"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"312","2019-07-09 12:43:07-03","F","FMNH-SEEDPLANTS","V0436320F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"J. F. Macbride","5720","1923","8","27","South America","Peru",NA,NA,NA,NA,NA,"V0436320F","-74.14","-9.1839",NA,"V0436320F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"313","2019-07-09 12:43:07-03","F","FMNH-SEEDPLANTS","V0436321F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"G. Klug","3564","1934","3",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0436321F","-74.14","-9.1839",NA,"V0436321F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"314","2019-07-09 12:43:07-03","F","FMNH-SEEDPLANTS","V0436322F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"P. C. Hutchison & J. K. Wright","3667","1964","1","21","South America","Peru",NA,NA,NA,NA,NA,"V0436322F","-74.14","-9.1839",NA,"V0436322F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"315","2019-07-09 12:43:07-03","F","FMNH-SEEDPLANTS","V0436323F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"C. Schunke","1674","1929","10",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0436323F","-74.14","-9.1839",NA,"V0436323F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"316","2019-07-09 12:47:06-03","F","FMNH-SEEDPLANTS","V0436334F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"A. H. Gentry","18889","1977","3","29","South America","Peru","Huánuco",NA,NA,NA,NA,"V0436334F","-75.8333","-9.5",NA,"V0436334F_01 V0436334F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"18889",NA,NA
"317","2019-07-09 12:44:36-03","F","FMNH-SEEDPLANTS","V0436335F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"J. A. Steyermark & C. Steyermark","95303","1966","3","29","South America","Venezuela",NA,NA,NA,NA,NA,"V0436335F","-65.9119","7.0758",NA,"V0436335F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"318","2019-07-09 12:44:36-03","F","FMNH-SEEDPLANTS","V0436336F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"H. H. Rusby","2166","1885",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"V0436336F","-64.435","-16.7261",NA,"V0436336F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"319","2019-07-09 12:46:50-03","F","FMNH-SEEDPLANTS","V0436337F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"H. S. Irwin et al.","54940","1963","8","21","South America","Suriname",NA,NA,NA,NA,NA,"V0436337F","-55.625","4.1006",NA,"V0436337F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"320","2019-07-09 12:42:50-03","F","FMNH-SEEDPLANTS","V0436338F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"B. Maguire & D. B. Fanshawe","23368","1944","5","10","South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,"V0436338F","-59","5",NA,"V0436338F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"321","2019-07-09 12:42:50-03","F","FMNH-SEEDPLANTS","V0436339F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"B. Maguire & D. B. Fanshawe","23512","1944","5","16","South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,"V0436339F","-59","5",NA,"V0436339F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"322","2019-07-09 12:42:51-03","F","FMNH-SEEDPLANTS","V0436340F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"H. Lang & A. C. Persaud","247","1922","11","28","South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,"V0436340F","-59","5",NA,"V0436340F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"323","2019-07-09 12:46:50-03","F","FMNH-SEEDPLANTS","V0436341F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"H. S. Irwin et al.","54702","1963","8","12","South America","Suriname",NA,NA,NA,NA,NA,"V0436341F","-55.625","4.1006",NA,"V0436341F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"324","2020-07-23 12:17:11-03","CEPLAC","CEPEC","102101","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"Thomas, W.W.","14213","2004","09","21",NA,"Brasil","Bahia","RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, ramal para a RPPN, ca. de 6 km da entrada.",NA,NA,NA,NA,"-39.565278","-15.391389",NA,NA,"A.P.Fontana","CAMACAN",NA,NA,NA,"39W33'55","15S23'29",NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-07-23 12:17:11-03","CEPLAC","CEPEC","116594","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"Lopes, M. M. M.","1161","2007","03","13",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra. Topo da encosta","860",NA,"UNICATA.",NA,"-39.536111","-14.770278","860",NA,"Sem Informação","Barro Preto",NA,NA,NA,"39W32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-07-23 12:17:11-03","CEPLAC","CEPEC","109268","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"Amorim, A. M.","4983","2005","05","14",NA,"Brasil","Bahia","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","1000",NA,"UNICATA.",NA,"-39.341667","-15.173611","1000",NA,"Sem Informação","arataca",NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-07-23 12:17:11-03","CEPLAC","CEPEC","115329","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"W. W. Thomas","14650","2006","04","23",NA,"Brasil","Minas Gerais","Fazenda Duas Barras, 6Km a E de Talismã. Trilha da Caixa d'Água.",NA,NA,NA,NA,"-40.057222","-16.403333",NA,NA,"E. Pessoa","SANTA MARIA DO SALTO",NA,NA,NA,"40W3'26","16S24'12",NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-07-23 12:17:11-03","CEPLAC","CEPEC","116517","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"Fontana, A. P.","2652","2007","01","19",NA,"Brasil","Bahia","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha de acesso ao mormaço.","500",NA,"Em cultivo. UNICATA.",NA,"-39.343611","-15.160833","500",NA,"Sem Informação","arataca",NA,NA,NA,"39W20'37","15S9'39",NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-07-23 12:17:11-03","CEPLAC","CEPEC","116542","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"Fontana, A. P.","2677","2007","01","20",NA,"Brasil","Bahia","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha de acesso ao mormaço.","500",NA,"UNICATA.",NA,"-39.343611","-15.160833","500",NA,"Sem Informação","arataca",NA,NA,NA,"39W20'37","15S9'39",NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-07-23 12:17:11-03","CEPLAC","CEPEC","117468","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"Perdiz, R. de O.","102","2007","08","12",NA,"Brasil","Bahia","Serra do Corcovado. 13,8km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","650",NA,NA,NA,"-39.603333","-14.705833","650",NA,"Sem Informação","ALMADINA",NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-07-23 12:17:11-03","CEPLAC","CEPEC","127221","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"Jardim, A. B.","90","2008","10","11",NA,"Brasil","Bahia","Serra das Lontras. Rod. Arataca/Una entrada 9,5Km. Faz. Oreon. 6Km da entrada. Trilha mageando o rio. Topo da Serra das Lontras.",NA,NA,NA,NA,"-39.391111","-15.197222",NA,NA,"Sem Informação","arataca",NA,NA,NA,"39w23'28","15s11'50",NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-07-23 12:17:11-03","CEPLAC","CEPEC","116476","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"Fontana, A. P.","2609","2007","01","16",NA,"Brasil","Bahia","Serra da Pedra Lascada. 13,7 km de Barro Preto, na estrada que passa pela faz. São Miguel em direção à serra.","556",NA,"UNICATA.",NA,"-39.5425","-14.771944","556",NA,"Sem Informação","Barro Preto",NA,NA,NA,"39W32'33","14S46'19",NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-07-23 12:17:11-03","CEPLAC","CEPEC","94341","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"P. Fiaschi","1149","2002","10","17",NA,"Brasil","Bahia","Ramal a esq., ca. 15Km da Rod. de Buerarema/São José da Vitória, Km 9 da estrada para Arataca. Ca. 9,5Km a dir. da BR-101.",NA,NA,NA,NA,"-39.301111",NA,NA,NA,"S. M. Oliveira","BUERAREMA",NA,NA,NA,"39W18'4","15S9'95",NA,NA,"24/05/2006",NA,NA,NA,NA,NA
"334","2020-07-23 12:17:11-03","CEPLAC","CEPEC","8964","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"R. S. Pinheiro","1968","1997","03","04",NA,"Brasil","Bahia","Rod. Jaguaquara/Apuerema.",NA,NA,NA,NA,"-39.9707984924316","-13.5305995941162",NA,NA,"C. van den Berg","jaguaquara",NA,NA,NA,NA,NA,NA,NA,"02/09/2002","34448","auto",NA,NA,NA
"335","2020-07-23 12:17:11-03","CEPLAC","CEPEC","10842","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"T. S. dos Santos","3017","1975","05","26",NA,"Brasil","Bahia","Km 4 a 5 da antiga Rod. p/ Cabralia.",NA,NA,NA,NA,"-39.0247001647949","-16.2780990600586",NA,NA,"C. van den Berg","SANTA CRUZ CABRÁLIA",NA,NA,NA,NA,NA,NA,NA,"02/09/2002","49584","auto",NA,NA,NA
"336","2020-07-23 12:17:11-03","CEPLAC","CEPEC","17712","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"G. Martinelli","6045","1979","07","26",NA,"Brasil","Bahia","Estrada Uruçuca/Serra Grande, próximo ao KM 23.",NA,NA,NA,NA,"-39.2844009399414","-14.5930995941162",NA,NA,"G. Martinelli","URUÇUCA",NA,NA,NA,NA,NA,NA,NA,"30/12/1979","33791","auto",NA,NA,NA
"337","2020-07-23 12:17:11-03","CEPLAC","CEPEC","51184","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius",NA,"S. C. de Sant'Ana","24","1991","08","29",NA,"Brasil","Bahia","Reserva Estadual da cidade. Ca, de 40Km ao W de Teolandia, próx. Ao povoado de Cocão.",NA,NA,NA,NA,"-39.4794006347656","-13.686900138855",NA,NA,"C. van den Berg","WENCESLAU GUIMARÃES",NA,NA,NA,NA,NA,NA,NA,"02/09/2002","37469","auto",NA,NA,NA
"338","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Henschel","s.n.",NA,NA,NA,"Southern America","Peru",NA,"in Andibus Peruviae",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Wagener, H","s.n.",NA,NA,NA,"Southern America","Venezuela",NA,"in Venezuelae prov. Caracas altit. 1300m",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Wright, C","1493?",NA,NA,NA,"Southern America","Cuba",NA,"in Cuba orientali prope Monte Verde",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Henschel, AWET","s.n.",NA,NA,NA,"Southern America","Peru",NA,"in Andibus Peruviae",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Sintenis, PEE","519",NA,NA,NA,"Southern America","Puerto Rico",NA,"in truncis arborum insul. Puerto Rico prope Maricao et Adjuntas",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Haenke, TPX","s.n.",NA,NA,NA,"Northern America","Mexico",NA,"ad Huanaco",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Wagener, H","s.n.",NA,NA,NA,"Southern America","Venezuela",NA,"in Venezuelae prov. Caracas altit. 1300m",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Sintenis, PEE","4151?",NA,NA,NA,"Southern America","Puerto Rico",NA,"in truncis arborum insul. Puerto Rico prope Maricao et Adjuntas",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Eggers, HFA","5200?",NA,NA,NA,NA,"?",NA,"in arboribus ad La Clarita altit. 800m",NA,NA,"Floret Januario ad Martio",NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Eggers, HFA","5200",NA,NA,NA,NA,"?",NA,"in arboribus ad La Clarita altit. 800m",NA,NA,"Floret Januario ad Martio",NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","MacConnell, ?","301",NA,NA,NA,"Southern America","Brazil",NA,"ad mont. Roraima",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","MacConnell, ?","301?",NA,NA,NA,"Southern America","Brazil",NA,"ad mont. Roraima",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Wright, C","1493",NA,NA,NA,"Southern America","Cuba",NA,"in Cuba orientali prope Monte Verde",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in sylvis humidis supra arbores secus flum. Parahybuna prope Juiz de Fora prov. Minas Geraes, altit. 670",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Quelch, JJ","s.n.",NA,NA,NA,"Southern America","Guyana",NA,"ad mont. Roraima",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Schomburgk, ?","s.n.",NA,NA,NA,"Southern America","Guyana",NA,"ad mont. Roraima",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in sylvis humidis supra arbores secus flum. Parahybuna prope Juiz de Fora prov. Minas Geraes, altit. 670",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Burchell, WJ","1105",NA,NA,NA,"Southern America","Brazil",NA,"inter prov. Rio de Janeiro et Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Appun, CF","593",NA,NA,NA,"Southern America","Guyana",NA,"Etiam in Guiana anglica",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Jenman, GS","2387",NA,NA,NA,"Southern America","Guyana",NA,"ad flum. Potato et Macourin",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Quelch, JJ","s.n.",NA,NA,NA,"Southern America","Guyana",NA,"ad mont. Roraima",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Jenman, GS","824",NA,NA,NA,"Southern America","Guyana",NA,"ad flum. Potato et Macourin",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Appun, CF","593?",NA,NA,NA,"Southern America","Guyana",NA,"Etiam in Guiana anglica",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Jenman, GS","2387?",NA,NA,NA,"Southern America","Guyana",NA,"ad flum. Potato et Macourin",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Schomburgk, ?","s.n.",NA,NA,NA,"Southern America","Guyana",NA,"ad mont. Roraima",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Jenman, GS","824?",NA,NA,NA,"Southern America","Guyana",NA,"ad flum. Potato et Macourin",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Haenke, TPX","s.n.",NA,NA,NA,"Northern America","Mexico",NA,"ad Huanaco",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Poeppig, EF","1641",NA,NA,NA,"Southern America","Peru",NA,"in sylvis supra arbores altiores ad Pampayaco et Cuchero",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Poeppig, EF","1641?",NA,NA,NA,"Southern America","Peru",NA,"in sylvis supra arbores altiores ad Pampayaco et Cuchero",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Sintenis, PEE","4151",NA,NA,NA,"Southern America","Puerto Rico",NA,"in truncis arborum insul. Puerto Rico prope Maricao et Adjuntas",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2017-09-11 17:11:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Sintenis, PEE","519?",NA,NA,NA,"Southern America","Puerto Rico",NA,"in truncis arborum insul. Puerto Rico prope Maricao et Adjuntas",NA,NA,NA,NA,NA,NA,NA,"P03P5N0073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
