"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"297","2018-08-13 04:32:00-03","MO","MOBOT","992590","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Katya Romoleroux",NA,NA,NA,"Ecuador","Cotopaxi",NA,NA,NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,"Romoleroux 1233B","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-05-03 04:36:00-03","MO","MOBOT","992591","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Willard W. Rowlee|G. Mixter",NA,NA,NA,"Ecuador","Cotopaxi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rowlee 1126","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2008-05-27 22:02:00-03","MO","MOBOT","992592","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","M. Acosta-Solis",NA,NA,NA,"Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,"2900.00000000","3200.00000000",NA,NA,NA,"Acosta-Solís 9186","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","992593","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","LLIGALO",NA,NA,NA,"Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,"3200.00000000",NA,NA,NA,NA,"LLIGALO 63","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","992594","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","T. W. Böcher|et al.",NA,NA,NA,"Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,"2700.00000000",NA,NA,NA,NA,"Böcher 100","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2013-07-13 06:19:00-03","MO","MOBOT","992595","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Hugh H. Iltis|Iltis, André",NA,NA,NA,"Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iltis E-457","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","992597","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","A. Rimbach",NA,NA,NA,"Ecuador","Chimborazo",NA,"Road Mocha-Carihuairazo",NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,"Rimbach 333","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2011-12-06 05:06:00-02","MO","MOBOT","992601","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Åse Johannessen",NA,NA,NA,"Ecuador","Tungurahua",NA,"Baños","-78.43","-1.4",NA,NA,"2000.00000000",NA,NA,NA,NA,"Johannessen s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","992602","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","M. Acosta-Solis",NA,NA,NA,"Ecuador","Chimborazo",NA,"Alao",NA,NA,NA,NA,"3200.00000000",NA,NA,NA,NA,"Acosta-Solís 7166","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2013-07-28 05:59:00-03","MO","MOBOT","992604","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Gunnar Wilhelm Harling|et al.",NA,NA,NA,"Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,"Harling 6875","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","992606","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Jaime L. Jaramillo|et al.",NA,NA,NA,"Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaramillo Asanza 8978B","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","992607","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Ulf Molau|Öhman, Liselotte",NA,NA,NA,"Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,"3250.00000000",NA,NA,NA,NA,"Molau 1347","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2018-08-13 04:32:00-03","MO","MOBOT","992608","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Katya Romoleroux",NA,NA,NA,"Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Romoleroux 123","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2018-08-13 04:32:00-03","MO","MOBOT","992609","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Katya Romoleroux",NA,NA,NA,"Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Romoleroux 573","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2008-05-27 22:02:00-03","MO","MOBOT","992610","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Wendell H. Camp",NA,NA,NA,"Ecuador","Azuay",NA,NA,NA,NA,NA,NA,"3000.00000000",NA,NA,NA,NA,"Camp E-2133","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","67747","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux","L.B. Holm-Nielsen","1980","5","4","Ecuador","Imbabura",NA,"Road between Otavalo and Quiroga. Remnants of dry interandine forest.","-78.28333","-0.25",NA,NA,"2500.00000000",NA,NA,NA,NA,"Holm-Nielsen 23224","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2012-03-29 13:52:00-03","MO","MOBOT","2514037","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Eduardo Alonso Paz",NA,NA,NA,"Uruguay","Rocha",NA,"Cerro Verde","-56.966667","-31.433333",NA,NA,NA,NA,NA,NA,NA,"Alonso Paz 3625","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2013-12-29 15:36:00-02","MO","MOBOT","1808623","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón|Edwin Mena","1993","1",NA,"Ecuador","Cotopaxi","Latacunga","Parroquia Guaytacana, Sector Santa Ines. Estepa espinosa Montano Bajo. Informantes: Celso Chuguilla, Ramon Almachi, Maria Iza. Proyecto estudio del Cabuyo.","-78.63333","-0.61666",NA,NA,"2500.00000000",NA,NA,NA,NA,"Cerón Martínez 21323","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"131","4"
"315","2013-11-26 05:40:00-02","MO","MOBOT","100165964","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","M. Serrano (HSB)","Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto Peñaranda|Reinaldo Lozano","2005","12","31","Bolivia","Tarija","Cercado","Subiendo La cuesta de Sama. Puna Semihúmeda. Pastizal bajo con escasas islas de matorrales bajos, roca aflorante en áreas expuestas. Suelos húmedos, muy orgánicos, abundan leguminosas, Scrophulariaceas, Gesneriaceas y Cyperaceas.","-64.8291667","-21.4619444",NA,NA,"2477.00000000",NA,NA,NA,NA,"Serrano 7129","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"316","2011-06-09 16:54:00-03","MO","MOBOT","1065357","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.",NA,"Carlos E. Cerón","1991","3","12","Ecuador","Chimborazo","Guano","Parroquia Ilapo. Bosque húmedo Montano. Informantes: Daniel Casco & Jaime Aquiles.","-78.58333","-1.48333",NA,NA,NA,NA,NA,NA,NA,"Cerón Martínez 13619","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2012-05-01 14:30:00-03","MO","MOBOT","1855819","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.",NA,"Raúl Lara R.","1980","4","6","Bolivia","La Paz",NA,"Charazani.","-68.7833333","-15.15",NA,NA,"3300.00000000",NA,NA,NA,NA,"Lara Rico 1711","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"318","2008-05-27 22:02:00-03","MO","MOBOT","2221308","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","fide Foster's cards","Otto Buchtien","1919","5","12","Bolivia","La Paz",NA,"nr. Obrajes",NA,NA,NA,NA,"3400.00000000",NA,NA,NA,NA,"Buchtien 577","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","2221311","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","fide Foster's cards","T. Herzog","1911","3",NA,"Bolivia",NA,NA,"Cuesta de la senda",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,"Herzog 1828","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2011-06-08 17:15:00-03","MO","MOBOT","2221313","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","fide Foster's cards","José Steinbach","1928","10","24","Bolivia","Santa Cruz",NA,"San Mateo, Comarapa",NA,NA,NA,NA,"3500.00000000",NA,NA,NA,NA,"Steinbach G. 8505","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2010-11-28 09:05:00-02","MO","MOBOT","2229568","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","Grondona, -","Bruno G. Piccinini|Raul R. Leguizamón","1969","2","9","Argentina","Río Negro","San Antonio","Sierra Grande. Entre la base de la roca y la cumbre del cerro más alto.","-65.38333","-41.63333",NA,NA,"410.00000000",NA,NA,NA,NA,"Piccinini 1464","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2010-11-28 09:05:00-02","MO","MOBOT","2229578","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","Grondona, -, XII-","Bruno G. Piccinini|Raul R. Leguizamón","1971","3","14","Argentina","Río Negro","San Antonio","Vallecito de la Gruta.","-65.38333","-41.63333",NA,NA,NA,NA,NA,NA,NA,"Piccinini 1873","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2011-04-01 18:03:00-03","MO","MOBOT","3165165","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","M. Serrano","Martha Serrano|Jeaneth Villalobos|Ariel Lliully","2005","8","3","Bolivia","Tarija","Arce","Mpio. Padcaya. Reserva Nacional de Flora y Fauna Tariquía. Quebrada y drenajes principales de río antes de subir hacia Orozas. matorrales ralos con escaso estrato herbáceo. Especies de Prosopis ferox dispersos. En areas húmedas Myrica pubescens, Myrsine coriacea y Escallonia millegrana.","-64.56722","-21.9075",NA,NA,"2600.00000000",NA,NA,NA,NA,"Serrano 6210","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2011-06-13 14:53:00-03","MO","MOBOT","66008","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","C.E. Cerón (QAME)","Carlos E. Cerón","1989","6","27","Ecuador","Cotopaxi",NA,"Cantón Latacunga. Parroquia Belisario Quevedo. Bosque seco Montano Bajo.","-78.53333","-0.96666",NA,NA,"2200.00000000","2500.00000000",NA,NA,NA,"Cerón Martínez 7122","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-35","5"
"325","2008-05-27 22:02:00-03","MO","MOBOT","66028","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.",NA,"L. Ellemann","1988","9","27","Ecuador","Loja",NA,"Las Lagunas 2 km south of Saraguro. Information of use and vernacular name: Natívidad Guamán, Saraguro-indian.","-79.23333","-3.63333",NA,NA,"2600.00000000",NA,NA,NA,NA,"Ellemann 66633","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2011-06-13 14:53:00-03","MO","MOBOT","66040","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","C.E. Cerón (QAME)","Carlos E. Cerón","1989","6","29","Ecuador","Pichincha",NA,"Cantón Mejía. Parroquia Machachi. Sector San Antonio de Artteta. Panzaleo. Bosque húmedo Montano.","-78.55","-0.53333",NA,NA,"2500.00000000","2800.00000000",NA,NA,NA,"Cerón Martínez 7144","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-37","5"
"327","2008-05-27 22:02:00-03","MO","MOBOT","66044","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.",NA,"L. Ellemann","1989","2","24","Ecuador","Loja",NA,"San Paplo de Tenta, 10 km north-east of Saraguro. Information of local name and use: Rafael Contento, Saraguro-indian, 38 years.","-79.26666","-3.58333",NA,NA,"2600.00000000",NA,NA,NA,NA,"Ellemann 91615","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2011-06-13 14:53:00-03","MO","MOBOT","66817","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","C.E. Cerón (QAME)","Carlos E. Cerón","1989","6","12","Ecuador","Pichincha",NA,"Canton Quito. Parroquia Tumbaco. Sector Tola Alto y Arenal. Bosque seco Montano Bajo.","-78.36666","-0.2",NA,NA,"2680.00000000",NA,NA,NA,NA,"Cerón Martínez 6851","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-16","5"
"329","2014-11-13 10:32:00-02","MO","MOBOT","67001","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","C.E. Cerón (QAME)","Carlos E. Cerón|3er Curso Biología U. Central","1989","6","23","Ecuador","Pichincha",NA,"Cantón Tabacundo. Sector Malchinguí. San Juan.","-78.35","0.05",NA,NA,"2500.00000000",NA,NA,NA,NA,"Cerón Martínez 7001","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-32","2"
"330","2011-06-13 14:53:00-03","MO","MOBOT","67140","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.","C.E. Cerón (QAME)","Carlos E. Cerón","1989","6","27","Ecuador","Cotopaxi",NA,"Cantón Latacunga. Parroquia Belisario Quevedo. Bosque seco Montano Bajo.","-78.53333","-0.96666",NA,NA,"2200.00000000","2500.00000000",NA,NA,NA,"Cerón Martínez 7085","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-35","5"
"331","2018-08-13 04:32:00-03","MO","MOBOT","992589","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.",NA,"Katya Romoleroux","1991","2","13","Ecuador","Cotopaxi",NA,"Carretera Toacazo-Sigchos, desvío Cerro Azul, km 12-19.","-78.75","0.75",NA,NA,"3200.00000000","3300.00000000",NA,NA,NA,"Romoleroux 1233a","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-01-26 14:12:54-03","CPACT","ECT","2749","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","M.M.Marchi","M.M.Marchi; J.Mujica | I.Goulart","2011","11","28","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0002749","ECT0002749","3267",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,"2013","01","13",NA,NA
"333","2021-01-26 14:12:54-03","CPACT","ECT","2748","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","M.M.Marchi","M.M.Marchi; J.Mujica | I.Goulart","2011","11","28","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0002748","ECT0002748","3264",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,"2013","01","13",NA,NA
"334","2021-01-26 14:12:54-03","CPACT","ECT","4146","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","M.M.Marchi","M.M.Marchi","2013","03","26","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 2 de monitoramento. Campo nativo, ecossistema de butiazal.","-51.363333","-30.529444","51º21'48''W","30º31'46''S","50","50",NA,"ECT0004146","ECT0004146","4402",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,"2013","03","26",NA,NA
"335","2020-09-12 05:00:02-03","US","US","1123887","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Dawe, --",NA,NA,NA,"Colombia","Bogota D.C.",NA,"''Nigua'' of the Sabana of Bogota.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"290","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"336","2020-09-12 05:00:02-03","US","US","2546240","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"G. Hatschbach","1967","9","8","Brazil","Ponta Grossa",NA,"Passo do Pupo",NA,NA,NA,NA,NA,NA,NA,"US01351811","US01351811_01","17130","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"337","2020-09-12 05:00:02-03","US","US","2101985","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"B. Rambo","1951","10","21","Brazil","Porto Alegre",NA,"Vila Manresa",NA,NA,NA,NA,NA,NA,NA,"US01351815","US01351815_01","51318","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"338","2020-09-12 05:00:02-03","US","US","2123168","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"R. Reitz & Klein, R.","1953","5","14","Brazil","Palhoça",NA,"Campo Massiambú",NA,NA,NA,NA,"2",NA,NA,"US01351814","US01351814_01","639","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"339","2020-09-12 05:00:02-03","US","US","2027054","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"B. Rambe","1950","4","17","Brazil","Viamão",NA,"Coxilha das Lombas, prope Viamo.",NA,NA,NA,NA,NA,NA,NA,"US01351816","US01351816_01","46896","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"340","2020-09-12 05:00:02-03","US","US","616931","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"-. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01351819","US01351819_01","s.n.","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"341","2020-09-12 05:00:02-03","US","US","2568221","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"G. Hatschbach","1967","9","8","Brazil","Ponta Grossa",NA,"Passo do Pupo.",NA,NA,NA,NA,NA,NA,NA,"US01351810","US01351810_01","17130","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"342","2020-09-12 05:00:02-03","US","US","3306989","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"G. Hatschbach & E. Barbosa","1994","4","18","Brazil","Bom Jardim da Serra",NA,"Rod. SC-438, 3-5 km O de Bom Jardim da Serra",NA,NA,NA,NA,NA,NA,NA,"US01351809","US01351809_01","60648","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"343","2020-09-12 05:00:02-03","US","US","1705714","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"W. A. Archer","1936","11","1","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01351818","US01351818_01","4291","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"344","2020-09-12 05:00:02-03","US","US","2172470","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"R. Reitz & D. Klein","1953","9","24","Brazil","Palhoça",NA,"Campo do Massiambú.",NA,NA,NA,NA,"2",NA,NA,"US01351812","US01351812_01","998","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"345","2020-09-12 05:00:02-03","US","US","2142444","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"R. Reitz & D. Klein","1953","7","16","Brazil","Palhoça",NA,"Campo do Massiambú",NA,NA,NA,NA,"2",NA,NA,"US01351813","US01351813_01","860","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"346","2020-09-12 05:00:02-03","US","US","2026833","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"B. Rambe","1950","4","17","Brazil","Viamão",NA,"Coxilha das Lombas, prope Viamao",NA,NA,NA,NA,NA,NA,NA,"US01351817","US01351817_01","s.n.","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"347","2020-09-12 05:00:02-03","US","US","95928","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","setosus","Margyricarpus setosus","Ruiz & Pav.",NA,"Wilkes Explor. Exped.","1838",NA,NA,"Chile","Valparaíso (V)",NA,"Valparaiso",NA,NA,NA,NA,NA,NA,NA,"US00898908",NA,"s.n.","South America",NA,NA,NA,"Rosales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"348","2019-12-09 17:30:49-03","UFPR","EFC","16223","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Souza, I.","Souza, I.","2017","04","27","Brasil","Santa Catarina","São Joaquim","Beira da cachoeira","-49.9342","-28.2661","-49.9342","-28.2661","1315","1315","Erva 5cm, frutos rosa.Estepe","EFC016223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","11","24",NA,NA
"349","2019-10-07 09:36:35-03","UEFS","HUEFS","33126","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Hatschbach, G.","1994","04","18","Brasil","Santa Catarina",NA,"Rodovia SC-438, 3-5Km O de Bom Jardim da Serra.",NA,NA,NA,NA,NA,NA,"Campo pedregoso.","HUEFS0033126","HUEFS0033126","60648",NA,NA,NA,"Angiospermae","Rosales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"350","2019-10-07 09:36:35-03","UEFS","HUEFS","71908","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Seijo, G","2001","12","01","Uruguai",NA,NA,"Maldonado, La Barra.","-54.820833","-34.906667","54W49'15''","34S54'24''","20","20",NA,"HUEFS0071908","HUEFS0071908","2639",NA,NA,NA,"Angiospermae","Rosales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
