"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"681","2020-09-12 05:00:02-03","US","US","2894505","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"S. A. Renvoize, M. Wilmot-Dear & F. Zuloaga",NA,NA,NA,"Argentina","Entre Rios",NA,"Federacion Santa Ana. Grassland near sand dunes.",NA,NA,NA,NA,"30",NA,NA,"US03070816",NA,"2932","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"682","2020-09-12 05:00:02-03","US","US","57284","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Wilkes Explor. Exped.","1838",NA,NA,"Peru",NA,NA,"Callao",NA,NA,NA,NA,NA,NA,NA,"US00829221","US00829221_01 US00829221_02","s.n.","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"683","2020-09-12 05:00:02-03","US","US","2406451","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"P. C. Hutchison","1957","11","25","Peru","Moquegua",NA,"The Andes, Five km. west of Moquegua. Province Mariscal Nieto, Department Moquegua.",NA,NA,NA,NA,"850",NA,NA,"US03070629","US03070629_01","1850","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"684","2020-09-12 05:00:02-03","US","US","2104931","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"L. B. Smith, A. Magnanini, L. Oliveira e Silva, W. T. Ormond & G. Machline","1952","4","4","Brazil","Distrito Federal",NA,"Praia de Sernambetiba (Recreio dos Bandeirantes).","-43.3469","-23.0036",NA,NA,NA,NA,NA,"US03070864","US03070864_01","6386","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"685","2020-09-12 05:00:02-03","US","US","1122418","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Macbride, -- & -. Featherstone","1922","5","24","Peru","Huanuco",NA,NA,NA,NA,NA,NA,"2134",NA,NA,"US03070641",NA,"2071","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"686","2020-09-12 05:00:02-03","US","US","57285","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"H. H. Rusby","1885","3",NA,"Peru",NA,NA,"South America, Tacna.",NA,NA,NA,NA,NA,NA,NA,"US03070650","US03070650_01","1760","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"687","2020-09-12 05:00:02-03","US","US","1232356","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"H. H. Rusby","1921","10","26","Bolivia",NA,NA,"Vic. Reyes.",NA,NA,NA,NA,"305",NA,NA,"US03070836","US03070836_01","1386","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"688","2020-09-12 05:00:02-03","US","US","3664593","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"S. Torres Robles, P. Simon & N. Gonzalez","2004","10","30","Argentina","Buenos Aires",NA,"Pcia. de Buenos Aires. Isla Marín García: Reserva Natural y Sitio Histórico ''Isla Martín García''.",NA,NA,NA,NA,NA,NA,NA,"US03070815","US03070815_01","2131","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"689","2020-09-12 05:00:02-03","US","US","2342786","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"R. Reitz","1943","10","30","Brazil","Santa Catarina",NA,"Sombria - Araranguá.",NA,NA,NA,NA,NA,NA,NA,"US03070855","US03070855_01","C114","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"690","2020-09-12 05:00:02-03","US","US","2141989","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Reitz & Klein, --","1953","11","5","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça. Restinga.",NA,NA,NA,NA,"2",NA,NA,"US03070851","US03070851_01","1224","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"691","2020-09-12 05:00:02-03","US","US","3318605","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E. Werdermann","1925","8",NA,"Chile","Arica y Parinacota",NA,"Prov. Tacna, Dep. Arica.",NA,NA,NA,NA,"200",NA,NA,"US03070812",NA,"712","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"692","2020-09-12 05:00:02-03","US","US","1802269","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E. G. Smyth","1935","1","13","Peru","La Libertad",NA,"Dept. La Libertad: Chicama Valley.",NA,NA,NA,NA,NA,NA,NA,"US03070636",NA,"62","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"693","2020-09-12 05:00:02-03","US","US","2510638","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"T. Pederson","1961","3","30","Argentina","Corrientes",NA,"Estancia Santa Teresa Dep. Mburucuyá,Prov. Corrientes.",NA,NA,NA,NA,NA,NA,NA,"US03070817",NA,"5889","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"694","2020-09-12 05:00:02-03","US","US","2586725","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. Cuatrecasas & A. P. Duarte","1962","11","3","Brazil","Rio de Janeiro",NA,"Estado de Guanabara: Praia de Sernambetiba, shore.",NA,NA,NA,NA,NA,NA,NA,"US03070862","US03070862_01","26629","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"695","2020-09-12 05:00:02-03","US","US","2985741","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"C. A. Cid Ferreira & J. Ramos","1980","6","18","Brazil","Pará",NA,"Município de Oriximina, margem esquerda da estrada da cachoeira Porteira, paralela ao rio Trombetas km 5.",NA,NA,NA,NA,NA,NA,NA,"US03070858","US03070858_01","1044","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"696","2020-09-12 05:00:02-03","US","US","1342690","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"F. W. Pennell","1925","4","8","Peru","Arequipa",NA,"Department of Arequipa, Tingo.",NA,NA,NA,NA,"2200","2300",NA,"US03070639","US03070639_01","13148","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"697","2020-09-12 05:00:02-03","US","US","2268161","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"L. Smith & R. Reitz","1957","3","28","Brazil","Santa Catarina",NA,"Mun. Florianópolis: Dune formation, Canavieiras, Ilha de Santa Catarina.",NA,NA,NA,NA,"1","5",NA,"US03070849","US03070849_01","12258","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"698","2020-09-12 05:00:02-03","US","US","1343916","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. Miers",NA,NA,NA,"Argentina","Mendoza",NA,"Azequinas.",NA,NA,NA,NA,NA,NA,NA,"US03070834",NA,"534","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"699","2020-09-12 05:00:02-03","US","US","1055211","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"P. Jörgensen","1917","11",NA,"Argentina","Chaco",NA,"Territorio del Chaco, Alm [illegible text] húmedas. Las Palmas.",NA,NA,NA,NA,NA,NA,NA,"US03070831","US03070831_01","2545*","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"700","2020-09-12 05:00:02-03","US","US","2122378","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"T. Pederson","1949","4","17","Argentina","Buenos Aires",NA,"Reta, Partido de Tres Arroyos.",NA,NA,NA,NA,NA,NA,NA,"US03070818",NA,"333","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"701","2020-09-12 05:00:02-03","US","US","1188206","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1921","9","8","Brazil","Rio de Janeiro",NA,"Gavea. Sands of seashore.",NA,NA,NA,NA,NA,NA,NA,"US03070867","US03070867_01","1094","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"702","2020-09-12 05:00:02-03","US","US","1930120","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"H. H. Bartlett","1943","11","19","Uruguay","Colonia",NA,"Near Coast, Riachuelo to Artilleros, Departamento de Colonia.",NA,NA,NA,NA,NA,NA,NA,"US03070844",NA,"20717","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"703","2020-09-12 05:00:02-03","US","US","1540559","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"L. Smith","1928","11","21","Brazil","Rio de Janeiro",NA,"Federal District. In clay. Sea cliffs by Avenida Niemeyer.","-43.25","-22.98",NA,NA,NA,"40",NA,"US03070866","US03070866_01","1299","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"704","2020-09-12 05:00:02-03","US","US","1356690","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1929","4","8","Peru","La Libertad",NA,"Dept. Libertad: Trujillo.",NA,NA,NA,NA,NA,NA,NA,"US03070638",NA,"21505","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"705","2020-09-12 05:00:02-03","US","US","2777163","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","1974","3","30","Brazil","Bahia",NA,"Coastal Zone, ca.6km. S.W. of Itacaré, on side road, by small dam and hydroelectric generator by river. South of the mouth of the Rio de Contas.","-39.05","-14.32",NA,NA,NA,"100",NA,"US03070860","US03070860_01","17535","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"706","2020-09-12 05:00:02-03","US","US","604277","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"O. F. Cook & G. B. Gilbert","1915","6","5","Peru",NA,NA,"Torontoy, Urubamba Valley.",NA,NA,NA,NA,"2400",NA,NA,"US03070645",NA,"1098","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"707","2020-09-12 05:00:02-03","US","US","3512460","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"M. O. Dillon, J. Wen, V. Quipuscoa, E. Ortiz & et al.",NA,NA,NA,"Peru","Arequipa",NA,"Depto. Arequipa: Prov. Caravelí. Atiquipa. A 2 Km Este del cementerio de la Comunidad de Atiquipa.","-74.3497","-15.7611",NA,NA,"500",NA,NA,"US03070625",NA,"8844","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"708","2020-09-12 05:00:02-03","US","US","1344755","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Mendoza, M.",NA,NA,NA,"H. F. Pittier","1928","2","5","Venezuela","Merida",NA,"In pastures, near Merida.",NA,NA,NA,NA,NA,NA,NA,"US00384165","US00384165_01","12867","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"709","2020-09-12 05:00:02-03","US","US","2440389","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"R. Braga",NA,NA,NA,"Brazil","Paraná",NA,"Caioba (Praia).",NA,NA,NA,NA,NA,NA,NA,"US03070848","US03070848_01","1014","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"710","2020-09-12 05:00:02-03","US","US","1157137","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"O. Buchtien","1908","12",NA,"Bolivia",NA,NA,"Región: subtropical. Chimari [illegible text] Chulumani, Sur Yungas.",NA,NA,NA,NA,"1400",NA,NA,"US03070839",NA,"2429","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"711","2020-09-12 05:00:02-03","US","US","761382","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. N. Rose & Mrs. J.N. Rose","1914","7","18","Peru","Lima",NA,"Santa Clara, Dept. Lima.",NA,NA,NA,NA,NA,NA,NA,"US03070648",NA,"18725","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"712","2020-09-12 05:00:02-03","US","US","1544596","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"W. Jameson",NA,NA,NA,"Argentina",NA,NA,"In republicá Argentina.",NA,NA,NA,NA,NA,NA,NA,"US03070833",NA,"80?","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"713","2020-09-12 05:00:02-03","US","US","2028337","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"R. A. Ferreyra","1950","5","10","Peru","Arequipa",NA,"La Aguada, cerca a Chala. Prov. Caravelí, Dep. Araquipa.",NA,NA,NA,NA,"8","10",NA,"US03070630","US03070630_01","7240","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"714","2020-09-12 05:00:02-03","US","US","1193679","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"H. M. Smith","1922","10","14","Uruguay",NA,NA,"Pocitos.",NA,NA,NA,NA,NA,NA,NA,"US03070845","US03070845_01","23","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"715","2020-09-12 05:00:02-03","US","US","762936","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","9","20","Brazil",NA,NA,"Near Santos.",NA,NA,NA,NA,NA,NA,NA,"US03070868","US03070868_01","21143","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"716","2020-09-12 05:00:02-03","US","US","1044317","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"A. S. Kalenborn",NA,NA,NA,"Peru",NA,NA,"Vicinity of Oroya.",NA,NA,NA,NA,"3048","3353",NA,"US03070649",NA,"72","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"717","2020-09-12 05:00:02-03","US","US","1777747","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"E. K. Balls","1939","1","22","Peru","Arequipa",NA,"Chacra Pachacutac.",NA,NA,NA,NA,"1158",NA,NA,"US03070634","US03070634_01","5874","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"718","2020-09-12 05:00:02-03","US","US","1545259","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"S. Venturi","1921","3","3","Argentina","Tucuman",NA,"(R.A.) Departamento Trancas, Vipos.",NA,NA,NA,NA,"800",NA,NA,"US03070829",NA,"6244","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"719","2020-09-02 16:20:18-03","Cenargen","CEN","14409","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Múlgura de Romero","1982","12","08","Brasil",NA,NA,"Argentina, Pcia. Buenos Aires, Lima, pantano al pie de la barranca, camino balneario.",NA,NA,NA,NA,NA,NA,"Doação do Instituto de Botânica Darwinion - San Isidro, Argentina.","CEN00014409","CEN00014409","301",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"720","2020-09-02 16:20:18-03","Cenargen","CEN","54713","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","F. F. M. Santos","2004","09",NA,"Francisco Ferreira de Miranda Santos","2004","09","20","Brasil","DF","BRASILIA","Área de Proteção Ambiental no começo da Península Norte.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Associa-se a Centella asiatica, da mesma família. Planta crescendo em lugar encharcado, na lama.","CEN00054713","CEN00054713","183",NA,"Exsicatas",NA,NA,NA,"70570","auto",NA,NA,NA,NA,"3",NA,NA,NA
"721","2019-12-09 17:29:21-03","UFPR","EFC","15547","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Blum, C.T.","2017","06","01","Sampaio, A.C.F.","2017","05","16","Brasil","Santa Catarina","Florianópolis","Arredor do Camping do Parque Estadual Rio Vermelho","-48.4219","-27.5272","-48.4219","-27.5272","11","11","Herbácea rastejante, flores creme, frutos verdes em Formação Pioneira de Influência Marinha herbacea arbustiva","EFC015547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-12-09 17:29:18-03","UFPR","EFC","7677","PreservedSpecimen","Plantae","Apiaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Roderjan, C.V.","1997","11","22","Roderjan, C.V.","1997","11","22","Brasil","Paraná","Pontal do Paraná","Pontal do Sul","-48.3617","-25.5859","-48.3617","-25.5859",NA,NA,"Herbácea reptante sobre dunas móveis da restinga. Frutos imaturos, verdes.","EFC007677",NA,"1448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2019-12-09 17:29:21-03","UFPR","EFC","13403","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Bizarro, O.M.R.","2014","11","20","Bizarro, O.M.R.; Souza, I.","2014","11","07","Brasil","Paraná","Paranaguá","Ilha do Mel - Encantadas - Praia de Fora","-48.3065","-25.5686","-48.3065","-25.5686",NA,NA,"Herbácea Reptante. Flores amarelas. Restinga herbácea, sobre depósito psamítico.","EFC013403",NA,"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-13 11:15:38-03","USP","SPF","105642","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP",NA,NA,NA,"Basso, ME","1994","09","08","Brasil","São Paulo","Cananéia","Ilha Comprida.","-47.9125","-25.017778","-47.9125","-25.017778",NA,NA,NA,"SPF00105642","SPF00105642","MEB10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-13 11:15:38-03","USP","SPF","125055","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP","1997","12","17","Guimarães, MITM","1983","04","24","Brasil","São Paulo","Bertioga","Colônia de férias do SESC.","-47.166667","-23.75","-47.166667","-23.75",NA,NA,NA,"SPF00125055","SPF00125055","7924483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-13 11:15:38-03","USP","SPF","144477","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Groppo, M","2001",NA,NA,"Groppo, M","1996","01","31","Brasil","São Paulo","Iguape",NA,"-47","-24","-47","-24",NA,NA,NA,"SPF00144477","SPF00144477","103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-13 11:15:38-03","USP","SPF","116865","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP","1998","01","21","Leitão Filho, HF","1996","02","02","Brasil","São Paulo","Ubatuba","Praia da Fazenda.","-44.848333","-23.360833","-44.848333","-23.360833",NA,NA,NA,"SPF00116865","SPF00116865","34598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-13 11:15:38-03","USP","SPF","125258","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP","1998","04","27","Carmello-Guerreiro, SM","1987","10","04","Brasil","São Paulo","Itanhaém",NA,"-46.783333","-24.166667","-46.783333","-24.166667",NA,NA,NA,"SPF00125258","SPF00125258","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-11-13 11:15:38-03","USP","SPF","186123","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Fiaschi, P","2012",NA,NA,"Krieger, L","1969","12",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"SPF00186123","SPF00186123","CESJ7480",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"730","2021-03-15 18:25:04-03","USP","SPF","146418","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Pirani, JR","2004",NA,NA,"Ribeiro, MA","2000","10","28","Brasil","São Paulo","Bertioga","Reserva da Petrobrás.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Inflorescência Umbeliforme, folha em forma de guarda-chuva aberto, presença de estolões.","SPF00146418","SPF00146418","s.n.",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-11-13 11:15:38-03","USP","SPF","125054","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP","1997","12","17","Amaral Jr, A","1985","04","27","Brasil","São Paulo","Mongaguá",NA,"-46.6199989318848","-24.0799999237061",NA,NA,NA,NA,NA,"SPF00125054","SPF00125054","67",NA,NA,NA,NA,NA,"12311","auto",NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-11-13 11:15:38-03","USP","SPF","84174","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Corrêa, IP",NA,NA,NA,"Andrade, MAB","1962","06",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"SPF00084174","SPF00084174","s.n.",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-11-13 11:15:38-03","USP","SPF","10424","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Hoehne, W",NA,NA,NA,"Kuhlmann, M","1934","04",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00010424","SPF00010424","s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-11-13 11:15:38-03","USP","SPF","12779","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Hoehne, W",NA,NA,NA,"Hoehne, W","1949","11","25","Brasil","São Paulo","São Paulo","Horto Fac. Farm. Cap. S. Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00012779","SPF00012779","s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
