"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2035","2019-11-01 14:57:10-03","UnB","UB","160073","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Junqueira, DI","567","2009","10","26","Southern America","Brasil",NA,NA,"Árvore 12m. Fruto verde.; Mata de galeria",NA,NA,"Parque Estadual Serra de Caldas Novas","Dicotyledoneae",NA,"(Aubl.) Benth.","Sampaio, D","Goiás","Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,"36612","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"2036","2019-11-01 14:57:10-03","UnB","UB","16108","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Martins, FR; Silva, AF; Silva, SM; Santin, DA","s.n.","1987","12","07","Southern America","Brasil",NA,NA,"Árvore 5m. Fruto verde claro.; Mata.",NA,NA,"Serra dos Pirineus","Dicotyledoneae",NA,"(Aubl.) Benth.","Sampaio, D","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"40887","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"2037","2019-11-01 14:57:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Dias, AFV; Equipe 1","197","2016","04","17","Southern America","Brasil",NA,NA,"APP2 L5&nf;; Árvore 7m; Mata de galeria",NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Benth.",NA,"Mato Grosso","Água Boa","-52.1585998535156","-14.0500001907349",NA,NA,NA,NA,"108287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038","2019-11-01 14:57:10-03","UnB","UB","204932","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Fróes, RL","34315","1958","05",NA,"Southern America","Brasil",NA,NA,"Árvore de 12 m de altura; Mata de terra firme",NA,NA,"Rio Piriá","Dicotyledoneae",NA,"(Aubl.) Benth.","Sampaio, D","Pará","Viseu","-46.1399993896484","-1.1966700553894",NA,NA,NA,NA,"126900","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"2039","2019-11-01 14:57:10-03","UnB","UB","16093","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Silva, JM","541","1988","08","28","Southern America","Brasil",NA,NA,"Árvore 10m. Flor creme; Mata pluvial da planície litorânea.",NA,NA,"Rod. Guaratuba-Itapoá, Fda. Menegusso","Dicotyledoneae",NA,"(Aubl.) Benth.","Sampaio, D","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,"5","10",NA,"22441","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"2040","2019-11-01 14:57:10-03","UnB","UB","16110","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Silva, AF; et al.","s.n.","1985","11","07","Southern America","Brasil",NA,NA,"Árvore 12m. Fruto verde.; Mata.",NA,NA,"Fazenda Lagoinha 2","Dicotyledoneae",NA,"(Aubl.) Benth.","Sampaio, D","São Paulo","Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,NA,NA,NA,"36734","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"2041","2019-11-01 14:57:10-03","UnB","UB","16095","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Belém, RP; Pinheiro, RS","3262","1967","02","01","Southern America","Brasil",NA,NA,"Frutos muricados.; Árvore 20m x 50cm; Plantação de cacau.",NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Benth.","Castañeda, DA","Bahia","Belmonte","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042","2019-11-01 14:57:10-03","UnB","UB","16089","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Belém, RP; Pinheiro, RS","2743","1966","10","04","Southern America","Brasil",NA,NA,"Anteras marrons.; Árvore 10m x 20cm. Flor amarela; Plantação de cacau.",NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Benth.","Sampaio, D","Bahia","Guaratinga","-39.7827987670898","-16.5839004516602",NA,NA,NA,NA,"55290","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"2043","2019-11-01 14:57:10-03","UnB","UB","16079","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Irwin, HS; Souza, E; Santos, RR","10178","1965","11","11","Southern America","Brasil",NA,NA,"Fruto immature yellow-green.; Gallery forest, steep rocky slope.",NA,NA,"Parque Recreativo e Reserva Ecológica do Gama","Dicotyledoneae",NA,"(Aubl.) Benth.","Castañeda, DA","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"1150","1150",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044","2019-11-01 14:57:10-03","UnB","UB","216772","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Kuhlmann, MP","180","2013","02","24","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 12m; frutos maduros secos deiscentes; semente com arilo laranja; zoocórico. Obs: sementes predadas.; Mata de Galeria",NA,NA,"Santuário da Vida Silvestre Vaga Fogo","Dicotyledoneae",NA,"(Aubl.) Benth.","Kuhlmann, MP","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"40887","auto",NA,NA,"2013","02","24",NA,NA,NA,NA,NA
"2045","2019-11-01 14:57:10-03","UnB","UB","216595","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Kuhlmann, MP","180","2013","02","24","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 12m; frutos maduros secos deiscentes; semente com arilo laranja; zoocórico. Obs: sementes predadas.; Mata de Galeria",NA,NA,"Santuário da Vida Silvestre Vaga Fogo","Dicotyledoneae",NA,"(Aubl.) Benth.","Kuhlmann, MP","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"40887","auto",NA,NA,"2013","02","24",NA,NA,NA,NA,NA
"2046","2019-11-01 14:57:10-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Dias, AFV; Equipe 1","208","2016","04","19","Southern America","Brasil",NA,NA,"APP5 L6; Árvore 28m; Mata de galeria",NA,NA,"Rio Coluene","Dicotyledoneae",NA,"(Aubl.) Benth.",NA,"Mato Grosso","Canarana","-52.2682991027832","-13.5522003173828",NA,NA,NA,NA,"125411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047","2019-11-01 14:57:10-03","UnB","UB","16097","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Kirizawa, M; Custódio Filho, A","739","1982","03","20","Southern America","Brasil",NA,NA,"Tronco robusto, inclinado sobre o rio; frutos maduros com pericarpo vermelho.; Árvore 12m; .",NA,NA,"Parque Nacional de Sete Quedas. Região do Salto 17","Dicotyledoneae",NA,"(Aubl.) Benth.","Sampaio, D","Paraná ","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"33984","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"2048","2019-11-01 14:57:10-03","UnB","UB","16099","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Hatschbach, G","40641","1977","12","28","Southern America","Brasil",NA,NA,"Árvore 12m; Mata pluvial.",NA,NA,"Rio Bromado","Dicotyledoneae",NA,"(Aubl.) Benth.","Sampaio, D","Paraná ","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"30514","auto",NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA
"2049","2019-11-01 14:57:10-03","UnB","UB","204928","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Fróes, RL","32392","1955","11","25","Southern America","Brasil",NA,NA,"Árvore de 5 m de altura; Em alagadiço da formação da lagoa",NA,NA,"Lagoa Perí, situada no rio Perí da bacia de xingú. Região onde foi feito um levantamento estatístico florestal pelo IAN, SPVEA, FAO","Dicotyledoneae",NA,"(Aubl.) Benth.","Sampaio, D","Pará ","Porto de Moz","-52.2383003234863","-1.74832999706268",NA,NA,NA,NA,"154178","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"2050","2019-10-03 10:03:34-03","UFSCar","SORO","5881","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis",NA,"1120","2003","02","21",NA,"Brasil",NA,NA,"12 m. Fruto verde, arilo laranja.",NA,NA,"Serra do Lopo, Cantos do Céu Pousada.",NA,NA,"(Aubl.) Benth.","L.F. Yamamoto","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2051","2019-10-03 10:03:34-03","UFSCar","SORO","5849","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis",NA,"1088","2003","02","09",NA,"Brasil",NA,NA,"8 m. Fruto esverdeado.",NA,NA,"Serra do Lopo, Estrada da Serra do Lopo. Borda da estrada, 1350 msm.",NA,NA,"(Aubl.) Benth.","L.F. Yamamoto","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052","2019-10-03 10:03:34-03","UFSCar","SORO","5850","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis",NA,"787","2002","10","17",NA,"Brasil",NA,NA,"19 m. Flor creme/esverdeado, nectário vermelho, estames creme.",NA,NA,"Serra do Lopo, Torre da Embratel, 1470 msm.",NA,NA,"(Aubl.) Benth.","L.F. Yamamoto","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2053","2020-06-30 11:00:07-03","UFU","HUFU","415","S","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Santos, T.S. dos","1005","1970","08","19",NA,"Brasil",NA,NA,"Árvore 12m x 18cm. Flores creme frutos verdes espinhosos","HUFU00005696",NA,"Estrada para a Pousada de Japu, Estrada para o povoado Japu próximo ao Pontal de Ilhéus",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662","HUFU00005696",NA,NA,NA,"61245","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"2054","2019-11-28 15:45:15-03","UFU","HUFU","61323","S","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Galleti, M.; et al.","533","1994","08","25",NA,"Brasil",NA,NA,"Árvore, ca. 15 m alt. flores brancas em pincel.","HUFU00005695",NA,"Fazenda Intervales, Base Saibadela, trilha do Betão.",NA,NA,"(Aubl.) Benth.","Almeida-Scabbia, R.J.","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666","HUFU00005695",NA,NA,NA,"34059","auto",NA,NA,"1999","01",NA,NA,NA,NA,NA,NA
"2055","2020-08-20 20:40:52-03","UFSC","FLOR","16330","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Pastore, U.; Klein, R.M.","76","1986","03","26",NA,"Brasil",NA,NA,"arbóreo, 20m altura, diâmetro à altura do peito 80cm, diâmetro da copa 5m (fanerófito). Caule angulado, Frequência: rara. Floresta estacional decidual; solo arenoso-médio. Convênio IBGE/ELETROSUL","FLOR0016330",NA,"Fazenda Panambi, próximo Rio Ivinhema. RADAMBRASIL Folha SF.22-Y-A, ponto 27",NA,"Oxalidales","(Aubl.) Benth.","Sampaio, D.","Mato Grosso do Sul","Taquarussu","-53.466667","-22.433333","FLOR0016330_01 FLOR0016330_02",NA,NA,NA,NA,NA,"53º28'W","22º26'S","2018",NA,NA,NA,NA,NA,NA,NA
"2056","2020-08-20 20:40:52-03","UFSC","FLOR","46057","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Ribeiro-Filho, A.A.; Funch, S.","3","2000","01","22",NA,"Brasil",NA,NA,"árvore, 7m altura,folhas coriáceas levemente discolores, cálice esverdeado, frutos vináceos Habitat: mata ciliar","FLOR0046057",NA,"Rio Mandassaia, Barro Branco, Parque Nacional da Chapada Diamantina.",NA,"Oxalidales","(Aubl.) Benth.","Sampaio, D.","Bahia","Lençóis","-41.341667","-12.341667","FLOR0046057",NA,NA,NA,NA,NA,"41º20'30''W","12º20'30''S","2018",NA,NA,NA,NA,NA,NA,NA
"2057","2020-08-20 14:58:40-03","UFSC","FLOR","64295","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Silva, J.M.; Bonaldi, R.A.; Roher, D.A.","8413","2013","10","15",NA,"Brasil",NA,NA,"Árvore, 10m. Flor creme.","FLOR0064295",NA,"Colônia Quintilha. Coordenadas: WGS84.",NA,"Oxalidales","(Aubl.) Benth.","Barboza, E.","Paraná","Paranaguá","-48.629167","-25.648333","FLOR0064295_1 FLOR0064295_2","336","336",NA,NA,NA,"48º37'45''W","25º38'54''S","2013","11","21",NA,NA,NA,NA,NA
"2058","2020-08-20 14:58:40-03","UFSC","FLOR","3489","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Klein, R.M.; Bresolin, A.","7878","1968","10","15",NA,"Brasil",NA,NA,"árvore, flor amarela, 25m altura","FLOR0003489",NA,"Morro do Ribeirão, Ilha de Santa Catarina.",NA,"Oxalidales","(Aubl.) Benth.",NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,"400","400",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059","2020-08-20 14:58:40-03","UFSC","FLOR","3494","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Klein, R.M.","8132","1969","01","24",NA,"Brasil",NA,NA,"árvore, Fruto Maduro, avermelhado, 15m altura","FLOR0003494",NA,"Saco Grande, Ilha de Santa Catarina.",NA,"Oxalidales","(Aubl.) Benth.",NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,"300","300",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060","2020-08-20 20:40:52-03","UFSC","FLOR","28142","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Núcleo de Pesquisas em Florestas Tropicais - NPFT","6",NA,NA,NA,NA,"Brasil",NA,NA,NA,"FLOR0028142",NA,"Área Florestal da CIDASC.",NA,"Oxalidales","(Aubl.) Benth.","Sampaio, D.","Santa Catarina","São Pedro de Alcântara","-48.8053016662598","-27.5660991668701","FLOR0028142_01 FLOR0028142_02",NA,NA,NA,"15407","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"2061","2020-08-20 20:40:52-03","UFSC","FLOR","43223","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Galleti, M.; et alii","533","1994","08","25",NA,"Brasil",NA,NA,"árvore, 15m altura, flores brancas em pincel","FLOR0043223",NA,"Faz. Intervales, Base Saibadela, trilha do Betão.",NA,"Oxalidales","(Aubl.) Benth.","Sampaio, D.","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666","FLOR0043223",NA,NA,NA,"34059","auto",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"2062","2018-10-03 21:33:26-03","UFMT","UFMT","40461","S","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Brazão, C.M.S.C.; Silva, N.A.U.S.","222","2011","09","17",NA,"Brasil",NA,NA,"Campo.",NA,NA,"Estação Ecológica Serra das Araras.",NA,NA,"(Aubl.) Benth.",NA,"Mato Grosso","Chapada dos Guimarães","-57.222583","-15.654694",NA,NA,NA,NA,NA,NA,"-57.222583","-15.654694",NA,NA,NA,NA,NA,NA,NA,NA
"2063","2018-07-20 21:34:36-03","UFMT","UFMT","39234","S","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Oliveira, O.E.; Amorim Neto, L.","04","2010","10","04",NA,"Brasil",NA,NA,"Árvore 10 m de altura, inflorescência, frutos esverdeados.; Floresta Estacional Semidecidual Secundária.",NA,NA,"IFMT-Campus de São Vicente.",NA,NA,"(Aubl.) Benth.",NA,"Mato Grosso","Santo Antônio de Leverger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064","2020-09-04 18:13:52-03","UFMT","UFMT","33116","S","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Bernacci, L.C.; Árbocz, G.F.","2657","1997","11","24",NA,"Brasil",NA,NA,"Árvore alta (18-20m), frutos imaturos.; Contato entre mata, em grotão e cerrado.",NA,NA,"Serra do Taquaral.",NA,NA,"(Aubl.) Benth.",NA,"Mato Grosso","Barra do Garças","-52.333333","-15.683333",NA,NA,NA,NA,NA,NA,"-52.333333","-15.683333",NA,NA,NA,NA,NA,NA,NA,NA
"2065","2019-05-17 13:37:56-03","UFMT","UFMT","16394","S","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Assunçao, P.A.C.L.; Pereira, E.; Silva, C.F.","739","1997","12","02",NA,"Brasil",NA,NA,"Determinação de outra coleta da mesma planta.; Árvore , DAP = 15cm tronco acanaldo, sapopema concava assimetrica, ramificada, A>C (1,5m x 0,6m), ritidoma marrom-avermelhado, rígido, levemete rugoso, desprendimento pulverulento, CM marrom , <1mm espes",NA,NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.",NA,NA,"(Aubl.) Benth.","Vicentini, A.","Mato Grosso","Chapada dos Guimarães","-58","-15.883333",NA,NA,NA,NA,NA,NA,"-58","-15.883333","1995","08",NA,NA,NA,NA,NA,NA
"2066","2018-10-03 21:33:26-03","UFMT","UFMT","26749","S","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Pinto, J.R.R.","044","1999","02",NA,NA,"Brasil",NA,NA,"Altitude: 500m &nf;Altura: 2,5m; Árboreo 2,5m.; Floresta de Vale do Véu de Noiva.",NA,NA,"Entre Buriti e Chapada dos Guimarães, Parque Nacional da Chapada dos Guimarães.",NA,NA,"(Aubl.) Benth.","Pinto, J.R.R.","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto",NA,NA,"1999","03",NA,NA,NA,NA,NA,NA
"2067","2019-12-18 18:37:26-03","UFMT","UFMT","18751","S","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Pinto, J.R.R.","44","1996","11",NA,NA,"Brasil",NA,NA,"Arbóreo, 16,5 m de altura.; Floresta de Vale.",NA,NA,"Parque Nacional da Chapada dos Guimarães. Véu-de-Noiva",NA,NA,"(Aubl.) Benth.","Oliveira-Filho, A.T.","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto",NA,NA,"1996","12",NA,NA,NA,NA,NA,NA
"2068","2018-07-20 21:34:36-03","UFMT","UFMT","25261","S","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Segalla, R.","2076","2007","02","23",NA,"Brasil",NA,NA,"Coordenada geográfica: 21L 0477 182 8269878; Arbusto/Arbóreo, flores amarelo-ouro, sem perfume.; Mata ciliar do córrego Camarinha, podzólicos vermelho-amarelos (predomínio de solo eutrófico)",NA,NA,"Estação Ecológica Serra das Araras.",NA,NA,"(Aubl.) Benth.",NA,"Mato Grosso","Porto Estrela","-57.2275009155273","-15.3243999481201",NA,NA,NA,NA,"59745","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069","2020-01-31 10:38:03-03","IFAM","EAFM","17840","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Oliveira, R.L.C.; Souza, S.S.; Stoffel, N.M.; Peres, M.R. & Oliveira, A.A.","323","2014","04","09",NA,"Brasil",NA,NA,"; HABITAT: Floresta Estacional Submontana; DESC: árvore com CAP = 37 cm e 18 m de altura",NA,NA,"Terra Indígena São Marcos, Comunidade Sorocaima I",NA,NA,"(Aubl.) Benth.","Souza, SS","Roraima","Pacaraima","-61.164628","4.434297",NA,NA,NA,NA,NA,NA,"-61.164628","4.434297","2014",NA,NA,NA,NA,NA,NA,NA
"2070","2020-01-31 10:38:03-03","IFAM","EAFM","C240","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Hawes, J.","1507","2010","01","28",NA,"Brasil",NA,NA,NA,NA,NA,"Bauana - veado bravo",NA,NA,"(Aubl.) Benth.",NA,"Amazonas","Carauari","-66.8957977294922","-4.88278007507324",NA,NA,NA,NA,"202344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071","2020-01-31 10:38:03-03","IFAM","EAFM","17792","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Oliveira, R.L.C.; Souza, S.S.; Stoffel, N.M.; Peres, M.R. & Oliveira, A.A.","118","2014","02","13",NA,"Brasil",NA,NA,"; HABITAT: Floresta Estacional Submontana; DESC: árvore com CAP = 153 cm e 25 m de altura",NA,NA,"Terra Indígena São Marcos, Comunidade Sorocaima I",NA,NA,"(Aubl.) Benth.","Souza, SS","Roraima","Pacaraima","-61.184289","4.404103",NA,NA,NA,NA,NA,NA,"-61.184289","4.404103","2014",NA,NA,NA,NA,NA,NA,NA
"2072","2020-01-31 10:38:03-03","IFAM","EAFM","14695","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Marra, D.M.; Neves, A.F. & Souza, I.G.","312","2011","05","23",NA,"Brasil",NA,NA,"; HABITAT: Floresta de terra-firme; DESC: árvore, DAP = 23.2 cm",NA,NA,"Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",NA,NA,"(Aubl.) Benth.","Marra, D.M.","Amazonas","Manaus, Presidente Figueiredo","-60.304928","-2.413075",NA,"19","19",NA,NA,NA,"-60.304928","-2.413075","2011","05","23",NA,NA,NA,NA,NA
"2073","2020-01-31 10:38:03-03","IFAM","EAFM","10435","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Ammann, S.; Marinho, T.","111","2012","07","06",NA,"Brasil",NA,NA,"; HABITAT: Terra-firme sujeita a raros alagamentos.; DESC: Árvore de 30m. Casca suja. Casca viva amarelada. Alburno esbranquiçado.",NA,NA,"Xixuaú, Trilha da fazenda",NA,NA,"(Aubl.) Benth.","Ramos, J.F.","Roraima","Rorainópolis","-61.556917","-0.790222",NA,NA,NA,NA,NA,NA,"-61.556917","-0.790222",NA,NA,NA,NA,NA,NA,NA,NA
"2074","2021-03-04 15:44:48-03","IF","SPSF","37622","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","F. A. R. D. P. Arzolla & G.C.R.de Paula & F.E.S.P.Vilela & H.Angelini","16","2007","02","06","América do Sul","Brasil",NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 8m, frutos imaturos.; GEOGRAFIA: trilha do Pai Zé;",NA,NA,"P.E.Jaraguá","Magnoliophyta","Malvales","(Aublet) Benth.","F. A. R. D. P. Arzolla","SP","São Paulo","-46.750833","-23.452222",NA,"970","970",NA,NA,NA,NA,NA,"2007","12","21","Magnoliopsida",NA,NA,NA,NA
"2075","2021-03-04 15:44:48-03","IF","SPSF","39286","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","F.M.Souza & R.C.Sousa & W. Corrêa & R.L.M.Garcia","1017","2007","12","03","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 12m. Frutos verdes.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"Parque Estadual do Jaraguá","Magnoliophyta","Malvales","(Aublet) Benth.","G.A.D.C. Franco","SP","São Paulo","-46.76","-23.454167",NA,"897","897",NA,NA,NA,NA,NA,"2008","02","11","Magnoliopsida",NA,NA,NA,NA
"2076","2021-03-04 15:44:48-03","IF","SPSF","39287","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","R.Esteves & R.C.Sousa & H.F.A.Pereira & R.L.M.Garcia","245","2007","09","14","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 16m. Flores cremes.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"Parque Estadual do Jaraguá","Magnoliophyta","Malvales","(Aublet) Benth.","G.A.D.C. Franco","SP","São Paulo","-46.759722","-23.454444",NA,"886","886",NA,NA,NA,NA,NA,"2007","11","29","Magnoliopsida",NA,NA,NA,NA
"2077","2021-03-04 15:44:48-03","IF","SPSF","40907","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","F. A. R. D. P. Arzolla & G.C.R.de Paula & C.S.Nunes & V.Gregorato","1301","2007","10","04","América do Sul","Brasil",NA,NA,"COLETA: Floresta Ombrófila Densa Montana&nf;Árvore 15m, flores.&nf;Nome popular: ouriço-do-mato; GEOGRAFIA: Trilha do Pai Zé.;",NA,NA,"P.E.Jaraguá","Magnoliophyta","Malvales","(Aublet) Benth.","F. A. R. D. P. Arzolla","SP","São Paulo","-46.765833","-23.452778",NA,NA,NA,NA,NA,NA,NA,NA,"2007","11","30","Magnoliopsida",NA,NA,NA,NA
"2078","2021-03-04 15:44:48-03","IF","SPSF","42133","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","R.T.Polisel","983","2009","01","02","América do Sul","Brasil",NA,NA,"COLETA: Árvore 15m; frutos imaturos esverdeados; internamente acastanhados.; GEOGRAFIA: Margem da estrada para Embú-Guaçu.&nf;BR-116, km.304.;",NA,NA,"Fazenda Vitória","Magnoliophyta","Malvales","(Aublet) Benth.","R.T. Polisel","SP","São Lourenço da Serra","-46.943333","-23.850556",NA,"720","720",NA,NA,NA,NA,NA,"2009","02","02","Magnoliopsida",NA,NA,NA,NA
