"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"146","2021-04-07 11:46:21-03","UFMS","CGMS","24278","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","P.A.A. Cara","2008","04","10",NA,"Brasil",NA,NA,"Inflorescência sicônio verde. Habitat: Pantanal. Mata ciliar. Habito: Árvore.","CGMS1053694",NA,NA,NA,"(Miq.) Miq.","P.A.A. Cara","Mato Grosso do Sul","Fazenda São Bento.",NA,"Corumbá","-57.0188889","-19.5766667",NA,NA,NA,NA,"2008","04","10","-57,0188889","-19,5766667",NA,NA,NA,NA,NA
"147","2021-04-07 11:46:21-03","UFMS","CGMS","20187","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","S. Frison; J. Casella; W. Guimarães; J.L.M. Sugai; A.C. Neves; L. Romero; S. Boff; Marco Otavio",NA,NA,NA,NA,"Brasil",NA,NA,NA,"CGMS1049581","484",NA,NA,"(Miq.) Miq.","P.C. Costa","Mato Grosso do Sul","Fazenda São Bento.",NA,"Corumbá","-57.0463889","-19.5125",NA,NA,NA,NA,"2009","09","01","-57,0463889","-19,5125",NA,NA,NA,NA,NA
"148","2021-04-07 11:46:21-03","UFMS","CGMS","12732","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","A. Fecchio","2003","05","29",NA,"Brasil",NA,NA,NA,"CGMS1042126",NA,NA,NA,"(Miq.) Miq.","F. Kjellberg; R.A.S. Pereira","Mato Grosso do Sul","Fazenda Rio Negro.",NA,"Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto","2012","03","12",NA,NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:46:21-03","UFMS","CGMS","12731","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","A. Fecchio","2003","05","29",NA,"Brasil",NA,NA,NA,"CGMS1042125",NA,NA,NA,"(Miq.) Miq.","F. Kjellberg; R.A.S. Pereira","Mato Grosso do Sul","Fazenda Rio Negro.",NA,"Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto","2012","03","12",NA,NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:46:21-03","UFMS","CGMS","12730","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","A. Fecchio","2003","05","29",NA,"Brasil",NA,NA,NA,"CGMS1042124",NA,NA,NA,"(Miq.) Miq.","F. Kjellberg; R.A.S. Pereira","Mato Grosso do Sul","Fazenda Rio Negro.",NA,"Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto","2012","03","12",NA,NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:46:21-03","UFMS","CGMS","12729","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","A. Fecchio","2003","05","29",NA,"Brasil",NA,NA,NA,"CGMS1042123",NA,NA,NA,"(Miq.) Miq.","F. Kjellberg; R.A.S. Pereira","Mato Grosso do Sul","Fazenda Rio Negro.",NA,"Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto","2012","03","12",NA,NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:46:21-03","UFMS","CGMS","4510","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","C.A. Conceição","1992","09","15",NA,"Brasil",NA,NA,"Planta com látex. Habitat: Cerrado. Solo seco. Habito: Árvore.","CGMS1011638","2844",NA,NA,"(Miq.) Miq.","P. Costa","Mato Grosso do Sul","Bairro Rita Vieira.",NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto","2012","03","12",NA,NA,NA,NA,NA,NA,NA
"153","2021-04-07 11:46:21-03","UFMS","CGMS","5124","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","T.C.S. Pagotto","1991","10","19",NA,"Brasil",NA,NA,NA,"CGMS1011971",NA,NA,NA,"(Miq.) Miq.","P.C. Costa","Mato Grosso do Sul","Mata ciliar do Rio Miranda, próximo à Base de Estudos do Pantanal - UFMS.",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto","2009","09","01",NA,NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:46:21-03","UFMS","CGMS","10861","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","G.R. Julião","1998",NA,NA,NA,"Brasil",NA,NA,NA,"CGMS1040166",NA,NA,NA,"(Miq.) Miq.","F. Kjellberg; R.A.S. Pereira","Mato Grosso do Sul","Passo do Lontra, rio Vermelho. Pantanal de Miranda/Abobral.",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto","2012","03","12",NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:35:53-03","UNICAMP","UEC","201348","S","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Medeiros, H; et al.","2014","11","21",NA,"Brazil",NA,NA,"Hemiepífita em palmeira, fruto imaturo verde com pontoações vinho.; Pasto.","UEC189760","1591","Magnoliopsida",NA,"Mart. ex Miq.",NA,"Acre","BR364, cerca de 1km antes da ponte sobre o rio Purus, lado direito da BR, sentido Madureira/Manoel Urbano. Colônia Deus nos Ajude","UEC189760","Manoel Urbano","-69.2596969604492","-8.83889007568359",NA,NA,"223192","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:35:54-03","UNICAMP","UEC","197011","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Oliveira, MMA","1993","02",NA,NA,"Brazil",NA,NA,"Árvore muito grande; Mata de restinga","UEC141374","s.n.","Magnoliopsida",NA,NA,NA,"Espírito Santo","Comboios. Beira do rio Comboios","UEC141374","Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-09-27 18:05:29-03","UFES","VIES","30433","S","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Tintori, J.L.","2012","10","12",NA,"Brasil",NA,NA,NA,"VIES030433","7",NA,NA,"(Miq.) Miq.","Carrijo, T.T.","Espírito Santo",NA,"VIES030433","Guaçuí","-41.6794013977051","-20.7756004333496","730","730","17884","auto","2013","11","29",NA,NA,NA,NA,NA,NA,NA
"158","2019-06-27 10:25:45-03","UFES","VIES","28533","S","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Gomes, J.M.L.; Valadares, R.T.","2014","04","22",NA,"Brasil",NA,NA,NA,"VIES028533","4041",NA,NA,"(Miq.) Miq.","Gomes, J.M.L.","Espírito Santo","Delta do Rio Doce. Mata Atlântica Aluvial - Mata de Cabruca.","VIES028533","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-04-27 16:10:40-03","UFES","VIES","7532","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","1992","08","25",NA,"Brasil",NA,NA,NA,"VIES007532","3742",NA,NA,"(Miq.) Miq.","Carauta, J.P.P.","Espírito Santo","Área 100 da Aracruz Celulose S.A.","VIES007532","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto","1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-04-27 16:10:40-03","UFES","VIES","9780","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Zambom, O.; Sá, F.S. & Fernandes, M.","1995","09","15",NA,"Brasil",NA,NA,NA,"VIES009780","105",NA,NA,"(Miq.) Miq.","Machado, A.F.P.","Espírito Santo","Interlagos.","VIES009780 VIES009780_1","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"27156","auto","2007","08","17",NA,NA,NA,NA,NA,NA,NA
"161","2020-04-27 16:10:40-03","UFES","VIES","5866","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Martins, M.L.L.","1991","07","10",NA,"Brasil",NA,NA,NA,"VIES005866","90",NA,NA,"(Miq.) Miq.","Machado, A.F.P.","Espírito Santo","Campus da UFES - Goiabeiras.","VIES005866","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"15291","auto","2014","08","21",NA,NA,NA,NA,NA,NA,NA
"162","2021-02-12 18:12:15-03","UFES","VIES","41288","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Gurtler, J.; Dutra, S.C.","2018","02","27",NA,"Brasil",NA,NA,NA,"VIES041288","JAC 561",NA,NA,"(Miq.) Miq.",NA,"Espírito Santo","Fazenda Santa Rita. Ao pé da pedra da torre (P8).","VIES041288","Nova Venécia","-40.439722","-18.781111",NA,NA,NA,NA,NA,NA,NA,"40º26'23''W","18º46'52''S",NA,NA,NA,NA,NA
"163","2020-04-27 16:10:40-03","UFES","VIES","2747","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Pereira, O.J.; Gomes, J.M.L. & Thomaz, L.D.","1988","06","20",NA,"Brasil",NA,NA,NA,"VIES002747","1540",NA,NA,"(Miq.) Miq.","Machado, A.F.P.","Espírito Santo","Camburi.","VIES002747","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"15291","auto","2007","08","17",NA,NA,NA,NA,NA,NA,NA
"164","2020-04-27 16:10:40-03","UFES","VIES","1404","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Rente, J.A.","1963","06","19",NA,"Brasil",NA,NA,NA,"VIES001404","316",NA,NA,"(Miq.) Miq.","Filho, F.E.M. de","Rio de Janeiro","Quinta da Boa Vista.","VIES001404","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1963","06",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-04-27 16:10:40-03","UFES","VIES","1403","S","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Neves, L.J.","1981","12","10",NA,"Brasil",NA,NA,NA,"VIES001403","100",NA,NA,"(Miq.) Miq.","Filho, F.E.M. de","Rio de Janeiro","São Cristovão.","VIES001403","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto","1981","12",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-29 09:31:22-03","UFRRJ","RBR","43266","S","Plantae","Moraceae","Ficus","crocata","Ficus crocata","L.H. Soares","2014","04","28",NA,"Brasil",NA,NA,NA,"RBR00043266",NA,NA,NA,"(Miq.) Miq.","T.P.P. Alverga","Rio de Janeiro","Restinga de Marambaia. CAEx. Rio/35.",NA,"Itaguaí","-43.630833","-23.046667",NA,NA,NA,NA,NA,NA,NA,"43º37'51''W","23º2'48''S",NA,NA,NA,NA,NA
"167","2020-12-21 16:35:55-03","MBM","MBM","256283","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Lombardi, J.A.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM256283","3978",NA,NA,"(Martius & Miquel) Miquel","Berg, C.C.","Minas Gerais","Fazenda Brejão","MBM256283","Brasilândia de Minas","-46.0093994140625","-17.0097007751465",NA,NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:35:55-03","MBM","MBM","250688","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM250688","71167",NA,NA,"(Martius & Miquel) Miquel","Carauta, J.P.","Goiás","Estrada para a Torre do Genipapo de Telebrasília","MBM250688","São Domingos","-46.3182983398438","-13.3983001708984",NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:35:59-03","MBM","MBM","43723","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Duarte, A.P.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM043723","5030",NA,NA,"(Miq.) Miq.","Castro, R.M.","Rio de Janeiro","Jacarepaguá","MBM043723","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:35:59-03","MBM","MBM","59230","PreservedSpecimen","Plantae","Moraceae","Ficus","tomentella","Ficus tomentella","Mathes, L.A.F.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Coleção Bosque dos Jequitibás nº 69 F","MBM059230","8344",NA,NA,"(Miq.) Miq.","Machado, A.F.P.","São Paulo","Bosque dos Jequitibás","MBM059230","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","2010","01","12",NA,NA,NA,NA,NA,NA,NA
"171","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752853","PreservedSpecimen",NA,"Moraceae","Ficus","crocata","Ficus crocata","Gaillard","1887","4","31",NA,"Venezuela","hb",NA,"Plantes du Haut. Orénoque. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752853' target='other'> <mi>dwc_moreinfo</mi></a>","P06752853",NA,NA,NA,"(Miq.) Miq.",NA,NA,"Orénoque. Venezuela","P06752853_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251",NA
"172","2015-09-05 11:38:57-03","MNHN","RECOLNAT_MNHN_P","P06752852","PreservedSpecimen",NA,"Moraceae","Ficus","crocata","Ficus crocata","Glaziou, A.","1881","9","19",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille , en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06752852' target='other'> <mi>dwc_moreinfo</mi></a>","P06752852",NA,NA,NA,"(Miq.) Miq.",NA,"Rio de Janeiro","Brésil. Cabo Frio, Rio de Janeiro, Sudeste, Brasil, América do Sul","P06752852_01","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,"13213",NA
"173","2020-12-11 11:38:53-03","UFMG","BHCB","35075","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Miq.) Miq.",NA,"Bahia","Chapada Diamantina",NA,"Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:38:53-03","UFMG","BHCB","35075","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"(Miq.) Miq.",NA,"Bahia","Chapada Diamantina",NA,"Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:38:53-03","UFMG","BHCB","53167","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Lombardi, JA",NA,NA,NA,"Southern America","Brasil",NA,NA,"Próximo a Sede, cerrado. Árvore, ca. 10 m, comlátex, folhas papiráceas, sicônios verdes com manchas amarelas",NA,"3975","Dicotyledon",NA,"(Miq.) Miq.",NA,"Minas Gerais","Fazenda Brejão.",NA,"Brasilândia de Minas","-46.0093994140625","-17.0097007751465",NA,NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-10-18 17:30:00-02","MO","MOBOT","3084438","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Cornelis C. Berg","1980","2","19","South America","Ecuador",NA,NA,NA,NA,"Berg 1064",NA,NA,"(Miq.) Miq.","fide C.C. Berg, Fl. Ecuador","Napo","Rio Cuyabeno, riverside.",NA,NA,"-75.91666","0.16666","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-08-05 15:01:00-03","MO","MOBOT","100189883","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Alejandro Araujo M.|A.L. Moya|J. Gutierrez|M.P. Paco|A. T. Fernández C.","2008","7","9","South America","Bolivia",NA,NA,NA,NA,"Araujo Murakami 4235",NA,NA,"(Miq.) Miq.","C.C. Berg (BG)","La Paz","Parque Nacional Madidi, Sumpulo, comunidad Virgen del Rosario.",NA,"Franz Tamayo","-68.7771667","-14.5783056","939.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-03","6"
"178","2017-07-04 17:14:00-03","MO","MOBOT","100740424","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Beatriz Nieto Ariza|Gabriel Arellano|Huber Villca Corani|A.S. Poma C.|Cartagena Chuqui, Julio Teddy|Rubín de Celis Castillo, Daniel Fernando|Racua Amutari, Belisario|Ibahuari, Basilio","2014","5","26","South America","Bolivia",NA,NA,NA,NA,"Nieto Ariza 247",NA,NA,"(Miq.) Miq.","A. Fuentes (LPB)","La Paz","Tumupasa, Infierno, Río Siriuna",NA,"Abel Iturralde","-67.8162778","-14.09025","215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-06","3"
"179","2015-10-18 17:37:00-02","MO","MOBOT","1126884","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Calaway H. Dodson|P.M. Dodson","1981","9","18","South America","Ecuador",NA,NA,NA,NA,"Dodson 11344",NA,NA,"(Miq.) Miq.","fide C.C. Berg, Fl. Ecuador",NA,"Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest. El Matapalo on western slope along creek bed with occasional pockets of standing water.",NA,NA,NA,NA,"70.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","1149799","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Anonymous",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Anonymous RB152709",NA,NA,"(Miq.) Miq.","C.C. Berg",NA,"Estado da Guanabara, Restinga de Jacarepagua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2011-06-09 16:54:00-03","MO","MOBOT","1757924","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Carlos E. Cerón","1992","2","28","South America","Ecuador",NA,NA,NA,NA,"Cerón Martínez 18372",NA,NA,"(Miq.) Miq.","C.C. Berg (BG)","Guayas","Reserva Ecológica Manglares - Churute. Base del Cerro Cimalón. Topografia colinada. Transición de bosque seco a húmedo suelo rocoso. Transectos de 50 x 2 m x 5 ssp. +2.5 cm.",NA,"Naranjal","-79.5833333","-2.4","250.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"173","4"
"182","2017-01-10 12:58:00-02","MO","MOBOT","1763737","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Carla Maldonado|Juan Cerda|Vicente Lipa|Renate Seidel|D. De la Quintana","2002","1","22","South America","Bolivia",NA,NA,NA,NA,"Maldonado Goyzueta 1551",NA,NA,"(Miq.) Miq.","A. Fuentes (USZ)","La Paz","Parque Nacional Madidi, río Quendeque, proximidades del arroyo Retama.",NA,"Franz Tamayo","-67.7897222","-14.9797223","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-01","4"
"183","2011-03-22 14:29:00-03","MO","MOBOT","2736351","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Juan Perea","2004","5","21","South America","Peru",NA,NA,NA,NA,"Perea 1322",NA,NA,"(Miq.) Miq.","C.C. Berg (MO)","Pasco","Dist. Huancabamba. Trocha turistica (Puente Emperador Guillermo I). Bosque secundario.",NA,"Oxapampa","-75.54888","-10.065","787.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"184","2013-06-02 05:38:00-03","MO","MOBOT","2741163","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Washington L. Galiano|Efraín Suclli|A. Rodríguez|A. Carazas","2004","7","19","South America","Peru",NA,NA,NA,NA,"Galiano 6721",NA,NA,"(Miq.) Miq.","C.C. Berg (MO)","Cusco","Dist. Kiteni, Cultivos.",NA,"La Convención","-73.04888","-12.64833","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10"
"185","2020-09-08 09:18:00-03","MO","MOBOT","2866680","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","11","27","South America","Bolivia",NA,NA,NA,NA,"Cayola Pérez 2243",NA,NA,"(Miq.) Miq.","A. Fuentes (LPB)","La Paz","Area Natural de Manejo Integrado Madidi, Azariamas, 2 km al E del arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera ondulada. Parcela permanente de muestreo #18. Plantas NO alcoholizadas.",NA,"Franz Tamayo","-68.5252778","-14.2525","933.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-44","3"
"186","2020-08-12 08:28:00-03","MO","MOBOT","3085761","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","David A. Neill|Marc A. Baker|Walter A. Palacios|Jorge Zaruma","1985","4","4","South America","Ecuador",NA,NA,NA,NA,"Neill 6219",NA,NA,"(Miq.) Miq.","C.C. Berg (BG)","Napo","Estacion Experimental de INIAP, San Carlos. 6 km al SE de Los Sachas. Boque Humedo Tropicalk. Bosque primario y margenes. Suelo aluvial fertil.",NA,NA,"-76.75","-0.4166667","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"187","2011-06-08 11:53:00-03","MO","MOBOT","3086798","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","José Schunke V.","1964","9","15","South America","Peru",NA,NA,NA,NA,"Schunke Vigo 6610",NA,NA,"(Miq.) Miq.","C.C. Berg","Huánuco","To east of district of Monzón, to border of the river.",NA,NA,NA,NA,"999.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2015-10-18 17:38:00-02","MO","MOBOT","3092160","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Calaway H. Dodson|P.M. Dodson","1982","3","16","South America","Ecuador",NA,NA,NA,NA,"Dodson 12995",NA,NA,"(Miq.) Miq.","fide C.C. Berg, Fl. Ecuador","Guayas","Capeira km 21 Guayaquil to Daule. Tropical Dry Forest.",NA,"Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","3281271","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Douglas C. Daly","1997","3","9","South America","Brazil",NA,NA,NA,NA,"Daly 9414",NA,NA,"(Miq.) Miq.","C.C. Berg","Acre","Mun. Bujari:: Basin of Rio Purus, Rio Antimari, Floresta Estadual do Antimari, left bank, inland from river. Riverside and várzea (floodplain) vegetation, river at record flood level.",NA,NA,"-68.12388","-9.41111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","3288191","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Saúl Altamirano","2006","6","24","South America","Bolivia",NA,NA,NA,NA,"Altamirano Azurduy 3439",NA,NA,"(Miq.) Miq.","S. Altamirano (BOLV)","Pando","Rio Abuna: arbol grande caido en el rio.",NA,"Abuna","-67.34166","-10.5","131.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","3305315","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Douglas C. Daly","2001","4","29","South America","Brazil",NA,NA,NA,NA,"Daly 10734",NA,NA,"(Miq.) Miq.","C.C. Berg","Acre","Marechal Thaumaturgo: Basin of Rio Juruá, Rio Bagé (tributary of Rio Tejo), left bank, Colocaçao Boa Vista da Uniao. Forest on gently undulating terrain, alternating between (1) dense forest with strong presence (but not dominance) of Guadua sarcocarpa that died back 22 years ago, and (2) ''baixio'' (forest in low-lying area with waterlogged soils).",NA,NA,"-72.56194","-8.93361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2016-10-13 05:57:00-03","MO","MOBOT","704284","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","David A. Neill","1986","1","4","South America","Ecuador",NA,NA,NA,NA,"Neill 7050",NA,NA,"(Miq.) Miq.","C.C. Berg (BG)","Napo","Estación Biológica Jatun Sacha. Río Napo, 8 km al este de Misahuallí. Bosque muy húmedo tropical.",NA,"Tena","-77.6","-1.0666667","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-39","16"
"193","2015-10-18 17:41:00-02","MO","MOBOT","708896","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Calaway H. Dodson|et al.",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,"Dodson 6466",NA,NA,"(Miq.) Miq.","fide C.C. Berg, Fl. Ecuador","Los Ríos","Río Palenque Biological Station, km 56 Quevedo-Santo Domingo.",NA,"Quevedo","-79.36666","-0.58333","150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2016-10-13 05:57:00-03","MO","MOBOT","712653","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","David A. Neill|Carlos E. Cerón","1986","11","6","South America","Ecuador",NA,NA,NA,NA,"Neill 7456",NA,NA,"(Miq.) Miq.","fide C.C. Berg, Fl. Ecuador","Morona-Santiago","Bomboiza. Colinas, arriba de la Misión Salesiana - Shuar. Informante Shuar: Antonio Wampash. Bosque Húmedo Premontano. Bosque primario y secundario.",NA,NA,"-78.58333","-3.41666","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-29","4"
"195","2018-06-03 05:28:00-03","MO","MOBOT","881038","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Alberto Dik","1993","12","15","South America","Ecuador",NA,NA,NA,NA,"Dik 890",NA,NA,"(Miq.) Miq.","C.C. Berg (BG)","Napo","Parque Nacional Yasuní. Carretera y oleoducto de Maxus en contrucción, Km 9-11. Bosque húmedo tropical. Bosque primario.",NA,"Orellana","-76.55","-0.4833333","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
