"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"466","2021-03-15 18:24:52-03","USP","SPF","146643","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A","Dombrowski, LTD","1975","12","29","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"SPF00146643",NA,"6252",NA,NA,NA,NA,"Ereta, flor esverdeada. Em campo, freqüente.; Capão da Imbuia.",NA,NA,NA,"2001","07","25180","auto",NA,NA,NA,NA,NA
"467","2021-03-15 18:24:52-03","USP","SPF","145216","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A","Cordeiro, J","2000","11","11","Brasil","Paraná","Curitiba","Jardim Botânico Municipal de Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"SPF00145216",NA,"1863",NA,NA,NA,NA,"Ereta, sépalas esverdeadas, pétalas e corona alvos, ápice do ginostêmio bordô.; Campo limpo seco.",NA,NA,NA,"2001","04","25180","auto",NA,NA,NA,NA,NA
"468","2021-03-15 18:24:52-03","USP","SPF","146642","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A","Hatschbach, G","1997","10","15","Brasil","Paraná","Jaguariaíva","Rod. PR 151, 2 km S do Rio Cajuru.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"SPF00146642",NA,"67090",NA,NA,NA,NA,"Ereta, látex alvo, pétalas verde pálido, corona alvo.; Campo limpo, seco",NA,NA,NA,"2001","07","44368","auto",NA,NA,NA,NA,NA
"469","2021-03-15 18:24:52-03","USP","SPF","161005","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, MA","Farinaccio, MA","2004","01","27","Brasil","Paraná","Mandirituba","BR 116, sentido Rio Grande do Sul-Mandirituba, campo limpo após o posto rodoviário.","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"SPF00161005",NA,"620",NA,NA,NA,NA,"Planta ereta, latescente em campo limpo. Flores verde-amareladas a cremes. Crona alva. Ginostégio verde oliva a vináceo. Frutos amarelos a castanhos. Sementes plumosas castanhas.",NA,NA,NA,"2004","01","20385","auto",NA,NA,NA,NA,NA
"470","2021-03-15 18:24:52-03","USP","SPF","146644","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A","Dombrowski, LTD","1979","12","06","Brasil","Paraná","Palmeira","Fazenda Santa Rita.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"SPF00146644",NA,"11013",NA,NA,NA,NA,"Ereta; em campo; não freqüente.",NA,NA,NA,"2001","07","35166","auto",NA,NA,NA,NA,NA
"471","2021-03-15 18:24:52-03","USP","SPF","15766","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Hoehne, W","Grotta, AS","1956","11","03","Brasil","São Paulo","Campinas","Jardim Vira Copos.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SPF00015766",NA,"s.n.",NA,NA,NA,NA,"Flores verde-amarelados.; Campo seco.",NA,NA,NA,"1956","11","23900","auto",NA,"21",NA,NA,NA
"472","2021-03-15 18:24:52-03","USP","SPF","165801","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, MA","Miguel, DC","2003","10","11","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"SPF00165801",NA,"s.n.",NA,NA,NA,NA,"Erva, folhas e caule com tricomas brancos. Corola esverdeada com tubo interior branco. Gineceu amarelo. Látex.; Encosta do morro.",NA,NA,NA,"2006",NA,"12135","auto",NA,NA,NA,NA,NA
"473","2021-03-15 18:24:52-03","USP","SPF","162201","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, MA","Farinaccio, MA","2003","12","08","Brasil","São Paulo","Itararé","Estrada Itararé-Itapeva. Cerrado próximo à Ponte do Rio Verde.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SPF00162201",NA,"556",NA,NA,NA,NA,"Erva ereta, latescente. Flores verde-acastanhadas. Frutos imaturos verdes.",NA,NA,NA,"2003","12","27729","auto",NA,NA,NA,NA,NA
"474","2019-11-13 11:15:18-03","USP","SPF","12599","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Hoehne, W","Hoehne, W","1950","01","21","Brasil","São Paulo","Jales","Pastos do Pontal. Terreno úmido.","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,"SPF00012599",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16486","auto",NA,NA,NA,NA,NA
"475","2021-03-15 18:24:52-03","USP","SPF","172100","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, MA","Farinaccio, MA","2003","11","27","Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Cerrado próximo à Sede Administrativa.","-47.4700012207031","-20.25",NA,NA,NA,NA,"SPF00172100",NA,"538",NA,NA,NA,NA,"Planta ereta, latescente. Flores de cálice verde e pétalas acastanhadas. Corona creme, ápice do ginostégio amarelo-esverdeado.",NA,NA,NA,"2003","11","27552","auto",NA,NA,NA,NA,NA
"476","2021-03-15 18:24:52-03","USP","SPF","172101","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, MA","Farinaccio, MA","2003","11","29","Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Encosta próxima ao encontro do Córrego Bom Jesus e Córrego Pedregulho.","-47.4700012207031","-20.25",NA,NA,NA,NA,"SPF00172101",NA,"542",NA,NA,NA,NA,"Planta ereta, latescente. Inflorescência ereta. Flores de cálice verde, corola acastanhada. Corona creme, ápice do ginostégio amarelo-esverdeado.; Cerrado.",NA,NA,NA,"2003","11","27552","auto",NA,NA,NA,NA,NA
"477","2021-03-15 18:24:52-03","USP","SPF","15067","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Hoehne, W","Hoehne, W","1953","10","06","Brasil","São Paulo","São Paulo","Boaçava.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00015067",NA,"s.n.",NA,NA,NA,NA,"Flores amarelo claras.; Campo seco.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"478","2021-03-15 18:24:52-03","USP","SPF","13355","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, MA","Hoehne, W","1948","10","19","Brasil","São Paulo","São Paulo","Brooklyn Paulista.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00013355",NA,"s.n.",NA,NA,NA,NA,"Campo seco.",NA,NA,NA,"2007",NA,"53584","auto",NA,NA,NA,NA,NA
"479","2021-03-15 18:24:52-03","USP","SPF","13359","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Hoehne, W","Hoehne, W","1948","11","29","Brasil","São Paulo","São Paulo","Brooklyn Paulista.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00013359",NA,"s.n.",NA,NA,NA,NA,"Campo seco.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"480","2019-11-13 11:15:18-03","USP","SPF","85379","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, MA","Joly, AB","1946","11","27","Brasil","São Paulo","São Paulo","Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00085379",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,"53584","auto",NA,NA,NA,NA,NA
"481","2019-11-13 11:15:18-03","USP","SPF","85384","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A","Joly, AB","1949","09","12","Brasil","São Paulo","São Paulo","Campos do Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00085384",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"1997","07","53584","auto",NA,NA,NA,NA,NA
"482","2019-11-13 11:15:18-03","USP","SPF","85380","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, MA","Joly, AB","1946","12","03","Brasil","São Paulo","São Paulo","Campos do Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00085380",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,"53584","auto",NA,NA,NA,NA,NA
"483","2019-11-13 11:15:18-03","USP","SPF","85383","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, MA","Joly, AB","1947","11","19","Brasil","São Paulo","São Paulo","Campos entre Penha e Suzano.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00085383",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,"53584","auto",NA,NA,NA,NA,NA
"484","2019-11-13 11:15:18-03","USP","SPF","10378","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum martii","Mart.","Kuhlmann, M","Kuhlmann, M","1933","10","30","Brasil","São Paulo","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00010378",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"martii",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"485","2019-11-13 11:15:18-03","USP","SPF","13363","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Hoehne, W","Hoehne, W","1948","10","14","Brasil","São Paulo","São Paulo","Próximo à Congonhas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00013363",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"486","2021-03-15 18:24:52-03","USP","SPF","13356","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Hoehne, W","Hoehne, W","1948","10","28","Brasil","São Paulo","São Paulo","Via Anhanguera, km 30.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00013356",NA,"s.n.",NA,NA,NA,NA,"Campo seco.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"487","2014-04-04 18:26:09-03","PNFM","IRAI","5346","S","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Cordeiro, J.; Santos, E.L. dos","Teixeira, T.B.","2011","12","29","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.989917","-25.239611","-49.989917","-25.239611","965","965","IRAI00005346",NA,"s.n.",NA,NA,NA,NA,"Herbácea, 20 cm, caule e folhas pilosos, flor creme. Campo limpo seco","Magnoliophyta",NA,NA,"2012","05",NA,NA,NA,NA,NA,NA,NA
"488","2019-10-07 09:13:40-03","UEFS","HUEFS","11762","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp. angustum","Malme",NA,"Hatschbach, G.","1987","11","14","Brasil","Paraná","Piraí do Sul",NA,"-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"HUEFS0011762","HUEFS0011762","51883",NA,NA,NA,NA,NA,"Angiospermae","Gentianales","subsp. angustum",NA,NA,"37171","auto","Asteranae",NA,NA,NA,NA
"489","2019-10-07 09:13:40-03","UEFS","HUEFS","83796","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hatschbach, G.","2003","10","13","Brasil","Mato Grosso do Sul","Miranda","Fazenda 23 de Março","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"HUEFS0083796","HUEFS0083796","76299",NA,NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,"92112","auto","Asteranae",NA,NA,NA,NA
"490","2019-10-07 09:13:40-03","UEFS","HUEFS","115641","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","A.Rapini","Guariano, E.S.G.","2001","10","11","Brasil","Distrito Federal","Brasília","Lado esquerdo da estrada que liga o Riacho Fundo a Fazenda Sucupira.","-48.016667","-15.866667","48W1'0''","15S52'0''","1100","1100","HUEFS0115641","HUEFS0115641","873",NA,NA,NA,NA,"Arenoso antropizado.","Angiospermae","Gentianales",NA,"2007","04",NA,NA,"Asteranae",NA,NA,NA,NA
"491","2019-10-07 09:13:40-03","UEFS","HUEFS","143437","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","A.Rapini","Pastore, J.F.B.","2008","01","15","Brasil","Tocantins","Taipas do Tocantins","Estrada para Taipas (entre Dianópolis e Taipas).","-46.998056","-12.190278","46W59'53''","12S11'25''","441","441","HUEFS0143437","HUEFS0143437","2432",NA,NA,NA,NA,"Cerrado (sentido restrito) rupestre.","Angiospermae","Gentianales",NA,"2010","01",NA,NA,"Asteranae",NA,NA,NA,NA
"492","2019-10-07 09:13:40-03","UEFS","HUEFS","169011","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","A.Rapini","Pastore, J.F.B.","2010","08","15","Brasil","Goiás","Hidrolândia","Acesso pela BR-153. Próximo a divisa Hidrolândia -Aparecida de Goiânia.","-49.249444","-16.872222","49W14'58''","16S52'20''",NA,NA,"HUEFS0169011","HUEFS0169011","3109",NA,NA,NA,NA,"Cerrado recuperando de queimada","Angiospermae","Gentianales",NA,"2011","06",NA,NA,"Asteranae",NA,NA,NA,NA
"493","2020-06-15 07:51:52-03","UEFS","HUEFS","238877","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","J.P.Fontella","Pereira-Silva, G.","2014","09","27","Brasil","Distrito Federal","Brasília","Reserva ecológica do Guará.","-47.980556","-15.808889","47W58'50''","15S48'32''","1000","1000","HUEFS0238877","HUEFS0238877 HUEFS0238877_e1","16606",NA,NA,NA,NA,"Campo de murundus.","Angiospermae","Gentianales",NA,"2018","11",NA,NA,"Asteranae",NA,NA,NA,NA
"494","2019-10-07 09:13:40-03","UEFS","HUEFS","69624","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Marmore, G.C.","2001","11","13","Paraguai","Huánuco","San Pedro","Parque Nacional San Rafael.",NA,NA,NA,NA,NA,NA,"HUEFS0069624","HUEFS0069624","3904",NA,NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"495","2019-10-07 09:13:40-03","UEFS","HUEFS","83801","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hatschbach, G.","2003","10","22","Brasil","Mato Grosso do Sul",NA,"Dourados. Rod. Br-463, Dourados-Ponta Porã, km 5-10",NA,NA,NA,NA,NA,NA,"HUEFS0083801","HUEFS0083801","76627",NA,NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"496","2019-10-07 09:13:40-03","UEFS","HUEFS","156702","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Farinaccio, M.A.","2004","01","27","Brasil","Paraná","Mandirituba","Br 116, sentido Rio Grande do Sul-Mandirituba, campo limpo após o posto rodoviário.","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"HUEFS0156702","HUEFS0156702","620",NA,NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,"20385","auto","Asteranae",NA,NA,NA,NA
"497","2019-10-07 09:13:40-03","UEFS","HUEFS","115847","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","A.Rapini","Barbosa, E.","2006","11","12","Brasil","Mato Grosso do Sul","Bela Vista","Estrada para a Bacia do Apa, Rio Candelão.","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,"HUEFS0115847","HUEFS0115847","1853",NA,NA,NA,NA,NA,"Angiospermae","Gentianales",NA,"2007","03","66197","auto","Asteranae",NA,NA,NA,NA
"498","2019-10-07 09:13:40-03","UEFS","HUEFS","62093","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","A.Rapini","Hatschbach, G.","1968","10","13","Brasil","Paraná","Jaguariaíva","Fazenda Cajuru.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"HUEFS0062093","HUEFS0062093","20063",NA,NA,NA,NA,"Campo pedregoso, encosta do morro.","Angiospermae","Gentianales",NA,"2003","06","44368","auto","Asteranae",NA,NA,NA,NA
"499","2019-10-07 09:13:40-03","UEFS","HUEFS","69667","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hatschbach, G.","1967","11","05","Brasil","Paraná","Palmeira","Fazenda Santa Amélia","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"HUEFS0069667","HUEFS0069667","17690",NA,NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,"35166","auto","Asteranae",NA,NA,NA,NA
"500","2019-10-07 09:13:40-03","UEFS","HUEFS","62085","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","A.Rapini","Hatschbach, G.","1967","12","04","Brasil","Paraná","Ponta Grossa","Passo do Pupo.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"HUEFS0062085","HUEFS0062085","18019",NA,NA,NA,NA,"Campo pedregoso.","Angiospermae","Gentianales",NA,"2003","06","46557","auto","Asteranae",NA,NA,NA,NA
"501","2019-10-07 09:13:40-03","UEFS","HUEFS","186064","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp. capitatum","Mart.",NA,"Macedo, A.","1943","11","06","Brasil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"HUEFS0186064","HUEFS0186064","107",NA,NA,NA,NA,NA,"Angiospermae","Gentianales","subsp. capitatum",NA,NA,"50022","auto","Asteranae",NA,NA,NA,NA
"502","2019-09-04 19:43:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","albicans","Oxypetalum albicans",NA,NA,"E. H. G. Ule","1909","11",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"8270","Holotype","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"503","2019-09-04 19:49:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Lectotype","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"504","2019-07-09 14:16:01-03","F","FMNH-SEEDPLANTS","V0420151F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"A. G. Schulz","1960","10","24","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0420151F","V0420151F_01","11367",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"505","2019-07-09 14:16:01-03","F","FMNH-SEEDPLANTS","V0420152F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"R. Schreiter","1940","1","30","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0420152F","V0420152F_01","10848",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"506","2019-07-09 14:16:45-03","F","FMNH-SEEDPLANTS","V0420153F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,"RRC ID Flag","R. Schreiter","1925","11","21","Argentina","Tucumán",NA,NA,"-65.5","-27",NA,NA,NA,NA,"V0420153F","V0420153F_01 V0420153F_02","4006",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4006",NA
"507","2019-07-09 14:16:01-03","F","FMNH-SEEDPLANTS","V0420154F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"R. M. Aguilar","1945","11","30","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0420154F","V0420154F_01","516",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"508","2019-07-09 14:16:01-03","F","FMNH-SEEDPLANTS","V0420155F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"A. G. Schulz","1938","2","14","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0420155F","V0420155F_01","1941",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"509","2019-07-09 14:16:01-03","F","FMNH-SEEDPLANTS","V0420156F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"A. Schinini","1977","1","15","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0420156F","V0420156F_01","13982",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"510","2019-07-09 14:16:45-03","F","FMNH-SEEDPLANTS","V0420157F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,"RRC ID Flag","J. G. Kuhlmann",NA,NA,NA,"Brazil","Amazonas",NA,NA,"-63","-5",NA,NA,NA,NA,"V0420157F","V0420157F_01 V0420157F_02","s.n.",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"511","2019-07-09 14:16:01-03","F","FMNH-SEEDPLANTS","V0420158F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"F. C. Hoehne","1934","1","4","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0420158F","V0420158F_01","32735",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"512","2019-07-09 14:16:01-03","F","FMNH-SEEDPLANTS","V0420159F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"F. C. Hoehne","1918","1","30","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0420159F","V0420159F_01","1543",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"513","2019-07-09 14:16:45-03","F","FMNH-SEEDPLANTS","V0420160F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"M. A. Farinaccio","1998","11","21","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0420160F","V0420160F_01","193",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"514","2019-07-09 14:15:38-03","F","FMNH-SEEDPLANTS","V0420161F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,NA,NA,NA,NA,"Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0420161F","V0420161F_01","624",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"515","2019-07-09 14:16:01-03","F","FMNH-SEEDPLANTS","V0420162F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"P. Jörgensen","1929","2","2","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0420162F","V0420162F_01","3816",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"516","2019-07-09 14:16:01-03","F","FMNH-SEEDPLANTS","V0420163F","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"J. S. Blanchet","1843",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0420163F","V0420163F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"517","2018-05-02 15:58:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","glomeratum","Oxypetalum glomeratum",NA,"RRC ID Flag","A. St.-Hilaire",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"38881",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"38881",NA
"518","2019-09-04 20:07:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","glomeratum","Oxypetalum glomeratum",NA,NA,"A. Saint-Hilaire","1816",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
