"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"46","2021-03-15 16:37:00-03","NY","NYBG","00916943","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","D. R. Hunt","5927","1966","06","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988358' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916943","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Mato Grosso","Barra do Garças","Barra do Garças - Xavantina road, 25 km. from Xavantina.","-52.29","-14.86539",NA,NA,"NY00916943_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01059944","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","C. E. B. Proença","546","1985","08","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1201607' target='other'> <mi>dwc_moreinfo</mi></a>","NY01059944","Magnoliophyta","Myrtales","Naudin","S. A. C. Chiea","Distrito Federal","Brasília","Lago Paranoá, campus da UnB, próximo ao Centro Olímpico","-47.9294","-15.7797",NA,NA,"NY01059944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1181622","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","J. Tannus","494","2001","12","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1386888' target='other'> <mi>dwc_moreinfo</mi></a>","NY01181622","Magnoliophyta","Myrtales","Naudin","R. Goldenberg","São Paulo","Brotas","Estação Ecologica de Itirapina.","-47.9239","-22.2161",NA,NA,"NY01181622_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00916929","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","E. P. Heringer","17862","1980","06","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988203' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916929","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Goiás","Luziânia","15 km ao sul da cidade, margem do Rio Vermelho.","-47.9503","-16.2528",NA,NA,"NY00916929_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00916964","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","J. F. Ramos","6603","1966","07","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988434' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916964","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Distrito Federal","Brasília","Barragem Paranoá, east across the lake from Brasília.","-47.9294","-15.7797","900","1150","NY00916964_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00987266","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","R. Spruce","s.n.","1850","06",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273000' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987266","Magnoliophyta","Myrtales","Naudin",NA,"Pará",NA,"in vicinibus Santarem.","-54.740486","-2.449614",NA,NA,"NY00987266_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","521326","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","J. C. Lindeman","Ha13354","1965","12","12","South America","Brazil","sheet",NA,"Collection is Haas No.? <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515948' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521326","Magnoliophyta","Myrtales","Naudin","J. C. Lindeman","Paraná","Marechal Cândido Rondon","Porto Mendes, Rio Paraná","-54.0567","-24.5561",NA,NA,"NY00521326_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","521310","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","T. M. Pedersen","5429","1960","02","13","South America","Argentina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515943' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521310","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Corrientes","Santo Tome","Estancia Rincon de las Mercedes",NA,NA,NA,NA,"NY00521310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00916947","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","L. O. Williams","1455","1945","06","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916947","Magnoliophyta","Myrtales","Naudin",NA,"Minas Gerais","Belo Horizonte","At foot of Morro das Pedras.","-43.9378","-19.9208","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1144733","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","R. F. Monteiro","79","2007","07","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1298536' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144733","Magnoliophyta","Myrtales","Naudin","R. Goldenberg","Goiás","Cristalina","Margem do Rio Arrojado. Cachoeira do Arrojado. 7 km do trevo da entrada de Cristalina. BR 040.","-47.5242","-16.7931","992","992","NY01144733_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","03287788","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","V. C. Souza","10747","1996","01","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3581805' target='other'> <mi>dwc_moreinfo</mi></a>","NY03287788","Magnoliophyta","Myrtales","Naudin",NA,"São Paulo","Angatuba","Estrada para Itatinga, ca 29km de Angatuba.","-48.5264","-23.3133","610","610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","521317","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","G. Eiten","3040","1961","06","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515939' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521317","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","São Paulo","Sao Carlos","5 km NNW of center of Sao Carlos. In swamp at head of east forklet of tributary brook of Rib. Monjolinho","-47.92","-21.97","850","850","NY00521317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","3270832","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","L. W. Williams","7982","1930","03","01","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3584052' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270832","Magnoliophyta","Myrtales","Naudin",NA,"Loreto",NA,"Iquitos",NA,NA,"120","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","3270828","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M. Ortiz","685","1987","11","20","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3584048' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270828","Magnoliophyta","Myrtales","Naudin",NA,"Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","03270820","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","J. Triana","4019","1905","01","27","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3584034' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270820","Magnoliophyta","Myrtales","Naudin",NA,"Cundinamarca","Pandi",NA,NA,NA,"2300","2300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","521322","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","F. C. Hoehne","29657","1932","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515950' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521322","Magnoliophyta","Myrtales","Naudin","F. C. Hoehne","São Paulo","Iperó","Ypanema","-47.68","-23.3503",NA,NA,"NY00521322_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00916956","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","W. R. Anderson","8142","1973","04","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988389' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916956","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Goiás","Cristalina","2 km by road E of Cristalina. Serra dos Cristais.","-47.582","-16.75","1200","1200","NY00916956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00916950","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","C. L. Collenette","110","1927","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988378' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916950","Magnoliophyta","Myrtales","Naudin",NA,"Mato Grosso","Cuiabá","Burity, N.E. of Cuyabá.","-55.77825","-15.432","686","686","NY00916950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1599166","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M. H. Nee","1988","1987","08","29","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1912671' target='other'> <mi>dwc_moreinfo</mi></a>","NY01599166","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Santa Cruz","Andrés Ibáñez","6 km. NW of Terevinto.","-63.42","-17.68","450",NA,"NY01599166_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","521334","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","P. K. H. Dusén","9624","1910","04","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515930' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521334","Magnoliophyta","Myrtales","Naudin","J. Y. V. Norlind","São Paulo","Itararé","Itararé","-49.34","-24.1103",NA,NA,"NY00521334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","521335","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","I. Mimura","478","1962","07","27","South America","Brazil","sheet",NA,"de planta 1 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515941' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521335","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","São Paulo","Sao José dos Campos","Parte inferior da encosta leste do vale do Cúrrego da Ressaca, 6.5 km ao SW (ao longo da Rodovia Pres. Dutra) da saída para Sao José dos Campos, e dentro de 500 m ao SE da rodovia. Ca. 200 m da estrada","-45.88","-23.1703","560","590","NY00521335_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02210515","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","R. Goldenberg","1567","2011","08","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2502545' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210515","Magnoliophyta","Myrtales","Naudin",NA,"Minas Gerais","Jaboticatubas","Serra do Cipó","-43.539757","-19.388386",NA,NA,"NY02210515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","685415","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","R. Goldenberg","771","2005","10","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=894815' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685415","Magnoliophyta","Myrtales","Naudin","R. Goldenberg","São Paulo","Sao Bernardo do Campo","Ligação Rod. Anchieta - Rod. Imigrantes","-46.56","-23.6903",NA,NA,"NY00685415_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1184137","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","C. N. Fraga","2751","2009","07","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1462671' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184137","Magnoliophyta","Myrtales","Naudin","R. Goldenberg","Bahia","Correntina","Localidade de Sete Ilhas.","-44.6206","-13.3361","541","541","NY01184137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","3270827","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","E. Hassler","6244","1905","03","14","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3584047' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270827","Magnoliophyta","Myrtales","Naudin",NA,"Cordillera",NA,"In regione collium: Cerros de Tobaty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00916945","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","G. T. Prance","59032","1964","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988366' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916945","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Distrito Federal","Brasília","Road Brasília to Taguatinga.","-47.9294","-15.7797",NA,NA,"NY00916945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","3270823","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","E. Hassler","6927",NA,NA,NA,"South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3584043' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270823","Magnoliophyta","Myrtales","Naudin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-09-27 02:30:00-03","NY","NYBG","1599163","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","G. J. Schwarz","12067","1951","03","07","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1912496' target='other'> <mi>dwc_moreinfo</mi></a>","NY01599163","Magnoliophyta","Myrtales",NA,"R. Goldenberg","Amambay",NA,"Zanja Puitá",NA,NA,NA,NA,"NY01599163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","521329","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","G. Eiten","1688","1949",NA,NA,"South America","Brazil","sheet",NA,"Two sheets, other one has coll. date 1959 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521329","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","São Paulo","Moji-Guaçu",NA,NA,NA,NA,NA,"NY00521329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00916940","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","H. S. Irwin","8127","1965","09","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988349' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916940","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Distrito Federal","Brasília","Córrego Vicente Pires, near Taguatinga","-47.983","-15.842","1100","1100","NY00916940_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00916939","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","H. S. Irwin","23770","1969","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988345' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916939","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Minas Gerais",NA,"Serra do Espinhaço, ca. 35 km west of Montes Claros, road to Agua Boa.","-43.5631","-16.83095","1000","1000","NY00916939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","3270829","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","P. Arenas","1629","1979","12","22","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3584049' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270829","Magnoliophyta","Myrtales","Naudin",NA,"Cordillera",NA,"Cerro Tobati, immediaciones del pueblo de Tobati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","03257172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","R. R. Rodrigues","14","1994","07","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3557145' target='other'> <mi>dwc_moreinfo</mi></a>","NY03257172","Magnoliophyta","Myrtales","Naudin",NA,"São Paulo","Novo Horizonte","Beira da estrada entre Mendonça e Novo Horizonte","-49.2200012207031","-21.4599990844727",NA,NA,NA,"32394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1599164","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M. Peña","233","1991","05","24","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1912518' target='other'> <mi>dwc_moreinfo</mi></a>","NY01599164","Magnoliophyta","Myrtales","Naudin","R. Goldenberg","Santa Cruz","José Miguel de Velasco","Campamento Las Torres. Margen del Rio Iténez (Guaporé); frontera con Mato Grasso; lado noreste del Serrania Huanchaca; 24 km sur de Flor de Oro; ~50 km norte del Rio Verde.","-60.8","-13.65","200","400","NY01599164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00916937","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","H. S. Irwin","18178","1966","07","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988337' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916937","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Distrito Federal","Brasília","Riacho Vicente Pires, ca. 15 km W. of Brasília, D.F.","-47.67","-15.37",NA,NA,"NY00916937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00916963","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","G. T. Prance","19009","1973","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988431' target='other'> <mi>dwc_moreinfo</mi></a>","NY00916963","Magnoliophyta","Myrtales","Naudin","J. J. Wurdack","Mato Grosso","Chapada dos Guimarães","Vicinity of Colegio Buriti, Chapada dos Guimarães.","-55.80725","-15.4151111","720","720","NY00916963_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","1019123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","P. G. Delprete","10363","2007","11","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1278988' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019123","Magnoliophyta","Myrtales","Naudin","R. Goldenberg","Goiás","Pirenópolis","Parque Estadual dos Pireneus. Trilha para o Morro do Cabeludo.","-48.8167","-15.8","1150","1150","NY01019123_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
