"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"193","2020-07-23 12:08:08-03","CEPLAC","CEPEC","140168","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Indivíduo P66-6",NA,NA,NA,NA,"Sem Informação","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-07-23 12:08:08-03","CEPLAC","CEPEC","113114","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Xavier, A. B.","463","2005","02","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Sem Informação","Bahia","FORMOSA DO RIO PRETO","Oeste: Na margem da Várzea do Anil.","-45.1930999755859","-11.0482997894287",NA,NA,NA,NA,NA,"155006","auto","4457'","1158'",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-07-23 12:02:21-03","CEPLAC","CEPEC","178","PreservedSpecimen","Plantae","Caesalpiniaceae","Swartzia","acutifolia","Swartzia acutifolia acutifolia","R. P. Belém","1596","1965","08","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"V. F. Mansano","Minas Gerais","NANUQUE","Margem da Rod. Nanuque/Teofilo Otoni.","-40.3539009094238","-17.8391990661621",NA,NA,NA,"acutifolia",NA,"46980","auto",NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"196","2020-11-19 14:06:17-03","Unimontes","MCMG","6700","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, F. A.; Resck, D. V. S.",NA,"2019","05","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.","Minas Gerais","Barra Longa","Barra Longa","-43.0410995483398","-20.2828006744385",NA,NA,NA,NA,NA,"16960","auto","W43° 10' 17.7","S20° 16' 13.0",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-19 14:06:17-03","Unimontes","MCMG","6177","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,"33524","auto","W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-11-19 14:06:17-03","Unimontes","MCMG","6249","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, F. A.; Resck, D. V. S.",NA,"2018","10","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.","Minas Gerais","Santa Cruz do Escalvado","Santa Cruz do Escalvado","-42.8138999938965","-20.2360992431641",NA,NA,NA,NA,NA,"14334","auto","W42° 54' 42.8","S20° 15' 24.5",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-19 14:06:17-03","Unimontes","MCMG","6517","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, F. A.; Resck, D. V. S.",NA,"2018","12","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,"33524","auto","W43° 15' 59.5","S20° 17' 27.0",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-11-19 14:06:17-03","Unimontes","MCMG","6183","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,"33524","auto","W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-19 14:06:17-03","Unimontes","MCMG","6172","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vogel","Paixão, F. A.; Resck, D. V. S.","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,"33524","auto","W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-09-22 13:48:50-03","USP","SPFW","1370","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Swartzia","acutifolia","Swartzia acutifolia parvipetala","Krukoff, B.A.","2061",NA,NA,NA,NA,"Brasil",NA,NA,"Rec'd from Syracuse, 1960, SEC D, Subsection, 2, SERIES 2",NA,NA,NA,"Vogel",NA,"Maranhão",NA,NA,NA,NA,NA,NA,NA,"parvipetala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-10 11:38:40-03","UNILA","EVB","3401","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Barboza, E.; Silva, J.M.","2129","2007","03","20",NA,"Brasil",NA,NA,"Flor alva. Habitat: Floresta Atlântica Habito: Arbórea","EVB003401",NA,NA,"Vogel","Caxambu, M.G.","Paraná","Guaraqueçaba","Fazenda Vale Verde.","-48.3288993835449","-25.3066997528076",NA,NA,"EVB003401",NA,NA,"37295","auto",NA,NA,"2012","05","25",NA,NA,NA,NA,NA
"204","2016-08-23 09:45:31-03","NHMLondon","NHM-LONDON-BOT","BM000952055","S","Plantae","Leguminosae","Swartzia","acutifolia","Swartzia acutifolia","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","4463","1930","03","15",NA,"Brasil",NA,"NHMUK:ecatalogue:2476295",NA,NA,NA,NA,"R.S.Cowan","Torke,B.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"205","2016-12-19 13:51:31-02","PERD","PERD","146","S","Plantae","Leguminosae-Pap","Swartzia","acutifolia","Swartzia acutifolia","Costa, LV","s.n.","1995","02","21",NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Vogel","Costa, LV","MG","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-12 16:59:43-03","UEL","FUEL","42708","PreservedSpecimen","Plantae","Leguminosae","Swartzia","acutifolia","Swartzia acutifolia","Barbosa, E; Silva, JM","2129","2007","03","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Vogel","Bortoluzzi, RLC","Paraná","Guaraqueçaba","Fazenda Vale Verde","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"37295","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"207","2020-11-12 16:59:43-03","UEL","FUEL","41303","PreservedSpecimen","Plantae","Leguminosae","Swartzia","acutifolia","Swartzia acutifolia","Marquete, R","1507","1994","03","08",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Vogel","Lima, HC","Rio de Janeiro","Parati","APA - Caicuru, Córrego dos Micos, Morro da Pedra R","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-01 15:01:07-03","UnB","UB","128444","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Sambuichi, RHR","72A","2001","04","11","Southern America","Brasil",NA,NA,"Flores brancas.; Árvore.; Floresta higrófila",NA,"Dicotyledoneae",NA,"Vogel",NA,"Bahia","Ilhéus","Fazenda Santa Maria","-39.189722","-14.706944",NA,NA,NA,NA,NA,NA,NA,"-39.189722","-14.706944",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 15:01:07-03","UnB","UB","143077","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Mecenas, VV; Leite, FQ; Cardoso, ES","121","1997","04","25","Southern America","Brasil",NA,NA,"Medida feitas em 30 de abril de 1996 e planta coletada em 25 de abril de 1997.; Árvore de 10 m e altura e tronco de 47 cm de circunferência a 30 cm do chão e 39 1/2 cm de circ. a 1,3 m do chão.; Floresta secundária, levemente semi-decídua, sobre solo",NA,"Dicotyledoneae",NA,"Vogel","Mecenas, VV","Distrito Federal",NA,"Área de Proteção Ambiental (APA) de Cafuringa no NE do DF. Fazenda Palestina.","-48.166667","-15.516667","770","770",NA,NA,NA,NA,NA,"-48.166667","-15.516667","1998",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-01 15:01:07-03","UnB","UB","33573","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Fonseca, ML; Mendonça, RC; Oliveira, FCA; Pequeno, SA; Araújo, GP","5906","2005","09","02","Southern America","Brasil",NA,NA,"Folhas cartáceas, discolores; fruto carnoso, imaturo cor verde.&nf;OBS: Fruto na carpoteca.; Árvore heliófita 12m x 40cm; Mata seca semidecídua alterada. Topologia: Relevo inclinado. Solo: Solo argilo/arenoso com afloramento de calcário.",NA,"Dicotyledoneae",NA,"Vogel","Fonseca, ML","Goiás","Colinas do Sul","APA Pouso Alto. Próximo a Fazenda Cruz de Malta. Estrada para Agropecuária Sarkis. Entrada a 4,5km após a ponte da divisa Minaçu/Colinas do Sul","-48.127778","-13.721111","425","425",NA,NA,NA,NA,NA,"-48.127778","-13.721111",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-01-25 11:52:35-03","UFU","HUFU","51062","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Barbosa, E.; Silva, J.M.","2129","2007","03","20",NA,"Brasil",NA,NA,"Árvore, ca. 4m. Flor alva.; Floresta Atlântica.","HUFU00010517",NA,NA,"Vogel","Hatschbach, G.","Paraná","Guaraqueçaba","Fazenda Vale Verde","-48.3288993835449","-25.3066997528076",NA,NA,"HUFU00010517",NA,NA,"37295","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"212","2020-08-20 14:56:14-03","UFSC","FLOR","62488","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Santos, M.M.; Lima, J.C.A.","144","1984","08","06",NA,"Brasil",NA,NA,"Árvore com 6m de altura, diâmetro à altura do peito 18 cm, diâmetro da copa 4 m, fanerófita. Fruto baga com 2 sementes. Frequência média. Solo argiloso, relevo suave ondulado, vegetação secundária.","FLOR0062488",NA,"Fabales","Vogel","Pinto, G.C.P.","Bahia","Itapetinga","Próximo à BA-130.","-40.316667","-15.316667","380","380","FLOR0062488",NA,NA,NA,NA,"40º19'W","15º19'0''S","1985","08","05",NA,NA,NA,NA,NA
"213","2021-03-04 15:43:27-03","IF","SPSF","34615","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","384","2005","03","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 3m. Flores em botão.; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;",NA,"Magnoliophyta","Fabales",NA,"R.Cielo-Filho","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758","8","8",NA,NA,NA,"26998","auto",NA,NA,"2005","04","12","Magnoliopsida",NA,NA,NA,NA
"214","2021-03-04 15:43:27-03","IF","SPSF","18035","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","D.C.Cavalcante & B.Soares Filho","153","1993","06","15","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"215","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Glaziou, AFM","2548",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Vogel",NA,"Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Vogel",NA,NA,NA,"ad Presidio S. Joâo Baptista prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Lindberg, GA","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Vogel",NA,NA,NA,"ad S. Antonio de Machado prov. Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia leiogyna","Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,"in prov. Minas Geraes, loco accuratius non indicato",NA,NA,NA,NA,NA,"leiogyna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2017-09-11 16:27:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia submarginatum","Peckolt, T","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Vogel",NA,"Rio de Janeiro","Cantagalo","prope Canta Gallo","-42.37","-21.98",NA,NA,NA,"submarginatum",NA,NA,NA,"-42.37","-21.98",NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:42:28-03","UFRGS","ICN","153262","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Barbosa, E; Silva, JM","2129","2007","03","20","América do Sul","Brasil",NA,NA,"Doação do Herbário MBM.; Árvore, 4m, flor alva.; Floresta Atlântica","ICN00025818","Dicotyledon",NA,"Vogel","Hatschbach, G","PR","Guaraqueçaba","Fazenda Vale Verde","-48.3288993835449","-25.3066997528076",NA,NA,"ICN00025818 ICN00025818_1",NA,NA,"37295","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"221","2021-02-08 12:42:28-03","UFRGS","ICN","081947","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Bautista, HP; Sarmento, AC","1084","1986","04","02","América do Sul","Brasil",NA,NA,"árvore 7-8m, pétalas e estames alvos, raque tomentoso ferrugíneo; solo argiloso","ICN00025817","Dicotyledon",NA,"Vogel","Pinto, GCP","BA","Wagner","próximo a Dourados","-41.116667","-12.283333",NA,NA,"ICN00025817",NA,NA,NA,NA,"-41.116667","-12.283333","1987","04","29",NA,NA,NA,NA,NA
"222","2021-02-08 12:42:28-03","UFRGS","ICN","069729","S","Plantae","Fabaceae","Swartzia","cf. acutifolia","Swartzia cf. acutifolia","Sobral, M; Silva, LAM; Chautems, A","5548",NA,NA,NA,"América do Sul","Brasil",NA,NA,"árvore 10-15m, flores brancas; à beira da estrada","ICN00025815","Dicotyledon",NA,"Vog.","Lima, HC; Iganci, J","BA","Ilhéus","Ramal da BR-415 de Ilhéus a Japu Km 2-3 lado direito","-39.0494003295898","-14.7889003753662",NA,NA,"ICN00025815 ICN00025815_1 ICN00025815_2",NA,NA,"61245","auto",NA,NA,"2009","06","24",NA,NA,NA,NA,NA
"223","2020-04-30 16:07:00-03","UFMT","CNMT","3418","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Pereira-Silva, G.","9525","2005","02","21",NA,"Brasil",NA,NA,"Botoes verdes. Area de influencia diretaDoação Embrapa - CENARGEM. Herbário CEN","CNMT003418","Angiosperma",NA,"Vog.","Mansano, V.F.","Maranhão","Estreito","Fazenda Fronteira","-47.432703","-6.574642","180","180",NA,NA,NA,NA,NA,"47°25'57.73W","06°34'28.71S","2011","04",NA,NA,NA,NA,NA,NA
"224","2020-08-26 10:49:06-03","MCN-FZBRS","HAS","4221","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Sucre, D.","5192","1969","05",NA,NA,"Brasil",NA,NA,"Cerca de 1,3m. de altura, folha verde escuro brilhante na face ventral e verde claro fosco na face dorsal; ramos novos, rachis da inflorescência e folha de cor ferruginea; cálice de cor verde e filetes e carima brancos.","HAS0004221","Magnoliophyta",NA,"Vogel",NA,"Rio de Janeiro","Rio de Janeiro","Parque Nacional do Itatiaia, Moromba para Macieiras.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:06:46-03","IBt","SP","316152","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Harley, RM; Nic Lughadha, E; Queiroz, R","50764","1992","01","11",NA,"Brasil",NA,NA,NA,"SP027937",NA,NA,"Vogel","Torke, BM","Bahia","Abaíra","9km de Catolés na estrada para Inúbia. Entre pedras","-41.866667","-13.266667","1100","1200","SP027937",NA,NA,NA,NA,"-41.866667","-13.266667","2000",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:06:46-03","IBt","SP","340408","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia submarginata","Nicolau, SA; Mana de Deus, JR; Lunardi, M; Amaral, JV","2220","1997","07","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Nicolau, SA","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, área acima da trilha do mono-carvoeiro, encosta.","-45.4599990844727","-22.9200000762939",NA,NA,NA,"submarginata",NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:06:46-03","IBt","SP","13241","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Loefgren, A","CGG3082","1895","07","27",NA,"Brasil",NA,NA,"Arbor elegans, fol. 7-imparipinnata, fr. leg. curto-velutino.","SP006442",NA,NA,"Vogel",NA,"São Paulo","São Sebastião","Nhundú (praia).","-45.4099998474121","-23.7600002288818",NA,NA,"SP006442",NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2010-08-16 16:39:15-03","A","HU-HERB","A 00063636","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia parvipetala","B. A. Krukoff","2061","1933","4","18","South America","Brazil","Sheet",NA,NA,NA,NA,NA,"R. S. Cowan",NA,"Goiás",NA,"Near Boa Vista, along the upper Rio Tocantins",NA,NA,NA,NA,NA,"parvipetala","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2061",NA,"undetermined"
"229","2010-08-16 16:39:15-03","GH","HU-HERB","GH 00063637","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia ynesiana","Y. E. J. Mexia","4463","1930","3","15","South America","Brazil","Sheet",NA,NA,NA,NA,NA,"R. S. Cowan",NA,"Minas Gerais",NA,"Cha-Cha Valley, just outside Agricultural College boundary",NA,NA,"650",NA,NA,"ynesiana","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4463",NA,"undetermined"
