"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"498","2019-11-01 15:05:43-03","UnB","UB","191604","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Faria, JEQ; Staggemeier, VG; Siqueira, GS","2505","2012","03","30","Southern America","Brasil","Espírito Santo","Resereva Natural da Vale do Rio Doce, margem do aceiro Aracruz, Santa Terezinha",NA,"Arvoreta ca. 5 m de altura, caule rugoso esbranquiçado, fruto imaturo verde (coletado material em sílica gel); Mata de tabuleiro",NA,NA,"O. Berg","Sobral, M","Linhares","-40.016389","-19.125278","47","47",NA,NA,"-40.016389","-19.125278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-01 15:05:43-03","UnB","UB","130341","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Moraes, PLR","1020","1994","06","30","Southern America","Brasil","São Paulo","Parque Estadual de Carlos Botelho",NA,"Frutos verdes.; Arvoreta 6m.",NA,NA,"O. Berg","Faria, JEQ","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"2014","27904","auto","02",NA,NA,NA,NA,NA,NA,NA
"500","2019-11-01 15:05:43-03","UnB","UB","174305","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Campos, MCR; Assis, M; Guaraldo, A; Belinello, R","480","2006","08","05","Southern America","Brasil","São Paulo","Núcleo Picinguaba/PESM; Trilha da Casa da Farinha.",NA,"Altura 7,0 m. Com frutos verdes.",NA,NA,"O. Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-01 15:05:50-03","UnB","UB","161334","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Faria, JEQ; Cota, MRC; Caires, CS; Zanatta, MRV","356","2008","09","21","Southern America","Brasil","Tocantins","Povoado dos Azúis, coletado na margen esquerda do rio Azúis (menor rio do mundo), entre Taguatinga e Aurora do Tocantins",NA,"Árvore ca. de 3 m de altura; Mata ciliar",NA,NA,"Kiaersk.","Faria, JEQ","Aurora do Tocantins","-46.406944","-12.580833","421","421",NA,NA,"-46.406944","-12.580833","2008",NA,NA,"09","21",NA,NA,NA,NA,NA,NA
"502","2019-11-01 15:05:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Proença, C","1057","1993","11","15","Southern America","Brasil","Goiás",NA,NA,"Arvoreta estéril. Testemunha de estudos fitossociológicos; Mata do Açude da Sociedade Ecológica de Jataí. Local pertubado próximo a Lagoa do Açude",NA,NA,"Kiaersk.","Proença, C","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-01 15:05:50-03","UnB","UB","11138","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Mecenas, VV; Leite, LQ; Augusto, MM","204","1996","10","04","Southern America","Brasil","Distrito Federal","APA de Cafuringa. Fazenda Palestina",NA,"Mata.",NA,NA,"Kiaersk.","Mecenas, VV","Brasília","-48.1725","-15.523056","770","770",NA,NA,"-48.1725","-15.523056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-11-01 15:05:50-03","UnB","UB","113716","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Mecenas, VV; et al.","137","1996","10","04","Southern America","Brasil","Distrito Federal","Área de Proteção Ambiental (APA) de Cafuringa. Fazenda Palestina",NA,"Floresta mesofítica secundária.",NA,NA,"Kiaersk.",NA,"Brasília","-48.166667","-15.516667","770","770",NA,NA,"-48.166667","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-11-01 15:05:50-03","UnB","UB","117597","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Bucci, FFB","1600","2003","11",NA,"Southern America","Brasil",NA,"Margem direita do Rio Custódio",NA,NA,NA,NA,"Kiaersk.",NA,NA,"-48.213611","-12.494444",NA,NA,NA,NA,"-48.213611","-12.494444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-01 15:05:50-03","UnB","UB","117599","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Bucci, FFB","1264","2000","07","05","Southern America","Brasil","Goiás","UHE Cana Brava. Sítio Abrigado Orquídea. Margem direita do Rio Tocantins",NA,NA,NA,NA,"Kiaersk.","Mazine-Capelo, FF",NA,"-48.083611","-13.416944",NA,NA,NA,NA,"-48.083611","-13.416944","2005",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"507","2019-11-01 15:05:50-03","UnB","UB","118651","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Mendonça, RC","1605","1990","08","27","Southern America","Brasil","Minas Gerais","Estrada Pandeiros/Januária",NA,"Botão floral esbranquiçado.; Arbusto 1,5m.; Cerrado",NA,NA,"Kiaersk.","Faria, JEQ","Januária","-44.633333","-15.516667",NA,NA,NA,NA,"-44.633333","-15.516667","2009",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 15:05:50-03","UnB","UB","117598","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Lima, ES","282","1997","11",NA,"Southern America","Brasil","Mato Grosso","Margem direita do Rio das Mortes, no quintal da sede da Fazenda Porto do Sol",NA,NA,NA,NA,"Kiaersk.","Mazine-Capelo, FF","Cocalinho","-58.808333","-11.9025",NA,NA,NA,NA,"-58.808333","-11.9025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-12-05 14:48:38-03","UFSCar","SORO","7787","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","aff. prasina","Eugenia aff. prasina","Cardoso-Leite, E.; Oliveira, A.","324","1994","01","18",NA,"Brasil","São Paulo","Mata da Câmara. Mata mesófila semidecídua.",NA,"8m alt., frutos imaturos cor verde.",NA,NA,"O.Berg","J. Kuntz","São Roque","-47.1125","-23.523889",NA,NA,NA,NA,"47°06'45''W","23°31'26''S","2011",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"510","2019-10-03 10:04:13-03","UFSCar","SORO","4333","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Gomes, J.A.M.A.; Virillo, C.B.","645","2006","12","03",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela G (Parque estadual serra do mar; Núcleo Picinguaba); Floresta Ombrófila densa submontana)",NA,"180m de altitude; (coordenada: Medida); flores brancas",NA,NA,"O.Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-10-03 10:04:13-03","UFSCar","SORO","1232","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Farah F.T.; Aguiar S., Breier T.B., Rodrigues R.R., Souza V.C., Tamashiro J.Y., Gandolfi S., Souza J.P., Ivanauskas N.M., Furlan E.","2209","2001","04","13",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,"ca. 3m alt., frutos verdes",NA,NA,"O.Berg","Mazine F.F., Souza V.C.","São Paulo","-46.775417","-23.989083",NA,NA,NA,NA,"46°46'31,5''W","23°59'20,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-10-03 10:04:13-03","UFSCar","SORO","1300","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina",NA,"277","1980","07","11",NA,"Brasil","São Paulo","Reserva Florestal",NA,"Árvore 7m, só fruto",NA,NA,"O.Berg",NA,"Cunha","-44.933333","-23.25",NA,NA,NA,NA,"44°56'W","23°15'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-10-03 10:04:13-03","UFSCar","SORO","3340","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Gomes, J.A.M.A.; Gomes & Virillo, C.B.","647","2006","12","04",NA,"Brasil","São Paulo","Fazenda Capricórnio",NA,"Flores em botão.",NA,NA,"O.Berg",NA,"Ubatuba","-47.382889","-22.751389",NA,NA,NA,NA,"47°22'58,4W","22°45'5S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-10-03 10:04:13-03","UFSCar","SORO","6927","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina",NA,"33","2017","09","20",NA,"Brasil","São Paulo","Legado das Águas - Reserva Votorantim - Estrada, sentido usina da Barra.",NA,"Árvore, aproximadamente 8m. Tronco liso acinzentado.",NA,NA,"O.Berg",NA,"Tapiraí",NA,"-26.590833","510","510",NA,NA,"73°41,7'30W","26°35'27S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-10-03 10:04:13-03","UFSCar","SORO","4502","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Mattos, J.; Moura, C.","12761","1965","10","28",NA,"Brasil","São Paulo","Via férrea. São Paulo-Santos. Estação Biológica.",NA,"Mata Virgem. Árvore ca. 6m alt. Frutos imaturos",NA,NA,"O.Berg",NA,"Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-12-05 14:48:38-03","UFSCar","SORO","7764","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Barreto, E.H.P.; Pascalicchio, F.F.; Anjos Neto, O.S.","329","2014","11","05",NA,"Brasil","São Paulo","Marsilac - Sítio Maravilha. Trilha para Cachoeira do Sagui. Mata Secundária.",NA,"Arvoreta, 2m alt., flores passadas brancas.",NA,NA,"O.Berg","E.H.P.Barreto","Itapevi","-46.727222","-23.948333","780","780",NA,NA,"46°43'38''W","23°56'54''S","2014",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"517","2019-10-03 10:04:13-03","UFSCar","SORO","1234","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Souza V.C.; Sakuragui C.M., Campos M.T.V.A., Oliveira A.A.","12305","1991",NA,NA,NA,"Brasil","São Paulo",NA,NA,"Arvoreto, frutos imaturos verdes. Interior de mata",NA,NA,"O.Berg",NA,"Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-10-03 10:04:13-03","UFSCar","SORO","4328","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Gomes, J.A.M.A.; Virillo, C.B.","648","2007","03","04",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela G (Parque estadual serra do mar; Núcleo Picinguaba); Floresta Ombrófila densa submontana)",NA,"flores brancas",NA,NA,"O.Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-10-03 10:04:13-03","UFSCar","SORO","4331","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Gomes, J.A.M.A.; Santos, O.A.; Santos, S.; Benedetti, F.J.","640","2009","02","11",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela G (Parque estadual serra do mar; Núcleo Picinguaba); Floresta Ombrófila densa submontana)",NA,"180m de altitude; 8,5m de alt., 41,8 cm PAP.; fruto marrom",NA,NA,"O.Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-10-03 10:04:13-03","UFSCar","SORO","4332","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina",NA,"944","1983","09","15",NA,"Brasil","São Paulo","Ilha do Cardoso morro marginal ao Rio Canjoca",NA,"Árvore ca. 25 m de alt.",NA,NA,"O.Berg",NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-10-03 10:04:13-03","UFSCar","SORO","4763","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Campos, M.C.R.; Gulherme, F.A.G.; Assis, M.A.; mania, L.; Grejanin, M.","171","2006","03","28",NA,"Brasil","São Paulo","Núcleo Picinguaba/PESM; trilha da casa da Farinha, parcela E.; subparcela 20",NA,"Individuo E0250, altura 8m",NA,NA,"O.Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-10-03 10:04:13-03","UFSCar","SORO","3928","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Campos, M.C.R.; Assis, M.; Guaraldo, A.; Belinello, R.","480","2006","05","08",NA,"Brasil","São Paulo","Núcleo Picinguaba/PESM; Trilha da Casa da Farinha; parcela E, subparcela 50",NA,"Indivíduo E0644, altura 7,0m, com frutos verdes",NA,NA,"O.Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-10-03 10:04:13-03","UFSCar","SORO","4883","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Campos, M.C.R.; Belinello, R.","780","2006","07","18",NA,"Brasil","São Paulo","Núcleo Picinguaba/PESM; Trilha da Casa da Farinha; parcela E, subparcela 81.",NA,"Indivíduo E1033, altura 8m",NA,NA,"O.Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-10-03 10:04:13-03","UFSCar","SORO","4040","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Pedroni, F.; et al.",NA,"1992","12","18",NA,"Brasil","São Paulo","Núcleo Pinciguaba. Margens do Rio da Fazenda",NA,"Árvore de 5m de altura, botões com cálice verde e pétalas brancas",NA,NA,"O.Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-10-03 10:04:13-03","UFSCar","SORO","7695","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Godoi, J.V.; Guerra, T.P.","523","1994","08","08",NA,"Brasil","São Paulo","Parque Caminhos do Mar: Calçado do Lorena, setor A.",NA,"Árvore 3m alt., cálice verde, corola alva com manchas vermelhas, botões florais alvo-avermelhados.",NA,NA,"O.Berg","L.A. Couto","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"2004","31119","auto","08",NA,NA,NA,NA,NA,NA,NA
"526","2019-10-03 10:04:13-03","UFSCar","SORO","7697","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Silva, E.L.; 299","299","1996","10","23",NA,"Brasil","São Paulo","Parque Caminhos do Mar, margem do Rio Perequê.",NA,"Árvore; 2,0m alt.; folhas discolores verdes; cálice verde; fruto carnoso, jovem verde e quando maduro vináceo.",NA,NA,"O.Berg","L.A. Couto","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"2004","15123","auto","09",NA,NA,NA,NA,NA,NA,NA
"527","2019-10-03 10:04:13-03","UFSCar","SORO","1373","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina",NA,"875","2002","11","14",NA,"Brasil","Minas Gerais","Serra do Lopo, Cantos do Céu Pousada, 1570 - msm.",NA,"Árvore 2,5 m. Fruto laranja.",NA,NA,"O.Berg",NA,"Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-10-03 10:04:15-03","UFSCar","SORO","4650","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M.; Rodrigues, R.R.","527","2009","04","19",NA,"Brasil","Paraná","Trilha da Ciclovia. Floresta omb#?#rofila mista com araucária",NA,"Árvore, 15m, botão floral, broto verde",NA,NA,NA,NA,"Telêmaco Borba","-50.594472","-24.286111",NA,NA,NA,NA,"50°35'40,1W","24°17'10S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-10-03 10:04:15-03","UFSCar","SORO","7707","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia",NA,NA,"1990","08","20",NA,"Brasil","São Paulo","Parque Caminhos do Mar - Calçada do Lorena, setor A.",NA,"Árvore; corola alva; frutos verdes.",NA,NA,"O.Berg","M.L.Kawasaki","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"1994","31119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-10-03 10:04:15-03","UFSCar","SORO","7708","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia","Godoi, J.V.; Marzola, E.L.C.","568","1994","08","22",NA,"Brasil","São Paulo","Parque Caminhos do Mar, Estrada da Chiboca.",NA,"Árvore; 2,50 alt.; botões jovens vináceos, corola alva, manchas vináceas, estames alvos, gineceu creme.",NA,NA,"O.Berg","M.L.Kawasaki","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"1995","31119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-10-03 10:04:15-03","UFSCar","SORO","7700","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia",NA,NA,"1990","07","22",NA,"Brasil","São Paulo","Parque Caminhos do Mar, Estrada do Reservatório Rio das Pedras - Schummit.",NA,"Árvore, 9,0m alt.; corola alva, botões róseos.",NA,NA,"O.Berg","M.L.Kawasaki","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"1995","31119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-05-06 12:00:59-03","UFU","HUFU","44043","S","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Baitello, J.B.","332","1989","12","13",NA,"Brasil","São Paulo","Parque Estadual Serra do Mar",NA,"Arvoreta, ca. 5 m.","HUFU00017274",NA,"O.Berg","Sobral, M.","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"2005","38855","auto","10",NA,NA,NA,NA,NA,NA,NA
"533","2020-08-04 12:48:46-03","UFU","HUFU","10293","S","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Rodrigues, L.A.; Araújo, G.M.","24","1994","09","10",NA,"Brasil","Minas Gerais","Fazenda Buriti",NA,"Árvore, ca. 8 m.; Mata decídua em solo de origem basáltica.","HUFU00017635",NA,"Kiaersk.","Arantes, A.A.A.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"1996","58223","auto","03","15",NA,NA,NA,NA,NA,NA
"534","2021-02-23 13:22:55-03","MN","R-TIPOS","9118","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Glaziou, A.F.M.","7638","1873","12","18",NA,"Brasil","Rio de Janeiro","Jurujuba",NA,NA,"R000009118","R000009118_001","Kiaersk.","Legrand, C.D.","Niterói","-43.1035995483398","-22.88330078125",NA,NA,NA,"Isotypus",NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA
"535","2021-02-23 13:22:55-03","MN","R-TIPOS","9109","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Glaziou, A.F.M.","17671","1888","11","23",NA,"Brasil","Rio de Janeiro","Alto Macaé",NA,NA,"R000009109","R000009109_001","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2021-04-05 20:16:23-03","UFSC","FLOR","68878","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Fernandes, T.","424","2019","01","16",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto, 1,5 metros. População ampla no local. Folhas levemente discolores, flores verdes. Duplicata de RB 781576","FLOR0068878",NA,"O.Berg","Fernandes, T.","Niterói","-43.101111","-22.943056","223","223",NA,NA,"43º6'4''W","22º56'35''S","2020",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"537","2020-08-20 20:40:26-03","UFSC","FLOR","45548","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Equipe Acaraú","72","2004","05","25",NA,"Brasil","São Paulo",NA,NA,"árvore, Fruto Imaturo, verde, 6m altura. Material doado por #?##?#Plantas da Fazenda Acaraú, Bertioga-.","FLOR0045548",NA,"O.Berg","Sobral, M.","Bertioga","-46.138599395752","-23.8544006347656","30","30",NA,NA,NA,NA,"2006","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-08-20 20:40:26-03","UFSC","FLOR","29224","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G.; Silva, J.M.","58526","1993","10","21",NA,"Brasil","Paraná","Usina Hidroelétrica Parigot de Souza, cota 800.",NA,"arvoreta, 5m altura","FLOR0029224",NA,"Kiaersk.","Sobral, M.","Antonina","-48.7118988037109","-25.4286003112793","400","400",NA,NA,NA,NA,"1993","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-08-20 20:40:26-03","UFSC","FLOR","6729","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Mattos, J.","9196","1961","10","01",NA,"Brasil","São Paulo","5 km da Reserva Florestal de Xirica",NA,"4m altura. Frutos maduros vermelhos grandes Habitat: capoeirão","FLOR0006729","FLOR0006729","Kiaersk.",NA,"Registro","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,NA,NA,"1983","25922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-08-20 20:40:26-03","UFSC","FLOR","6724","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Gehrt, A.","s.n.","1922","08","08",NA,"Brasil","São Paulo","Alto da Serra, Estação Biológica",NA,"árvore, flores alvas Habitat: Mata","FLOR0006724","FLOR0006724","Kiaersk.",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1983","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"541","2021-03-04 15:45:24-03","IF","SPSF","25336","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","L.Rossi","655","1990","08","15","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"O.Berg","O.T.Aguiar","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"2016","55628","auto","06","01","Magnoliopsida",NA,NA,NA,NA,NA
"542","2021-03-04 15:45:24-03","IF","SPSF","12705","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","O.T. Aguiar","298","1989","01","19","América do Sul","Brasil","SP","Serra da Cantereira",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2 m, flores brancas;",NA,NA,"O.Berg","O.T. Aguiar","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2017","53584","auto","03","03","Magnoliopsida",NA,NA,NA,NA,NA
"543","2021-03-04 15:45:24-03","IF","SPSF","37812","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","R.T. Polisel","21","2006","04","06","América do Sul","Brasil","SP","Fazenda do Sr. Wilson",NA,"COLETA: Árvore de 8m de altura, frutos maduros. Tronco avermelhado e liso; GEOGRAFIA: 2 Km a represa do França;",NA,NA,"O.Berg","Osny T. Aguiar","Juquitiba","-47.1","-23.966667",NA,NA,NA,NA,NA,NA,"2017",NA,NA,"08","28","Magnoliopsida",NA,NA,NA,NA,NA
"544","2021-03-04 15:45:24-03","IF","SPSF","38842","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","J. A. Pastore & C. de Moura & F.E.S.P.Vilela","1529","2007","09","18","América do Sul","Brasil","SP","Parque Estadual da Cantareira, Núcleo Cabuçú",NA,"COLETA: Árvore 5m, fruto maduro bordô.; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,"O.Berg","O. T. Aguiar","Guarulhos","-46.532222","-23.394722","805","805",NA,NA,NA,NA,"2007",NA,NA,"09","30","Magnoliopsida",NA,NA,NA,NA,NA
"545","2021-03-04 15:45:24-03","IF","SPSF","39365","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","R.Esteves & R.C.Sousa & D.Souza & J.M.Silva","299","2008","01","28","América do Sul","Brasil","SP","Parque Estadual do Jaraguá",NA,"COLETA: Árvore, 12m. Frutos jovens verdes, cálice persistente.; GEOGRAFIA: Trilha das Garças;",NA,NA,"O.Berg","O.T. Aguiar","São Paulo","-46.769722","-23.471667","779","779",NA,NA,NA,NA,"2008",NA,NA,"03","24","Magnoliopsida",NA,NA,NA,NA,NA
