"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","locality","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"45","2021-03-15 16:37:00-03","NY","NYBG","00041959","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"S. Tiwari","391","1991","South America","Guyana",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151138' target='other'> <mi>dwc_moreinfo</mi></a>","NY00041959","NY00041959_01","10","14","Pomeroon. Kabakaburi",NA,"1","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00932260","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"H. S. Irwin","15832","1966","South America","Brazil","Distrito Federal","Brasília","-47.71872","-15.5916","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004518' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932260","NY00932260_01","05","14","Ca. 30 km N. E. of Brasília","J. W. Grimes","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-30 01:46:00-03","NY","NYBG","01171628","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"G. P. Lewis","1433",NA,"South America","Brazil","Roraima",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1339367' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171628","NY01171628_01",NA,NA,NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-11-01 12:20:00-02","NY","NYBG","408877","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"R. P. Belém","615","1965","South America","Brazil","Bahia","Ilhéus","-39.2273659","-14.771874","sheet","coleçao de madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489416' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408877","NY00408877_01","03","31","Centro de Pesquisas do Cacau; CEPLAC, CEPEC","F. Bonadeu da Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01167193","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"G. T. Prance","30352","1987","South America","Brazil","Pará",NA,"-49.65","-0.6","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313738' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167193","NY01167193_01","11","09","Marajó, R. Mocuoes, Fazenda Fusca Olho.","F. Bonadeu da Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02858958","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"D. da Silva Costa","626","2014","South America","Brazil","Acre","Porto Acre","-67.808617","-9.594325","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2680856' target='other'> <mi>dwc_moreinfo</mi></a>","NY02858958","NY02858958_01","06","10","Bacia do Rio Purus, Riozinho do Andirá(afluente do Rio Acre). Percorrendo a Fazenda do Senhor Pedro Dultrar, ao longo do riozinho do andirá subindo o Riozinho do Andirá no percurso de subida do rio.","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","709228","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"A. R. S. de Oliveira","646","1995","South America","Brazil","Acre","Sena Madureira","-69.22","-10.12","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=686497' target='other'> <mi>dwc_moreinfo</mi></a>","NY00709228","NY00709228_01","09","08","Fazenda Nova Olinda","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-27 00:55:00-03","NY","NYBG","01171637","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"N. A. Rosa","3273","1979","South America","Brazil","Roraima",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313732' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171637","NY01171637_01","09","04","Arredores do marco divisor n° 10","N. A. Rosa","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01171631","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"G. T. Prance","11099","1971","South America","Brazil","Roraima",NA,"-62.1706009","2.7471596","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313839' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171631","NY01171631_01","03","18","Margin of Rio Mucajaí.","M. J. Jansen-Jacobs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00932259","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"H. S. Irwin","8743","1965","South America","Brazil","Distrito Federal","Brasília","-47.67603","-15.6167","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004515' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932259","NY00932259_01","09","28","Immediately W. of Planaltina","J. W. Grimes","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00932263","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"B. J. Pickel","2856","1931","South America","Brazil","Pernambuco",NA,"-35.18","-8.12","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004546' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932263","NY00932263_01","11","11","Tapera","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-30 01:32:00-03","NY","NYBG","01171622","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"M. J. G. Hopkins","635","1986","South America","Brazil","Roraima","Alto Alegre","-61.433333","3.4","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313712' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171622","NY01171622_01","06","10","Ilha de Maracá. Furo Paraná de Firmino.-Ilha de Maracá, SEMA Estação. Furo Paraná de Firmino of Rio Uraricuera on S side of island.","G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","584767","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"D. C. Daly","9768","1998","South America","Brazil","Acre","Assis Brasil","-69.5669021606445","-10.9413995742798","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=686496' target='other'> <mi>dwc_moreinfo</mi></a>","NY00584767","NY00584767_01","03","24","Basin of Rio Purus, upper Rio Acre, left bank.","T. D. Pennington",NA,NA,"115177","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-29 23:41:00-03","NY","NYBG","1551321","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"A. Quinet","1560","2009","South America","Brazil","Amazonas",NA,"-72.5567","-7.7453","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1157301' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551321","NY01551321_01","02","15","Ipixuna. Margem do Rio Croá.",NA,"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01171632","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"G. T. Prance","9757","1969","South America","Brazil","Roraima",NA,"-64.366667","4.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313378' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171632","NY01171632_01","02","09","Rio Auaris, near Auaris.","J. W. Grimes","760","760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-10-28 15:08:00-02","NY","NYBG","00932292","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"R. F. Vieira","544","1990","South America","Brazil","Distrito Federal","Brasília","-48.3","-15.47","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004586' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932292","NY00932292_01","10","09","Próximo ao Rio Monteiro a 6 km do asfalto na estrada para Padre Bernardo; cerca de 30 km a esquerda","T. D. Pennington","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-09-30 01:32:00-03","NY","NYBG","01171620","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"W. Milliken","2187","1994","South America","Brazil","Roraima","Boa Vista","-64.5","4.016667","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313841' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171620","NY01171620_01","09",NA,"Environs of the Maiongon village of Tadehinya close to the FUNAI PIN Auaris on the Rio Auaris, close to the Venezuelan border","T. D. Pennington","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-30 01:32:00-03","NY","NYBG","01171630","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"D. C. Daly","1454","1981","South America","Brazil","Pará","Tucuruí","-49.733333","-4.183333","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313711' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171630","NY01171630_01","11","18","Approx. 70 km from Tucuruí; 65 km SSW on old BR 422, then 5 km NW on new logging road.","O. Poncy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00919411","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"B. M. T. Walter","1709","1992","South America","Brazil","Goiás","Barro Alto","-49.05","-14.73","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1006162' target='other'> <mi>dwc_moreinfo</mi></a>","NY00919411","NY00919411_01","07","06","Faz. Buritizinho; 7 km da GO-342 na regiao próxima ao Córrego Pombal e Rio das Almas (margem direita). Bacia de inundaçao da UHE Serra da Mesa","F. Bonadeu da Silva","460","460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-10-28 15:08:00-02","NY","NYBG","00932287","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Inga","ingoides","Inga ingoides",NA,NA,"J. A. Ratter","R6789","1993","South America","Brazil","Maranhão","Carolina","-47.47","-6.83","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004557' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932287","NY00932287_01","07","09","About 15 km N of Carolina, on back road","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-19 11:35:08-03","UFPI-MRV","HDELTA","3922","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Wild",NA,"Souza, E. B. ; Figueredo, M. F.; Andrade, L. B. S.; Julião, M. S.; Terra, B.","4319","2016",NA,"Brasil","Ceará","Sobral","-40.306111","-3.616944",NA,"<ll>dwc_commonname:</ll> Ingá","HDELTA003922",NA,"08","22",NA,"Figueredo, M. F.",NA,NA,NA,NA,"2016","08","22","40°18'22,00w","03°37'01,00s",NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:30:33-03","UFRJ","RFA","23422","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"E.P. Heringer; Rizzini;Mattos","15881","1976",NA,"Brasil","Goiás","Formosa","-47.334400177002","-15.5371999740601",NA,"Arvore 10m altura ,laxa com ramos pendentes flores alvas grandes ,frutos audiudico","RFA19094",NA,"06","23","J.K. Rodovia Brasília - Bahia","F.C.P. Garcia",NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:30:33-03","UFRJ","RFA","20340","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"L. M. Berti","564","1965",NA,"Venezuela",NA,"Bolivar",NA,NA,NA,"Árbol de 21 m. altura x 32 cm. diámetro; frutos inmaturos. Árbol D-261","RFA17081",NA,"01","13","Campamento Río Grande, Territorio Federal Delta Amacuro, Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar, Venezuela","Instituto Botanico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-09-10 21:42:59-03","UNEMAT","TANG","2786","S","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.)Willd.",NA,"Zanin, HRW; Thomé, RS; Mallmann, WC","345s.n.","2014",NA,"Brasil","Mato Grosso","Itauba","-55.716111","-10.975",NA,NA,"TANG000002786",NA,"09","18","Resgate da flora da UHE colider, Lote C de supressão.","Bonadeu, F","252","252",NA,NA,"2017","10","17","-55.716111","-10.975",NA,NA,NA,NA,NA,NA
"69","2018-08-28 10:12:59-03","UNEMAT","TANG","992","S","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.)Willd.",NA,"Koch, AK; Santos, MC","22","2007",NA,"Brasil","Mato Grosso","Nova Olímpia","-57.2881011962891","-14.7972002029419",NA,"folhas compostas, com pecíolo aladoflores com muitos estamescaule lenhoso, arbóreo","TANG000000992",NA,"04","25","Margens Rio Angelim, Usinas Itamarati","Bonadeu, F",NA,NA,"51057","auto","2017","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"70","2018-08-28 10:12:59-03","UNEMAT","TANG","377","S","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.)Willd.",NA,"Anônimo","s.n.",NA,NA,"Brasil","Mato Grosso","Tangará da Serra","-57.4858016967773","-14.6194000244141",NA,"folhas compostas, com pecíolos alados, presença de nectários extraflorais, próximo a um curso d'água, arbóreo","TANG000000377",NA,NA,NA,"Sítio Sr. Oswaldo Ambrósio. Distrito Progresso","Bonadeu, F",NA,NA,"175746","auto","2017","10","16",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-19 15:44:31-03","UNEB","HUNEB","3399","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Mimosaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Guedes, M.L.","46902","1999",NA,"Brasil","Bahia","Pindobaçu","-40.35","-10.733333",NA,NA,"HUNEB0003399",NA,"12","20","Piemonte Diamantina, margem direita do rio Itapicuru-açu.",NA,NA,NA,NA,NA,NA,NA,NA,"40W21'","10S44'","Dicotyledoneae",NA,NA,NA,NA,NA
"72","2021-04-08 17:39:57-03","EAO","IAN","125186","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"sc","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN125186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-08 17:39:57-03","EAO","IAN","125186","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"sc","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN125186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-08 17:39:57-03","EAO","IAN","116420","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Steyermark, JA","89206","1961","Southern America","Venezuela",NA,NA,NA,NA,NA,"Tree 25m. tall; leaves firmly mambranous, deep green abova,yellow green below; fruit brown; filaments white.","IAN116420",NA,"11","01",NA,"Irwin, HS",NA,NA,NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-08 17:39:57-03","EAO","IAN","12429","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Ducke, A","1807","1945","Southern America","Peru",NA,NA,NA,NA,NA,"Árvore media; estames brancos.","IAN012429","IAN012429 IAN012429_e","11","19","Lorets Iquitos, capoeirão inundavel em dire;cão ao rio Ytaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-08 17:39:57-03","EAO","IAN","157754","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Blanco, C","855","1970","Southern America","Venezuela",NA,NA,NA,NA,NA,"Arnbo mediano de 30 cms. diâmetro, y 8 mts. alt. frutos torcidos curvados, cubiertos con tomento. ferrugíneo.","IAN157754",NA,"06",NA,"Edo. Bolívar: Reserva florestal  El Caura, sur-este del campamento forestal El Limón.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-08 17:39:57-03","EAO","IAN","157922","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Rodrigues, A","983","1979","Southern America","Brasil","Roraima",NA,NA,NA,NA,"Contagem 03 nº 710 da caderneta de campo (frutos verdes).","IAN157922",NA,"04","29","Estrada do Surumú para a potte Roberto Costa Serra da Memória proxímo a Fazenda Triunfo. Savana arbórea densa com afloramento rochosos.","Rodrigues, WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-08 17:39:57-03","EAO","IAN","197374","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Bonadeu, F; Fraga, CN","379","2010","Southern America","Brasil","Pará",NA,"-48.461667","-6.288889",NA,"Árvore de 12 m alt. Flores verdes e amarelas, com estames amarelados a castanhos.","IAN197374",NA,"08","05","Serra das Andorinhas, Estrada para Santa Cruz do Araguaia. Cerrado sob calcário.",NA,"158","158",NA,NA,NA,NA,NA,"-48.461667","-6.288889",NA,NA,NA,NA,NA,NA
"79","2021-04-08 17:39:57-03","EAO","IAN","39250","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Espinosa, R","1782","1947","Southern America","Equador",NA,NA,NA,NA,NA,"Ardol que crece a orillas de los ríos. Caliz color verde claro; color mas; estambre blancos.","IAN039250",NA,"08","14","Rio Amarillo, cerca de Portovelo, entre 700 e 710 m.s.m","Hermann, FJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-08 17:39:57-03","EAO","IAN","68298","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Smith, AC","3524","1938",NA,"Guiana",NA,NA,NA,NA,NA,"Slender tree 4 m. high, at edge of swamp; filaments white.","IAN068298",NA,"03","31",NA,"Sandwith, NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-08 17:39:57-03","EAO","IAN","68497","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Smith, AC","3277","1988",NA,"Guiana",NA,NA,NA,NA,NA,"Tree 10m. high; calyx and corolla brownih; filaments white.","IAN068497",NA,"03","12","kdge of forest.","Sandwith, NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-08 17:39:57-03","EAO","IAN","74620","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fróes, RL","27803","1951","Southern America","Brasil","Maranhão","São Luiz",NA,NA,NA,"Árvore, 4 metros, flor branca.","IAN074620",NA,"12","27","Floresta secundária a caminho para o Resevatório de Sacaven; terra firme alta.","Ducke, A",NA,NA,NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-08 17:39:57-03","EAO","IAN","79336","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Pickel, DB","766",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"IAN079336",NA,NA,NA,"Pern. Tapera S. Bent. Campo.","Ducke, A",NA,NA,NA,NA,"1954","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-08 17:39:57-03","EAO","IAN","79418","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Sobrinho, V","675","1938","Southern America","Brasil","Pernambuco",NA,NA,NA,NA,NA,"IAN079418",NA,"01",NA,"Sertao de Triunfo.","Ducke, A",NA,NA,NA,NA,"1954","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-08 17:39:57-03","EAO","IAN","82848","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Ducke, A","2336","1954","Southern America","Brasil","Ceará",NA,NA,NA,NA,"Arvore de altura sub- media. Este e o inga cultivado para sombreamento de cafezais.","IAN082848",NA,"03","18","Serra de Maranguape, num antigo laranjal (subespontaneo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-04-08 17:39:57-03","EAO","IAN","85026","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Black, GA","17124","1954",NA,"Guiana Francesa",NA,NA,NA,NA,NA,"Árvore pequena, de capoeira; frutos enrolados, tortos.","IAN085026",NA,"10","22","Pariacabo; Prüfsammlug.","Ducke, A",NA,NA,NA,NA,"1956","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
