"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"447","2020-09-12 05:00:02-03","US","US","2928326","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","A. E. Burkart, N. Troncoso, N. M. Bacigalupo & S. Crespo","25502","1964","5","20","South America","Argentina",NA,NA,NA,"US01773501",NA,"Asterales",NA,"Entre Rios","Dpto. Concordia, Concordia, Parque Rivadavia. Veget. orilla rio Uruguay","US01773501_01","(Gardner)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"448","2020-09-12 05:00:02-03","US","US","2932439","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","E. P. Heringer, J. E. de Paula, R. C. Mendonça & A. E. Heringer Salles","887","1979","1","28","South America - Neotropics","Brazil",NA,NA,NA,"US01773635",NA,"Asterales",NA,"Distrito Federal","M. S. Estrada da Transpantaneira - Acampamento do Exército","US01773635_01","(Gardner)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"449","2020-09-12 05:00:02-03","US","US","2926185","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","S. G. Beck","2652",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US01773625",NA,"Asterales",NA,"Beni","Prov. Ballivian, Espiritu en la zona de influencia del rio Yacuma",NA,"(Gardner)",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"450","2020-09-12 05:00:02-03","US","US","2055282","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","E. Hassler","7440",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"US01773614",NA,"Asterales",NA,NA,NA,"US01773614_01","(Gardner)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"451","2020-09-12 05:00:02-03","US","US","3135026","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","G. Hatschbach & O. Guimarães","46999","1983","10","19","South America - Neotropics","Brazil",NA,NA,NA,"US01773602",NA,"Asterales",NA,"Espírito Santo","Conceição da Barra, arredores","US01773602_01","(Gardner)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"452","2020-09-12 05:00:02-03","US","US","3633846","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","M. Alves","27/99002","2011","5","6","South America - Neotropics","Brazil",NA,NA,NA,"US01773596",NA,"Asterales",NA,"Bahia","Salvador, Vale do Canela, próximo a APUB e ao Instituto de Ciências de Saúde-UFBA","US01773596_01","(Gardner)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"453","2020-09-12 05:00:02-03","US","US","3355805","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","G. Hatschbach, M. M. Hatschbach & J. Motta","63219","1995","8","20","South America - Neotropics","Brazil",NA,NA,NA,"US01773598",NA,"Asterales",NA,"Bahia","Rod. BR-116, próximo a Santo Estevão","US01773598_01","(Gardner)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"454","2020-09-12 05:00:02-03","US","US","3209009","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","W. J. Hahn, F. J. Fernández Casas & A. Schinini","995","1984","12","17","South America","Paraguay",NA,NA,NA,"US01773593",NA,"Asterales",NA,NA,"Departamento Canendiyu: 3 km N of Itambú",NA,"(Gardner)",NA,"-54.5","-24.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"455","2020-09-12 05:00:02-03","US","US","2962254","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","G. Hatschbach","45225","1982","8","19","South America - Neotropics","Brazil",NA,NA,NA,"US01773637",NA,"Asterales",NA,"Mato Grosso do Sul","Porto Renato (mun. Mundo Novo) Mato Grosso do Sul","US01773637_01","(Gardner)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"456","2020-09-02 16:21:29-03","Cenargen","CEN","106893","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Teddy. D. R. Terra","689","2017","12","03",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Arbusto com 0,5 m de altura. Área destruída por queimadas. Solo muito argiloso.","CEN00106893",NA,NA,NA,"TO","Conglomerado: TO-219. Subunidade 2, subparcela 1, indivíduo H.","CEN00106893","(Gardner) Cabrera","CASEARA","-50.04","-9.36","J. B. Bringel",NA,NA,"2018","02",NA,NA,NA,"-50.04","-9.36",NA,"4",NA,NA,NA
"457","2020-09-02 16:21:29-03","Cenargen","CEN","4368","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Antônio Costa Allem","2602","1979","10","10",NA,"Brasil","Exsicatas",NA,"Campo com Paspalum almum.","CEN00004368",NA,NA,NA,"MT","Fazenda Santa Izabel.","CEN00004368","(Gardner) Cabrera","POCONE","-56.6227989196777","-16.2567005157471","J. B. Bringel",NA,NA,"2010","10",NA,"200792","auto",NA,NA,NA,"1",NA,NA,NA
"458","2019-11-13 11:16:27-03","USP","SPF","212331","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Alves, MBB","27","2011","05","06",NA,"Brasil",NA,NA,NA,"SPF00212331",NA,NA,NA,"Bahia","Vale do Canela.",NA,"(Gardner) Cabrera","Salvador","-38.510799407959","-12.9710998535156","Roque, N; Alves, MBB",NA,NA,"2011","05",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"459","2020-03-05 14:10:54-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carniello, MA; Santos-Silva, R; Silva, OR; Moraes, FF","2548","2009","01","15","América","Brasil",NA,NA,"Material coletado na disciplina de Morfologia e Sistemática Vegetal I, programa parceladas Poconé - MT.",NA,"Magnoliidae","Asterales",NA,"Mato Grosso","Núcleo Pedagógico - UNEMAT",NA,"(Gardner) Cabrera","Poconé","-56.551389","-16.325556","Carniello, MA",NA,NA,"2009","01","15",NA,NA,"-56.551389","-16.325556",NA,NA,NA,NA,NA
"460","2020-03-05 14:10:54-03","UNEMAT","HPAN","1365.1","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carniello, MA; Silva, DR; Marques, AL; Soares, KM; Santos, NV; Tolomeu, NS","2850","2009","05","07","América","Brasil",NA,NA,"Material coletado em aula campo de Introdução à Sistemática e Taxonomia Vegetal 2009/1.","HPAN000001365.1","Magnoliidae","Asterales",NA,"Mato Grosso","Rua Cáceres.",NA,"(Gardner) Cabrera","Rio Branco","-58.115583","-15.240889","Carniello, MA",NA,NA,"2009","05","12",NA,NA,"-58.115583","-15.240889",NA,NA,NA,NA,NA
"461","2020-03-05 14:10:54-03","UNEMAT","HPAN","2272","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Schessl, M","6031","2002","06","28","América","Brasil",NA,NA,"Projeto Diversidade florística e variedade fitossociológica de comunidades vegetacionais na região de Cáceres-MT (CNPq processo 3000060/98).","HPAN000002272","Magnoliidae","Asterales",NA,"Mato Grosso","Bairro Cavalhada, Chácara das Irmãs at the end of Av. das Maravilhas.",NA,"(Gardner) Cabrera","Cáceres","-57.65","-16.066667","Schessl, M",NA,NA,NA,NA,NA,NA,NA,"-57.65","-16.066667",NA,NA,NA,NA,NA
"462","2020-03-05 14:10:54-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carniello, MA; Suares, JC; Arruda, JFM; Santos, DM","2587","2009","01","16","América","Brasil",NA,NA,"Aula de campo da disciplina de Morfologia e Sistemática Vegetal 1, 6º etapa intensiva de Biologia.",NA,"Magnoliidae","Asterales",NA,"Mato Grosso","Margem diretia da estrada que contorna o Núcleo Pedagógico da UNEMAT.",NA,"(Gardner) Cabrera","Poconé","-56.551389","-16.325556","Carniello, MA",NA,NA,"2009","01","17",NA,NA,"-56.551389","-16.325556",NA,NA,NA,NA,NA
"463","2020-03-05 14:10:54-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carniello, MA; Costa, MFL; Souza, GS; Cruz, WJA; Silva, JB; Pedroga, JA","3819","2011","06","04","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Asterales",NA,"Mato Grosso","Baía do Malheiros",NA,"(Gardner) Cabrera","Cáceres","-57.685528","-16.05175","Carniello, MA",NA,NA,"2011","06","04",NA,NA,"-57.685528","-16.05175",NA,NA,NA,NA,NA
"464","2021-02-26 21:16:37-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carniello, MA; Cunha, JC; Silva, VR","3205","2009","10","11","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Asterales",NA,"Mato Grosso","Baía do Malheiros, Fragmento Vegetal da Baia do Malheiros",NA,"(Gardner) Cabrera","Cáceres","-57.686111","-16.055917","Carniello, MA",NA,NA,"2009","10","11",NA,NA,"-57.686111","-16.055917",NA,NA,NA,NA,NA
"465","2020-03-05 14:10:54-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carniello, MA; Cruz, WJA; Leite, ES; Silva, RL","2186","2008","10","06","América","Brasil",NA,NA,"Aula prática de campo das disciplinas de Botânica de Fanerógamas, Sistemática e Taxonomia Vegetal.",NA,"Magnoliidae","Asterales",NA,"Mato Grosso","Baía do Malheiros",NA,"(Gardner) Cabrera","Cáceres","-57.6789016723633","-16.0706005096436","Carniello, MA",NA,NA,"2008","10",NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"466","2019-10-07 09:11:42-03","UEFS","HUEFS","33331","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","França, F.","2293","1997","06","01",NA,"Brasil",NA,NA,NA,"HUEFS0033331","Angiospermae","Asterales",NA,"Bahia","Lagoa 6.",NA,"(Gardner) Cabrera","Anguera","-39.2463989257812","-12.1511001586914","M.Alves",NA,NA,"2016","05",NA,"20202","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"467","2019-10-07 09:11:42-03","UEFS","HUEFS","178894","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Miranda, A.M.","6337","2011","04","12",NA,"Brasil",NA,NA,"Caatinga. Orla da mata.","HUEFS0178894","Angiospermae","Asterales",NA,"Ceará","Maciço do Pereiro.",NA,"(Gardner) Cabrera","Jaguaribe","-38.621898651123","-5.89056015014648","M.Alves",NA,NA,"2015","03",NA,"45831","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"468","2019-10-07 09:11:42-03","UEFS","HUEFS","1239","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Grupo Pedra do Cavalo","69","1980","05",NA,NA,"Brasil",NA,NA,NA,"HUEFS0001239","Angiospermae","Asterales",NA,"Bahia",NA,"HUEFS0001239_e1","(Gardner) Cabrera","Cachoeira","-39.083333","-12.533333","M.Alves","40","120","2018","12",NA,NA,NA,"39W5'","12S32'","Asteranae",NA,NA,NA,NA
"469","2019-10-07 09:11:42-03","UEFS","HUEFS","135397","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Queiroz, R.T.","755","2006","04","17",NA,"Brasil",NA,NA,"Mata (Caatinga).","HUEFS0135397","Angiospermae","Asterales",NA,"Rio Grande do Norte","Estação Ecológia do Seridó (ESEC).",NA,"(Gardner) Cabrera","Serra Negra","-37.25","-6.566667","V.O.Amorim",NA,NA,"2013","10",NA,NA,NA,"37W15'0''","6S34'0''","Asteranae",NA,NA,NA,NA
"470","2019-10-07 09:11:42-03","UEFS","HUEFS","113953","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Novais, J.S.de","15","2006","10","31",NA,"Brasil",NA,NA,"Orla de mata estacional.","HUEFS0113953","Angiospermae","Asterales",NA,"Bahia","Morro da Fazenda Retiro, próximo à estrada do Feijão.",NA,"(Gardner) Cabrera","Anguera","-39.183611","-12.166944","M.Alves","343","343","2015","03",NA,NA,NA,"39W11'1''","12S10'1''","Asteranae",NA,NA,NA,NA
"471","2019-10-07 09:11:42-03","UEFS","HUEFS","117367","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Silva, J.M.","4783","2006","06","10",NA,"Brasil",NA,NA,NA,"HUEFS0117367","Angiospermae","Asterales",NA,NA,"Pedro Juan Cabellero, arredores, Paraguai.",NA,"(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"472","2020-07-03 15:40:06-03","UEFS","HUEFS","1301","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Grupo Pedra do Cavalo","1112","1981","02",NA,NA,"Brasil",NA,NA,NA,"HUEFS0001301","Angiospermae","Asterales",NA,"Bahia",NA,"HUEFS0001301 HUEFS0001301_e1","(Gardner) Cabrera",NA,NA,NA,"D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"473","2019-10-07 09:11:42-03","UEFS","HUEFS","132663","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Melo, E.","5159","2007","10","11",NA,"Brasil",NA,NA,"Caatinga/Floresta estacional.","HUEFS0132663","Angiospermae","Asterales",NA,"Bahia","Fazenda Chapada.",NA,"(Gardner) Cabrera","Feira de Santana","-39.082778","-12.256111","V.O.Amorim",NA,NA,"2012","10",NA,NA,NA,"39W4'58''","12S15'22''","Asteranae",NA,NA,NA,NA
"474","2019-10-07 09:11:42-03","UEFS","HUEFS","135557","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Queiroz, R.T.","965","2006","05","24",NA,"Brasil",NA,NA,"Ruderal","HUEFS0135557","Angiospermae","Asterales",NA,"Rio Grande do Norte","Estação Ecológica do Seridó.",NA,"(Gardner) Cabrera","Serra Negra do Norte","-37.273611","-6.573611","V.O.Amorim",NA,NA,"2012","11",NA,NA,NA,"37W16'25''","6S34'25''","Asteranae",NA,NA,NA,NA
"475","2019-10-07 09:11:42-03","UEFS","HUEFS","135672","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Miranda, A.M.","2262","1995","10","17",NA,"Brasil",NA,NA,NA,"HUEFS0135672","Angiospermae","Asterales",NA,"Pernambuco",NA,NA,"(Gardner) Cabrera","Arco Verde",NA,NA,"M.B.B.Alves",NA,NA,"2011","11",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"476","2019-10-07 09:11:42-03","UEFS","HUEFS","144236","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Meza Torres, E.I.","247","2004","07","04",NA,"Argentina",NA,NA,NA,"HUEFS0144236","Angiospermae","Asterales",NA,NA,"Chaco. Ruta nacional N° 12, bajada del Puente del río Tragadero.",NA,"(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"477","2019-10-07 09:11:42-03","UEFS","HUEFS","145283","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ferreira, C.G.T.","394","2006","06","23",NA,"Brasil",NA,NA,"Caatinga. Solo pedregoso.","HUEFS0145283","Angiospermae","Asterales",NA,"Rio Grande do Norte","Estação Ecológica do Seridó.",NA,"(Gardner) Cabrera","Serra Negra do Norte","-37.270278","-6.57","M.Alves","394","394","2015","03",NA,NA,NA,"37W16'13''","6S34'12''","Asteranae",NA,NA,NA,NA
"478","2019-10-07 09:11:42-03","UEFS","HUEFS","159333","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Melo, E.","6371","2009","06","22",NA,"Brasil",NA,NA,"Mata de encosta.","HUEFS0159333","Angiospermae","Asterales",NA,"Bahia","Ipuaçú: Inselbergue Monte Alto.",NA,"(Gardner) Cabrera","Feira de Santana","-39.083056","-12.254722","M.B.B.Alves","130","130","2011","11",NA,NA,NA,"39W4'59''","12S15'17''","Asteranae",NA,NA,NA,NA
"479","2019-10-07 09:11:42-03","UEFS","HUEFS","171950","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Miranda, A.M.","6087","2009","11","16",NA,"Brasil",NA,NA,NA,"HUEFS0171950","Angiospermae","Asterales",NA,"Sergipe","Ubeirópolis, margem da rodovia.",NA,"(Gardner) Cabrera",NA,NA,NA,"V.O.Amorim",NA,NA,"2013","10",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"480","2019-10-07 09:11:42-03","UEFS","HUEFS","191502","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carvalho, D.M.","7","2011","08","29",NA,"Brasil",NA,NA,"Cultivo Agrícola.","HUEFS0191502","Angiospermae","Asterales",NA,"Bahia","Humildes Humildes - Chacára Bocaiúvas.",NA,"(Gardner) Cabrera","Feira de Santana","-38.883333","-12.366667",NA,"206","206",NA,NA,NA,NA,NA,"38W53'0''","12S22'0''","Asteranae",NA,NA,NA,NA
"481","2019-10-07 09:11:42-03","UEFS","HUEFS","191513","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carvalho, D.M.","41","2011","09","22",NA,"Brasil",NA,NA,"Cultivo Agrícola.","HUEFS0191513","Angiospermae","Asterales",NA,"Bahia","Humildes Humildes - Chacára Bocaiúvas.",NA,"(Gardner) Cabrera","Feira de Santana","-38.883333","-12.366667",NA,"206","206",NA,NA,NA,NA,NA,"38W53'0''","12S22'0''","Asteranae",NA,NA,NA,NA
"482","2019-10-07 09:11:42-03","UEFS","HUEFS","191514","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carvalho, D.M.","43","2011","09","22",NA,"Brasil",NA,NA,"Cultivo Agrícola.","HUEFS0191514","Angiospermae","Asterales",NA,"Bahia","Humildes Humildes - Chacára Bocaiúvas.",NA,"(Gardner) Cabrera","Feira de Santana","-38.883333","-12.366667",NA,"206","206",NA,NA,NA,NA,NA,"38W53'0''","12S22'0''","Asteranae",NA,NA,NA,NA
"483","2019-10-07 09:11:42-03","UEFS","HUEFS","191534","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carvalho, D.M.","87","2011","11","22",NA,"Brasil",NA,NA,"Cultivo Agrícola.","HUEFS0191534","Angiospermae","Asterales",NA,"Bahia","Humildes Humildes - Chacára Bocaiúvas.",NA,"(Gardner) Cabrera","Feira de Santana","-38.883333","-12.366667",NA,"206","206",NA,NA,NA,NA,NA,"38W53'0''","12S22'0''","Asteranae",NA,NA,NA,NA
"484","2019-10-07 09:11:42-03","UEFS","HUEFS","191601","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carvalho, D.M.","338","2012","05","29",NA,"Brasil",NA,NA,"Cultivo Agrícola.","HUEFS0191601","Angiospermae","Asterales",NA,"Bahia","Humildes Humildes - Chacára Bocaiúvas.",NA,"(Gardner) Cabrera","Feira de Santana","-38.883333","-12.366667",NA,"206","206",NA,NA,NA,NA,NA,"38W53'0''","12S22'0''","Asteranae",NA,NA,NA,NA
"485","2019-10-07 09:11:42-03","UEFS","HUEFS","191611","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carvalho, D.M.","373","2012","06","20",NA,"Brasil",NA,NA,"Cultivo Agrícola.","HUEFS0191611","Angiospermae","Asterales",NA,"Bahia","Humildes Humildes - Chacára Bocaiúvas.","HUEFS0191611","(Gardner) Cabrera","Feira de Santana","-38.883333","-12.366667","M.Alves","206","206","2016","05",NA,NA,NA,"38W53'0''","12S22'0''","Asteranae",NA,NA,NA,NA
"486","2020-09-09 09:33:37-03","UEFS","HUEFS","191624","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carvalho, D.M.","422","2012","07","10",NA,"Brasil",NA,NA,"Cultivo Agrícola.","HUEFS0191624","Angiospermae","Asterales",NA,"Bahia","Humildes Humildes - Chacára Bocaiúvas.","HUEFS0191624","(Gardner) Cabrera","Feira de Santana","-38.883333","-12.366667","M.Alves","206","206","2016","05",NA,NA,NA,"38W53'0''","12S22'0''","Asteranae",NA,NA,NA,NA
"487","2019-10-07 09:11:42-03","UEFS","HUEFS","218135","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Tomaz, E.C.","57","2015","05","27",NA,"Brasil",NA,NA,"Mata de carnaúba com preesnça de Cryptostegia grandiflora..","HUEFS0218135","Angiospermae","Asterales",NA,"Rio Grande do Norte","Chapada do Apodi. Cachoeira do Roncador.","HUEFS0218135","(Gardner) Cabrera","Felipe Guerra","-37.678889","-5.575278","M.Alves","41","41","2016","05",NA,NA,NA,"37W40'44''","5S34'31''","Asteranae",NA,NA,NA,NA
"488","2019-10-07 09:11:42-03","UEFS","HUEFS","218674","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Alves, M.","251","2013","07","03",NA,"Brasil",NA,NA,NA,"HUEFS0218674","Angiospermae","Asterales",NA,"Bahia","BR166.",NA,"(Gardner) Cabrera","Santo Estevão","-39.336944","-12.493333",NA,"180","180",NA,NA,NA,NA,NA,"39W20'13''","12S29'36''","Asteranae",NA,NA,NA,NA
"489","2019-10-07 09:11:42-03","UEFS","HUEFS","218682","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Alves, M.","316","2013","12","11",NA,"Brasil",NA,NA,NA,"HUEFS0218682","Angiospermae","Asterales",NA,"Bahia","Estrada para a Fazenda do Cruzeiro do Mocó.",NA,"(Gardner) Cabrera","Feira de Santana","-39.011944","-12.225",NA,"316","316",NA,NA,NA,NA,NA,"39W0'43''","12S13'30''","Asteranae",NA,NA,NA,NA
"490","2019-10-07 09:11:42-03","UEFS","HUEFS","220721","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Oliveira, M.","6102","2015","05","20",NA,"Brasil",NA,NA,"Áreas de Tensão Ecológica","HUEFS0220721","Angiospermae","Asterales",NA,"Ceará","São Miguel. Área antrópica, Caatinga arbustiva aberta. Margens do Riacho São Miguel. Solo arenoso.","HUEFS0220721 HUEFS0220721_e1","(Gardner) Cabrera","Mauriti","-38.625278","-7.294722","M.Alves","436","436","2018","12",NA,NA,NA,"38W37'31''","7S17'41''","Asteranae",NA,NA,NA,NA
"491","2019-10-07 09:11:42-03","UEFS","HUEFS","222169","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Alves, M.","407","2016","04","07",NA,"Brasil",NA,NA,"Área de caatinga arbórea em transição para mata seca com a presença de afloramentos graníticos.","HUEFS0222169","Angiospermae","Asterales",NA,"Ceará","Maciço da Meruoca.",NA,"(Gardner) Cabrera","Sobral","-40.400556","-3.627222",NA,"790","790",NA,NA,NA,NA,NA,"40W24'2''","3S37'38''","Asteranae",NA,NA,NA,NA
"492","2019-10-07 09:11:42-03","UEFS","HUEFS","4916","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Noblick, L.R.","4143","1985","07","17",NA,"Brasil",NA,NA,NA,"HUEFS0004916","Angiospermae","Asterales",NA,"Bahia",NA,NA,"(Gardner) Cabrera","Cachoeira","-39.333333","-12.166667",NA,NA,NA,NA,NA,NA,NA,NA,"39W20'","12S10'","Asteranae",NA,NA,NA,NA
"493","2019-10-07 09:11:42-03","UEFS","HUEFS","23304","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","França, F.","1733","1996","08","18",NA,"Brasil",NA,NA,"Solo encharcado.","HUEFS0023304","Angiospermae","Asterales",NA,"Bahia","Lagoa I, km 03, BA 052.",NA,"(Gardner) Cabrera","Feira de Santana","-39.05","-12.266667","M.Alves","102","102","2016","05",NA,NA,NA,"39W3'","12S16'","Asteranae",NA,NA,NA,NA
"494","2019-10-25 14:21:26-03","UEFS","HUEFS","252257","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Santos, J.M.","284","2019","05","29",NA,"Brasil",NA,NA,"Savana Estépica, Planossolo Háplico Eutrófico","HUEFS0252257","Angiospermae","Asterales",NA,"Pernambuco","Serra das Umburanas",NA,"(Gardner) Cabrera","Sertânia","-37.627222","-8.401944",NA,"738","738",NA,NA,NA,NA,NA,"37W37'38''","8S24'7''","Asteranae",NA,NA,NA,NA
"495","2019-10-07 09:11:42-03","UEFS","HUEFS","26986","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Roth, P.L.","12187","1972","07","11",NA,"Brasil",NA,NA,NA,"HUEFS0026986","Angiospermae","Asterales",NA,"Amazonas","Tefé.",NA,"(Gardner) Cabrera",NA,NA,NA,"D.J.N.Hind & H.P.Bautista",NA,NA,"2000","09",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"496","2019-10-07 09:11:42-03","UEFS","HUEFS","7727","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Bautista, H.P.","1030","1985","06","18",NA,"Brasil",NA,NA,"Decidual.","HUEFS0007727","Angiospermae","Asterales",NA,"Bahia","São José da Itapororca. Serra de São José.","HUEFS0007727","(Gardner) Cabrera","Feira de Santana","-39.466667","-12.633333","M.Alves",NA,NA,"2016","05",NA,NA,NA,"39W28'","12S38'","Asteranae",NA,NA,NA,NA
"497","2019-10-25 14:21:26-03","UEFS","HUEFS","238349","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Santos, J.M.","344","2019","05","30",NA,"Brasil",NA,NA,"Savana Estépica, Planossolo Háplico Eutrófico","HUEFS0238349","Angiospermae","Asterales",NA,"Pernambuco","Serra das Umburanas",NA,"(Gardner) Cabrera","Sertânia","-37.633056","-8.403333",NA,"677","677",NA,NA,NA,NA,NA,"37W37'59''","8S24'12''","Asteranae",NA,NA,NA,NA
