"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"207","2021-03-04 15:46:34-03","IF","SPSF","18268","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk","M.S.Ferrucci","J.Y.Tamashiro","541","1994","08","17","América do Sul","Brasil","SP","Sao Bento do Sapucai","Morro do Baú","-45.7299995422363","-22.6800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"1997","01","30",NA,NA,"18089","auto","Magnoliopsida",NA,NA,NA,NA,NA
"208","2021-03-04 15:46:34-03","IF","SPSF","14599","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"C.A.F.Silva",NA,"1990","06","21","América do Sul","Brasil","SP","São Bernardo do Campo","Parque Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto","Magnoliopsida",NA,NA,NA,NA,NA
"209","2021-03-04 15:46:34-03","IF","SPSF","03326","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"D.Bento Pickel",NA,"1948","10","13","América do Sul","Brasil","SP","São Paulo","Congonhas","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"210","2021-03-04 15:46:34-03","IF","SPSF","21493","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"S.Y.Ussui","1","1982","07","06","América do Sul","Brasil","SP","São Paulo","parque estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"211","2021-03-04 15:46:34-03","IF","SPSF","01397","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"D.Bento Pickel",NA,"1941","09","01","América do Sul","Brasil","SP","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: alto da Boa Vista&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"212","2021-03-04 15:46:34-03","IF","SPSF","00167","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"M.Koscinski",NA,"1938","07","01","América do Sul","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"213","2021-03-04 15:46:34-03","IF","SPSF","12593","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"O.T. Aguiar","273","1988","11","23","América do Sul","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"214","2021-03-04 15:46:34-03","IF","SPSF","14144","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"J.B.Baitello","402","1990","10","25","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"215","2021-03-04 15:46:34-03","IF","SPSF","07215","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides",NA,NA,"M.Koscinski",NA,NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"216","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Magalhães Gomes, FP","Hb. Berol.s.n.",NA,NA,NA,NA,"?",NA,NA,"prope Ibitipoco",NA,NA,NA,"m. Jun. 1896, flor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Burchell, WJ","4094","1827","02","03","Southern America","Brazil","São Paulo","São Paulo","IBB/ São Paulo, SP, São Paulo about 1 m. NW ny N from the Tanque de Zunica as far as The Caveira Santa, in the level dry shrubby campos.","-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Burchell, WJ","4681--24",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"In S. Paulo, in pascuis prope urbem Sancti Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"St.-Hil, A","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"In S. Paulo, in pascuis prope urbem Sancti Pauli",NA,NA,NA,"m. Nov. 1816--21, fruct.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Regnell, AF","1391",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Commiss. geogr. et geol. de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Burchell, WJ","Hb. Kew.,4771--",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"In S. Paulo, in pascuis prope urbem Sancti Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Sello, HL","165",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"In S. Paulo, in pascuis prope urbem Sancti Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Sello, HL","183",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"In S. Paulo, in pascuis prope urbem Sancti Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Regnell, AF","II (Hb. Ho43b",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in Min. Ger., Caldas, Serra de Caldas, Pedra branca","-46.3861","-21.9236",NA,"a. 1854--69, m. Jun.-- Jul. flor., m. Nov. fruct.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"225","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Regnell, AF","II (Hb. Ho38",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in Min. Ger., Caldas, Serra de Caldas, Pedra branca","-46.3861","-21.9236",NA,"a. 1854--69, m. Jun.-- Jul. flor., m. Nov. fruct.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"226","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Regnell, AF","II (Hb. Ho43c",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in Min. Ger., Caldas, Serra de Caldas, Pedra branca","-46.3861","-21.9236",NA,"a. 1854--69, m. Jun.-- Jul. flor., m. Nov. fruct.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"227","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Regnell, AF","II (Hb. Ho43d",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in Min. Ger., Caldas, Serra de Caldas, Pedra branca","-46.3861","-21.9236",NA,"a. 1854--69, m. Jun.-- Jul. flor., m. Nov. fruct.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"228","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Regnell, AF","II (Hb. Ho38a",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in Min. Ger., Caldas, Serra de Caldas, Pedra branca","-46.3861","-21.9236",NA,"a. 1854--69, m. Jun.-- Jul. flor., m. Nov. fruct.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"229","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Lindberg, GA","Hb. Holm.,244",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas","in Min. Ger., Caldas","-46.3861","-21.9236",NA,"a. 1854--69, m. Jun.-- Jul. flor., m. Nov. fruct.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:18:59-03","IBt","SP","266624","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Sommer, GV","Araújo, IA; et al.","64","1989","08","17",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Sítio Sophronites.","-42.5","-22.55",NA,NA,"SP046058","SP046058",NA,NA,"1997","12","01","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:18:59-03","IBt","SP","301531","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Sommer, GV","Godoy, SAP; et al.","617","1995","06","22",NA,"Brasil","São Paulo","São Paulo","Parelheiros, Camping Ana Paula.","-46.774444","-23.9",NA,NA,NA,NA,NA,NA,"2009",NA,NA,"-46.774444","-23.9",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:18:59-03","IBt","SP","35470A","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Sommer, GV","Hatschbach, G","979","1948","07","02",NA,"Brasil","Paraná","Piraquara","Borda do Campo.","-49.0633010864258","-25.4416999816895",NA,NA,"SP046057","SP046057",NA,NA,"1997","07","08",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"233","2020-07-02 08:40:52-03","IBt","SP","291028","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Sommer, GV","Tozzi, AMGA; et al.","95-118","1995","11","14",NA,"Brasil","São Paulo","Atibaia","Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,NA,"SP046048","SP046048",NA,NA,"2009",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"234","2019-11-21 10:18:59-03","IBt","SP","10463","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Radlkofer, L","Russel, A","CGG3999","1898","07",NA,NA,"Brasil","São Paulo","Cabreúva","Alto do Japy.","-47.1300010681152","-23.2999992370605",NA,"Arbusto 2-3m.","SP008376","SP008376","1200","1200","1924",NA,NA,NA,NA,"16877","auto",NA,NA,NA,NA,NA,NA
"235","2019-11-21 10:18:59-03","IBt","SP","272180","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Sommer, GV","Robim, MJ; Carvalho, JPM","s.n.","1984","10","16",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Região do Alto da Boa vista.","-45.5900001525879","-22.7299995422363",NA,NA,"SP046070","SP046070",NA,NA,"1997","07","09",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"236","2019-11-21 10:18:59-03","IBt","SP","19873","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Gehrt, A","Russel, A","350",NA,NA,NA,NA,"Brasil","São Paulo","Itú",NA,"-47.2900009155273","-23.2600002288818",NA,NA,"SP046062","SP046062",NA,NA,NA,NA,NA,NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:18:59-03","IBt","SP","153281","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Sommer, GV","Kirszenzaft, SL; et al.","4968","1977","05","06",NA,"Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,"SP046071","SP046071",NA,NA,"1997","07","09",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"238","2019-11-21 10:18:59-03","IBt","SP","301553","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Sommer, GV","Pirani, JR; Mello-Silva, R","3622","1995","07","18",NA,"Brasil","São Paulo","Jundiaí","Serra do Japi, Trilha do Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:18:59-03","IBt","SP","301551","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Sommer, GV","Tamashiro, JY; et al.","541","1994","08","17",NA,"Brasil","São Paulo","São Bento do Sapucaí","Morro do Baú","-45.7299995422363","-22.6800003051758",NA,NA,"SP046056","SP046056",NA,NA,"2009",NA,NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA
"240","2019-11-21 10:18:59-03","IBt","SP","304952","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Sommer, GV","Rodrigues, RR; et al.","348","1995","10","07",NA,"Brasil","São Paulo","São João da Boa Vista","Pico do Gavião","-46.7900009155273","-21.9599990844727",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,"17205","auto",NA,NA,NA,NA,NA,NA
"241","2021-02-25 18:37:30-03","IBt","SP","338227","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi",NA,"Villegas, W","s.n.","1999","07","22",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:18:59-03","IBt","SP","4353","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Radlkofer, L","Hoehne, FC","s.n.","1920","08","29",NA,"Brasil","São Paulo","São Paulo","Bosque da Saúde.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046065","SP046065",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"243","2019-11-21 10:18:59-03","IBt","SP","10464","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Radlkofer, L","Loefgren, A","CGG1559","1893","07","23",NA,"Brasil","São Paulo","São Paulo","Capoeirão, bairro dos Pinheiros.","-46.6300010681152","-23.5400009155273",NA,"Árvore tortuosa, comum.","SP008375","SP008375",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:18:59-03","IBt","SP","30904","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Ferrucci, MS","Koscinsky, M","117","1933","07","28",NA,"Brasil","São Paulo","São Paulo","Horto Florestal Cantareira.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046054","SP046054",NA,NA,"1997",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:18:59-03","IBt","SP","178595","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Barros, F; Cruz, MAV","Rosa, NA; Murça Pires, J","3766","1980","11","16",NA,"Brasil","São Paulo","São Paulo","Instituto de Botânica, Reserva Biológica.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046073","SP046073",NA,NA,"1988","04",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:18:59-03","IBt","SP","10471","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Ferrucci, MS","Luederwaldt, H","s.n.","1908","07","13",NA,"Brasil","São Paulo","São Paulo","Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046050","SP046050",NA,NA,"1997",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:18:59-03","IBt","SP","10461","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Mattos, J","Luederwaldt, H","s.n.","1909","07",NA,NA,"Brasil","São Paulo","São Paulo","Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046063","SP046063",NA,NA,"1970",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"248","2019-11-21 10:18:59-03","IBt","SP","10466","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Radlkofer, L","Usteri, A","s.n.","1905","08","30",NA,"Brasil","São Paulo","São Paulo","Isolamento.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046051","SP046051",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"249","2019-11-21 10:18:59-03","IBt","SP","79124","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Ferrucci, MS","Handro, O","s.n.","1948","11","04",NA,"Brasil","São Paulo","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046049","SP046049",NA,NA,"1997",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"250","2019-11-21 10:18:59-03","IBt","SP","79125","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Mattos, J","Handro, O","s.n.","1948","11",NA,NA,"Brasil","São Paulo","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046061","SP046061",NA,NA,"1970",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"251","2019-11-21 10:18:59-03","IBt","SP","31320","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi",NA,"Hoehne, FC","s.n.","1934","10","08",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"SP046059","SP046059",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"252","2019-11-21 10:18:59-03","IBt","SP","30847","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Barros, F; Cruz, MAV","Hoehne, FC","s.n.","1933","08","17",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico, Nativa do Jardim Botânico. Planta viva nº 254.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046066","SP046066",NA,NA,"1988","04",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"253","2019-11-21 10:18:59-03","IBt","SP","28066","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Hoehne, FC","Hoehne, FC","s.n.","1935","12",NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico, Nativa do Jardim Botânico. Planta viva nº 452.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046060","SP046060",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"254","2019-11-21 10:18:59-03","IBt","SP","115948","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Barros, F; Cruz, MAV","Mattos, J","13851","1966","08","26",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico, Nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1988","04",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"255","2019-11-21 10:18:59-03","IBt","SP","127085","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Barros, F; Cruz, MAV","Silva, JS","333","1974","07","23",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Nativa do Parque do Estado e Jardim Botânico. Área 15.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1988","04",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"256","2019-11-21 10:18:59-03","IBt","SP","178490","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Barros, F; Cruz, MAV","Rosa, NA; Murça Pires, J","3687","1980","11","14",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Reserva do Instituto de Botânica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1988","04",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"257","2019-11-21 10:18:59-03","IBt","SP","203810","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi",NA,"Goes, M; Cruz, AMR; Noffs, LB; Wanderley, MGL; Câmara, MC; Kirizawa, M","s.n.","1977","05","25",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:18:59-03","IBt","SP","246912","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi",NA,"Barros, F","1948","1990","11","14",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"259","2019-11-21 10:18:59-03","IBt","SP","180659","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Barros, F; Cruz, MAV","Chiea, SAC","252","1982","11","05",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1988","04",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"260","2019-11-21 10:18:59-03","IBt","SP","180568","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Barros, F; Cruz, MAV","Chiea, SAC","126","1980","07","14",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046069","SP046069",NA,NA,"1988","04",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"261","2019-11-21 10:18:59-03","IBt","SP","155355","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Barros, F; Cruz, MAV","Melo, MMRF; Jung, SL","77","1978","11","06",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica.","-46.6300010681152","-23.5400009155273",NA,NA,"SP046068","SP046068",NA,NA,"1988","04",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"262","2019-11-21 10:18:59-03","IBt","SP","155354","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Raddi","Barros, F; Cruz, MAV","Melo, MMRF; Silvestre, MSF","74","1978","10","26",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1988","04",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
