"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"160","2020-09-02 16:33:48-03","Cenargen","CEN","46100","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","J. E. Q. Faria Júnior","Micheline Carvalho-Silva","78","2001","10","10",NA,"Brasil","DF","BRASILIA","1 km após a entrada para a Colônia agrícola Ribeirão - Córrego do Ouro.","-47.9296989440918","-15.7797002792358","Exsicatas","Botões verdes.","CEN00046100","CEN00046100",NA,"800","800","2012","70570","auto","09",NA,NA,"-4796639.0","-1551306.0",NA,"4",NA
"161","2020-09-02 16:33:48-03","Cenargen","CEN","78446","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","J. E. Q. Faria Júnior","Daniela Inácio Junqueira - UEG","565","2009","10","26",NA,"Brasil","GO","CALDAS NOVAS","Parque Estadual Serra de Caldas Novas.","-48.625","-17.74169921875","Exsicatas","Doação Herbário UB - Brasil - Goiás.","CEN00078446","CEN00078446",NA,NA,NA,"2012","36612","auto","09",NA,NA,NA,NA,NA,"1",NA
"162","2020-09-02 16:33:48-03","Cenargen","CEN","111925","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","J. E. Q. Faria Júnior","Jair Eustáquio Quintino de Faria Jr.","4085","2014","08","20",NA,"Brasil","DF","BRASILIA","Margem da estrada entre o Morro da Pedreira e a DF-205.","-47.861388","-15.495833","Exsicatas","Caule moderadamente descamante em placas, botões florais verdes. Doação Herbário UB.","CEN00111925","CEN00111925",NA,"738","738","2014",NA,NA,"08",NA,NA,"-47.861388","-15.495833",NA,"1",NA
"163","2020-09-02 16:33:48-03","Cenargen","CEN","30214","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","J. E. Q. Faria Júnior","Glocimar Pereira-Silva","3530","1996","03","19",NA,"Brasil","GO","IPAMERI","Margem esquerda do Rio Corumbá; 300 m ajusante da ponte São Bento.","-48.483333","-17.716666","Exsicatas",NA,"CEN00030214","CEN00030214",NA,"580","580","2010",NA,NA,"09",NA,NA,"-48.483333","-17.716666",NA,"5",NA
"164","2020-09-02 16:33:48-03","Cenargen","CEN","57554","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","A. Giaretta","G. L. Farias - Pau-Brasil","206","1988","07","12",NA,"Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","Exsicatas","Casa de Tábua. Nome vulgar: Batinga-catapê. Doação do Banco Genético do Pau Brasil. Registro nº 371. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057554","CEN00057554",NA,NA,NA,"2016","68835","auto","05",NA,NA,NA,NA,NA,"1",NA
"165","2020-09-02 16:33:48-03","Cenargen","CEN","47829","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","J. E. Q. Faria Júnior","Aécio Amaral-Santos","1653","2002","11","26",NA,"Brasil","MG","UNAI","Mata próxima ao túnel de fuga.","-46.9061012268066","-16.3575000762939","Exsicatas","Área de influência da AHE Queimado.","CEN00047829","CEN00047829",NA,NA,NA,"2012","97926","auto","09",NA,NA,"-4729806.0","-1622222.0",NA,"2",NA
"166","2019-11-13 11:26:33-03","USP","SPF","192713","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","martianus","Calycorectes martianus","O.Berg","Barroso, GM","Lima, HC","4347","1991","11","21",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,"SPF00192713",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,"-42.833333","-22.433333",NA,NA,NA
"167","2019-11-13 11:26:40-03","USP","SPF","114924","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Giaretta, A","Tozzi, AMGA","94107","1994","11","09",NA,"Brasil","São Paulo","Cássia dos Coqueiros",NA,"-47.168","-21.281",NA,NA,"SPF00114924",NA,NA,NA,NA,"2016",NA,NA,"06",NA,NA,"-47.168","-21.281",NA,NA,NA
"168","2019-11-13 11:26:40-03","USP","SPF","164429","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Sobral, M","Melo, PHA","920","2003","10","28",NA,"Brasil","Minas Gerais","Pains",NA,"-45.649722","-20.387222",NA,NA,"SPF00164429",NA,NA,"750","750","2003",NA,NA,"11",NA,NA,"-45.649722","-20.387222",NA,NA,NA
"169","2019-11-13 11:26:40-03","USP","SPF","178277","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Santos, MF","Melo Jr, JCF","560","2006","10","23",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-44.018056","-19.482778",NA,NA,"SPF00178277",NA,NA,"678","678","2008",NA,NA,NA,NA,NA,"-44.018056","-19.482778",NA,NA,NA
"170","2019-11-13 11:26:40-03","USP","SPF","184010","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Santos, MF","Ceccantini, GCT","3039","2006","12","03",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-44.9","-19.476944",NA,NA,"SPF00184010",NA,NA,NA,NA,"2008",NA,NA,"04",NA,NA,"-44.9","-19.476944",NA,NA,NA
"171","2021-03-15 18:28:56-03","USP","SPF","227569","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Sobral, M","Lovo, J","421","2012","12","10",NA,"Brasil","Minas Gerais","Diamantina","Perto de Curralinho. Estrada Diamantina-Serro, a 4,7 km em estrada vicinal (desde a bifurcação Curralinho - Milho Verde).","-43.556722","-18.289",NA,"Árvore, ca. 3,5 m alt. Folhas verdes, algumas levemente acastanhadas. Flores alvas. Cálice verde claro. Pétalas alvas. Filetes alvos. Anteras marrom-alvacentas. Estilete e estigma verde claro.; Cerradão.","SPF00227569","SPF00227569",NA,"993","993","2018",NA,NA,"04",NA,NA,"-43.556722","-18.289",NA,NA,NA
"172","2021-03-15 18:28:56-03","USP","SPF","223494","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Giaretta, A","Giaretta, A","1460","2015","01","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Canteiro 8B, indivíduo 1979.","-43.2075004577637","-22.9027996063232",NA,"Árvore ca. 8 m alt. Flores alvas e frutos verdes. Odor adocicado. Tronco com ritidoma em placas finas. Cultivada no arboreto. Amostra em sílica.","SPF00223494",NA,NA,NA,NA,"2016","57442","auto","02",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:26:40-03","USP","SPF","155925","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Aguiar, OT","Barros, F","2357","1991","11","22",NA,"Brasil","São Paulo","Serra Negra","Serra Negra","-46.7000007629395","-22.6100006103516",NA,NA,"SPF00155925",NA,NA,"1000","1000","1991","12188","auto","03","22",NA,NA,NA,NA,NA,NA
"174","2021-03-04 11:17:34-03","UEFS","HUEFS","199201","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Santos, K.","2226","2000","06","16",NA,"Brasil","São Paulo","Campinas","Mata da Fazenda Santa Helena (Fragmento P1), área total: 12,4ha.","-46.9","-22.9",NA,"Floresta estacional semidecidual.","HUEFS0199201","HUEFS0199201",NA,"887","887",NA,NA,NA,NA,NA,"Rosanae","46W54'","22S54'",NA,NA,NA
"175","2021-03-04 11:17:34-03","UEFS","HUEFS","87232","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycorectes","martianus","Calycorectes martianus","O.Berg",NA,"Riedel","55",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"HUEFS0087232",NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"176","2021-03-04 11:17:34-03","UEFS","HUEFS","145812","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycorectes","martianus","Calycorectes martianus","O.Berg",NA,"Lima, H.C.de","2444","1984","10","18",NA,"Brasil","Rio de Janeiro","Magé","Paraíso, área do Centro de Primatologia.","-43.040599822998","-22.6527996063232",NA,NA,"HUEFS0145812","HUEFS0145812",NA,"200","200",NA,"20531","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"177","2019-10-07 09:35:11-03","UEFS","HUEFS","227435","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Giaretta, A.","1460","2015","01","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro. Canteiro 8B, indivíduo 1979.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0227435",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"178","2019-10-07 09:35:11-03","UEFS","HUEFS","184163","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Faria, J.E.Q.","1030","2011","01","27",NA,"Brasil","Goiás","Pirenópolis","Parque Estadual dos Pireneus, próximo aos Três Picos.","-48.9592018127441","-15.852499961853",NA,"Mata de Galeria.","HUEFS0184163",NA,NA,NA,NA,NA,"40887","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"179","2018-09-12 15:30:00-03","F","FMNH-SEEDPLANTS","V0453645F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus",NA,NA,"E. Kuehn & M. Kuhlmann","1189","1942","5","8","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0453645F","V0453645F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"180","2020-10-14 16:35:27-03","UFVJM","HDJF","7424","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Paixão, FA","139P3","2018","09","29","Southern America","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083",NA,NA,"HDJF007424","HDJF007424_01",NA,"691","691",NA,NA,NA,NA,NA,NA,"-43.376778","-20.251083",NA,NA,NA
"181","2020-10-14 16:35:27-03","UFVJM","HDJF","7426","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Paixão, FA","146P3","2018","09","29","Southern America","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083",NA,NA,"HDJF007426","HDJF007426_01",NA,"691","691",NA,NA,NA,NA,NA,NA,"-43.376778","-20.251083",NA,NA,NA
"182","2020-10-14 16:35:27-03","UFVJM","HDJF","7414","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Paixão, FA","93P3","2018","09","29","Southern America","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083",NA,NA,"HDJF007414","HDJF007414_01",NA,"691","691",NA,NA,NA,NA,NA,NA,"-43.376778","-20.251083",NA,NA,NA
"183","2020-10-14 16:35:27-03","UFVJM","HDJF","7418","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Paixão, FA","107P3","2018","09","29","Southern America","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083",NA,NA,"HDJF007418","HDJF007418_01",NA,"691","691",NA,NA,NA,NA,NA,NA,"-43.376778","-20.251083",NA,NA,NA
"184","2020-11-23 11:38:56-03","IAC","IAC","10699","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","J.C. Mattos","J.A. Cunha","s/nº","1948","10","20",NA,NA,NA,NA,"Estação Experimental de Ibití",NA,NA,NA,"nome popular: batinga vermelha",NA,NA,NA,NA,NA,"1962",NA,NA,"02","15",NA,NA,NA,NA,NA,NA
"185","2020-11-23 11:38:56-03","IAC","IAC","23667","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","C. Aranha","s/col.","s/nº","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coletado pela Equipe da Seção de Botânica Econômica do IAC",NA,NA,NA,NA,NA,"1979",NA,NA,"05","21",NA,NA,NA,NA,NA,NA
"186","2020-11-23 11:38:56-03","IAC","IAC","45763","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","M.E.G. Sobral","J.A.M.A. Gomes & J. Pena Filho","2","2004","10","18",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,"indivíduo 265 da fitossociologia",NA,NA,NA,NA,NA,"2007",NA,NA,"05","15",NA,"-47.042331","-22.801017",NA,NA,NA
"187","2020-11-23 11:38:56-03","IAC","IAC","48372","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","M.E.G. Sobral","J.A.M.A. Gomes","206","2003","11","18",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,"indivíduo 265 da fitossociologia",NA,NA,NA,NA,NA,"2007",NA,NA,"05","15",NA,"-47.042331","-22.801017",NA,NA,NA
"188","2020-11-23 11:38:58-03","IAC","IAC","32193","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","acutata","Eugenia acutata","Miq.","F.F. Mazine-Capelo","R.B. Torres","s/nº",NA,NA,NA,NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721",NA,"Quadra do café L2 P32",NA,NA,NA,NA,NA,"2011",NA,NA,"04","15",NA,"-47.086761","-22.863721",NA,NA,NA
"189","2020-11-23 11:38:58-03","IAC","IAC","45932","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","acutata","Eugenia acutata","Miq.","M.E.G. Sobral","E.P. Heringer","s/nº","1957","10","30",NA,"Brasil","Minas Gerais","Paraopeba","Lagoa Preta, rio Paraopeba, ex. Horto Florestal de Paraopeba","-44.4042","-19.2744",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"06","30",NA,"-44.4042","-19.2744",NA,NA,NA
"190","2020-11-23 11:38:58-03","IAC","IAC","49054","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","acutata","Eugenia acutata","Miq.","L.D. Meireles","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","409","2006","11","08",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,"subparcela 30, indivíduo G 493",NA,NA,NA,NA,NA,"2017",NA,NA,"09","15",NA,"-45.080223","-23.373498",NA,NA,NA
"191","2020-11-23 11:38:58-03","IAC","IAC","49163","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","acutata","Eugenia acutata","Miq.","L.C. Bernacci","C.F. Nardin; F.R.G. Amaral; E. Ramos & J.F. Benedito","159","2007","12","07",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa elisa, mata","-47.068222","-22.864056",NA,"LP 07120702, 047°04#?#05.6W, 22°51#?#50.6S",NA,NA,NA,NA,NA,"2008",NA,NA,"07","24",NA,"-47.068222","-22.864056",NA,NA,NA
"192","2020-11-23 11:38:58-03","IAC","IAC","49599","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","acutata","Eugenia acutata","Miq.","M.E.G. Sobral","E. Ramos","40","2005","11","12",NA,"Brasil","São Paulo","Hortolândia","Chácara no bairro Taquara Branca","-47.22","-22.8583",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"06","12",NA,"-47.2200","-22.8583",NA,NA,NA
"193","2020-11-23 11:38:58-03","IAC","IAC","49605","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","acutata","Eugenia acutata","Miq.","M.E.G. Sobral","E. Ramos","42","2005","11","12",NA,"Brasil","São Paulo","Hortolândia","Chácara no bairro Taquara Branca","-47.22","-22.8583",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"06","12",NA,"-47.2200","-22.8583",NA,NA,NA
"194","2020-11-23 11:38:58-03","IAC","IAC","49854","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","acutata","Eugenia acutata","Miq.","L.D. Meireles","E. Ramos; H.R. Gonçalves & S. Santos","540","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082347","-23.373234",NA,"Subparcela 70, Indivíduo H1072",NA,NA,NA,NA,NA,"2017",NA,NA,"09","15",NA,"-45.082347","-23.373234",NA,NA,NA
"195","2020-11-23 11:38:58-03","IAC","IAC","49856","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","acutata","Eugenia acutata","Miq.","L.D. Meireles","E. Ramos; H.R. Gonçalves & S. Santos","541","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082171","-23.372954",NA,"Subparcela 98, Indivíduo H1565",NA,NA,NA,NA,NA,"2017",NA,NA,"09","15",NA,"-45.082171","-23.372954",NA,NA,NA
"196","2020-11-23 11:38:58-03","IAC","IAC","49873","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","acutata","Eugenia acutata","Miq.","L.D. Meireles","E. Ramos; H.R. Gonçalves & S. Santos","542","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082063","-23.373044",NA,"Subparcela 87, Indivíduo H1339",NA,NA,NA,NA,NA,"2017",NA,NA,"09","15",NA,"-45.082063","-23.373044",NA,NA,NA
"197","2020-11-23 11:38:58-03","IAC","IAC","56113","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","acutata","Eugenia acutata","Miq.","O.T. Aguiar","C.F. Nardin; J.F. Benedito & L.C. Bernacci","234","2014","11","12",NA,"Brasil","São Paulo","Louveira","Fragmento N","-46.906111","-23.091667",NA,"coordenadas originais: 23°05#?#30S, 46°54#?#22W",NA,NA,NA,NA,NA,"2015",NA,NA,"02","25",NA,"-46.906111","-23.091667",NA,NA,NA
"198","2020-07-23 12:15:32-03","CEPLAC","CEPEC","130237","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","martianus","Calycorectes martianus",NA,"G. M. Barroso","H. C. de Lima","4347","1991","11","21",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de Paraíso, Serra Queimada, Água Comprida.","-42.933333","-22.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W56'0","22S32'0",NA,NA,"30/12/1993"
"199","2020-07-23 12:15:32-03","CEPLAC","CEPEC","147830","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","martianus","Calycorectes martianus",NA,"G. M. Barroso","H. C. de Lima","2273",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-07-23 12:15:40-03","CEPLAC","CEPEC","89955","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata",NA,"G. M. Barroso","A. M. da Silva","70","2000","01","18",NA,"Brasil","Pernambuco","brejo da madre de deus","Dentro da Mata do Malhada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,"36W24'735","8S11'141",NA,NA,"08/09/2000"
"201","2020-07-23 12:15:40-03","CEPLAC","CEPEC","153018","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata",NA,"A. Giaretta","A. Giaretta","1460",NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Proença, C.E.B.","Irwin, H.S.; Faria, J.E.Q.","628","2009","09","09","Southern America","Brasil","Goiás","Pirenópolis","Coletada no Parque Estadual dos Pireneus, próximo aos Três Picos","-48.9592018127441","-15.852499961853",NA,"Solo argilo-arenoso, relevo ondulado; Árvore ca. de 5 m de altura, estéril; Mata ciliar",NA,NA,NA,NA,NA,"2006","40887","auto","09",NA,NA,NA,NA,NA,NA,NA
"203","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Jeffrey, C.","Barbosa, M.; Faria, J.E.Q.","1030","2011","01","27","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual dos Pireneus, próximo aos Três Picos","-48.9592018127441","-15.852499961853",NA,"Árvore ca. 5 m de altura, frutos imaturos verdes, caule rugoso; Mata de galeria",NA,NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-02-17 11:29:59-03","UEG","HUEG","10971","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Faria, J.E.Q.","Faria, J.E.Q.","3949","2014","03","17","Southern America","Brasil","Goiás","Padre Bernardo","Margem da BR 414 entre Dois Irmãos e Cocalzinho.","-48.411944","-15.395556",NA,"Arvoreta 3m. Fruto imaturo verde.; Mata mesofítica.","HUEG010971",NA,NA,"820","820","2014",NA,NA,NA,NA,NA,"-48.411944","-15.395556",NA,NA,NA
"205","2020-02-17 11:29:59-03","UEG","HUEG","5750","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Faria, J.E.Q.","Faria, J.E.Q.","4085","2014","08","20","Southern America","Brasil","Distrito Federal","Brasilia","Margem da estrada entre o Morro da Pedreira e a DF-205. Mata de Galeria.","-47.861389","-15.495833",NA,"Árvore ca. 5 m de altura, caule moderadamente descamanete em placas, botões florais verdes.","HUEG005750",NA,NA,"738","738","2014",NA,NA,"08",NA,NA,"-47.861389","-15.495833",NA,NA,NA
"206","2020-02-17 11:29:59-03","UEG","HUEG","5750","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Faria, J.E.Q.","Faria, J.E.Q.","4085","2014","08","20","Southern America","Brasil","Distrito Federal","Brasilia","Margem da estrada entre o Morro da Pedreira e a DF-205. Mata de Galeria.","-47.861389","-15.495833",NA,"Árvore ca. 5 m de altura, caule moderadamente descamanete em placas, botões florais verdes.","HUEG005750",NA,NA,"738","738","2014",NA,NA,"08",NA,NA,"-47.861389","-15.495833",NA,NA,NA
"207","2020-11-19 14:06:25-03","Unimontes","MCMG","4176","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Rio do Peixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-11-19 14:06:25-03","Unimontes","MCMG","4729","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Silva, J.R.T",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","Rio do Peixe","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-19 14:06:25-03","Unimontes","MCMG","6176","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","29",NA,"Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,"W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA
"210","2020-11-19 14:06:25-03","Unimontes","MCMG","6165","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","29",NA,"Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,"W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA
"211","2020-11-19 14:06:25-03","Unimontes","MCMG","6139","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","26",NA,"Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,"W43° 26' 47.5","S20° 13' 59.7",NA,NA,NA
"212","2020-11-19 14:06:25-03","Unimontes","MCMG","6189","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","09","29",NA,"Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,"W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA
