"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"153","2019-11-13 11:26:52-03","USP","SPF","41509","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Mazine, FF","Mattos, J","8872","1961","04","04",NA,"Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"SPF00041509",NA,"2018","06",NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA
"154","2019-10-07 09:35:11-03","UEFS","HUEFS","87696","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","arvensis","Eugenia arvensis","Vell.",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087696",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"155","2019-10-07 09:35:25-03","UEFS","HUEFS","188809","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Matos, E.N.de","1271","2011","08","26",NA,"Brasil","Bahia","Caravelas","Ilha Cassurubá","-51.261111","-17.781111",NA,NA,NA,"Restinga. Floresta.","HUEFS0188809","HUEFS0188809",NA,NA,NA,"51W15'40''","17S46'52''",NA,NA,"Rosanae",NA,NA,NA,NA
"156","2019-10-07 09:35:25-03","UEFS","HUEFS","170091","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Vaz, A.F.","952","1991","10","26",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 7D. Área 07D.","-42.833333","-22.433333",NA,NA,NA,NA,"HUEFS0170091","HUEFS0170091",NA,NA,NA,"42W50'0''","22S26'0''",NA,NA,"Rosanae",NA,NA,NA,NA
"157","2019-10-07 09:35:23-03","UEFS","HUEFS","21356","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.Sobral","Ferreira, M.C.","PCD1810","1995","04","25",NA,"Brasil","Bahia","Lençóis","Chapadinha, entrada da mata de grotão, fenda na Serra do Brejão.","-41.45","-12.45","980","980",NA,"Mata de grotão. Vegetação arbóreo aberta.","HUEFS0021356","HUEFS0021356","2004","05",NA,"41W27'","12S27'",NA,NA,"Rosanae",NA,NA,NA,NA
"158","2019-10-07 09:35:23-03","UEFS","HUEFS","21418","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","P.S.Neves","Pereira, A.","PCD1901","1995","04","28",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha. Cercado, margem do córrego Ribeirinho.","-41.416667","-12.433333","520","520",NA,"Floresta semicaducifólia. Vegetação arbórea em bom estágio de conservação, maior porte ao longo do córrego. Afloramentos rochosos de arenito, solos litólicos e hidromórficos.","HUEFS0021418","HUEFS0021418","2019","03",NA,"41W25'","12S26'",NA,NA,"Rosanae",NA,NA,NA,NA
"159","2019-10-07 09:35:25-03","UEFS","HUEFS","250908","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Nascimento, F.H.F.","1829","2008","11",NA,NA,"Brasil","Bahia","Rio do Pires","Pedra Lisa. Campo do Cigano. Mata do Cigano.","-41.917778","-13.263889","1750","1750",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250908",NA,NA,NA,NA,"41W55'4''","13S15'50''",NA,NA,"Rosanae",NA,NA,NA,NA
"160","2019-10-07 09:35:23-03","UEFS","HUEFS","35805","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","L.Lucresia","Funch, L.S.","959","1996","12","27",NA,"Brasil","Bahia","Santana do Riacho","Rio Mucugezinho.",NA,NA,NA,NA,NA,NA,"HUEFS0035805","HUEFS0035805","2019","07",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"161","2019-10-07 09:35:23-03","UEFS","HUEFS","43908","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","A.Stadnik","Ribeiro-Filho, A.A.","6","2000","01","22",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia, Barro Branco, Parque Nacional da Chapada Diamantina","-41.341667","-12.341667",NA,NA,NA,"Mata ciliar","HUEFS0043908","HUEFS0043908","2019","07",NA,"41W20'30''","12S20'30''",NA,NA,"Rosanae",NA,NA,NA,NA
"162","2019-10-07 09:35:23-03","UEFS","HUEFS","48178","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","P.S.Neves","Ribeiro-Filho, A.A.","80","2000","07","01",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia.","-41.341667","-12.341667",NA,NA,NA,"Mata.","HUEFS0048178",NA,"2019","06",NA,"41W20'30''","12S20'30''",NA,NA,"Rosanae",NA,NA,NA,NA
"163","2019-10-07 09:35:23-03","UEFS","HUEFS","48181","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","P.S.Neves","Ribeiro-Filho, A.A.","90","2000","09","05",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia, Barro Branco, Parque Nacional da Chapada Diamantina.","-41.341667","-12.341667",NA,NA,NA,"Mata ciliar","HUEFS0048181",NA,"2019","06",NA,"41W20'30''","12S20'30''",NA,NA,"Rosanae",NA,NA,NA,NA
"164","2019-10-07 09:35:23-03","UEFS","HUEFS","48191","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","P.S.Neves","Ribeiro-Filho, A.A.","100","2000","09","05",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia, Barro Branco, Parque Nacional da Chapada Diamantina.","-41.341667","-12.341667",NA,NA,NA,"Mata ciliar.","HUEFS0048191",NA,"2019","06",NA,"41W20'30''","12S20'30''",NA,NA,"Rosanae",NA,NA,NA,NA
"165","2019-10-07 09:35:23-03","UEFS","HUEFS","54876","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","P.S.Neves","Ribeiro-Filho, A.A.","259","2001","03","29",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia.","-41.433333","-12.466667",NA,NA,NA,"Mata ciliar.","HUEFS0054876","HUEFS0054876","2019","03",NA,"41W26'","12S28'",NA,NA,"Rosanae",NA,NA,NA,NA
"166","2019-10-07 09:35:23-03","UEFS","HUEFS","54929","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","P.S.Neves","Ribeiro-Filho, A.A.","312","2001","06","20",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia.","-41.433333","-12.466667",NA,NA,NA,"Mata ciliar.","HUEFS0054929","HUEFS0054929","2019","03",NA,"41W26'","12S28'",NA,NA,"Rosanae",NA,NA,NA,NA
"167","2019-10-07 09:35:23-03","UEFS","HUEFS","55523","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.Sobral","Funch, L.S.","1042","1997","08","03",NA,"Brasil","Bahia","Mucugê","Cabeceira do Rio Mucugê. Folha Larga.","-41.383333","-13",NA,NA,NA,"Mata ciliar do Rio Mucugê.","HUEFS0055523","HUEFS0055523","2004","05",NA,"41W23'","13S0'",NA,NA,"Rosanae",NA,NA,NA,NA
"168","2019-10-07 09:35:23-03","UEFS","HUEFS","60438","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","E.J.Lucas","Funch, R.","FCD73","2002","04","03",NA,"Brasil","Bahia","Lençóis",NA,"-41.362222","-12.486111",NA,NA,NA,"Mata perenifólia sob latosolos","HUEFS0060438",NA,"2015","07",NA,"41W21'44''","12S29'10''",NA,NA,"Rosanae",NA,NA,NA,NA
"169","2019-10-07 09:35:23-03","UEFS","HUEFS","22007","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","A.Stadnik","Melo, E.","1327","1995","10","07",NA,"Brasil","Bahia","Lençóis","Barro Branco. Caminho para o rio Mandasaia.","-41.3899993896484","-12.563099861145",NA,NA,NA,"Coletado na beira do rio mandasaia.","HUEFS0022007","HUEFS0022007","2019","07",NA,NA,NA,"47385","auto","Rosanae",NA,NA,NA,NA
"170","2019-10-07 09:35:23-03","UEFS","HUEFS","61857","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.Sobral","Harley, R.M.","PCD5890","1997","02","27",NA,"Brasil","Bahia","Lençóis","Chapadinha.","-41.3899993896484","-12.563099861145",NA,NA,NA,"Grotões com Mata Atlântica.","HUEFS0061857","HUEFS0061857","2012","04",NA,NA,NA,"47385","auto","Rosanae",NA,NA,NA,NA
"171","2019-10-07 09:35:23-03","UEFS","HUEFS","36436","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.Sobral","Nascimento, F.H.F.","105","1999","01","29",NA,"Brasil","Bahia","Rio de Contas","Mata da base do pico do Itoibira.","-41.8114013671875","-13.5789003372192","1700","1700",NA,"Mata de altitude.","HUEFS0036436","HUEFS0036436","2003","09",NA,NA,NA,"49773","auto","Rosanae",NA,NA,NA,NA
"172","2019-10-07 09:35:23-03","UEFS","HUEFS","25692","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.Sobral","Bautista, H.P.","PCD3482","1996","07","08",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha.","-41.3899993896484","-12.563099861145",NA,NA,NA,"Mata de grotão, floresta úmida.","HUEFS0025692","HUEFS0025692","2004","05",NA,NA,NA,"47385","auto","Rosanae",NA,NA,NA,NA
"173","2020-05-08 11:13:48-03","UEFS","HUEFS","188579","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Daneu, L.","305","2010","03","15",NA,"Brasil","Bahia","Porto Seguro","Trilha do Pequí, bloco 4 da RPPN Estação VERACEL. Vertente, Mata alta.","-39.202222","-16.419167",NA,NA,NA,NA,"HUEFS0188579","HUEFS0188579","2017","09",NA,"39W12'8''","16S25'9''",NA,NA,"Rosanae",NA,NA,NA,NA
"174","2019-11-22 16:09:16-03","UEFS","HUEFS","87241","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087241",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"175","2015-03-07 08:59:42-03","F","FMNH-SEEDPLANTS","V0109533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0109533F","V0109533F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"176","2019-09-04 18:49:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA
"177","2015-03-07 08:59:51-03","F","FMNH-SEEDPLANTS","V0109821F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0109821F","V0109821F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"178","2020-07-23 12:15:51-03","CEPLAC","CEPEC","15611","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,"M. Sobral","S. A. Mori","10859","1978","10","19",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Arredores da Estação Ecológica do Pau-brasil, (Ca. 17Km a W de Porto Seguro), estrada velha de Cabralia. 4-6Km a E da sede da Estação.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,"30/12/1991"
"179","2020-07-23 12:15:51-03","CEPLAC","CEPEC","140039","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,"Indivíduo P113-15",NA,NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA
"180","2020-07-23 12:15:51-03","CEPLAC","CEPEC","140150","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,"Indivíduo P59-09",NA,NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA
"181","2020-07-23 12:15:51-03","CEPLAC","CEPEC","112224","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,"Sem Informação","Lopes, M. M. M.","810","2006","06","06",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel. Trilha do mirante, até a Torre.","-39.565278","-15.391667","850","850",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA
"182","2020-07-23 12:15:51-03","CEPLAC","CEPEC","122662","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,"Sem Informação","Martini, A.",NA,NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Uruçuca. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Torre do Celular.","-39.115","-14.499722","380","380",NA,"Individuo J 14b.",NA,NA,NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA
"183","2020-07-23 12:15:51-03","CEPLAC","CEPEC","122667","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,"Sem Informação","Martini, A.",NA,NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Uruçuca. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Torre do Celular.","-39.115","-14.499722","380","380",NA,"Individuo G 3.",NA,NA,NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA
"184","2020-07-23 12:15:51-03","CEPLAC","CEPEC","123507","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,"Sem Informação","Piotto, D.","22","2007","06","01",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667","120","120",NA,"Floresta secundária, idade: 40 anos, sítio: 3 , linha: 2 , #: 15 , dist.: 23 , dap: 10.5 cm, altura: 12 m",NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA
"185","2020-07-23 12:15:51-03","CEPLAC","CEPEC","126393","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,"Sem Informação","Amorim, A. M.","7771","2009","01","16",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área do inventário de fenologia.","-39.565278","-15.391667","835","835",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA
"186","2020-07-23 12:15:51-03","CEPLAC","CEPEC","128012","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,"M. Sobral","G. M. Carvalho","390","2010","07","09",NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel.","-39.25","-16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA,NA,"30/12/2010"
"187","2020-07-23 12:15:51-03","CEPLAC","CEPEC","145219","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata",NA,"M. C. Souza","A. F. Vaz","952",NA,NA,NA,NA,"Brasil","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA
"188","2020-07-23 12:15:57-03","CEPLAC","CEPEC","4734","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","J. A. de Jesus","23","1968","09","13",NA,"Brasil","Bahia","EUNÁPOLIS","Saida de Itabela para Eunapolis, 1Km a leste da BR-101.","-39.5802993774414","-16.3775005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37596","auto",NA,NA,NA,NA,"30/12/1991"
"189","2020-07-23 12:15:57-03","CEPLAC","CEPEC","3293","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","R. S. Pinheiro","342","1967","10","31",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/12/1991"
"190","2020-07-23 12:15:57-03","CEPLAC","CEPEC","18151","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","S. A. Mori","12869","1979","10","27",NA,"Brasil","Bahia","ILHÉUS","Estrada entre Sururú e Vila Brasil, a 6-14Km de Sururú. A 12-20Km a SE de Buerarema.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/12/1991"
"191","2020-07-23 12:15:57-03","CEPLAC","CEPEC","72476","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","H. P. Bautista","3482","1996","07","08",NA,"Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,"30/12/2003"
"192","2020-07-23 12:15:57-03","CEPLAC","CEPEC","68670","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"M. Sobral","A. Pereira","1901","1995","04","28",NA,"Brasil","Bahia","palmeiras","Chapadinha, cercado, margem do córrego da agua doce, próx. Da Faz. Helena.","-41.427222","-12.439167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W25'38","12S26'21",NA,NA,NA,NA,NA,NA,"30/12/2006"
"193","2020-07-23 12:15:57-03","CEPLAC","CEPEC","102751","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"M. Sobral","W. W. Thomas","13828","1999","02","06",NA,"Brasil","Bahia","JEQUIÉ","10,5Km ao S de Mandacaru (junção Rod. Para o estádio/Rod. Jequié) Rod. p/ Serra dos Brejos.","-40.111111","-13.943611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W6'40","13S56'37",NA,NA,NA,NA,NA,NA,"12/06/2006"
"194","2020-07-23 12:15:57-03","CEPLAC","CEPEC","113270","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","Queiroz, E. P.","1301","2005","05","12",NA,"Brasil","Bahia","SALVADOR","Jardim Botânico de Salvador - JBSSA.","-38.426944","-13.926944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W25'37","13S55'37",NA,NA,NA,NA,NA,NA,NA
"195","2020-07-23 12:15:57-03","CEPLAC","CEPEC","113282","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","Queiroz, E. P.","1255","2005","10","17",NA,"Brasil","Bahia","SALVADOR","Jardim Botânico de Salvador - JBSSA.","-38.426944","-13.926944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W25'37","13S55'37",NA,NA,NA,NA,NA,NA,NA
"196","2020-07-23 12:15:57-03","CEPLAC","CEPEC","126369","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","A. M. Amorim","7747","2009","01","15",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área do inventário de fenologia.","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,"30/12/2010"
"197","2020-07-23 12:15:57-03","CEPLAC","CEPEC","127605","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","D. Rocha","1016","2010","03","21",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre. Trilha da Bapeba. Área da fitossociologia.","-39.565278","-15.391667","850","850",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA
"198","2020-07-23 12:15:57-03","CEPLAC","CEPEC","68693","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"M. Sobral","M. C. Ferreira","1810","1995","04","25",NA,"Brasil","Bahia","LENÇÓIS","Chapadinha, entrada da mata de grotão, fenda na Serra do Brejão.","-41.452778","-12.456944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W27'10","12S27'25",NA,NA,NA,NA,NA,NA,"30/12/2006"
"199","2020-07-23 12:15:57-03","CEPLAC","CEPEC","96224","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"M. Sobral","P. Fiaschi","1345","2003","02","23",NA,"Brasil","Bahia","LENÇÓIS","Parque Nacional da Chapada Diamantina. Serra da Chapadinha.","-41.433333","-12.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W26'","12S27'",NA,NA,NA,NA,NA,NA,"30/12/2006"
"200","2020-07-23 12:15:57-03","CEPLAC","CEPEC","98720","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"M. Sobral","W. W. Thomas","13450","2003","03","19",NA,"Brasil","Bahia","IBIRAPITANGA","22Km ao N de Itamarati BR-101, depois 6.8Km a E da Rod. p/ Torre da EMBRATEL. Reserva Municipal Cachoeira do Pau.","-39.459167","-13.890833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W27'33","13S53'27",NA,NA,NA,NA,NA,NA,"12/06/2006"
"201","2020-07-23 12:15:57-03","CEPLAC","CEPEC","99465","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"M. Sobral","N. G. Jesus","1345","2001","04","08",NA,"Brasil","Bahia","JACOBINA","Mata dos Bandeirantes (futura Reserva dos Bandeirantes).","-40.485278","-11.151389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W29'7","11S9'5",NA,NA,NA,NA,NA,NA,"12/06/2006"
"202","2020-07-23 12:15:57-03","CEPLAC","CEPEC","18216","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","S. A. Mori","12996","1979","11","10",NA,"Brasil","Bahia","ILHÉUS","Estrada entre Sururu e Vila Brasil, a 6-14Km de Sururú. A 12-20Km ao SE Buerarema.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/12/1991"
"203","2020-07-23 12:15:57-03","CEPLAC","CEPEC","91434","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","M. T. S. Stradmann","744","1999","10","12",NA,"Brasil","Bahia","LENÇÓIS","Chapada Diamantina, Foz do Rio Capivara, situado a 14Km de Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,"30/12/2010"
"204","2020-07-23 12:15:57-03","CEPLAC","CEPEC","132751","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","F. H. F. Nascimento","105","1999","01","29",NA,"Brasil","Bahia","RIO DE CONTAS","Mata da base do Pico do Itobira.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"205","2020-07-23 12:15:57-03","CEPLAC","CEPEC","76265","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","L. A. Mattos-Silva","3620",NA,NA,NA,NA,"Brasil","Bahia","UNA","Fazenda São rafael (antiga Dendhevea). Ramal à esquerda, aprox. a 1Km da sede, rumo do Córrego do Tucum.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA
