"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem","infraspecificEpithet","typeStatus"
"156","2021-03-04 15:46:38-03","IF","SPSF","53449","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","((Mart.)) Wiehler","J.B.Baitello","F.A.R.D.P. Arzolla et al.","1815","2014","11","05","América do Sul","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.200556","-24.296389",NA,"COLETA: Erva de 50 cm de altura. Flores rosas.; GEOGRAFIA: Vegetação de afloramento rochoso.;",NA,NA,NA,NA,NA,NA,"2016","05","31","Magnoliopsida","1120","1120",NA,NA,NA,NA,NA
"157","2021-03-04 15:46:38-03","IF","SPSF","04936","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","canescens","Sinningia canescens",NA,NA,"J.C. Moraes","1411","1955","01","13","América do Sul","Brasil","PE","Nazaré da Mata",NA,"-35.2277984619141","-7.74167013168335",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"9456","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","canescens","Gesneria canescens","Mart.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"loco ignoto",NA,NA,NA,"Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","canescens","Gesneria canescens","Mart.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in prov. S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","canescens","Gesneria canescens","Mart.",NA,"Martins, AB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in montium tractu Serra do Mar dicto, locis umbrosis rupestribus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","canescens","Gesneria canescens","Mart.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"loco ignoto",NA,NA,NA,"Fl. m. Januario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","canescens","Gesneria canescens","Mart.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"loco ignoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:07:00-03","IBt","SP","56346","S","Plantae",NA,NA,"Gesneriaceae","Rechsteineria","canescens","Rechsteineria canescens obovata","Hoehne","Hoehne, FC","Hoehne, FC","s.n.","1951","10","28",NA,"Brasil","São Paulo",NA,"Procedencia, parte baixa da Serra do Mar",NA,NA,NA,"Mat0. vivo, cult. depois no Jardim Botânico de S. Paulo, fl. 28-10-1951","SP000760","SP000760",NA,NA,NA,NA,"1953","02","20",NA,NA,NA,NA,NA,NA,"obovata","Holotype"
"164","2020-07-16 10:05:37-03","IBt","SP","288118","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Souza, VC","7347","1994","11","14",NA,"Brasil","São Paulo","Itararé",NA,"-49.263056","-24.261667",NA,NA,NA,NA,"-49.263056","-24.261667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:07:00-03","IBt","SP","237243","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Chautems, A; et al.","371","1989","12","21",NA,"Brasil","Paraná","Sengés","Cachoeira Corisco","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-16 10:05:37-03","IBt","SP","290134","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Souza, VC","7162","1994","11","13",NA,"Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-09-17 08:57:51-03","IBt","SP","320437","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Barreto, KD","3265","1994","11","24",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-09-17 08:57:51-03","IBt","SP","320459","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Sakuragui, CM","357","1993","10","02",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-09-17 08:57:51-03","IBt","SP","320464","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Sakuragui, CM","447","1993","10","02",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
