"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","infraspecificEpithet","individualCount","fieldNumber"
"199","2020-09-12 05:00:02-03","US","US","3389066","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"A. Kegler","1999","11","17","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US02702449","US02702449_01","370","RS - Mun. de Caxias do Sul - Vilha Cristina.","South America",NA,NA,NA,NA,"Ebenales","300",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","2841215","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"-- Reitz & Klein, --","1962","12","21","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02702455","US02702455_01","14396","Tupitinga, Campos Novos.","South America",NA,NA,NA,NA,"Ebenales","800",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","3389081","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"R. Wasum","1999","12","17","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US02702448","US02702448_01","357","RS - Mun. de Jaquirana - Barra do Arroio dos em beira da estrada - orla da mata.","South America",NA,NA,NA,NA,"Ebenales","830",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","2547518","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1964","11","13","Brazil","Santa Catarina",NA,"-53.73","-26.53",NA,NA,"US02702454","US02702454_01","13247","Mun,. São Miguel d'Oeste: Forest and ruderal, above Rio Peperi-guaçu, Peperi.","South America",NA,NA,NA,NA,"Ebenales","300","600",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","1344127","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"G. Herter","1925","8",NA,"Uruguay","Canelones",NA,NA,NA,NA,NA,"US02702470",NA,"469b","Santa Lucia, Silv. Ripar. Departamento de Canelones. Republica Oriental del Uruguay.","South America",NA,NA,NA,NA,"Ebenales","30","50",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2916358","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"Del Puerto","1963","2","17","Uruguay","Colonia",NA,NA,NA,NA,NA,"US02702466",NA,"2375","Punta Gorda. Dpto. Colonia","South America",NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","3394359","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"M. Rossato & et al.","1998","11","28","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US02702450","US02702450_01","13708","RS - Mun. Caçapava do Sul - Pedra do Segredo.","South America",NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","3261354","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"S. A. Renvoize, M. Wilmot-Dear & F. Zuloaga","1978","10","14","Argentina","Misiones",NA,NA,NA,NA,NA,"US02702464","US02702464_01","3094","Apostoles. Escuela Agrotecnico Don Bosco.","South America",NA,NA,NA,NA,"Ebenales","200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","1934799","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"W. G. F. Herter","1934","11","30","Uruguay","Salto",NA,NA,NA,NA,NA,"US02702468","US02702468_01","469f","Dep. de Salto. Salto chico.","South America",NA,NA,NA,NA,"Ebenales","0.2",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2249381","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1957","2","27","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02702461","US02702461_01","11904","Mun. Jaoçaba: mato branco, 12 km south of Joaçaba on the west bank of the Rio do Peixe.","South America",NA,NA,NA,NA,"Ebenales","450","500",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","2059509","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"-- Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02702462","US02702462_01","3686","Estreito Urugai, Concordia.","South America",NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","3207787","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"R. Wasum & N. C. Bastos","1991","11","11","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US02702452","US02702452_01","8002","RS - Tupanciretã - Jari - Santana.","South America",NA,NA,NA,NA,"Ebenales","415",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","702352","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"Riedel, --",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US02702463","US02702463_01","7","Brasilia.","South America",NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","2705808","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"G. Hatschbach","1969","10","22","Brazil","Paraná",NA,NA,NA,NA,NA,"US02702453","US02702453_01","22587","Rio Espingarda (mun. Laranejiras do Sul).","South America",NA,NA,NA,NA,"Ebenales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"213","2020-09-02 16:39:43-03","Cenargen","CEN","104842","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","M. Sobral","1984","11",NA,"Marcos Sobral","1984","11","16","Brasil","RS","URUGUAIANA","-57.0882987976074","-29.7546997070312",NA,NA,"CEN00104842","CEN00104842","3355","Arroio Touro Passo.",NA,"Exsicatas",NA,"Doação Embrapa Clima Temperado - Herbário ECT.",NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,"1",NA
"214","2019-11-13 11:31:49-03","USP","SPF","132523","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Hatschbach, G","1997",NA,NA,"Silva, JM","1997","10","17","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,"SPF00132523",NA,"2141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA
"215","2019-10-07 09:13:00-03","UEFS","HUEFS","34135","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"Silva, J.M.","1997","10","17","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,"HUEFS0034135","HUEFS0034135","2141","Cânion do Rio Guarani.",NA,NA,NA,"Beira do cânion.","Angiospermae","Ericales",NA,NA,"20611","auto","Asteranae",NA,NA,NA,NA,NA
"216","2019-10-07 09:13:00-03","UEFS","HUEFS","115170","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","A.Alves-Araújo","2009","07",NA,"Queiroz, L.P.de","2006","11","13","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.303333","-30.512778","53W18'12''","30S30'46''","HUEFS0115170","HUEFS0115170","12447","ca. 23 km NE de Caçapava do Sul na estrada para Lagoão e Bom Jardim",NA,NA,NA,"Mata ciliar","Angiospermae","Ericales","218","218",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"217","2019-10-07 09:13:00-03","UEFS","HUEFS","178418","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"Lorenzi, H.","2001","10","29","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"HUEFS0178418","HUEFS0178418","2930","Próximo do Morro do coco, ao nível do lago Guaíba, em terreno úmido.",NA,NA,NA,NA,"Angiospermae","Ericales",NA,NA,"29946","auto","Asteranae",NA,NA,NA,NA,NA
"218","2019-09-04 19:29:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Lucuma","longifolia","Lucuma longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"219","2019-01-23 11:22:56-02","F","FMNH-SEEDPLANTS","V0072062F","PreservedSpecimen","Plantae","Sapotaceae","Lucuma","sellowii","Lucuma sellowii",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0072062F","V0072062F_01","s.n.",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"220","2018-08-28 10:22:29-03","F","FMNH-SEEDPLANTS","V0325404F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0325404F","V0325404F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"221","2018-08-28 10:22:33-03","F","FMNH-SEEDPLANTS","V0325405F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0325405F","V0325405F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"222","2018-08-28 10:22:54-03","F","FMNH-SEEDPLANTS","V0325406F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,"RRC ID Flag",NA,NA,NA,"A. Schinini",NA,NA,NA,"Argentina","Corrientes",NA,"-58","-29",NA,NA,"V0325406F","V0325406F_01 V0325406F_02","17399",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"17399"
"223","2018-08-28 10:22:54-03","F","FMNH-SEEDPLANTS","V0325407F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,"RRC ID Flag",NA,NA,NA,"L. B. Smith",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"V0325407F","V0325407F_01 V0325407F_02","13247",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"13247"
"224","2019-02-06 20:31:30-02","F","FMNH-SEEDPLANTS","V0325408F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,"J. P. Gallinal H. & B. Rosengurtt","1946","2","22","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0325408F","V0325408F_01","PE 5609",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"225","2019-02-06 20:32:57-02","F","FMNH-SEEDPLANTS","V0325409F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,"W. G. F. Herter","1910","3",NA,"Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0325409F","V0325409F_01","469a",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"226","2019-02-06 20:34:20-02","F","FMNH-SEEDPLANTS","V0325410F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,"O. Kuntze","1892","11",NA,"Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0325410F","V0325410F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"227","2019-02-06 20:35:36-02","F","FMNH-SEEDPLANTS","V0325411F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,"O. Kuntze","1892","11",NA,"Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0325411F","V0325411F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"228","2018-08-28 10:22:21-03","F","FMNH-SEEDPLANTS","V0325412F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0325412F","V0325412F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"229","2018-08-28 10:22:32-03","F","FMNH-SEEDPLANTS","V0325413F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0325413F","V0325413F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"230","2018-08-28 10:22:39-03","F","FMNH-SEEDPLANTS","V0325414F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0325414F","V0325414F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"231","2018-08-28 10:22:01-03","F","FMNH-SEEDPLANTS","V0325415F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0325415F","V0325415F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"232","2018-08-28 10:22:02-03","F","FMNH-SEEDPLANTS","V0325416F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0325416F","V0325416F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"233","2018-08-28 10:21:47-03","F","FMNH-SEEDPLANTS","V0325417F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0325417F","V0325417F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"234","2018-08-28 10:22:00-03","F","FMNH-SEEDPLANTS","V0325418F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0325418F","V0325418F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"235","2018-08-28 10:22:14-03","F","FMNH-SEEDPLANTS","V0325419F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0325419F","V0325419F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"236","2018-08-28 10:22:17-03","F","FMNH-SEEDPLANTS","V0325420F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0325420F","V0325420F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"237","2018-08-28 10:21:58-03","F","FMNH-SEEDPLANTS","V0325421F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0325421F","V0325421F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"238","2018-08-28 10:22:40-03","F","FMNH-SEEDPLANTS","V0325422F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0325422F","V0325422F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"239","2019-02-06 20:36:45-02","F","FMNH-SEEDPLANTS","V0325423F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,"C. Diego Legrand","1934","12",NA,"Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0325423F","V0325423F_01","326",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"240","2019-02-06 20:38:32-02","F","FMNH-SEEDPLANTS","V0325424F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,"M. B. Berro","1898","1","11","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0325424F","V0325424F_01","330",NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"241","2018-08-28 10:21:58-03","F","FMNH-SEEDPLANTS","V0325425F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0325425F","V0325425F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"242","2018-08-28 10:22:19-03","F","FMNH-SEEDPLANTS","V0325426F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0325426F","V0325426F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"243","2019-09-04 19:12:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","schenckii","Pouteria schenckii",NA,NA,NA,NA,NA,"J. H. R. Schenck","1886","11","1","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"244","2019-01-25 16:05:13-02","IAC","IAC","24646","S","Plantae","Sapotaceae-3.Chrysophylloideae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","A. Schinini & R.O. Vanni","1979","02","20","A. Schinini & R.O. Vanni","1979","02","20","Argentina","Corrientes","Monte Caseros","-57.6833","-30.25","-57.6833","-30.2500",NA,NA,"17399","Curuzú cuatiá, rota 127",NA,NA,NA,"material do Inatituto de Botânica do Nordeste Argentino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-06-24 11:42:24-03","URICER","HPBR","3268","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng) Radlk","SOBRAL,M.","2000","10","22","BUTZKE,A.","1987","10","20","Brasil","RS",NA,NA,NA,NA,NA,"HPBR003268",NA,NA,NA,NA,NA,NA,"Arbusto com folhas simples, lanceoladas de disposição oposta. Flores brancas com altura de mais ou menos 1,50 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"246","2019-11-13 11:38:49-03","URICER","HPBR","42","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","OLIVEIRA,J.","1981","11","11","OLIVEIRA,J.","1981","11","11","Brasil","RS","Quatro Irmãos",NA,NA,NA,NA,"HPBR000042",NA,NA,NA,NA,NA,NA,"Árvore de ocorrência isolada, caule liso, verde escuro, flor em cacho cor amarelo-laranja. Com altura de 10 metros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"247","2020-06-24 11:42:24-03","URICER","HPBR","435","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng) Radlk","RAMPAZZO,S.E.","1985","05","03","RAMPAZZO,S.E","1985","05","03","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"HPBR000435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,"1",NA
"248","2020-06-24 11:42:24-03","URICER","HPBR","9120","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","RORIG,C.","2003","02","05","RÖHRIG, C. & SILVEIRA, N.","2003","02","05","Brasil","SC","Anita Garibaldi","-51.1300010681152","-27.6891994476318",NA,NA,"HPBR009120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA,NA,"1",NA
"249","2020-09-22 13:49:04-03","USP","SPFW","3779","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-11-04 17:30:53-03","UEM","HUEM","11279","S","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Völtz, RR","2018","03",NA,"Silva, JM; Soares, A; Maschio, W","1997","10","17","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,"HUEM000012810",NA,"2141","Floresta Estacional Semidecidual",NA,NA,NA,"Arvoreta com cerca de 3 a 4 m. de altura; flor de coloração creme; beira do Canyon do Rio Guarani",NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA
"251","2020-11-12 16:59:12-03","UEL","FUEL","53192","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Faria, AD","2016","06",NA,"Popovkin, AV; Mendes, JC","2012","03","28","Brasil","Bahia","Entre Rios","-38","-12.666667","-38","-12.666667",NA,NA,"1086","Imbé",NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-11-12 16:59:12-03","UEL","FUEL","55601","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Grings, M","2017","06","02","Gonzatti, F; Valduga, E; Grizzon, M","2017","02","04","Brasil","Rio Grande do Sul","Caxias do Sul","-50.829722","-28.899167","-50.829722","-28.899167","FUEL055601",NA,"3397","Canion dos Palanquinhos, Criúva, junto às margens do Rio das Antas. Ponte dos Kroeff",NA,NA,NA,NA,"Tracheophyta","Ericales","736","736",NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-11-12 16:59:12-03","UEL","FUEL","19804","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Falkenberg, DB","1994",NA,NA,"Falkenberg, DB; Stehmann, JR; Vieira, AOS","1994","01","21","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"6466","Br 153, na margem do rio Camaquã-, na margem do rio Camaquã-250m de altitude",NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"254","2020-11-12 16:59:12-03","UEL","FUEL","16637","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","salicifolia","Pouteria salicifolia","(Spreng.) Radlk.","Völtz, RR","2018","03",NA,"Stehmann, JR; Vieira, AOS; Falkemberg, D","1994","01","21","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"FUEL010861",NA,"1325","Rodovia Caçapava - Bagé, ponte sobre o rio Camaquã",NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
