"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","eventTime","sex"
"371","2020-09-12 05:00:02-03","US","US","2249532","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705446","US02705446_01",NA,NA,NA,NA,"R. M. Klein","1955","1","7","Morro da Fazenda, Itajaí, Mata","100",NA,NA,"1020",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"372","2020-09-12 05:00:02-03","US","US","3320584","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US02705434","US02705434_01",NA,NA,NA,NA,"A. Butzke & et al.","1993","8","4","Erechim - IBDF","780",NA,NA,"11044",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"373","2020-09-12 05:00:02-03","US","US","3132618","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Paraná",NA,NA,NA,NA,NA,"US02705436","US02705436_01",NA,NA,NA,NA,"R. Kummrow","1982","2","19","Cab. Rib. do Tigre (mun Cerro Azul)",NA,NA,NA,"1670",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"374","2020-09-12 05:00:02-03","US","US","2048025","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Paraná",NA,NA,NA,NA,NA,"US02705440","US02705440_01",NA,NA,NA,NA,"G. Hatschbach","1951","2","16","Mun Paranagua, Rio Cachoeirnha",NA,NA,NA,"2126",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"375","2020-09-12 05:00:02-03","US","US","2249535","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705441","US02705441_01",NA,NA,NA,NA,"R. M. Klein","1955","1","18","Mata da Cia. Hering, Blumenau, Mata","300",NA,NA,"1088",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"376","2020-09-12 05:00:02-03","US","US","2572007","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705448","US02705448_01",NA,NA,NA,NA,"R. M. Klein","1955","1","4","Cunhas, Itajaí, Mata","15",NA,NA,"960",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"377","2020-09-12 05:00:02-03","US","US","2271799","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705390","US02705390_01",NA,NA,NA,NA,"-- Reitz & Klein, --","1957","12","19","Três Barras, Garuva, S. Francisco do Sul, Mata","50",NA,NA,"5774",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"378","2020-09-12 05:00:02-03","US","US","2249533","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705397","US02705397_01",NA,NA,NA,NA,"R. M. Klein","1955","2","10","Morro da Fazenda, Itajaí, Mata","20",NA,NA,"1048",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"379","2020-09-12 05:00:02-03","US","US","2572010","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705386","US02705386_01",NA,NA,NA,NA,"-- Reitz & Klein, --","1959","1","27","Sanga da Areia, Jacinto Machado, Mata","250",NA,NA,"9428",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"380","2020-09-12 05:00:02-03","US","US","2123074","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705452","US02705452_01",NA,NA,NA,NA,"R. M. Klein","1953","4","4","Anitápolis, Palhoça, Mata","650",NA,NA,"438",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"381","2020-09-12 05:00:02-03","US","US","2595130","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705385","US02705385_01",NA,NA,NA,NA,"A. Lourteig","1967","12","17","Mun Rio do Sul, Matador","300",NA,NA,"2309",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"382","2020-09-12 05:00:02-03","US","US","2027851","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705454","US02705454_01",NA,NA,NA,NA,"R. Reitz","1950","1","18","Rio Minador - Orléas, Mata","250",NA,NA,"3394",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"383","2020-09-12 05:00:02-03","US","US","2027772","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705455","US02705455_01",NA,NA,NA,NA,"R. Reitz","1948","1","22","Braco Serafin - L. Alves - Itajaí, Matá","100",NA,NA,"2012",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"384","2020-09-12 05:00:02-03","US","US","2249556","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705393","US02705393_01",NA,NA,NA,NA,"-- Reitz & Klein, --","1956","10","11","Hôrto Florestal I.N.P., Ibirama, Mata","550",NA,NA,"3851",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"385","2020-09-12 05:00:02-03","US","US","2249553","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705395","US02705395_01",NA,NA,NA,NA,"-- Reitz & Klein, --","1956","2","4","Hôrto Florestal I.N.Pp., Ibirama, Mata","250",NA,NA,"2582",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"386","2020-09-12 05:00:02-03","US","US","2249552","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705444","US02705444_01",NA,NA,NA,NA,"-- Reitz & Klein, --","1955","1","7","Braço Joaquim, Luis Alves, Itajaí, Capoeirão","300",NA,NA,"2346",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"387","2020-09-12 05:00:02-03","US","US","2572004","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705445","US02705445_01",NA,NA,NA,NA,"-- Reitz & Klein, --","1955","1","7","Braço Joaquim, Luis Alves, Itajaí, Capoeirão","300",NA,NA,"2346",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"388","2020-09-12 05:00:02-03","US","US","2249550","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705391","US02705391_01",NA,NA,NA,NA,"R. M. Klein","1957","1","26","Hôrto Florestal I.N.P., Ibirama, Mata","350",NA,NA,"2200",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"389","2020-09-12 05:00:02-03","US","US","2249536","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705398","US02705398_01",NA,NA,NA,NA,"R. M. Klein","1955","2","8","Cunhas, Itajaí, Mata","15",NA,NA,"1123",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"390","2020-09-12 05:00:02-03","US","US","2249543","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705396","US02705396_01",NA,NA,NA,NA,"R. M. Klein","1956","1","24","Morro da Ressacada, Itajaí, Capoeira","30",NA,NA,"1824",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"391","2020-09-12 05:00:02-03","US","US","2631547","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Paraná",NA,NA,NA,NA,NA,"US02705437","US02705437_01",NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","1966","1","4","Brasiliae Australis, Plain of Prainhas, near Morretes. Remnants of rainforest",NA,NA,NA,"Ha-13408",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"392","2020-09-12 05:00:02-03","US","US","2323222","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705388","US02705388_01",NA,NA,NA,NA,"R. Reitz","1958","12","30","Matador, Rio do Sul, Mata","300",NA,NA,"6141",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"393","2020-09-12 05:00:02-03","US","US","2142625","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705449","US02705449_01",NA,NA,NA,NA,"-- Reitz & Klein, --","1954","3","3","Morro da Fazenda, Itajaí, Mata","150",NA,NA,"1683",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"394","2020-09-12 05:00:02-03","US","US","2249531","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705447","US02705447_01",NA,NA,NA,NA,"R. M. Klein","1955","1","4","Cunhas, Itajaí, Mata","15",NA,NA,"960",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"395","2020-09-12 05:00:02-03","US","US","3172632","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Paraná",NA,NA,NA,NA,NA,"US02705435","US02705435_01",NA,NA,NA,NA,"R. Kummrow & J. M. Silva","1986","1","8","Colonia Floresta (mun. Morretes). Mata as margen de rio",NA,NA,NA,"2717",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"396","2020-09-12 05:00:02-03","US","US","2572005","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705394","US02705394_01",NA,NA,NA,NA,"-- Reitz & Klein, --","1956","10","11","Hôrto Florestal I.N.P., Ibirama, Mata","550",NA,NA,"3851",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"397","2020-09-12 05:00:02-03","US","US","2142595","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705450","US02705450_01",NA,NA,NA,NA,"-- Reitz & Klein, --","1954","2","9","Morro da Ressacada, Itajaí, Mata","150",NA,NA,"1532",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"398","2020-09-12 05:00:02-03","US","US","2141306","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brazil","Santa Catarina",NA,"-49.8","-29.22",NA,NA,"US02705453","US02705453_01",NA,NA,NA,NA,"L. B. Smith & R. Reitz","1952","2","26","Mun. Araranguá: Low forest, Passo do Sertão","10",NA,NA,"5858",NA,NA,NA,"Ebenales",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"399","2020-09-02 16:39:39-03","Cenargen","CEN","112023","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","SC","JOINVILLE","-48.99","-26.353888","-48.99","-26.353888","CEN00112023","CEN00112023","Maurício Figueira",NA,NA,NA,"Maurício Figueira","2012","11","17","Chácara de Milton Fighera.",NA,NA,"Floresta Ombrófila Densa do Domínio Atlântico. Borda de floresta, presença de látex, branco, botões de coloração ferrugínea. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6395.","126",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"1",NA,NA
"400","2020-09-02 16:39:39-03","Cenargen","CEN","89412","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","TO","GURUPI","-48.738888","-11.262222","-48.738888","-11.262222","CEN00089412","CEN00089412","B. M. T. Walter","2017","06",NA,"Ricardo Flores Haidar","2007","07","07",NA,NA,NA,"Frutos imaturos. Licenciamento Ambiental da Ferrovia Norte-Sul. VALEC / OIKOS Pesquisa Aplicada. Doação","710",NA,NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"2",NA,NA
"401","2019-12-09 17:30:57-03","UFPR","EFC","16789","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Guaraqueçaba","-48.2981","-25.1653","-48.2981","-25.1653","EFC016789",NA,"Völtz, R.R.","2018","05","05","Völtz, R.R.; et al.","2018","05","05","RPPN Salto Morato","85","85","Arvoreta 5 m alt.; copa ramosa; fruto vinoso-escuro, pericarpo carnoso, adocicado; uma semente por fruto envolto em um membrana alvo-arroxeada; margem de rio encachoeirado.","1525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-12-09 17:30:57-03","UFPR","EFC","14701","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Morretes","-48.9191","-25.4378","-48.9191","-25.4378","EFC014701",NA,"Völtz, R.R.","2016","01","17","Völtz, R.R.; Brotto, M.L.","2016","01","17","Rio Taquari, Parque Estadual do Marumbi","470","470","Árvore 7m alt. com látex branco; botões e flores verde-amarelados; beira de riacho, em solo pedregoso de encosta, no interior da Floresta Ombrófila Densa Submontana. __COMMOM_NAME__: Batinga-branca","765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-12-09 17:30:57-03","UFPR","EFC","5014","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Guaraqueçaba","-48.2977","-25.1752","-48.2977","-25.1752","EFC005014",NA,"Hatschbach, G.",NA,NA,NA,"Svolenski, A.C.; Tiepolo, G.","1995","12","20","Salto do Morato",NA,NA,"Árvore no interior da floresta. Botões florais. __COMMOM_NAME__: aguaí","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-12-09 17:30:57-03","UFPR","EFC","1165","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Matinhos","-48.5745","-25.8452","-48.5745","-25.8452","EFC001165",NA,"Hatschbach, G.","1987","04","21","Roderjan, C.V.; Kuniyoshi, Y.S.","1987","01","15","Iate Clube de Caiobá",NA,NA,"Árvore comum em floresta de início de encosta, 10m s.n.m, beira de córrego. Frutos em formação __COMMOM_NAME__: Aguaí","614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-12-09 17:30:57-03","UFPR","EFC","14126","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Guaraqueçaba","-48.2977","-25.1752","-48.2977","-25.1752","EFC014126",NA,"Völtz, R.R.","2015","05","27","Ribeiro, C.L.","2015","04","29","Salto morato",NA,NA,"Chrysophyllum inornatum Mart.","196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-12-09 17:30:57-03","UFPR","EFC","13758","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","São Francisco do Sul","-48.4978","-26.2202","-48.4978","-26.2202","EFC013758",NA,"Völtz, R.R.","2015","03","14","Völtz, R.R.; Santos, G.H.","2013","12","27","Balneário Enseada","40","40","Arbusto latescente no interior da floresta secundária de encosta em estágio médio/avançado; flores com pétalas esverdeadas. __COMMOM_NAME__: Aguaí","481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-12-09 17:30:57-03","UFPR","EFC","15219","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Guaraqueçaba","-48.298","-25.1639","-48.2980","-25.1639","EFC015219",NA,"Völtz, R.R.","2016","09","17","Völtz, R.R.","2016","09","17","RPPN Salto Morato","65","65","Arvoreta 6 m alt.; frutos fusiformes, verdes a verde-arroxeados; beira de rio encachoeirado em Floresta Ombrófila Densa Submontana __COMMOM_NAME__: Aguaí-da-serra","973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-12-09 17:30:57-03","UFPR","EFC","652","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"EFC000652",NA,"Hatschbach, G.",NA,NA,NA,"Gomes, A.V.","1984","01","24","Estrada da Graciosa",NA,NA,"Árvore comum em floresta de encosta. Botões florais. __COMMOM_NAME__: Aguaí","17","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-12-09 17:30:57-03","UFPR","EFC","842","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"EFC000842",NA,"Roderjan, C.V.",NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","1985","12","30","Estrada da Graciosa",NA,NA,"Árvore comum na floresta de encosta. Botões florais. __COMMOM_NAME__: Aguaí","485","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-13 11:31:45-03","USP","SPF","103022","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","São Paulo","Eldorado","-48.392083","-24.646639","-48.392083","-24.646639","SPF00103022",NA,NA,NA,NA,NA,"Sartori, A","1995","02","09",NA,NA,NA,NA,"32689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-13 11:31:45-03","USP","SPF","103023","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","São Paulo","Eldorado","-48.392083","-24.646639","-48.392083","-24.646639","SPF00103023",NA,NA,NA,NA,NA,"Sartori, A","1995","02","09",NA,NA,NA,NA,"32691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-13 11:31:45-03","USP","SPF","140804","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","São Paulo","Ubatuba","-45.166667","-23.5","-45.166667","-23.5","SPF00140804",NA,"Völtz, RR","2016","09","09","Fiaschi, P","2000","03","03","Praia da Lagoinha",NA,NA,NA,"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-11-13 11:31:45-03","USP","SPF","156409","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,"SPF00156409",NA,"Völtz, RR","2016","09","09","Silva, JM","1999","01","14",NA,NA,NA,NA,"2840","49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-11-13 11:31:45-03","USP","SPF","153377","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"SPF00153377",NA,"Hatschbach, G","2002",NA,NA,"Ribas, OS","2002","02","06",NA,NA,NA,NA,"4313","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-11-13 11:31:45-03","USP","SPF","170494","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"SPF00170494",NA,"Hatschbach, G","2005",NA,NA,"Cervi, AC","2004","12","22",NA,NA,NA,NA,"8793","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-11-13 11:31:45-03","USP","SPF","179523","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Itaiópolis","-49.9063987731934","-26.3363990783691",NA,NA,"SPF00179523",NA,"Pennington, TD","2003",NA,NA,"Barbosa, E","2003","01","05",NA,NA,NA,NA,"710","51919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-11-13 11:31:45-03","USP","SPF","150497","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"SPF00150497",NA,"Melo, MMRF",NA,NA,NA,"Cordeiro, I","2000","11","21","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba.","140","140","UTM 7391503/ 455448","2375","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-11-13 11:31:45-03","USP","SPF","202671","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,"SPF00202671",NA,"Völtz, RR","2016","09","09","Assis, LCS","2009","11","07","Parque Estadual Intervales",NA,NA,NA,"1218","25028","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-03-25 13:53:39-03","UNIVILLE","JOI","15022","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","dusenii","Chrysophyllum dusenii","Cronquist","Brasil",NA,"Brasil",NA,NA,NA,NA,"JOI015022",NA,NA,NA,NA,NA,"Jotham Ziffer Berger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-03-25 13:53:39-03","UNIVILLE","JOI","2577","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","dusenii","Chrysophyllum dusenii","Cronquist","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002577",NA,"J. Ziffer Berger",NA,NA,NA,"Björn Mehlhaff","2006","09","08","Vila da Glória, Trilha da Captação (SAMAE).",NA,NA,NA,"163","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-03-25 13:53:39-03","UNIVILLE","JOI","16655","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Pouso Redondo","-49.942222","-27.334444","49º56'32''W","27º20'4''S","JOI016655",NA,"Verdi, M","2008","11","11","Verdi, M","2008","11","11","Corruchel","616","616","Flor botão branco","1289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
