"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"272","2019-11-13 11:17:24-03","USP","SPF","199015","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, AM","2009","12",NA,"Kollmann, L","9816","2007","05","23","Brasil","Espírito Santo","Afonso Cláudio",NA,"-41.1239013671875","-20.0741996765137",NA,NA,NA,NA,NA,"SPF00199015",NA,NA,NA,NA,NA,"25110","auto",NA,NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:17:24-03","USP","SPF","199016","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, AM","2009","12",NA,"Kollmann, L","8111","2005","07","16","Brasil","Espírito Santo","Castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"SPF00199016",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:17:24-03","USP","SPF","199017","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, AM","2009","12",NA,"Kollmann, L","7206","2004","10","30","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"SPF00199017",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"275","2019-11-13 11:17:24-03","USP","SPF","199014","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, AM","2009","12",NA,"Kollmann, L","7988","2005","07","12","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"SPF00199014",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:17:24-03","USP","SPF","199018","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, AM","2009","12",NA,"Kollmann, L","6236","2003","06","24","Brasil","Espírito Santo","Santa Maria de Jetibá",NA,"-40.7461013793945","-20.040599822998",NA,NA,NA,NA,NA,"SPF00199018",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
"277","2019-11-13 11:17:24-03","USP","SPF","199019","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, AM","2009","12",NA,"Kollmann, L","3020","2000","06","20","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,"900","900",NA,"SPF00199019",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:17:24-03","USP","SPF","63517","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Zappi, DC","1989","05",NA,"Krieger, L","13372","1974","07","26","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"SPF00063517",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:17:24-03","USP","SPF","193501","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, AM","2009","07",NA,"Bonnet, A","s.n.","2009","04","23","Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303",NA,NA,NA,NA,NA,"SPF00193501",NA,NA,NA,NA,NA,"32671","auto",NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:17:24-03","USP","SPF","193499","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, AM","2009","07",NA,"Bonnet, A","s.n.","2009","04","21","Brasil","Rio de Janeiro","Itaboraí",NA,"-42.8594017028809","-22.7444000244141",NA,NA,NA,NA,NA,"SPF00193499",NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:17:24-03","USP","SPF","191346","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, AM","2006",NA,NA,"Calvente, AM","247","2006","09","16","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"SPF00191346",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:17:24-03","USP","SPF","191347","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, AM","2006",NA,NA,"Calvente, AM","250","2006","09","16","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"SPF00191347",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:17:24-03","USP","SPF","46513","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Zappi, DC","1991","08",NA,"Pirani, JR","538","1983","02","24","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SPF00046513",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"284","2019-11-13 11:17:24-03","USP","SPF","15349","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Zappi, DC","1991","08",NA,"Hoehne, W","s.n.","1954","05","07","Brasil","São Paulo","São Paulo","Parque do Estado, Prox. de Jacareí, cult. no orquidario.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00015349",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"285","2019-11-13 11:17:24-03","USP","SPF","62058","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Zappi, DC","1989","11",NA,"Ribeiro, JELS","314","1988","06","04","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00062058",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"286","2021-03-25 13:51:53-03","UNIVILLE","JOI","15528","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","M.J. Rigon-Junior","2010","08","24","T.J. Cadorin","1672","2010","03","16","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4925","-27.775278","48º29'33''W","27º46'31''S","46","46","Herbário Dr. Roberto Miguel Klein - 23005; HABITAT: interior do fragmento; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015528","JOI015528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-25 13:51:53-03","UNIVILLE","JOI","14576","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","M.F. Freitas","2010","07","01","T.J. Cadorin","831","2009","12","10","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-49.047778","-26.1925","49º2'52''W","26º11'33''S","576","576","Sobre forófito 1; HABITAT: interior do fragmento; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI014576","JOI014576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-25 13:51:53-03","UNIVILLE","JOI","16846","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","MANCINELLI, W.S.","2016","11","08","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; PELLIS, M.","275","2016","05","10","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.982222","-26.141389","48º58'56''W","26º8'29''S","215","215","epífita","JOI016846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-25 13:51:53-03","UNIVILLE","JOI","13810","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","M.F. Freitas","2006","01","01","F.C.S. Vieira","1082","2005","04","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,NA,"4013810","4013810","; HABITO: epífita, terrestre; TIPO VEGETACIONAL: Floresta submontana","JOI013810","JOI013810",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"290","2021-03-25 13:51:53-03","UNIVILLE","JOI","4972","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","platycarpa","Rhipsalis platycarpa","Pfeiff.",NA,"2007","02","14","Mancinelli, W.S.","231","2005","04","14","Brasil","Santa Catarina","Araquari","I. Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"5","5","; HABITAT: mata secundária; HABITO: epífita, terrestre","JOI004972","JOI004972",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA
"291","2021-03-25 13:51:53-03","UNIVILLE","JOI","6531","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","platycarpa","Rhipsalis platycarpa","Pfeiff.","Mancinelli, W. S.","2006","05","30","Mancinelli, W.S.","608","2006","05","12","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"370","370","; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI006531","JOI006531",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"292","2019-10-07 09:18:46-03","UEFS","HUEFS","208488","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Brotto, M.L.","1575","2014","03","18","Brasil","Paraná","Guaratuba","Balneário Nereidas.","-48.609444","-25.928889","48W36'34''","25S55'44''","5","5","Floresta Ombrófila Densa das Terras Baixas.","HUEFS0208488","HUEFS0208488","Angiospermae","Caryophyllales",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"293","2020-07-24 09:17:27-03","UEFS","HUEFS","24601","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","A.M.Calvente","2014","02",NA,"Queiroz, L.P.de","4504","1996","05","28","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins: Trilha do Imperador.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Na encosta da serra da Juréia.","HUEFS0024601","HUEFS0024601_e1","Angiospermae","Caryophyllales",NA,NA,"21922","auto","Caryophyllanae",NA,NA,NA,NA,NA,NA
"294","2019-10-07 09:18:46-03","UEFS","HUEFS","246507","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Sucre, D.","6498","1970","04","04","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada de Teresópolis-Friburgo.","-43.2075004577637","-22.9027996063232",NA,NA,"800","800","Mata úmida e alagada.","HUEFS0246507",NA,"Angiospermae","Caryophyllales",NA,NA,"57442","auto","Caryophyllanae",NA,NA,NA,NA,NA,NA
"295","2019-10-07 09:18:46-03","UEFS","HUEFS","44193","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Silva, J.M.","2911","1999","04","08","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva.","-48.7118988037109","-25.4286003112793",NA,NA,"500","500","Floresta atlântica.","HUEFS0044193","HUEFS0044193","Angiospermae","Caryophyllales",NA,NA,"38300","auto","Caryophyllanae",NA,NA,NA,NA,NA,NA
"296","2019-06-11 14:10:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera",NA,"RRC ID Flag",NA,NA,NA,"K. Nagelschmidt","18967","1960","6","9","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"HB 18967",NA,NA
"297","2019-01-25 15:39:08-02","IAC","IAC","33086","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","L.Y.S. Aona","2004","08","02","R.B. Torres et al.","201","1997","04","02","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-02-13 12:28:39-02","IAC","IAC","35469","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","J.A. Lombardi","1996","08","21","N.M. Ivanauskas","792","1996","04","28","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.885","-24.608333","-47.885000","-24.608333",NA,NA,"coordenadas do material: 24°36#?#30S, 47°53#?#06W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-01-25 15:39:09-02","IAC","IAC","49688","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","L.F. Mania","2009","02","19","R.B. Torres; J.A.M.A. Gomes & C.B. Virillo","1896","2008","06","19","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, Casa da Farinha","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-01-25 15:39:08-02","IAC","IAC","5175","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","L.Y.S. Aona","2005","11","18","J. Kiehl & C.M. Franco","s/nº","1939","10","18","Brasil","São Paulo","Cunha","Sertão Cunha","-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-07-23 12:01:23-03","CEPLAC","CEPEC","137040","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera",NA,"Freitas, M.F.",NA,NA,NA,"Braga, J.M.A.","4064",NA,NA,NA,"Brasil","Rio de Janeiro","DUQUE DE CAXIAS",NA,"-43.3116989135742","-22.7856006622314",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA
"302","2019-11-13 16:04:34-03","UNISANTA","HUSC","696","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Souza, V.C.; Silva, S.J.G.; Silva, A.S.","s.n.","1988","10","10","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Guaraú. Praia do Arpoador","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Epífita, frutos amarelos-esverdeados claros; Mata de encosta",NA,NA,"Magnoliophyta",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"303","2020-11-12 16:58:46-03","UEL","FUEL","53460","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Almeida, OJG","2011","04",NA,"Lombardi, JA; Temponi, LG; Oliveira, APC; Nunes, ELP; Morais, FF; et al.","8426","2011","04","15","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, trilha do Poço Verde","-43.001361","-22.493944","-43.001361","-22.493944","390","390",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-08-20 20:38:24-03","UFSC","FLOR","18041","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Klein, R.M.; Bresolin, A.","7367","1967","04","19","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","epífito, flor branca","FLOR0018041",NA,NA,"Caryophyllales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"305","2020-08-20 20:38:24-03","UFSC","FLOR","18040","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Bresolin, A.","524","1972","03","20","Brasil","Santa Catarina","Governador Celso Ramos","Vargem do Macário.","-48.5592002868652","-27.3146991729736",NA,NA,"5","5","epífito, flor branca","FLOR0018040",NA,NA,"Caryophyllales",NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"306","2020-08-20 20:38:24-03","UFSC","FLOR","18025","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","platycarpa","Rhipsalis platycarpa","Pfeiff.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Bresolin, A.","1209","1976","02","19","Brasil","Santa Catarina","Florianópolis","Horto Botânico da UFSC, Cidade Universitária, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"20","20","epífita, flor branca. Trazido de Ribeirão e colocado sobre árvore, onde floresceu.","FLOR0018025",NA,NA,"Caryophyllales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"307","2020-08-20 20:38:24-03","UFSC","FLOR","23763","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","platycarpa","Rhipsalis platycarpa","Pfeiff.","Falkenberg, D.B.","1994",NA,NA,"Falkenberg, D.B.; Iza, O.","6564","1994","04","09","Brasil","Santa Catarina","Ilhota","Morro do Baú, ao longo da estrada para o topo.","-48.8272018432617","-26.8997001647949",NA,NA,"400","400","subarbusto epifítico, sobre tronco, 2 m altura do solo, flor perianto amarelo-claro, estames branco-amarelados, estigma branco","FLOR0023763",NA,NA,"Caryophyllales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"308","2020-08-20 20:38:24-03","UFSC","FLOR","18039","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","platycarpa","Rhipsalis platycarpa","Pfeiff.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Bresolin, A.","770","1984","06","27","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"250","250","epífita, flor branca","FLOR0018039",NA,NA,"Caryophyllales",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"309","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Prope Copacabana.",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0057",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Glaziou, AFM","14862",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Probabiliter ex eadem provincia.",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0057",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Harrison, WH","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"In Serra dos Órgãos.",NA,NA,NA,NA,NA,NA,"NOME COLETOR ESTÁ CORRETO?",NA,"P04P2N0057",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Schenck, JHR","652",NA,NA,NA,"Brazil","Santa Catarina",NA,"Prope Desterro.",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0057",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Lofgren, A","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0057",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","platycarpa","Rhipsalis platycarpa","(Zucc.) Pfeiff.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia (haud visa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:39:03-03","UFRGS","ICN","096958","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Waechter, JL",NA,NA,NA,"Waechter, JL","1625","1980","06","23","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparatos da Serra","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Árvore com ca. 10m alt.; cápsulas pardas, abertas.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"316","2021-02-08 12:39:03-03","UFRGS","ICN","157189","S","Plantae","Cactaceae","Rhipsalis","cf. platycarpa","Rhipsalis cf. platycarpa","(Zuccarini) Pfeiffer","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB; Iza, O","6564","1994","04","09","Brasil","SC","Ilhota","Morro do Baú ao longo da estrada para o topo","-48.8272018432617","-26.8997001647949",NA,NA,"400","400","Doação do Herbário FLOR; subarbusto epifítico, sobre tronco, a 2m do solo, perianto amarelo-claro, estames branco-amarelado; beira de mata atlântica primária",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"317","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","79424","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Calvente, A.M.","2010","06",NA,"Hatschbach, G.","49349","1985","05",NA,"Brasil","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita, pendente, flores alvas, mata pluvial.","HAS0079424",NA,"Magnoliophyta",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"318","2019-11-21 10:03:01-03","IBt","SP","202393","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Barros, F","2008",NA,NA,"Wanderley, MGL; Muniz, CFS","759","1985","05","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Mata próximo ao rio Trepandé","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"319","2019-11-21 10:03:01-03","IBt","SP","237096","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Kirizawa, M","2222","1989","06","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"320","2019-11-21 10:03:01-03","IBt","SP","235238","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Mamede, MCH; et al.","172","1989","06","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 10:03:01-03","IBt","SP","74868","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Zappi, DC","1989","09","14","Kuhlmann, M","3836","1956","06","29","Brasil","São Paulo","Caraguatatuba","Proximidades da praia Mossanguaçu","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"SP023341","SP023341",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"322","2020-07-02 08:39:46-03","IBt","SP","278216","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Baitello, JB","639","1994","03","31","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"323","2020-06-04 11:02:54-03","IBt","SP","268087","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.",NA,NA,NA,NA,"Kiehl, E","s.n.","1939","10","18","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"324","2019-11-21 10:03:01-03","IBt","SP","253553","S","Plantae","Cactaceae","Rhipsalis","pachyptera","Rhipsalis pachyptera","Pfeiff.","Zappi, DC","1992",NA,NA,"Simão Bianchini, R; et al.","46","1988","10","10","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Epífita sobre árvore próximo à praia frutos brancos",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
