"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","previousCatalogNumber","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"1406","2020-09-12 05:00:02-03","US","US","2527776","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"C. Stellfeld","1966","10","28","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"US01932209","Seminário. Àargem da estrada de rodagem (asfalto)",NA,NA,"US01932209_01 US01932209_02","1625",NA,"25180","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1407","2020-09-12 05:00:02-03","US","US","2902168","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein & -- Souza Sob.","1969","1","21","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"US01932172","Morro Costa da Lagoa","490",NA,"US01932172_01 US01932172_02","8077",NA,"27000","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1408","2020-09-12 05:00:02-03","US","US","2270836","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","1958","10","15","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,"US01932217","Areia Branca dos Assis",NA,NA,"US01932217_01 US01932217_02","5150",NA,"45291","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1409","2020-09-12 05:00:02-03","US","US","1616886","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"A. Loefgren & Edwall","1891","10","26","Brazil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,"US01932241",NA,NA,NA,"US01932241_01 US01932241_02","1585",NA,"21922","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1410","2020-09-12 05:00:02-03","US","US","2027720","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein","1949","12","30","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,"US01932194","Mata da Azambuja",NA,NA,"US01932194_01 US01932194_02","s.n.",NA,"19684","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1411","2020-09-12 05:00:02-03","US","US","2864493","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & D. Klein","1962","10","24","Brazil","Santa Catarina","Papanduva","-50.144401550293","-26.3703002929688",NA,NA,NA,"US01932179","Serra do Espigão","1000",NA,"US01932179_01 US01932179_02","13405",NA,"49621","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1412","2020-09-12 05:00:02-03","US","US","1185315","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"A. F. M. Glaziou","1876","11","22","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01932245","Prés de Rezende",NA,NA,"US01932245_01 US01932245_02","8862",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1413","2020-09-12 05:00:02-03","US","US","2252633","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","1957","1","20","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,"US01932221","Morro Grande",NA,NA,"US01932221_01 US01932221_02","3951",NA,"32006","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1414","2020-09-12 05:00:02-03","US","US","1617118","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"F. C. Hoehne","1931","9","23","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"US01932232","Parque do Estado, S. Paulo. Nº 78 planta viva.",NA,NA,"US01932232_01 US01932232_02","s.n.",NA,"53584","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1415","2020-09-12 05:00:02-03","US","US","1175852","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,NA,NA,NA,NA,NA,"US02837131","In regione fluminis Alto Paraná.",NA,NA,NA,"6024",NA,NA,NA,NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1416","2020-09-12 05:00:02-03","US","US","1934562","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz","1948","1","22","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01932195","Braço Serafim-Luiz Alves","100",NA,"US01932195_01 US01932195_02","C/2011",NA,"27253","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1417","2020-09-12 05:00:02-03","US","US","2912904","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & D. Klein","1957","10","27","Brazil","Santa Catarina","São José","-48.627498626709","-27.6152992248535",NA,NA,NA,"US01932185","Rancho de Taboa","500",NA,"US01932185_01 US01932185_02","5543",NA,"12814","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1418","2020-09-12 05:00:02-03","US","US","2902176","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"Klein, -- & -- Bresolin","1967","11","23","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"US01932173","Saco Grande","250",NA,"US01932173_01 US01932173_02","7672",NA,"27000","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1419","2020-09-12 05:00:02-03","US","US","1616729","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"F. C. Hoehne","1920","2","6","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US01932236","Alto da Serra",NA,NA,"US01932236_01 US01932236_02","3669",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1420","2020-09-12 05:00:02-03","US","US","3410021","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Wasum","2000","3","9","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"US01932200","RS 235","830",NA,"US01932200_01 US01932200_02","599",NA,"76715","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1421","2020-09-12 05:00:02-03","US","US","2250526","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"A. L. Woolston","1956","1","28","Paraguay",NA,NA,NA,NA,NA,NA,NA,"US01932222","Primavera, Alto Rio",NA,NA,"US01932222_01 US01932222_02","642 b",NA,NA,NA,NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1422","2020-09-12 05:00:02-03","US","US","2427586","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"J. Fontella & C. Moura","1961","11","7","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"US01932214","No alto doorro Escuro, a 800 m do Rio Escuro",NA,NA,"US01932214_01 US01932214_02","98",NA,"34265","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1423","2020-09-12 05:00:02-03","US","US","2027721","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein","1950","2","17","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,"US01932192","Mata da Azambuja",NA,NA,"US01932192_01 US01932192_02","s.n.",NA,"19684","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1424","2020-09-12 05:00:02-03","US","US","3065403","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"Bro. A. Sehnem","1965","12","11","Brazil","Rio Grande do Sul","São Lourenço do Sul","-51.9782981872559","-31.3652992248535",NA,NA,NA,"US01932211","Fazenda Crisanto Soares",NA,NA,"US01932211_01 US01932211_02","s.n.",NA,"48842","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1425","2020-09-12 05:00:02-03","US","US","3418479","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Wasum","2000","2","19","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"US01932201","Estrada p. Taquara","830",NA,"US01932201_01 US01932201_02","455",NA,"76715","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1426","2020-09-12 05:00:02-03","US","US","2568873","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein","1950","11","17","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,"US00026278","Mata da Azambuja","50",NA,NA,"258",NA,"19684","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1427","2020-09-12 05:00:02-03","US","US","3418088","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.","Knapp, S. D.",NA,NA,NA,"S. Diesel","1998","11","5","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US00982972","Canela",NA,NA,"US00982972_01 US00982972_02","1738",NA,NA,NA,NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1428","2020-09-12 05:00:02-03","US","US","1572235","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"Y. Mexia","1930","12","29","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,"US01932233","Fazenda José Alechandre","700",NA,"US01932233_01 US01932233_02","5462",NA,"13937","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1429","2020-09-12 05:00:02-03","US","US","2678286","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"A. E. Burkart","1943","12","10","Argentina","Misiones",NA,NA,NA,NA,NA,NA,"US02837676","Gob. Misiones. Eldorado.",NA,NA,NA,"14687",NA,NA,NA,NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1430","2020-09-12 05:00:02-03","US","US","3444269","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Wasum","2001","11","4","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.6717","-29.3708",NA,NA,NA,"US01932198","Linha São Paulo","830",NA,"US01932198_01 US01932198_02","1227",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1431","2020-09-12 05:00:02-03","US","US","2343334","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"C. Gaudichaud",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01932250",NA,NA,NA,"US01932250_01 US01932250_02","518",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1432","2020-09-12 05:00:02-03","US","US","2026899","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"B. Rambo","1949","10","19","Brazil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"US01932225","Prope Porto Alegre",NA,NA,"US01932225_01 US01932225_02","43987",NA,"29946","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1433","2020-09-12 05:00:02-03","US","US","2340916","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & D. Klein","1959","10","31","Brazil","Santa Catarina","Sombrio","-49.61669921875","-29.113899230957",NA,NA,NA,"US01932180","Pirão Frio.","10",NA,"US01932180_01 US01932180_02","9306",NA,"16515","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1434","2020-09-12 05:00:02-03","US","US","2568872","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein","1949","12","30","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,"US01932193","Mata da Azambuja","50",NA,"US01932193_01 US01932193_02","249",NA,"19684","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1435","2020-09-12 05:00:02-03","US","US","2536662","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","1966","12","16","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US01932208","Laranjeiras do Sul",NA,NA,"US01932208_01 US01932208_02","15520",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1436","2020-09-12 05:00:02-03","US","US","3387598","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Wasum","1999","11","14","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5503","-29.3647",NA,NA,NA,"US01932196","RS 235","800",NA,"US01932196_01 US01932196_02","270",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1437","2020-09-12 05:00:02-03","US","US","2568874","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"A. Gevieski","1953","12","2","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,"US01932190","Horto Florestal I.N.P.","200",NA,"US01932190_01 US01932190_02","66",NA,"18533","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1438","2020-09-12 05:00:02-03","US","US","1741127","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"F. C. Hoehne","1931","9","23","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"US01932231","Jardim Botanico",NA,NA,"US01932231_01 US01932231_02","28274",NA,"53584","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1439","2020-09-12 05:00:02-03","US","US","2428170","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","1963","12","7","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,"US01932213","Caiobá",NA,NA,"US01932213_01 US01932213_02","10773",NA,"24916","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1440","2020-09-12 05:00:02-03","US","US","1617162","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"M. Koscinski","1933","9","12","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US01932229","Serra da Cantareira",NA,NA,"US01932229_01 US01932229_02","211",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1441","2020-09-12 05:00:02-03","US","US","2912903","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & D. Klein","1957","10","27","Brazil","Santa Catarina","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,NA,"US01932186","Barracão","500",NA,"US01932186_01 US01932186_02","5522",NA,"35974","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1442","2020-09-12 05:00:02-03","US","US","1484480","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US01932249",NA,NA,NA,"US01932249_01 US01932249_02","1079",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1443","2020-09-12 05:00:02-03","US","US","1570257","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"A. Sampaio","1909","10",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01932239","Margens do Rio Itabapoana",NA,NA,"US01932239_01 US01932239_02","1042",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1444","2020-09-12 05:00:02-03","US","US","1572192","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"Y. Mexia","1930","5","15","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,"US01932235","Fazenda de Grasiuna","700",NA,"US01932235_01 US01932235_02","4706",NA,"13937","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1445","2020-09-12 05:00:02-03","US","US","3370341","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"A. Kegler","1998","10","21","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,"US01932203","Fundo Quente","800",NA,"US01932203_01 US01932203_02","64",NA,"49662","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1446","2020-09-12 05:00:02-03","US","US","2839804","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.","Knapp, S. D.",NA,NA,NA,"E. Pereira, -- Sucre & -- Duarte","1958","10","1","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00982973","Jacarepaguá, estrada da Biouna",NA,NA,"US00982973_01 US00982973_02","4371",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1447","2020-09-12 05:00:02-03","US","US","3038404","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"L. R. Landrum","1981","12","6","Brazil","Santa Catarina","Itajaí","-48.58","-26.95",NA,NA,NA,"US01932171","Playa Brava","5",NA,"US01932171_01 US01932171_02","3983",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1448","2020-09-12 05:00:02-03","US","US","920539","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"H. M. Curran","1914","7","8","Argentina","Misiones",NA,NA,NA,NA,NA,NA,"US02837678","Vicinity of Puerto Aguirre, Gobernacion de Misiones.","100",NA,NA,"28",NA,NA,NA,NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1449","2020-09-12 05:00:02-03","US","US","3334423","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"A. Butzke & et al.","1994","12","1","Brazil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,"US01932204","Granja Semin","780",NA,"US01932204_01 US01932204_02","s.n.",NA,"46790","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1450","2020-09-12 05:00:02-03","US","US","2271784","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & D. Klein","1957","12","19","Brazil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,"US01932183","Três Barras, Garuva","10",NA,"US01932183_01 US01932183_02","5727",NA,"23627","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1451","2020-09-12 05:00:02-03","US","US","2339273","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"F. Segadas-Vianna, G. Machline, W. T. Ormond, G. Machline & J. Lorêdo Jr.","1953","8","13","Brazil","Rio de Janeiro","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,NA,"US01932223","Pontal beach, região das antedunas",NA,NA,"US01932223_01 US01932223_02","834",NA,"25964","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1452","2020-09-12 05:00:02-03","US","US","3418480","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Wasum","2000","3","19","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"US01932199","Linha S. Paulo","830",NA,"US01932199_01 US01932199_02","563",NA,"76715","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1453","2020-09-12 05:00:02-03","US","US","1616888","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"G. Edwall","1898","5","20","Brazil","São Paulo","Óleo","-49.3400001525879","-22.9400005340576",NA,NA,NA,"US01932240",NA,NA,NA,"US01932240_01 US01932240_02","3968",NA,"14251","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1454","2020-09-12 05:00:02-03","US","US","3444238","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Wasum","2002","11","17","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"US01932197","Estr, p. Taquara","830",NA,"US01932197_01 US01932197_02","1393",NA,"76715","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1455","2020-09-12 05:00:02-03","US","US","1690017","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"Y. Mexia","1930","10","15","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,"US01932234","Fazenda de Aguada","700",NA,"US01932234_01 US01932234_02","5176",NA,"13937","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
