"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","typeStatus","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","sex"
"93","2020-12-21 16:15:45-03","MBM","MBM","295300","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77597","2004","06","08","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Morro da Torre","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM295300",NA,"MBM295300","Robinson, H.","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:15:45-03","MBM","MBM","295313","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77444","2004","06","06","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, próximo ao Rio Embaiassaia","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM295313",NA,"MBM295313","Robinson, H.","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:15:45-03","MBM","MBM","187551","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","64174","1996","01","16","Southern America","Brazil","Minas Gerais","Várzea da Palma","Ereta, 70 cm, capítulos amarelos. campo rupestre, solo arenoso. Unicata","-44.7308006286621","-17.5981006622314",NA,NA,NA,"Ereta, 70 cm, capítulos amarelos. Campo rupestre, solo arenoso. Unicata","MBM187551",NA,"MBM187551","Nakajima, J.","60948","auto","2009","09",NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:15:45-03","MBM","MBM","145936","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) Blake","Pedralli, G.; et al.; et al.","669","1987","03","30","Southern America","Brazil","Minas Gerais","Nova Ponte","Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,"MBM145936",NA,"MBM145936","Stehmann, J.R.","47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:15:45-03","MBM","MBM","346743","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) Blake","Roth, L.","1440","1955","04","09","Southern America","Brazil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"Arbusto do campo (cerrado sujo), fl. amarelas com pequenas lígulas amarelas","MBM346743",NA,"MBM346743","et al.; Barroso, G.M.","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:15:45-03","MBM","MBM","77227","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) Blake","Irwin, H.S.","s.n.","1965","12","08","Southern America","Brazil","Distrito Federal",NA,"Brasília",NA,NA,NA,NA,NA,NA,"MBM077227",NA,"MBM077227","Robinson, H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-09-04 13:57:35-03","MNHN","RECOLNAT_MNHN_P","P04235062","PreservedSpecimen",NA,NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Irwin, H.S.|Onishi, E.|da Fonseca, S.F.|Souza, R.|Reis dos Santos, R.|Ramos, J.",NA,"1970","1","28",NA,"Brésil",NA,NA,"Estado de Minas Gerais, Morro das Pedras",NA,NA,"1050",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04235062' target='other'> <mi>dwc_moreinfo</mi></a>","P04235062",NA,"P04235062_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25502",NA,NA
"100","2020-03-29 15:24:35-03","MNHN","RECOLNAT_MNHN_P","P06803563","PreservedSpecimen",NA,NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Pohl, J.E.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia Olio d'Agua",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06803563' target='other'> <mi>dwc_moreinfo</mi></a>","P06803563",NA,"P06803563_01","Bueno",NA,NA,NA,NA,NA,NA,NA,NA,"1312",NA,NA
"101","2020-10-01 14:15:24-03","JBB","HEPH","14917","S","Plantae","Dicotyledon","Asterales","Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Pereira, R","23","1999","01","26","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.983333","-15.933333",NA,NA,NA,NA,NA,NA,NA,"Bringel Júnior, JBA",NA,NA,"2009","12",NA,"-47.983333","-15.933333",NA,NA,NA,NA
"102","2020-10-01 14:15:24-03","JBB","HEPH","26410","S","Plantae","Dicotyledon","Asterales","Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Bringel Júnior, JBA","550","2010","02","01","Southern America","Brasil","Distrito Federal","Brasília","Parque Ecológico Norte- DF","-47.933056","-15.744167","1060","1060",NA,NA,NA,NA,NA,"Bringel Júnior, JBA",NA,NA,"2010","03",NA,"-47.933056","-15.744167",NA,NA,NA,NA
"103","2020-10-01 14:15:24-03","JBB","HEPH","30087","S","Plantae","Dicotyledon","Asterales","Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Chacon, RG; Sampaio, RC","1093","2014","01","09","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica Jardim Botânico de Brasília, cerrado em direção á area do Cristo beirando o IBGE","-47.881556","-15.9205","1135","1135",NA,"Rara no local",NA,NA,NA,"Bringel Júnior, JBA",NA,NA,"2014","10",NA,"-47.881556","-15.9205",NA,NA,NA,NA
"104","2020-10-01 14:15:24-03","JBB","HEPH","31693","S","Plantae","Dicotyledon","Asterales","Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Gouvêa, APML; Chacon, RG; Oliveira, RC; Sosin, J; Correia, LG","66","2016","01","20","Southern America","Brasil","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão, Altura da QI 29, Lago Sul, próximo a área degradada em frente ao Altiplano Leste","-47.798056","-15.821944","1115","1115",NA,"Planta frequente",NA,NA,NA,"Chacon, RG",NA,NA,"2016","01","20","-47.798056","-15.821944",NA,NA,NA,NA
"105","2020-10-01 14:15:24-03","JBB","HEPH","31752","S","Plantae","Dicotyledon","Asterales","Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Chacon, RG; Gouvêa, APML; Braga, PMN; Soares, ACA","1356","2016","01","27","Southern America","Brasil","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão, Altura da QI 19, Lago Sul, próximo à DF-001 - na altura da entrada do Altiplano Leste","-47.797778","-15.817222","1108","1108",NA,NA,NA,NA,NA,"Chacon, RG",NA,NA,"2016","01","27","-47.797778","-15.817222",NA,NA,NA,NA
"106","2020-10-01 14:15:24-03","JBB","HEPH","33929","S","Plantae","Dicotyledon","Asterales","Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Rosa, PO; Rivaroli, GV; Cardoso, PPM; Pereira, MG; Silva, DS","2223","2018","05","10","Southern America","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji","-48.950833","-15.7075","1097","1097",NA,NA,NA,NA,NA,"Rosa, PO",NA,NA,"2018","06",NA,"-48.950833","-15.7075",NA,NA,NA,NA
"107","2020-10-01 14:15:24-03","JBB","HEPH","355","S","Plantae","Dicotyledon","Asterales","Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Heringer, EP","783024","1961","01","07","Southern America","Brasil","Distrito Federal","Guará","Horto do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ferreira, MB",NA,NA,"1971","07","23",NA,NA,NA,NA,NA,NA
"108","2020-10-01 14:15:24-03","JBB","HEPH","30356","S","Plantae","Dicotyledon","Asterales","Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Soares, ACA; Oliveira, MS; Garay, K; Hermeto, TVG","184","2014","02","18","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Beira da estrada 100% próximo a torre","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Bringel Júnior, JBA","70570","auto","2014","01",NA,NA,NA,NA,NA,NA,NA
"109","2020-10-01 14:15:24-03","JBB","HEPH","30109","S","Plantae","Dicotyledon","Asterales","Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Soares, ACA; Oliveira, MS","108","2014","01","28","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecologica do Jardim Botânico de Brasília, entre a cerca do JBB e IBGE","-47.9296989440918","-15.7797002792358","1025","1150",NA,NA,NA,NA,NA,"Bringel Júnior, JBA","70570","auto","2014","10",NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:32:47-03","UFMG","BHCB","178027","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Gontijo, FD; Braga, IF","666","2015","03","06","Southern America","Brasil","Minas Gerais","Caeté",NA,"-20.064444","-43.7125","1228","1228",NA,"Herbáceo. Cerrado","BHCB030504",NA,"BHCB030504",NA,NA,NA,"2015","04","13","-20.064444","-43.7125",NA,NA,NA,NA
"111","2020-12-11 11:32:47-03","UFMG","BHCB","171624","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Bringel Jr., JB; et al.","550","2010","02","01","Southern America","Brasil","Distrito Federal","Brasília","Parque Ecológico Norte","-47.933056","-15.744167","1060","1060",NA,"Frequente no local.; Flor amarela, arbusto ca. 70 cm.; Cerrado típico, relevo plano, solo Pod. vermelho amarelo.","BHCB016277",NA,NA,NA,NA,NA,"2010","03",NA,"-47.933056","-15.744167",NA,NA,NA,NA
"112","2020-12-11 11:32:47-03","UFMG","BHCB","177325","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2164","2015","04","17","Southern America","Brasil","Minas Gerais","Rio Acima","RPPN Andaime","-43.824167","-20.175",NA,NA,NA,"Prensado em álcool; Arbusto; ca. 1,2m alt; brácteas involucrais castanhas; flores cremes.; Campo Rupestre Ferruginoso antropizado",NA,NA,NA,NA,NA,NA,"2018","08","22","-43.824167","-20.175",NA,NA,NA,NA
"113","2020-12-11 11:32:47-03","UFMG","BHCB","181694","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Brina, AE","s.n.","2015","03","24","Southern America","Brasil","Minas Gerais","Ouro Preto","Santo Antônio do Leite","-43.726056","-20.412833",NA,NA,NA,"Subarbusto; Canga Nodular",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.726056","-20.412833",NA,NA,NA,NA
"114","2020-12-11 11:32:47-03","UFMG","BHCB","37926","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Lombardi, JA","1833","1997","07","13","Southern America","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra.","-46.664444","-20.171389","1396","1396",NA,"Plantas do Brasil. Campo limpo. Erva. Folhas escabras. Brácteas verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.664444","-20.171389",NA,NA,NA,NA
"115","2020-12-11 11:32:47-03","UFMG","BHCB","184995","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Rezende, SG; Justo, AG","5655","2015","04","10","Southern America","Brasil","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278","1185","1270",NA,"Arbusto; Campo Sujo","BHCB184995",NA,NA,NA,NA,NA,NA,NA,NA,"-43.883889","-20.095278",NA,NA,NA,NA
"116","2020-12-11 11:32:47-03","UFMG","BHCB","185008","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Rezende, SG; Justo, AG","5668","2015","04","10","Southern America","Brasil","Minas Gerais","Rio Acima","Rio do Peixe","-43.883889","-20.095278","1185","1270",NA,"Arbusto; Campo Sujo","BHCB185008",NA,NA,NA,NA,NA,"2018","08","22","-43.883889","-20.095278",NA,NA,NA,NA
"117","2020-12-11 11:32:47-03","UFMG","BHCB","178082","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Gontijo, FD; Braga, IF","821","2015","03","30","Southern America","Brasil","Minas Gerais","Caeté",NA,"-20.061389","-43.716944","1203","1203",NA,"Arbustivo. Campo limpo","BHCB030559",NA,"BHCB030559",NA,NA,NA,"2015","04","13","-20.061389","-43.716944",NA,NA,NA,NA
"118","2020-12-11 11:32:47-03","UFMG","BHCB","16733","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Grandi, TSM; Porto, L","s.n.","1989","12","19","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,"BHCB047313",NA,NA,NA,"14750","auto","2018","08","21",NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:32:47-03","UFMG","BHCB","54946","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Roth, L","s.n.","1955","04","09","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Cerrado, campo. Arbusto. Flor amarela.",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:32:47-03","UFMG","BHCB","124857","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F. Blake","Roth, L","1440","1955","04","09","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Cerrado sujo - campo. Arbusto. Flores com pequenas lígulas amarelas.",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2011-01-18 13:18:00-02","MO","MOBOT","100338579","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Otto Kuntze","Kuntze 702220","1892","7",NA,"South America","Bolivia",NA,NA,"East Velasco",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"Foster's Note Catalog file",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","1153838","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Bonifacio Mostacedo C.|S. Cabrera","Mostacedo C. 1921","1994","5","22","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca I; Cerrado denso. Parcela permanente de estudio a 500 m de la pista de aterrizaje. Muestra testigo. Linea de intersección","-60.81444","-13.90611","400.00000000",NA,NA,NA,NA,NA,NA,"E. Gutiérrez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","1154548","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","C. Guardia|Y. Uslar|Juan Surubí","Guardia 189","1997","2","17","South America","Bolivia","Santa Cruz","Velasco","Parque Noel Kempff Mercado, Campamento Las Gamas con ecotonos de bosque de galería, pampa y cerrado","-60.38722","-14.80472","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1155220","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Antony Jardim|et al.","Jardim 1452","1994","12","14","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Bosque secundario mezclado con cerrado llendo de San Javier a San Ramon con Astronium urundeuvea, Cedrela fissulis, Sterculia, Ficus sp., Curatella americana.. Suelo latisol?, arcilloso.","-62.51666","-16.3","470.00000000",NA,NA,NA,NA,NA,NA,"Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-10-13 18:33:00-03","MO","MOBOT","1196461","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Alfredo F. Fuentes|et al.","Fuentes Claros 1787","1997","4","25","South America","Bolivia","Santa Cruz","Angel Sandoval","Valle de Sunsas-Serranía Bella Boca, 30 km en linea recta al oeste de Santo Corazón. Complejo del Cerrado, en cimas de serranía; desde bosques bajos con Callisthene hassleri y Qualea spp, pasando por campos rupestres con compuestas y Erythroxylum suberosum, hasta campos limpos dominados por gramineas.","-59.0258334","-17.9647222","750.00000000",NA,NA,NA,NA,NA,NA,"John Pruski",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","1900151","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Otto Kuntze","Kuntze s.n.","1892","7",NA,"South America","Bolivia","Santa Cruz","Velasco",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2012-05-02 08:47:00-03","MO","MOBOT","3317354","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","F. Javier Fernández Casas|J. Molero","Fernández Casas 3985","1980","10","2","South America","Paraguay","Amambay",NA,"Parque Nacional de Cerro Cora, en claros de bosque sabanoide, suelo arenoso, cerca de la casa forestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2011-10-11 15:55:00-03","MO","MOBOT","934502","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","E. Gutiérrez|R.C. Quevedo|Bonifacio Mostacedo C.|G. Gonzáles|Héctor Cabrera","Gutiérrez Crespo 778","1994","5","4","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros, 5 km camino al aserradero Tarbo. Pampa inundada. Suelo arcilloso poco arenoso.","-60.8833333","-14.5833333","250.00000000",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","934847","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Bonifacio Mostacedo C.|S. Cabrera","Mostacedo C. 2009","1994","5","20","South America","Bolivia","Santa Cruz","Velasco","Serranía de Caparuch. Parque Nacional Noel Kempff Mercado. Parcela permanente en cerrado a 500 m de la pista de aterrizaje. Cerrado denso.","-60.81444","-13.90611","400.00000000",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2013-05-23 16:29:00-03","MO","MOBOT","935080","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Timothy J. Killeen|Jean Wellens","Killeen 6553","1994","6","16","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pampa La Toledo. Los Fierros Pampa termitero; sabana estacional húmeda, hasta ligeramente inundada, con numerosas islas termiteras","-60.8663889","-14.6147222","200.00000000",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","935510","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Timothy J. Killeen|H. Gonzáles","Killeen 6394","1994","6","12","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Pampa Los Fierros; Cerrado hasta campo cerrado; suelos bien drenados, rojos; parcela permanente no. 1.","-60.85694","-14.60555","250.00000000",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","935926","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Timothy J. Killeen|Gonzáles","Killeen 6446","1994","6","12","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Parcela permanente Los Fierros-Cerrado No. 1.","-60.85694","-14.60555","200.00000000",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2013-02-13 05:33:00-02","MO","MOBOT","936037","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Mario Saldias P.|Antony Jardim|Juan Surubí","Saldias Paz 3780","1994","4","10","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Casi 3 km al NE del campamento viejo Los Fierros, sobre el camino a la meseta. Sabana arbolada, con árboles menores a 10 m de altur, cerca al transecto Gentry 2.","-60.8","-14.58333","250.00000000",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","936848","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 4756","1993","3","26","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Mosaico de cerrado, campo rupestre, pampas húmedas y bosque de galeria.","-60.38333","-14.81666","900.00000000",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2013-02-13 05:33:00-02","MO","MOBOT","937352","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","René Guillén V.|Mario Saldias P.|Antony Jardim|E. Conde","Guillén Villarroel 1083","1994","3","21","South America","Bolivia","Santa Cruz","Velasco","Reserva Forestal Bajo Paraguá. 22 km de Santa Rosa yendo hacia Huanchaca. Cerrado. Suelos arcillo arenosos.","-61.46666","-15.36666","350.00000000",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2012-03-18 05:12:00-03","MO","MOBOT","942607","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","Timothy J. Killeen|H. Gonzáles|Fabiana Mamani M.|Pablo Solíz","Killeen 6506","1994","6","13","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Serranía de Caparuch. Encima de la meseta, cerca los farallones del oeste. Campo rupestre, pampa abierto xerofitico, sin arboles, con algunos arbustos y subarbustos. Rocas grandes comunes.","-60.76138","-14.55833","750.00000000",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","569733","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","S.F. Blake","James C. Solomon","Solomon 7878","1982","6","1","South America","Bolivia","Beni","Vaca Diez","37 km E of Riberalta on road to Guayaramarín. Grassy savanna with many shrubs and scattered gnarled trees 4-6 m tall.","-65.75","-11.08333","230.00000000",NA,NA,NA,NA,NA,NA,"M. Dias de Moraes (UEC), 6/",NA,NA,NA,NA,NA,NA,NA,NA,"152","6",NA
"138","2015-10-12 16:18:00-03","MO","MOBOT","100197476","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F. Blake","R. Romero|J.N. Nakajima|M.A. Farinaccio","Romero 5007","1998","1","11","South America","Brazil","Minas Gerais",NA,"Torre de observação, estrada Sacramento-São Roque de Minas, Parque Nacional da Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Pruski (MO), 2015 (sensu M&S-2009)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"139","2010-10-07 15:39:00-03","MO","MOBOT","3315194","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F. Blake","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11112","1965","12","8","South America","Brazil","Distrito Federal",NA,"Cerrado, immediately south of Brasília, D.F.",NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","3315908","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F. Blake","Howard S. Irwin","Irwin 20463","1970","3","28","South America","Brazil","Minas Gerais",NA,"Cerrado and campo ca. 3km N. of São João da Chapada, road to Inhaí.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"G. Barroso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2009-07-01 15:08:00-03","MO","MOBOT","3316156","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F. Blake","Robert M. King|Frank Almeda","King 8224","1980","1","19","South America","Brazil","Distrito Federal",NA,"46 km N of the bridge at Asa Norte in Brasilia on the dirt road to Vila Buritis. Cerrado vegetation.",NA,NA,"944.88000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
