"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","month","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","00855073","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"A. F. M. Glaziou",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940126' target='other'> <mi>dwc_moreinfo</mi></a>","NY00855073",NA,NA,"NY00855073_01",NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","788096","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"F. Sellow",NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788096",NA,NA,"NY00788096_01","3618","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02687308","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"G. Heiden","2010","Brazil","Rio Grande do Sul","Santana do Livramento","Cerro Palomas. Topo, próximo às antenas.","-55.3494","-30.825",NA,NA,"305",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962252' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687308","02","27","NY02687308_01","1281","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","309715","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Jochen Müller",NA,"M. H. Nee","1998","Bolivia","Santa Cruz","Florida","5.4 km (by road) W of Todos Santos, 9 km (by road) W of Mairana, along dirt road from Mairana to Alto de Mairana.","-64.02","-18.13",NA,NA,"1775","1775","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743452' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309715","05","08",NA,"49242","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","781941","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"R. C. Molon","1994","Brazil","Rio Grande do Sul","Caxias do Sul","Campus da UCS.","-51.1792","-29.1683",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00781941","03","23","NY00781941_01","5","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","787998","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. M. Barroso",NA,"M. Mukuno","1973","Brazil","São Paulo","Campos do Jordao","Estrada para Pindamonhangaba.","-45.59","-22.73",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787998","03","03","NY00787998_01","1","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","787949","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"B. Rambo","1950","Brazil","Rio Grande do Sul","Gramado","Caí.","-50.8739","-29.3786",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422296' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787949","03","20","NY00787949_01","46418","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","788017","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. E. Robinson",NA,"R. A. Wasum","1992","Brazil","Rio Grande do Sul","Sao Vendelino","Beira RS 122.","-51.3767","-29.3692",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422267' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788017","02","18","NY00788017_01","8239","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","788006","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. E. Robinson",NA,"R. C. Molon","1992","Brazil","Rio Grande do Sul","Farroupilha","Nova Milano.","-51.338611","-29.276126",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422265' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788006","02","20","NY00788006_01","8318","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-10-19 09:26:00-02","NY","NYBG","788585","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,"J. F. Pruski",NA,"N. Soria","1990","Paraguay","Central",NA,"Aregua. En el Cerro Coi.","-57.33","-25.33",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422262' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788585","03","19",NA,"4185","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","788003","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. M. Barroso",NA,"L. B. Smith","1965","Brazil","Paraná","Irati","Riozinho da Cima, 9km south of Irati.","-50.87","-25.53",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788003","01","22","NY00788003_01","14952","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","781687","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"E. M. Zardini","1994","Paraguay","Misiones",NA,"Between San Juan Bautista and road San Ignacio-Pilar. Talaty, 8km SE of San Juan Bautista.","-57.23","-26.67",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=37607' target='other'> <mi>dwc_moreinfo</mi></a>","NY00781687","02","23",NA,"38552","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","813763","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","O. A. Guimarães",NA,"V. A. de O. Dittrich","1996","Brazil","Paraná","Curitiba","Parque Barigui","-49.35","-25.43",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=491020' target='other'> <mi>dwc_moreinfo</mi></a>","NY00813763","05","28","NY00813763_01","146","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","788010","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. E. Robinson",NA,"A. Butzke","1993","Brazil","Rio Grande do Sul","Erechim","IBDF.","-52.2739","-27.6344",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422273' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788010","04","29","NY00788010_01","s.n.","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","787944","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"J. I. de Lima","1950","Brazil","São Paulo","Itapetininga",NA,"-48.0497","-23.5903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422295' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787944","01","24","NY00787944_01","s.n.","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","788387","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"E. W. D. Holway","1922","Brazil",NA,NA,"Taipas.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=760275' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788387","02","07","NY00788387_01","1543","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","788005","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. E. Robinson",NA,"R. C. Molon","1993","Brazil","Rio Grande do Sul","Caxias do Sul","Jardim Botanico.","-51.1792","-29.1683",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422270' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788005","03","11","NY00788005_01","9013","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","788009","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","P. K. H. Dusén",NA,"P. K. H. Dusén","1914","Brazil","Paraná","Curitiba",NA,"-49.2731","-25.4281",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422260' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788009","03","01","NY00788009_01","14569","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","02687306","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"G. Heiden","2010","Brazil","Rio Grande do Sul","Pinheiro Machado","BR 293, próximo à gruta da Santinha (Nossa Senhora Aparecida).","-53.2458","-31.6211",NA,NA,"428",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962234' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687306","02","26","NY02687306_01","1253","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","788008","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","P. K. H. Dusén",NA,"P. K. H. Dusén","1911","Brazil","Paraná","Curitiba",NA,"-49.2731","-25.4281",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=422259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788008","02","27","NY00788008_01","11444","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-18 09:28:45-03","UNESP-IBB","BOTU","9389","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Barroso, G.M.",NA,"Gomes, J.C.","1965","Brasil","São Paulo","Ilha Vitória",NA,NA,NA,"9999","9999",NA,NA,"Planta com mais ou menos 1,50 m de altura, mais frequente, fls. alvas uma das dominantes da capoeira","BOTU009389","03","30","BOTU009389","2636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-13 09:18:59-03","UFRJ","RFA","29981","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"A. Quinet","2002","Brasil","Rio de Janeiro","Miguel Pereira","Distrito de Vera Cruz","-43.43","-22.483889","43º25'48''W","22º29'2''S","480","480","arbustiva, 2.5m de altura, 6cm de DAP, folha discolor verde, flor em capítulos com papus alvos.","RFA37131","01","08",NA,"20/140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:28-03","UTFPR","DVPR","6641","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Nakajima, JN","2018","Ponciano, J","1991","Brasil","Paraná","Foz do Iguaçú","RBV- Península pomba-cuê","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Subarbusto; Capoeira baixa","DVPR006641","08","21",NA,"22",NA,NA,NA,"Magnoliophyta",NA,"09","05","39570","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-15 11:14:22-03","FUNED","FUNED-POL","256","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,NA,NA,NA,"1989","Brasil","MG",NA,"Base do Itacolomy/Ouro Preto",NA,NA,NA,NA,NA,NA,NA,"POL000256","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-15 11:14:22-03","FUNED","FUNED-POL","255","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata",NA,NA,NA,NA,"1989","Brasil","MG",NA,"Base do Itacolomy/Ouro Preto",NA,NA,NA,NA,NA,NA,NA,"POL000255","11","13","POL000255_p01 POL000255_p02 POL000255_p03 POL000255_p04 POL000255_p05 POL000255_p06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-19 15:43:15-03","UNEB","HUNEB","11927","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC",NA,NA,"Almeida, G.S.S.","2007","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi: Trilha da Estrada de Cima.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"HUNEB0011927","01","29",NA,"624",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"44599","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"72","2019-11-19 15:43:15-03","UNEB","HUNEB","11944","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","Sch. Bip. ex Baker",NA,NA,"Almeida, G.S.S.","2007","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi: Trilha do Calais.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"HUNEB0011944","01","29",NA,"625",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"44599","auto","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:34:31-03","EAO","IAN","39550","PreservedSpecimen","Plantae","Asteraceae","Baccharis","melastomaefolia","Baccharis melastomaefolia","Hook. & Arn.",NA,NA,"Montes, JE","1946","Argentina","Misiones","Candelaria",NA,NA,NA,NA,NA,NA,NA,"Arbusto. Flower cremas. Hab. abras. mat. lug alto. Muy escasso.","IAN039550","02","20",NA,"1942","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:34:31-03","EAO","IAN","94630","PreservedSpecimen","Plantae","Asteraceae","Baccharis","melastomaefolia","Baccharis melastomaefolia","Hook. & Arn.","Barroso, GM","1949","Duarte, AP; Pereira, EC","1949","Brasil","Paraná",NA,"Parque Nacional de Iguaçú, estrada da fóz.",NA,NA,NA,NA,NA,NA,"Planta de formação secundária, flora primária em formação quase gregária.","IAN094630","05","15",NA,"1730","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:34:31-03","EAO","IAN","94644","PreservedSpecimen","Plantae","Asteraceae","Baccharis","melastomaefolia","Baccharis melastomaefolia","Hook. & Arn.",NA,NA,"Lima, JI de","1950","Brasil","São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"IAN094644","01","24",NA,"s.n.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:34:31-03","EAO","IAN","40800","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Gaudichaud",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN040800",NA,NA,NA,"916","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:34:31-03","EAO","IAN","41335","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Gaudichaud",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN041335",NA,NA,NA,"916","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:34:31-03","EAO","IAN","15036","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Barreto, M",NA,"Oliveira, JE de","1942","Brasil","Minas Gerais","Poços de Caldas","Capoeira.","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"Arbusto de 1m de altura; flores alvas, muito frequente.","IAN015036","07","01","IAN015036 IAN015036_e","1012","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:34:31-03","EAO","IAN","35461","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Teodoro, J","1994","Santoro, J","1936","Brasil","São Paulo","Campinas","Campo de Experimento Agronomico.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbsuto.","IAN035461","12","30","IAN035461 IAN035461_e","918","Southern America",NA,NA,"Dicotiledônea",NA,"12",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"80","2013-07-03 10:29:30-03","EBDA","BAH","496","S","Plantae","Asteraceae","Baccharis","melastomaefolia","Baccharis melastomaefolia","Hook. & Arn.","G. Barroso","1953","Inácio de Menezes","1952","Brasil","Espirito Santo","Vitória",NA,"-40.3378","-20.3194",NA,NA,NA,NA,"Arbusto.",NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-26 18:07:10-03","CPAN-UFMS","COR","580","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Sobral, M.","1983","Brasil","Rio Grande do Sul","Sto. Antº da Patrulha","em beira de estrada; ;.",NA,NA,NA,NA,NA,NA,"Com Flor: capítulos brancos",NA,"03","04",NA,"1498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:09:57-03","UFBA","ALCB","15593","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cristóbal, CL","1985","Gava, F","1985","Brasil","Rio Grande do Sul","Caxias do Sul","Estrada São João","-51.166667","-29.166667","-51.166667","-29.166667",NA,NA,"À beira da estrada.",NA,"06","30",NA,"s/n","Southern America",NA,NA,"Dicotyledon",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:09:57-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Salgado, CR","1999","Salgado, C","1999","Argentina","Corrientes","Depto. Bella Vista","Desmochado 4ta Sección, al S de Bella Vista, 2,5 km al W de ruta 123, en campo",NA,NA,NA,NA,NA,NA,"0,80 m. Flores blanquesina.",NA,"04","23",NA,"186","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:09:57-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cristóbal, CL","1985","Gava, F; et al.","1985","Brasil","Rio Grande do Sul","Caxias do Sul","Estrada São João","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"06","30",NA,"s/n","Southern America",NA,NA,"Dicotyledon",NA,"08",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:09:57-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cristóbal, CL","1985","Gava, F; et al.","1985","Brasil","Rio Grande do Sul","Caxias do Sul","Estrada São João","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"06","30",NA,"s/n","Southern America",NA,NA,"Dicotyledon",NA,"08",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-02-08 08:48:01-03","NBC","NL-BOTANY","L 0087175","PreservedSpecimen","Plantae","Compositae","Baccharis","melastomifolia","Baccharis melastomifolia","Hook. & Arn.",NA,NA,"Lindeman JC; Haas JH de",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200087175 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0087175",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Asterales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"87","2020-02-08 08:48:01-03","NBC","NL-BOTANY","L.3026126","PreservedSpecimen","Plantae","Compositae","Baccharis","melastomifolia","Baccharis melastomifolia","Hook. & Arn.",NA,NA,"Castellanos A","1947","Uruguay",NA,NA,"Dep. Tacuarembó. Valle Edén.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3026126 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3026126","02","18","NL-L3026126",NA,"Southern America",NA,NA,NA,"Asterales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"88","2020-02-08 08:48:01-03","NBC","NL-BOTANY","U.1110824","PreservedSpecimen","Plantae","Compositae","Baccharis","melastomifolia","Baccharis melastomifolia","Hook. & Arn.","Lindeman JC",NA,"Ule EHG","1909","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110824 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110824","02","01","NL-U1110824",NA,"Southern America",NA,NA,NA,"Asterales",NA,NA,NA,NA,"Magnoliopsidae","U 0119341",NA,NA,NA,NA,NA
