"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","infraspecificEpithet","fieldNumber","sex"
"2267","2020-05-08 11:12:18-03","UEFS","HUEFS","30116","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2009","10",NA,"Coradin, L.","1980","05","Brasil","Maranhão","Timon","Br-316 Timom-Caxias, km 40.","-42.8367004394531","-5.09417009353638",NA,NA,NA,NA,"Solo com areia quartzoza.","HUEFS0030116","28",NA,"2636",NA,NA,NA,"Angiospermae","Fabales","44730","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"2268","2020-05-08 11:12:18-03","UEFS","HUEFS","133943","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Martinelli, G.","1979","03","Brasil","Rio de Janeiro","Rio de Janeiro","Casimiro de Abreu. Entre Barra e Sâo João e Rio das Ostras.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"HUEFS0133943","20",NA,"5652",NA,NA,NA,"Angiospermae","Fabales","57442","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"2269","2020-05-08 11:12:18-03","UEFS","HUEFS","165664","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Pinheiro, M.P.","2007","11","Brasil","Rio Grande do Norte","Parnamirim","EMPARN - Mata do Jiqui. Programa de Pós-graduação em Ciências Biológicas, disciplina: Métodos em Morfologia e Taxonomia de Fanerógamas.","-35.2627983093262","-5.91555976867676",NA,NA,NA,NA,NA,"HUEFS0165664","27",NA,"6",NA,NA,NA,"Angiospermae","Fabales","17237","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"2270","2020-05-08 11:12:18-03","UEFS","HUEFS","131167","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2008","07",NA,"Sartori, A.L.B.","2001","03","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Acurizal, alojamento Ecotrópia, barranco p#?#roximo ao rio.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"HUEFS0131167","24",NA,"384",NA,NA,NA,"Angiospermae","Fabales","295160","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"2271","2020-05-08 11:12:18-03","UEFS","HUEFS","77565","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Gomes, D.J.","1993","11","Brasil","Bahia","Feira de Santana","Logoa Fontinha - Santa Quitéria","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"Rasteira (flora associada à lágoa). Solo argiloso.","HUEFS0077565","26",NA,"24",NA,NA,NA,"Angiospermae","Fabales","46325","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"2272","2020-05-08 11:12:18-03","UEFS","HUEFS","61465","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Conceição, A.S.","1996","09","Brasil","Bahia","Salvador","Parque Metropolitano de Pituaçu.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Vegetação Secundária de Mata Atlântica.","HUEFS0061465","29",NA,"48",NA,NA,NA,"Angiospermae","Fabales","26018","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"2273","2020-05-08 11:12:18-03","UEFS","HUEFS","128490","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2008","06",NA,"Bezerra, P.","1954","04","Brasil","Ceará","Fortaleza","Próximo à Escola de Agronomia.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"Tabuleiro.","HUEFS0128490","24",NA,"103",NA,NA,NA,"Angiospermae","Fabales","19924","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"2274","2020-05-08 11:12:18-03","UEFS","HUEFS","134987","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Kuhlmann, M.","1956","06","Brasil","São Paulo","Mogi Guaçu","Reserva Florestal da Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Cerrado.","HUEFS0134987","21",NA,"3798",NA,NA,NA,"Angiospermae","Fabales","39309","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"2275","2020-05-08 11:12:18-03","UEFS","HUEFS","51810","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Silva, G.P.","1981","08","Brasil","Mato Grosso","Canarana","Reserva Indígena Pimentel Bueno. Posto Indígena Rio das Mortes.","-52.2682991027832","-13.5522003173828",NA,NA,NA,NA,"Cerradão.","HUEFS0051810","03","HUEFS0051810","268",NA,NA,NA,"Angiospermae","Fabales","125411","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"2276","2020-05-08 11:12:18-03","UEFS","HUEFS","177327","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Lima, L.C.P.","2009","04","Brasil","Mato Grosso","Chapada dos Guimarães","Trilha Histórica Top de Fita, conhecida também como trilha da Bocaína, tangente ao Parque Nacional da Chapada dos Guimarães.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"HUEFS0177327","21",NA,"625",NA,NA,NA,"Angiospermae","Fabales","107042","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"2277","2020-05-08 11:12:18-03","UEFS","HUEFS","210244","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Delfini, C.","2013","04","Brasil","São Paulo","Tapiraí","UHE Serraria, trilha da Igrejinha.","-47","-24","47W","24S","29","29","Floresta Ombrófila Densa bem conservada.","HUEFS0210244","02",NA,"985",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2278","2020-05-08 11:12:18-03","UEFS","HUEFS","100320","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Silva, G.P.","2001","01","Brasil","Goiás","Colinas do Sul",NA,"-48.066667","-14.833333","48W4'0''","14S50'0''","500","500","Mata de galeria estreita(alterada).","HUEFS0100320","22",NA,"4545",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2279","2020-05-08 11:12:16-03","UEFS","HUEFS","10025","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2010","01",NA,"Queiroz, L.P.de","1991","12","Brasil","Bahia","Salvador",NA,"-38.35","-12.933333","38W21'","12S56'",NA,NA,NA,"HUEFS0010025","02",NA,"2532",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2280","2020-05-08 11:12:17-03","UEFS","HUEFS","10033","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2010","01",NA,"Queiroz, L.P.de","1991","10","Brasil","Bahia","Salvador",NA,"-38.35","-12.933333","38W21'","12S56'",NA,NA,NA,"HUEFS0010033","15",NA,"2540",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2281","2020-05-08 11:12:16-03","UEFS","HUEFS","1126","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2010","01",NA,"Grupo Pedra do Cavalo","1981","02","Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333","39W5'","12S32'","40","120",NA,"HUEFS0001126","17",NA,"1076",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2282","2020-05-08 11:12:18-03","UEFS","HUEFS","103813","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2008","03",NA,"Conceição, S.F.","2005","12","Brasil","Bahia","Una","Fazenda com plantação de seringueira.","-39.06","-15.2825","39W3'36''","15S16'57''","47","47",NA,"HUEFS0103813","28",NA,"436",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2283","2020-05-08 11:12:18-03","UEFS","HUEFS","104413","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Nunes, T.S.","2006","01","Brasil","Bahia","Licínio de Almeida","2 Km antes da entrada da cidade.","-42.530833","-14.534444","42W31'51''","14S32'4''",NA,NA,"Campo rupestre.","HUEFS0104413","10",NA,"1643",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2284","2020-05-08 11:12:18-03","UEFS","HUEFS","105270","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Melo, E.","2005","10","Brasil","Alagoas","Penedo","Povoado de Capela. Várzea do Rio Murituba, afluente do São Francisco.","-36.471389","-10.3225","36W28'17''","10S19'21''","20","20",NA,"HUEFS0105270","31",NA,"4155",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2285","2020-05-08 11:12:18-03","UEFS","HUEFS","108845","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Conceição, A.A.","2006","05","Brasil","Bahia","Lençóis","Trilha do Ribeirão do Meio.","-41.383333","-12.6","41W23'","12S36'",NA,NA,NA,"HUEFS0108845","07",NA,"1753",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2286","2020-05-08 11:12:18-03","UEFS","HUEFS","111639","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Neves, S.P.S.","2005","06","Brasil","Bahia","Lençóis","Margem direita de quem desce o Rio Ribeirão do Meio.","-41.393056","-12.584722","41W23'35''","12S35'5''","452","452","Afloramento rochoso.","HUEFS0111639","16",NA,"107",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2287","2020-05-08 11:12:18-03","UEFS","HUEFS","105547","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Cardoso, D.","2006","02","Brasil","Bahia","Camaçari","Arembepe. Condomínio Laguna.","-38.35","-12.933333","38W21'","12S56'","2","9","Restinga arbórea com áreas alagadas e áreas herbáceo-arbustiva em solo arenoso.","HUEFS0105547","04",NA,"1103",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2288","2020-05-08 11:12:18-03","UEFS","HUEFS","100823","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Cardoso, D.","2005","09","Brasil","Bahia","Itaberaba","ARIE Serra do Orobó. Serra da Gameleira.","-40.536944","-12.387778","40W32'13''","12S23'16''","540","600","Floresta estacional semidecidual com mata ciliar.","HUEFS0100823","21",NA,"800",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2289","2020-05-08 11:12:18-03","UEFS","HUEFS","128485","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2010","01",NA,"Fernandes, A.","1980","04","Brasil","Maranhão","Guaramiranga","Br 230, entre Butirana e São Domingos.",NA,NA,NA,NA,NA,NA,"Cerrado.","HUEFS0128485","22",NA,"EAC8492",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2290","2020-05-08 11:12:18-03","UEFS","HUEFS","100484","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.P.de Queiroz","2019","02",NA,"Silva, G.P.","1993","07","Brasil","Goiás","Formosa","BR- 020 Formosa - Alvorada do Norte - Posse Km 40.","-46.4","-14.133333","46W24'","14S8'","860","860","Campo úmido.","HUEFS0100484","07","HUEFS0100484","1318",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2291","2020-05-08 11:12:18-03","UEFS","HUEFS","128491","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2008","06",NA,"Nunes, E.","1979","09","Brasil","Rio Grande do Norte","Fortaleza","BR 304, km 263, entre Natal e Mossoró.",NA,NA,NA,NA,NA,NA,"Caatinga.","HUEFS0128491","17",NA,"EAC6944",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2292","2020-05-08 11:12:18-03","UEFS","HUEFS","123715","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Oliveira, A.C.P.","2009","09","Brasil","Rio Grande do Norte","Rio do Fogo","Punaú.","-35.383889",NA,"35W23'2''","5S24'95''",NA,NA,"Cerrado.","HUEFS0123715","16",NA,"1286",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2293","2020-05-08 11:12:18-03","UEFS","HUEFS","128498","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2008","06",NA,"Fernandes, A.","1978","04","Brasil","Maranhão",NA,"BR-135, entre Presidente Dutra e Colinas.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0128498","30",NA,"EAC3849",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2294","2020-05-08 11:12:18-03","UEFS","HUEFS","128534","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Coradin, L.","1976","06","Brasil","Pará",NA,"Martins Pinheiro - Campina do Mangaba.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0128534","04",NA,"512",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2295","2020-05-08 11:12:18-03","UEFS","HUEFS","129047","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Rocha, L.B.da","1990","02","Brasil","Minas Gerais",NA,"Estação Experimental da EPAMIG.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0129047","14",NA,"125",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2296","2020-05-08 11:12:18-03","UEFS","HUEFS","131163","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2008","07",NA,"Sartori, A.L.B.","2001","06","Brasil","Mato Grosso do Sul","Campo Grande","Rodovia Campo Grande - Tres Lagoas, Km 319, próxima à Torre 844.","-54.481111","-20.469722","54W28'52''","20S28'11''","2276","2276",NA,"HUEFS0131163","25",NA,"535",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2297","2020-05-08 11:12:18-03","UEFS","HUEFS","132312","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.P.Lima","2008","01",NA,"Gomes, C.G.","2002","03","Brasil","Minas Gerais","Santana do Riacho","Serra do cipó Estrada para Sede do IBAMA.","-43.635556","-19.348056","43W38'8''","19S20'53''","820","820",NA,"HUEFS0132312","05",NA,"132s/n",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2298","2020-05-08 11:12:18-03","UEFS","HUEFS","133397","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Meza Torres, E.I.","2007","02","Argentina","Corrientes","Empedrado","Arryo Pehuajó Y ruta 12 , 11 Km N de entrada a Derqui, lado E de la ruta.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0133397","27",NA,"434",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2299","2020-05-08 11:12:18-03","UEFS","HUEFS","133952","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Ribeiro, R.D.","2007","03","Brasil","Espírito Santo","Conceição da Barra","Restimga de Guriri. Ponta do Sul.","-39.749722","-18.615","39W44'59''","18S36'54''",NA,NA,NA,"HUEFS0133952","12",NA,"766",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2300","2020-05-08 11:12:18-03","UEFS","HUEFS","134950","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2008","09",NA,"Zamith, J.R.","1938","02","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0134950","08",NA,"100",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2301","2020-05-08 11:12:18-03","UEFS","HUEFS","134969","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Montes, J.E.","1956","02","Argentina","Misiones",NA,"San Ignacio, Colonia. Habitat en abra matorral despejado. Lugar alto, escaso.",NA,NA,NA,NA,"220","220",NA,"HUEFS0134969","10",NA,"14904",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2302","2020-05-08 11:12:18-03","UEFS","HUEFS","135002","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Heringer, E.P.","1939","02","Brasil","Minas Gerais",NA,"Larvas, ESAL.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0135002","16",NA,"214",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2303","2020-05-08 11:12:18-03","UEFS","HUEFS","139089","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"Lima, L.C.P.","2008","09","Brasil","Mato Grosso do Sul","Ponta Porã",NA,"-55.489167",NA,"55W29'21''",NA,NA,NA,"Campo Cerrado.","HUEFS0139089","25",NA,"432",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2304","2020-05-08 11:12:18-03","UEFS","HUEFS","135021","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Batalha, M.A.","1997","02","Brasil","São Paulo","Santa Rita do Passa Quatro","A.R.I.E. Cerrado Pé-de-Gigante.","-47.578056","-21.612222","47W34'41''","21S36'44''",NA,NA,NA,"HUEFS0135021","27",NA,"1613",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2305","2020-05-08 11:12:18-03","UEFS","HUEFS","136145","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2008","06",NA,"Pott, V.J.","2008","03","Brasil","Mato Grosso do Sul","Alcinópolis","Fazenda Harmonia, 30Km NW de Alcinópolis; Encontro do Monumento Natural Municipal Serra do Bom Jardim.","-53.729167","-18.112778","53W43'45''","18S6'46''","364","364",NA,"HUEFS0136145","20",NA,"15003",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2306","2020-05-08 11:12:18-03","UEFS","HUEFS","136156","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2008","06",NA,"Pott, V.J.","2008","02","Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo, Embrapa, ferrovia Próxima ao Varjão.","-54.789444","-20.558056","54W47'22''","20S33'29''","510","510",NA,"HUEFS0136156","12",NA,"9980",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2307","2020-05-08 11:12:18-03","UEFS","HUEFS","138218","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A.S.Conceição","2008","09",NA,"Araújo, A.N.","2008","04","Brasil","Bahia","Miguel Calmon","Margem da Trilha Rancho do Nino.","-40.528056","-11.368611","40W31'41''","11S22'7''",NA,NA,"Arbóreo-arbustiva","HUEFS0138218","17",NA,"11",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2308","2020-05-08 11:12:18-03","UEFS","HUEFS","141918","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Queiroz, L.P.de","2008","08","Brasil","Bahia","Mucugê","Em frente ao cemitério de Mucugê.","-41.376389","-13.008889","41W22'35''","13S0'32''","1003","1003","Campo arenoso úmido.","HUEFS0141918","17",NA,"13702",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2309","2020-05-08 11:12:17-03","UEFS","HUEFS","14195","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Queiroz, L.P.de","1993","08","Brasil","Bahia","Caém",NA,"-40.416667","-11.183333","40W25'","11S11'","440","440",NA,"HUEFS0014195","22",NA,"3553",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2310","2020-05-08 11:12:18-03","UEFS","HUEFS","142915","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Nonato, F.R.","2005","05","Brasil","Bahia","Salvador","Parque metropolitano de Pituaçú, trilha da mata remanescente urbano de Mata Atlântica.","-38.510833","-12.971111","38W30'39''","12S58'16''",NA,NA,"Mata Secundária.","HUEFS0142915","25",NA,"1127",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2311","2020-05-08 11:12:18-03","UEFS","HUEFS","142920","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.P.de Queiroz","2011","06",NA,"Nonato, F.R.","2005","08","Brasil","Bahia","Salvador","Parque metropolitano de Pituaçú, trilha da mata remanescente urbano de Mata Atlântica.","-38.510833","-12.971111","38W30'39''","12S58'16''",NA,NA,"Mata Secundária.","HUEFS0142920","19",NA,"1132",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2312","2020-05-08 11:12:18-03","UEFS","HUEFS","143059","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Popovkin, A.V.","2007","05","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-37.95","-12.883333","37W57'","12S53'","153","153",NA,"HUEFS0143059","26",NA,"39",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2313","2020-05-08 11:12:18-03","UEFS","HUEFS","143345","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","07",NA,"Fagg, C.W.","2007","07","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cuidades.","-41.723889","-4.063333","41W43'26''","4S3'48''",NA,NA,NA,"HUEFS0143345",NA,NA,"1639",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"2314","2020-05-08 11:12:18-03","UEFS","HUEFS","144730","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P.Lima","2011","12",NA,"Jesus, N.G.","2003","01","Brasil","Bahia","Conde","Poças / Siribinha.","-37.516667","-11.776944","37W31'0''","11S46'37''",NA,NA,NA,"HUEFS0144730","15",NA,"1625",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
