"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"154","2021-03-04 15:46:32-03","IF","SPSF","32562","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"N.M. Oliveira","7","2003","09","18","América do Sul","Brasil","MS","Iguatemi",NA,"-54.5611000061035","-23.6802997589111",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"71460","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-04 15:46:32-03","IF","SPSF","42570","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","J.B.Baitello","J.L. de Carvalho",NA,"2009","10","05","América do Sul","Brasil","SP","Taubaté","viveiro Florestal","-45.5499992370605","-23.0200004577637",NA,"COLETA: Árvore madiana, frutos.;",NA,NA,"2009","10","06","25704","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-04 15:46:32-03","IF","SPSF","32601","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"D.F.Pereira","93","1991","07","23","América do Sul","Brasil","SP","Teodoro Sampaio","Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-04 15:46:32-03","IF","SPSF","08662","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"J.A.Pastore & O.T. Aguiar",NA,"1984","09","12","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-04 15:46:32-03","IF","SPSF","00950","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"D.Bento Pickel",NA,"1943","09","08","América do Sul","Brasil","SP","Helvetia",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-04 15:46:32-03","IF","SPSF","02650","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"D.Bento Pickel",NA,"1946","08","20","América do Sul","Brasil","SP","Helvetia",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-04 15:46:32-03","IF","SPSF","46053","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","R.Cielo-Filho","J.A.D.Souza & J.C.Santos","66","2011","10","06","América do Sul","Brasil","SP","Angatuba","Floresta Estadual (Horto)","-48.894722","-23.095556",NA,"COLETA: Série F1.&nf;Árvore com 11 metros de altura; Flor branca e frutos vermelhos.; GEOGRAFIA: Regeneração de floresta estacional semidecidual.&nf;Próximo à cascata.&nf;Altitude aproximada de 770m.;",NA,NA,"2012","02","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-04 15:46:32-03","IF","SPSF","52178","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","T.M.Ribeiro","R.L.R.Santos & T.M.Ribeiro & R.T.Polisel","45","2010","03","11","América do Sul","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,"COLETA: Arvoreta de 3 m de altura. Frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"2010","04","16",NA,NA,"Magnoliopsida",NA,"700","700",NA,NA,NA,NA,NA
"162","2021-03-04 15:46:32-03","IF","SPSF","52223","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","G.A.D.C.Franco","R.L.R.Santos et al.","169","2009","02","11","América do Sul","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,"COLETA: Individuo com frutos.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"2010","01","18",NA,NA,"Magnoliopsida",NA,"700","700",NA,NA,NA,NA,NA
"163","2021-03-04 15:46:32-03","IF","SPSF","10814","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"A.Celso",NA,"1986","08","15","América do Sul","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-04 15:46:32-03","IF","SPSF","15107","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"G.Durigan",NA,"1992","05","20","América do Sul","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-04 15:46:32-03","IF","SPSF","05804","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1979","07","24","América do Sul","Brasil","SP","Paraguaçu Paulista","E.E.Instituto Florestal","-50.5699996948242","-22.4099998474121",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"36102","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-04 15:46:32-03","IF","SPSF","17339","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.S.Ferrucci","J.A.Pastore","504","1994","06","21","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo&nf;Mata preservada.&nf;Solo arenoso.&nf;Arvoreta 1,5m altura; flores.; GEOGRAFIA: Região do caldeirão;",NA,NA,"1997","12","30","54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-04 15:46:32-03","IF","SPSF","13568","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"E.C.Fonseca",NA,"1988","05","25","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-04 15:46:32-03","IF","SPSF","17297","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"J.B.Baitello","692","1994","06","21","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Pohl, JBE","Schott719",NA,NA,NA,NA,"?",NA,NA,"Loco non indicato",NA,NA,NA,NA,NA,"P13P3N0114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Sello, HL","Hb. Berol.1821",NA,NA,NA,"Southern America","Brazil",NA,NA,"in R. d. J., Parahyba",NA,NA,NA,"a. 1820--21, fruct.",NA,"P13P3N0114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Schwacke, A","Hb. Berol.8127",NA,NA,NA,"Southern America","Brazil",NA,NA,"in silva inter Ribeirâo et Taquaruçú",NA,NA,NA,"m. Maj. 1892, flor",NA,"P13P3N0114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Sello, HL","Hb. Berol.8127",NA,NA,NA,"Southern America","Brazil",NA,NA,"in R. d. J., Parahyba",NA,NA,NA,"a. 1820--21, fruct.",NA,"P13P3N0114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Glaziou, AFM","Hb. Berol.18958",NA,NA,NA,"Southern America","Brazil",NA,NA,",,Riberiâo à Taquaruçú",NA,NA,NA,"m. Maj. 1892, flor.",NA,"P13P3N0114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Martius, C","Hb. Monac.s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"In Min. Ger., in campis editis ad Salgado",NA,NA,NA,"m. Aug. 1818, flor",NA,"P13P3N0114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Warming, JEB","Hb. Warm.,s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa","In Min. Ger., Lagoa Santa, in silvis vulgaris","-43.8897","-19.6272",NA,"m. Apr. et, ut videtur, interdum etiam in primis tmporis pluviosi mensibus, Nov.--Desc. flor., m. Aug., interdum Febr., fruct.",NA,"P13P3N0114",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Glaziou, AFM","Hb. Eichl.12494",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Paraíba do Sul","Parahiba do Sul","-43.2928","-22.1619",NA,"m. Sept. 1881, fruct.",NA,"P13P3N0114",NA,NA,NA,"22368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:13:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Saldanha da Gama, J de","Hb. Eichl.5893",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Paraíba do Sul","Parahiba do Sul","-43.2928","-22.1619",NA,"fruct.",NA,"P13P3N0114",NA,NA,NA,"22368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:45:20-03","UFRGS","ICN","165707","S","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Cordeiro, J; Barbosa, E","Almeida, KC; et al.","171","2008","09","17","América do Sul","Brasil","PR","Querência do Norte","Caiuá-Ilha Grande RPPN Fazenda da Mata","-53.4844017028809","-23.0835990905762",NA,"doação MBM; árvore, 6m, frutos avermelhados; floresta estacional semidecídual","ICN00002243","ICN00002243",NA,NA,NA,"31834","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:18:56-03","IBt","SP","301523","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Tamashiro, JY; et al.","1183","1995","06","13",NA,"Brasil","São Paulo","Manduri","Horto Florestal de Manduri","-49.356944","-23.009472",NA,NA,"SP046041","SP046041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.356944","-23.009472",NA,NA,NA
"180","2019-11-21 10:18:56-03","IBt","SP","301524","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Sommer, GV","Tamashiro, JY; et al.","1210","1995","06","13",NA,"Brasil","São Paulo","Pirajú","Estrada Manduri-Pirajú.","-49.354306","-23.110333",NA,NA,"SP046043","SP046043","2009",NA,NA,NA,NA,NA,NA,NA,NA,"-49.354306","-23.110333",NA,NA,NA
"181","2019-11-21 10:18:56-03","IBt","SP","301538","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Ferrucci, MS","Tamashiro, JY; et al.","668","1994","09","27",NA,"Brasil","São Paulo","Águas de Santa Bárbara","E.E. de Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"SP046047","SP046047","2003",NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:18:57-03","IBt","SP","50244","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Ferrucci, MS","Kuhlmann, M","1014","1943","08","29",NA,"Brasil","São Paulo","Amparo","Monte Alegre, margem do Rio Pinhal.","-46.7599983215332","-22.7000007629395",NA,NA,"SP046036","SP046036","1997",NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:18:56-03","IBt","SP","305977","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Sommer, GV","Pereira Noronha, MR; et al.","1396","1995","08","06",NA,"Brasil","São Paulo","Andradina","Fazenda Santa Helena.","-51.3699989318848","-20.8899993896484",NA,NA,"SP046044","SP046044","2009",NA,NA,"31224","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:18:56-03","IBt","SP","3626","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Radlkofer, L","Gehrt, G","s.n.","1919","08","14",NA,"Brasil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,"SP046034","SP046034",NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:18:56-03","IBt","SP","301511","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Bernacci, LC","Bernacci, LC; et al.","2024","1995","09","06",NA,"Brasil","São Paulo","Dracena","Fazenda Rancho Alegre.","-51.5299987792969","-21.4799995422363",NA,NA,"SP046046","SP046046","1995","09","06","23670","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:18:56-03","IBt","SP","117652","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Sommer, GV","Kuhlmann, M","2720","1951","09","25",NA,"Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,"SP046039","SP046039","1997","07","08","20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:18:56-03","IBt","SP","50030","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Ferrucci, MS","Kuhlmann, M","796","1943","05","14",NA,"Brasil","São Paulo","Limeira","Beira do Córrego Iracema. Fazenda Morro Azul.","-47.4000015258789","-22.5599994659424",NA,NA,"SP046037","SP046037","1997",NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:18:56-03","IBt","SP","301518","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Sommer, GV","Pirani, JR; Cordeiro, I; Garcia, RF","3165","1994","07","04",NA,"Brasil","São Paulo","Lins","Remanescente na margem da Rodovia marechal Rondon (SP-300), perto do trevo de entrada para a cidade.","-49.7400016784668","-21.6700000762939",NA,NA,"SP046045","SP046045","2009",NA,NA,"23162","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:18:56-03","IBt","SP","252244","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Sommer, GV","Pereira, DF; et al.","112","1991","07","26",NA,"Brasil","São Paulo","Manduri","Floresta Estadual de Manduri","-49.3199996948242","-23",NA,NA,"SP046040","SP046040","1997","07","08","17514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:18:56-03","IBt","SP","10462","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"s.col.","s.n.","1899","06","28",NA,"Brasil","São Paulo","Queluz",NA,"-44.7700004577637","-22.5300006866455",NA,NA,"SP046035","SP046035",NA,NA,NA,"14382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:18:56-03","IBt","SP","252226","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Sommer, GV","Pereira, DF; et al.","93","1991","07","23",NA,"Brasil","São Paulo","Teodoro Sampaio","Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"SP046038","SP046038","1997","07","08","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-03 09:41:13-03","IBt","SP","301536","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Sommer, GV","Baitello, JB","692","1994","06","21",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Estrada do estreito, próximo ao Ribeirão Estreito.","-52.1599998474121","-22.5300006866455",NA,NA,"SP046042","SP046042","2009",NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
