"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","eventTime"
"443","2020-11-04 17:29:09-03","UEM","HUEM","20818","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Milaneze-Gutierre, MA","2011","04","29","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.591667","-24.35","-50.591667","-24.35","HUEM000014337","HUEM000014337",NA,NA,NA,NA,NA,NA,"Grande tubérculo. Flores de coloração rosa com manchas negras.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-11-04 17:29:09-03","UEM","HUEM","24239","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Milaneze-Gutierre, MA","2013","10","23","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.6156005859375","-24.3239002227783",NA,NA,"HUEM000004465","HUEM000004465",NA,NA,"Milaneze-Gutierre, MA","2013",NA,NA,"Epífita; grande tubérculo.",NA,NA,"s.n.",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"445","2021-02-12 15:02:10-03","UFSCar","SPSC","8490","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","F.A. Botoghin","2012","12","05","Brasil","São Paulo",NA,"BH-5MT.",NA,NA,NA,NA,NA,NA,NA,NA,"F.A. Botoghin",NA,NA,NA,"Planta de hábito epífito.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-11-12 17:00:26-03","UEL","FUEL","38319","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","T.I.N. de Azevedo; Carneiro, JS; Vieira, AOS","2005","11","09","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, beira da foz do ribeirão Var, beira da foz do ribeirão Varanal","-50.58975","-24.337056","-50.58975","-24.337056","FUEL018535",NA,NA,NA,"T.I.N. de Azevedo","2006",NA,NA,NA,"Tracheophyta","Lamiales","215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-11-12 17:00:26-03","UEL","FUEL","46964","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Marques, JN","2009","05","01","Brasil","Paraná","Tamarana","Mata do Pinhão","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,NA,"Marques, JN","2009","10","28",NA,"Tracheophyta","Lamiales","42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-11-12 17:00:26-03","UEL","FUEL","46965","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Marques, JN; et al.","2009","10","10","Brasil","Paraná","Tamarana","Mata do Pinhão","-51.166667","-23.883333","-51.166667","-23.883333",NA,NA,NA,NA,"Marques, JN","2009","10","28",NA,"Tracheophyta","Lamiales","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-11-12 17:00:26-03","UEL","FUEL","50656","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Ferreira Jr, M; Rossetto, EFS; Francisco, EM","2011","10","04","Brasil","Paraná","Mauá da Serra","Pousada Água Viva","-51.175361","-23.879694","-51.175361","-23.879694",NA,NA,"897","897","Rossetto, EFS","2012",NA,NA,NA,"Tracheophyta","Lamiales","397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-11-12 17:00:26-03","UEL","FUEL","2311","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Francisco das Chagas e Silva; Soares-Silva, LH","1985","10","16","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Chautems, A","1989",NA,NA,NA,"Tracheophyta","Lamiales","908",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"451","2020-11-12 17:00:26-03","UEL","FUEL","52513","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Molina, JMP","2013","10","25","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, Copa de Peróba","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Molina, JMP","2013","11","06",NA,"Tracheophyta","Lamiales","86",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"452","2020-11-12 17:00:26-03","UEL","FUEL","22338","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Medri, C; Kinupp, VF; Francisco, EM","1997","05","24","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","195",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"453","2020-11-12 17:00:26-03","UEL","FUEL","25980","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Viani, RAG; Baitello, JB","1999","10","16","Brasil","Paraná","Telêmaco Borba","Parque Ecológico Samuel Klabin","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","21",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"454","2020-11-12 17:00:26-03","UEL","FUEL","14128","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Yamanaka, CA; et al.","1994","11","05","Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"Chautems, A","2001",NA,NA,NA,"Tracheophyta","Lamiales","s.n.",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"455","2020-11-12 17:00:26-03","UEL","FUEL","38835","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Robim, MJ; Carvalho, JPM","1984","11","22","Brasil","São Paulo","Campos do Jordão","Parque Estadual, nos jardins da sede, nos jardins da sede","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"Chautems, A","1989","03",NA,NA,"Tracheophyta","Lamiales","s.n.",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"456","2020-08-20 14:56:43-03","UFSC","FLOR","66299","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Andrade, J.H.","2017","10","20","Brasil","Rio Grande do Sul","Maquiné","trazida da mata e cultivada próximo as casas na área central da Terra Indígena Campo Molhado (Mbyá Guarani).","-50.312222","-29.681944","50º18'44''W","29º40'55''S","FLOR0066299","FLOR0066299","850","850","Nuernberg, A.; Andrade, J.H.","2018","10","30","epífita, 25cm altura, flores rosadas e folhas bem pilosas. uso tradicional Mbyá Guarani",NA,"Lamiales","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-08-20 14:56:43-03","UFSC","FLOR","67214","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Santos, R. dos; Santos, I.A. dos; Klein, A.S.","2009","07","21","Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco.","-49.214722","-28.185","49º12'53''W","28º11'6''S","FLOR0067214","FLOR0067214","860","860","Sobral, M.","2009","07","21","Flores vermelhas",NA,"Lamiales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-08-20 20:39:19-03","UFSC","FLOR","30700","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Jarenkow, J.A.","1997","10","18","Brasil","Rio Grande do Sul","Pelotas","Colônia Maciel, Parque Farroupilha.","-52.3424987792969","-31.771900177002",NA,NA,"FLOR0030700",NA,NA,NA,"Jarenkow, J.A.","1997",NA,NA,"erva bulbosa epipétrica e/ou epifítica, flor cálice verde; corola avermelhada com estames vinosos; anteras brancas",NA,"Lamiales","3576",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"459","2020-08-20 20:39:19-03","UFSC","FLOR","25917","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Jarenkow, J.A.","1988","11","02","Brasil","Rio Grande do Sul","Pelotas","Três Cerros.","-52.3424987792969","-31.771900177002",NA,NA,"FLOR0025917",NA,NA,NA,"Waechter, J.L.","1991",NA,NA,"erva com tubérculo de 8 cm de diâmetro, flor vinosa com estrias mais escuras",NA,"Lamiales","1030",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"460","2020-08-20 14:56:43-03","UFSC","FLOR","5412","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Silva Filho, F.A. da","1983","10","08","Brasil","Santa Catarina","Florianópolis","Ponta Norte, Ilha do Campeche.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0005412",NA,"20","20","Ferreira, G.E.","2012","12","14","erva, com bulbo, flor rosa manchada de marrom",NA,"Lamiales","109",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"461","2020-08-20 14:56:43-03","UFSC","FLOR","106","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Reitz, R.; Klein, R.M.","1954","09","30","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luiz Alves.","-48.6618995666504","-26.9078006744385",NA,NA,"FLOR0000106",NA,"300","300","Ferreira, G.E.","2012","12","14","erva, flor roxo-estriada",NA,"Lamiales","2154",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"462","2020-08-20 14:56:43-03","UFSC","FLOR","17504","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Falkenberg, D.B.","1987","10","17","Brasil","Santa Catarina","Joinville","Reserva da CELESC, usina Piraí.","-48.8456001281738","-26.3043994903564",NA,NA,"FLOR0017504",NA,"400","400","Ferreira, G.E.","2012","12","14","arbusto quebradiço, flor k e todo o limbo verdes. Pecíolo, pedúnculo da inflorescência e pedicelos purpúreos; pétalas esverdeadas no botão jovem; na pré-antese, ápice amarelado e 2/3 inferior rosado, 1,5m altura. Na flor aberta, lob",NA,"Lamiales","4464",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"463","2020-08-20 14:56:43-03","UFSC","FLOR","17524","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Falkenberg, D.B.","1987","10","17","Brasil","Santa Catarina","Joinville","Reserva da CELESC, usina Piraí.","-48.8456001281738","-26.3043994903564",NA,NA,"FLOR0017524",NA,"350","350","Ferreira, G.E.","2012","12","14","subarbusto, flor K verde, ápice dos dentes avermelhado; C rosada, com uma listra vermelha na metade superior de cada pétala e pontos vermelhos nas bordas de cada lobo das pétalas; pólen esbranquiçado em grande quantidade, 4 estames;",NA,"Lamiales","4484",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"464","2017-11-17 14:34:21-02","UFMT","UFMT","40684","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Caxambu, M.G.","2011","10","14","Brasil","Paraná","Tijucas do Sul","Associação dos Professores do UFPR.","-49.051417","-25.837528","-49.051417","-25.837528",NA,NA,"869","869","Caxambu, M.G.","2011","12","16","erva epífita heliófita, bulbosa , flores róseas.; Revelo ondulado, vegetação floresta ombrófila mista montana.",NA,NA,"3598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2018-07-20 21:34:42-03","UFMT","UFMT","43221","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Huber, C.","2013","11","02","Brasil","Paraná","Pitanga","erva ciófita, epífita, ripária. Flores rosas com mácvulas escuras - relevo ondulado.","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,NA,NA,"Caxambu, M.G.","2014","05","03","Erva ciófita, epífita, ripária. Flores rosas com máculas escuras.&nf;relevo ondualdo &nf;vegetação Floresta ombrófila mista aluvial.",NA,NA,"s.n.",NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA,NA
"466","2021-03-04 15:46:38-03","IF","SPSF","11150","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"A.Custodio Filho","1986","05","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Scrophulariales","2650","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"467","2021-03-04 15:46:38-03","IF","SPSF","32578","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"O.Handro","1957","10","13","Brasil","SP","Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Scrophulariales","704","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"468","2021-03-04 15:46:38-03","IF","SPSF","34442","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","L.S.Kinoshita & A.M.Correa & R.Cielo-Filho & R.F.C.Araujo & J.C.Galvão & P.Moraes","2004","10","15","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.985","-24.0575",NA,NA,NA,NA,NA,NA,"J.B.Baitello","2011","10","20","COLETA: XLS: SPSFNovo;&nf;Epifita, flores padrão tigrado, rosa com manchas marrom escuro; GEOGRAFIA: beira da estrada para o rio taquaral&nf;;","Magnoliophyta","Scrophulariales","173","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"469","2021-03-04 15:46:38-03","IF","SPSF","35568","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"J.B.Baitello & D.Souza & E.L.Silva","2005","11","05","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.966444","-24.068333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata preservada&nf;;","Magnoliophyta","Scrophulariales","1795","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"470","2021-03-04 15:46:38-03","IF","SPSF","42692","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","J.B.Baitello & O.T. Aguiar & R.Cielo-Filho","2009","09","24","Brasil","SP","Itapeva","Estação Experimental","-49.066111","-24.058611",NA,NA,NA,NA,NA,NA,"N.O.Costa","2009","11","11","COLETA: Flores róseas.; GEOGRAFIA: Trilha do Poço da Lima.;","Magnoliophyta","Scrophulariales","2395","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"471","2021-03-04 15:46:38-03","IF","SPSF","44560","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","((Chautems)) (Lindl.)","C.R.Lima & J.B.Baitello & R.Cielo-Filho","2010","09","28","Brasil","SP","Itapeva","Estação Experimental","-49.064444","-24.068333",NA,NA,NA,NA,NA,NA,"J.B.Baitello","2010","12","20","COLETA: Erva epífita.&nf;Flores rosa.; GEOGRAFIA: Trilha da Ilha do Pirituba.;","Magnoliophyta","Scrophulariales","301","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"472","2021-03-04 15:46:38-03","IF","SPSF","52815","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","R. J. Almeida-Scabbia et al.","2012","10","02","Brasil","SP","São Paulo",NA,"-46.723056","-23.4225",NA,NA,NA,NA,"765","765","J.G. Avelino",NA,NA,NA,"COLETA: Rupícola. Caule carnoso de Gesneriaceae. Tubérculo xom aprox. 0,10m. Corola rosa com manchas (riscos) vináceos. Estiletwe rosado. Flores jovens verde-amareladas com pontuações rosadas.; GEOGRAFIA: Toca do Vento. Afloramento rochoso, mata bem aber","Magnoliophyta","Scrophulariales","691","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"473","2021-03-04 15:46:38-03","IF","SPSF","53808","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","((Lindl.)) Chautems","L.C. Pereira et al.","2018","04","26","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.591389","-22.739444",NA,NA,NA,NA,NA,NA,"L.C.Pereira","2018","04","26","COLETA: Erva epífitica. Folhas na cor verde-claro com nervuras vináceas. Frutos secos de cor marrom-escuro. Coletada em um Podocarpus lambert.; GEOGRAFIA: Coletada em Podocarpus lamberti, próximo a 1ª ponte da Trilha das 4 Pontes. (Coordenadas na exsicat","Magnoliophyta","Scrophulariales","74","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"474","2021-03-04 15:46:38-03","IF","SPSF","08860","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"M.J.Robim & J.P.M. Carvalho","1984","11","22","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Scrophulariales",NA,"América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"475","2021-03-04 15:46:38-03","IF","SPSF","14857","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"S.Xavier & A.D.Pereira","1992","11","11","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Scrophulariales","247","América do Sul",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"476","2021-03-04 15:46:38-03","IF","SPSF","33479","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"G.A.R.D.P.Arzolla","2004","09","20","Brasil","SP","São Paulo","P.E.Cantareira, regiao da Chapada","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Scrophulariales","624","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"477","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Gesneria","douglasii","Gesneria douglasii","Lindl.","Melin, DE",NA,NA,NA,"Brazil",NA,NA,"ibidem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Gesneria","douglasii","Gesneria douglasii","Lindl.","Melin, DE",NA,NA,NA,"Brazil",NA,NA,"dein creberrime prope Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Gesneria","douglasii","Gesneria douglasii","Lindl.","Gardner, G",NA,NA,NA,"Brazil",NA,NA,"in arboribus rupibusque ad Pedra Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Gesneria","douglasii","Gesneria douglasii","Lindl.","Hooker, JD",NA,NA,NA,"Brazil",NA,NA,"in arboribus rupibusque ad Pedra Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lond. Journ. of Bot. 1. 1842. 545. n. 251. Fl. m. Novembri etc. Pl. Dryas.",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Gesneria","douglasii","Gesneria douglasii","Lindl.","Dickson, ?",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat prope Rio de Janeiro, sub palmarum truncis prope urbem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-02-08 12:42:38-03","UFRGS","ICN","111205","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Larocca, J; Babueno, R","1995","11","04","Brasil","RS","São Francisco de Paula","Aratinga","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Barroso, CM","2003","09","19",NA,"Dicotyledon",NA,"95049","América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"483","2021-02-08 12:42:38-03","UFRGS","ICN","115191a","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Gonçalves, CN; Azevedo-Gonçalves, CF","1999","10","10","Brasil","RS","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,"Gonçalves, CN",NA,NA,NA,"Sobre figueira, localidade de Arroi Bonito","Dicotyledon",NA,"s.n.","América do Sul",NA,"32697","auto",NA,NA,NA,NA,NA,NA,NA
"484","2021-02-08 12:42:38-03","UFRGS","ICN","048804","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Waechter, JL","1981","11","24","Brasil","RS","Três Cachoeiras",NA,"-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,NA,NA,"Chautems, A","1989",NA,NA,"Cálice verde, corola rósea com manchas e estrias vinosas com tubérculos de ca. 10 cm de diametro;","Dicotyledon",NA,"1793","América do Sul",NA,"17224","auto",NA,NA,NA,NA,NA,NA,NA
"485","2021-02-08 12:42:38-03","UFRGS","ICN","064655","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Stehmann, JR","1985","10","29","Brasil","SC","Praia Grande",NA,"-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,NA,NA,"Chautems, A","1989",NA,NA,"Rúpicula; flores rosadas;","Dicotyledon",NA,"734","América do Sul",NA,"21549","auto",NA,NA,NA,NA,NA,NA,NA
"486","2021-02-08 12:42:38-03","UFRGS","ICN","176123","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Ferreira, GE","2012","10","05","Brasil","RS","Canela","Parque da Ferradura.","-50.843611","-29.269722","-50.843611","-29.269722",NA,NA,NA,NA,"Ferreira, GE","2012","10","05","Erva epifítica de 30 cm, flores rosas com estrias vermelho-escuro.; Epifítica sobre Cupania vernalis na borda do mato.","Dicotyledon",NA,"222","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2021-02-08 12:42:38-03","UFRGS","ICN","176127","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Ferreira, GE","2012","10","31","Brasil","RS","Maquiné","distr. Barra do Ouro, Cachoeira do Garapiá","-50.226667","-29.502222","-50.226667","-29.502222",NA,NA,NA,NA,"Ferreira, GE","2012","10","31","Erva epifítica de 40 cm, flores rosa-escuro com estrias vermelho-escuro.; Epifítica as margens do arroio","Dicotyledon",NA,"226","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-02-08 12:42:38-03","UFRGS","ICN","176128","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Ferreira, GE","2012","10","31","Brasil","RS","Maquiné","distr. Barra do Ouro, Cachoeira da Forqueta","-50.203056","-29.534167","-50.203056","-29.534167",NA,NA,NA,NA,"Ferreira, GE","2012","10","31","Flores rosas com estrias vermelho-escuro.; Rupícola sobre bloco de basalto no interior da mata.","Dicotyledon",NA,"227","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
