"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","individualCount","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","sex"
"196","2021-01-26 13:57:21-03","IMA","MAC","30794","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","I.A.Bayma","943","2007","08","21","Brasil","Alagoas","São Miguel dos Campos","Mata da Fábrica Cimpor.","-36.923358","-9.783111",NA,"Arbusto ca. de 1m de altura. Inflorescência verde.; Mata Atlântica em Tabuleiro.",NA,NA,NA,NA,NA,NA,"MAC0030794",NA,NA,NA,"-36.923358","-9.783111","15",NA,NA,NA,NA
"197","2021-01-26 13:57:21-03","IMA","MAC","39431","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","R.P.Lyra-Lemos; F.Cavalcante; L.M.Leão","12111","2009","04","02","Brasil","Alagoas","Murici","Fazenda Boa Alegria.","-36.431719","-9.223475",NA,"Arbusto ca. 1,5 m. Inflorescência verde.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0039431",NA,NA,NA,"-36.431719","-9.223475","15",NA,NA,NA,NA
"198","2021-01-26 13:57:21-03","IMA","MAC","42606","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota","4126","2009","06","25","Brasil","Alagoas","Quebrangulo","Serra das Guaribas.","-36.473583","-9.321761",NA,"Arbusto ca. 2 m de altura. Inflorescência verde.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0042606",NA,NA,NA,"-36.473583","-9.321761","15",NA,NA,NA,NA
"199","2021-01-26 13:57:21-03","IMA","MAC","44311","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota; V.G.Ramalho","5815","2009","10","03","Brasil","Alagoas","Teotônio Vilela","Usina Seresta, Madeiras.","-36.361686","-9.948",NA,"Arbusto ca. 3 m de altura. Inflorescência creme.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0044311",NA,NA,NA,"-36.361686","-9.948","15",NA,NA,NA,NA
"200","2021-01-26 13:57:21-03","IMA","MAC","44554","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota; V.G.Ramalho","6058","2009","10","04","Brasil","Alagoas","São Sebastião","Fazenda Indiana.","-36.544578","-9.954767",NA,"Arbusto ca. 2 m de altura. Inflorescência creme.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0044554",NA,NA,NA,"-36.544578","-9.954767","15",NA,NA,NA,NA
"201","2021-01-26 13:57:21-03","IMA","MAC","45617","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota","7121","2010","01","28","Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.232211","-9.332981",NA,"Arbusto ca. 3 m de altura. Inflorescência creme.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0045617",NA,NA,NA,"-36.232211","-9.332981","15",NA,NA,NA,NA
"202","2021-01-26 13:57:21-03","IMA","MAC","45632","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota","7136","2010","01","28","Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.241944","-9.374",NA,"Arbusto ca. 2 m de altura. Inflorescência creme.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0045632",NA,NA,NA,"-36.241944","-9.374","15",NA,NA,NA,NA
"203","2021-01-26 13:57:21-03","IMA","MAC","47266","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","F.Cavalcante; M.V.Caju; A.M.Bastos","321","2010","01","16","Brasil","Alagoas","Teotônio Vilela","Fazenda Madeiras.","-36.371475","-9.976567",NA,"Arbusto ca. 1 m de altura. Inflorescências verdes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0047266",NA,NA,NA,"-36.371475","-9.976567","15",NA,NA,NA,NA
"204","2021-01-26 13:57:21-03","IMA","MAC","47441","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","R.P.Lyra-Lemos; F.Cavalcante; M.C.S.Mota","12818","2010","01","24","Brasil","Alagoas","Ibateguara","Usina Serra Grande, Mata Coimbra.","-35.927994","-8.973719",NA,"Arbusto. Inflorescência verdes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0047441",NA,NA,NA,"-35.927994","-8.973719","15",NA,NA,NA,NA
"205","2021-01-26 13:57:21-03","IMA","MAC","47755","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","W.W.Thomas; M.R.V.Barbosa; R.P.Lyra-Lemos; A.Melo","15213","2010","02","27","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada, Trail from reserve base (sede) to the top of Pedra Talhada.","-36.473583","-9.321761",NA,"Herb 1,2 m. Inflorescence green.; Moist submontane tropical forest. On roch outcrop.",NA,NA,NA,NA,NA,NA,"MAC0047755",NA,NA,NA,"-36.473583","-9.321761","15",NA,NA,NA,NA
"206","2021-01-26 13:57:21-03","IMA","MAC","47847","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","A.M.Bastos","139","2010","02","02","Brasil","Alagoas","Teotônio Vilela","Usina Seresta.","-36.361686","-9.948",NA,"Arbusto ca. 1,5 m de altura. Inflorescência verde.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0047847",NA,NA,NA,"-36.361686","-9.948","15",NA,NA,NA,NA
"207","2021-01-26 13:57:21-03","IMA","MAC","48990","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota; D.Oliveira","8029","2010","08","14","Brasil","Alagoas","Rio Largo","Flexa.","-35.839433","-9.477828",NA,"Arbusto ca. 2 m de altura. Frutos verdes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0048990",NA,NA,NA,"-35.839433","-9.477828","14",NA,NA,NA,NA
"208","2021-01-26 13:57:21-03","IMA","MAC","49755","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota","8794","2010","10","04","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.431719","-9.223475",NA,"Árvore ca. 4,5 m de altura. Inflorescências cremes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0049755",NA,NA,NA,"-36.431719","-9.223475","15",NA,NA,NA,NA
"209","2021-01-26 13:57:21-03","IMA","MAC","49766","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota","8805","2010","10","04","Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.431719","-9.223475",NA,"Arbusto ca. 1 m de altura. Frutos verdes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0049766",NA,NA,NA,"-36.431719","-9.223475","15",NA,NA,NA,NA
"210","2021-01-26 13:57:21-03","IMA","MAC","50799","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.C.O.Chagas","2011","01","Chagas-Mota","9831","2011","01","14","Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.232211","-9.332981",NA,"Arbusto ca. 2,5 m de altura. Inflorescência jovem.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0050799",NA,NA,NA,"-36.232211","-9.332981","14",NA,NA,NA,NA
"211","2021-01-26 13:57:21-03","IMA","MAC","50923","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.C.O.Chagas","2011","01","Chagas-Mota; J.W.Alves-Silva","9955","2011","01","19","Brasil","Alagoas","Ibateguara","Petrópolis.","-35.927994","-8.973719",NA,"Arbusto ca. 2 m de altura. Infrutescência verde.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0050923",NA,NA,NA,"-35.927994","-8.973719","19",NA,NA,NA,NA
"212","2021-01-26 13:57:21-03","IMA","MAC","51476","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","J.W.Alves-Silva; R.C.Pinto; J.M.Ferreira","900","2011","02","09","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.431719","-9.223475",NA,"Subarbusto ca. 2 m de altura. Inflorescência creme.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0051476",NA,NA,NA,"-36.431719","-9.223475","15",NA,NA,NA,NA
"213","2021-01-26 13:57:21-03","IMA","MAC","51506","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","R.P.Lyra-Lemos; W.T.C.C.Santos; E.S.França","13264","2011","06","11","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.431719","-9.228003",NA,"Subarbusto ca. 1,5 m de altura. Inflorescência verde.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0051506",NA,NA,NA,"-36.431719","-9.228003","15",NA,NA,NA,NA
"214","2021-01-26 13:57:21-03","IMA","MAC","52180","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota","10467","2011","03","23","Brasil","Alagoas","Rio Largo","Flexa.","-35.839433","-9.477828",NA,"Arbusto ca. 1,5 m de altura. Infrutescência verde.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0052180",NA,NA,NA,"-35.839433","-9.477828","15",NA,NA,NA,NA
"215","2021-01-26 13:57:21-03","IMA","MAC","52412","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","R.P.Lyra-Lemos; M.C.S.Mota; W.T.C.C.Santos; E.S.França","13464","2011","09","10","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.473844","-9.320267",NA,"Subarbusto ca. 1 m de altura. Flores verdes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0052412",NA,NA,NA,"-36.473844","-9.320267","15",NA,NA,NA,NA
"216","2021-01-26 13:57:21-03","IMA","MAC","6910","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F.Guimarães","2008",NA,"M.N.Rodrigues; A.I.L.Pinheiro","1110","1984","07","18","Brasil","Alagoas","Colônia Leopoldina","Mata do Tamanduá, Mata pluvial tropical, solo bem drenado.","-35.756786","-8.94",NA,"Arbusto com inflorescência verde.; Mata Atlântica",NA,NA,NA,NA,NA,NA,"MAC0006910",NA,NA,NA,"-35.756786","-8.94",NA,NA,NA,NA,NA
"217","2021-01-26 13:57:21-03","IMA","MAC","9355","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F.Guimarães","2008",NA,"R.P.Lyra-Lemos; I.S.Moreira","2937","1987","09","24","Brasil","Alagoas","Quebrangulo","Parque Estadual de Pedra Talhada., Mata subcaducifólia.","-36.431719","-9.223475",NA,"Sub-arbusto com ca. de 1m de alt. Pétalas verdes.; Mata Atlântica",NA,NA,NA,NA,NA,NA,"MAC0009355",NA,NA,NA,"-36.431719","-9.223475",NA,NA,NA,NA,NA
"218","2021-01-26 13:57:21-03","IMA","MAC","3983","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F.Guimarães","2008",NA,"R.P.Lyra-Lemos; M.N.Rodrigues","510","1982","05","11","Brasil","Alagoas","Igací","Sítio Boa Vista.","-36.6335983276367","-9.53693962097168","22424","Erva; Caatinga","auto",NA,NA,NA,NA,NA,"MAC0003983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-25 10:13:13-03","CVRD","CVRD","13331","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Geovane S. Siqueira","2011","03","Siqueira, G.S.","608","2011","02","18","BRASIL","ES","Linhares",NA,"-39.904663","-19.085621",NA,"<ll>dwc_commonname:</ll> Beco mole",NA,NA,"América do Sul",NA,NA,NA,"CVRD013331",NA,NA,NA,"-39,904663","-19,085621","28","Magnoliopsida",NA,NA,NA
"220","2021-02-25 10:13:13-03","CVRD","CVRD","6924","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Elsie F. Guimarães","2010","02","Folli, D.A.","3968","2001","07","10","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD006924",NA,NA,NA,NA,NA,"04","Magnoliopsida",NA,NA,NA
"221","2021-02-25 10:13:13-03","CVRD","CVRD","9037","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Elsie F. Guimaraes","2005","03","Jaramillo, A.","784","2004","11","26","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD009037",NA,NA,NA,NA,NA,"01","Magnoliopsida",NA,NA,NA
"222","2021-02-25 10:13:13-03","CVRD","CVRD","16536","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","J. Meirelles","2011","04","Meirelles, J.","512","2011","04","14","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","Arbusto, amentilho verde, espessado. <ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD016536",NA,NA,NA,"40,0369 W","19,193 S","14","Magnoliopsida",NA,NA,NA
"223","2021-02-25 10:13:13-03","CVRD","CVRD","10183","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Elsie F. Guimaraes","2008","03","Lucas, E.","860","2006","11","30","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD010183",NA,NA,NA,NA,NA,"01","Magnoliopsida",NA,NA,NA
"224","2021-02-25 10:13:13-03","CVRD","CVRD","16166","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker",NA,"2019","11","Felitto, G.","1258","2019","11","22","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","Col. Ad. : F. Calheiros <ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul","42","42",NA,"CVRD016166",NA,NA,NA,NA,NA,"28","Magnoliopsida",NA,NA,NA
"225","2021-02-25 10:13:13-03","CVRD","CVRD","4133","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Geovane S. Siqueira","2004","12","Farias, G.L.","537","1992","08","05","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","Flores pouco perfumada, espiga reta verde. <ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD004133",NA,NA,NA,NA,NA,"16","Magnoliopsida",NA,NA,NA
"226","2021-02-25 10:13:13-03","CVRD","CVRD","3621","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Geovane S. Siqueira","2004","12","Zortea, M.","15","1991","12","11","BRASIL","ES","Linhares","100m antes do Córrego Rancho Alto.","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD003621",NA,NA,NA,NA,NA,"16","Magnoliopsida",NA,NA,NA
"227","2021-02-25 10:13:13-03","CVRD","CVRD","1352","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Daniela Monteiro","2012","06","Sobral, M.","4654","1986","03","23","BRASIL","ES","Linhares","Arbusto em interior de mata.","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD001352",NA,NA,NA,NA,NA,"12","Magnoliopsida",NA,NA,NA
"228","2021-02-25 10:13:13-03","CVRD","CVRD","9013","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Elsie F. Guimarães","2010","02","Siqueira, G.S.","143","2004","11","25","BRASIL","ES","Linhares","Prox a entrada do 2º T do bloco D","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD009013","CVRD009013",NA,NA,NA,NA,"04","Magnoliopsida",NA,NA,NA
"229","2021-02-25 10:13:13-03","CVRD","CVRD","9036","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Elsie F. Guimaraes","2005","03","Jaramillo, A.","794","2004","11","26","BRASIL","ES","Linhares","proximo ao bloco D","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD009036",NA,NA,NA,NA,NA,"01","Magnoliopsida",NA,NA,NA
"230","2021-02-25 10:13:13-03","CVRD","CVRD","11596","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Daniela Monteiro","2012","06","Romão, G.O.","1310","2006","04","10","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD011596",NA,NA,NA,NA,NA,"12","Magnoliopsida",NA,NA,NA
"231","2021-02-25 10:13:13-03","CVRD","CVRD","11799","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Daniela Monteiro","2012","06","Paciencia, M.B.","2414","2006","04","09","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096","48094","arbusto, 1m alt; espigas verdes <ll>dwc_commonname:</ll> Beco mole","auto",NA,"América do Sul",NA,NA,NA,"CVRD011799",NA,NA,NA,NA,NA,"12","Magnoliopsida",NA,NA,NA
"232","2021-03-01 11:50:31-03","UFPE","UFP","77971","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Queiroz, GA","2019","10","Costa-Lima, JL; Alves, M; Thomas, WW; Chagas, M; Louzada, RB; Brandão, G","1057","2013","09","21","Brasil","Sergipe","Capela",NA,"-37.521944","-10.536667",NA,"Arbusto ereto,com cerca de 1.5m de altura.Folhas membranáceas, discolores,face superior verde-escura, inferior glauca.Espigas esverdeadas voltadas para cima.",NA,NA,NA,"118","118",NA,"UFP077971",NA,NA,NA,"-37.521944","-10.536667","18",NA,NA,NA,NA
"233","2021-03-01 11:50:31-03","UFPE","UFP","57047","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Alves, M","2009","07","Gomes, P; Mendes, K; Amorim, BS","651","2007","10","15","Brasil","Sergipe","Itabaiana",NA,"-37.34125","-10.772222",NA,"Arbusto com cerca de 2m de altura, inflorescência verde.; Complexo florístico vegetacional, mata ciliar.",NA,NA,NA,"224","224",NA,"UFP057047",NA,NA,NA,"-37.34125","-10.772222","04",NA,NA,NA,NA
"234","2021-03-01 11:50:31-03","UFPE","UFP","57048","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Alves, M","2009","07","Lucena, MFA; Alves, M; Castro, A; Almeida, V; Sarim, B","1791","2007","06","11","Brasil","Sergipe","Areia Branca",NA,"-37.405556","-10.826111",NA,"Arbusto com cerca de 1m de altura, folhas cartácea-membranáceas, com brilho aparente, inf. jovem de cor verde, quando mudura creme. Frequente.; Complexo Florístico vegetacional, solo latossolo pedregoso.",NA,NA,NA,"220","220",NA,"UFP057048",NA,NA,NA,"-37.405556","-10.826111","04",NA,NA,NA,NA
"235","2021-03-01 11:50:31-03","UFPE","UFP","37901","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, EF","2008","07","Oliveira, M; Grillo, AA","1266","2003","01","25","Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211","16798","Arbusto com mais ou menos 1,5m de altura, frutos brancos. Frequente.; Vegetação arbustivo-arbórea densa. Solo humoso.","auto",NA,NA,NA,NA,NA,"UFP037901",NA,NA,NA,NA,NA,"28",NA,NA,NA,NA
"236","2021-03-01 11:50:31-03","UFPE","UFP","36966","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, EF","2008",NA,"Oliveira, M; Grillo, AA","875","2002","04","18","Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211","16798","Arbusto mais ou menos 0.50cm de altura, frutos verdes. Ocasional.; Vegetação arbustivo-arbórea densa. Solo argiloso.","auto",NA,NA,NA,NA,NA,"UFP036966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-09-12 05:00:02-03","US","US","1618044","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Y. Mexia","5242","1920","11","3","Brazil","Minas Gerais",NA,"Fazenda do Deserto, Varje. Viçosa.",NA,NA,NA,NA,NA,"1","South America - Neotropics","690",NA,NA,"US00107663","US00107663_01",NA,"Holotype",NA,NA,NA,"Dicotyledonae",NA,NA,NA
"238","2020-09-12 05:00:02-03","US","US","2999645","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"G. Martinelli & T. R. Soderstrom","9758","1983","10","29","Brazil","Espírito Santo","Linhares","Reserva Florestal de Linhares, Cia. Vale do Rio Doce, estrada X-1.","-40.0722007751465","-19.3910999298096","48094",NA,"auto","1","South America - Neotropics","30",NA,NA,"US01331065","US01331065_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"239","2020-09-12 05:00:02-03","US","US","2250215","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Yuncker, T. G.",NA,NA,"Y. Mexia","5242","1920","11","3","Brazil","Minas Gerais",NA,"Fazenda do Deserto, Varje. Viçosa.",NA,NA,NA,NA,NA,"1","South America - Neotropics","690",NA,NA,"US01095261","US01095261_01",NA,"Isotype",NA,NA,NA,"Dicotyledonae",NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US","1617984","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Y. Mexia","5015","1930","8","28","Brazil","Minas Gerais",NA,"Districto Casca. Fazenda de Coco de Ouro, forest near Lagoa.",NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,NA,NA,"US01331069","US01331069_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","3130112","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","15838","1971","10","25","Brazil","Amazonas",NA,"Roadside near Tapuruquara",NA,NA,NA,NA,NA,"1","South America - Neotropics",NA,NA,NA,"US01331066","US01331066_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"242","2020-09-12 05:00:02-03","US","US","2930221","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9971","1969","2","17","Brazil","Roraima",NA,"Serra dos Surucucus. Margin of Posto Surucucu Mission Airstrip.","-63.55","-2.7",NA,NA,NA,"1","South America - Neotropics",NA,NA,NA,"US01331067","US01331067_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","1618087","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Y. Mexia","s.n.","1930","12","10","Brazil","Minas Gerais","Viçosa","Fazenda de Beserva, Wooded slope above stream.","-42.8819007873535","-20.7539005279541","13937",NA,"auto","1","South America - Neotropics","940",NA,NA,"US01331068","US01331068_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","2281275","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum scandens","Yunck.",NA,NA,NA,"H. S. Irwin","2160","1958","11","26","Brazil","Minas Gerais","Viçosa","Vicosa, 4 km. S on road to Uba.","-42.8819007873535","-20.7539005279541","13937",NA,"auto","1","South America - Neotropics",NA,NA,NA,"US00107661","US00107661_01","scandens","Holotype",NA,NA,NA,"Dicotyledonae",NA,NA,NA
"245","2020-09-02 16:35:55-03","Cenargen","CEN","16612","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","M. Carvalho-Silva","2003","05","A. Pellin","5","2001","10","05","Brasil","PR","GUARAQUECABA",NA,NA,NA,NA,"Doação Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"1",NA,NA,NA,"Exsicatas","CEN00016612","CEN00016612",NA,NA,NA,NA,NA,NA,NA,NA,NA
