"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","typeStatus","fieldNumber","relatedCatalogItem","sex"
"45","2019-10-09 11:12:22-03","UFBA","ALCB","75217a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Meiado, MV","Guedes, ML; Alunos de Botânica Econômica","Brasil","Bahia","Juazeiro","Baixo Médio São Francisco","-40.5","-9.4",NA,NA,"Cladódios achatados, articulados, comauréolas contendo gloquídios. Flores de cor laranja.",NA,"12731","2006","11","26","Southern America",NA,NA,NA,NA,NA,"-40.5","-9.4","2010","11","16",NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:12:22-03","UFBA","ALCB","78380","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Ferrucci, MS; Perdiz, R","Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","Brasil","Bahia","Feira da Mata","Médio São Francisco, Próximo ao Rio Carinhanha","-44.2125","-14.231667",NA,NA,"Cladódio articulado, suculento, verde. Fruto 'de vez' de cor salmon.",NA,"13342","2007","05","07","Southern America",NA,NA,NA,"454","454","-44.2125","-14.231667","2010","11","16",NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:12:22-03","UFBA","ALCB","78500","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Ferrucci, MS; Perdiz, R","Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","Brasil","Bahia","Feira da Mata","Médio São Francisco, Na margem do Rio Carinhanha","-44.2125","-14.231667",NA,NA,"cladódios suculentos verdes. Frutos 'de vez salmon.",NA,"13412","2007","05","07","Southern America",NA,NA,NA,NA,NA,"-44.2125","-14.231667","2010","11","16",NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:12:22-03","UFBA","ALCB","81822","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Meiado, MV","Roque, N; Carvalho, G; Alunos de Botânica III","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Trilha para o Ventura","-41.001944","-11.636111",NA,NA,"prostrada. Flores laranja-avermelhadas. Frutos vermelhos.",NA,"1710","2007","11","10","Southern America",NA,NA,NA,"903","903","-41.001944","-11.636111","2010","11","16",NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:12:22-03","UFBA","ALCB","82220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Meiado, MV","Moreira, L","Brasil","Bahia","Pilão Arcado","Baixo Médio São Francisco","-42.5","-10",NA,NA,"crassa. Estéril.",NA,"s/n","2007","04",NA,"Southern America",NA,NA,NA,NA,NA,"-42.5","-10","2010","11","16",NA,NA,NA,NA,NA,NA
"50","2019-11-25 16:50:26-03","UFBA","ALCB","82485a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Meiado, MV","Guedes, ML; Oliveira, MAJ de; Santana, FA","Brasil","Bahia","Barra","Médio São Francisco, Barra Pau d'arco Lagoa do Canto","-43.133333","-11.083333",NA,NA,"Áfila. Flores com pétalas verdes. Freqüente.",NA,"14482","2007","11","17","Southern America",NA,NA,NA,NA,NA,"-43.133333","-11.083333","2010","11","16",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:12:22-03","UFBA","ALCB","83540","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Guedes, ML; Gomes, FS","Guedes, ML; Gomes, FS; Prates, ARS","Brasil","Bahia","Caetité","Serra Geral, Brejinho das Ametistas, Bloco III, T02 ,parcela 06.","-42.537222","-14.350833",NA,NA,"Caule articulado, cladódios achatados. Auréolas com gloquídios diminutos. Frutos imaturos verdes.",NA,"14301","2008","04","28","Southern America",NA,NA,NA,"1015","1015","-42.537222","-14.350833","2008","06",NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:12:22-03","UFBA","ALCB","85997","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Gomes, FS","Gomes, FS; Oliveira, JPL; Ballejos, J","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, BA 052, lado esquerdo, a 22 km da cidade","-41.338056","-11.490278",NA,NA,"ca. 30 cm alt. Auréolas com gloquídeos amarelados. Botões róseos. Frutos imaturos, verdes.; afloramento rochoso.",NA,"127","2009","01","20","Southern America",NA,NA,NA,"890","890","-41.338056","-11.490278","2009","04",NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:12:22-03","UFBA","ALCB","88523","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Guedes, ML","Guedes, ML; Gomes, FS; Alunos de Botânica III","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Cruzeiro","-40.516667","-11.166667",NA,NA,"cladódios achatados, com muitas auréolas contendo muitos gloquídios. Flores terminais, vermelhas . Frutos imaturos.",NA,"14737","2009","04","19","Southern America",NA,NA,NA,NA,NA,"-40.516667","-11.166667","2009","05",NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:12:22-03","UFBA","ALCB","89849","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Guedes, ML","Guedes, ML; Gomes, FS; et al.","Brasil","Bahia","Urandi","Serra Geral, Caminho para o Rio Raízes. Ponto 01","-42.650833","-14.765278",NA,NA,"Cladódios achatados, com gloquídios. Flores vermelhas. Frutos imaturos laranja.",NA,"15776","2009","08","04","Southern America",NA,NA,NA,"709","709","-42.650833","-14.765278","2009","09",NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:12:22-03","UFBA","ALCB","90309","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Guedes, ML","Guedes, ML; Gomes, FS; Melo, E","Brasil","Bahia","Sobradinho","Baixo Médio São Francisco, Estrada de Joazeiro para Sobradinho","-40.846667","-9.480556",NA,NA,"Cladódios achatados. Flores vermelho-alaranjadas.",NA,"15958","2009","09","21","Southern America",NA,NA,NA,"382","382","-40.846667","-9.480556","2009","08",NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:12:22-03","UFBA","ALCB","94338","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Melo, E","Melo, E; Silva, BM; Barreto, KL; Almeida, V","Brasil","Bahia","Santa Brígida","Nordeste, Fazenda do Sr. José Alves","-38.145556","-9.714167",NA,NA,"Erva crassa 10-40 cm alt. Frutos verde-amarelados.",NA,"7270","2009","11","28","Southern America",NA,NA,NA,"302","302","-38.145556","-9.714167","2009","11",NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:12:22-03","UFBA","ALCB","94340","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Melo, E","Melo, E; Guedes, ML; Gomes, FS; Matos, LP","Brasil","Bahia","Licínio de Almeida","Serra Geral, Ca. 2 Km após o povoado Riacho Fundo, estrada de terra para Licínio de Almeida.","-42.524444","-14.615278",NA,NA,"Erva crassa 20-30 cm alt., cladódios achatados. Frutos verdes; Próximo afloramento rochoso, beira de estrada.",NA,"7497","2009","12","11","Southern America",NA,NA,NA,"800","800","-42.524444","-14.615278","2009","12",NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:12:22-03","UFBA","ALCB","135959","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Guedes, ML","Ribeiro, EM de O","Brasil","Bahia","Feira de Santana","Distrito de Jaíba, Fazenda Rosário.","-38.9667015075684","-12.2666997909546","46325",NA,"cladódios alargados. Flores laranja-avermelhadas.","auto","01","2018","07","26","Southern America",NA,"ALCB065247",NA,NA,NA,NA,NA,"2019","06",NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:12:22-03","UFBA","ALCB","135975","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Guedes, ML","Ribeiro, EM de O","Brasil","Bahia","Serra Preta","Fazenda Paraíso","-39.3316993713379","-12.1603002548218","25913",NA,"cladódios alargados. Flores laranja-avermelhadas.","auto","02","2018","07","26","Southern America",NA,"ALCB065466",NA,NA,NA,NA,NA,"2019","06",NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:12:22-03","UFBA","ALCB","54324","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Meiado, MV","Paraguassú, LA; Pereira, A","Brasil","Bahia","Juazeiro","Baixo Médio São Francisco, Caatinga parque","-40.4986000061035","-9.41166973114014","76509",NA,"Suculenta concolor. Flores em botão de cor rosada, avermelhada.","auto","17","2001","10","03","Southern America",NA,NA,NA,NA,NA,NA,NA,"2010","11","16",NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:12:22-03","UFBA","ALCB","116203","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor","Guedes, ML","Guedes, ML; Costa, TF","Brasil","Rio Grande do Norte","Apodí","Próximo á Cidade.","-39.08","-4.977778",NA,NA,"cladódios achatados, com aréolas contendo gloquídios. Flores de cor laranja. Frutos imaturos verdes e maduros amarelos.",NA,"22315","2014","08","16","Southern America",NA,NA,NA,"198","198","-39.08","-4.977778","2014","08",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:04:13-03","ESALQ","ESA","124373","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena",NA,"Paula-Souza, J.","Paula-Souza, J.; Ferreira, M.A.P.; Silva, R.E.R.; Franco, J.O.R.","Brasil","Ceará","Santa Quitéria","2,7km NW (em linha reta) da sede da Fazenda Itataia. Caatinga arbórea aberta.","-40.1567001342773","-4.33194017410278","62463",NA,"Planta de ca. 20cm alt. Botões vermelhos, frutos amarelos","auto","10770.0","2012","04","22",NA,NA,"ESA124373","ESA124373",NA,NA,NA,NA,"2012","05","01",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:04:13-03","ESALQ","ESA","90855","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Zappi, D.C.","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Tsuji, R.","Brasil","Bahia","Rio de Contas","Trilha da Estrada Real. Campo rupestre","-41.8114013671875","-13.5789003372192","49773",NA,"Planta de ca. 50cm alt. Frutos imaturos verdes","auto","5234.0","2005","02","01",NA,NA,"ESA090855","ESA090855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-14 15:26:44-03","MN","R","109950","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Zappi, D.","Castellanos, A.","Brasil","Rio Grande do Norte",NA,NA,NA,NA,NA,NA,NA,NA,"22875","1960","07","11",NA,NA,"R010030427",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:26:44-03","MN","R","109951","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Zappi, D.","Castellanos, A.","Brasil","Rio Grande do Norte",NA,NA,NA,NA,NA,NA,NA,NA,"22811","1960","07","07",NA,NA,"R010030428",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:26:44-03","MN","R","127388","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Zappi, D.","Heringer, E.P.; Lima, D.A.; Sobrinho, J.P.L. & Sarmento, A.C.","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"66","1971","04",NA,NA,NA,"R010030429",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:26:44-03","MN","R","218506","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Zappi, D.","Castellanos, A.","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,"23258","1962","02","22",NA,NA,"R010030431",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:26:44-03","MN","R","218513","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy",NA,"Uribbe, F.P.; Paixao, B.; Jacques, S. & Couto, D.","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"196","2013","11","07",NA,NA,"R010030432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:26:44-03","MN","R","222569","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Almeida, M.C.","Aona, L.Y.S.","Brasil","Bahia",NA,NA,"-41.341944","-11.49",NA,NA,NA,NA,"3559","2014","05","17",NA,NA,"R010030433",NA,NA,NA,"41°20'31''W","11°29'24''S","2014","08","15",NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:26:44-03","MN","R","229459","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Almeida, M.C.","Couto. D.R.; Paixao, B.; acques, S. & Uribbe, F.P.","Brasil","Minas Gerais","Pedra Azul",NA,"-41.277778","-16.02",NA,NA,NA,NA,"2401","2013","11","06",NA,NA,"R010022180","R010022180","920","920","41º16'40W","16º1'12S","2016","10","03",NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:26:44-03","MN","R","166661","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Zappi, D.","Leuenberger, B.; Carvalho, A.M. & Silva, L.A.M.","Brasil","Bahia","Caculé",NA,"-42.2221984863281","-14.5032997131348","31450",NA,NA,"auto","3066","1983","04","14",NA,NA,"R010030430",NA,"740","740",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-02 11:39:53-03","UFPI","TEPB","6423","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena",NA,"Meiado, M. V.","M.A. Figueiredo","Brasil","Ceará","Aiuaba","Várzea da Onça","-40.1236000061035","-6.57360982894897","68662",NA,"<ll>dwc_commonname:</ll> Palmatória","auto","171","1991","04","12",NA,NA,NA,NA,NA,NA,NA,NA,"2010","09","20",NA,NA,NA,NA,NA,NA
"73","2021-03-03 11:03:57-03","UFPI","TEPB","28290","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N. P. Taylor","C. Carvalho","C. Carvalho","Brasil","Piauí","Assunção do Piauí","Comunidade Quilombola Sítio Velho","-41.0393981933594","-5.86556005477905","38637",NA,"Flores laranjas, frutos maduros amarelos Ambiente: Ecótono cerrado <ll>dwc_commonname:</ll> Palma","auto","75","2012","05","31",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20",NA,NA,NA,NA,NA,NA
"74","2020-08-20 12:08:02-03","UFPI","TEPB","28290","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum) P. Taylor & St","C. Carvalho","Carvalho, C.S","Brasil","Piauí","Assunção do Piauí","Comunidade Quilombola Sítio Velho","-41.0393981933594","-5.86556005477905","38637",NA,"Flores laranjas; frutos maduros amarelos Ambiente: Cerrado/Caatinga <ll>dwc_commonname:</ll> Velame","auto","75","2012","05","31",NA,NA,NA,NA,"24","24",NA,NA,"2013","12","01",NA,NA,NA,NA,NA,NA
"75","2021-04-02 11:39:53-03","UFPI","TEPB","30824","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","MENEZES, M. O. T.","SOUSA, A. C. P.","Brasil","Piauí","Caldeirão Grande do Piauí",NA,"-40.6371994018555","-7.33194017410278","18667",NA,"Cor da flor: laranja avermelhada; cor do fruto maduro: laranja; muito frequente; substrato ou solo: lajeiro. Ambiente: Caatinga <ll>dwc_commonname:</ll> Quipá","auto","3","2016","01","02",NA,NA,NA,NA,NA,NA,NA,NA,"2016","03","29",NA,NA,NA,NA,NA,NA
"76","2021-04-02 11:39:53-03","UFPI","TEPB","6674","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","K. Sch.","Meiado, M. V.","Espedito","Brasil","Piauí","Castelo do Piauí","Pedreira, margem direita do rio Poty","-41.5525016784668","-5.32221984863281","51421",NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Quipá","auto",NA,"1993","09","22",NA,NA,NA,NA,NA,NA,NA,NA,"2010","09","20",NA,NA,NA,NA,NA,NA
"77","2021-03-26 12:39:52-03","UFPI","TEPB","20204","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena",NA,"MEIADO, M. V.","CHAVES, E. M. F.","Brasil","Piauí","Cocal","Pirapora","-41.5574989318848","-3.47194004058838","30836",NA,"Erva, ereto, flor vermelha, substrato arenoso Ambiente: Carrasco <ll>dwc_commonname:</ll> Palma","auto","462","2003","08","30",NA,NA,NA,NA,"360","360",NA,NA,"2010","09","20",NA,NA,NA,NA,NA,NA
"78","2021-03-31 10:26:00-03","UFPI","TEPB","7076","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","K. Schum.","Meiado, M. V.","ALENCAR, M. E.","Brasil","Piauí","Padre Marcos","Serra Velha km 2 para Alagoinha do Piauí","-40.9043998718262","-7.35500001907349","17353",NA,"Ind. ca. 20m, flores alaranjadas <ll>dwc_commonname:</ll> Quipá","auto","28","1993","12","27",NA,NA,NA,NA,NA,NA,NA,NA,"2010","09","20",NA,NA,NA,NA,NA,NA
"79","2021-04-04 13:43:09-03","UFPI","TEPB","18271","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schumann) N.P. Taylor","D. Zappi","M.R.A. Mendes","Brasil","Piauí","São José do Piauí","Morro do Baixio","-41.4752998352051","-6.87166976928711","17188",NA,"Erva, pouco frequente, flores arroxeadas, solo pedregoso Ambiente: Caatinga <ll>dwc_commonname:</ll> Palmatória","auto","511","2001","12","20",NA,NA,NA,NA,NA,NA,NA,NA,"2002","07","01",NA,NA,NA,NA,NA,NA
"80","2021-03-26 15:10:34-03","UFPI","TEPB","17505","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena",NA,"Meiado, M. V.","R. BARROS","Brasil","Piauí","São raimundo nonato","Barreirinho","-42.6994018554688","-9.01527976989746","45407",NA,"Subarbusto, com folhas suculentas e as jovens verdes Ambiente: Caatinga","auto","1388","2002","03","19",NA,NA,NA,NA,"318","318",NA,NA,"2010","09","20",NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:01:20-03","JBP","HPL","13716","S","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy",NA,"N.P. Martinez","Brasil","SP","Nova Odessa","Jardim Botânico Plantarum - Coletado no jardim de de suculentas, cultivada, origem Grão Mogol - MG.","-47.29","-22.77","8440",NA,NA,"auto","13","2014","08","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-07-02 14:01:20-03","JBP","HPL","5943","S","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum) N.P. Taylor & Stuppy","V.C. Souza","R. Tsuji, L.C. Bernacci & E. Franco","Brasil","BA","Morro do Chapéu","Coletado a aproximadamente 20 km do trevo sentido Irecê-BA, lado direito da pista, na entrada antes do afloramento rochoso, comum, nas margens da pista.","-41.1561","-11.55","98143",NA,NA,"auto","1137","2006","03","04",NA,NA,NA,NA,NA,NA,NA,NA,"2013","05","20",NA,NA,NA,NA,NA,NA
"83","2019-08-28 09:36:17-03","IPA","IPA","65520","S","Plantae","Plantae",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy",NA,"Rita Pereira; et al.; et al.","Brasil","Alagoas","Piranhas","Fazenda Lagoa","-37.7566986083984","-9.62360954284668","32231",NA,"Flores alaranjadas.; Caatinga. Solo arenoso.","auto","s.n.","1998","12","02","Southern America",NA,"IPA0065520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-02-15 11:35:54-02","IPA","IPA","57706","S","Plantae","Plantae",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Zappi, D.C.","Noblick, L.R.","Brasil","Bahia","Feira de Santana","perto do retorno da cidade nova.","-38.9667015075684","-12.2666997909546","46325",NA,"Planta até 50cm de altura com corola arroxeada e frutos maduros . Ocasional na caatinga.","auto","2940","1984","02","27","Southern America",NA,"IPA0057706",NA,NA,NA,NA,NA,"2004","05","12",NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:35:54-02","IPA","IPA","58380","S","Plantae","Plantae",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Zappi, D.C.","Rocha, E.A.","Brasil","Paraíba","Cacimba de Dentro","próximo a caixa d'água da cidade, no Sítio Bela Vista.","-35.7900009155273","-6.64167022705078","20430",NA,"Planta coletada em área de caatinga, sobre lajedos, medindo ca. 30 cm de altura, apenas com frutos. Frutos globosos, alaranjados quando maduros.","auto","482","1998","08","24","Southern America",NA,"IPA0058380",NA,NA,NA,NA,NA,"2004","05","12",NA,NA,NA,NA,NA,NA
"86","2019-02-15 11:35:54-02","IPA","IPA","57112","S","Plantae","Plantae",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Zappi, D.C.","Rocha, E.A.","Brasil","Paraíba","Picuí","na estrada PB-137, ca. 3km da cidade de Picuí, no sentido Barra de Santa Rosa - Picuí.","-36.3469009399414","-6.51056003570557","25685",NA,"Planta com ca. 30cm de altura. Flores vistosas, amarelo-alaranjadas. Frequente em áreas abertas.; Caatinga. Solo areno-pedregoso.","auto","260","1998","01","29","Southern America",NA,"IPA0057112",NA,NA,NA,NA,NA,"2004","05","12",NA,NA,NA,NA,NA,NA
"87","2019-02-15 11:35:54-02","IPA","IPA","57107","S","Plantae","Plantae",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Zappi, D.C.","Rocha, E.A.","Brasil","Paraíba","Sousa","Fazenda Pau D'arco, antiga estrada Sousa-Aparecida, ca. 6km da cidade de Sousa.","-38.228099822998","-6.7591700553894","21208",NA,"Densas populações, beirando as margens da estrada. Material com flor e fruto, vistosos, alaranjados. Frutos globosos.; Solo massapê. Caatinga.","auto","306","1998","03","01","Southern America",NA,"IPA0057107",NA,NA,NA,NA,NA,"2004","05","12",NA,NA,NA,NA,NA,NA
