"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"47","2020-11-04 11:13:52-03","ESALQ","ESA","121589","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Meyer, F.S.","Souza, V.C.","33603.0","2009","05","01",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","Subida para o Morro da Antena. Floresta Ombrófila Densa (Mata Atlântica) degradada.","-42.0080986022949","-21.9552993774414",NA,"Árvore, ca. 12 m alt.; hipanto castanho-escuro; pétalas e estames roxos.","ESA121589","ESA121589",NA,NA,NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA
"48","2021-01-14 15:31:41-03","MN","R","166122","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Glaziou, A.F.M.",NA,"1895","05","05",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,"Gabinete de Botânica da Escola Polytechnica; Plantae Flum. Ex Herb. Glaziou; Herb. W. Bello","R000166122","R000166122_001","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"49","2021-01-14 15:31:41-03","MN","R","9701","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Glaziou, A.F.M.","15988","1881","09","18",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,"Plantas do Brasil Central","R000009701","R000009701_001","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"50","2021-01-17 13:47:07-03","MN","R","231097","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Moura","Maia, V.; Mascarenhas, B.",NA,"2015","12","08",NA,"Brasil","Rio de Janeiro","Itatiaia","PARNA do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"R010031955",NA,"(Raddi) Cogn.",NA,NA,"2016",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"51","2019-02-15 11:45:51-02","IPA","IPA","5575","S","Plantae","Plantae",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Mello Barreto","Mello Barreto","11342","1942","04","07","Southern America","Brasil","Minas Gerais","Santos Dumont","capoeira.","-43.5525016784668","-21.4566993713379",NA,"Árvore 5,00; flores violáceas. Frequência muito.","IPA0005575",NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:31:13-03","IAP","PACA-AGP","100154","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"C. Luchiari","303","1994","02","10",NA,"Brasil","RJ","Silva Jardim","Reserva Biológica de Poço das Antas. Setrada juturnaiba, direita 2 km.","-42.3917007446289","-22.6508007049561",NA,"Jardim Botânico do Rio de Janeiro - RB 406679.&nf;Árvore com ca. de 15 m, heliófita, folha discolor, face superior verde escura, face inferior verde claro, final do ramo rosado, botôes verde claro rosado. FEN 02","PACA100154",NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,"Magnoliatae",NA,NA,NA,NA
"53","2020-12-20 21:18:25-03","UFV","VIC","30626","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Romero, R.","Paula, C.C. de; et al.","718","2003","03","29",NA,"Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco - Área 2","-43.6918983459473","-20.5207996368408",NA,"Terrestre, floresta de galeria ; árvore de aprox. 5m; frequência abundante ; folhas verdes escuras; sépalas vinho; pétalas roxas; ocorre na beira da estrada;ramo apresenta descamações ; aprox. 15 cm DAP; apresenta fissuras no tronco.","VIC030626","VIC030626","(Raddi) Cogn",NA,NA,"2005","01",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:18:25-03","UFV","VIC","5964","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Vidal, M.R.R.","177","1962","08","15",NA,"Brasil","Minas Gerais","Viçosa","Esa UREMG próximo as margens da avenida","-42.8819007873535","-20.7539005279541",NA,"Terrestre com muitas flores de cor roxas.","VIC005964","VIC005964","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:18:25-03","UFV","VIC","1829","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Oliveira, A.L.F.","Kuhlmamn","s.n.","1934","08","14",NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,"Árvore regular","VIC001829","VIC001829","(Raddi) Cogn",NA,NA,"2009",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:18:25-03","UFV","VIC","369","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Mexia, Y.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC000369","VIC000369","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-20 21:18:25-03","UFV","VIC","040394","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Simão, M.R.V.C.","35","2012","04","02",NA,"Brasil","Minas Gerais","Viçosa","Estação de pesquisa treinamento e educação ambient, Floresta Estacional Semidecidual.","-42.8819007873535","-20.7539005279541",NA,"Árvore de 7 m. Pétalas, estames,estiletes e estigma roxos. Fruto imaturo avermelhado.","VIC040394","VIC040394","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:18:25-03","UFV","VIC","7250","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Silva, A.F. da","127","1984","08","31",NA,"Brasil","São Paulo","Ubatuba","Estação Experimental","-45.0699996948242","-23.4300003051758",NA,"Árvore de 10 m de altura em plena floração","VIC007250","VIC007250","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-20 21:18:25-03","UFV","VIC","5890","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Handro, O.","s.n.","1958","04","30",NA,"Brasil","São Paulo","Mogi das Cruzes","Entre Biritiba Mirim e Casa Grande","-46.1883010864258","-23.5228004455566",NA,"Árvorte da mata ca 6m, flores de começo purpúreas depois roxas","VIC005890","VIC005890","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-20 21:18:25-03","UFV","VIC","7885","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Maria, J.","s.n.","1972","03","18",NA,"Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural da UFMG","-43.937801361084","-19.9207992553711",NA,NA,"VIC007885","VIC007885","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-20 21:18:25-03","UFV","VIC","7867","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","AloFreitas","Isis, R.C.; Netto, G.A.P.","s.n.","1972","03","18",NA,"Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural da UFMG","-43.937801361084","-19.9207992553711",NA,NA,"VIC007867",NA,"(Raddi) Cogn",NA,NA,"2009","08",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:18:25-03","UFV","VIC","7911","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Maria, J.","s.n.","1973","05","19",NA,"Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural da UFMG, Cachoeira do campo","-43.937801361084","-19.9207992553711",NA,"Flores roxas árvore de 5m.","VIC007911","VIC007911","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"63","2020-12-20 21:18:25-03","UFV","VIC","384","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Mexia, Y.","s.n.","1930","10","14",NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"VIC000384","VIC000384","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-20 21:18:25-03","UFV","VIC","7765","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Silveira, A.F. da","s.n.","1982","04","08",NA,"Brasil","Minas Gerais","Viçosa","Em frente ao campo da fitotcnia","-42.8819007873535","-20.7539005279541",NA,"Árvore de 5-6metros de altura. Abelhas observadas: tetragonisca angustula.Fornecem pólen","VIC007765","VIC007765","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-20 21:18:25-03","UFV","VIC","2462","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Kuhlmamn","s.n.","1984","08","31",NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC002462","VIC002462","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-20 21:18:25-03","UFV","VIC","3908","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.",NA,"s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC003908","VIC003908","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"67","2020-12-20 21:18:25-03","UFV","VIC","4126","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Irwin, H.S.","s.n.","1959","02","14",NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC004126","VIC004126","(Raddi) Cogn",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:39:47-03","UFJF","CESJ","8220","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.G.Souza","L. Krieger","CESJ8220","1970","03",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Árvore pequena, flores roxas.","CESJ008220",NA,"(Raddi) Cogn.",NA,NA,"1979","12","19",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:39:47-03","UFJF","CESJ","50024","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","P.O. Garcia","P.O. Garcia; A. Rocha","s.n","2007","06",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,"Árvore, ca. 4,5m, em área brejosa de reserva. Frutos imaturos e flor cor roxa.","CESJ050024",NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:39:47-03","UFJF","CESJ","64351","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.L. Justino","L.L. Justino; F.R.G. Salimena; P.H. Nobre","37","2014","06","06","América do Sul","Brasil","Minas Gerais","Monte verde de Cima","Trilha para Cachoeira do Arco Íris.",NA,NA,NA,"Árvore ca. de 4 m, em campo antropizado, coberto por gramíneas invasoras (barba de bode). Estames roxos, estilete lilás.","CESJ064351",NA,"(Raddi) Cogn.",NA,NA,"2014","06","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-30 18:32:36-03","UFJF","CESJ","67003","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","B. Moreira","B. Moreira; M.C. Delgado","172","2015","03","20","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta nebular, atrás das casas dos gestores","-43.9075","-21.715278",NA,"Árvore, ca. 5m, flores roxas. Borda de mata","CESJ067003",NA,"(Raddi) Cogn.","1340","1340",NA,NA,NA,"-43.9075","-21.715278",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:39:47-03","UFJF","CESJ","8960","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.G. Souza","L. Krieger","CESJ8960","1970","07","31","América do Sul","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,"Árvore pequena, sobre areão.","CESJ008960",NA,"(Raddi) Cogn.",NA,NA,"1979","02","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:39:47-03","UFJF","CESJ","8960","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.G.Souza","L. Krieger","CESJ8960","1970","07","31","América do Sul","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,"Árvore pequena, sobre areão.","CESJ008960",NA,"(Raddi) Cogn.",NA,NA,"1979","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:39:47-03","UFJF","CESJ","37276","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","P.J.Guimarães","F.R.G. Salimena; F.M. Ferreira; P.H. Nobre","1037","2002","03","24","América do Sul","Brasil","Minas Gerais","Lima Duarte","Hotel Serra do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Árvore ca. 3m, flores roxas. botões vermelhos.","CESJ037276",NA,"(Raddi) Cogn.",NA,NA,"2004",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:39:47-03","UFJF","CESJ","64095","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.L. Justino","L.L. Justino; F.R.G. Salimena; M.C.A. Mota; P.H. Nobre","34","2014","04","17","América do Sul","Brasil","Minas Gerais","Rio Preto","Estrada para RPPN São Lourenço do Funil, Campo rupestre com afloramento quartizíaco","-43.8278007507324","-22.0891990661621",NA,"Árvore ca. 2m; flores roxas; frutos vinho.","CESJ064095",NA,"(Raddi) Cogn.",NA,NA,"2014","04","17",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"76","2019-11-21 14:39:47-03","UFJF","CESJ","8436","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.G.Souza","L. Krieger","CESJ8436","1970","04","10","América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Árvore pequena.","CESJ008436",NA,"(Raddi) Cogn.",NA,NA,"1979","12","07",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:39:47-03","UFJF","CESJ","7087","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Krieger","L. Krieger","CESJ7087","1979","10",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Árvore pequena, beira de mata, flores roxas, frutos na ocasião.","CESJ007087","CESJ007087","(Raddi) Cogn.",NA,NA,"1979","10",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:39:47-03","UFJF","CESJ","24559","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Krieger","L. Krieger","CESJ24559","1980","03","13","América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Árvore pequena, na beira da mata, flores roxas. Também cultivada, ornamental.","CESJ024559",NA,"(Raddi) Cogn.",NA,NA,"1980","03",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:39:47-03","UFJF","CESJ","1191","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Kuhlmam","L. Krieger","CESJ1191","1948","04","04","América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,"Flores roxas, árvores medianas, folhas superficiais ásperas como lixa.","CESJ001191",NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:39:47-03","UFJF","CESJ","25847","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","P.Guimarães","P.S.R.Marlieri","s.n","1992","05","04","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Campus da UFJF","-43.3502998352051","-21.7642002105713",NA,"Árvore, cerca de 3,5m, flores roxas, local sombreado, ao lado das quadras do Centro Olímpico.","CESJ025847",NA,"(Raddi) Cogn.",NA,NA,"2003",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"81","2019-11-21 14:39:47-03","UFJF","CESJ","8604","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.G.Souza","L. Krieger","CESJ8604","1970","05",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Árvore pequena (4-5m), flores roxas.","CESJ008604",NA,"(Raddi) Cogn.",NA,NA,"1979","12","19",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:39:47-03","UFJF","CESJ","37193","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"D.S. Pifano; R.M. Castro","337","2002","04","19","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Arvoreta ca. 3m na borda da mata. Planta heliófita. Flores roxas com anteras roxas. Frequente.","CESJ037193",NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:39:47-03","UFJF","CESJ","15011","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Krieger","J.A. Silva","s.n.","1977","03","02","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,"Árvore de médio porte, 6 a 8m, flores roxas, localizadas na mata densa.","CESJ015011",NA,"(Raddi) Cogn.",NA,NA,"1977","08","07",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:39:47-03","UFJF","CESJ","14985","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"J.A. Silva","s.n.","1977","03","02","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,"Árvore de médio porte, flores roxas, localizadas em mata densa.","CESJ014985",NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"85","2019-11-21 14:39:47-03","UFJF","CESJ","62905","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.L. Justino","J.H.C. Ribeiro; C.R. Fonseca; E.T. Amorim","248","2012","07","11","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Neném Roque. Coordenadas UTM: 616524.747E, 7569030.906N (Datum: WGS 84). Altitude: 1070 m.s.m.","-43.871389","-21.979444",NA,"Arvoreta, 1.5m, sobre solo quartzitico. Indivíduo 1455 fitossociologia.","CESJ062905",NA,"(Raddi) Cogn.",NA,NA,"2012",NA,NA,"-43.871389","-21.979444",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:39:47-03","UFJF","CESJ","64091","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.L. Justino","L.L. Justino; F.R.G. Salimena; M.C.A. Mota; P.H. Nobre","30","2014","04","17","América do Sul","Brasil","Minas Gerais","Rio Preto","Estrada para RPPN São Lourenço do Funil, Campo rupestre arbustivo com solo quartizíaco","-43.8278007507324","-22.0891990661621",NA,"Arvoreta ca. 1,7m. Sob alta incidência de luz solar. Flores roxas; anteras roxas; frutos vinho.","CESJ064091",NA,"(Raddi) Cogn.",NA,NA,"2014","04","17",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"87","2019-11-21 14:39:47-03","UFJF","CESJ","47401","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","B. Chiavegatto","K. Antunes; M. Sobral; N.L. Abreu; L. Menini Neto; P.L. Viana; F.S. Souza","219","2006","04","17","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Funil, mata do terreno da Dona Lúcia","-43.8278007507324","-22.0891990661621",NA,"Arvoreta, local brejoso com muita luminosidade. Folhas discolores. Inflorescências, corola, estames e frutos roxos.","CESJ047401",NA,"(Raddi) Cogn.",NA,NA,"2011","06",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:39:47-03","UFJF","CESJ","48720","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","B. Chiavegatto","F.R.G. Salimena; P.H. Nobre","2382","2007","02","10","América do Sul","Brasil","Minas Gerais","Santa Bárbara do Monte Verde","Serra Negra, Fazenda Cachoeira Alta. Pé da Serra, área de pastagem. 21º57'57,2W, 43º50'21,1W. Ca. 1072 m.s.m.","-43.7022018432617","-21.9591999053955",NA,"Árvore, ca. 5m alt., flores roxas, base dos filetes alva, anteras roxas, brácteas e ramos da inflorescência vermelhos. Em campo rupestre, solo arenoso.","CESJ048720",NA,"(Raddi) Cogn.",NA,NA,"2011","06",NA,NA,NA,"16174","auto",NA,NA,NA,NA,NA,NA
