"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","sex"
"133","2015-09-03 16:35:14-03","MNHN","RECOLNAT_MNHN_P","P00724875","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis gounelliana","?",NA,NA,NA,NA,NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724875' target='other'> <mi>dwc_moreinfo</mi></a>","P00724875",NA,NA,"Franch.",NA,NA,NA,NA,NA,NA,NA,NA,"P00724875_01 P00724875_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gounelliana",NA,NA
"134","2015-09-03 16:35:00-03","MNHN","RECOLNAT_MNHN_P","P00724876","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis gounelliana","?",NA,NA,NA,NA,NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724876' target='other'> <mi>dwc_moreinfo</mi></a>","P00724876",NA,NA,"Franch.",NA,NA,NA,NA,NA,NA,NA,NA,"P00724876_01 P00724876_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gounelliana",NA,NA
"135","2015-10-03 03:10:07-03","MNHN","RECOLNAT_MNHN_P","P00724865","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","tomentosa","Wunderlichia tomentosa","Glaziou, A.",NA,NA,NA,NA,NA,"brésil","hb",NA,"Donné par Mme Simard, sa fille, 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724865' target='other'> <mi>dwc_moreinfo</mi></a>","P00724865",NA,NA,"Glaz.",NA,NA,NA,"Goyaz. Meia Ponte, au Abbade",NA,NA,NA,NA,"P00724865_01 P00724865_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-09-04 06:07:22-03","MNHN","RECOLNAT_MNHN_P","P00724863","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","tomentosa","Wunderlichia tomentosa","Glaziou, A.",NA,NA,NA,NA,NA,"brésil","hb",NA,"Donné par Mme Simard, sa fille, 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724863' target='other'> <mi>dwc_moreinfo</mi></a>","P00724863",NA,NA,"Glaz.",NA,NA,NA,"Goyaz. Meia Ponte, au Abbade",NA,NA,NA,NA,"P00724863_01 P00724863_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-09-04 06:07:22-03","MNHN","RECOLNAT_MNHN_P","P00724866","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","tomentosa","Wunderlichia tomentosa","Glaziou, A.",NA,NA,NA,NA,NA,"brésil","hb",NA,"Donné par Mme Simard, sa fille, 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724866' target='other'> <mi>dwc_moreinfo</mi></a>","P00724866",NA,NA,"Glaz.",NA,NA,NA,"Goyas. Meia Ponte, au Abbade",NA,NA,NA,NA,"P00724866_01 P00724866_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-01 14:15:55-03","JBB","HEPH","30072","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Chacon, RG; Carneiro, DC; Carvalho, FJ de; Gomes, BM","1078","2013","09","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Asterales","Riedel ex Baker","Gomes, BM","Goiás","Cristalina","Ao lado esquerdo da BR-040 sentido BSB-Cristalina","-49.414028","-16.722508","1174","1174",NA,NA,"-49.414028","-16.722508","2013","09",NA,NA,NA,"20",NA,NA,NA,NA
"139","2020-10-01 14:15:55-03","JBB","HEPH","33011","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Rosa, PO; Soares, ACA; Cardoso, PPM; Oliveira, JAS; Tinti, BV; Santos-Silva, D","1889","2017","08","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Asterales","Riedel ex Baker","Teles, AM","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Estrada saindo do mosteiro em direção a nascente II da Cachoeira do Dragão","-48.924722","-15.7125","1213","1213",NA,NA,"-48.924722","-15.7125","2017","08",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-01 14:15:55-03","JBB","HEPH","7608","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Oliveira, PEAM de","1609","1991","09","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Asterales","Riedel ex Baker","Souza-Buturi, FO","Goiás","Corumbá de Goiás","Parque Estadual dos Pirineus, Distrito de Cocalzinho. Levantamento do Santuário do Morro do Cabeludo","-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,NA,NA,"2010","10","41388","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:33:47-03","UFMG","BHCB","60996","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Harley, RM; Giulietti, AM; Stannard, BL; Hind, DJN; Kameyama, C; Prado, J; Rudall, P; Simão","25057","1988","10","15","Southern America","Brasil",NA,NA,"Projeto Campos Rupestres do Brasil. Campo rupestre/ cerrado; afloramento de arenito e areia branca; solo arenoso entre pedras. Arbóreo pouco ramificado, até 3m. Tronco 15-20cm de diâmetro, profundamente fissurado longitudinalmente. Capítulos 5-7cm de",NA,"Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Grão Mogol","Ca. 7km do sul da cidade, na estrada para Francisco Sá.","-43.933333","-16.616667","700","850",NA,NA,"-43.933333","-16.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:33:47-03","UFMG","BHCB","179145","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2689","2015","10","07","Southern America","Brasil",NA,NA,"Arbusto; ca. 2,5m alt; folhas cinéreas; pappus dos aquênios cremes.; Campo Rupestre Quartzítico",NA,"Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Itabirito","RPPN Capivari II","-43.663056","-21.6425",NA,NA,NA,NA,"-43.663056","-21.6425","2015","11",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:33:47-03","UFMG","BHCB","168651","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Duarte, AP","11749","1969","08","12","Southern America","Brasil",NA,NA,"Em formação de arenito.","BHCB013644","Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Santana do Riacho","Serra do Cipó, Margem do Rio Santo Antônio para Conceição do Mato Dentro.","-43.499167","-19.220278",NA,NA,NA,NA,"-43.499167","-19.220278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:33:47-03","UFMG","BHCB","178348","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Augsten, M; Leles, BP","137","2009","12","19","Southern America","Brasil",NA,NA,"Árvore com excessivos tricomas.","BHCB031347","Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde","-43.4899","-18.469842","1078","1078",NA,NA,"-43.4899","-18.469842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:33:47-03","UFMG","BHCB","178673","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Paiva, JAM; Tomich, S; Nascimento, L","672","2015","08","20","Southern America","Brasil",NA,NA,"Prensado em álcool; Arvoreta; ca. 2,5m alt; folhas e inflorescência com indumento branco.; Campo Rupestre Quartzítico",NA,"Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Itabirito","RPPN Cata Branca","-43.848611","-20.228611",NA,NA,NA,NA,"-43.848611","-20.228611","2015","11",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:33:47-03","UFMG","BHCB","194332","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Azevedo, LO; Oliveira, DMG; Stehmann, JR; Fernandes, RL","578","2017","02","18","Southern America","Brasil",NA,NA,"Árvore 2,5m alt.; Folhas discolores com indumento branco; Infrutencência seca, com aquênios já dispersos.; Cerrado rupestre. Entre rocha de afloramneto com cactos.","BHCB194332","Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Monte Azul","Parque Estadual Caminho dos Gerais","-43.016111","-15.170556","1108","1108",NA,NA,"-43.016111","-15.170556","2018","08",NA,NA,NA,"14",NA,NA,NA,NA
"147","2020-12-11 11:33:47-03","UFMG","BHCB","49876","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Lombardi, JA","3546","1999","11","18","Southern America","Brasil",NA,NA,"Afloramento rochoso, árvore ca. 3m, folhas cartáceas, brancas na face abaxial, botões brancos, frutos em dispersão.; Cerrado.","BHCB036874","Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-4.338631","-18.201111",NA,NA,NA,NA,"-4.338631","-18.201111","2013","10",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:33:47-03","UFMG","BHCB","62361","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Vasconcelos, MF de","2","2001","09","03","Southern America","Brasil",NA,NA,"Arbustivo.; Campo rupestre.","BHCB036873","Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Santo Antônio do Retiro","Serra do Pau d'Arco.","-42.616667","-15.333333",NA,NA,NA,NA,"-42.616667","-15.333333","2013","10",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:33:47-03","UFMG","BHCB","67164","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Mota, RC da","966","2000","10","08","Southern America","Brasil",NA,NA,"Árvore.; Campo rupestre.","BHCB036608","Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Catas Altas","Serra do Caraça","-43.470286","-20.08195",NA,NA,NA,NA,"-43.470286","-20.08195","2013","10",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:33:47-03","UFMG","BHCB","103671","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Vidal, CV","417","2006","09","18","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo rupestre. Arbóreo.",NA,"Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Turmalina","Companhia Suzano Celulose., Gleba E (Caiçara).","-42.7299995422363","-17.2856006622314",NA,NA,NA,NA,NA,NA,NA,NA,"36128","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:33:47-03","UFMG","BHCB","35105","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Brina, AE","s.n.","1996","10",NA,"Southern America","Brasil",NA,NA,"Plantas do Brasil.",NA,"Dicotyledon",NA,"Riedel ex Baker",NA,"Goiás","Pirenópolis","Mina de quartzito da Prefeitura Municipal de Piren","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:33:47-03","UFMG","BHCB","26436","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Carvalho, MG; Silva, ST da","572","1991","09","14","Southern America","Brasil",NA,NA,"CEMIG/ ENERCONSULT - Estudos de viabilidade da UHE Iraré - Levantamento florístico. Campo quartzítico. Arbustivo. Flores amarelas.",NA,"Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Cristália","Serra do Batieiro.","-42.8622016906738","-16.8003005981445","1000","1000",NA,NA,NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:33:47-03","UFMG","BHCB","77264","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Cavalcanti, TB; Zappi, DC; Pirani, JR; Kawasaki, ML; Mello-Silva, R de","s.n.","1985","08","31","Southern America","Brasil",NA,NA,"Flora de Campos Rupestres. Entre rochas. Arvoreta decídua, 3,5m. Anteras brancas. Pétalas vinho-escuro.",NA,"Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:33:47-03","UFMG","BHCB","42949","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Lemos Filho, JP","s.n.","1998","09","02","Southern America","Brasil",NA,NA,"Plantas do Brasil. Cerrado. Arbustivo.",NA,"Dicotyledon",NA,"Riedel ex Baker",NA,"Minas Gerais","Santana do Riacho","Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"155","2020-06-22 14:16:22-03","UNESP-IBILCE","SJRP","15101","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","P.G. Windisch",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Sub-arborea, folhas com tomento branco.;",NA,"Tracheophyta","Asterales",NA,NA,"Mato Grosso","Cocalinho","Rodovia MT 326","-51.166667","-14.25",NA,NA,NA,NA,"-51.166667","-14.25",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"156","2020-08-31 08:53:14-03","INPA","INPA","218721","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Hatschbach, GG","79394","2005","09","20","Southern America","Brasil",NA,NA,NA,"INPA0218721","Dicotyledon Asterids","Asterales","Riedel ex Baker","Hatschbach, GG","Minas Gerais","Joaquim Felício","Serra do Cabral. Afloramentos rochosos (Campo rupestre).","-44.1721992492676","-17.7574996948242",NA,NA,"INPA0218721 INPA0218721_e",NA,NA,NA,"2005",NA,"37503","auto",NA,NA,NA,NA,NA,NA
"157","2019-12-11 13:21:34-03","ICAUFMG","MCCA","3266","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Nichio-Amaral, R.","974","2019","08","28",NA,"Brasil",NA,NA,NA,"MCCA03425",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Rio Pardo de Minas","Trilha de acesso a casa de apoio. Parque Estadual de Serra Nova e Talhado.","-42.5396995544434","-15.6097002029419",NA,NA,"MCCA03425 MCCA03425_01 MCCA03425_02",NA,NA,NA,NA,NA,"62891","auto",NA,NA,NA,NA,NA,NA
"158","2021-03-04 11:04:34-03","UFRB","HURB","19657","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Guedes, M.L.; Borges, R.L.; Stadnik, A. & Sacramento, C.C.","22654","2014","10","16",NA,"Brasil",NA,NA,"ALCB 116851.","HURB000019657",NA,NA,"Riedel ex Baker","M.L.Guedes","Bahia","Licínio de Almeida","Caminho para Riacho Fundo;","-42.526389","-14.583333","779","779",NA,NA,"42º31'35W","14º35'00S","2014","10",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-04 11:04:34-03","UFRB","HURB","20427","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Lacerda, M.","1675","2010","08","17",NA,"Brasil",NA,NA,"grande população.","HURB000020427",NA,NA,"Riedel ex Baker","G.V.Fonseca","Minas Gerais","Ataleia","BR 418;","-41.1100006103516","-18.0436000823975",NA,NA,"HURB000020427",NA,NA,NA,"2019","08","53540","auto",NA,NA,NA,NA,NA,NA
"160","2020-06-15 15:28:58-03","UNESP-RC","HRCB","27625","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Ferreira, W.M.","1506","1997","11","06",NA,"Brasil",NA,NA,"Árvore ca. 4,5m, casca bem fissurada, com folhas jovens e frutos.",NA,NA,NA,"Riedel ex Baker","Hind, D.J.","São Paulo","Estreito","Perto do Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-06-15 15:28:58-03","UNESP-RC","HRCB","62112","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Araújo, D.","2013","2012","03","20",NA,"Brasil",NA,NA,"Árvore; tricomas brancos abundantes no ápice; capítulo ressecado.",NA,NA,NA,"Riedel ex Baker","Roque, N.","Minas Gerais","Rio Pardo de Minas","Areinha, solo arenoso para trilha","-42.731111","-15.653889",NA,NA,NA,NA,"42º43'52W","15º39'14S","2016","07",NA,NA,NA,"08",NA,NA,NA,NA
"162","2019-12-19 11:17:32-03","UFG","UFG","18772","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","César, R.; Ramos, E.F.","485","1996","05","10",NA,"Brasil",NA,NA,NA,"UFG0018772",NA,NA,"Riedel ex Baker","Souza-Baturi, F.O.","Mato Grosso","Barra do Garças","Serra das Cachoeiras","-52.2566986083984","-15.8900003433228",NA,NA,"UFG0018772",NA,NA,NA,"2010","08","123012","auto",NA,"20",NA,NA,NA,NA
"163","2020-02-19 08:13:08-03","UFG","UFG","15403","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","M.B. Alcantara; R. César","1","1994","09","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","F.O. Souza","Goiás","Buriti de Goiás",NA,"-50.4310989379883","-16.1807994842529",NA,NA,NA,NA,NA,NA,"2010","08","13744","auto",NA,"20",NA,NA,NA,NA
"164","2020-02-19 08:13:08-03","UFG","UFG","9154","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","J.A. Rizzo","9154","1973","07","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker","F.O. Souza","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,"2010","08","85457","auto",NA,"20",NA,NA,NA,NA
"165","2019-06-10 10:10:22-03","FZB-BH","BHZB","1809","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Ordones, J.","391","2000","10","08",NA,"Brasil",NA,NA,"Exsicata subdividida em (A/B).",NA,NA,NA,NA,NA,"MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"166","2019-06-10 10:10:22-03","FZB-BH","BHZB","3920","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Ordones, J.","828","2001","07","07",NA,"Brasil",NA,NA,"Com duplicata.",NA,NA,NA,NA,NA,"MG","Catas Altas","Caraça/ Cascatona","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US","3256918","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","R. M. Harley, A. M. Giulietti, B. Stannard, D. J. N. Hind & et al.","25057","1988","10","15","South America - Neotropics","Brazil",NA,NA,NA,"US01622136",NA,"Asterales","Riedel ex Baker",NA,"Minas Gerais",NA,"Mun.: Grao Mogol. 7 km . ao direcao sul da cidade, na estrada para Francisco Sa","-42.93","-16.62","700","850","US01622136_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","3491991","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","J. N. Nakajima, K. Ressel & F. Guilherme","1919","1996","7","9","South America - Neotropics","Brazil",NA,NA,NA,"US01622140",NA,"Asterales","Riedel ex Baker",NA,"Minas Gerais",NA,"Procedencia: Chapado do Diamante, apos a antena, Sao Roque de Minas",NA,NA,NA,NA,"US01622140_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","2672264","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","B. Maguire, G. Magalhaes & C. K. Maguire","49126","1960","8","9","South America - Neotropics","Brazil",NA,NA,NA,"US01622159",NA,"Asterales","Riedel ex Baker",NA,"Minas Gerais",NA,"Ca. 3-5 km. east of Serra, road from Concepcao to Diamantina",NA,NA,NA,NA,"US01622159_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","3456869","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","A. Macedo","5875","2003","11","8","South America - Neotropics","Brazil",NA,NA,NA,"US01622155",NA,"Asterales","Riedel ex Baker",NA,"Goiás",NA,"Corumbaiba. Mun. Corumbaiba",NA,NA,NA,NA,"US01622155_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","3497913","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","V. F. Ferreira, G. L. Smith, J. G. Stutts & N. F. F. MacLeish","705","1980","10","5","South America - Neotropics","Brazil",NA,NA,NA,"US01622147",NA,"Asterales","Riedel ex Baker",NA,"Minas Gerais",NA,"Between Diamantina and Gouveia",NA,NA,"1370",NA,"US01622147_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","3497145","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","F. Ferreira, G. Smith, N. F. F. MacLeish & J. G. Stutts","918","1980","10","4","South America - Neotropics","Brazil",NA,NA,NA,"US01622138",NA,"Asterales","Riedel ex Baker",NA,"Minas Gerais",NA,"Estado de Minas Gerais. Serro do Espinacho. 4 km NEof Diamantina.",NA,NA,"1350",NA,"US01622138_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","3398516","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","J. A. Lombardi","3546","1999","11","18","South America","Brazil",NA,NA,NA,"US01622149",NA,"Asterales","Riedel ex Baker",NA,NA,NA,"Parque Estadual do Rio Preto, Sao Goncalo do Rio Preto-MG, do alojamento ao ribeirao das Eguas, dai margeando o rio ate a cachoeira dos Crioulos e depois pelo e trilha no cerrado ate o camping","-43.3713","-18.1443",NA,NA,"US01622149_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","1423885","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","F. C. Hoehne","5045","1921","1","18","South America","Brazil",NA,NA,NA,"US01622134",NA,"Asterales","Riedel ex Baker",NA,NA,NA,"Serra do Caraca Minas",NA,NA,"1","4","US01622134_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","2951060","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","6085","1981","1","28","South America - Neotropics","Brazil",NA,NA,NA,"US01622158",NA,"Asterales","Riedel ex Baker",NA,"Distrito Federal",NA,"Brasilia, DF, Bacia do rio Sao Bartolomeu",NA,NA,NA,NA,"US01622158_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","2672263","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","B. Maguire, G. Magalhaes & C. K. Maguire","49234","1960","8","17","South America - Neotropics","Brazil",NA,NA,NA,"US01622157",NA,"Asterales","Riedel ex Baker",NA,"Minas Gerais",NA,"Slopes and summit of Serra Grao Mogul",NA,NA,"900","1100","US01622157_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","3497404","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","G. Martinelli & J. G. Stutts","989","1980","10","13","South America - Neotropics","Brazil",NA,NA,NA,"US01622137",NA,"Asterales","Riedel ex Baker",NA,"Goiás",NA,"Estado do Goias. About 122 km N of Brasilia.",NA,NA,"1300",NA,"US01622137_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","3371718","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","N. Roque & P. Hervencio","466","1998","9","28","South America - Neotropics","Brazil",NA,NA,NA,"US01622141",NA,"Asterales","Riedel ex Baker",NA,"Minas Gerais",NA,"Jaboticatubas, Serra dos Cipo, Trilha proximo a Sede do Ibama em direcao ao Capao dos Palmitos cerrado areno-pedregoso",NA,NA,NA,NA,"US01622141_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","3083084","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","E. P. Heringer","19397","1978","10","24","South America - Neotropics","Brazil",NA,NA,NA,"US01622153",NA,"Asterales","Riedel ex Baker",NA,"Distrito Federal",NA,"Alto Paraiso, GO.",NA,NA,NA,NA,"US01622153_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","3319594","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","J. M. Felfili, M. A. Silva, E. Cardoso, R. Nunes & N. Rodrigues","328","1995","6","1","South America","Brazil",NA,NA,NA,"US01622144",NA,"Asterales","Riedel ex Baker",NA,NA,NA,"Cerrado, Parna Chapada dos Veadeiros. Alto Paraiso","-47.6378","-14.0664",NA,NA,"US01622144_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
