"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","class","order","individualCount","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","relationshipType","relatedCatalogItem","fieldNumber","previousCatalogNumber"
"153","2020-12-11 11:44:46-03","UFMG","BHCB","168698","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.",NA,"Klein, RM","1971","10","19","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"BHCB012812",NA,"1974",NA,NA,"Costa de Morro de Paulo Lopes.","Flor amarela.; Epífito da mata.","Monocotyledon",NA,NA,NA,"23385","auto","9801","Southern America",NA,"700","700",NA,NA,NA,NA
"154","2020-12-11 11:44:46-03","UFMG","BHCB","3290","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.",NA,"Grandi, TSM","1981","10","14","Brasil","Minas Gerais","Pedro Leopoldo","-44.043098449707","-19.6180992126465",NA,NA,"BHCB001436","BHCB001436",NA,NA,NA,"Gruta da Lapinha","Herbaceo. Flor branca amarelada, labelo listrado.; na mata","Monocotyledon",NA,NA,NA,"17853","auto","771","Southern America",NA,NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:20:58-03","UFPR","UPCB","80534","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Temponi, L. G.","Lombardi, J.A.","2011","10","11","Brasil","Paraná","Céu Azul","-53.822","-25.132","-53.822","-25.132",NA,NA,"2011","10",NA,"Parque Nacional do Iguaçu, trilha para o Rio Azul, ca. 661m","Amostra em sílica. Floresta Estacional Semidecídua..",NA,NA,NA,NA,NA,NA,"8699",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:20:58-03","UFPR","UPCB","22334","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1991","10","15","Brasil","Paraná","Palmital","-52.2028007507324","-24.8931007385254",NA,NA,NA,NA,"1993","01","01","Arredores","Epífita, flor creme, odorífera, labelo alvo. Mata pluvial..",NA,NA,NA,NA,"30294","auto","55758",NA,NA,"850","850",NA,NA,NA,NA
"157","2021-02-11 17:20:58-03","UFPR","UPCB","6029","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1967","03","19","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"1967","01","01","Br 116, Rio Trindade","Epífita, flor alvescente, labelo base amarela com ápice lilás e nervuras de colorido mais intenso. Mata pluvial..",NA,NA,NA,NA,"38300","auto","16187",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:20:58-03","UFPR","UPCB","20121","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Cordeiro, J.","1991","01","03","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"1991","01","01","Estrada da Graciosa, Grota Funda","Epífita, flor lilás, com labelo mais escuro. Mata pluvial..",NA,NA,NA,NA,"30514","auto","729",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:20:58-03","UFPR","UPCB","85121","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Carneiro, J.","2001","10","26","Brasil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"2002",NA,NA,"Fazenda Monte Verde","Epífita, flor creme. Floresta..",NA,NA,NA,NA,"17300","auto","1227",NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:20:58-03","UFPR","UPCB","8052","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1969","10","22","Brasil","Paraná","Medianeira","-54.0938987731934","-25.2952995300293",NA,NA,NA,NA,"1970","01",NA,"Flor da Serra","Epífita, flor creme, labelo alvo com nervuras marrons. Mata pluvial..",NA,NA,NA,NA,"17581","auto","22609",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:20:58-03","UFPR","UPCB","65166","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Bonnet, A.","Bonnet, A.","2007","10","26","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"2007","10","26","Foz do Rio das Antas, margens do Rio Tibagi.","Epífita, ecótono (FOM e FES)..",NA,NA,NA,NA,"35037","auto","520163",NA,NA,"520","520",NA,NA,NA,NA
"162","2021-02-11 17:20:58-03","UFPR","UPCB","5211","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1965","10","12","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"1966","02",NA,"Horto Florestal","Epífita, flor creme..",NA,NA,NA,NA,"19250","auto","12927",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:20:58-03","UFPR","UPCB","45110","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Borgo, M.","Borgo, M.","2001","11","04","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"2001","11",NA,"Parque Estadual Vila Rica do Espírito Santo","Epífita coletada a 2m do solo, flores creme com labelo amarelo, em floresta estacional semidecidual (flores em cultivo)..",NA,NA,NA,NA,"16297","auto","1300",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:20:58-03","UFPR","UPCB","25600","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Cervi, A.C.","Cervi, A.C.","1991","10","15","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"1991","10","15","Parque Iguaçu, Poço Preto","Epífita, flor creme..",NA,NA,NA,NA,"39570","auto","3399",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:20:58-03","UFPR","UPCB","16615","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1986","10","15","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"1987","09",NA,"Parque Nacional do Iguaçu, Casa de Hóspedes","Epífita, sépalas e pétalas creme, labelo alvo. Mata pluvial..",NA,NA,NA,NA,"39570","auto","50648",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:20:58-03","UFPR","UPCB","49424","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Borgo, M.","Ribas, E.R.","1997","10","17","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"2000","09",NA,"Reserva Ecológica da Copel","Epífita, flores amarelas com labelo branco e listras marrons..",NA,NA,NA,NA,"20611","auto","1",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:20:58-03","UFPR","UPCB","33014","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Silva, S.M.","Isernhagen, I.","1997","10","05","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"1997","10",NA,"Rio Guarani, Fazena Comil","Epífita, flor creme, lebelo branco com pintas vermelhas. A 5m do solo, local sombreado..",NA,NA,NA,NA,"20611","auto","153",NA,NA,NA,NA,NA,NA,NA,NA
"168","2011-12-22 05:01:00-02","MO","MOBOT","1072788","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Teodoro Rojas","1937","11",NA,"Paraguay","Paraguarí",NA,"-57.2","-25.86666",NA,NA,NA,NA,NA,NA,NA,"Cerro Acahay.",NA,NA,NA,NA,"1",NA,NA,"Rojas 7883","South America",NA,NA,NA,NA,NA,NA,NA
"169","2009-05-15 13:24:00-03","MO","MOBOT","2833544","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","G. Pabst, 2 May","Pedro Jörgensen","1928","11","14","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4414","South America",NA,NA,NA,NA,NA,NA,NA
"170","2011-12-22 05:01:00-02","MO","MOBOT","1083819","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Teodoro Rojas","1921","10",NA,"Paraguay","Amambay",NA,"-55.55","-23.53333",NA,NA,NA,NA,NA,NA,NA,"Cerro Torin. (Sierra de Amambay).",NA,NA,NA,NA,"1",NA,NA,"Rojas 4057","South America",NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","2835852","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Germán Carnevali","Isabel Basualdo","1988","10","29","Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,"Tavii-Bosque del hospital/",NA,NA,NA,NA,NA,NA,NA,"Basualdo 001661","South America",NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","1068724","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","E.A. Christenson","R.D. Locke|Elsa M. Zardini","1995","9","18","Paraguay","Central",NA,"-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,NA,"Asunción: American Embassy.",NA,NA,NA,NA,"4",NA,NA,"Locke 100","South America",NA,NA,NA,NA,NA,"4",NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","1164694","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","E. A. Christenson (NY)","Elsa M. Zardini","1996","10","22","Paraguay","Central",NA,"-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,NA,"Asuncion. Grown at Elsa's from sterile material collected at Paraguay, San Pedro, Yaguareté Forest, tall forest, 23.47.49S 56.10.28W, on 31 July 1996.",NA,NA,NA,NA,"4",NA,NA,"Zardini 45486","South America",NA,NA,NA,NA,NA,NA,NA
"174","2013-01-28 05:13:00-02","MO","MOBOT","100246049","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","A.E. Johnson","Andres E. Johnson","1994","10","23","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P.N. Iguazú. Area Reserva Repetidora Canal 12.",NA,NA,NA,NA,"1",NA,NA,"Johnson 504","South America",NA,NA,NA,NA,NA,NA,NA
"175","2019-07-31 04:35:00-03","MO","MOBOT","101025666","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","G. Carnevali","L. Pérez|Aníbal Aguayao","1989","11","9","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Pérez 2100","South America",NA,NA,NA,NA,NA,NA,NA
"176","2010-04-23 21:39:00-03","MO","MOBOT","2228328","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Correa, M. N.","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","1996","10","13","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ruta Nac. 101, camino de Puerto Iguazú a Deseado, entre el Ayo. Ñandú y el Ayo. Yacuy",NA,NA,NA,NA,NA,NA,NA,"Morrone 1269","South America",NA,NA,NA,NA,NA,NA,NA
"177","2011-03-30 19:54:00-03","MO","MOBOT","2228341","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Correa, M. N.","Juan H. Hunziker|Juan C. Gamerro","1991","10","25","Argentina","Misiones","Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Iguazú, Cataratas,Palmital Chico",NA,NA,NA,NA,NA,NA,NA,"Hunziker 11932","South America",NA,NA,NA,NA,NA,NA,NA
"178","2012-10-08 15:03:00-03","MO","MOBOT","2228355","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Correa, M. N.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","1999","5","9","Argentina","Misiones","San Pedro","-54","-27.0666667",NA,NA,NA,NA,NA,NA,NA,"Cruzando el puente del Arroyo Yabotí, hacia los obrajes, Ruta proyectada 102",NA,NA,NA,NA,"1",NA,NA,"Deginani 1378","South America",NA,NA,NA,NA,NA,NA,NA
"179","2018-05-17 05:28:00-03","MO","MOBOT","2255818","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Correa, M. N.","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","2000","11","11","Argentina","Misiones","Guaraní","-53.91666","-27.13333",NA,NA,NA,NA,NA,NA,NA,"Predio de Moconá Naturaleza y Aventura, Arroyo Oveja Negra, Salto Horacio Foester",NA,NA,NA,NA,NA,NA,NA,"Múlgura 2589","South America",NA,"180.00000000",NA,NA,NA,NA,NA
"180","2018-05-17 05:28:00-03","MO","MOBOT","2255838","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Correa, M. N.","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","2000","11","12","Argentina","Misiones","Guaraní","-53.9","-27.06666",NA,NA,NA,NA,NA,NA,NA,"Camino hacia el Puente López, sobre el Arroyo Yabotí (Finca Juan Alberto S.A.)",NA,NA,NA,NA,NA,NA,NA,"Múlgura 2613","South America",NA,NA,NA,NA,NA,NA,NA
"181","2009-11-09 18:57:00-02","MO","MOBOT","2255854","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Correa, M. N.","Angel L. Cabrera|et al.","1977","10","14","Argentina","Misiones","Libertador General San Martín","-55.01666","-26.8",NA,NA,NA,NA,NA,NA,NA,"Puerto Rico, Club de Pesca",NA,NA,NA,NA,NA,NA,NA,"Cabrera 28816","South America",NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","2412087","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Correa, M. N.","Maevia N. Correa|et al.","1973","11","10","Argentina","Misiones","Iguazú","-54.46666","-25.75",NA,NA,NA,NA,NA,NA,NA,"Ruta Nacional 12, pocos km al S de empalme con Ruta 101",NA,NA,NA,NA,NA,NA,NA,"Correa 5425","South America",NA,NA,NA,NA,NA,NA,NA
"183","2011-04-19 05:54:00-03","MO","MOBOT","2428327","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Correa, M. N.","M.C. Romanczuk|et al.","1976","2","1","Argentina","Misiones","Iguazú","-54.43333","-25.73333",NA,NA,NA,NA,NA,NA,NA,"Reserva Forestal Parque Nacional Iguazú, 3 km al S del cruce con Ruta 101, próximo a casa del guardaparque",NA,NA,NA,NA,NA,NA,NA,"Romanczuk 649","South America",NA,NA,NA,NA,NA,NA,NA
"184","2009-10-24 09:31:00-02","MO","MOBOT","2429923","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Correa, M. N.","Elsa M. Zardini|Norma B. Deginani|Emilio A. Ulibarri|Fernando O. Zuloaga","1975","10","12","Argentina","Misiones","Eldorado","-54.61666","-26.41666",NA,NA,NA,NA,NA,NA,NA,"Eldorado",NA,NA,NA,NA,NA,NA,NA,"Zardini 798","South America",NA,NA,NA,NA,NA,NA,NA
"185","2015-03-01 14:46:00-03","MO","MOBOT","2457744","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Correa, M. N.","A.C. Scala","1927",NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scala s.n.1","South America",NA,NA,NA,NA,NA,NA,NA
"186","2015-03-01 14:46:00-03","MO","MOBOT","2457760","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Burkart, A.","A.C. Scala","1927","7","26","Argentina","Misiones","San Ignacio","-55.53333","-27.26666",NA,NA,NA,NA,NA,NA,NA,"San Ignacio",NA,NA,NA,NA,NA,NA,NA,"Scala s.n.2","South America",NA,NA,NA,NA,NA,NA,NA
"187","2014-11-20 05:44:00-02","MO","MOBOT","2513772","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Belén Jiménez|Griselda Marín O.",NA,NA,NA,"Paraguay","Canindeyú",NA,"-55.41666","-24.08333",NA,NA,NA,NA,NA,NA,NA,"Reserva Natural del Bosque Mbaracayú",NA,NA,NA,NA,NA,NA,NA,"Jiménez 1649","South America",NA,NA,NA,NA,NA,NA,NA
"188","2016-11-15 05:15:00-02","MO","MOBOT","2519822","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Schinini, A., //","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","1994","10","24","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Cerro Corá, Cerro Muralla",NA,NA,NA,NA,"1",NA,NA,"Krapovickas 45976","South America",NA,NA,NA,NA,NA,NA,NA
"189","2018-06-22 05:25:00-03","MO","MOBOT","2833158","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","G. Pabst, 2 May","Lyman B. Smith|Pe. Raulino Reitz","1964","10","22","Brazil","Santa Catarina",NA,"-53.01666","-27.1",NA,NA,NA,NA,NA,NA,NA,"Mun Sao Carlos: Forest remnant, west of Sao Carlos.",NA,NA,NA,NA,NA,NA,NA,"Smith 12814","South America",NA,"280.00000000","300.00000000",NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","2833294","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","G. Pabst, 2 May","Lyman B. Smith|Roberto M. Klein","1964","11","11","Brazil","Santa Catarina",NA,"-53.71666","-27.16666",NA,NA,NA,NA,NA,NA,NA,"Mun. Itapiranga: Forest, 1-2 km west of Itapiraga.",NA,NA,NA,NA,NA,NA,NA,"Smith 13151","South America",NA,"200.00000000","250.00000000",NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","2833532","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Germán Carnevali","Nélida Soria","1988","10","30","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tavai, Bosque de Trosiuk.",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 2458","South America",NA,NA,NA,NA,NA,NA,NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","2833655","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Germán Carnevali","Isabel Basualdo","1988","11","13","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,"Cord del Ybyturuzu. Villa S. Pedro.",NA,NA,NA,NA,NA,NA,NA,"Basualdo 001855","South America",NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","2833812","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Germán Carnevali","Nélida Soria|Rosa Degen","1988","10","28","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taví, Bosque cercano al hospital. Bosque a orillas de curso de agua.",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 2360","South America",NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","2833853","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","G. Pabst, 2 May","Gert G. Hatschbach","1969","10","22","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boa Vista (Mun. Céu Azul).",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 22591","South America",NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","2834091","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Eric A. Christenson","Rosa Degen","1988","10","30","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taví, Estancia trosiuk 5 km al sur del Destacamento. En el bosque.",NA,NA,NA,NA,NA,NA,NA,"Degen 962","South America",NA,NA,NA,NA,NA,NA,NA
"196","2015-07-07 11:12:00-03","MO","MOBOT","2834723","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Eric A. Christenson, Nov","Luciano Bernardi","1978","10","20","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cerro San José, haud procul a civitate Ybicuí.",NA,NA,NA,NA,"1",NA,NA,"Bernardi 18152","South America",NA,"600.00000000",NA,NA,NA,NA,NA
"197","2009-08-24 12:06:00-03","MO","MOBOT","2835143","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Guillermo Caballero","Itaipú Binacional","1979","10","17","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pto. Palma. Bosque alto.",NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 524","South America",NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","2835959","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Germán Carnevali","Mirtha Ortiz","1988","11","13","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,"Tororo; Cerro Polilla.",NA,NA,NA,NA,NA,NA,NA,"Ortiz 000828","South America",NA,NA,NA,NA,NA,NA,NA
"199","2009-07-17 07:39:00-03","MO","MOBOT","2836011","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Émile Hassler","1912",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In altaplanitie <Sierra de Amambay>.",NA,NA,NA,NA,NA,NA,NA,"Hassler 11397","South America",NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","633325","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","E.A. Christenson (NY)","Elsa M. Zardini","1990","11","9","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asunción, grown at E. Zardini's home from sterile material collected at National Park Ybycu'i.",NA,NA,NA,NA,"2",NA,NA,"Zardini 23479","South America",NA,NA,NA,NA,NA,"441",NA
"201","2009-01-12 09:34:00-02","MO","MOBOT","634739","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","E.A. Christenson (MO)","Elsa M. Zardini","1988","10","29","Paraguay","Caazapá",NA,"-55.45","-26.1666667",NA,NA,NA,NA,NA,NA,NA,"Tavaí. Tall forest 1 km N of Hospital.",NA,NA,NA,NA,"4",NA,NA,"Zardini 7722","South America",NA,NA,NA,NA,NA,"88-106",NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","634899","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","E.A. Christenson (MO)","Elsa M. Zardini","1988","10","30","Paraguay","Caazapá",NA,"-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,"Tavaí. Five kms S of Destacamento, on Constancio Trociuk Ranch. Tall forest.",NA,NA,NA,NA,"6",NA,NA,"Zardini 7807","South America",NA,NA,NA,NA,NA,"88-109",NA
"203","2008-05-27 22:02:00-03","MO","MOBOT","634934","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","E.A. Christenson (MO)","Elsa M. Zardini","1988","10","30","Paraguay","Caazapá",NA,"-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,"Tavaí. Five kms S of Destacamento, on Constancio Trociuk Ranch. Tall forest.",NA,NA,NA,NA,"2",NA,NA,"Zardini 7815","South America",NA,NA,NA,NA,NA,"88-109",NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","635041","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","E.A. Christenson (MO)","Elsa M. Zardini","1988","11","1","Paraguay","Caazapá",NA,"-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,"Tavaí. East of Destacamento. Small (100 has.) patch of tall forest.",NA,NA,NA,NA,"4",NA,NA,"Zardini 7892","South America",NA,NA,NA,NA,NA,"88-110",NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","635373","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","C.H. Dodson","David R. Brunner","1985","11","1","Paraguay","Paraguarí",NA,"-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,"Cerro Acahay. Pendiente norte-noreste de la cumbre suroeste y la zona de rocas granitiacas en la misma. Bosque semi-humedo de hasta 30 m de altura. Suelo rocoso de origen granitico con pendiente de 25-40%",NA,NA,NA,NA,"3",NA,NA,"Brunner 1246","South America",NA,"370.00000000",NA,NA,NA,"85-8",NA
"206","2018-01-26 12:29:00-02","MO","MOBOT","635477","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","G. Carnevali","David R. Brunner|et al.","1984","10","15","Paraguay","Alto Paraná",NA,"-54.7","-25.4666667",NA,NA,NA,NA,NA,NA,NA,"Centro Forestal Alto Paraná, 12 km oeste del Puerto Presidente Stroessner. Bosque humedo de hasta 25-30 m de altura. Suelo arsilloso.",NA,NA,NA,NA,"6",NA,NA,"Brunner 918","South America",NA,NA,NA,NA,NA,"84-9",NA
"207","2008-05-27 22:02:00-03","MO","MOBOT","636010","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","E.A. Christenson (MO)","Elsa M. Zardini|A. Aguayo","1988","12","11","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,"Cordillera de Ybytyruzú. Destacamento Tororo; gallery forest along creek East of Destacamento.",NA,NA,NA,NA,"3",NA,NA,"Zardini 8516","South America",NA,NA,NA,NA,NA,"88-126",NA
