"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"47","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1073478","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Lindeman JC; Haas JH de",NA,"1966","06","18","Southern America","Brazil","Paraná",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1073478 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1073478",NA,NA,"NL-L1073478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13206",NA,NA,NA
"48","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697505","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Suringar WFR",NA,"1885","03","01","Southern America","Venezuela",NA,NA,"Porteke.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697505",NA,NA,"NL-L1697505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697519","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Hassler E",NA,"1913","07","01","Southern America","Paraguay",NA,NA,"Plantæ Paraguarienses. Paraguaria centralis: Prope Sapucay.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697519 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697519",NA,NA,"NL-L1697519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697520","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Hassler E",NA,"1913","07","01","Southern America","Paraguay",NA,NA,"Plantæ Paraguarienses. Paraguaria centralis: Prope Sapucay.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697520 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697520",NA,NA,"NL-L1697520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697521","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Fiebrig K",NA,"1908","02","01","Southern America","Paraguay",NA,NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697521 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697521",NA,NA,"NL-L1697521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697567","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Pedersen TM",NA,"1960","04","21","Southern America","Argentina",NA,NA,"Estancia,,Tuyuti', Dep. Itatí, Prov. Corrientes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697567 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697567",NA,NA,"NL-L1697567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697569","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Ule EHG",NA,"1911","08","01","Southern America","Brazil",NA,NA,"Bl. yelbweiss, Kletterstr. Seringal S. Francisco.* Rio Acre.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697569 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697569",NA,NA,"NL-L1697569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.1697572","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Smith HH",NA,"1898","01","01","Southern America","Colombia",NA,NA,"Santa Marta.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1697572 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1697572",NA,NA,"NL-L1697572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 08:55:48-03","NBC","NL-BOTANY","L.4149193","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Pedersen TM",NA,"1985","02","19","Southern America","Argentina",NA,NA,"Carambola; Dep. Concepcion; Prov. Corrientes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4149193 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4149193",NA,NA,"NL-L4149193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U 0054676","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Lindeman JC; Haas JH de",NA,"1966","06","18","Southern America","Brazil","Paraná",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054676 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0054676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 13206",NA,NA,NA
"57","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U 0284731","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284731 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12637",NA,NA,NA
"58","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U 0294582","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Lindeman JC; Haas JH de",NA,"1966","06","18","Southern America","Brazil","Paraná",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13206",NA,NA,NA
"59","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447173","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Raes N","Raes N; Iraipi G",NA,"2003","06","10","Southern America","Bolivia","Santa Cruz",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447173 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447173","-62.916667","-15.783333","NL-U1447173",NA,NA,NA,NA,NA,"-62.916667","-15.783333",NA,NA,NA,NA,"Magnoliopsidae","U 0102848",NA,NA,NA
"60","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447175","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Bunting GS; Luis Alfonzo G",NA,"1979","02","22","Southern America","Venezuela",NA,NA,"Edo. Zulia: Dtto. Bolivar: en El Toro, sitio en la carretera El Consejo-Palito Blanco, en Km 8 al SSO de El Consejo.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447175 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447175",NA,NA,"NL-U1447175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447176","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Bunting GS; Luis Alfonzo G",NA,"1979","02","22","Southern America","Venezuela",NA,NA,"Edo. Zulia: Dtto. Bolívar: en El Toro, sitio en la carretera El Consejo-Palito Blanco, en Km 8 al SSO de El Consejo.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447176 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447176",NA,NA,"NL-U1447176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447177","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Schunke Vigo J",NA,"1981","01","14","Southern America","Peru",NA,NA,"Quebrada Cachiyacu de Huaquisha, Dpto. San Martín, Prov. Mariscal Cáceres, Dtto. Tocache Nueve.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447177",NA,NA,"NL-U1447177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447178","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Gentry AH; Juncosa A",NA,"1983","02","28","Southern America","Colombia",NA,NA,"Dept. Valle, Armenia turnoff from Cali-Medellin hwy. just S of Zarzal, N of Andalucia.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447178 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447178","-76.083333","4.416667","NL-U1447178",NA,NA,NA,NA,NA,"-76.083333","4.416667",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447179","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Smith HH",NA,"1898","01","01","Southern America","Colombia",NA,NA,"Santa Marta.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447179 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447179",NA,NA,"NL-U1447179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447192","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Pedersen TM",NA,"1951","07","28","Southern America","Argentina",NA,NA,"Estancia 'Santa Maria', Dep. Mburucuyá, Prov. Corrientes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447192 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447192",NA,NA,"NL-U1447192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447193","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Ibarrola TS",NA,"1944","07","20","Southern America","Argentina",NA,NA,"Puerto Toledo, San Corrientes. !",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447193 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447193",NA,NA,"NL-U1447193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447220","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Westra LYT","Lindeman JC; Haas JH de",NA,"1966","03","29","Southern America","Brazil","Paraná",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447220 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447220",NA,NA,"NL-U1447220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0137075",NA,NA,NA
"68","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447221","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Lindeman JC; Haas JH de",NA,"1966","06","18","Southern America","Brazil","Paraná",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447221 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447221",NA,NA,"NL-U1447221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0137076",NA,NA,NA
"69","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447222","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Lindeman JC; Haas JH de",NA,"1966","06","18","Southern America","Brazil","Paraná",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447222 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447222",NA,NA,"NL-U1447222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447223","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Westra LYT","Lindeman JC; Haas JH de",NA,"1966","06","26","Southern America","Brazil","Paraná",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447223 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447223",NA,NA,"NL-U1447223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0137077",NA,NA,NA
"71","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447224","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Westra LYT","Lindeman JC; Haas JH de",NA,"1967","06","21","Southern America","Paraguay","Canendiyú",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447224",NA,NA,"NL-U1447224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0137078",NA,NA,NA
"72","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447225","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Fróes RL",NA,"1953","09","30","Southern America","Brazil",NA,NA,"Amazonia, Estado do Pará, Monte Alegre, regiao da Colonía da Mulata, terra firme, alta, mata virgem.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447225 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447225",NA,NA,"NL-U1447225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447226","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Lindeman JC",NA,"1971","05","08","Southern America","Brazil",NA,NA,"Brasil Praia do Cego - Porto Alegre - RGS.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447226 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447226",NA,NA,"NL-U1447226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447227","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Woolston AL",NA,"1956","06","27","Southern America","Paraguay",NA,NA,"Depto. San Pedro, Alto Paraguay: Primavera, n.v.: yaguá-pindá.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447227 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447227",NA,NA,"NL-U1447227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 08:55:48-03","NBC","NL-BOTANY","U.1447228","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Lindeman JC; Haas JH de",NA,"1966","03","16","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná, rain forest S of Rio Ivaí, forest reserve of CMNP, ca. 30 km E of Cianorte.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447228 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447228",NA,NA,"NL-U1447228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 08:55:48-03","NBC","NL-BOTANY","WAG.1118820","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Pedersen TM",NA,"1985","02","19","Southern America","Argentina",NA,NA,"Carambola; Dep. Concepcion; Prov. Corrientes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1118820 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1118820",NA,NA,"NL-WAG1118820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 08:55:48-03","NBC","NL-BOTANY","WAG.1964971","PreservedSpecimen","Plantae",NA,"Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Sobral M","Wasum R",NA,"2008","01","08","Southern America","Brazil","Rio Grande do Sul",NA,"Lagoa Barros - Solidão.",NA,"Em orla da mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1964971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1964971",NA,NA,"NL-WAG1964971",NA,NA,NA,NA,"2008",NA,NA,"05","09",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-11-04 12:15:40-03","ESALQ","ESA","133396","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Tamashiro, J. Y.","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","96.0","2015","07","02",NA,"Brasil","São Paulo","Piracicaba","Estação ecológica de Ibicatú. Fragmento de Floresta Estacional Semidecidual perturbado por gado.",NA,"Arbusto, 3 m, subosque.","ESA133396","-47.82555","-22.77873","ESA133396","545","545",NA,NA,"2015","-47.82555","-22.77873","07","02",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 12:17:14-03","ESALQ","ESA","76366","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata",NA,NA,"Silva, J.M. et al.","2965.0","1999","06","15",NA,"Brasil","Paraná","Capitão Leônidas Marques",NA,NA,NA,"ESA076366","-53.614200592041","-25.4792003631592","ESA076366",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA
"80","2020-11-04 12:15:40-03","ESALQ","ESA","133251","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Marcelo-Peña, J.L.","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","180.0","2015","07","06",NA,"Brasil","São Paulo","Mombuca","Mata do Pinheirinho. Usina Rosana",NA,"Liana. Frutos verdes.","ESA133251","-47.560001373291","-22.9200000762939",NA,"588","588",NA,NA,"2015","-47,663,040","-22229","07","21","13659","auto",NA,NA,NA,NA,NA
"81","2020-11-04 12:17:14-03","ESALQ","ESA","69097","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata",NA,NA,"Rosa, S.M.","6.0","2000","06","01",NA,"Brasil","Paraná",NA,NA,NA,NA,"ESA069097",NA,NA,"ESA069097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 12:15:40-03","ESALQ","ESA","133385","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Gissi, D. S.","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Tamashiro, J. Y.","907.0","2015","07","03",NA,"Brasil","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Borda de Floresta Estacional Semidecidual.",NA,"Liana. Cálice verde.","ESA133385","-47.82588","-22.77941",NA,"524","524",NA,NA,"2015","-47.82588","-22.77941","07","06",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 12:15:40-03","ESALQ","ESA","133165","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Tamashiro, J. Y.","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Ivanauskas, N. M.; Silva, D. M.","997.0","2015","07","08",NA,"Brasil","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual Aluvial.",NA,"Arbusto apoiante. Cálice verde; frutos verdes.","ESA133165","-47.82382","-22.77823","ESA133165","538","538",NA,NA,"2015","-47.82382","-22.77823","07","08",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 12:17:14-03","ESALQ","ESA","134541","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Gissi, D. S.","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Tamashiro, J. Y.","907.0","2015","07","03",NA,"Brasil","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Borda de Floresta Estacional Semidecidual.",NA,"Liana. Cálice verde.","ESA134541","-47.82588","-22.77941",NA,"524","524",NA,NA,"2015","-47.82588","-22.77941","07","06",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 12:15:40-03","ESALQ","ESA","133612","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Gissi, D. S.","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","808.0","2015","06","29",NA,"Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia. Interior de fragmento de Floresta Estacional Semidecidual degradada.",NA,"Liana. Cálice verde. Material disponível em sílica.","ESA133612","-47.28983","-22.76017","ESA133612","553","553",NA,NA,"2015","-47.28983","-22.76017","06","29",NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 12:17:14-03","ESALQ","ESA","40750","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata",NA,NA,"Silva, J.M. et al.","1926.0","1997","04","12",NA,"Brasil","Paraná","Londrina",NA,NA,NA,"ESA040750","-51.1627998352051","-23.3103008270264","ESA040750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"87","2020-11-04 12:17:14-03","ESALQ","ESA","51836","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata",NA,"Maria, V.R.B.","Maria, V.R.B.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito",NA,NA,NA,"ESA051836","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
