"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"42","2021-03-15 16:37:00-03","NY","NYBG","1005276","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. W. Hamilton",NA,"V. Assis","164","1945","11","20","South America","Brazil","Fazenda da Chicaca.","1100","1100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082975' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005276","NY01005276_01","Minas Gerais","-43.8514","-19.7697","Santa Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","503557","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. W. Hamilton",NA,"R. M. Harley","17517","1974","03","30","South America","Brazil","Ca. 5 km SW of Itacaré. On side road south from the main Itacaré-Ubaitaba road. South of the mouth of the Rio de Contas",NA,"100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503557","NY00503557_01","Bahia","-39.05","-14.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01112506","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"M. M. M. Lopes","624","2006","04","09","South America","Brazil","Camacã. RPPN Serra Bonita. 9.7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","850","850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1218822' target='other'> <mi>dwc_moreinfo</mi></a>","NY01112506","NY01112506_01","Bahia","-39.5653","-15.3917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01107724","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,"R. S. Cowan","38332",NA,NA,NA,"South America","Brazil",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270722' target='other'> <mi>dwc_moreinfo</mi></a>","NY01107724","NY01107724_01","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01874105","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"A. M. Amorim","6254","2006","09","04","South America","Brazil","Entroncamento da Rodovia BA 542 com a BR 101.","700","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2149995' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874105","NY01874105_01","Bahia","-39.3306","-13.2803","Valença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","503559","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"J. R. Pirani","2373","1988","02","19","South America","Brazil","Estrada Una - Sao José, a ca. 13 km do Núcleo Colonial de Una.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360274' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503559","NY00503559_01","Bahia","-39.38","-15.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02350142","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor","photo of type","F. Sellow","76",NA,NA,NA,"South America","Brazil",NA,NA,NA,"photo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2568320' target='other'> <mi>dwc_moreinfo</mi></a>","NY02350142","NY02350142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-27 12:59:00-03","NY","NYBG","503561","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis",NA,"C. M. Taylor",NA,"D. Clarke","4160","1997","03","21","South America","Guyana","Iwokrama Rainforest Reserve. Karupukari-Annai Road, below summit of unnamed peak","400","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360273' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503561",NA,"Potaro-Siparuni","-58.78","4.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01873585","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"A. M. V. de Carvalho","7072","2002","03","16","South America","Brazil","Bananeiras","572","572","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2544561' target='other'> <mi>dwc_moreinfo</mi></a>","NY01873585","NY01873585_01","Alagoas","-35.8797","-9.2244","Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01107720","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J. H. Kirkbride Jr.",NA,"C. A. Cid Ferreira","2038","1980","09","04","South America","Brazil","Rio Paru do Oeste, margem esquerda, ao lado da Cachoeira Pancada. Mata de terra firme, solo argilo-pedregoso.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267997' target='other'> <mi>dwc_moreinfo</mi></a>","NY01107720","NY01107720_01","Pará","-56.05175","-1.054011","Oriximiná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","885451","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"P. Fiaschi","1270","2003","02","05","South America","Brazil","Rodovia Buerarema - São José da Vitória (BR 101), ramal à esq., ca. 15 km de Buerarema. Entrada à direita, ca. 9.5 km da BR. Fazenda Sta. Rosa, entrada ca. 500 m a dir. Proprietário. José Elias.","600","600","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995018' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885451","NY00885451_01","Bahia","-39.2889","-15.1053","Buerarema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01091791","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"A. M. Amorim","5128","2005","06","04","South America","Brazil","Camacã. RPPN Serra Bonita. 9,7 km de Camacã ma estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","835","835",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1218523' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091791","NY01091791_01","Bahia","-39.5653","-15.3917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","799187","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"W. W. Thomas","12769","2001","11","04","South America","Brazil","Fazenda Capitao. 7.9 km W of junction BA 001 on road from Itacaréto Ubaitaba","40","100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=411235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00799187","NY00799187_01","Bahia","-39.0884","-14.344317","Itacaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01107723","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,"R. Spruce",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270721' target='other'> <mi>dwc_moreinfo</mi></a>","NY01107723","NY01107723_01","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","227694","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"W. W. Thomas","11379","1996","11","21","South America","Brazil","Serra da Onca, 10.8 km. NE of Santa Luzia (30 km. SW of Una) on Una-Santa Luzia Road, then 4.2 km. N on road to Serra da Onca.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360272' target='other'> <mi>dwc_moreinfo</mi></a>","NY00227694","NY00227694_01","Bahia","-39.5","-15.33","Santa Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01107718","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,"J. M. Pires","50284",NA,NA,NA,"South America","Brazil",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270718' target='other'> <mi>dwc_moreinfo</mi></a>","NY01107718","NY01107718_01","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","503560","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","A. H. Gentry",NA,"A. H. Gentry","43822","1983","08","29","South America","Peru","Yanamono, Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo","120","120","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360269' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503560",NA,"Loreto","-72.83","-3.47","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","02886303","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"P. Fiaschi","2113","2004","03","20","South America","Brazil","Estrada Serra Grande/Uruçuca. Área do inventário do plano de manejo. Mata da torre do celular.","380","380","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2475277' target='other'> <mi>dwc_moreinfo</mi></a>","NY02886303","NY02886303_01","Bahia","-39.115","-14.4997","Uruçuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01091777","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"A. M. Amorim","4175","2005","07","27","South America","Brazil","Camacã. RPPN Serra Bonita, Acesso pela Rod. Jacareci, ca. 10.6 km de Camacã.","900","900",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1218433' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091777","NY01091777_01","Bahia","-39.5697","-15.3811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","02098679","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"B. S. Amorim","1203","2011","10","27","South America","Brazil","REBIO Pedra Talhada. Trilha principal, após a entrada para Pedra Talhada. Interior da mata.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2219056' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098679","NY02098679_01","Alagoas","-36.4710998535156","-9.31888961791992","Quebrangulo","16583","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01091785","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"A. M. Amorim","4215","2004","07","29","South America","Brazil","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Faz. São Miguel em direção à serra.","600","900",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1218483' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091785","NY01091785_01","Bahia","-39.2028","-14.7703","Barro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01112504","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","C. M. Taylor",NA,"M. M. M. Lopes","334","2005","11","21","South America","Brazil","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa que passa pela Faz. São Miguel em direção à serra.","600","900",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1218641' target='other'> <mi>dwc_moreinfo</mi></a>","NY01112504","NY01112504_01","Bahia","-39.2028","-14.7703","Barro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:48:12-03","EAO","IAN","132879","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Standl.","Steyermark, JA",NA,"Oldeman, B; Sastre, C","41a","1968","02","06",NA,"Guiana Francesa","Rivière Camopi, rive droite, 1km en amont du Saut Yaniqué, petit arbusto.",NA,NA,NA,NA,"IAN132879",NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:48:12-03","EAO","IAN","153108","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Standl.","Steyermark, JA",NA,"Oldeman, B","T67","1968","10","01",NA,"Guiana Francesa","Fleuve Approuague, entre la crique Couata et le saut Peti Japigny.",NA,NA,NA,"Petit arbre sous forêt d'environ 3m de haut.&nf;Ecorce blanchâtre; fruit immature vert; mûr rose pâle.","IAN153108",NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:48:12-03","EAO","IAN","165123","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Standl.",NA,NA,"Ferreira, GC; Freitas, JC","71","1997","06","30","Southern America","Brasil","Campo Experimental da Embrapa Amazônia Oriental no Km-30 da rodovia PA-150. Mata de terra firme.",NA,NA,NA,"Árvore de 9m de altura, estéril.","IAN165123",NA,"Pará","-48.8","-2.166667","Moju",NA,NA,NA,"-48.8","-2.166667",NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:48:12-03","EAO","IAN","43213","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Standl.","Steyermark, JA",NA,"Fróes, RL","24277","1949","05","14","Southern America","Brasil","Rio Anil, border of creek, high land.",NA,NA,NA,"Shrub, red fruit, white flowers.","IAN043213",NA,"Maranhão",NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-08 21:33:02-03","UFBA","ALCB","88108","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll.Arg.","Taylor, CM",NA,"Alves, L. de J.; et al.","s/n","2008","06","16","Southern America","Brasil","Litoral Sul, Mata da Antena",NA,NA,NA,"Folhas cartáceas, discolores. Frutos imaturos verdes.",NA,NA,"Bahia","-39.711111","-14.167222","Itacaré",NA,NA,"2012","-39.711111","-14.167222",NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:23:52-03","UFBA","ALCB","86627","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll.Arg.","Taylor, CM",NA,"Ramos, C.H.A.; Alves, L. de J.; Santos, CE","347","2008","09","15","Southern America","Brasil","Litoral Sul, Mata da Antena",NA,NA,NA,"de ca 3 m de altura. Folhas levemente cartáceas, discolores. Frutos imaturos verdes, maduros vináceos.",NA,NA,"Bahia","-39.711111","-14.167222","Itacaré",NA,NA,"2012","-39.711111","-14.167222",NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:23:52-03","UFBA","ALCB","032116","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll.Arg.","Taylor, CM",NA,"Mattos Silva, LA; Pinheiro, RS; Jorda, JB; Araújo, M; et al.","3577","1997","10","16","Southern America","Brasil","Fazenda São Rafael (antiga Fazenda Dendhevea). Ramal à esquerda, aproximadamente a 1km da Séde, rumo ao Córrego do Tucum.",NA,NA,NA,"4m de altura x 5cm de diâmetro. Flores em botõs, cor branco.; Vegetação de Mata Higrófila Sul Baiana. Solo argiloso.",NA,NA,"Bahia","-39.066667","-15.283333","Una",NA,NA,"2012","-39.066667","-15.283333",NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:23:52-03","UFBA","ALCB","035142","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll.Arg.","Taylor, CM",NA,"Mattos Silva, LA; Araújo, M; Costa, TA de; Brito, KS","3724","1998","04","16","Southern America","Brasil","Parque Ecoturístico de Una, próximo à REBIO (Reserva Biológica de Una). Zona do Barro Vermelho. Altitude cerca de 60 m.s.n.m.",NA,NA,NA,"Aproximadamente 3m de altura. Frutos maduros, cor laranja. Folhas com as faces adaxial verde-escuro e a abaxial verde-claro.; Região de Mata Higrófila Sul Baiana. Solo argilo-silicoso.",NA,NA,"Bahia","-39.066667","-15.283333","Una",NA,NA,"2012","-39.066667","-15.283333",NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:23:52-03","UFBA","ALCB","043778","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll.Arg.","Taylor, CM",NA,"Paraguassú, LA; Guedes, ML; Lima, SS dos; Cabral, L; Oliveira, H; Rocha, M","508","1999","06","21","Southern America","Brasil","Extremo Sul, Estação Veracruz.",NA,NA,NA,"Planta terrestre, arbusto de aproximadamente 2 &nf;m. Folhas discolores, semi coreáceas. Frutos de cor marrom avermelhado. Ocasional.; Área de mata ciliar da nascente do rio dos Mangues, domínio fitoecológico de Floresta Ombrófila Densa.",NA,NA,"Bahia","-39.05","-16.433333","Porto Seguro",NA,NA,"2012","-39.05","-16.433333",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:23:52-03","UFBA","ALCB","058848","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll.Arg.","Taylor, CM",NA,"Mattos Silva, LA; Santos, BR dos; Rocha, EA; et al.","4315","2001","05","25","Southern America","Brasil","Mata da Esperança. Trilha ao longo da barragem, lado direito.",NA,NA,NA,"1,30m de altura. Folhas com faces adaxial verde-escuro e abaxial mais claro. Frutos imaturos, cor verde-escuro. Frequente na área.; Mata Higrófila.",NA,NA,"Bahia","-39.033333","-14.783333","Ilhéus",NA,NA,"2012","-39.033333","-14.783333",NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:23:52-03","UFBA","ALCB","111294","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll.Arg.","Jardim, JG",NA,"Guedes, ML; Silva, MCR; et al.","21076a","2013","10","19","Southern America","Brasil","Serra da Jiboia.",NA,NA,NA,"de ca 2 m de altura. Estípulas cadulas, interpeciolares, obovadas. Fruto subgloboso.",NA,NA,"Bahia","-39.516667","-12.933333","Elísio Medrado",NA,NA,"2014","-39.516667","-12.933333","02",NA,NA,NA,NA,NA
"75","2020-08-11 00:16:29-03","UFBA","ALCB","034306","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll.Arg.","Taylor, CM",NA,"Giulietti, AM; Guedes, ML; Stannard, B; Harley, RM; Woodgyer, EM","PCD2674","1996","03","30","Southern America","Brasil","Piemonte da Diamantina, Cachoeira de Itaitu","610","610",NA,"6,0 m. Inflorescência verde, botões esverdeados, cálice e corola alvos; filetes e anteras alvos. Raro.; Margem do riacho. Solo pedregoso.",NA,NA,"Bahia","-40.503056","-11.334444","Itaitu",NA,NA,"2012","-40.503056","-11.334444",NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:23:52-03","UFBA","ALCB","115750","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll.Arg.","Jardim, JG",NA,"Ferreira, PA","18","2011","10",NA,"Southern America","Brasil","Litoral Sul, Ponto 62",NA,NA,NA,"Folhas discolores. Frutos vermelhos quando maduros.; Floresta ombrófila densa",NA,NA,"Bahia","-39.166944","-14.001667","Camamu",NA,NA,"2014","-39.166944","-14.001667","10",NA,NA,NA,NA,NA
"77","2019-10-09 11:23:52-03","UFBA","ALCB","121211","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll.Arg.","Gomes, FS",NA,"Gomes, FS","1430","2013","06","11","Southern America","Brasil",NA,NA,NA,NA,"Folhas cartáceas, discolores. Material estéril. Nativa endêmica do Brasil.","ALCB049563","ALCB049563","Bahia","-39.045278","-15.348056","Una",NA,NA,"2013","-39.045278","-15.348056","11",NA,NA,NA,NA,NA
