"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"191","2019-10-07 09:19:26-03","UEFS","HUEFS","127589","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga","Pastore, J.F.B.","2127","2007","06","22",NA,"Brasil","Bahia","Una","Estrada de terra próximo a rodovia Una - Valença.","-38.996667","-15.570278",NA,"Mata atlântica.","HUEFS0127589","HUEFS0127589","13","13",NA,"Dillenianae",NA,NA,"38W59'48''","15S34'13''","2009","06",NA,NA,NA,NA
"192","2019-10-07 09:19:26-03","UEFS","HUEFS","194117","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Paula-Souza, J.","5706","2006","04","10",NA,"Brasil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce. Estrada Gávea, Km 16. Córrego Pau atravessado. Banhado com mata de tabuleiro.","-40","-19",NA,NA,"HUEFS0194117","HUEFS0194117","43","43",NA,"Dillenianae",NA,NA,"40W","19S",NA,NA,NA,NA,NA,NA
"193","2019-10-07 09:19:26-03","UEFS","HUEFS","195861","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Lima, H.C.de","7526","2012","08","06",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural do Vale. Estrada da Gavea.","-39.961944","-19.21",NA,"Campo nativo e mussununga.","HUEFS0195861","HUEFS0195861",NA,NA,NA,"Dillenianae",NA,NA,"39W57'43''","19S12'36''",NA,NA,NA,NA,NA,NA
"194","2021-03-04 11:15:45-03","UEFS","HUEFS","214122","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","G.S.Siqueira","Snak, C.","1152","2014","05","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Gávea. Transição Mata de Tabuleiro para formação herbáceo-arbustiva.","-39.969722","-19.221944",NA,NA,"HUEFS0214122","HUEFS0214122 HUEFS0214122_e1","32","32",NA,"Dillenianae",NA,NA,"39W58'11''","19S13'19''","2015","09",NA,NA,NA,NA
"195","2019-10-07 09:19:26-03","UEFS","HUEFS","222796","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Fraga, C.N.","3259","2011","05","06",NA,"Brasil","Bahia",NA,"3,5 Km após um povoado a esquerda da BR-418 em direção a Caravelas.","-39.503056","-17.713333",NA,"Floresta de Tabuleiro.","HUEFS0222796","HUEFS0222796","39","39",NA,"Dillenianae",NA,NA,"39W30'11''","17S42'48''",NA,NA,NA,NA,NA,NA
"196","2019-10-07 09:19:26-03","UEFS","HUEFS","22407","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Amorim, A.M.","1450","1993","11","10",NA,"Brasil","Bahia","Una","reserva Biológica do Mico-leão (IBAMA).","-39.083333","-15.15",NA,"Mata de capoeira.","HUEFS0022407","HUEFS0022407",NA,NA,NA,"Dillenianae",NA,NA,"39W5'","15S9'",NA,NA,NA,NA,NA,NA
"197","2019-10-07 09:19:26-03","UEFS","HUEFS","39529","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","A.Amorim","Carvalho, A.M.de","6174","1995","12","12",NA,"Brasil","Bahia","Una","Reserva Biológica do Mico-Leão(IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una.","-39.083333","-15.15",NA,"Mata Higrófila.","HUEFS0039529","HUEFS0039529",NA,NA,NA,"Dillenianae",NA,NA,"39W5'0''","15S9'0''","1996",NA,NA,NA,NA,NA
"198","2019-10-07 09:19:26-03","UEFS","HUEFS","42260","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","E.Melo","Mattos-Silva, L.A.","3964","1999","04","15",NA,"Brasil","Bahia","Una","Parque Ecoturístico de Una, próximo à REBIO (Reserva Biológica de Una). Zona do Barro Vermelho.","-39.0752983093262","-15.2932996749878",NA,"Região de Mata Higrófila Sul Baiana (Mata Atlântica). Solo arenoso.","HUEFS0042260","HUEFS0042260","60","60",NA,"Dillenianae","36070","auto",NA,NA,"2003","11",NA,NA,NA,NA
"199","2019-10-07 09:19:26-03","UEFS","HUEFS","60145","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","E.Melo","Costa, L.C.do B.","175","2001","05","08",NA,"Brasil","Bahia","Ilhéus","Parque Municipal da Boa Esperança caminho até a represa.","-39.0494003295898","-14.7889003753662",NA,NA,"HUEFS0060145","HUEFS0060145",NA,NA,NA,"Dillenianae","61245","auto",NA,NA,"2003","11",NA,NA,NA,NA
"200","2019-10-07 09:19:26-03","UEFS","HUEFS","194104","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Lucas, E.J.","892","2006","12","01",NA,"Brasil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce. Estrada Gávea, Km 4,5","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0194104","HUEFS0194104","44","44",NA,"Dillenianae","48094","auto","39W57'92''","19S12'84''",NA,NA,NA,NA,NA,NA
"201","2019-10-07 09:19:26-03","UEFS","HUEFS","33898","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard",NA,"Thomas, W.W.","NY9916","1993","05","13",NA,"Brasil","Bahia","Belmonte","Borrolândia, Estação Experimental Gregorio Bondar CEPEC, 48Km east of BR 101 on road to Belmonte.","-39.25","-16.133333",NA,"Southern Bahian wet forest (tabuleiro forest). Disturbed forest edge.","HUEFS0033898","HUEFS0033898",NA,NA,"Isótipo","Dillenianae",NA,NA,"39W15'","16S8'",NA,NA,NA,NA,NA,NA
"202","2019-10-07 09:19:26-03","UEFS","HUEFS","110350","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard","Fraga","Nunes, T.S.","1709","2006","06","03",NA,"Brasil","Espírito Santo","Conceição da Barra","Estrada para Itaunas Área de plantação de Eucalípto.","-39.781111","-18.5025",NA,"Beira de Estrada.","HUEFS0110350","HUEFS0110350","25","25",NA,"Dillenianae",NA,NA,"39W46'52''","18S30'9''","2009","06",NA,NA,NA,NA
"203","2019-10-07 09:19:26-03","UEFS","HUEFS","124284","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard","Fraga","Silva-Castro, M.M.","1245","2007","08","19",NA,"Brasil","Espírito Santo","Conceição da Barra","Estrada para Itaúna, 10 Km do entroncamento. Beira da estrada.","-39.788333","-18.5",NA,NA,"HUEFS0124284","HUEFS0124284","94","94",NA,"Dillenianae",NA,NA,"39W47'18''","18S30'0''","2009","06",NA,NA,NA,NA
"204","2019-10-07 09:19:26-03","UEFS","HUEFS","59896","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard","Fraga","Mattos-Silva, L.A.","4210","2000","10","05",NA,"Brasil","Bahia","Mucuri","Rodovia Mucuri/Nova Viçosa (BA, 001), Km 8. Vegetação de Restinga. Solo arenoso.","-39.509444","-18.021389",NA,"Mata Atlântica.","HUEFS0059896","HUEFS0059896",NA,NA,NA,"Dillenianae",NA,NA,"39W30'34''","18S1'17''","2009","06",NA,NA,NA,NA
"205","2019-10-07 09:19:26-03","UEFS","HUEFS","5142","PreservedSpecimen","Plantae","Angiospermae","Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard","Fraga","Hatschbach, G.","47780","1984","04","09",NA,"Brasil","Bahia","Nova Viçosa",NA,"-39.371898651123","-17.8918991088867",NA,NA,"HUEFS0005142","HUEFS0005142",NA,NA,NA,"Dillenianae","70538","auto",NA,NA,"2009","06",NA,NA,NA,NA
"206","2016-06-29 15:45:53-03","F","FMNH-SEEDPLANTS","V0329830F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0329830F","V0329830F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-04-07 11:01:21-03","F","FMNH-SEEDPLANTS","V0418799F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,NA,"C. N. D. Fraga","3259","2011","5","6","South America","Brazil","Bahia",NA,"3.5 km apos um povoado a esquerda da BR-418 em direção a Caravelas. Floresta de Tabuleiro","-39.5031","-17.7133",NA,NA,"V0418799F","V0418799F_01","39",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-07-23 12:04:54-03","CEPLAC","CEPEC","109547","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"M. L. Guedes","D. L. Santana","755","2001","06","25",NA,"Brasil","Bahia","UNA","Litoral Sul. Assentamento Vitorópolis.","-39.066667","-15.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'","15S17'",NA,NA,NA,"30/03/2002",NA,NA
"209","2020-07-23 12:04:54-03","CEPLAC","CEPEC","112412","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"G. M. Carvalho","Lopes, M. M. M.","866","2006","06","16",NA,"Brasil","Bahia","PORTO SEGURO","Estrada Eunápolis a Porto Seguro. RPPN Estação Veracruz. Beira da estrada.","-39.202222","-16.419167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,NA,NA,NA
"210","2020-07-23 12:04:54-03","CEPLAC","CEPEC","112436","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"G. M. Carvalho","Lopes, M. M. M.","890","2006","06","17",NA,"Brasil","Bahia","PORTO SEGURO","Estrada Eunápolis a Porto Seguro. RPPN Estação Veracruz.","-39.202222","-16.419167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,"11/6/2007",NA,NA
"211","2020-07-23 12:04:54-03","CEPLAC","CEPEC","114230","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C. N. de Fraga","Iganci, J. R. V.","189","2006","09","13",NA,"Brasil","Bahia","ITACARÉ","Rodovia Ilhéus-Itacaré, Km 59, Fazenda Boa Paz.","-39.031944","-14.335556",NA,NA,NA,NA,"100","100",NA,NA,NA,NA,"39W1'55","14S20'8",NA,NA,NA,"25/6/2009",NA,NA
"212","2020-07-23 12:04:54-03","CEPLAC","CEPEC","123998","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"P. Fiaschi","Matos, F. B.","1667","2009","06","11",NA,"Brasil","Bahia","PRADO","Parque Nacional do Descobrimento. Área alterada na beira de estrada (Km 24 da estrada principal que atravessa o Parque).","-39.333333","-17.183333",NA,NA,NA,NA,"100","100",NA,NA,NA,NA,"39W20'","17S11'",NA,NA,NA,NA,NA,NA
"213","2020-07-23 12:04:54-03","CEPLAC","CEPEC","127433","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"Sem Informação","Perdiz, R. de O.","581","2010","02","03",NA,"Brasil","Bahia","arataca","Trilha do Talhão 1. Caminho que leva à Serra do Peito de Moça.","-39.339444","-15.174167",NA,"UNICATA.",NA,NA,"700","700",NA,NA,NA,NA,"39W20'22","15S10'27",NA,NA,NA,NA,NA,NA
"214","2020-07-23 12:04:54-03","CEPLAC","CEPEC","127523","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"G. M. Carvalho","Daneu, L.","258","2010","03","09",NA,"Brasil","Bahia","PORTO SEGURO","Estrada dos blocos 2 e 3 da RPPN Estação VERACEL.","-39.202222","-16.419167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,NA,NA,NA
"215","2020-07-23 12:04:54-03","CEPLAC","CEPEC","132265","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C. Farney","C. N. Fraga","4563","2007","03","12",NA,"Brasil","Espírito Santo","CONCEIÇÃO DA BARRA","Próximo a Pontal do Sul e Barreiras., foz do Rio Cricaré.","-39.749722","-18.615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W44'59","18S36'54",NA,NA,NA,"12/03/2007",NA,NA
"216","2020-07-23 12:04:54-03","CEPLAC","CEPEC","132272","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C. N. Fraga","H. M. Dias","459","1988","11","01",NA,"Brasil","Bahia","caravelas","Entre monoculturas de eucalipto. Próximo ao povoado de taquarí e do distrito de Jurema.","-39.473333","-17.686944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W28'24","17S41'13",NA,NA,NA,"10/12/2010",NA,NA
"217","2020-07-23 12:04:54-03","CEPLAC","CEPEC","133108","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C. P. Bruniera","C. P. Bruniera","126","2009","01","20",NA,"Brasil","Bahia","ILHÉUS","Olivença. Estrada de tera atrás da Igreja de Olivença, sentido Maruim, ca. 6Km na estrada.","-39.035","-14.757778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W2'6","14S45'28",NA,NA,NA,"30/04/2009",NA,NA
"218","2020-07-23 12:04:54-03","CEPLAC","CEPEC","133493","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C. N. Fraga","H. M. Dias","485","2003","11","07",NA,"Brasil","Bahia","caravelas","Extremo Sul da Bahia. Próximo ao Rio do Cupido, complexo estuarino Caravelas/Nova Viçosa","-39.398333","-17.798056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W23'54","17S47'53",NA,NA,NA,"10/12/2010",NA,NA
"219","2020-07-23 12:04:54-03","CEPLAC","CEPEC","133502","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C. N. Fraga","H. M. Dias","136","2007","03","27",NA,"Brasil","Bahia","caravelas","Extremo Sul da Bahia, na beira do Rio Massangano, próximo ao manguezal.","-39.25","-17.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W15'","17S40'",NA,NA,NA,"10/12/2010",NA,NA
"220","2020-07-23 12:04:54-03","CEPLAC","CEPEC","133504","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C. N. Fraga","H. M. Dias","358","2007","10","25",NA,"Brasil","Bahia","caravelas","Extremo Sul da Bahia. Ao S do aeroporto da cidade, entre os Rios do Macaco e do Massangano.","-39.2675","-17.688889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W16'3","17S41'20",NA,NA,NA,"10/12/2010",NA,NA
"221","2020-07-23 12:04:54-03","CEPLAC","CEPEC","134444","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"M. Melito","M. Melito","35","2011","09","27",NA,"Brasil","Bahia","UNA","REBIO de Una, estrada principal","-39.054722","-15.159722",NA,"Foto",NA,NA,NA,NA,NA,NA,NA,NA,"39W3'17","15S9'35",NA,NA,NA,NA,NA,NA
"222","2020-07-23 12:04:54-03","CEPLAC","CEPEC","148587","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C. N. Fraga","C. N. Fraga","3259","2011","05","06",NA,"Brasil","Bahia",NA,"3,5Km após um povoado a esquerda da BR-418 em direção a Caravelas.","-39.175833","-17.713333",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"39W10'33","17S42'48",NA,NA,NA,NA,NA,NA
"223","2020-07-23 12:04:54-03","CEPLAC","CEPEC","153327","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C. Pessoa & L. Daneu","Schulte, T.F.","218","2016","03","04",NA,"Brasil","Bahia","alagoinhas","Conglomerado BA_674-2-10-18RN","-38.419167","-12.135556",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"38W25'9","12S8'8",NA,NA,NA,"27/4/2017",NA,NA
"224","2020-07-23 12:04:54-03","CEPLAC","CEPEC","123058","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C. N. de Fraga","A. M. Amorim","3923","1993","10","06",NA,"Brasil","Bahia","ITACARÉ","Estrada que liga Serra Grande à Uruçuca, 5Km da Rod. Ilhéus/Itacaré. Entorno do Parque Estadual Serra do Condurú.","-39.073333","-14.469167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'24","14S28'9",NA,NA,NA,"25/06/2008",NA,NA
"225","2020-07-23 12:04:54-03","CEPLAC","CEPEC","52248","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"A. M. de Carvalho","A. M. de Carvalho","3374","2010","12","01",NA,"Brasil","Bahia","URUÇUCA","Distrito de Serra Grande. 7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,"30/12/1991",NA,NA
"226","2020-07-23 12:04:54-03","CEPLAC","CEPEC","53322","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"A. M. Amorim","W. W. Thomas","7503","1991","07","01",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande, na Rod. para Itacaré. Fazenda Lagoa do Conj. Santa Cruz. Parcela 19. Árvore # 780.","-39.016667","-14.416667",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,NA
"227","2020-07-23 12:04:54-03","CEPLAC","CEPEC","58282","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"A. M. Amorim","J. G. Jardim","119","1993","04","15",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão. Entr. KM 46 BA-001 Ilheus/Una. Picada da Bandeira.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,"30/09/1998",NA,NA
"228","2020-07-23 12:04:54-03","CEPLAC","CEPEC","59680","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"A. M. Amorim","A. M. Amorim","1450","1993","11","10",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). (IBAMA). Entr. KM 46 BA-001 Ilheus/Uma. Picada da Bandeira.","-39.083333","-15.15",NA,"<ll>dwc_commonname:</ll> Cipo-cabloco",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,"30/12/1993",NA,NA
"229","2020-07-23 12:04:54-03","CEPLAC","CEPEC","62246","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"A. M. Amorim","S. C. de Sant'Ana","559","2005","10","08",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (REBIO). (IBAMA). Entrada KM 46 BA-001 Ilhéus/Uma.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,"30/12/1994",NA,NA
"230","2020-07-23 12:04:54-03","CEPLAC","CEPEC","63275","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"C N. de Fraga","W. W. Thomas","10724","1994","09","28",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. 2KKM ao NNE do banco da Vitória. Rod. Ao W da mata.","-39.091111","-14.777222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'28","14S46'38",NA,NA,NA,"25/06/2008",NA,NA
"231","2020-07-23 12:04:54-03","CEPLAC","CEPEC","64582","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"A. M. Amorim","A. M. de Carvalho","4940","1994","09","22",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 424 Parcela n. 12.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1995",NA,NA
"232","2020-07-23 12:04:54-03","CEPLAC","CEPEC","66324","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"A. M. Amorim","S. C. de Sant'Ana","574","1995","08","29",NA,"Brasil","Bahia","UNA","Reserva Biolóiga do Mico-leão (REBIO). (IBAMA). Entrada KM 46 BA-001 Ilheus/Uma. Prox. A portaria da Reserva","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,"30/12/1995",NA,NA
"233","2020-07-23 12:04:54-03","CEPLAC","CEPEC","67239","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"A. M. Amorim","A. M. de Carvalho","6174","1995","12","12",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). (IBAMA). Entr. KM 46 BA-001 Ilheus/Uma.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,"30/12/1996",NA,NA
"234","2020-07-23 12:04:54-03","CEPLAC","CEPEC","91309","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"E. de Melo","W. W. Thomas","12765","1966","11","05",NA,"Brasil","Bahia","ITACARÉ","Faz. Capitão. 7.9Km ao W da junção BA-001 Rod. Itacaré/Ubaitaba.","-39.083333","-14.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","14S20'",NA,NA,NA,"30/11/2003",NA,NA
"235","2020-07-23 12:04:54-03","CEPLAC","CEPEC","70123","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"S. F. Smith","G. Hatschbach","63337","1995","08","15",NA,"Brasil","Bahia","ILHÉUS","Acuipe.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"30/12/1996",NA,NA
"236","2020-07-23 12:04:54-03","CEPLAC","CEPEC","83299","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"A. M. Amorim","L. A. Mattos-Silva","3964","1999","04","15",NA,"Brasil","Bahia","UNA","Parque Ecoturistico de Una, próximo a Reserva Biológica do Mico-leão. Zona do Barro Vermelho.Km 6 margeando o Rio Maruim","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-07-23 12:04:54-03","CEPLAC","CEPEC","22661","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa",NA,"K. Kubitzki","J. L. Hage","383","1980","08","07",NA,"Brasil","Bahia","URUÇUCA","Rodeovia que liga o Povoado de Serra Grande (litoral) à Uruçuca, KM 3 a 8. Ramal à direita.","-39.2844009399414","-14.5930995941162",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-07-23 12:04:54-03","CEPLAC","CEPEC","59321","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","morii","Davilla morii",NA,"C. G. Aymard","W. W. Thomas","9916","1993","05","13",NA,"Brasil","Bahia","BELMONTE","Barrolândia. Estação Experimental Gregório Bondar. 48Km a E da BR-101, Rod. p/ Belmonte.","-39.25","-16.133333",NA,NA,NA,NA,NA,NA,"Holótipo",NA,NA,NA,"39W15'","16S8'",NA,NA,NA,"30/12/1998",NA,NA
"239","2020-07-23 12:04:54-03","CEPLAC","CEPEC","63406","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","morii","Davilla morii",NA,"C. N. de Fraga","W. W. Thomas","10611","1994","09","25",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. 3KM ao N da Rodoviária. Mata ao N da represa.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"25/06/2008",NA,NA
"240","2020-07-23 12:04:54-03","CEPLAC","CEPEC","64217","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","morii","Davilla morii",NA,"C. N. de Fraga","J. G. Jardim","620","1995","03","29",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"25/06/2008",NA,NA
"241","2020-07-23 12:04:54-03","CEPLAC","CEPEC","91133","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","morii","Davilla morii",NA,"C. N. de Fraga","L. A. Mattos-Silva","4210","1990","10","07",NA,"Brasil","Bahia","MUCURÍ","Rod. Mucurí/Nova Viçosa (BA-001), KM 8.","-39.509444","-18.021389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W30'34","18S1'17",NA,NA,NA,"25/06/2008",NA,NA
