"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"496","2020-12-11 11:40:37-03","UFMG","BHCB","35606","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"497","2020-12-11 11:40:37-03","UFMG","BHCB","35606","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"498","2020-12-11 11:40:37-03","UFMG","BHCB","21118","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Costa, LVC","s.n.","1990","09","22","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"499","2020-12-11 11:40:37-03","UFMG","BHCB","21118","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Costa, LVC","s.n.","1990","09","22","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"500","2020-12-11 11:40:37-03","UFMG","BHCB","11755","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,"1997",NA,NA,"Andrade, IR","266","1987","10","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Arbóreo; Mata Atlântica","BHCB011695",NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"501","2020-12-11 11:40:37-03","UFMG","BHCB","5475","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,"1997",NA,NA,"Andrade, PM de; Lopes, MA","376","1984","09","24","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Arbóreo-20m; flores amarelas; Mata atlântica","BHCB011694",NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"502","2020-12-11 11:40:37-03","UFMG","BHCB","5474","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Andrade, PM de; et al.","553","1984","11","21","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata atlântica;arbóreo;c/ fruto;",NA,NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"503","2020-12-11 11:40:37-03","UFMG","BHCB","69541","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Gomes, JV","1209","2002","02","12","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Plot 4",NA,NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"504","2020-12-11 11:40:37-03","UFMG","BHCB","7750","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Andrade, PM de; et al.","714","1985","09","25","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"mata atlântica;arbóreo;flores coletadas no chão;flores verdes-claras;",NA,NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"505","2020-12-11 11:40:37-03","UFMG","BHCB","69501","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Stehmann, JR; Salino, A; Barros, AM; Mota, RC da","3060","2002","03","24","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce; próximo à Ponte Queimada","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Arvore, ca. 6m de altura, na beira da estrada; frutos de coloração marrom",NA,NA,"Dicotyledon",NA,"Southern America",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"506","2020-12-11 11:40:37-03","UFMG","BHCB","37958","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,"1941",NA,NA,"Oliveira, JE","472","1941","06","20","Brasil","Minas Gerais","Tombos","Pedra Dourada, Sitio de Jacintho Bissiato","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"Arvore, 5 m; Capoeira","BHCB011692","BHCB011692","Dicotyledon",NA,"Southern America",NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA
"507","2020-12-11 11:40:37-03","UFMG","BHCB","73096","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,"1941",NA,NA,"Oliveira, JE","472","1941","06","20","Brasil","Minas Gerais","Tombos","Sítio de Jacinto Bissiato - Pedra Dourada","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"Árvore 5,00. Muito frequente.; Capoeira","BHCB043635","BHCB043635","Dicotyledon",NA,"Southern America",NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA
"508","2020-12-11 11:40:37-03","UFMG","BHCB","27861","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Tameirão Neto, E; França, GS","979","1993","11","03","Brasil","Minas Gerais","Joanésia","UHE Porto Estrela. Rio Santo Antônio.","-42.6786003112793","-19.1721992492676",NA,NA,NA,NA,"Arbóreo; Mata Semidecidual","BHCB011693",NA,"Dicotyledon",NA,"Southern America",NA,"21197","auto",NA,NA,NA,NA,NA,NA,NA
"509","2020-12-11 11:40:37-03","UFMG","BHCB","36466","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Medina","Vale do Jequitinhonha.","-41.4768981933594","-16.2224998474121",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"44236","auto",NA,NA,NA,NA,NA,NA,NA
"510","2021-02-11 17:21:30-03","UFPR","UPCB","7643","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, G.","1969","04",NA,"Hatschbach, G.","20125","1968","10","24","Brasil","Paraná","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,"50","200","Árvore, 10m x 25cm, flor creme. Mata pluvial, encosta de morro..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"511","2021-02-11 17:21:30-03","UFPR","UPCB","22063","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Silveira, M.","388","1991","10","31","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-53.25","-23.45","-53.25","-23.45","550","550","Árvore, 6m, cálice marrom com pilosidade esbranquiçada..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2021-02-11 17:21:30-03","UFPR","UPCB","76446","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Scholt.","Zappi, D.","2011",NA,NA,"Fontana, A.P.","5197","2008","05","06","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Pau Amarelo, ex-Condomínio Rural. Cantinho do Céu. Floresta Ombrófila Densa Sub-Montana. Elev.: 619m.","-40.533","-20.267","-40.533","-20.267",NA,NA,"Arvoreto, ca. 4m. Frutos marrom..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-02-11 17:21:30-03","UFPR","UPCB","1518","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, G.","1958","01","01","Hatschbach, G.","5032","1958","09","21","Brasil","Paraná","Guaratuba","Cabecereiras do Rio Boguassu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 8m x 35cm, tronco fino madeira alva bastante dura, flor creme. Mata sub pluvial tropical litorânea..","UPCB0038431",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"514","2021-02-11 17:21:30-03","UFPR","UPCB","25499","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, G.","1958","01","01","Hatschbach, G.","5032","1958","09","21","Brasil","Paraná","Guaratuba","Cabecereiras do Rio Boguassu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 8m x 35cm, tronco fino madeira alva bastante dura, flor creme. Mata sub pluvial tropical litorânea..",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"515","2021-02-11 17:21:30-03","UFPR","UPCB","15559","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Kirkibride Jr., J.H.","1986","06",NA,"Hatschbach, G.","48141","1984","09","13","Brasil","Minas Gerais","Itaobim","Córrego Três Irmãos","-41.5032997131348","-16.5617008209229",NA,NA,NA,NA,"Arbusto, 3m, flor creme esverdeada. Caatinga..",NA,NA,NA,NA,NA,NA,"19493","auto",NA,NA,NA,NA,NA,NA,NA
"516","2021-02-11 17:21:30-03","UFPR","UPCB","21922","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Smith, L.B.","1958","01","01","Hatschbach, G.","4115","1957","10","10","Brasil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, flor creme. Mata juxta-fluvial..",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"517","2021-02-11 17:21:30-03","UFPR","UPCB","1401","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Smith, L.B.","1958","01","01","Hatschbach, G.","4115","1957","10","10","Brasil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, flor creme. Mata juxta-fluvial..","UPCB0038433",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"518","2021-02-11 17:21:30-03","UFPR","UPCB","47685","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Smith, L.B.","1956","01","01","Reitz, R.","2622","1956","02","04","Brasil","Santa Catarina","Ibirama","Horto Florestal INP","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"Árvore, 12m. Mata..","UPCB0038485","UPCB0038485",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"519","2021-02-11 17:21:30-03","UFPR","UPCB","2049","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Smith, L.B.","1956","01","01","Reitz, R.","2622","1956","02","04","Brasil","Santa Catarina","Ibirama","Horto Florestal INP","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"Árvore, 12m. Mata..",NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"520","2021-02-11 17:21:30-03","UFPR","UPCB","13092","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, G.",NA,NA,NA,"Cardoso da Silva, F.",NA,"1984","10","30","Brasil","Paraná","Morretes","Parque Estadual do Marumbí, Serra do Mar, ± 800m da estação ferroviária, 50km L de Curitiba","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore de 16m, altitude aproximada de 500m..",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"521","2021-02-11 17:21:30-03","UFPR","UPCB","56502","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Soares e Silva, L.H.","1990","01","01","Soares e Silva, L.H.","166","1989","09","09","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore, 15m, fruto imaturo esverdeado, maduro marrom, fruto seco, freqüente..",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"522","2021-02-11 17:21:30-03","UFPR","UPCB","17082","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, G.","1989","01","01","Hatschbach, G.","52319","1988","09","21","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 6m, flor alvescente. Mata pluvial..",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"523","2021-02-11 17:21:30-03","UFPR","UPCB","22715","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Cervi, A.C.","1986","01","01","Cervi, A.C.","2384","1986","10","03","Brasil","Paraná","Morretes","Reserva Biológica de Sapitanduva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 5m, orla da mata..",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"524","2021-02-11 17:21:30-03","UFPR","UPCB","20979","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, G.","1992","01","01","Hatschbach, G.","58238","1992","02","16","Brasil","Paraná","Guaratuba","Ri Cubatãozinho","-48.5746994018555","-25.8827991485596",NA,NA,"50","100","Árvore, 8m, flor creme. Mata pluvial de encosta do morro..",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"525","2021-02-11 17:21:30-03","UFPR","UPCB","10167","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, G.","1975","12",NA,"Hatschbach, G.","38970","1975","10","01","Brasil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 6-8m, flor creme. Mata pluvial..",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"526","2021-02-11 17:21:30-03","UFPR","UPCB","5183","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Hatschbach, G.","1966","01",NA,"Hatschbach, G.","12758","1965","09","16","Brasil","Paraná","Antonina","Rio Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 6m, flor creme. Mata..",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"527","2010-09-10 09:55:00-03","MO","MOBOT","100302757","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Zappi",NA,NA,NA,"V. Demuner","Demuner 4356","2007","10","24","Brazil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.: Claúdiio Virloni.","-40.4730556","-20.0591667",NA,NA,"150.00000000","230.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"528","2020-11-18 10:17:00-03","MO","MOBOT","100862822","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M.Taylor",NA,NA,NA,"L.A. Gomes|G.S. Freire|A.R. Foncesa|B.S.B. Maciel|E. Santos","Gomes 1098","2013","5","22","Brazil","Sergipe","Maruim","Mata do Caititu: Borda da mata.","-37.1272223","-10.7166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"529","2020-11-18 10:11:00-03","MO","MOBOT","100867240","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M. Taylor (MO)",NA,NA,NA,"Claes Persson|et al.","Persson 2247","2014","11","5","Brazil","Minas Gerais","Caratinga","RPPN Feliciano Manuel Abdala (Estacão Biológica de Caratinga).","-41.8202778","-19.7380555",NA,NA,"475.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"530","2020-10-21 09:07:00-03","MO","MOBOT","101229732","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M. Taylor (MO)",NA,NA,NA,"J. Cordeiro|Gert G. Hatschbach","Cordeiro 174","1985","11","13","Brazil","Santa Catarina",NA,"Col. Santos Andrade (mun. S.J. do Pinhais) Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"531","2008-05-27 22:02:00-03","MO","MOBOT","1369767","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J.H. Kirkbride",NA,NA,NA,"George Eiten|Liene T. Eiten","Eiten 7810","1966","11","19","Brazil","Rio de Janeiro",NA,"Município de Mangaritiba: on mountainside above the beach, Praia de João Gago. Secondary forest 10 m tall.","-43.98333","-22.93333",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2012-04-24 11:21:00-03","MO","MOBOT","1417403","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Per Dusén","Dusén s.n.","1900","12","13","Brazil","Rio de Janeiro",NA,"Mata Atlantica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"533","2008-05-27 22:02:00-03","MO","MOBOT","1437551","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","fide T. J. Killeen",NA,NA,NA,"Elias Meneces","Meneces 2057",NA,NA,NA,"Bolivia","Pando","Nicolas Suarez","camino de Cobija a Garape Preto",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2014-09-17 05:30:00-03","MO","MOBOT","2476960","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Cabral, E. L., //",NA,NA,NA,"Maria M. Arbo|André M. de Carvalho|M. Silvia Ferrucci|Jomar G. Jardim|Sérgio C. de Sant'Ana","Arbo 7785","1997","1","28","Brazil","Espírito Santo",NA,"Rodovia ES-080, 10 Km al N de Colatina, junto al río Pancas","-40.66666","-19.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2009-07-09 17:05:00-03","MO","MOBOT","3090315","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","G.Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 48558","1984",NA,NA,"Brazil","Paraná",NA,"Est. Marumbi (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2008-05-27 22:02:00-03","MO","MOBOT","3090439","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 43968","1981",NA,NA,"Brazil","Paraná",NA,"Rio Lagoa Vermelha (mun. Antonina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-11-18 10:10:00-03","MO","MOBOT","3090886","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M. Taylor (MO)",NA,NA,NA,"Brian M. Boom","Boom 1198","1981","6","14","Brazil","Bahia",NA,"Municipality of Iraquara, Fazenda Pratinha, margin of Rio Santo Antonio, ca. 16km SSE of Iraquara; caatinga",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"538","2020-10-21 09:10:00-03","MO","MOBOT","534702","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M. Taylor (MO)",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49342","1985","1","8","Brazil","São Paulo","Ubatuba","Agriculture Experiment Station. Along Río Comprido.","-45","-23.5",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"85-20","6",NA
"539","2020-11-18 10:19:00-03","MO","MOBOT","3091477","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M.Taylor",NA,NA,NA,"M.G.A. Lobo|Edith L. Taylor|Nelson A. Rosa|M.R. dos Santos|J.B.F. da Silva|T. Rebbeck","Lobo 335","1983","4","2","Brazil","Maranhão",NA,"Municipio Santa Luzia, fazenda Agripec da Varig, margem esquerda do rio Pindare, mata mexida de terra firme, olo arensos, relevo ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"540","2009-07-09 17:05:00-03","MO","MOBOT","3091833","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J.H.Kirkbride",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 48141","1984",NA,NA,"Brazil","Minas Gerais",NA,"Corrego 3 Irmaos (mun. Itasobim) Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2010-01-29 13:43:00-02","MO","MOBOT","3091915","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","P.Dusen",NA,NA,NA,"Per Dusén","Dusén 8761","1909",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2014-02-09 13:15:00-02","MO","MOBOT","3092535","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"I.R. Andrade|et al.","Andrade 266","1987","10","11","Brazil","Minas Gerais",NA,"Estacao Caratinga. Arboreo- 7 metros. Mata Atlantica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"543","2014-01-08 10:36:00-02","MO","MOBOT","3092753","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","S.Taylor",NA,NA,NA,"P.M. Andrade|M.A. Lopes","Andrade 376","1984","11","24","Brazil","Minas Gerais",NA,"Fazenda Montes Claros, Estacao Biologica de Caratinga. Mata atlantica. Arboreo, 20.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"544","2020-11-18 10:17:00-03","MO","MOBOT","3092985","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M.Taylor",NA,NA,NA,"P.M. Andrade|M.A. Lopes","Andrade 553","1984","11","23","Brazil","Minas Gerais",NA,"Fazenda Montes Claros, Estacao Bioligica de Caratinga. Mata atlantica. Arboreo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"545","2014-09-05 21:17:00-03","MO","MOBOT","3093122","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Cut",NA,NA,NA,"E. Tameirão Neto|G. S. França","Tameirão Neto 979","1993",NA,NA,"Brazil","Minas Gerais",NA,"Mata semidecidual. Arboreo. Joanesia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2012-04-16 16:39:00-03","MO","MOBOT","3093378","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M.Taylor",NA,NA,NA,"M.A. Lopes|P.M. Andrade","Lopes 640","1984",NA,NA,"Brazil","Minas Gerais",NA,"Estacao Biologica de Caratinga. Mata atlantica. Arboreo, 7 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2008-05-27 22:02:00-03","MO","MOBOT","3093961","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Piero Delprete",NA,NA,NA,"W. Wayt Thomas","Thomas 11138","1996","3","25","Brazil","Bahia",NA,"Itame: 37.5 km west of Itapetinga on BR 415 to Itambe. Semi-deciduous vine forest (Mata de Cipo) with arborescent cacti.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2014-12-25 12:21:00-02","MO","MOBOT","3094077","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"L.V. Costa","Costa s.n.","1990",NA,NA,"Brazil","Minas Gerais",NA,"Estacao Biolica de Caratinga, fazenda Montes Claros. Floresta atlantica. Arboreo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2009-07-09 17:05:00-03","MO","MOBOT","3094293","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","G.Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 20125","1968",NA,NA,"Brazil","Paraná",NA,"Paranagus. Rio Cambara.",NA,NA,NA,NA,"50.00000000","200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
