"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"2391","2016-08-23 10:59:52-03","NHMLondon","NHM-LONDON-BOT","BM000799637","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"Boris Alexander Krukoff; b.1898; d.1983; Krukoff","1931","09",NA,"Brasil","Pará",NA,NA,"-52.4957","-3.601317","-52.4957","-3.601317",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/58479309f1c5170b45aa69caa998459fea2c3f69/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1115",NA,NA,NA,NA,NA,NA,NA,"canjerana",NA,NA,NA,"Isolectotype",NA,NA,NA,NA,"NHMUK:ecatalogue:4991950"
"2392","2020-12-16 08:42:19-03","Fiocruz","FIOCRUZ-CBPM","980","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Slater, E.F.","Slater, E.F.","2007","08","17","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, estrada para a trilha da cachoeira.","-43.403611","-22.939722","43º24'13''W","22º56'23''S",NA,NA,"Folhas verdes concolores e frutos avermelhados.","CBPM00000980",NA,"s.n.","2007","08","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2393","2020-12-16 08:42:19-03","Fiocruz","FIOCRUZ-CBPM","859","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Silva Neto, S.J.","Manão, C.Y#?#G.; Ferreira, A.C.S.; Silva Neto, S.J.; Silva, W.","2006","12","09","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área preservada de encosta na trilha da cachoeira.","-43.403611","-22.939722","43º24'13''W","22º56'23''S",NA,NA,"Ponto quadrante 56, indivíduo 222 - Árvore com 13 m, fuste = 1 m, CAP = 134 cm. Presença de lianas.","CBPM00000859",NA,"46","2006","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2394","2020-12-16 08:42:19-03","Fiocruz","FIOCRUZ-CBPM","854","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Silva Neto, S.J.","Manão, C.Y#?#G.; Ferreira, A.C.S.; Silva Neto, S.J.; Silva, W.","2006","12","09","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área preservada de encosta na trilha da cachoeira.","-43.403611","-22.939722","43º24'13''W","22º56'23''S",NA,NA,"Ponto quadrante 61, indivíduo 243 - Árvore com 12 m, fuste = 8 m, CAP = 69 cm. Presença de epífitas e lianas.","CBPM00000854",NA,"67","2006","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2395","2020-12-16 08:42:19-03","Fiocruz","FIOCRUZ-CBPM","857","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Silva Neto, S.J.","Teles, P.N.; Manão, C.Y#?#G.; Silva Neto, S.J.; Silva, W.","2006","08","15","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área degradada localizada próxima à estrada para a cachoeira.","-43.403611","-22.939722","43º24'13''W","22º56'23''S",NA,NA,"Ponto quadrante 05, indivíduo 19 - Árvore com 12 m, fuste = 2,5 m, CAP = 37 cm. Presença de epífitas e liana.","CBPM00000857",NA,"38","2006","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2396","2021-02-12 15:02:17-03","UFSCar","SPSC","5405","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","L.A. Silva & L.C. Maragon","L.A. Silva","1997","07","29","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,"Mata mesófila semidecídua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2397","2021-02-12 15:02:17-03","UFSCar","SPSC","5406","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","L.A. Silva & L.C. Maragon","L.A. Silva","1997","07","29","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,"Mata mesófila semidecídua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2398","2020-09-18 09:34:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Ochnaceae","Cabralea","canjerana","Cabralea canjerana","(Huber) Barneby & Grimes",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Theales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399","2020-09-18 09:34:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Ochnaceae","Cabralea","canjerana","Cabralea canjerana","(Huber) Barneby & Grimes",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Theales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2400","2020-09-18 09:34:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Ochnaceae","Cabralea","canjerana","Cabralea canjerana","(Huber) Barneby & Grimes",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Theales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2401","2020-09-18 09:34:09-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Ochnaceae","Cabralea","canjerana","Cabralea canjerana","(Huber) Barneby & Grimes",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Theales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2402","2020-11-12 17:03:06-03","UEL","FUEL","36042","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Lovato, MC","Lovato, MC; et al.","2003","09","25","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"353","2003",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2403","2020-11-12 17:03:06-03","UEL","FUEL","39347","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Matos, WH","Matos, WH","2005","11","11","Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2404","2020-11-12 17:03:06-03","UEL","FUEL","40401","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","2005","08","26","Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,"434","2006",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2405","2020-11-12 17:03:06-03","UEL","FUEL","41169","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Marestoni, TM","Marestoni, TM; Almeida, CS; Francisco, EM","2008","01","19","Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,"116","2008",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2406","2020-11-12 17:03:06-03","UEL","FUEL","42114","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Caxambu, MG","Caxambu, MG","2007","03","30","Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.323556","-24.100361","-52.323556","-24.100361","553","553",NA,NA,NA,"147","2007","04","11",NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2407","2020-11-12 17:03:06-03","UEL","FUEL","42425","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Cervigne, NS","Cervigne, NS; Marestoni, TM; Francisco, EM","2007","05","11","Brasil","Paraná","Arapongas","Fazenda Solana","-51.362667","-23.4065","-51.362667","-23.4065","631","631",NA,NA,NA,"49","2007","11","02",NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2408","2020-11-12 17:03:06-03","UEL","FUEL","43005","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Estevan, DA","Estevan, DA; et al.","2005","09","02","Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.308417","-24.143056","-50.308417","-24.143056","1050","1050",NA,NA,NA,"1134","2006",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2409","2020-11-12 17:03:06-03","UEL","FUEL","44358","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dall#?#Agnol, RF","Dall#?#Agnol, RF; Cotarelli, VM; Francisco, EM","2008","09","17","Brasil","Paraná","Mauá da Serra","Estância Manain, Trilha 14","-51.15","-23.933333","-51.15","-23.933333",NA,NA,NA,NA,NA,"15","2008","10","03",NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2410","2020-11-12 17:03:06-03","UEL","FUEL","45627","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dall#?#Agnol, RF","Assumpção, MZ; Dall#?#Agnol, RF; Francisco, EM","2009","06","02","Brasil","Paraná","Mauá da Serra","Estância Manain, beira da trilha do mirante","-51.15","-23.933333","-51.15","-23.933333",NA,NA,NA,"OK",NA,"s.n.","2009","06","02",NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2411","2020-11-12 17:03:06-03","UEL","FUEL","45995","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Verdi, M","Verdi, M; Carneiro, FE","2008","05","04","Brasil","Santa Catarina","Cerro Alto","Palmeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"649","2008","05","04",NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412","2020-11-12 17:03:06-03","UEL","FUEL","46352","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Ferreira Jr, M","Ferreira Jr, M; Marques, JN; Francisco, EM","2009","10","02","Brasil","Paraná","Tamarana",NA,"-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,NA,NA,"113","2009","10","20",NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2413","2020-11-12 17:03:06-03","UEL","FUEL","46408","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Ferreira Jr, M","Ferreira Jr, M; Marques, JN; Francisco, EM","2009","08","25","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.1455","-23.938667","-51.1455","-23.938667",NA,NA,NA,NA,NA,"54","2009","09","24",NA,NA,"Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2414","2020-11-12 17:03:06-03","UEL","FUEL","16898","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"Torres, RB; Paula, JB; Pereira, CA","2000","10","09","Brasil","Minas Gerais","Camanducaia","Estrada S. Mateus - Emboabas, Em frente a propriedade do Dito Raposa; UTM= 23 396947E / 7488183N","-46.003333","-22.710556","-46.003333","-22.710556","1082","1082",NA,NA,NA,"1329",NA,NA,NA,NA,NA,"Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2415","2020-11-12 17:03:06-03","UEL","FUEL","45514","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","Pastore, JA","Rocha, FT; Pastore, JA","1999","03","31","Brasil","São Paulo","Ilha Bela","Parque Estadual Serra do Mar, região de Sepituba, parte sul da ilha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"119","2000",NA,NA,NA,NA,"Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416","2020-11-12 17:03:06-03","UEL","FUEL","16230","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana polytricha","(A.Juss.) T.D.Penn.",NA,"Torres, RB; Franceschinelli, EV; et al.","1999","10","13","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.133333","-22.733333","-46.133333","-22.733333","1000","1000",NA,"FUEL018845",NA,"779",NA,NA,NA,NA,NA,"Tracheophyta","Sapindales","polytricha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2417","2020-11-12 17:03:06-03","UEL","FUEL","16231","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana polytricha","(A.Juss.) T.D.Penn.",NA,"Torres, RB; Franceschinelli, EV; et al.","1999","10","13","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.133333","-22.733333","-46.133333","-22.733333","1000","1000",NA,"FUEL018840",NA,"800",NA,NA,NA,NA,NA,"Tracheophyta","Sapindales","polytricha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2418","2020-11-12 17:03:06-03","UEL","FUEL","16909","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana polytricha","(A.Juss.) T.D.Penn.",NA,"Torres, RB; et al.","2000","07","05","Brasil","Minas Gerais","Camanducaia","Mata do Japones, UTM= (23) 397 578L, 7486306","-45.9975","-22.7275","-45.9975","-22.7275","1550","1550",NA,"FUEL018841",NA,"1284",NA,NA,NA,NA,NA,"Tracheophyta","Sapindales","polytricha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419","2020-11-12 17:03:06-03","UEL","FUEL","16399","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"Torres, RB; Geremias, A; Paula, JB","2000","03","23","Brasil","Minas Gerais","Camanducaia","Mata dos Vargas, UTM= (23) 385215 E 7848647N","-46.1446990966797","-22.7553005218506",NA,NA,"1048","1048",NA,NA,NA,"1181",NA,NA,NA,"22140","auto","Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2420","2020-11-12 17:03:06-03","UEL","FUEL","29528","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Vieira, MF; et al.","1988","05","17","Brasil","Minas Gerais","Viçosa","Campus da UFV capoeira ginásio esp./asfalto caixa, asfalto caixa água","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,"615",NA,NA,NA,"13937","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2421","2020-11-12 17:03:06-03","UEL","FUEL","21010","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Francisco, EM; Pavão, OC; Alves, J","1998","03","19","Brasil","Paraná","Apucarana","Colônia Mineira","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,NA,"s.n.","1998",NA,NA,"23979","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2422","2020-11-12 17:03:06-03","UEL","FUEL","53785","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Fontana, AC","2014","08","30","Brasil","Paraná","Apucarana","Unidade de Conservação Parque da Raposa","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,NA,"320",NA,NA,NA,"23979","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2423","2020-11-12 17:03:06-03","UEL","FUEL","53849","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Fontana, AC","2014","09","27","Brasil","Paraná","Apucarana","Unidade de Conservação Parque da Raposa","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,NA,"335",NA,NA,NA,"23979","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2424","2020-11-12 17:03:06-03","UEL","FUEL","28168","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Viani, RAG","Pilatti, LN; et al.","1997","09","05","Brasil","Paraná","Arapongas",NA,"-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"s.n.","1998",NA,NA,"18630","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2425","2020-11-12 17:03:06-03","UEL","FUEL","25002","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Francisco, EM; et al.","1999","06","22","Brasil","Paraná","Arapongas","Fazenda Bule","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"s.n.","1999",NA,NA,"18630","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426","2020-11-12 17:03:06-03","UEL","FUEL","27274","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Souza, LRM","Cavalheiro, AL; et al.","1999","09","17","Brasil","Paraná","Arapongas","Mata Fazenda do Bule","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"115","2000",NA,NA,"18630","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427","2020-11-12 17:03:06-03","UEL","FUEL","7342","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","Kummrow, R; Poliquesi, CB","Kummrow, R; Poliquesi, CB","1986","05","20","Brasil","Paraná","Balsa Nova","São Luis do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,NA,"2767","1986","07",NA,"27346","auto","Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2428","2020-11-12 17:03:06-03","UEL","FUEL","29490","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Pavão, OC","2000","10","03","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Cascata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,"s.n.","2000",NA,NA,"15605","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2429","2020-11-12 17:03:06-03","UEL","FUEL","11070","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Schimidt, K; Schmidt, H","1993","05","23","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"15605","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2430","2020-11-12 17:03:06-03","UEL","FUEL","21953","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Souza, LRM; et al.","1998","03","20","Brasil","Paraná","Califórnia","Fazenda Armando Gaspareti","-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,"s.n.","1998",NA,NA,"11662","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2431","2020-11-12 17:03:06-03","UEL","FUEL","1945","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","Dias, MC","Rodas, LAC; et al.","1986","04","05","Brasil","Paraná","Cambé","Fazenda Fartura","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"50","1987",NA,NA,"29438","auto","Tracheophyta","Sapindales","canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432","2020-11-12 17:03:06-03","UEL","FUEL","8069","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Silva, SM","Carlos; Mauro; Elcio","1989","10","18","Brasil","Paraná","Cambé","Jardim Ana Eliza, Reserva Municipal de Cambé","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"s.n.","1990",NA,NA,"29438","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2433","2020-11-12 17:03:06-03","UEL","FUEL","22413","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Kinupp, VF","Kinupp, VF; Medri, C; Francisco, EM","1997","05","26","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"576","1997",NA,NA,"29438","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2434","2020-11-12 17:03:06-03","UEL","FUEL","22416","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Kinupp, VF; Medri, C; Francisco, EM","1997","10","26","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"844","1998",NA,NA,"29438","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2435","2020-11-12 17:03:06-03","UEL","FUEL","22571","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Kinupp, VF","Kinupp, VF; Medri, C; Francisco, EM","1998","04","18","Brasil","Paraná","Cambé","Parque Histórico Municipal Danziger Hof","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"1060","1997",NA,NA,"29438","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2436","2020-11-12 17:03:06-03","UEL","FUEL","20885","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Kinupp, VF","Kinupp, VF; Medri, C","1997","04","14","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"405","1997",NA,NA,"29438","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2437","2020-11-12 17:03:06-03","UEL","FUEL","22406","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Kinupp, VF","Kinupp, VF; Medri, C; Francisco, EM","1997","10","18","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"929","1997",NA,NA,"29438","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2438","2020-11-12 17:03:06-03","UEL","FUEL","22430","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Kinupp, VF","Kinupp, VF; Medri, C; Dias, MC","1997","09","12","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"827","1997","04",NA,"29438","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2439","2020-11-12 17:03:06-03","UEL","FUEL","22433","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Kinupp, VF; Medri, C; Dias, MC","1997","09","12","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"822","2000",NA,NA,"29438","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2440","2020-11-12 17:03:06-03","UEL","FUEL","21442","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Tomé, MVF","1996","09","22","Brasil","Paraná","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,"1058",NA,NA,NA,"23842","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2441","2020-11-12 17:03:06-03","UEL","FUEL","12200","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Silva, SM; et al.","1990","03","09","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"20625","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2442","2020-11-12 17:03:06-03","UEL","FUEL","18033","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Dias, MC; et al.","1995","08","31","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"19","1996",NA,NA,"20625","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
