"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","individualCount","eventTime","fieldNumber","sex"
"517","2020-11-19 14:06:07-03","Unimontes","MCMG","2929","PreservedSpecimen","Plantae","Compositae","Lychnophora","ericoides","Lychnophora ericoides","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Mart.",NA,NA,NA,"Santos, R.M.","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Serra Morena","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-13 16:04:30-03","UNISANTA","HUSC","3302","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Sakuragui, C.M.; Souza, V.C.","1990","08","04",NA,"Brasil",NA,NA,"Arbusto de 1,5m de altura, flores lilases; área de campo rupestre e campo arenoso atravessada por riacho",NA,"Magnoliophyta",NA,"Mart.",NA,"146",NA,"Souza, V.C.","Minas Gerais","Diamantina","Lado esquerdo da rodovia Diamantina-Curvelo ca. 4,5km de Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2016-08-23 10:58:50-03","NHMLondon","NHM-LONDON-BOT","BM000939727","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","George Gardner; b.1812; d.1849; Gardner","1840","07",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:2281230","<a href=http://www.nhm.ac.uk/services/media-store/asset/d580d88467bb473f46ff4f5557ab8407da3e192f/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Mart.","Not a type; Holotype","4829",NA,"Collaboration; S. B. Jones & N. C. Coile","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA
"520","2016-08-23 11:24:42-03","NHMLondon","NHM-LONDON-BOT","BM000939730","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","George Gardner; b.1812; d.1849; Gardner","1840","07",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:2283876","<a href=http://www.nhm.ac.uk/services/media-store/asset/7d83c6b53a46a1d484190b3453b92d2d3dd29c35/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Mart.","Lectotype","4833",NA,"João Semir; b.1937; Semir",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"1980",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"521","2020-11-12 16:58:23-03","UEL","FUEL","42878","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Mansanares, ME; Verola, CF; Azevedo, MT; Meireles, LD","2002","07","24",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Mart.",NA,"240",NA,"Semir, J","Minas Gerais","Juramento","Estrada para Itacambira, Saida de Pau D'Óleo, afloramento do lado direito da estrada","-43.571278","-16.9725",NA,"1030","1030",NA,NA,NA,NA,NA,"-43.571278","-16.9725",NA,NA,NA,NA,NA,NA
"522","2020-11-12 16:58:23-03","UEL","FUEL","40048","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Oliveira, AM","2002","03","26",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Mart.",NA,"47",NA,"Robinson, H","Minas Gerais","Barão de Cocais","Canga na Mina Brucutu, CVRD","-43.4872016906738","-19.94580078125",NA,NA,NA,"21378","auto",NA,"2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-11-12 16:58:23-03","UEL","FUEL","27066","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Barbosa, E; et al.","1999","10","23",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Mart.",NA,"69563",NA,"Hatschbach, G","Minas Gerais","Bocaiúva","Rodovia BR 367","-43.814998626709","-17.1077995300293",NA,NA,NA,"90741","auto",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-11-12 16:58:23-03","UEL","FUEL","32651","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Silva, ACB","2001","05","03",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Mart.",NA,"934",NA,"Nakajima, JN","Minas Gerais","Delfinópolis","Claro","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-05-06 11:53:38-03","UFU","HUFU","75747","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Santos, A.A.; et al.","2000","03","23",NA,"Brasil",NA,NA,"Arbusto com 2 m de altura. Flor roxa. Frutos maduros creme.; Campo sujo. Relevo acidentado. Solo pedregoso.","HUFU00073598",NA,NA,"Mart.",NA,"639","HUFU00073598","Vieira, R.F.","Distrito Federal","Brasília","Parque Nacional de Brasília, Entrada pelo portão sete e meio, 600 m à esquerda, 6,5 em linha reta, até uma estação pluviométrica da CAESB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,"2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-05-06 11:53:38-03","UFU","HUFU","26214","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Nakajima, J.N.; Oliveira, P.E.A.M. & Santos, M.L.","2001","12","14",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,5 m. Brácteas involucrais esverdeado-arroxeadas, corola lilás, anteras arroxeadas.; Campo litólico.","HUFU00047786",NA,NA,"Mart.",NA,"6169","HUFU00047786",NA,"Goiás","Caldas Novas","Parque Estadual de Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-08-04 12:47:41-03","UFU","HUFU","53032","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","2008","04","05",NA,"Brasil",NA,NA,"Arbusto, 1,5 m. Flores lilás.","HUFU00047895",NA,NA,"Mart.",NA,"958","HUFU00047895",NA,"Goiás","Catalão","Serra do Facão","-47.9463996887207","-18.1658000946045",NA,NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-05-06 11:53:38-03","UFU","HUFU","77328","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Dias, T.A.B.","1996","09","25",NA,"Brasil",NA,NA,"Arbusto. População bastante explorada antropicamente. Evidência de extrativismo.; Écotono cerrado ralo/mata de galeria. Relevo inclinado. Substrato cascalho.","HUFU00075009",NA,NA,"Mart.",NA,"733",NA,"Walter, B.M.T.","Goiás","Cocalzinho de Goiás","A 112 km do CENARGEM, Indo para Cocalzinho, pegar estrada de terra Cocalzinho-/Serra dos Pireneus.","-48.7757987976074","-15.7944002151489",NA,"1200","1200","56114","auto",NA,"2017","09",NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-05-06 11:53:38-03","UFU","HUFU","77327","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Dias, T.A.B.; Werneck, W.L.","1996","10","01",NA,"Brasil",NA,NA,"Arbusto. População pequena, ca. de 70 indivíduos. Forte extrativismo nesta população. Evidência de reução da população desde a visita anterior.; Cerrado ralo com tendência a campo rupestre. Relevo inclinado. Substrato cascalho.","HUFU00075010",NA,NA,"Mart.",NA,"736",NA,"Walter, B.M.T.","Goiás","Cristalina","A 138 km do CENARGEM, Vire à esquerda no posto JK, anda mais 2 km e vire à esquerda e ande mais cerca de 1 km.","-47.6136016845703","-16.7686004638672",NA,"1200","1200","85457","auto",NA,"2017","09",NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-05-06 11:53:38-03","UFU","HUFU","49311","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Bernardes, P.H.N.; Romero, R.; Melo, K.B.S. & Soares, P.N.","2007","11","07",NA,"Brasil",NA,NA,"Subarbusto ca. de 1 m. Corola alvas, estilete púrpuro, flores perfumadas.; Cerrado. Borda de mata.","HUFU00058340",NA,NA,"Mart.",NA,"306","HUFU00058340",NA,"Minas Gerais","Capitólio","Região de Furnas, Paraíso Perdido, estrada após Paraíso Perdido, ca. de 4 km a frente. Borda de mata, estrada para pedreira.","-46.0499992370605","-20.6152992248535",NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-05-06 11:53:38-03","UFU","HUFU","26651","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Nakajima, J.N.; Volpi, R.L. & Pacheco, R.A.","2002","04","10",NA,"Brasil",NA,NA,"Arvoreta 1,5 m. Brácteas involucrais esverdeadas arroxeadas, corola e estigmas lilás, anteras arroxeadas.; Campo rupestre.","HUFU00058315",NA,NA,"Mart.",NA,"6332","HUFU00058315",NA,"Minas Gerais","Delfinópolis","Estrada para Casa Branca, Fazenda Paraíso.","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-05-06 11:53:38-03","UFU","HUFU","26826","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Nakajima, J.N.; Volpi, R.L. & Pacheco, R.A.","2002","04","10",NA,"Brasil",NA,NA,"Arvoreta 1,5 m. Brácteas involucrais esverdeado arroxeado, corola lilás anteras arroxeadas.; Campo rupestre.","HUFU00058309",NA,NA,"Mart.",NA,"6290","HUFU00058309",NA,"Minas Gerais","Delfinópolis","Estrada para Casa Branca, Fazenda Paraíso, Sete Cidades.","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-05-06 11:53:38-03","UFU","HUFU","30862","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Volpi, R.L.; Nakajima, J.N.; Romero, R.; Pacheco, R.A. & Faria, C.A.","2003","03","12",NA,"Brasil",NA,NA,"Árvore 3 m. Brácteas verdes, corola e ramos do estilete púrpuro.; Cerrado rupestre.","HUFU00058314",NA,NA,"Mart.",NA,"563","HUFU00058314",NA,"Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Cidade de Pedras.","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-05-06 11:53:38-03","UFU","HUFU","32844","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Pacheco, R.A.; Cruz, M.P.; Carvalho, S.M.; Rezende, I.M.; Alves, A.S.S.; Volpi, R.L. & Romero,","2003","05","14",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m. Brácteas involucrais verdes, corola roxa e ramos do estilete roxos.; Campo rupestre.","HUFU00058316",NA,NA,"Mart.",NA,"553","HUFU00058316",NA,"Minas Gerais","Delfinópolis","Estrada para Gurita","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-05-06 11:53:38-03","UFU","HUFU","37940","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Lopes D.S.; Oliveira, C.F.; Pinese, O.P. & Martins, J.M.E.","2004","09","14",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m. Corola roxa.; Campo rupestre.","HUFU00058312",NA,NA,"Mart.",NA,"7091","HUFU00058312","Pinese, O.P.","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,"2004","10",NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-05-06 11:53:38-03","UFU","HUFU","7913","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Leitão-Filho, H.F.; et al.","1992","12","10",NA,"Brasil",NA,NA,"Arbusto, ca. 1,7 m. Frutos secos.; Entre rochas.","HUFU00047897",NA,NA,"Mart.",NA,"27685","HUFU00047897",NA,"Minas Gerais","Diamantina","Caminho para o Mirante","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-05-06 11:53:38-03","UFU","HUFU","45955","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Canabrava, H.A.N.","2006","08","18",NA,"Brasil",NA,NA,"Arbusto, ca. 1,8 m. Capítulos com flores azuis.; Cerrado.","HUFU00068919",NA,NA,"Mart.",NA,"s.n.","HUFU00068919",NA,"Minas Gerais","Lassance","Fazenda Pasto Velho","-44.5774993896484","-17.8866996765137",NA,NA,NA,"55983","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-05-06 11:53:38-03","UFU","HUFU","63964","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Bueno, A.P.","2012","07","09",NA,"Brasil",NA,NA,"Planta com ca. 1 m alt. Flores lilases.; Afloramentos de quartizito. Tanto em fendas de rochas quanto em pequenas porções de solo formadas entre os afloramentos.","HUFU00047900",NA,NA,"Mart.",NA,"s.n.","HUFU00047900","Nakajima, J.N.","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-05-06 11:53:38-03","UFU","HUFU","8396","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Nakajima, J.N.; Zanini, E. & César, R.","1995","03","19",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,5 m. Corola rósea, anteras lilás.; Campo rupestre.","HUFU00058329",NA,NA,"Mart.",NA,"2033","HUFU00058329","Nakajima, J.N.","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Estrada da Serra das Sete Voltas.","-47.439998626709","-19.8652992248535",NA,NA,NA,"69737","auto",NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-05-06 11:53:38-03","UFU","HUFU","67676","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Ferreira Junior, C.A.; et al.","2012","11","28",NA,"Brasil",NA,NA,"Arbustivo. Aproximadamente 1,00 m alt.; Cerrado. Campo sujo.","HUFU00047791",NA,NA,"Mart.",NA,"776","HUFU00047791","Nakajima, J.N.","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, Levantamento florítico do RPPN Brumas do Espinhaço e Ermo dos Geriais. Brumas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,"2013","02",NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-05-06 11:53:38-03","UFU","HUFU","67687","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Ordones, J.; et al.","2013","01","28",NA,"Brasil",NA,NA,"Arbustivo. Capítulo ceroso; flores lilases.; Cerrado. Campo rupestre.","HUFU00047789",NA,NA,"Mart.",NA,"2104","HUFU00047789","Nakajima, J.N.","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, Levantamento florítico do RPPN Brumas do Espinhaço e Ermo dos Geriais. Brumas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,"2013","02",NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-05-06 11:53:38-03","UFU","HUFU","67694","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Ordones, J.; et al.","2013","01","31",NA,"Brasil",NA,NA,"Arbustivo. Flores rosas quando novas e brancas quando velhas. Aprox. 1,5 m de altura.; Cerrado. Campo rupestre.","HUFU00047790",NA,NA,"Mart.",NA,"2188","HUFU00047790","Nakajima, J.N.","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, Levantamento florítico do RPPN Brumas do Espinhaço e Ermo dos Geriais. Ermo.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,"2013","02",NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-05-06 11:53:38-03","UFU","HUFU","10126","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","1995","09","27",NA,"Brasil",NA,NA,"Árvore ca. de 2,5 m. Brácteas verdes, corola e estigmas púrpuros, anteras lilases.; Campo cerrado.","HUFU00058333",NA,NA,"Mart.",NA,"2936","HUFU00058333","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Estrada para Sacramento, Cerca de 45 km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-05-06 11:53:38-03","UFU","HUFU","10351","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","1995","11","18",NA,"Brasil",NA,NA,"Arvoreta, ca.1,5 m. Brácteas verdes, corola e estigmas lilás.; Campo limpo associado a afloramentos rochosos.","HUFU00058302",NA,NA,"Mart.",NA,"3058","HUFU00058302","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Guarita de Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-05-06 11:53:38-03","UFU","HUFU","30485","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","2002","11","20",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,5 m. Brácteas involucrais verdes, cálice creme, corola lilás, estames creme.; Campo hidromórfico.","HUFU00058296",NA,NA,"Mart.",NA,"398","HUFU00058296","Pacheco, R.A.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"2003","01",NA,NA,NA,"22",NA,NA,NA,NA
"546","2019-05-06 11:53:38-03","UFU","HUFU","5513","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","1994","04","16",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Corola branca à lilás, anteras brancas e estigma branco à lilás.; Campo rupestre.","HUFU00058334",NA,NA,"Mart.",NA,"838","HUFU00058334","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-05-06 11:53:38-03","UFU","HUFU","12586","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Nakajima, J.N.; Romero, R.","1996","03","21",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m. Brácteas esverdeadas, corola e estigmas lilás, anteras arroxeadas.; Campo rupestre.","HUFU00058305",NA,NA,"Mart.",NA,"1670","HUFU00058305","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos. Próximo ao córrego.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-05-06 11:53:38-03","UFU","HUFU","56421","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Nakajima, J.N.; Romero, R. & Farinaccio, M.A.","1997","06","26",NA,"Brasil",NA,NA,"Arvoreta abundante, ca. 1,6 m. Brácteas vinho-esverdeadas, corola e ramos do estilete lilás, anteras arroxeadas.; Campo rupestre.","HUFU00058318",NA,NA,"Mart.",NA,"2578","HUFU00058318","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão da Babilônia, lado voltado para Delfinópolis, próximo ao vale do rio Santo Antônio.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-05-06 11:53:38-03","UFU","HUFU","15553","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","1997","10","18",NA,"Brasil",NA,NA,"Arvoreta, ca. 1 m. Brácteas verdes, corola lilás, anteras vinho.; Campo rupestre.","HUFU00058327",NA,NA,"Mart.",NA,"4728","HUFU00058327","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão da Zagaia de frente para Serra das Sete Voltas, após a torre de observação.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-05-06 11:53:38-03","UFU","HUFU","14132","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","1997","04","18",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,5 m. Brácteas marrom, corola branca a lilás, anteras púrpuras.; Campo rupestre.","HUFU00058321",NA,NA,"Mart.",NA,"2319","HUFU00058321","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão do Diamante.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-05-06 11:53:38-03","UFU","HUFU","12613","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Nakajima, J.N.; Romero, R.","1996","05","26",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,5 m. Brácteas esverdeadas, corola violeta, anteras púrpuras, estilete violeta.; Campo rupestre.","HUFU00058289",NA,NA,"Mart.",NA,"1803","HUFU00058289","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o sítio João Domingos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-05-06 11:53:38-03","UFU","HUFU","15541","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","1997","08","22",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,8 m. Brácteas esverdeadas, corola e ramos do estilete lilás, anteras púrpuras.; Campo rupestre.","HUFU00058320",NA,NA,"Mart.",NA,"2713","HUFU00058320","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Vale dos Cândidos, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-05-06 11:53:38-03","UFU","HUFU","8440","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Nakajima, J.N.; Romero, R.; Zanini, E. & César, R.","1995","03","20",NA,"Brasil",NA,NA,"Arbusto, ca. 0,7 m. Brácteas esverdeadas, corola lilás, anteras púrpuras.; Afloramento rochoso.","HUFU00058290",NA,NA,"Mart.",NA,"913","HUFU00058290","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Sacramento, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-05-06 11:53:38-03","UFU","HUFU","10671","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1995","11","23",NA,"Brasil",NA,NA,"Arvoreta ca. de 2 m. Brácteas esverdeadas, corola e estigmas lilás, anteras arroxeadas.; Campo rupestre.","HUFU00058326",NA,NA,"Mart.",NA,"1595","HUFU00058326","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Serra Brava.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-05-06 11:53:38-03","UFU","HUFU","14218","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.","1997","04","21",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,6 m. Brácteas esverdeadas, corola lilás a arroxeada, anteras lilás. Ramos do estilete arroxeados.; Cerrado.","HUFU00058306",NA,NA,"Mart.",NA,"4230","HUFU00058306","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque - Sacramento, próximo a Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-05-06 11:53:38-03","UFU","HUFU","30270","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","2002","11","20",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,6 m. Cálice verde, corola lilás, anteras violeta, estigma lilás.","HUFU00058297",NA,NA,"Mart.",NA,"113","HUFU00058297","Hattori, E.K.O.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem de Pedra.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"2005","03",NA,NA,NA,"02",NA,NA,NA,NA
"557","2019-05-06 11:53:38-03","UFU","HUFU","30059","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","2002","11","18",NA,"Brasil",NA,NA,"Arbusto, ca. 1,0 m. Cálice verde, corola lilás claro, estigma bífido, frutos anemocóricos.; Cerrado","HUFU00058299",NA,NA,"Mart.",NA,"6506","HUFU00058299","Hattori, E.K.O.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,"2005","03",NA,NA,NA,"03",NA,NA,NA,NA
