"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","relatedCatalogItem","sex"
"143","2014-11-06 16:18:30-02","UFPB","EAN","8300","S","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.",NA,"5883","1993","07","29",NA,"Brasil","Paraíba","Itapororoca","Fazenda Macacos","-35.2472","-6.82972",NA,"Pétalas amarelas e labelo marrom, haste floral castanha; folhas verde-claro. .Habitat: Epífita",NA,NA,NA,NA,NA,"L. P. Felix","1993","10",NA,NA,NA,"06","12863","auto",NA,NA,NA,NA
"144","2014-11-06 16:18:30-02","UFPB","EAN","5686","S","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.",NA,"2317","1989","09","07",NA,"Brasil","Bahia","Feira de Santana",NA,"-38.9667","-12.2667",NA,"Erva; flores amarelo-castanha. No interior da mata..Habitat: Epífita",NA,NA,NA,NA,NA,"L. P. Felix","1990","02",NA,NA,NA,"12","46325","auto",NA,NA,NA,NA
"145","2016-06-27 15:29:07-03","UFPB","EAN","2434","S","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","L. P. Felix ; G. V. Dornelas","8","1984",NA,NA,NA,"Brasil","Paraíba","Areia",NA,"-35.6917","-6.96333",NA,"Habitat: Epífita",NA,"650","650",NA,NA,"L. P. Felix & G. V. Dornelas","1985","09",NA,NA,NA,"20","15425","auto",NA,NA,NA,NA
"146","2014-11-06 16:18:30-02","UFPB","EAN","12107","S","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.",NA,"2","2006","10","11",NA,"Brasil","Paraíba","Areia",NA,"-35.6917","-6.96333",NA,"Pseudobulbos; flores amarelas-amarronzadas.Habitat: Epífita",NA,NA,NA,NA,NA,"G. R. G. de Figueirêdo","2006","10",NA,NA,NA,"11","15425","auto",NA,NA,NA,NA
"147","2021-02-04 10:29:36-03","UFRPE","HST","8430","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) N.W.Chase & N.H.Williams","L.P.Félix","8911","1998","09","16",NA,"Brasil","Pernambuco","Bezerros","Serra Negra","-35.7969017028809","-8.23332977294922",NA,"Epifíta; segmentos vegetativos verdes; flores amarelas com máculas marrons.","HST008430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25699","auto",NA,NA,NA,NA
"148","2021-02-04 10:29:36-03","UFRPE","HST","8427","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) N.W.Chase & N.H.Williams","L.P.Félix","8905","1998","09","16",NA,"Brasil","Pernambuco","Garanhuns",NA,"-36.4928016662598","-8.89027976989746",NA,"Epifíta; flores amarelas amarronzadas. Adquirida por compra.","HST008427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21839","auto",NA,NA,NA,NA
"149","2021-02-09 10:13:42-03","UENF","HUENF","8227","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Assumpção, J.",NA,"1997","03","10",NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,"HUENF00008231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 11:50:06-03","UFPE","UFP","76565","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) Chase","Córdula, E; Alves, M; Louzada, R; Thomas, W; Paula, A; Oliveira, F; Brandão, G; etc.","994b","2013","09","17",NA,"Brasil","Sergipe","Capela",NA,"-37.521944","-10.536667",NA,"Erva epífita. Flor amarela.","UFP076565","118","118",NA,NA,"Pessoa, E","2016","03","-37.521944","-10.536667",NA,"16",NA,NA,NA,NA,NA,NA
"151","2021-03-01 11:50:06-03","UFPE","UFP","74334","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) Chase","Pessoa, E; Amorim, BS; Costa-Lima, JL","1080","2013","04","01",NA,"Brasil","Alagoas","Murici",NA,"-35.9432983398438","-9.30667018890381",NA,NA,"UFP074334",NA,NA,NA,NA,"Pessoa, E","2013","04",NA,NA,NA,NA,"22851","auto",NA,NA,NA,NA
"152","2021-03-01 11:50:06-03","UFPE","UFP","85450","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) Chase","Vilaça, M; Luna, NK; Gomes-Silva, F; Alves, M","133","2017",NA,NA,NA,"Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943",NA,"Epífita, vegetando na borda da mata, sem pergume perceptível. Mantida sob cultivo, floração em 10/2017.","UFP085450",NA,NA,NA,NA,"Vilaça, M","2017","10",NA,NA,NA,NA,"19146","auto",NA,NA,NA,NA
"153","2021-03-01 11:50:06-03","UFPE","UFP","85406","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) Chase","Vilaça, M; Nepomuceno, A; Guedes, FM; Cavalcanti, D","102","2017","09","11",NA,"Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,"Epífita, coletada na borda da mata, sem perfume perceptível. Planta mantida sob cultivo no orquidário, floração em 11/09/2017.","UFP085406",NA,NA,NA,NA,"Vilaça, M","2017","09",NA,NA,NA,"11","21764","auto",NA,NA,NA,NA
"154","2021-03-01 11:50:06-03","UFPE","UFP","78661","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) Chase","Pessoa, E; Maciel, JR; Amorim, BS; Lourenço, AR","915","2012","01","12",NA,"Brasil","Pernambuco","Triunfo",NA,"-38.1016998291016","-7.83805990219116",NA,"Epífita com frutos verdes.","UFP078661",NA,NA,NA,NA,NA,"2012","02","-38044","-74953",NA,NA,"14606","auto",NA,NA,NA,NA
"155","2021-03-01 11:50:06-03","UFPE","UFP","74333","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) Chase","Pessoa, E; Pereira, MC; Chagas, MA; Costa-Silva, R; Conceição, GG; Alves, M","775","2012","10","18",NA,"Brasil","Sergipe","Capela",NA,"-37.0527992248535","-10.5032997131348",NA,"Epífita com flores de sépalas marrons e labelo amarelo.","UFP074333",NA,NA,NA,NA,"Pessoa, E","2013","04",NA,NA,NA,NA,"19889","auto",NA,NA,NA,NA
"156","2021-03-01 11:50:06-03","UFPE","UFP","74331","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) Chase","Pessoa, E; Pereira, MC; Chagas, MA; Costa-Silva, R; Conceição, GG; Alves, M","756","2012","10","18",NA,"Brasil","Sergipe","Capela",NA,"-37.0527992248535","-10.5032997131348",NA,"Epífita com flores de sépalas marrons e labelo amarelo.","UFP074331",NA,NA,NA,NA,"Pessoa, E","2013","04",NA,NA,NA,NA,"19889","auto",NA,NA,NA,NA
"157","2021-03-01 11:50:06-03","UFPE","UFP","85424","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) Chase","Vilaça, M; Guedes, FM","99","2017","08","29",NA,"Brasil","Bahia","Morro do chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,"Epífita, vegetando em mata ciliar nas imediações de Cachoeira do Ventura. Sem perfume perceptível.","UFP085424",NA,NA,NA,NA,"Vilaça, M","2017","08",NA,NA,NA,"29","98143","auto",NA,NA,NA,NA
"158","2021-03-01 11:50:06-03","UFPE","UFP","85594","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) Chase","Vilaça, M; Luna, NK; Pessoa, E; Bazante, ML","81","2017","05","18",NA,"Brasil","Pernambuco","Bezerros",NA,"-35.7969017028809","-8.23332977294922",NA,"Epífita, planta coletada com inflorescência em botões, mantida sob cultivo em orquidário particular do próprio coletor. Flores amarelas pintalgadas de marrom.","UFP085594",NA,NA,NA,NA,"Vilaça, M","2017","07",NA,NA,NA,"08","25699","auto",NA,NA,NA,NA
"159","2021-03-01 11:50:09-03","UFPE","UFP","39365","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Siqueira-Filho, JA","1405","2003","11","12",NA,"Brasil","Pernambuco","Brejo da Madre de Deus",NA,"-36.403583","-8.200361",NA,"Epífita caída no chão da mata. Inflorescência com 13 flores com labelo amarelo, sépalas marrons, tigrado, pediceladas.; Epífita caída no chão da mata. Inflorescência com 13 flores com labelo amarelo, sépalas marrons, tigrado, pedicelad","UFP039365","1005","1005",NA,NA,"Siqueira-Filho, JA","2003","11","-36.403583","-8.200361",NA,"12",NA,NA,NA,NA,NA,NA
"160","2021-03-01 11:50:09-03","UFPE","UFP","55409","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Gomes, P; Sobral-Leite, M; Maciel, B","484","2007","07","20",NA,"Brasil","Pernambuco",NA,NA,"-35.843944","-8.381944",NA,"Epífita em arvorata no afloramento; flores variegadas (amarelo e pardo).; Epífita em arvorata no afloramento; flores variegadas (amarelo e pardo).","UFP055409","685","685",NA,NA,"Sobral-Leite, M","2007","07","-35.843944","-8.381944",NA,"20",NA,NA,NA,NA,NA,NA
"161","2021-03-01 11:50:09-03","UFPE","UFP","55596","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Gomes, P; Sobral-Leite, M; Wanderley, AM","865","2008","09",NA,NA,"Brasil","Pernambuco",NA,NA,"-35.843944","-8.381944",NA,"Epífita; flores amarelas, com detalhes castanhos.; Epífita; flores amarelas, com detalhes castanhos.","UFP055596","640","640",NA,NA,"Sobral-Leite, M","2008","10","-35.843944","-8.381944",NA,"24",NA,NA,NA,NA,NA,NA
"162","2021-03-01 11:50:09-03","UFPE","UFP","58017","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Sobral-Leite, M; Gomes, P","1056","2009","09","11",NA,"Brasil","Pernambuco",NA,NA,"-35.9925","-8.395278",NA,"Epífita sobre Mangifera indica (Anacardiaceae). Indivíduos em início de floração. Flores amarelas e marrons com leve odor adocicado.; Epífita sobre Mangifera indica (Anacardiaceae). Indivíduos em início de floração. Flores amarelas e m","UFP058017","540","540",NA,NA,"Sobral-Leite, M","2009","09","-35.9925","-8.395278",NA,"11",NA,NA,NA,NA,NA,NA
"163","2021-03-01 11:50:09-03","UFPE","UFP","68370","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Pessoa, E; Melo, A","415","2010","12","17",NA,"Brasil","Pernambuco","Lagoa dos Gatos",NA,"-35.854722","-8.707778",NA,"Epífita com flores amarelas e mácula marrons claro.; Interior da floresta.","UFP068370","700","700",NA,NA,NA,"2010","12","-35.854722","-8.707778",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 11:50:09-03","UFPE","UFP","75322","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Pessoa, E; Mendes, K","408","2010","12","04",NA,"Brasil","Pernambuco","São Caetano",NA,NA,NA,NA,"Epífita em caatinga arbórea. estéril.; Caatinga.","UFP075322",NA,NA,NA,NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 11:50:09-03","UFPE","UFP","75278","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Pessoa, E; Araújo, AA; Araújo, A; Pinheiro, F; Silva, CP","550","2011","06","04",NA,"Brasil","Pernambuco","Bezerros",NA,"-35.7969017028809","-8.23332977294922",NA,"Epífita com flores amarelas rejadas de marrom.; Caatinga.","UFP075278",NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,"25699","auto",NA,NA,NA,NA
"166","2021-03-01 11:50:09-03","UFPE","UFP","4136","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Nascimento, MEL","s.n.","1976","08",NA,NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"UFP004136",NA,NA,NA,NA,"Pessoa, E","2009","07",NA,NA,NA,"20","18865","auto",NA,NA,NA,NA
"167","2021-03-01 11:50:09-03","UFPE","UFP","22480","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lopes, AV","s.n.","1998","10","05",NA,"Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,"Flores amarelas e marrom, epitando pau-brasil.; Flores amarelas e marrom, epitando pau-brasil.","UFP022480",NA,NA,NA,NA,"Félix, LP",NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","1615089","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","suscephalum","Oncidium suscephalum",NA,"E. H. Ule","9009","1910","9",NA,"South America - Neotropics","Brazil","Ceará",NA,NA,NA,NA,NA,NA,"US00009373",NA,NA,"US00009373_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"169","2021-03-25 13:53:06-03","UNIVILLE","JOI","2391","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Guilherme do Amaral","6","2006","03","17",NA,"Brasil","Santa Catarina","São Francisco do Sul","Ilha Mandigituba.","-48.6380996704102","-26.2432994842529",NA,"; HABITAT: aéreo; HABITO: Epífita; TIPO VEGETACIONAL: Mata Secundária","JOI002391","1","1",NA,NA,"Guilherme do Amaral","2006","03",NA,NA,NA,"20","23627","auto",NA,NA,NA,NA
"170","2019-10-07 09:20:00-03","UEFS","HUEFS","8592","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Queiroz, L.P.de","883","1984","10","24",NA,"Brasil","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,NA,"HUEFS0008592",NA,NA,"HUEFS0008592",NA,"T.E.C.Meneguzzo","2014","10",NA,NA,"Lilianae",NA,"47329","auto",NA,NA,NA,NA
"171","2019-10-07 09:20:00-03","UEFS","HUEFS","118117","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Ferreira, M.H.S.","26","2006","02","12",NA,"Brasil","Bahia","Anguera","Fazenda Retiro.","-39.180833","-12.165278",NA,"Orla da mata.","HUEFS0118117","303","303","HUEFS0118117",NA,"T.E.C.Meneguzzo","2014","10","39W10'51''","12S9'55''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"172","2019-10-07 09:20:00-03","UEFS","HUEFS","133558","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Bastos, C.A.","135","2007","03","05",NA,"Brasil","Bahia","Morro do Chapéu","Arredores do Buraco do Possidônio.","-41.269722","-11.612778",NA,"Mata.","HUEFS0133558","953","953","HUEFS0133558",NA,"T.E.C.Meneguzzo","2014","10","41W16'11''","11S36'46''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"173","2019-10-07 09:20:00-03","UEFS","HUEFS","166680","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Carvalho, D.N.","4","2010","06","26",NA,"Brasil","Bahia","Conceição do Coité","Serra do Mucambo.","-39.202222","-11.508611",NA,"Caatinga arbóreo-arbustiva ca. 8 m alt.","HUEFS0166680","530","530","HUEFS0166680",NA,"T.E.C.Meneguzzo","2014","10","39W12'8''","11S30'31''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"174","2019-10-07 09:20:00-03","UEFS","HUEFS","184301","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Popovkin, A.V.","961","2011","11","13",NA,"Brasil","Bahia","Entre Rios","Azevedo.","-38.016667","-12.033333",NA,"Riparian forest.","HUEFS0184301",NA,NA,"HUEFS0184301",NA,"T.E.C.Meneguzzo","2014","10","38W1'","12S2'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"175","2019-10-07 09:20:00-03","UEFS","HUEFS","190056","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Carvalho, D.N.","126","2012","10","21",NA,"Brasil","Bahia","Conceição do Coité","Serra do Mucambo. Caatinga arborea arbustiva, árvore alta, a cerca de 2 m do solo.","-39.2","-11.5",NA,"Caatinga.","HUEFS0190056",NA,NA,"HUEFS0190056 HUEFS0190056_e1",NA,"T.E.C.Meneguzzo","2019","09","39W12'","11S30'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"176","2019-10-07 09:20:00-03","UEFS","HUEFS","191284","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Popovkin, A.V.","1276",NA,NA,NA,NA,"Brasil","Bahia","Entre Rios","Azevedo","-38.016667","-12.033333",NA,NA,"HUEFS0191284",NA,NA,"HUEFS0191284",NA,"T.E.C.Meneguzzo","2014","10","38W1'","12S2'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"177","2019-10-07 09:20:00-03","UEFS","HUEFS","191299","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Popovkin, A.V.","1291",NA,NA,NA,NA,"Brasil","Bahia","Entre Rios","Pau de umbigo","-38.033333","-11.866667",NA,NA,"HUEFS0191299",NA,NA,"HUEFS0191299",NA,"T.E.C.Meneguzzo","2014","10","38W2'","11S52'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"178","2019-10-07 09:20:00-03","UEFS","HUEFS","221113","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Carvalho, D.N.","494","2014","08","05",NA,"Brasil","Bahia","Serrinha","Barra do Vento, estrada de chão.","-39.067222","-11.625",NA,NA,"HUEFS0221113","601","601","HUEFS0221113",NA,NA,NA,NA,"39W4'2''","11S37'30''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"179","2019-10-07 09:20:00-03","UEFS","HUEFS","221116","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Carvalho, D.N.","497","2014","08","05",NA,"Brasil","Bahia","Serrinha","Barra do Vento, estrada de chão.","-39.067222","-11.625",NA,NA,"HUEFS0221116","601","601",NA,NA,NA,NA,NA,"39W4'2''","11S37'30''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:20:00-03","UEFS","HUEFS","74200","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Ribeiro, P.L.","20","2003","08","08",NA,"Brasil","Bahia","Morro do Chapéu","Cachoeira do Ventura. Ponto 29","-41.027222","-11.684444",NA,"Beira do Poço.","HUEFS0074200",NA,NA,"HUEFS0074200",NA,"T.E.C.Meneguzzo","2014","10","41W1'38''","11S41'4''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"181","2019-10-07 09:20:00-03","UEFS","HUEFS","76491","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","van den Berg, C.","1008","2003","08","09",NA,"Brasil","Bahia","Serrinha","Serra da Torre direita.","-39.0675","-11.628611",NA,NA,"HUEFS0076491","606","606","HUEFS0076491",NA,"T.E.C.Meneguzzo","2014","10","39W4'3''","11S37'43''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"182","2019-10-07 09:20:00-03","UEFS","HUEFS","8193","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Queiroz, L.P.de","1768","1987","07","21",NA,"Brasil","Bahia","Feira de Santana",NA,"-39.183333","-12.066667",NA,NA,"HUEFS0008193",NA,NA,"HUEFS0008193",NA,"T.E.C.Meneguzzo","2014","10","39W11'","12S4'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"183","2019-10-07 09:20:00-03","UEFS","HUEFS","404","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Noblick, L.R.","1931","1980","07","31",NA,"Brasil","Bahia","Conceição de Feira",NA,"-39.05","-12.533333",NA,NA,"HUEFS0000404",NA,NA,"HUEFS0000404",NA,"T.E.C.Meneguzzo","2014","10","39W3'","12S32'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:20:00-03","UEFS","HUEFS","95627","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Cardoso, D.","540","2005","05","15",NA,"Brasil","Bahia","Quijingue","Serra das Candeias, a ca. de 5 km W do Povoado Quixaba do Mandacaru.","-39.080833","-10.9275",NA,"Caatinga arbóreo-arbustiva densa com lianas. Solo um pouco argiloso.","HUEFS0095627","690","690","HUEFS0095627",NA,"T.E.C.Meneguzzo","2014","10","39W4'51''","10S55'39''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"185","2019-10-07 09:20:00-03","UEFS","HUEFS","96140","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Borba, E.L.","1983","2004","04",NA,NA,"Brasil","Bahia","Jacobina","afloramento ca. 10 km antes da cidade.","-40.6","-11.116667",NA,NA,"HUEFS0096140",NA,NA,"HUEFS0096140",NA,"T.E.C.Meneguzzo","2014","10","40W36'","11S7'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"186","2019-10-07 09:20:00-03","UEFS","HUEFS","97809","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Cardoso, D.","642","2005","07","11",NA,"Brasil","Bahia","Senhor do Bonfim","Floresta Estacional semidecidua na encosta da Serra da Maravilha.","-40.21","-10.402778",NA,NA,"HUEFS0097809","650","650","HUEFS0097809",NA,"T.E.C.Meneguzzo","2014","10","40W12'36''","10S24'10''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"187","2019-10-07 09:20:00-03","UEFS","HUEFS","98700","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Castro, R.M.","1200","2005","07","28",NA,"Brasil","Bahia","Senhor do Bonfim","Serra da Maravilha.","-40.21","-10.404444",NA,"Floresta. Alto da serra.","HUEFS0098700","739","739","HUEFS0098700",NA,"T.E.C.Meneguzzo","2014","10","40W12'36''","10S24'16''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"188","2019-10-07 09:20:00-03","UEFS","HUEFS","144299","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Andrade-Lima","6600","1971","10","28",NA,"Brasil","Pernambuco","Caruaru","Brejo dos Cavalos, Fora da Mata.","-35.9761009216309","-8.28332996368408",NA,NA,"HUEFS0144299",NA,NA,"HUEFS0144299",NA,"T.E.C.Meneguzzo","2014","10",NA,NA,"Lilianae",NA,"35136","auto",NA,NA,NA,NA
"189","2019-10-07 09:20:06-03","UEFS","HUEFS","120079","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Cardoso, D.","1992","2007","05","22",NA,"Brasil","Bahia","Anguera","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.183889","-12.161667",NA,"Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","HUEFS0120079","300","600",NA,NA,NA,NA,NA,"39W11'2''","12S9'42''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"190","2019-10-07 09:20:06-03","UEFS","HUEFS","183894","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Popovkin, A.V.","961","2011","11","13",NA,"Brasil","Bahia","Entre Rios","Azevedo.","-38.016667","-12.033333",NA,"Riparian forest.","HUEFS0183894",NA,NA,NA,NA,NA,NA,NA,"38W1'","12S2'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"191","2019-09-04 18:55:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Oncidium","suscephalum","Oncidium suscephalum",NA,"E. H. G. Ule","9009",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"192","2020-07-23 12:17:19-03","CEPLAC","CEPEC","33262","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata",NA,"L. R. Noblick","1931","1980","07","31",NA,"Brasil","Bahia","CACHOEIRA","Represa de Bananeiras.","-39.05","-12.533333",NA,NA,NA,NA,NA,NA,NA,"D. N. Carvalho",NA,NA,"39W3'","12S32'",NA,NA,NA,NA,NA,NA,"13/05/2014",NA
"193","2020-07-23 12:17:19-03","CEPLAC","CEPEC","28153","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata",NA,"Grupo Pedra do Cavalo","593","1980","08","01",NA,"Brasil","Bahia","CACHOEIRA","Vale dos Rios Paraguaçu e Jacuipe.","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,"D. N. Carvalho",NA,NA,"39W5'0","12S32'0",NA,NA,NA,NA,NA,NA,"13/05/2014",NA
