"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"224","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","28449",NA,"Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","776","2006","04","17",NA,"Brasil","Espírito Santo","Colatina","Alto Moacir, Pedra do Cruzeiro, propr.: Landislau.","-40.558611","-19.348056","150","150",NA,"Árvore de 8m de alt. DAP 20cm e fuste 3,5m. Frutos verdes. Mata ciliar.","MBML028449",NA,"M. Groppo/09-04-2008",NA,NA,NA,NA,"40W33'31","19S20'53",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","29313",NA,"Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3207","2007","03","15",NA,"Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Dona Maria.","-40.432222","-20.093889","150","150",NA,"Árvore 16m, fuste 9m, dap 30cm, frutos verdes. Interior de mata.","MBML029313",NA,"M. Groppo/09-04-2008",NA,NA,NA,NA,"40W25'56","20S5'38",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","30346",NA,"Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4191","2007","06","12",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio. Lorenccini","-40.515278","-19.354444","250","250",NA,"Árvore 12m, fuste 8m, Dap 22cm, frutos verdes. Interior de mata.","MBML030346",NA,"M. Groppo/09-04-2008",NA,NA,NA,NA,"40W30'55","19S21'16",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","30439",NA,"Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2832","2007","07","05",NA,"Brasil","Espírito Santo","Águia Branca","Prop. Sr. Voito","-40.746944","-18.978611","180","180",NA,"Árvore 10m, frutos imaturos de cor verde.","MBML030439",NA,"M. Groppo/09-04-2008",NA,NA,NA,NA,"40W44'49","18S58'43",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","27864",NA,"Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","653","2006","02","02",NA,"Brasil","Espírito Santo","Águia Branca","Aguas Claras, propr.: Seu Voito.","-40.666944","-18.902778","300","300",NA,"Arvoreta 7m de alt. Flores verdes claro. Frutos velhos marrons. Borda da mata.","MBML027864",NA,"M. Groppo/09-04-2008",NA,NA,NA,NA,"40W40'1","18S54'10",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","28333",NA,"Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","723","2006","02","22",NA,"Brasil","Espírito Santo","Colatina","Alto Moacir, Pedra do Cruzeiro, propr.: Landislau","-40.525278","-19.310833","150","150",NA,"Arvoreta 6m de alt. Frutos marron. Vegetação ruspestre.","MBML028333",NA,NA,NA,NA,NA,NA,"40W31'31","19S18'39",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-04 11:06:22-03","UFRB","HURB","5880","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Aona, L.Y.S.; Fonseca, W.O; Paixão, J.L & Simões, S.S.","2939","2013","07","23",NA,"Brasil","Bahia","Ubirataia","Mata próxima a Torre, entre os povoados Mineiros e Algodão; Entre a fazenda do Sr Juju e a do Sr. Lapa","-39.686667","-13.881667","653","653",NA,NA,"HURB000005880",NA,"N. Biggs & J.R. Pirani",NA,NA,"2014",NA,"39°41'12'' W","13°52'54'' S",NA,NA,NA,NA,NA,NA,NA,NA
"231","2017-11-24 14:12:23-02","UFLA","ESAL","17204","S","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Carvalho, WAC","145",NA,NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458","1","1",NA,"árvore; 10m; ;; floresta",NA,NA,"Oliveira Filho, A T",NA,NA,NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA
"232","2014-11-06 16:18:45-02","UFPB","EAN","1709","S","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engler.",NA,NA,"1944","12","27",NA,"Brasil","Rio de Janeiro",NA,"Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,NA,"F. F. Mees",NA,NA,"2000","11",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"233","2014-11-06 16:18:45-02","UFPB","EAN","1706","S","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engler.",NA,NA,"1944","12","21",NA,"Brasil","Rio de Janeiro",NA,"Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,NA,"J. R. Pirani",NA,NA,"1991","01",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"234","2021-02-04 10:30:07-03","UFRPE","HST","3771","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","D.P.Lima","12743","1971","11","24",NA,"Brasil","Bahia","Santa Cruz de Cabrália","Mata da fazenda Embiruçú",NA,NA,NA,NA,NA,"Árvore de grande porte, mais ou menos 12m alt. por 25cm de diâmetro. Casca crespenta avermelhada com manchas cinzentas. Após o corte apresenta um pouco de resina, flores amarelo-claro, pouco perfume sendo agradável.","HST003771",NA,"J.R.Pirani",NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-04 10:30:07-03","UFRPE","HST","3798","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","M.T.Monteiro","23585","1971","11","12",NA,"Brasil","Bahia","Itamarajú","Fazenda Boa Vista","-39.5311012268066","-17.0391998291016",NA,NA,NA,"Flores verdes com estames amarelos, perfumadas. Frutos com sementes parecidas com as de melancia.","HST003798",NA,"J.R.Pirani",NA,NA,"1996","09",NA,NA,NA,"55932","auto",NA,NA,NA,NA,NA
"236","2021-03-29 10:07:52-03","UFRPE","HST","23207","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","A.M.Miranda; K.Martins, A.Figueredo","6938","2021","01","10",NA,"Brasil","Bahia","São Desidério","Palmeiral","-44.9733009338379","-12.3633003234863",NA,NA,NA,"Arbusto ca. 1,20 m alt.; caule marrom; folhas membranáceas; flores amareladas (material banhado no álcool).","HST023207","HST023207_v1 HST023207_v2 HST023207_v3 HST023207_v4","A.M.Mranda",NA,NA,"2021","03",NA,NA,"23","175149","auto",NA,NA,NA,NA,NA
"237","2021-02-04 10:30:07-03","UFRPE","HST","18046","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","L.R.Silva","292","2010","07","07",NA,"Brasil","Pernambuco","Gravatá","Engenho Jussara","-35.5647010803223","-8.20110988616943",NA,NA,NA,"Árvore; folhas levemente suculentas; frutos imaturos verdes e na maturação marrons.","HST018046",NA,"A.M.Miranda",NA,NA,"2010","07",NA,NA,"24","19146","auto",NA,NA,NA,NA,NA
"238","2021-03-25 12:04:04-03","UENF","HUENF","12309","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","H.B.M. Viana; M.A. Faitanin, N.N. Berriel",NA,"2018","06","08",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Floresta Estacianal semidecidual de tabuleiro. Estação Ecológica Estadual de Guaxindiba","-41.088056","-21.393611","38","38",NA,"Arvore, dap 11.1cm, aprox 12m de alt. Casca espessa de fissuras evidentes e coloração castanho-escura. Parcela 4, indivíduo nº 27.","HUENF00013145",NA,"H.B.M. Viana",NA,NA,"2019","04","41º5'17''W","21º23'37''S","20",NA,NA,NA,NA,NA,NA,NA
"239","2021-02-09 10:13:55-03","UENF","HUENF","8617","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Nascimento, M.T.","65","2003","12","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Funil","-41.204167","-21.554722","31","31",NA,NA,"HUENF00008621",NA,NA,NA,NA,NA,NA,"41º12'15''W","21º33'17''S",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-25 12:04:04-03","UENF","HUENF","12285","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","H.B.M. Viana; M.A. Faitanin, N.N. Berriel",NA,"2018","06","08",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Floresta Estacional Semidecidual de tabuleiro. Estação Ecológica Estadual de Guaxindiba","-41.088056","-21.393611","38","38",NA,"Árvore, aprox 22 m de alt. x 34.4 cm DAP. Fuste cilindrico, casca fina de cor cinzenta. Parcela 4, indivíduo 137.","HUENF00013125",NA,"H.B.M. Viana",NA,NA,"2019","04","41º5'17''W","21º23'37''S","20",NA,NA,NA,NA,NA,NA,NA
"241","2021-02-25 10:13:21-03","CVRD","CVRD","12776","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Folli, D.A.","6493","2009","12","07","América do Sul","BRASIL","ES","Pinheiros",NA,"-40.139714","-18.370622","85","85",NA,"<ll>dwc_commonname:</ll> Tanga","CVRD012776",NA,"J.R. Pirani",NA,NA,"2013","01","-40,139714","-18,370622","04",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"242","2021-02-25 10:13:21-03","CVRD","CVRD","2096","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Farias, G.L.","234","1988","10","25","América do Sul","BRASIL","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,"<ll>dwc_commonname:</ll> Durão branco","CVRD002096",NA,"José Rubens Pirani",NA,NA,"2000","05",NA,NA,"12","68835","auto","Magnoliopsida",NA,NA,NA,NA
"243","2021-02-25 10:13:21-03","CVRD","CVRD","3585","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Souza, V.D.","255","1991","11","19","América do Sul","BRASIL","BA","Porto Seguro","Lado esquerdo do Aceiro da divisa com a prop. da gringa.","-39.0647010803223","-16.4496994018555",NA,NA,NA,"<ll>dwc_commonname:</ll> Tanga","CVRD003585",NA,"José Rubens Pirani",NA,NA,"1993","01",NA,NA,"08","68835","auto","Magnoliopsida",NA,NA,NA,NA
"244","2021-02-25 10:13:21-03","CVRD","CVRD","2407","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Folli, D.A.","1000","1989","11","09","América do Sul","BRASIL","BA","Porto Seguro","Localizada ao lado do Córrego Águas Claras.","-39.0647010803223","-16.4496994018555",NA,NA,NA,"<ll>dwc_commonname:</ll> Tanga","CVRD002407",NA,"Jackie Kallunki",NA,NA,"1990","09",NA,NA,"07","68835","auto","Magnoliopsida",NA,NA,NA,NA
"245","2021-02-25 10:13:21-03","CVRD","CVRD","14728","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Folli, D.A.","7167","2014","01","15","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","20","20",NA,"<ll>dwc_commonname:</ll> Tanga","CVRD014728",NA,"Domingos A. Folli",NA,NA,"2014","01",NA,NA,"15","48094","auto","Magnoliopsida",NA,NA,NA,NA
"246","2021-03-01 11:51:56-03","UFPE","UFP","17665","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Chiappeta, A","521","1984","10","30",NA,"Brasil","Pernambuco","Paulista",NA,"-34.8731002807617","-7.94083023071289",NA,NA,NA,"Árvore de aproximadamente 5m. Fl. em paniculas densas, creme. (Positiva)","UFP017665",NA,"Melo, FF",NA,NA,"2000","10",NA,NA,"10","17375","auto",NA,NA,NA,NA,NA
"247","2016-01-25 13:36:37-02","CPQBA","CPMA","1411","S","Plantae","Magnoliophyta","Sapindales","Rutaceae¹","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Narciso",NA,"1981","01","07",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"somente no herbário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","Magnoliopsida",NA,"CPQBA 970",NA,NA
"248","2016-01-25 13:36:37-02","CPQBA","CPMA","164","S","Plantae","Magnoliophyta","Sapindales","Rutaceae¹","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","glyn",NA,"1991","12","10",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47º 38' 57","22º 43' 31",NA,"44778","auto","Magnoliopsida",NA,NA,NA,NA
"249","2020-09-12 05:00:02-03","US","US","1443718","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"A. Ducke","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","São Paulo","Hort. Bot. Rio de Janeiro culto, prov São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01858578","US01858578_01 US01858578_02",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","2790605","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"O. Handro","s.n.","1944","1","20","South America - Neotropics","Brazil","São Paulo","São Paulo","Cultivada no Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01858575","US01858575_01 US01858575_02",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","2592219","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl. in Mart.","A. Gehrt","s.n.","1933","1","18","South America - Neotropics","Brazil","São Paulo","São Paulo","Butantan","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01858577","US01858577_01 US01858577_02",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","388628","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl. in Mart.","J. de Campos Novães","517",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"US01858579","US01858579_01 US01858579_02",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","Dicotyledonae",NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","3343600","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"A. M. Carvalho et al.","3626","1991","9","7","South America - Neotropics","Brazil","Bahia","Uruçuca","Distrito de Serra Grande. 7.3 km na estrada Serra Grande/Itacaré, Fazenda Lagoa do Conjunto Fazenda Santa Cruz.","-39.02","-14.42",NA,NA,NA,NA,"US01858571","US01858571_01 US01858571_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US","1673892","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl. in Mart.","-. Helmreichen","29",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"US00101578","US00101578_01",NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","1673819","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"Schott, --","999",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Probably from Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"US01858580","US01858580_01 US01858580_02",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","2580155","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl. in Mart.","O. Handro","s.n.","1944","1","20","South America - Neotropics","Brazil","São Paulo","São Paulo","Cultivada no Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01858576","US01858576_01 US01858576_02",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","USw31493","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"J. G. Kuhlmann","RBW 1319",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","3595609","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"A. M. Amorim, T. S. Santos, S. C. Sant'Ana & J. G. Járdim","916","1992","12","14","South America - Neotropics","Brazil","Bahia","Itacaré","Estrada de Itacaré/Taboquinhas, ca. 6 km de Itacaré. Loteamento da Marambaia","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"US01858570","US01858570_01 US01858570_02",NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto","Dicotyledonae",NA,NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","2829554","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"R. P. Belém & R. S. Pinheiro","2815","1966","11","4","South America - Neotropics","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"US01858574","US01858574_01 US01858574_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","3213552","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl. in Mart.","G. Hatschbach","39107","1976","10","10","South America - Neotropics","Brazil","Goiás",NA,"Rod. BR-020; 5 km S de Posse",NA,NA,NA,NA,NA,NA,"US01858573","US01858573_01 US01858573_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","3180438","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"B. A. S. Pereira","344","1982","9","15","South America - Neotropics","Brazil","Distrito Federal","Brasília","Setor Comercial Sul, próximo à Lojas Americanas.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01858572","US01858572_01 US01858572_02",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA
"262","2020-09-02 16:39:16-03","Cenargen","CEN","57616","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","V. de Souza - Pau-Brasil","255","1991","11","19",NA,"Brasil","BA","PORTO SEGURO","Lado esquerdo do Aceiro da divisa com a propriedade da gringa.","-39.0647010803223","-16.4496994018555",NA,NA,"Exsicatas","Doação do Banco Genético do Pau Brasil. Registro nº 453. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057616","CEN00057616","J. R. Pirani",NA,NA,"1993","01",NA,NA,NA,"68835","auto",NA,NA,NA,"1",NA
"263","2020-09-02 16:39:16-03","Cenargen","CEN","69361","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Márcia Luzia Cardoso Neves - HUEFS","151","2004","11","29",NA,"Brasil","BA","SANTA TERESINHA","Serra da Jibóia.","-39.471666",NA,NA,NA,"Exsicatas","Mata Atlântica. Árvore com ca. 18 m, PAP 71 cm, DAP 22,6 cm. Flores. Frutos. Indivíduo pertencente a parcela 5B e igual aos indivíduos 830, 90, 11,135, 329, 1129, 402, 1146, 489, 647, 1369, 693, 1444. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (123191). Feira de Santana - Bahia.","CEN00069361","CEN00069361","J. R. Pirani",NA,NA,"2013","09","-39.471666","-12869444.0",NA,NA,NA,NA,NA,NA,"1",NA
"264","2020-09-02 16:39:16-03","Cenargen","CEN","57420","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Domingos Antônio Folli","1000","1989","11","09",NA,"Brasil","BA","PORTO SEGURO","Localizada ao lado do Córrego Águas Claras.","-39.0647010803223","-16.4496994018555",NA,NA,"Exsicatas","Doação do Banco Genético do Pau Brasil. Registro nº 452. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057420","CEN00057420","J. Kallunidi",NA,NA,"1990","09",NA,NA,NA,"68835","auto",NA,NA,NA,"1",NA
"265","2019-12-09 17:30:53-03","UFPR","EFC","252","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Roderjan, C.V.; Kuniyoshi, Y.S.","198","1983","09","06",NA,"Brasil","Paraná","Maringá","Horto da Cia. Melhoramentos","-51.9691","-23.4339",NA,NA,NA,"Árvore frequente no interior da floresta, 500m s.n.m. Flores e frutos maduros. __COMMOM_NAME__: Guarantã","EFC000252",NA,"Roderjan, C.V.",NA,NA,"1983","09","-51.9691","-23.4339","01",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:30:50-03","USP","SPF","108228","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Thomas, WW","10781","1995","01","15",NA,"Brasil","Bahia","Ilhéus",NA,"-39.091111","-14.777222",NA,NA,NA,NA,"SPF00108228",NA,"Pirani, JR",NA,NA,"1995",NA,"-39.091111","-14.777222",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:30:50-03","USP","SPF","147950","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Mattos, J","12655","1965","01","09",NA,"?",NA,NA,"Localidade Ignorada, cultivada no Jardim Botânico de São Paulo.",NA,NA,NA,NA,NA,NA,"SPF00147950",NA,"Pirani, JR; Groppo, M",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-15 18:29:46-03","USP","SPF","165889","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Paixão, JL","336","2003","11","13",NA,"Brasil","Bahia","Cairu","Rodovia Cairu, ca. 15.5 km da Ba-001.","-39.060556","-13.563333",NA,NA,NA,"Árvore ca. 22 m alt. Folhas discolores, verde brilhante na face superior e a face inferior. Flores com corola amarela esverdeada.","SPF00165889",NA,"Pirani, JR",NA,NA,"2004",NA,"-39.060556","-13.563333",NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-15 18:29:46-03","USP","SPF","171006","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Macedo, GEL","1569","2004","12","09",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 km da Av. Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacararu. Floresta estacional (mata de cipó) zona de transição. Solo areno argilo-pedregoso. Interior de mata.","-40.11075","-13.947417","677","677",NA,"Árvore de 10 m e 8 m, perfilada, de folhas simples, membranáceas.","SPF00171006",NA,"Pirani, JR",NA,NA,"2005",NA,"-40.11075","-13.947417",NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-15 18:29:46-03","USP","SPF","171576","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Thomas, WW","11021","1995","11","15",NA,"Brasil","Bahia","Uruçuca","7.3 km north of Serra Grande on road to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian Wet Forest.","-39.060556","-14.423333",NA,NA,NA,"Tree, 20 m; leaves bright green with pale nerves above, pale green beneath; flowers creamy white.","SPF00171576",NA,"Thomas, WW",NA,NA,NA,NA,"-39.060556","-14.423333",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-15 18:29:46-03","USP","SPF","196921","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Dias, P","214","2005","03","16",NA,"Brasil","São Paulo","Piracicaba","Escola Superior de Agricultura Luiz de Queiroz, Em frente ao Herbário ESA. Solo argiloso.","-48.148167","-19.210167","898","898",NA,"Árvore, ca. 8 m de alt. Folhas discolores. Frutos jovens verde-claros.","SPF00196921",NA,"Dias, P",NA,NA,"2005","03","-48.148167","-19.210167","16",NA,NA,NA,NA,NA,NA,NA
