"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","infraspecificEpithet","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber"
"376","2021-03-04 15:45:24-03","IF","SPSF","25324","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M.Sobral","L.Rossi","678","1990","08","17","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,"1991","55628","auto",NA,NA,"01","01",NA,NA,NA,"Magnoliopsida",NA,NA
"377","2021-03-04 15:45:24-03","IF","SPSF","25321","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M.Sobral","M.C.H.Mamede","304","1990","09","20","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 4m de altura, até árvore 15m de altuar, na margem do rio verde, cálice rosado, estilete alvo.; GEOGRAFIA: Trilha para Figueira Grande, mata.;",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"378","2021-03-04 15:45:24-03","IF","SPSF","25327","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M.L.Kawasaki","E.A.Anunciacao","330","1993","08","27","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins, caminho do Imperados mata de encosta",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,"1994","55628","auto",NA,NA,"01","01",NA,NA,NA,"Magnoliopsida",NA,NA
"379","2021-03-04 15:45:24-03","IF","SPSF","18385","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","F.F.Mazine","M. A. de Assis & C.E.Carneiro & A.Furlan","339","1994","08","28","América do Sul","Brasil","SP","Rodovia Rio-Santos",NA,"COLETA: Mata Atlântica&nf;Árvore 7m altura; inflorescência cor creme-acastanhada; sépalas internamente brancas.; GEOGRAFIA: Estrada de Itamambuca Km 35 da Rodovia Rio-Santos, Mata Atlântica;",NA,NA,NA,NA,"Santos","-46.3300018310547","-23.9599990844727",NA,"2011","26836","auto",NA,NA,"04","18",NA,NA,NA,"Magnoliopsida",NA,NA
"380","2021-03-04 15:45:24-03","IF","SPSF","07405","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","M.Gonzaga",NA,"1947","10","10","América do Sul","Brasil","SP","Vila Amália",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"2016","53584","auto",NA,NA,"06","07",NA,NA,NA,"Magnoliopsida",NA,NA
"381","2021-03-04 15:45:24-03","IF","SPSF","18392","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","A.A.Arantes","R.J.Almeida-Scabbia","281","1994","04","09","América do Sul","Brasil","SP","Fazenda Intervales",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"1996","34059","auto",NA,NA,"07","30",NA,NA,NA,"Magnoliopsida",NA,NA
"382","2021-03-04 15:45:24-03","IF","SPSF","16427","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","J.E.L.S. Ribeiro","665","1989","06","19","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Picinguaba",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,"2016","34265","auto",NA,NA,"07","18",NA,NA,NA,"Magnoliopsida",NA,NA
"383","2021-03-04 15:45:24-03","IF","SPSF","31084","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"V.C.Souza","R.Farias","704","2002","04","23","América do Sul","Brasil","SP","Parque Estadual Carlos Botelho - Núcleo Sete Barras",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Figueira. Borda de Floresta Ombrófila Densa Baixo Montana.;",NA,NA,"112","112","Sete Barras","-47.993056","-24.056389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"384","2021-03-04 15:45:24-03","IF","SPSF","46906","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","J.E.Q.Faria","J.Paula-Souza & F.O.Zuloaga & O.Morrone & R.Tsuji & M.F.Silveira","5791","2006","07","11","América do Sul","Brasil","SP",NA,NA,"COLETA: Arvoreta, ca. 3m alt., botões creme.; GEOGRAFIA: Subida para Pedra da Macela. Floresta de altitude degradada.;",NA,NA,NA,NA,"Cunha","-44.814444","-23.139167",NA,"2012",NA,NA,NA,NA,"11","30",NA,NA,NA,"Magnoliopsida",NA,NA
"385","2021-03-04 15:45:24-03","IF","SPSF","42218","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","N.M.Ivanauskas","R.T. Polisel & N.M.Ivanauskas & R.P.S.Lattore & E.Rocha","547","2008","03","28","América do Sul","Brasil","SP","Estação Ecológica de Bananal",NA,"COLETA: Arvoreta de 4 m. Botões florais.; GEOGRAFIA: Ao longo da trilha da Pedra Vermelha. Floresta Ombrófila Mista.;",NA,NA,"1115","1115","Bananal","-44.366111","-22.806389",NA,"2008",NA,NA,NA,NA,"03","28",NA,NA,NA,"Magnoliopsida",NA,NA
"386","2021-03-04 15:45:24-03","IF","SPSF","42424","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","R.T.Polisel","R.T.Polisel & N.M.Ivanauskas & R.L.R.Santos","853","2008","10","27","América do Sul","Brasil","SP","Estação Ecológica de Bananal",NA,"COLETA: Arvoreta de 2 m. Flores brancas.; GEOGRAFIA: Na área do estudo fitossociológico do reflorestamento de araucária.;",NA,NA,"1115","1115","Bananal","-44.366111","-22.806389",NA,"2008",NA,NA,NA,NA,"10","27",NA,NA,NA,"Magnoliopsida",NA,NA
"387","2021-03-04 15:45:24-03","IF","SPSF","45075","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","O.T. Aguiar","E.J.Lucas & F.F.Mazine & N.A.Brummitt & C.P.Caliari & T.B.Flores","359","2006","11","16","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar",NA,"COLETA: Árvore 5m altura; frutos esverdeados, racemos ferrúgeos.; GEOGRAFIA: Estrada Municipal a 4km da Sede.&nf;Ex-ESA&nf;Floresta Ombrófila Densa Altomontana.;",NA,NA,"1071","1071","Cunha","-45.061667","-23.281944",NA,"2014",NA,NA,NA,NA,"10","24",NA,NA,NA,"Magnoliopsida",NA,NA
"388","2021-03-04 15:45:24-03","IF","SPSF","42590","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","O.T. Aguiar","C. de Moura & E.F.M.Prado & A.S.Lima & E.R.Farias & D.S.Corrêa","337","2009","09","02","América do Sul","Brasil","SP","Estação Ecológica de Juréia-Itatins",NA,"COLETA: Árvore 4,5m altura; frutos imaturos verdes e maduros vermelhos.; GEOGRAFIA: Estrada do Guaraú, margem do caminho.;",NA,NA,NA,NA,"Itanhaém","-47.005556","-24.353611",NA,"2009",NA,NA,NA,NA,"10","21",NA,NA,NA,"Magnoliopsida",NA,NA
"389","2021-03-04 15:45:24-03","IF","SPSF","48520","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","O.T. Aguiar","F. A. R. D. P. Arzolla & C.de Moura & F.E.S.P.Vilela & N.M.Ivanauskas","1632","2013","10","31","América do Sul","Brasil","SP","Fazenda Nova Trieste",NA,"COLETA: Árvore com frutos.; GEOGRAFIA: Região do Turvo.&nf;Floresta Ombrófila Densa Submontana.;",NA,NA,"80","80","Eldorado","-48.296944","-24.400556",NA,"2014",NA,NA,NA,NA,"03","01",NA,NA,NA,"Magnoliopsida",NA,NA
"390","2021-03-04 15:45:24-03","IF","SPSF","49059","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","E.M.B.Prata","E.M.B.Prata & M.A.Assis",NA,"2007","05","02","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,"COLETA: Árvore nº D1261; GEOGRAFIA: Localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"43","69","Ubatuba","-44.833333","-23.335833",NA,"2007",NA,NA,NA,NA,"05","02",NA,NA,NA,"Magnoliopsida",NA,NA
"391","2021-03-04 15:45:24-03","IF","SPSF","49061","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.A.Assis","M.A.Assis",NA,"2005","12","08","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,"COLETA: Árvore nº B403; GEOGRAFIA: Localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,"33","57","Ubatuba","-44.835556","-23.336944",NA,"2005",NA,NA,NA,NA,"12","08",NA,NA,NA,"Magnoliopsida",NA,NA
"392","2021-03-04 15:45:24-03","IF","SPSF","51516","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","O.T. Aguiar","O.T. Aguiar et al.","1327","2015","07","27","América do Sul","Brasil","SP","Pico do Urubu",NA,"GEOGRAFIA: Floresta Ombrófila Densa Montana;",NA,NA,"1164","1164","Mogi das Cruzes","-46.207222","-23.484722",NA,"2016",NA,NA,NA,NA,"10","01",NA,NA,NA,"Magnoliopsida",NA,NA
"393","2021-03-04 15:45:24-03","IF","SPSF","11751","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","J.B.Baitello","104","1983","07","12","América do Sul","Brasil","SP","Parque Estadual da Ilha do Cardoso",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore de 10 m de altura, flores brancas e anteras amarelas.; GEOGRAFIA: Caminho para o poço das antas;",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,"2016","37574","auto",NA,NA,"07","27",NA,NA,NA,"Magnoliopsida",NA,NA
"394","2021-03-04 15:45:24-03","IF","SPSF","19523","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"Osny T. Aguiar","S.E.Martins","183","1995","04","27","América do Sul","Brasil","SP","P.E.da Serra do Mar",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6m de altura, em clareira, com frutos vináceos e botões floraias.; GEOGRAFIA: Área afetada por poluição atmosférica.;",NA,NA,NA,NA,"Cubatão","-46.4199981689453","-23.8899993896484",NA,"1995","15123","auto",NA,NA,"04","27",NA,NA,NA,"Magnoliopsida",NA,NA
"395","2021-03-04 15:45:24-03","IF","SPSF","19522","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","S.E.Martins","184","1994","06","30","América do Sul","Brasil","SP","Vale do Rio Pilões",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Cubatão","-46.4199981689453","-23.8899993896484",NA,"2016","15123","auto",NA,NA,"07","18",NA,NA,NA,"Magnoliopsida",NA,NA
"396","2021-03-04 15:45:24-03","IF","SPSF","19521","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"Osny T. Aguiar","S.E.Martins & O.T. Aguiar","185","1995","08","04","América do Sul","Brasil","SP","Vale do Rio Pilões",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"397","2021-03-04 15:45:24-03","IF","SPSF","11721","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","O.T. Aguiar","232","1987","11","11","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,"2016","38855","auto",NA,NA,"07","18",NA,NA,NA,"Magnoliopsida",NA,NA
"398","2021-03-04 15:45:24-03","IF","SPSF","11946","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","O.T. Aguiar","246","1988","03","03","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,"2016","38855","auto",NA,NA,"07","18",NA,NA,NA,"Magnoliopsida",NA,NA
"399","2021-03-04 15:45:24-03","IF","SPSF","13054","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","O.T. Aguiar","308","1989","07","21","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,"2014","38855","auto",NA,NA,"10","24",NA,NA,NA,"Magnoliopsida",NA,NA
"400","2021-03-04 15:45:24-03","IF","SPSF","13236","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T.Aguiar","O.T. Aguiar","330","1989","12","12","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,"2014","38855","auto",NA,NA,"10","24",NA,NA,NA,"Magnoliopsida",NA,NA
"401","2021-03-04 15:45:24-03","IF","SPSF","13264","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T.Aguiar","O.T. Aguiar","340","1989","12","12","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,"2016","38855","auto",NA,NA,"07","07",NA,NA,NA,"Magnoliopsida",NA,NA
"402","2021-03-04 15:45:24-03","IF","SPSF","13282","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","O.T. Aguiar","341","1989","12","12","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,"2016","38855","auto",NA,NA,"07","18",NA,NA,NA,"Magnoliopsida",NA,NA
"403","2021-03-04 15:45:24-03","IF","SPSF","13376","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T.Aguiar","O.T. Aguiar","362","1989","11","23","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,"2016","38855","auto",NA,NA,"07","18",NA,NA,NA,"Magnoliopsida",NA,NA
"404","2021-03-04 15:45:24-03","IF","SPSF","17423","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","O.T. Aguiar","P.E.G.Coutinho","s.n.","1993","03","02","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,"2016","38855","auto",NA,NA,"07","18",NA,NA,NA,"Magnoliopsida",NA,NA
"405","2021-03-04 15:45:24-03","IF","SPSF","21513","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"A.R.Ferretti","16","1996","12","11","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore dem de altura.; GEOGRAFIA: Ação antropica, borda.;",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"406","2021-03-04 15:45:24-03","IF","SPSF","25322","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M.Sobral","E.A.Anunciação et al.","34","1990","10","17","América do Sul","Brasil","SP","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m de altura, frutos imaturos verdes.; GEOGRAFIA: Arredores do alojamento do IBAMA.;",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"407","2021-03-04 15:45:24-03","IF","SPSF","25319","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M.L.Kawasaki","E.A.Anunciação & L.Rossi","390","1994","10","29","América do Sul","Brasil","SP","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata pluvial de planicie;",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,"1994","55628","auto",NA,NA,"01","01",NA,NA,NA,"Magnoliopsida",NA,NA
"408","2021-03-04 15:45:24-03","IF","SPSF","25325","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M.Sobral","S.J.Gomes & I.Cordeiro & M.P.Costa & E.Chu & E.P. Piacentin","135","1990","12","13","América do Sul","Brasil","SP","E.Ecol.Jureia-Itatins, Serra da Jureia, mata próximo ao alojamento",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,"1991","55628","auto",NA,NA,"01","01",NA,NA,NA,"Magnoliopsida",NA,NA
"409","2021-03-04 15:45:24-03","IF","SPSF","25323","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M.Sobral","I.Cordeiro & S.J.G. Silva & M.P.Costa & E.Chu","770","1990","12","11","América do Sul","Brasil","SP","E.Ecol.Jureia-Itatins, Serra da Jureia, trilha para o Pocinho",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"10","10","Iguape","-47.5499992370605","-24.7000007629395",NA,"1991","55628","auto",NA,NA,"01","01",NA,NA,NA,"Magnoliopsida",NA,NA
"410","2021-03-04 15:45:24-03","IF","SPSF","25320","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M.L.Kawasaki","M.Sugiyama & L.Rossi","1147","1993","07","23","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 5m de altura, botões castanho amarelado.; GEOGRAFIA: Restinga arbórea da paraia do rio verde.;",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"411","2021-03-04 15:45:24-03","IF","SPSF","25326","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"M.L.Kawasaki","S.A.Nicolau","394","1992","07","29","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins, trilha para a Cachoiera do Salto",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,"1993","55628","auto",NA,NA,"01","01",NA,NA,NA,"Magnoliopsida",NA,NA
"412","2021-03-04 15:45:24-03","IF","SPSF","01848","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","D.Bento Pickel",NA,"1943","06","19","América do Sul","Brasil","SP","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"2014","53584","auto",NA,NA,"10","24",NA,NA,NA,"Magnoliopsida",NA,NA
"413","2021-03-04 15:45:24-03","IF","SPSF","07468","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","M.Gonzaga",NA,"1948","02","05","América do Sul","Brasil","SP","Vila Amália",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"2014","53584","auto",NA,NA,"10","24",NA,NA,NA,"Magnoliopsida",NA,NA
"414","2021-03-04 15:45:24-03","IF","SPSF","47071","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","O.T. Aguiar","V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","29378",NA,NA,NA,"América do Sul","Brasil","SP","Parque Estadual de Carlos Botelho",NA,"COLETA: Parcela PECB.;",NA,NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"2016","34059","auto",NA,NA,"07","18",NA,NA,NA,"Magnoliopsida",NA,NA
"415","2021-03-04 15:45:24-03","IF","SPSF","37263","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"O.T. Aguiar","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & K. Pisciota & C.O.da Silva & N.O.da Silva","6211","2006","09","04","América do Sul","Brasil","SP","PECB, trilha da figueira",NA,"COLETA: XLS: SPSFNovo; árvore, 12m alt., botões branco-ferruginosos; GEOGRAFIA: Trilha da Figueira 0&nf;UTM: X=203280 Y=7321183 ZONA=23J;",NA,NA,"133","133","Sete Barras","-47.9199981689453","-24.3799991607666",NA,"2006","34059","auto",NA,NA,"10","31",NA,NA,NA,"Magnoliopsida",NA,NA
"416","2021-03-04 15:45:24-03","IF","SPSF","48552","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","N.M.Ivanauskas","G.D.Colletta & V.C.Souza & T.B. Flores & M.A.P. Ferreira & N.M.Ivanauskas & A.Campos-Rocha & D.Souza","1048","2013","04","30","América do Sul","Brasil","SP","Reserva Particular da Votorantim (CBA)",NA,"COLETA: Árvore com 10m de altura.; GEOGRAFIA: Trilha da Serraria.;",NA,NA,NA,NA,"Tapiraí","-47.5","-23.9599990844727",NA,"2013","41034","auto",NA,NA,"04","30",NA,NA,NA,"Magnoliopsida",NA,NA
"417","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata glabrata","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","ad urbem Santos",NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabrata",NA,NA,NA,NA,NA
"418","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata velutina","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","ad urbem Santos",NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"419","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata velutina","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","in humidis montis Serra de Cubatao",NA,NA,NA,NA,NA,NA,"Cubatão","-46.42","-23.89",NA,NA,"15123","auto",NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"420","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata glabrata","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","ad urbem Santos",NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabrata",NA,NA,NA,NA,NA
"421","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata velutina","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","ad urbem Santos",NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"422","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata velutina","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","in humidis montis Serra de Cubatao",NA,NA,NA,NA,NA,NA,"Cubatão","-46.42","-23.89",NA,NA,"15123","auto",NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
