"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","typeStatus","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"165","2021-03-04 15:44:22-03","IF","SPSF","34185","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba",NA,"J. B. Baitello","F. M. Souza & M. T. Z. Toniato & D.Souza","556","2005","02","23","América do Sul","Brasil","SP","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455",NA,"COLETA: XLS: SPSFNovo; Árvore ca. 15 m, botões pilosos; GEOGRAFIA: Trilha da Torre (SABESP). Floresta Ombrófila Densa Montana.&nf;UTM: X=429146 Y=7386493;",NA,"1312","1312",NA,"18032","auto","Magnoliopsida","2005","03","05",NA,NA,NA,NA,NA
"166","2021-03-04 15:44:22-03","IF","SPSF","32942","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba",NA,NA,"J.B.Baitello","1666","2004","01","09","América do Sul","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-04 15:44:22-03","IF","SPSF","10234","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba",NA,NA,"A.Custodio Filho","2182","1984","01","04","América do Sul","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-04 15:44:22-03","IF","SPSF","35063","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba",NA,"J.B.Baitello","A.R.Ferreti & A.Vanini & A.G.Nave & F.M.Penereiro & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & N.M.Ivanauskas & J.P.Souza","114","1996","12","16","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.993333","-23.245833",NA,"COLETA: XLS: SPSFNovo; Arvore 5m; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","1997","03","31",NA,NA,NA,NA,NA
"169","2021-03-04 15:44:22-03","IF","SPSF","41111","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba","Nees","J.B.Baitello","J.B.Baitello & C.R.Lima & R.Cielo-Filho","2207","2008","10","29","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.067778","-24.077778",NA,"COLETA: Árvore 8m, flores creme; GEOGRAFIA: Início da trilha 2.;",NA,"750","750",NA,NA,NA,"Magnoliopsida","2008","12","30",NA,NA,NA,NA,NA
"170","2021-03-04 15:44:22-03","IF","SPSF","42654","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba","Nees","F.A.R.D.P Arzolla","F.A.R.D.P Arzolla & F.E.S.P.Vilela","1372","2009","08","04","América do Sul","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.524444","-23.358056",NA,"COLETA: Árvore 7m altura; frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Montana, Mata Baixa.;",NA,"1170","1170",NA,NA,NA,"Magnoliopsida","2009","08","04",NA,NA,NA,NA,NA
"171","2021-03-04 15:44:22-03","IF","SPSF","47948","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba","Nees","M.L.Brotto","M.L.Brotto & E. Stange Jr.","790","2012","01","29","América do Sul","Brasil","PR","Campina Grande do Sul","Pico Pedra Branca, Serra do Ibitiraquire","-48.869444","-25.265556",NA,"COLETA: Árvore, 5 m, flores externamente ferrugíneas e internamente amarelas; GEOGRAFIA: Floresta ombrófila densa altomontana&nf;WGS84 25º15'56.10S / 48º52'10.16S;",NA,"1350","1350",NA,NA,NA,"Magnoliopsida","2012","01","29",NA,NA,NA,NA,NA
"172","2021-03-04 15:44:22-03","IF","SPSF","49926","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba","Nees","M.L.Brotto","M.L.Brotto & R.R.Voltz & R.S.Vieira","1751","2014","08","24","América do Sul","Brasil","PR","Campina Grande do Sul","Serra do Ibitiraquire","-48.869722","-25.265556",NA,"COLETA: Árvore de 7m; frutos imaturos verdes. Floresta Ombrófila Densa Altamontana.; GEOGRAFIA: Pedra Branca.;",NA,"1360","1360",NA,NA,NA,"Magnoliopsida","2014","09","09",NA,NA,NA,NA,NA
"173","2021-03-04 15:44:22-03","IF","SPSF","51242","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","J.B.Baitello","T.A. Pontes & H.van der Werff & Seu Deco","417","2015","02","06","América do Sul","Brasil","MG","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, trilha da Baixada das Candeias","-43.366667","-18.116667",NA,"COLETA: Tree 3m, imature fruit green. DNA.&nf;Árvore 3m, frutos imaturos verdes. DNA.;",NA,"1037","1037",NA,NA,NA,"Magnoliopsida","2016","10","24",NA,NA,NA,NA,NA
"174","2021-03-04 15:44:22-03","IF","SPSF","51753","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","M.L. Brotto","M.L. Brotto & E.D. Lozano","2375","2017","01","17","América do Sul","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.716944","-24.863889",NA,"COLETA: Árvore com 5 m de altura; flores castanho-amareladas.; GEOGRAFIA: Floresta ombrófila densa altomontana.;",NA,"1018","1018",NA,NA,NA,"Magnoliopsida","2017","01","19",NA,NA,NA,NA,NA
"175","2021-03-04 15:44:22-03","IF","SPSF","45065","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Persea","alba","Persea alba","Nees","J.B.Baitello","J.B.Baitello & P.L.R.Moraes & J.G.Rohwer","2565","2011","09","17","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,"COLETA: Árvore 8m altura; frutos verdes.; GEOGRAFIA: Início da Trilha do Mirante.;",NA,NA,NA,NA,"53584","auto","Magnoliopsida","2011","09","17",NA,NA,NA,NA,NA
"176","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia tropica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:43:02-03","UFRGS","ICN","061513","S","Plantae","Dicotyledon",NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P","Klein, RM","9593","1971","06","25","América do Sul","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,"Arvoreta 6m altura, fruto imaturo verde.; Mata de topo.","ICN00029589",NA,NA,NA,"13751","auto",NA,"2012","11","27",NA,NA,NA,NA,NA
"178","2019-11-21 10:07:38-03","IBt","SP","195722","S","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Baitello, JB","Custodio Filho, A","2182","1984","01","04",NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333",NA,NA,"SP055540",NA,NA,"SP055540",NA,NA,NA,"2003",NA,NA,NA,"-45.866667","-23.633333",NA,NA
"179","2019-11-21 10:07:38-03","IBt","SP","99341","S","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Vattimo, I","Reitz, R; Klein, RM","10246","1960","10","15",NA,"Brasil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"SP055542","1000","1000","SP055542","12814","auto",NA,"1964",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:07:38-03","IBt","SP","99340","S","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees",NA,"Reitz, R; Klein, RM","10807","1961","03","02",NA,"Brasil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"SP055541","1000","1000","SP055541","12814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 09:24:58-03","IBt","SP","245372","S","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees",NA,"Barros, F; et al.","1895","1990","09","12",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
