"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","maximumDepthInMeters","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","439485","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","L. Camargo de Abreu","1974","04","09","Brazil","São Paulo","Sao Paulo","-46.63","-23.5403",NA,NA,NA,NA,"NY00439485","NY00439485_01","J. A. Kallunki",NA,NA,NA,"90","Reserva Biológica, Parque Estadual das Fontes do Ipiranga, Corrego do Tanque do Simoes. Coleta feita num empoçado do corrego, cerca de 300 m da Rodovia dos Imigrantes, area 6)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177805' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","439495","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","J. A. Steyermark","1974","10","12","Venezuela","Lara","Morán","-70","9.67",NA,NA,"1500","1500","NY00439495","NY00439495_01",NA,NA,NA,NA,"111035","Along tributary of Quebrada Porras, tributary to Río Tocuyo, southwest of Humocaro Bajo on road to La Pena, near Edo. Trujillo border","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177813' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","872773","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","H. A. Weddell",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"NY00872773","NY00872773_01",NA,NA,NA,NA,"2153",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949390' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","439491","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","C. E. F. von Glocker","1842",NA,NA,"Brazil","Bahia",NA,"-39.039072","-15.159747",NA,NA,NA,NA,"NY00439491","NY00439491_01","C. N. Horn",NA,NA,NA,"371",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177801' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00836555","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","W. W. Thomas","2004","09","19","Brazil","Bahia","Almadina","-39.6033333","-14.7058333",NA,NA,"650","750","NY00836555","NY00836555_01","W. W. Thomas",NA,NA,NA,"14196","Serra Corcovado, 9.8 km SW of Coarci on road to Almadina, then N into Fazenda São José.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828070' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","439497","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","J. C. Solomon","1982","03","25","Bolivia","La Paz","Nor Yungas","-67.6","-16",NA,NA,"1000","1000","NY00439497","NY00439497_01","C. N. Horn",NA,NA,NA,"7347","41.5 km N (below) Yolosa","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177800' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","439488","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","J. C. Lindeman",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4581","-25.3956",NA,NA,NA,NA,"NY00439488","NY00439488_01","W. Segeren",NA,NA,NA,"4940","Just N. of Barbaquá","Map of Collection's location on specimen sheet <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177799' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","872772","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","J. G. Kuhlmann","1935","01","15","Brazil","Minas Gerais","Viçosa","-42.8817","-20.7542",NA,NA,NA,NA,"NY00872772","NY00872772_01",NA,NA,NA,NA,"2030","Vicosa","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949385' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","439484","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","G. G. Hatschbach","1976","04","05","Brazil","Paraná","Adrianópolis","-48.9908","-24.6572",NA,NA,NA,NA,"NY00439484","NY00439484_01","G. G. Hatschbach",NA,NA,NA,"38555","Barra Rio Pardo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177809' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","439494","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","A. L. Woolston","1955","10","28","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,"NY00439494","NY00439494_01","A. E. Burkart",NA,NA,NA,"604","Alto Paraguay: Primavera","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177810' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02713093","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","J. M. Schunke-Vigo","2002","03","22","Peru","Ucayali","Purús","-70.95","-10.2",NA,NA,"190","200","NY02713093","NY02713093_01","D. J. L. de Sousa",NA,NA,NA,"S15148","Dtto. Purús. Camino al Río de la Novia, este del Aeropuerto de Puerto Esperanza.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3056538' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","439490","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","L. B. Smith","1957","01","31","Brazil","Santa Catarina","Campo Alegre","-49.2656","-26.1925",NA,NA,"900","1000","NY00439490","NY00439490_01","L. B. Smith",NA,NA,NA,"10507","Between Postema and Morro Iquererim","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177807' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02485905","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","W. R. Anderson","1978","02","26","Brazil","Acre","Senador Guiomard","-67.62","-10.43",NA,NA,NA,NA,"NY02485905",NA,NA,NA,NA,NA,"12132","63km S of Rio Branco on road to Brasileia","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2701684' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Commelinales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","21124","PreservedSpecimen","Plantae","Pontederiaceae","Eicchornia","azurea","Eicchornia azurea","(Sw.) Kunth","Faria, A.D.","1996","07","09","Brasil","São Paulo","Pereira Barreto",NA,NA,"9999","9999",NA,NA,"BOTU021124",NA,"Faria, A.D.","1996","09",NA,NA,NA,"Pétalas brancas, sendo superiores xom mancha lilás e mancha amarela dentro da lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","21099","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Faria, A.D.","1996","07","10","Brasil","São Paulo","Ouro Verde",NA,NA,"9999","9999",NA,NA,"BOTU021099",NA,"Faria, A.D.","2996","09",NA,"96/130",NA,"flor lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","21121","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Faria, A.D.","1996","07","12","Brasil","São Paulo","Ouro Verde",NA,NA,"9999","9999",NA,NA,"BOTU021121",NA,"Faria, A.D.","1996","09",NA,"96/123",NA,"pétalas brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 11:09:55-03","UNESP-IBB","BOTU","28684","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Valduga, E.",NA,NA,NA,"Brasil","Rio Grande do Sul","Palmares do Sul","-50.329444","-30.336111","50°19'46w","30°20'10s",NA,NA,"BOTU028684",NA,"Valduga, E.","2012","06",NA,"392",NA,"No córrego, borda de mata paludosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-01-06 11:42:43-03","UFPI-MRV","HDELTA","2465","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","Kunth","Silva, W. D. S.","2008","06","28","Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,"HDELTA002465",NA,"Silva, W. D. S.","2008","06","28","1",NA,"<ll>dwc_commonname:</ll> Aguapé-de-canudo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-06 11:42:43-03","UFPI-MRV","HDELTA","82","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","Kunth","Freitas, R. N.","2010","09","23","Brasil","Piauí","Parnaíba","-41.767483","-2.929944","41°46'02,94''W","02°55'47,80''S",NA,NA,"HDELTA000082",NA,"Costa, M. C. A.","2011","09","04","33","Lagoa do Bebedouro","Macrófita aquática flutuante livre, bioindicadora de poluição <ll>dwc_commonname:</ll> Aguapé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-06 11:42:43-03","UFPI-MRV","HDELTA","166","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","Kunth","Silva, M. F.","2011","05",NA,"Brasil","Piauí","Cajueiro da Praia","-41.321028","-3.000028","41°19'15,70''W","03°00'00,10''S",NA,NA,"HDELTA000166",NA,"Nascimento, H. C. E.",NA,NA,NA,"383","Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-06 11:42:43-03","UFPI-MRV","HDELTA","511","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","Kunth","Melo, A.","2008","11","24","Brasil","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,"HDELTA000511",NA,NA,NA,NA,NA,"01","Lagoa do Bebedouro","Erva aquatica <ll>dwc_commonname:</ll> aguapé",NA,NA,"25571",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-06 11:42:43-03","UFPI-MRV","HDELTA","4659","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Oliveira, C.P.","2017","09","06","Brasil","Piauí","Cajueiro da Praia","-41.313056","-3.058056","41°18'47,00W","03°03'29,00S",NA,NA,"HDELTA004659",NA,"Oliveira, C.P.","2017","09","06","4",NA,"<ll>dwc_commonname:</ll> Aguapé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:32:08-03","UFRJ","RFA","39214","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Soares, A.R.; Nocchi, N.","2009","05",NA,"Brasil","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"RFA34260",NA,NA,NA,NA,NA,NA,"PARNA Restinga de Jurubatiba, Lagoa de Cabiúnas.",NA,NA,NA,"47209",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:32:08-03","UFRJ","RFA","38511","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Machado, N.C.; Konno, T.U.P","2010","05","21","Brasil","Rio de Janeiro","Quissamã","-41.241944","-22.103611","41º14'31''W","22º6'13''S",NA,NA,"RFA33506",NA,NA,NA,NA,NA,"108","PARNA Restinga de Jurubatiba. Próximo a lagoa Catingosa. Poça 15 ( próximo a casa abandonada)","Erva aquática emergente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:32:08-03","UFRJ","RFA","38589","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","N. C. Machado; T. U. P. Konno","2010","05","21","Brasil","Rio de Janeiro","Quissamã","-41.241944","-22.103611","41º14'31''W","22º6'13''S",NA,NA,"RFA34055",NA,NA,NA,NA,NA,"187","Parque Nacional da Restinga de Jurubatiba","Erva fixa, folhas reniformes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-09-10 21:44:00-03","UNEMAT","TANG","1786","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","Sw.","Abdo, MSA","2012","03","07","Brasil","Mato Grosso","VBS Trindade","-60.026667","-14.802778","-60.026667","-14.802778","196","196","TANG000001786",NA,"Abdo, MSA","2012","03","10","83","Rio Guaporé, Rio Guaporé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-10-18 16:27:39-02","UNEMAT","TANG","1784","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","Sw.","Abdo, MSA","2012","02","01","Brasil","Mato Grosso","VBS Trindade","-60.027778","-14.808889","-60.027778","-14.808889","199","199","TANG000001784",NA,"Abdo, MSA","2012","02","05","72","Rio Guaporé, Rio Guaporé - margem direita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-10-18 16:27:39-02","UNEMAT","TANG","1810","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","Sw.","Abdo, MSA","2012","06","02","Brasil","Mato Grosso","VBS Trindade","-59.979019","-14.914003","-59.979019","-14.914003",NA,NA,"TANG000001810",NA,"Abdo, MSA","2012","06","20","105","Rio Guaporé, Riop Guaporé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-09-10 21:44:00-03","UNEMAT","TANG","6795","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","Sw.","Abdo, MSA","2017","06","28","Brasil","Mato Grosso","Nova Olímpia","-57.313883","-14.776317","-57.313883","-14.776317","203","203","TANG000006795",NA,NA,NA,NA,NA,"639","Fazenda São Rafael. As margens do corrego.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:54:28-03","EAO","IAN","113229","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Egler, WA; Irwin, HS","1961","07","27","Brasil","Amapá",NA,"-53","-1.5","-53","-1.5",NA,NA,"IAN113229",NA,NA,NA,NA,NA,"46023","South margin of Amazon ca. 2km east of Arumanduba. Common.","Floating aquatic, in quiet water, forming large m asses 3-10m across, corolla limb lavender, the tube dark violet within.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:54:28-03","EAO","IAN","117948","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Pires, JM; Cavalcante, PB","1962","08","10","Brasil","Amapá",NA,"-50.966667","1.75","-50.966667","1.75",NA,NA,"IAN117948",NA,NA,NA,NA,NA,"52462","Floating in lago Cujubim.","Flower purplish common.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:54:28-03","EAO","IAN","102371","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Egler, WA; Silva, RR","1959","07","16","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN102371",NA,"Castell, A","1966",NA,NA,"917","Alto Tapajós, rio Cururú.","Aquática flutuante, flor azul, pálida.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:54:28-03","EAO","IAN","109757","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Irwin, HS","1960","10","17","Brasil","Amapá","Oiapoque","-51.316667","3.6","-51.316667","3.6",NA,NA,"IAN109757",NA,"Pires, JM","1960",NA,NA,"48783","In quiet river water, along the margin, rio Urucauá, abundant in many places.","Floating on surface of water, forming large masses; flowers lilac, dark violet in the center.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:54:28-03","EAO","IAN","115218","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Oliveira, E","1963","03","29","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN115218",NA,"Cordeiro, MR","1992","07",NA,"2429","Porto Novo, campo alagado, no caminho da serra de Almeirim.","Planta aquática, flor lilás.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:54:28-03","EAO","IAN","117000","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Prance, GT; Pennington, TD","1965","09","17","Brasil","Pará",NA,"-50.633333","-2.55","-50.633333","-2.55",NA,NA,"IAN117000",NA,"Cordeiro, MR","1984","04",NA,"1329","West bank of rio Pacajá, opposite Ilha de Breu. Riverside vegetation.","Floating aquatic, corolla pale blue with deep blue eye and yellow spot. Abundant.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:54:28-03","EAO","IAN","11839","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Archer, WA","1943","04","17","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN011839","IAN011839 IAN011839_e",NA,NA,NA,NA,"8414","East of Fazenda Urucurituba, on rio Tapajóa, opposite Fordlândia.","Aquatic in bays and igapós; flowers with purple center.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:54:28-03","EAO","IAN","11840","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Archer, WA","1943","04","17","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"IAN011840","IAN011840 IAN011840_1 IAN011840_1e",NA,NA,NA,NA,"8414","East of Fazenda Urucurituba, on rio Tapajóa, opposite Fordlândia.","Aquatic in bays and igapós; flowers with purple center.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:54:28-03","EAO","IAN","155841","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Rosa, NA","1978","07","04","Brasil","Maranhão",NA,NA,NA,NA,NA,NA,NA,"IAN155841",NA,"Rosa, NA",NA,NA,NA,"2522","São Bento, Alegre, campos temporariamente alagados.","Planta quática flutuante; flor rósea.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:54:28-03","EAO","IAN","197635","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Sousa, MO","2018","09","26","Brasil","Maranhão","Lago Verde","-45.000031","-4.610356","-45.000031","-4.610356",NA,NA,"IAN197635",NA,"Nunes, CS","2018","10","17","532","Área de seca temporária, solo escuro.&nf;Conglomerado MA-272, levantamento de herbáceas, subunidade 3, subparcela 2, individuo1.","Herbácea com 0,3m altura, flôr roxa.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:54:28-03","EAO","IAN","197754","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Dácio, IMS","2018","10","03","Brasil","Maranhão","Conceição do Lago Açu","-45.367072","-4.307692","-45.367072","-4.307692",NA,NA,"IAN197754",NA,"Equipe IFN-PA","2018","10","25","2186","Herbáceas típicas de área alagada gleissolo.&nf;Conglomerado MA-248, levantamento de herbáceas, subunidade 1, subparcela 2, individuo 1.","Herbácea, flôr roxa.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:54:28-03","EAO","IAN","197667","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Rodrigues, CB","2018","09","04","Brasil","Maranhão","Vitória do Mearim","-45.390942","-3.972403","-45.390942","-3.972403",NA,NA,"IAN197667",NA,"Nunes, CS","2018","10","17","553","Solo humoso escuro, área composta por vegetação ripária.&nf;Conglomerado MA-223, levantamento de herbáceas, subunidade 4, subparcela 1, individuo1.","Herbácea com exsudatos tipo latéx de cor alaranjado, muito abundante de textura viscoso e com presença de odor, flôr roxa.","Monocotiledônea",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
