"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","fieldNumber","typeStatus","dayIdentified","class","individualCount"
"178","2020-06-01 13:10:45-03","UFU","HUFU","23861","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","3528","1996","05","27",NA,"Brasil","Minas Gerais","São Roque de Minas","Esse morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Planta glutinosa. Corola pink. Anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelo. Filetes e estilete róseos.; Campo rupestre.","HUFU00064556","HUFU00064556",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"179","2020-06-01 13:10:45-03","UFU","HUFU","23805","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","3531","1996","05","27",NA,"Brasil","Minas Gerais","São Roque de Minas","Esse morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,3 m. Planta glutinosa. COrola púrpura, anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064473","HUFU00064473",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"180","2020-06-01 13:10:45-03","UFU","HUFU","10717","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Chautems, A. & Peixoto, M.","3249","1996","01","11",NA,"Brasil","Minas Gerais","São Roque de Minas","Morro próximo a Sede Administrativa","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. Corola púrpura, anteras maiores vinho e o conectivo vinho com a base do apêndice amarela. Anteras menores e conectivos amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064530","HUFU00064530",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"181","2020-06-01 13:10:46-03","UFU","HUFU","5365","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","841","1994","04","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,15 m. Corola lilás, anteras maiores vermelha com ápice branco, conectivo das maiores vinho e base amarela, anteras menores amarelas e todos filetes vinho.; Campo rupestre.","HUFU00064543","HUFU00064543",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"182","2020-06-01 13:10:46-03","UFU","HUFU","9442","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2521","1995","07","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta. Trilha para a guarita de baixo.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Lacínios verde, corola púrpura, filetes e estiletes púrpuras e anteras amarelas.; Campo rupestre.","HUFU00064540","HUFU00064540",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"183","2020-06-01 13:10:46-03","UFU","HUFU","8299","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Cesar, R. & Zanini, E.","823","1995","03","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada do Chapadão Diamante.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. Corola pink, anteras maiores vinho, menores e base do conectivo das maiores amarelos.; Campo rupestre.","HUFU00064527","HUFU00064527",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"184","2020-06-01 13:10:45-03","UFU","HUFU","23881","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2218","1997","02","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem das Pedras.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,3 m. Corola pink, anteras maiores vinho, conectivo vinho com apêndice amarelo. Anteras menores amarelas. Conectivos amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064480","HUFU00064480",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"185","2020-06-01 13:10:46-03","UFU","HUFU","9555","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2636","1995","07","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem das Pedras.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,3 m. Corola púrpura, anteras maiores e o conectivo vinho, com a base amarela. Anteras menores e o conectivo amarelos.; Campo rupestre.","HUFU00064544","HUFU00064544",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"186","2020-06-01 13:10:46-03","UFU","HUFU","48245","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Santos, A.P.M.; Rodrigues, C.M. & Romero, R.","412","2007","06","28",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto ca. de 0,4 m. Flores púrpuras.; Campo rupestre.","HUFU00064525","HUFU00064525",NA,NA,"57119","auto",NA,NA,"2007","06",NA,NA,NA,NA,NA
"187","2020-06-01 13:10:45-03","UFU","HUFU","23768","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1004","1996","07","11",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. Cálice avermelhado, corola púrpura, anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064502","HUFU00064502",NA,NA,"57119","auto",NA,NA,"1998","07",NA,NA,NA,NA,NA
"188","2020-06-01 13:10:45-03","UFU","HUFU","23771","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2158","1997","02","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Lado esquerdo do morro ao alojamento.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,6 m. Corola rósea, anteras maiores vinho, conectivo vinho com apêndice amarelo. Anteras menores amarelas, conectivos amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064504","HUFU00064504",NA,NA,"57119","auto",NA,NA,"1998","07",NA,NA,NA,NA,NA
"189","2020-06-01 13:10:45-03","UFU","HUFU","23806","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","3828","1997","02","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,3 m. Corola púrpura, anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores amarelas, conectivo amarelo, filetes e estilete róseos.; Campo rupestre.","HUFU00064559","HUFU00064559",NA,NA,"57119","auto",NA,NA,"1998","04",NA,NA,"04",NA,NA
"190","2020-06-01 13:10:45-03","UFU","HUFU","23792","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","3794","1996","11","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. COrola rósea, anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estiletes róseos.; Campo rupestre.","HUFU00064472","HUFU00064472",NA,NA,"57119","auto",NA,NA,"1996","11",NA,NA,NA,NA,NA
"191","2020-06-01 13:10:45-03","UFU","HUFU","14408","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","2399","1997","04","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha da parte de baixo da Cachoeira Casca d'Anta.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,3 m. Corola pink. Anteras maiores vinho, conectivo vinho com apêndice anterior amarelo. Anteras menores amarelas, conectivo amarelo, filetes e estiletes róseos.; Campo rupestre.","HUFU00064535","HUFU00064535",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"192","2020-06-01 13:10:45-03","UFU","HUFU","23862","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","3395","1996","03","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Serra Brava","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,25 m. Corola rósea, anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064479","HUFU00064479",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"193","2020-06-01 13:10:45-03","UFU","HUFU","23811","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","3390","1996","03","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Serra Brava","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. Corola púrpura, anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064475","HUFU00064475",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"194","2020-06-01 13:10:45-03","UFU","HUFU","23810","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","3376","1996","03","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Trilha do Chapadão do Diamante","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. Corola rósea. Anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064477","HUFU00064477",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"195","2017-09-11 17:10:55-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"St.-Hil, A","364",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat on pascuis montium Serra da Canastra prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2017-08-17 10:44:38-03","CAS","CAS-BOT","560556","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Pacifico, R.","412","2017","3",NA,"South America","Brazil","Minas Gerais","Sao Roque De Minas","Parque Nacional da Serra da Canastra. Estrada que parte do Centro de Informações para Visitantes","-46.4268333333","-20.2570555556",NA,"Arbusto ca. 0,5 m alt., pétalas pink, anteras bicoloridas, filetes pink.",NA,NA,"1391",NA,NA,NA,"46° 25' 36.6 W","20° 15' 25.4 S",NA,NA,NA,NA,NA,"Magnoliopsida",NA
"197","2016-09-13 09:59:14-03","CAS","CAS-BOT","520678","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Nakajima, J. N.; Romero, R.; Oliveira, P. E.; Schiavini, I.","1248","1995","7",NA,"South America","Brazil","Minas Gerais","Sao Roque De Minas","Caminho para a Cachoeira Casca D'Anta, Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,"Afloramentos rochosos. Subarbusto, ca. 0,4m. Corola púrpura. Anteras maiores e o conectivo vinho, com a base amarela. Anteras menores e o conectivo amarelos.",NA,NA,"1248",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"198","2017-08-17 08:58:12-03","CAS","CAS-BOT","559920","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Pacifico, R.","409","2017","3",NA,"South America","Brazil","Minas Gerais","Sao Roque De Minas","Parque Nacional da Serra da Canastra. Entrada que parte do Centro de Informações para Visitantes","-46.4247777778","-20.2594444444",NA,"Arbusto ca. 0,3 m alt., pétalas rosa com a base branca, anteras bicoloridas, filetes brancos.",NA,NA,"1374",NA,NA,NA,"46° 25' 29.2 W","20° 15' 34 S",NA,NA,NA,NA,NA,"Magnoliopsida",NA
"199","2017-05-18 09:36:20-03","CAS","CAS-BOT","550114","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Almeda, F.; Romero, R.; Robinson, O.; Robinson, D.","7876","1998","6",NA,"South America","Brazil","Minas Gerais",NA,"Município de São Roque de Minas. Parque Nacional da Serra da Canastra, morro próximo ao alojamento","-46.25","-20",NA,"Subarbusto, ca. 0,7m. Corola púrpura; anteras maiores vinho, conectivo vinho com apêndice anterior amarelo; anteras menores, conectivo e apêndice anterior amarelos, filetes e estilete róseos. R. Romero (5628). Material testemunho para estudos citológicos.",NA,NA,NA,NA,NA,NA,"46° 15' W","20° 00' S",NA,NA,NA,NA,NA,"Magnoliopsida",NA
"200","2017-08-17 09:00:27-03","CAS","CAS-BOT","559921","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Pacifico, R.","408","2017","3",NA,"South America","Brazil","Minas Gerais","Sao Roque De Minas","Parque Nacional da Serra da Canastra. Entrada que parte do Centro de Informações para Visitantes","-46.4247777778","-20.2594444444",NA,"Arbusto ca. 1 m alt., pétalas pink, anteras bicoloridas, filetes róseos.",NA,NA,"1374",NA,NA,NA,"46° 25' 29.2 W","20° 15' 34 S",NA,NA,NA,NA,NA,"Magnoliopsida",NA
"201","2019-11-21 10:10:22-03","IBt","SP","349192","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R","Nakajima, JN; Ressel, K; Guimarães, FAG","1898","1996","07","09",NA,"Brasil","Minas Gerais","São Roque de Minas","Chapadão do Diamante, após a antena","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"202","2019-11-21 10:10:22-03","IBt","SP","349194","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R","Nakajima, JN; Romero, R; Farinaccio, MA; Furlan, A; Prado, PMM","2684","1997","08","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o vale dos Cândidos, Garagem de Pedras","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"203","2019-11-21 10:10:22-03","IBt","SP","349193","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R","Romero, R; Nakajima, JN; Zanini, E; Cesar, R","1968","1995","03","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Sacramento, 3 km da sede administrativa","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"204","2019-11-21 10:10:22-03","IBt","SP","349195","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R","Nakajima, JN; Romero, R; Furlan, A; Farinaccio, MA","2218","1997","02","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem de Pedras","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
