"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class","individualCount","relatedCatalogItem"
"155","2020-11-12 16:58:00-03","UEL","FUEL","29750","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Peron, N","2000",NA,NA,"Forster, W; et al.","2000","04","21","Brasil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"272","Parque Estadual Serra do Mar",NA,NA,"Tracheophyta","Apiales",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"156","2020-11-12 16:58:00-03","UEL","FUEL","34493","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Pastore, JA","2002",NA,NA,"Pastore, JA; et al.","2002","02","01","Brasil","São Paulo","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"s.n.","Parque Estadual Xixová-Japuí, Japuí",NA,NA,"Tracheophyta","Apiales",NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA
"157","2020-11-12 16:58:00-03","UEL","FUEL","37480","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Freschi, P","2002","03",NA,"Furlan, A; et al.","1988","11","05","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"554","Picinguaba",NA,NA,"Tracheophyta","Apiales",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"158","2019-05-06 11:52:12-03","UFU","HUFU","37619","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"Furlan, A.; et al.","1989","03","11","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"HUFU00001928","HUFU00001928","723","Picinguaba, Trilha do morro do Corsário.",NA,NA,NA,NA,NA,NA,"Árvore, ca. 6 m. Inflorescência com flores branco-creme-","34265","auto",NA,NA,NA,NA,NA
"159","2020-08-20 20:37:45-03","UFSC","FLOR","57127","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P.","2012",NA,NA,"Santos, M.F.; Caliari, C.P. & Bunger, M.O.","2012","03","06","Brasil","São Paulo","Ubatuba","-44.8675","-23.357222","44º52'3''W","23º21'26''S","FLOR0057127","FLOR0057127","839","Parque Estadual da Serra do Mar - Núcleo Picinguaba. Trilha para a praia Brava da Almada, a apartir da praia da Fazenda.","62","62",NA,"Apiales",NA,NA,"arvoreta, 4m de altura. Ramo imaturo verde, maduro verde-acinzentado. Haste da umbela vinácea na base, verde no ápice. Pedicelo verde. Cálice verde, corola creme, filetes alvos, anteras marrons. Amostra armazenada em sílica-gel. Mater",NA,NA,NA,NA,NA,NA,NA
"160","2020-08-20 14:54:34-03","UFSC","FLOR","66504","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P.","2015","03",NA,"Lira Neto, J.A.; Bovini, M.G.; Braga, J.M.A.","1997","05","27","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"FLOR0066504","FLOR0066504","560","Reserva Ecológica do Rio das Pedras. Coletada na margem da trilha para a Lagoa Seca.","400","400",NA,"Apiales",NA,NA,"Arvoreta com cerca de 4,5 metros de altura, umbrófila. Folhas semi-cartáceas e discolores. Inflorescência com frutos jovens imaturos manchados de uma coloração nigrescente, estigma persistente em forma de estrela","17272","auto",NA,NA,NA,NA,NA
"161","2020-08-20 14:54:34-03","UFSC","FLOR","66502","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P.","2015","03",NA,"Bovini, M.G.; Braga, J.M.A.; Mynssen, C.M.","1999","08","14","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"FLOR0066502","FLOR0066502","1664","Reserva Ecológica do Rio das Pedras. Trilha para a Lagoa Seca.","800","800",NA,"Apiales",NA,NA,"Arvoreta umbrófila com cerca de 3,5 metros de altura. Folhas cartáceas, concolores. Estames alvos","17272","auto",NA,NA,NA,NA,NA
"162","2020-08-20 14:54:34-03","UFSC","FLOR","66501","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P.","2015","03",NA,"Bovini, M.G.; Baumgratz, J.F.A.; Amorim, A.M.","2000","03","25","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"FLOR0066501","FLOR0066501","1800","Reserva Particular do Patrimônio Nacional, trilha para o Pico do Corisco.",NA,NA,NA,"Apiales",NA,NA,"Arvoreta umbrófila, pedicelo vinoso, folhas cartáeas concolores. Cálice verde, ovário alvo","17272","auto",NA,NA,NA,NA,NA
"163","2020-08-20 14:54:34-03","UFSC","FLOR","39441","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"Queiroz, M.H. de","1990","03","22","Brasil","Santa Catarina","São Pedro de Alcântara","-48.8053016662598","-27.5660991668701",NA,NA,"FLOR0039441",NA,"181",NA,NA,NA,NA,"Apiales",NA,NA,"Tombo original: 31842a.","15407","auto",NA,NA,NA,NA,NA
"164","2021-03-04 15:42:17-03","IF","SPSF","28607","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"M.Sugiyama","2000","11","30","R.S.Bianchini","2000","09","07","Brasil","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"1397","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,NA,"Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Arvoreta com aprox. 3 m de altura. Flores verde-claras em umbela (5 pétalas e 5 sépalas, ovário súpero); GEOGRAFIA: Mata Ombrófila Densa. Trilha dos Tropeiros. Base perto da sede.;","30093","auto",NA,NA,"Magnoliopsida",NA,NA
"165","2021-03-04 15:42:17-03","IF","SPSF","28606","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Vell.)) Seem.","I. Cordeiro",NA,NA,NA,"L.Rossi","2000","09","19","Brasil","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"2140","P.E.Serra do Mar, Núcleo Caraguatatuba","60","150","Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Árvore prostrada de 4 m de altura. Ramos frágeis. Inflorescência e corola verde-clara.; GEOGRAFIA: Mata Ombrófila Densa de Encosta. Trilha dos Tropeiros.;","30093","auto",NA,NA,"Magnoliopsida",NA,NA
"166","2021-03-04 15:42:17-03","IF","SPSF","47377","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Vell.)) Seem.",NA,NA,NA,NA,"G.D.Colletta & A.G.Aguirre & J.Teixeira","2013","06","14","Brasil","SP","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"1192","Trilha de Castelhanos",NA,NA,"Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Árvore, 3m, inflorescências vináceas, odorífera. Posta na sílica.; GEOGRAFIA: Antes do Pico, Floresta Ombrófila Densa.;","23719","auto",NA,NA,"Magnoliopsida",NA,NA
"167","2021-03-04 15:42:17-03","IF","SPSF","10041","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Vell.)) Seem.","P. Fiaschi",NA,NA,NA,"A.Custodio Filho","1983","08","30","Brasil","SP","Salesópolis","-45.866667","-23.633333",NA,NA,NA,NA,"1441","Estacão Biológica de Boracéia","890","950","Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Arbusto 3m de altura, flores esverdeadas e estames creme.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"168","2021-03-04 15:42:17-03","IF","SPSF","10042","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Vell.)) Seem.",NA,NA,NA,NA,"A.Custodio Filho","1983","08","30","Brasil","SP","Salesópolis","-45.866667","-23.633333",NA,NA,NA,NA,"1442","Estacão Biológica de Boracéia","890","950","Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Arbusto de 4 m de altura. Flores esverdeadas e estames creme.; GEOGRAFIA: Município mencionado na exsicata = Biritiba Mirim. Coordenadas de Salesópolis.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"169","2021-03-04 15:42:17-03","IF","SPSF","10519","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Vell.) Seem.)","P. Fiaschi",NA,NA,NA,"S.Romaniuc Neto & A.Custodio Filho","1984","09","14","Brasil","SP","Salesópolis","-45.866667","-23.633333",NA,NA,NA,NA,"232","Estacão Biológica de Boracéia","890","950","Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Árvore com 4 m de altura. Flores esverdeadas. Eixo da inflorescência arroxeado.; GEOGRAFIA: Município mencionado na Exsicata = Biritiba Mirim. Coordenadas pertencem a Salesópolis.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"170","2021-03-04 15:42:17-03","IF","SPSF","11016","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Vell.) Seem.)","P. Fiaschi",NA,NA,NA,"A.Custodio Filho","1986","06","01","Brasil","SP","Salesópolis","-45.866667","-23.633333",NA,NA,NA,NA,"2712","Estação Biológica de Boracéia",NA,NA,"Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Arbusto 2m de altura, inflorescência com base vinho e ápice creme.; GEOGRAFIA: Casa Grande;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"171","2021-03-04 15:42:17-03","IF","SPSF","34373","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Vell.)) Seem.","R. Cielo-Filho",NA,NA,NA,"N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza.","2005","02","20","Brasil","SP","Caraguatatuba","-45.428056","-23.592222",NA,NA,NA,NA,"6048","Parque Estadual da Serra do Mar - Núcleo Caraguatatuba.",NA,NA,"Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Árvore de 5m de altura. Flores.; GEOGRAFIA: UTM: X=456324 Y=7390865 ZONA=23;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"172","2021-03-04 15:42:17-03","IF","SPSF","36608","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"E.H.A.Rodrigues","1994","03","09","A.Custódio Filho","1983","08","30","Brasil","SP","Salesópolis","-45.866667","-23.633333",NA,NA,NA,NA,"1442","Estacão Biológica de Boracéia","890","950","Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Arbusto de 4 m de altura. Flores esverdeadas e estames creme.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"173","2021-03-04 15:42:17-03","IF","SPSF","44427","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Seem.)) (Vell.)","G.A.D.C.Franco","2010","01","11","R.L.R.Santos & N.M.Ivanauskas & R.T.Polisel & T.M.Ribeiro & J. Ferreira","2009","04","28","Brasil","SP","Itaberá","-49.143611","-23.841667",NA,NA,NA,NA,"118","Estação Ecológica de Itaberá","665","665","Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Flor em botão.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"174","2021-03-04 15:42:17-03","IF","SPSF","46676","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Seem.)) (Vell.)",NA,NA,NA,NA,"V.B.Zipparro & K.J.F.Alves","2007","12","12","Brasil","SP","Ubatuba","-45.058333","-23.541667",NA,NA,NA,NA,"2289","Parque Estadual da Ilha Anchieta (PEIA)",NA,NA,"Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Árvore com ca. de 4m de altura, presença de botões verdes.; GEOGRAFIA: Floresta Ombrófila Densa. Trilha do Leste, ambiente sombreado.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"175","2021-03-04 15:42:17-03","IF","SPSF","46677","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Seem.)) (Vell.)",NA,NA,NA,NA,"V.B.Zipparro","2007","12","12","Brasil","SP","Ubatuba","-45.058333","-23.541667",NA,NA,NA,NA,"2302","Parque Estadual da Ilha Anchieta (PEIA)",NA,NA,"Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Árvore caída viva, ca. de 7,5m de altura, presença de botões e flores.; GEOGRAFIA: Trilha do Sul, floresta rala, ambiente sombreado. Parcela F da fitossociologia.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"176","2021-03-04 15:42:17-03","IF","SPSF","47491","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Vell.) Seem.)","N.M.Ivanauskas","2013","02","27","C.Moura & F.E.S.P.Vilela & F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A. de Oliveira","2013","02","19","Brasil","SP","Iporanga","-48.668611","-24.571111",NA,NA,NA,NA,"436","Sem Fim","332","332","Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Árvore com flores amarelo-esverdeadas.; GEOGRAFIA: Floresta Ombrófila Densa Submontana.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"177","2021-03-04 15:42:17-03","IF","SPSF","48503","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","((Vell.) Seem.)","F. A. R. D. P. Arzolla","2014","03","01","F. A. R. D. P. Arzolla & A.Z.Antunes","2014","02","04","Brasil","SP","Eldorado","-48.13","-24.366389",NA,NA,NA,NA,"1649","Fazenda Nova Trieste","300","300","Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Árvore com botões florais.; GEOGRAFIA: Moquem.&nf;Floresta Ombrófila Densa Submontana.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"178","2021-03-04 15:42:17-03","IF","SPSF","30028","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"P.Fiaschi","2002","03","31","F.C.P.Garcia","1988","12","04","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"255","Picinguaba",NA,NA,"Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Árvore com 6 m de altura. Inflorescência pêndulo. Flores verdes a creme com pedicelo vinho.;","34265","auto",NA,NA,"Magnoliopsida",NA,NA
"179","2021-03-04 15:42:17-03","IF","SPSF","30031","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus",NA,"P.Fiaschi","2002","03","31","J.E.L.S. Ribeiro","1988","08","08","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"534","Picinguaba",NA,NA,"Magnoliophyta","Apiales","América do Sul",NA,"COLETA: Árvore monóica de 6 m de altura. Flores verdes com pedicelo avermelhado.; GEOGRAFIA: Trilha para o Mangue do Rio Picinguaba.;","34265","auto",NA,NA,"Magnoliopsida",NA,NA
"180","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Gilibertia","monogyna","Gilibertia monogyna","(Vell) Marchal",NA,NA,NA,NA,"Vellozo, JMC",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in sylvis maritimis Pharmacopolitanis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Gilibertia","monogyna","Gilibertia monogyna","(Vell) Marchal",NA,NA,NA,NA,"St.-Hil, A",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"C1690","Habitat in provincia S. Paulo",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","53860","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem","Fiaschi, P.","2013",NA,NA,"Mattos, J.","1961","09",NA,"Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,"HAS0053860",NA,"9108","Estação Biológica de Boraceia",NA,NA,"Magnoliophyta",NA,NA,NA,"1,5m de alt, peciolos longos, inflorescência em umbela","18032","auto",NA,NA,NA,NA,NA
"183","2019-11-21 09:59:18-03","IBt","SP","14473","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P; Jung Mendaçolli, SL","2005",NA,NA,"Hoehne, FC","1924","12","05","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"s.n.","Piassaguera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 09:59:18-03","IBt","SP","193151","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2005",NA,NA,"Custodio Filho, A","1983","08","30","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"1441","Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 09:59:18-03","IBt","SP","193152","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2005",NA,NA,"Custodio Filho, A","1983","08","30","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"1442","Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 09:59:18-03","IBt","SP","263603","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2005","07",NA,"Vieira, CM; et al.","1989","04","06","Brasil","Rio de Janeiro","Nova Friburgo","-42.05","-22","-42.05","-22",NA,NA,"23","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 09:59:18-03","IBt","SP","262438","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.",NA,NA,NA,NA,"Anunciação, EA; Gomes, MZ","1993","06","29","Brasil","São Paulo","Iguape","-47.25","-24.55","-47.25","-24.55",NA,NA,"300","Estação Ecológica Juréia-Itatins, Caminho do Imperador, entre a praia do Rio Verde e da Juréia",NA,NA,NA,NA,NA,NA,"Árvore ca. 4m alt., botôes esverdeados",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 09:59:18-03","IBt","SP","263613","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2005","07",NA,"Pessoa, SVA; et al.","1988","05","24","Brasil","Rio de Janeiro","Nova Friburgo","-42.05","-22","-42.05","-22","SP010726","SP010726","317","Reservaa Ecológica Municipal de Macaé de Cima, nascentes do Rio das Flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 09:59:18-03","IBt","SP","276611","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2002",NA,NA,"Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1994","04","15","Brasil","São Paulo","Ubatuba","-44.866667","-23.35","-44.866667","-23.35",NA,NA,"1417","Trilha da Almada, km 13 da Rodovia Rio/Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 09:59:18-03","IBt","SP","266191","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2005","07",NA,"Pessoa, SVA","1987","08","20","Brasil","Rio de Janeiro","Nova Friburgo","-42.05","-22","-42.05","-22",NA,NA,"277","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 09:59:19-03","IBt","SP","426200","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Romaniuc Neto, S; Almeida Scabbia, RJ","2008","10","08","Búgola Silva, F; Santos, A; Almeida Scabbia, RJ","2008","03","13","Brasil","São Paulo","Santo André","-46.299058","-23.780086","-46.299058","-23.780086",NA,NA,"8097","Paranapiacaba, Núcleo Olho D'Água. Trilha do Gravatá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 09:59:18-03","IBt","SP","244274","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2005",NA,NA,"Kirizawa, M","1990","05","28","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"2278","Serra de Bertioga, Rodovia Mogi das Cruzes - Bertioga",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"193","2019-11-21 09:59:19-03","IBt","SP","350426","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Cordeiro, I",NA,NA,NA,"Rossi, L; Kawasaki, ML; Bopp, L","2000","09","19","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"2140","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros","60","150",NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"194","2019-11-21 09:59:19-03","IBt","SP","350425","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Sugiyama, M","2000","11",NA,"Simão Bianchini, R; Bianchini, S; Rosário, RPG","2000","09","07","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"1397","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros, base perto da sede",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"195","2019-11-21 09:59:18-03","IBt","SP","253138","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Anunciação, EA","1993","09","19","Rossi, L; et al.","1992","03","11","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1042","Estação Ecológica Juréia-Itatins, Caminho do Imperador",NA,NA,NA,NA,NA,NA,"Arvoreta, 3,0m alt., DAP 5,0cm, frutos negros, interior da mata de encosta","55628","auto",NA,NA,NA,NA,NA
"196","2019-11-21 09:59:18-03","IBt","SP","261956","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Aragaki, S","1993","08","04","Aragaki, S; et al.","1993","03","06","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"28","Estação Ecológica Juréia-Itatins, Caminho do Imperador em direção à praia do Rio Verde, próximo à Cachoeira do Senhor",NA,NA,NA,NA,NA,NA,"Arvoreta ca. 2,5m alt., botões esverdeados, corola alvo esverdeada, anteras castanha","55628","auto",NA,NA,NA,NA,NA
"197","2019-11-21 09:59:18-03","IBt","SP","298153","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.",NA,NA,NA,NA,"Costa, CB; Anunciação, EA; Kawauchi, GY","1996","02","19","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"129","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"198","2019-11-21 09:59:18-03","IBt","SP","250026","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Carvalhaes, MA",NA,NA,NA,"Melo, MMRF; et al.","1991","04","24","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"937","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador, em direção a praia de Juréia, mata",NA,NA,NA,NA,NA,NA,"Arvoreta ca. 3m alt., mais ou menos escandente, flores alvo esverdeadas, frutos alvos","55628","auto",NA,NA,NA,NA,NA
"199","2019-11-21 09:59:18-03","IBt","SP","247689","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Costa, MP",NA,NA,NA,"Cordeiro, I; et al.","1991","02","20","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"821","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador, margem do Rio Verde, restinga arbórea",NA,NA,NA,NA,NA,NA,"Arvoreta cal. 1,5m alt., inflorescência de raque enegrecidos, flores creme esverdeadas, frutos nigrescentes","55628","auto",NA,NA,NA,NA,NA
"200","2019-11-21 09:59:18-03","IBt","SP","238161","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Costa, MP",NA,NA,NA,"Cordeiro, I; et al.","1990","03","15","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"553","Reserva Ecológica Juréia-Itatins, Interior da mata próximo ao alojamento",NA,NA,NA,NA,NA,NA,"Arbusto até 1,5m alt., flores esverdeadas","55628","auto",NA,NA,NA,NA,NA
"201","2019-11-21 09:59:18-03","IBt","SP","244826","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Costa, MP",NA,NA,NA,"Cordeiro, I; et al.","1990","06","20","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"666","Reserva Ecológica Juréia-Itatins, Serra da Juréia, cachoeira do Salto, beira do rio",NA,NA,NA,NA,NA,NA,"Arbusto ca. 2,0m alt., flores esverdeadas, estames alvos","55628","auto",NA,NA,NA,NA,NA
"202","2019-11-21 09:59:18-03","IBt","SP","244685","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Costa, MP",NA,NA,NA,"Mamede, MCH; et al.","1990","06","21","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"277","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira Grande, mata",NA,NA,NA,NA,NA,NA,"Arvoreta 2m alt., flores creme esverdeadas, frutos imaturos verdes com apice vináceos","55628","auto",NA,NA,NA,NA,NA
