"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"152","2016-09-28 12:02:17-03","MNHN","RECOLNAT_MNHN_P","P02717050","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","São Paulo",NA,"Province de Saint-Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717050' target='other'> <mi>dwc_moreinfo</mi></a>","P02717050","P02717050_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1611 bis",NA
"153","2016-09-28 11:49:23-03","MNHN","RECOLNAT_MNHN_P","P02717051","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717051' target='other'> <mi>dwc_moreinfo</mi></a>","P02717051","P02717051_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2378",NA
"154","2016-09-28 12:02:17-03","MNHN","RECOLNAT_MNHN_P","P02717052","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","São Paulo",NA,"Province de Saint-Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717052' target='other'> <mi>dwc_moreinfo</mi></a>","P02717052","P02717052_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1611 bis",NA
"155","2016-09-28 12:02:15-03","MNHN","RECOLNAT_MNHN_P","P02717053","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","São Paulo",NA,"Prov. Saint-Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717053' target='other'> <mi>dwc_moreinfo</mi></a>","P02717053","P02717053_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1487",NA
"156","2016-09-28 11:54:11-03","MNHN","RECOLNAT_MNHN_P","P02717054","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","São Paulo",NA,"Prov. Saint-Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717054' target='other'> <mi>dwc_moreinfo</mi></a>","P02717054","P02717054_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1487",NA
"157","2015-09-04 05:37:02-03","MNHN","RECOLNAT_MNHN_P","P02717055","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil","São Paulo",NA,"Prov. Saint-Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02717055' target='other'> <mi>dwc_moreinfo</mi></a>","P02717055","P02717055_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1487",NA
"158","2015-09-04 05:33:59-03","MNHN","RECOLNAT_MNHN_P","P02716985","PreservedSpecimen",NA,"Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.",NA,"Smith, L.B.|Klein, R.M.",NA,"1964","12","19","Brésil","Santa Catarina",NA,"Mun. Guaraciaba: Forest, Rio Liso","-53.9","-26.53333",NA,NA,"400","600","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02716985' target='other'> <mi>dwc_moreinfo</mi></a>","P02716985","P02716985_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14157",NA
"159","2020-12-11 11:33:23-03","UFMG","BHCB","15348","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake",NA,"Anjos, M dos","10","1989","02",NA,"Brasil","Minas Gerais","Contagem","Bairro Lindéia.","-44.0536003112793","-19.9316997528076",NA,NA,NA,NA,"Invasora. Subarbustivo.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"16743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:33:23-03","UFMG","BHCB","29438","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake",NA,"Werneck, MS","6","1994","02","07","Brasil","Minas Gerais","Belo Horizonte","Bairro Serra.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Área úmida. Ruderal. Herbáceo. Inflorescência amarela. Indivíduo 3.1.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:33:31-03","UFMG","BHCB","190551","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.",NA,"Korte, A","5463","2011","03","16","Brasil","Santa Catarina","Bom Retiro","Negrinha","-49.68","-27.72","-49.68","-27.72","880","880","Arbusto 2m, flor amarela; Floresta Ombrófila Mista","BHCB190551",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:33:31-03","UFMG","BHCB","190565","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.",NA,"Stival-Santos, A; Uller, HF; Silveira, S","255","2008","12","12","Brasil","Santa Catarina","Anita Garibaldi","Pinheirinho.","-51.028611","-27.7175","-51.028611","-27.7175","820","820","Interior da mata, floresta ombrófila mista","BHCB190565",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:18:08-03","UFPR","UPCB","3252","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","S.F.Blake","Barroso, G.M.","Hatschbach, G.","7760","1961","02","28","Brasil","Paraná","Castro","Abapã","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"Erva alta, capítulo amarelo. Mata semi-devastada..",NA,NA,NA,NA,NA,NA,"50779","auto","1961","01","01",NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:18:08-03","UFPR","UPCB","28068","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","S.F.Blake","Kozera, C. & Silva, S.M.","Silva, S.M.",NA,"1995","01","06","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 1,50m. Floresta com Araucária..",NA,NA,NA,NA,NA,NA,"25180","auto","1996","08",NA,NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:18:08-03","UFPR","UPCB","16141","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","S.F.Blake","Hatschbach, G.","Kummrow, R.","3096","1988","11","23","Brasil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Planta não ramificada, até 2m, capítulo vinoso. Clareira da mata..",NA,NA,NA,NA,NA,NA,"25180","auto","1989","01","01",NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:18:08-03","UFPR","UPCB","7972","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","S.F.Blake","Barroso, G.M.","Hatschbach, G.","18022","1967","12","05","Brasil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbusto, 1,50m, lígula creme esverdeada. Clareira da mata Araucaria-Ocotea..",NA,NA,NA,NA,NA,NA,"46557","auto","1969","01","01",NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:18:08-03","UFPR","UPCB","16532","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","S.F.Blake","Hatschbach, G.","Silva, J.M.","421","1987","11","09","Brasil","Paraná","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Erva, 1m, capítulo com lígula amarela. Clareira de capão com Araucária..",NA,NA,NA,NA,NA,NA,"25180","auto","1988","01","01",NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:18:08-03","UFPR","UPCB","7243","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","S.F.Blake","Wells, J.R.","Hatschbach, G.","17800","1967","11","13","Brasil","Paraná","Campina Grande do Sul","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto, 1,50m, lígula creme. Capoeira..",NA,NA,NA,NA,NA,NA,"55154","auto","1968","08",NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:18:08-03","UFPR","UPCB","33431","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","S.F.Blake","Hatschbach, G.","Hatschbach, G.","20520","1968","12","06","Brasil","Paraná","Laranjeiras do Sul","Rio das Cobras","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"Arbusto, 1m, capítulo creme. Capoeira..",NA,NA,NA,NA,NA,NA,"28404","auto","1989","01","01",NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:18:08-03","UFPR","UPCB","1803","PreservedSpecimen","Plantae","Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.","Barroso, G.M.","Hatschbach, G.","5216","1959","11","23","Brasil","Paraná","Campina Grande do Sul","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Planta alta, ereta, 1m. Capoeira em local algo sombreado..",NA,NA,NA,NA,NA,NA,"55154","auto","1959","01","01",NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:18:08-03","UFPR","UPCB","36519","PreservedSpecimen","Plantae","Asteraceae","Polymnia","silphioides","Polymnia silphioides","DC.","Barroso, G.M.","Hatschbach, G.","5216","1959","11","23","Brasil","Paraná","Campina Grande do Sul","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Planta alta, ereta, 1m. Capoeira em local algo sombreado..",NA,NA,NA,NA,NA,NA,"55154","auto","1959","01","01",NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:18:09-03","UFPR","UPCB","96829","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Meyer, F.S.","Graf, L.V.","210","2018","03","28","Brasil","Paraná","Curitiba","Campus Jardim Botânico-UFPR","-49.237177","-25.446535","-49.237177","-25.446535",NA,NA,"Local aberto. Erva 50 cm altura. Capítulos amarelos.","UPCB0047151",NA,NA,NA,NA,NA,NA,NA,"2020","01",NA,NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:18:09-03","UFPR","UPCB","84676","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Dematteis, M.","Barbosa, E.","881","2004","02","20","Brasil","Paraná","Guarapuava","BR-277, Rio das mortes.","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Ereta até 1m. Beira do rio encachoeirado..",NA,NA,NA,NA,NA,NA,"53832","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"174","2013-08-14 15:40:00-03","MO","MOBOT","100621247","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","A.L. Cabrera","Angel L. Cabrera","Cabrera 2784","1933","3","26","Argentina",NA,NA,"Alrededores de La Plata. Los Talos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"175","2013-03-12 05:31:00-03","MO","MOBOT","1395565","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","N. De la Barra","N. de la Barra","De la Barra 695","1995","12","13","Bolivia","Cochabamba","Cercado","Zona Quintanilla, entre el Río Rocha y El Castillo. Se desarrolla sobre suelos profundos, compuestos por estratos de arenas y cantos rodados estratificados. compañera en los matorrales seriales pione ros en los margenes de los rios y otros cauces fluviales, en zonas con res tos del bosque ripario de sauce en el valle de Cochabamba. Se distribuye desde el Brasil, Bolivia, Paraguay, Uruguay y norte y este de la Argentina.",NA,NA,NA,NA,"2560.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2011-02-18 21:13:00-02","MO","MOBOT","2294795","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","Cristóbal, C. L., //","Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","Tressens 3862","1991","2","13","Argentina","Corrientes","Santo Tomé","Ayo. Chimiray y ruta 40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2009-06-25 14:16:00-03","MO","MOBOT","2294815","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","Ariza Espinar, L.","Armando T. Hunziker","Hunziker 3384","1942",NA,NA,"Argentina","Buenos Aires","Tigre","Delta del Río Paraná, primera sección: Arroyo Gelves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2009-06-25 14:16:00-03","MO","MOBOT","2439014","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","Ariza Espinar, L.","Armando T. Hunziker","Hunziker 932","1939",NA,NA,"Argentina","Buenos Aires","Tigre","Delta del Río Paraná, primera sección: Arroyo Gelves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2016-11-15 05:15:00-02","MO","MOBOT","2458691","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","Cristóbal, C. L., //","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 44020","1992","1","29","Brazil","Rio Grande do Sul",NA,"Iraí, ladera con selva frente al Balneario Oswaldo Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","3380620","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","G.M. Barroso","Gert G. Hatschbach","Hatschbach 17808","1967",NA,NA,"Brazil",NA,NA,"Quebrada Fuada (Mun. Rio Branco do Sul) Pr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2009-07-10 17:58:00-03","MO","MOBOT","3380894","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","T.M.P.","Troels M. Pedersen","Pedersen 9551","1969",NA,NA,"Paraguay","Misiones",NA,"Santiago. Estancia La Soledad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","3381055","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake",NA,"August G. Schulz","Schulz 6604","1947","1","29","Argentina","Jujuy",NA,"Salta, camino cornisa Salta-Jujuy. Habitat: Borde de camino, ladera alta, en bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","3381189","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","Zardini","Elsa M. Zardini","Zardini 1334","1981","3","21","Argentina","Buenos Aires",NA,"Punta Lara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","3381503","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","P. Dusén","Per Dusén","Dusén s.n.","1915",NA,NA,"Brazil","Paraná",NA,"Jaguaria hyra ad marginem sivalae.",NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2012-04-13 09:00:00-03","MO","MOBOT","3381982","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","G.M. Barroso","Lyman B. Smith|Roberto M. Klein","Smith 14157","1964","12","19","Brazil","Santa Catarina",NA,"Mun. Guaraciaba: Forest, Rio Liso, 13 km northwest of São Miguel d'Oeste.","-53.56666","-26.53333",NA,NA,"400.00000000","600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2014-11-28 13:09:00-02","MO","MOBOT","3382844","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","G. Hatschbach","Gert G. Hatschbach|Maria M. Hatschbach|E. Barboza","Hatschbach 56385","1992","2","19","Brazil","Paraná",NA,"Rio Jangada (mun. Jangada).",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2013-08-23 04:12:00-03","MO","MOBOT","3382916","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","C.L. Cristóbal","Ricardo O. Vanni","Vanni 2964","1991","12","18","Argentina","Misiones","Iguazú","Parque Nacional Iguazú. 8 Km E de Pto. de las Canoas. Borde de camino, selva marginal del río Iguazú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","3383040","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","G. Hatschbach","Gert G. Hatschbach","Hatschbach 42683","1980","1","8","Brazil","Paraná",NA,"Rio Caniu (mun. Palmeira).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2011-03-01 10:05:00-03","MO","MOBOT","3383049","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","Rambo","Balduino Rambo","Rambo 30992","1946","1","3","Brazil",NA,NA,"S. Fco. de Paula, Vila Oliva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2016-11-15 05:15:00-02","MO","MOBOT","3383084","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","Roger W. Sanders","Antonio C. Krapovickas","Krapovickas 2700","1945","12","30","Argentina","Buenos Aires","La Plata","Palo Blanco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","592838","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","J. Pruski (NY)","James C. Solomon","Solomon 10569","1983","5","7","Bolivia","Tarija","Arce","2-3 hours by trail from comunidad Sidras (on trail to Tariquia). Moist subtropical forest with some disturbance.","-64.53333","-22.2",NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","83-70",NA
"192","2020-06-17 08:17:00-03","MO","MOBOT","594063","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","J. Pruski (NY)","James C. Solomon","Solomon 9941","1983","4","21","Bolivia","Tarija","Arce","29.2 km S of Emborozú-Sidras road on road to Bermejo, (12.7 km S of Naranjo Agrio). Disturbed moist subtropical forest with abundant epiphytes.","-64.4833333","-22.3666667",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","83-49",NA
"193","2016-10-25 12:59:00-02","MO","MOBOT","100935374","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","R. Pozner","Manuel J. Belgrano|M. Mónica Ponce|Diego L. Salariato","Belgrano 666","2006","11","26","Argentina","Misiones","Guaraní","Alrededores del puente sobre el Arroyo Yabotí, al otro lado del acceso al Parque Provincial Moconá.","-53.9086111","-27.145",NA,NA,"171.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","1069381","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Harold Robinson (US)","Elsa M. Zardini|Leongino Guerrero","Zardini 43810","1995","11","27","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest II (around Río Bonito on eastern side of property). Tall forest on red sandy soil.","-54.80472","-25.63194",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1033",NA
"195","2013-05-30 13:03:00-03","MO","MOBOT","1903081","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","H. Robinson (US)","R. Ehrich","Ehrich 426","1988","2","21","Bolivia","Tarija",NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"196","2009-08-21 04:37:00-03","MO","MOBOT","2197759","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Sáenz, A. A.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1151","1999","5","8","Argentina","Misiones","Guaraní","Orilla Arroyo Yabotí","-53.9","-27.13333",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2013-12-08 11:35:00-02","MO","MOBOT","2246691","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"G.J. Seijo","Seijo 223",NA,NA,NA,"Argentina","Misiones","San Pedro","Parque Provincial Moconá","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","2256465","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Sáenz, A. A.","Angel L. Cabrera","Cabrera 29177","1978","2","13","Argentina","Misiones","Apóstoles","Ruta 203, entre Ruta Nacional 14 y Ruta 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2009-10-24 10:18:00-02","MO","MOBOT","2297006","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Sáenz, A. A.","Fernando O. Zuloaga|Cecilia Ezcurra|Osvaldo Morrone","Zuloaga 3250","1987","11","26","Argentina","Misiones","Concepción","de Apóstoles a Concepción de la Sierra, Arroyo Las Tunas, 2 km de Concepción de la Sierra","-55.51666","-27.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2011-03-17 21:51:00-03","MO","MOBOT","2340475","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Sáenz, A. A.","Cecilia Xifreda|S. Maldonado","Xifreda 455","1986","12","13","Argentina","Misiones","Iguazú","Parque Nacional Iguazú, camino a Cabureí, Ruta 101, km 22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2011-03-15 06:39:00-03","MO","MOBOT","2340498","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Ariza Espinar, L.","Gloria E. Barboza|Franco E. Chiarini|Marisa Matesevach|C. Carrizo García","Barboza 435","2002","12","7","Argentina","Misiones","San Ignacio","Camino hacia el Arroyo Macaco, pasando Santo Pipó desvío por camino de tierra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2009-10-18 08:02:00-02","MO","MOBOT","2404580","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Sáenz, A. A.","F. M. Rodríguez","Rodríguez 633","1912","9","20","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2009-10-24 10:42:00-02","MO","MOBOT","2404610","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Sáenz, A. A.","Fernando O. Zuloaga|Diego Giraldo-Cañas|F. Biganzoli","Zuloaga 6719","1998","3","27","Argentina","Misiones","Guaraní","Ruta Provincial 21 de Paraíso a Moconá, picada de extracción de madera","-54.13333","-26.83333",NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2011-03-17 21:51:00-03","MO","MOBOT","2406154","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Sáenz, A. A.","Cecilia Xifreda|S. Maldonado","Xifreda 538","1986","12","18","Argentina","Misiones","Leandro N. Alem","Ruta 4, 4 km al E de Leandro N. Alem, Arroyo Saracura, bañado chico","-55.33333","-27.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
