"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"193","2020-07-23 12:14:48-03","CEPLAC","CEPEC","15380","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"S. A. Mori","11138","1978","11","18",NA,"Brasil","Bahia","MARACÁS","Rod. BA-250. 13-25Km a E Maracás. Margem da estrada.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,"M. P. Morim","50558","auto","0W0'0","0S0'0",NA,NA,NA,NA,"30/12/1983",NA,NA,NA
"194","2020-07-23 12:14:48-03","CEPLAC","CEPEC","61902","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"C. V. Roderjan","430","1985","12","11",NA,"Brasil","Paraná","MORRETES","Rod. PR-410, estr. da Graciosa.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"G. Hatschbach","30514","auto","0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"195","2020-07-23 12:14:48-03","CEPLAC","CEPEC","137891","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"H. C. de Lima","4982",NA,NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"H. C. de Lima","29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-07-23 12:14:48-03","CEPLAC","CEPEC","192","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"R. P. Belém","1426","1965","07","29",NA,"Brasil","Bahia","CAMACAN","Rod. Camacan/Itabuna.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,"M. P. Morim","22686","auto","0W0'0","0S0'0",NA,NA,NA,NA,"30/09/2006",NA,NA,NA
"197","2020-09-22 13:48:48-03","USP","SPFW","1042","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Newtonia","glaziovii","Newtonia glaziovii","(Harms) BurkartinBarth;Yoneshigue","Reitz ;Klein","5608","1957","11","06",NA,"Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529","200","200",NA,NA,NA,NA,"A. Burkart 1961","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-09-22 13:48:48-03","USP","SPFW","6059","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis;M.P.Lima","Ceccantini, G.C.T. Locosselli, G.M.; Olivog, N.","3822","2012","12","11",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.6025","-19.342222","849","849",NA,"Duas baquetas, divididas em 2 partes.",NA,NA,"L.M. Borges",NA,NA,"43º36'09''W","19º20'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-09-22 13:48:48-03","USP","SPFW","6058","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis;M.P.Lima","Ceccantini, G.C.T. Locosselli, G.M.; Olivog, N.","3821","2012","12","11",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.602778","-19.342222","845","845",NA,"Duas baquetas, divididas em 2 partes.",NA,NA,"L.M. Borges",NA,NA,"43º36'10''W","19º20'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-11-04 17:29:31-03","UEM","HUEM","11140","S","Plantae",NA,NA,"Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth) G.P. Lewis & M.P.Lima","Soares, A; W.Maschio","86","1997","05","15",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,"Árvore com 35 m de altura; copa aberta","HUEM000006293","HUEM000006293","Hatschbach, G","37295","auto",NA,NA,"1997","09","03",NA,NA,NA,NA,NA
"201","2016-12-19 13:51:30-02","PERD","PERD","514","S","Plantae",NA,NA,"Leguminosae-Mim","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.","Garcia, FCP","985","2002","08","21",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore. Presença de inflorescências espiciformes.",NA,NA,"Garcia, FCP","28215","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
"202","2016-12-19 13:51:30-02","PERD","PERD","403","S","Plantae",NA,NA,"Leguminosae-Mim","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.","Nunes, SRDF da S; Pereira, RM; Almeida, ED","138","2002","02","05",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Estrada do Salão Dourado","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore ca. 20m de altura, com frutos velhos de cor marrom e nervação proeminente nas valvas.",NA,NA,"Nunes, SRDFS;","28215","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
"203","2016-12-19 13:51:30-02","PERD","PERD","472","S","Plantae",NA,NA,"Leguminosae-Mim","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.","Nunes, SRDF da S","132","2002","01","07",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore. Com frutos velhos coletados no chão porque havia abelhas na árvore.",NA,NA,"Nunes, SRDFS;","28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA
"204","2016-12-19 13:51:30-02","PERD","PERD","289","S","Plantae",NA,NA,"Leguminosae-Mim","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","29","2001","03","13",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore com ca. 23m de altura. Frutos imaturos.",NA,NA,"Nunes, SRDFS;","28215","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
"205","2016-12-19 13:51:30-02","PERD","PERD","525","S","Plantae",NA,NA,"Leguminosae-Mim","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.","Bortoluzzi, RLC; Rogério; Marquinhos","274","1998","09","25",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore ca. 30m de altura. Frutos vinho, superfície do fruto reticulada.",NA,NA,"Nunes, SRDFS;","28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA
"206","2016-12-19 13:51:30-02","PERD","PERD","441","S","Plantae",NA,NA,"Leguminosae-Mim","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.","Nunes, SRDF da S; Santos, AG; Almeida, ED; Santos, WQ","162","2002","03","14",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore ca. 38m de altura, com frutos velhos de cor marrom.",NA,NA,"Nunes, SRDFS;","28215","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
"207","2016-12-19 13:51:30-02","PERD","PERD","524","S","Plantae",NA,NA,"Leguminosae-Mim","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.","Bortoluzzi, RLC","179","1998","06","26",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Meio.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore ca. 25m de altura com frutos ca 50 a 60 cm de comprimento, cor verde, nervuras salientes na superfície do fruto (rugoso), afastado ca 15m para interior da trilha.",NA,NA,"Nunes, SRDFS;","28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA
"208","2020-11-12 16:59:40-03","UEL","FUEL","36775","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Soares, A; Maschio, W","86","1997","05","15",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Hatschbach, G","37295","auto",NA,NA,"1997","09","03",NA,NA,NA,NA,NA
"209","2020-11-12 16:59:40-03","UEL","FUEL","65","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Hatschbach, G","17907","1967","11","21",NA,"Brasil","Paraná","Paranaguá","Picadão Cambará, Col. Limeira, Col. Limeira","-48.5092010498047","-25.5200004577637","30","200",NA,NA,NA,NA,"Tamashiro, JY","24916","auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-01 15:00:26-03","UnB","UB","190320","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Newtonia","glaziovii","Newtonia glaziovii","(Harms) Burkart ex Barth & Yoneshigue","Heringer, EP","9741","1953","01",NA,"Southern America","Brasil","Rio de Janeiro",NA,"Barragem do Mendanha, perto de Campo Grande",NA,NA,NA,NA,NA,"Fornece madeira para construção; Árvore de grande porte. Frutos grande e coriáceos",NA,NA,"Tamashiro, JY",NA,NA,NA,NA,"1979","05",NA,NA,NA,NA,NA,NA
"211","2019-11-01 15:00:41-03","UnB","UB","140467","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P. Lewis & M.P. Lima","Belém, RP","1426","1965","07","29","Southern America","Brasil","Bahia",NA,"Rodovia Camacan-Itabuna",NA,NA,NA,NA,NA,"Flores brancas.; Árvore 15m.",NA,NA,"Lewis, GP",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:00:41-03","UnB","UB","153934","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P. Lewis & M.P. Lima","Pessoal do Horto Florestal","Herb112699","1927","10","29","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Mata das Obras Públicas","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore. Flor alvacenta.",NA,NA,"Lewis, GP","57442","auto",NA,NA,"1990","10","01",NA,NA,NA,NA,NA
"213","2021-03-04 15:43:28-03","IF","SPSF","35393","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Newtonia","glaziovii","Newtonia glaziovii",NA,"O.T. Aguiar & J.B.Baitello & F.T.Rocha","687","2002","03","20","América do Sul","Brasil","SP","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: estrada para Castelhanos, trilha da Água Branca, mata&nf;;",NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"214","2021-03-04 15:43:28-03","IF","SPSF","14755","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Newtonia","warmingii","Newtonia warmingii","(Benth.) G.P.Lewis","D.A.Santin","30985","1993","09","09","América do Sul","Brasil","SP","Campinas","Parque Ecologico da UNICAMP","-47.060001373291","-22.8999996185303",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Arboreto curva 03, rua 04.;",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"215","2021-03-04 15:43:29-03","IF","SPSF","17604","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"C.V.Roderjan & Y.S.Kuniyoshi","430","1985","12","11","América do Sul","Brasil","PR","Morretes","Estrada para Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"216","2021-03-04 15:43:29-03","IF","SPSF","28725","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"I.Cordeiro","2351","2000","09","28","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"217","2021-03-04 15:43:29-03","IF","SPSF","26443","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"A.Soares & W.Maschio","86","1997","05","15","América do Sul","Brasil","PR","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"218","2021-03-04 15:43:29-03","IF","SPSF","29000","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Mimosaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii",NA,"J.B.Baitello","1012","2001","11","16","América do Sul","Brasil","SP","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca&nf;;",NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"219","2021-02-08 12:42:17-03","UFRGS","ICN","004413","S","Plantae","Dicotyledon",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Reitz, R; Klein, RM","5608","1957","11","06","América do Sul","Brasil","SC","São Francisco do Sul","Garuva Três Barras","-48.6380996704102","-26.2432994842529","200","200",NA,"árvore, 20m; mata","ICN00018734","ICN00018734 ICN00018734_1","Ribeiro, PG","23627","auto",NA,NA,"2013","03","09",NA,NA,NA,NA,NA
"220","2019-11-21 10:06:25-03","IBt","SP","285783","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Sakai, L; et al.","33403","1995","02","12",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.880278","-24.613889",NA,NA,NA,NA,NA,NA,"Mamede, MCH",NA,NA,"-47.880278","-24.613889","2008","12",NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:06:25-03","IBt","SP","141284","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Hatschbach, G","20231","1968","11","07",NA,"Brasil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708","200","200",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:06:25-03","IBt","SP","245909","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Melo, MMRF; Atanasio, A","811","1989","11","22",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Forero, E","37574","auto",NA,NA,"2006","03","29",NA,NA,NA,NA,NA
"223","2019-11-21 10:06:25-03","IBt","SP","254459","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Kirizawa, M","2625","1992","05","21",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Picada para a barragem","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Tamashiro, JY","37574","auto",NA,NA,"1997","11",NA,NA,NA,NA,NA,NA
"224","2021-03-03 13:40:38-03","IBt","SP","351465","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Cordeiro, I","2441","2000","08","24",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:06:25-03","IBt","SP","350556","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Cordeiro, I; Melo, MMRF; Mamede, MCH; Marques, AFB","2351","2000","09","28",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Captação","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"Rossi, L","30093","auto",NA,NA,"2001","02",NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:06:25-03","IBt","SP","80208","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Kuhlmann, M","3107","1954","11","26",NA,"Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Mamede, MCH","32505","auto",NA,NA,"2008","12",NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:06:25-03","IBt","SP","34395a","Extra","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Gehrt, A","s.n.","1935","10","21",NA,"Brasil","São Paulo","São Paulo","Parque da Avenida Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP025358","SP025358","Morim, MP","53584","auto",NA,NA,"2013","12",NA,NA,NA,NA,NA,NA
"228","2019-11-21 10:06:25-03","IBt","SP","34395b","Carpo","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Gehrt, A","s.n.","1935","10","21",NA,"Brasil","São Paulo","São Paulo","Parque da Avenida Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Morim, MP","53584","auto",NA,NA,"2013","12",NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:06:25-03","IBt","SP","34395","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P.Lewis & M.P.Lima","Gehrt, A","s.n.","1935","10","21",NA,"Brasil","São Paulo","São Paulo","Parque da Avenida Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP025357","SP025357","Morim, MP","53584","auto",NA,NA,"2013","12",NA,NA,NA,NA,NA,NA
