"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber","sex"
"928","2016-11-14 16:34:54-02","F","FMNH-SEEDPLANTS","V0080434F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,"R. C. Barneby",NA,NA,NA,"M. O. Dillon et al.","1986","3","15","Peru","Lambayeque","Chiclayo","ca. 5 km N of Oyotun on N side of Rio Zana",NA,NA,NA,NA,"190",NA,NA,"V0080434F","V0080434F_01","4307","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"929","2016-04-15 10:27:54-03","F","FMNH-SEEDPLANTS","V0365662F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0365662F","V0365662F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"930","2016-04-15 10:27:55-03","F","FMNH-SEEDPLANTS","V0365663F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0365663F","V0365663F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"931","2016-04-15 10:27:55-03","F","FMNH-SEEDPLANTS","V0365664F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0365664F","V0365664F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"932","2016-04-15 10:27:57-03","F","FMNH-SEEDPLANTS","V0365665F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0365665F","V0365665F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"933","2016-04-15 10:27:57-03","F","FMNH-SEEDPLANTS","V0365666F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0365666F","V0365666F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"934","2016-04-15 10:27:58-03","F","FMNH-SEEDPLANTS","V0365667F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0365667F","V0365667F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"935","2016-04-15 10:27:59-03","F","FMNH-SEEDPLANTS","V0365668F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0365668F","V0365668F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"936","2016-04-15 10:27:59-03","F","FMNH-SEEDPLANTS","V0365669F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0365669F","V0365669F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"937","2016-04-15 10:28:00-03","F","FMNH-SEEDPLANTS","V0365670F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0365670F","V0365670F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"938","2016-04-15 10:28:00-03","F","FMNH-SEEDPLANTS","V0365671F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0365671F","V0365671F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"939","2016-04-15 10:28:01-03","F","FMNH-SEEDPLANTS","V0365672F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0365672F","V0365672F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"940","2016-04-15 10:28:01-03","F","FMNH-SEEDPLANTS","V0365673F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0365673F","V0365673F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"941","2016-04-15 10:28:02-03","F","FMNH-SEEDPLANTS","V0365674F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0365674F","V0365674F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"942","2016-04-15 10:28:02-03","F","FMNH-SEEDPLANTS","V0365675F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0365675F","V0365675F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"943","2016-04-15 10:28:03-03","F","FMNH-SEEDPLANTS","V0365676F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0365676F","V0365676F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"944","2016-04-15 10:28:03-03","F","FMNH-SEEDPLANTS","V0365677F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0365677F","V0365677F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"945","2016-04-15 10:28:04-03","F","FMNH-SEEDPLANTS","V0365678F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0365678F","V0365678F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"946","2016-04-15 10:28:05-03","F","FMNH-SEEDPLANTS","V0365680F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0365680F","V0365680F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"947","2016-04-15 10:28:06-03","F","FMNH-SEEDPLANTS","V0365681F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0365681F","V0365681F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"948","2016-04-15 10:28:07-03","F","FMNH-SEEDPLANTS","V0365682F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0365682F","V0365682F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"949","2016-04-15 10:28:40-03","F","FMNH-SEEDPLANTS","V0365683F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0365683F","V0365683F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"950","2020-05-08 16:30:49-03","F","FMNH-SEEDPLANTS","V0365684F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,"J. A. Steyermark","1945","2","24","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0365684F","V0365684F_01","61149","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"951","2016-04-15 10:28:41-03","F","FMNH-SEEDPLANTS","V0365685F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365685F","V0365685F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"952","2016-04-15 10:28:42-03","F","FMNH-SEEDPLANTS","V0365686F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365686F","V0365686F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"953","2016-04-15 10:28:42-03","F","FMNH-SEEDPLANTS","V0365687F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365687F","V0365687F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"954","2016-04-15 10:28:43-03","F","FMNH-SEEDPLANTS","V0365688F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0365688F","V0365688F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"955","2016-04-15 10:28:44-03","F","FMNH-SEEDPLANTS","V0365690F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0365690F","V0365690F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"956","2016-04-15 10:28:45-03","F","FMNH-SEEDPLANTS","V0365691F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365691F","V0365691F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"957","2016-04-15 10:28:46-03","F","FMNH-SEEDPLANTS","V0365692F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365692F","V0365692F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"958","2016-04-15 10:28:46-03","F","FMNH-SEEDPLANTS","V0365693F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365693F","V0365693F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"959","2016-04-15 10:28:48-03","F","FMNH-SEEDPLANTS","V0365694F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365694F","V0365694F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"960","2016-04-15 10:28:48-03","F","FMNH-SEEDPLANTS","V0365695F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0365695F","V0365695F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"961","2016-04-15 10:28:49-03","F","FMNH-SEEDPLANTS","V0365697F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0365697F","V0365697F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"962","2016-04-15 10:28:49-03","F","FMNH-SEEDPLANTS","V0365698F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0365698F","V0365698F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"963","2016-04-15 10:28:50-03","F","FMNH-SEEDPLANTS","V0365699F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0365699F","V0365699F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"964","2016-04-15 10:28:50-03","F","FMNH-SEEDPLANTS","V0365700F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0365700F","V0365700F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"965","2016-04-15 10:28:51-03","F","FMNH-SEEDPLANTS","V0365701F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0365701F","V0365701F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"966","2016-04-15 10:28:52-03","F","FMNH-SEEDPLANTS","V0365702F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0365702F","V0365702F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"967","2016-04-15 10:28:52-03","F","FMNH-SEEDPLANTS","V0365703F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0365703F","V0365703F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"968","2016-04-15 10:28:52-03","F","FMNH-SEEDPLANTS","V0365704F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0365704F","V0365704F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"969","2016-04-15 10:28:53-03","F","FMNH-SEEDPLANTS","V0365705F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0365705F","V0365705F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"970","2017-02-02 16:06:08-02","F","FMNH-SEEDPLANTS","V0369893F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,"N. Ritter",NA,NA,NA,"N. Ritter & G. E. Crow","1997","6","28","Bolivia","Santa Cruz","Andrés Ibañez","across highway from international airport","-63.1686","-17.6792",NA,NA,"430",NA,NA,"V0369893F","V0369893F_01","4067","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"971","2016-04-15 10:28:49-03","F","FMNH-SEEDPLANTS","V0365696F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0365696F","V0365696F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"972","2016-04-15 10:28:44-03","F","FMNH-SEEDPLANTS","V0365689F","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0365689F","V0365689F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"973","2016-04-15 10:27:38-03","F","FMNH-SEEDPLANTS","V0365640F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365640F","V0365640F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"974","2016-04-15 10:27:39-03","F","FMNH-SEEDPLANTS","V0365641F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365641F","V0365641F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"975","2019-06-11 16:23:32-03","F","FMNH-SEEDPLANTS","V0087034F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,"R. C. Barneby",NA,NA,NA,"I. M. Sánchez Vega et al.","1998","6","18","Peru","San Martín","Rioja","Distrito Pardo Miguel, entre Paraiso y Perla del Mayo a Aguas Verdes","-77.6","-5.63",NA,NA,NA,"1080",NA,"V0087034F","V0087034F_01","9428","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"976","2016-04-15 10:27:37-03","F","FMNH-SEEDPLANTS","V0365637F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365637F","V0365637F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"977","2016-04-15 10:27:38-03","F","FMNH-SEEDPLANTS","V0365638F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365638F","V0365638F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"978","2016-04-15 10:27:38-03","F","FMNH-SEEDPLANTS","V0365639F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365639F","V0365639F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"979","2016-04-15 10:27:43-03","F","FMNH-SEEDPLANTS","V0365644F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365644F","V0365644F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"980","2016-04-15 10:27:43-03","F","FMNH-SEEDPLANTS","V0365645F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365645F","V0365645F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"981","2016-04-15 10:27:44-03","F","FMNH-SEEDPLANTS","V0365646F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365646F","V0365646F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"982","2016-04-15 10:27:44-03","F","FMNH-SEEDPLANTS","V0365647F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365647F","V0365647F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"983","2016-04-15 10:27:45-03","F","FMNH-SEEDPLANTS","V0365648F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365648F","V0365648F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"984","2016-04-15 10:27:45-03","F","FMNH-SEEDPLANTS","V0365649F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0365649F","V0365649F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"985","2016-04-15 10:27:46-03","F","FMNH-SEEDPLANTS","V0365650F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0365650F","V0365650F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"986","2016-04-15 10:27:46-03","F","FMNH-SEEDPLANTS","V0365651F","PreservedSpecimen","Plantae","Fabaceae","Vigna","caracalla","Vigna caracalla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0365651F","V0365651F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
