"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","day","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","sex"
"2661","2021-03-25 13:53:34-03","UNIVILLE","JOI","9194","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","Meyer, F.S.","Meyer, F.S.","2007","11","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"JOI009194",NA,"515","30","2010","07","01","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.",NA,NA,"; HABITAT: borda da mata; HABITO: arbusto, frequente; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2662","2019-10-07 09:37:04-03","UEFS","HUEFS","118466","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Queiroz, L.P.de","2007","04","Brasil","Bahia","Jequié","-40.122222","-13.890833","40W7'20''","13S53'27''","HUEFS0118466","HUEFS0118466","12969","13",NA,NA,NA,"Morro da Torre.","671","671","Floresta estacional com caatinga na base.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2663","2019-10-07 09:37:04-03","UEFS","HUEFS","120071","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","R.L.S.Coelho","Cardoso, D.","2007","05","Brasil","Bahia","Anguera","-39.183889","-12.161667","39W11'2''","12S9'42''","HUEFS0120071","HUEFS0120071","1984","22","2014","06",NA,"Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","300","600","Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2664","2019-10-07 09:37:04-03","UEFS","HUEFS","127162","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","R.L.S.Coelho","Lopes, M.M.M.","2007","04","Brasil","Bahia","Almadina","-39.603333","-14.705833","39W36'12''","14S42'21''","HUEFS0127162","HUEFS0127162","1246","19","2014","06",NA,"Serra do Corcovado. 9.8 Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José Proprietário Senhor Francisco. Parte alta da encosta.","800","800",NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2665","2019-10-07 09:37:04-03","UEFS","HUEFS","133381","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Arbo, M.M.","2006","10","Argentina","Corrientes","Mburucuyá",NA,NA,NA,NA,"HUEFS0133381","HUEFS0133381","9286","17","2007",NA,NA,"Parque Nacional Mburucuyá potrero Mazial.",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2666","2019-10-07 09:37:04-03","UEFS","HUEFS","133436","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","M.S.Ferrucci","Ferrucci, M.S.","2004","10","Brasil","Corrientes","Mburucuyá",NA,NA,NA,NA,"HUEFS0133436","HUEFS0133436","2175","09","2005",NA,NA,"Parque Nacional Mburucuyá. Sendero Yata.",NA,NA,"En borde de selva.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2667","2019-10-07 09:37:04-03","UEFS","HUEFS","136806","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","R.Pereira","Pereira, R.","2006","02","Brasil","Pernambuco","Arco Verde",NA,NA,NA,NA,"HUEFS0136806","HUEFS0136806","2677","22","2006","03",NA,"Serra das Varas. Caatinga. Ambiente de brejo. Mata da Jacú -na trilha interna, antes do primeiro lajeiro.",NA,NA,"Caatinga. Ambiente de brejo.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2668","2019-10-07 09:37:04-03","UEFS","HUEFS","150898","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Gomes, J.S.","2008","03","Brasil","Pernambuco","Igarassu","-34.979167","-7.752222","34W58'45''","7S45'8''","HUEFS0150898","HUEFS0150898","219","14",NA,NA,NA,"Mata Atlântica, Usina São José, Engenho Água Branca. Borda inclinada, Mata das vespas.","45","45","Mata Atlântica.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2669","2019-10-07 09:37:04-03","UEFS","HUEFS","150948","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Gomes, J.S.","2008","03","Brasil","Pernambuco","Igarassu","-34.989167","-7.848611","34W59'21''","7S50'55''","HUEFS0150948","HUEFS0150948","220","27",NA,NA,NA,"Mata Atlantica. Usina São José, Engenho D'água. borda plana., Mata de Piedade.","113","113","Mata Atlântica.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2670","2019-10-07 09:37:04-03","UEFS","HUEFS","151069","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Souza, J.A.N.","2008","10","Brasil","Pernambuco","Igarassu","-34.970833","-7.705556","34W58'15''","7S42'20''","HUEFS0151069","HUEFS0151069","267","30",NA,NA,NA,"Cruzinha, Usina São José. Borda do canavial.","100","100",NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2671","2019-10-07 09:37:04-03","UEFS","HUEFS","153045","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Arbo, M.M.","2006","10","Argentina","Corrientes","Mburucuyá","-58.025556","-27.996111","58W1'32''","27S59'46''","HUEFS0153045","HUEFS0153045","9410","18",NA,NA,NA,"P.N. mburucuyá, potrero 6.",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2672","2019-10-07 09:37:04-03","UEFS","HUEFS","157496","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Melo, E.","2009","11","Brasil","Tocantins","Ponte Alta do Tocantins","-47.325833","-10.630278","47W19'33''","10S37'49''","HUEFS0157496","HUEFS0157496","7144","08",NA,NA,NA,"14 Km de Sussuapara.","334","334","Cerradão.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2673","2019-10-07 09:37:04-03","UEFS","HUEFS","164531","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Guerin, N.","2008","09","Brasil","São Paulo","Águas de Santa Bárbara","-49.236111","-22.838056","49W14'10''","22S50'17''","HUEFS0164531","HUEFS0164531","254","24",NA,NA,NA,"E.Ec.Águas de Santa Bárbara",NA,NA,"Ecótono com pinus",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2674","2019-10-07 09:37:04-03","UEFS","HUEFS","194816","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Paula, C.H.R.de","1999","03","Brasil","Rio de Janeiro","Duque de Caxias","-43.233333","-22.516667","43W14'0''","22S31'0''","HUEFS0194816","HUEFS0194816","157","31",NA,NA,NA,"Reserva da Petrobras. KM 94, descida da Rio-Petrópolis, trilha em direção ao marco PN.",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2675","2019-10-07 09:37:04-03","UEFS","HUEFS","194864","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Blum, C.T.","2010","09","Brasil","Paraná","Curitiba","-49.273611","-25.385278","49W16'25''","25S23'7''","HUEFS0194864","HUEFS0194864","10059","02",NA,NA,NA,"Bairro Pilarzinho.","945","945",NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2676","2019-11-22 16:09:17-03","UEFS","HUEFS","214543","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,NA,"2013","12","Brasil","Espírito Santo","Linhares","-40.089722","-19.146111","40W5'23''","19S8'46''","HUEFS0214543","HUEFS0214543 HUEFS0214543_01","7152","10",NA,NA,NA,"Reserva Natural Vale. Estrada Jueirana Fação.",NA,NA,"Mata de Tabuleiro.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2677","2019-10-07 09:37:04-03","UEFS","HUEFS","229411","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Souza, E.B.","2016","04","Brasil","Ceará","Ubajara","-40.906389","-3.839167","40W54'23''","3S50'21''","HUEFS0229411","HUEFS0229411","3982","08",NA,NA,NA,"Parque Nacional Ubajara. Margem do Rio Gameleira.","800","900","Área de Floresta Subpernifólia Tropical Plúvio-Nebular (Mata Úmida).",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2678","2019-10-07 09:37:04-03","UEFS","HUEFS","201945","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Biral, L.","2011","11","Brasil","São Paulo","Piracicaba","-47.994722","-23.984722","47W59'41''","23S59'5''","HUEFS0201945","HUEFS0201945","625","01",NA,NA,NA,"Em fragmento florestal na rotatória em frente do Departamento de Genética.",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2679","2019-10-07 09:37:04-03","UEFS","HUEFS","35482","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Arbo, M.M.","1998","08","Argentina","Corrientes","Mercedes","-58.116667","-28.716667","58W7'","28S43'","HUEFS0035482","HUEFS0035482","7958","27",NA,NA,NA,"Macrosistema Ibera, nascimento del rio Corriente.",NA,NA,"Borde de monte ribereno.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2680","2019-10-07 09:37:04-03","UEFS","HUEFS","71302","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Pedersen, T.M.","1986","09","Argentina","Corrientes","Concepción",NA,NA,NA,NA,"HUEFS0071302","HUEFS0071302","14587","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2681","2019-10-07 09:37:04-03","UEFS","HUEFS","7329","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Neto, A.B.C.","1980","09","Brasil","Rio Grande do Sul","Cachoeira",NA,NA,NA,NA,"HUEFS0007329","HUEFS0007329","1","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2682","2019-10-07 09:37:04-03","UEFS","HUEFS","115496","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","M.S.Ferrucci","Sousa, A.E.de A.","2006","02","Brasil","Bahia","Palmeiras","-41.466667","-12.45","41W28'","12S27'","HUEFS0115496","HUEFS0115496","44","25","2008","02",NA,"Serra da Bacia.",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2683","2019-10-07 09:37:04-03","UEFS","HUEFS","52195","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","R.L.S.Coelho","Ribeiro-Filho, A.A.","2001","02","Brasil","Bahia","Santa Terezinha","-39.466667","-12.833333","39W28'","12S50'","HUEFS0052195","HUEFS0052195","197","14","2014","06",NA,"Serra da Jibóia, à margem da estrada da Serra da Pioneira.",NA,NA,"Mata de altitude.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2684","2019-10-07 09:37:04-03","UEFS","HUEFS","14935","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Hatschbach, G.","1990","09","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"HUEFS0014935","HUEFS0014935","54422","04",NA,NA,NA,NA,"300","300",NA,"32006","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2685","2019-10-07 09:37:04-03","UEFS","HUEFS","7372","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Sohn, S.","1981","02","Brasil","Paraná","Piên","-49.42919921875","-26.0981006622314",NA,NA,"HUEFS0007372","HUEFS0007372","66","24",NA,NA,NA,NA,NA,NA,NA,"19924","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2686","2019-10-07 09:37:04-03","UEFS","HUEFS","18447","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Hatschbach, G.","1993","09","Brasil","Paraná","Tomazina","-49.9496994018555","-23.778299331665",NA,NA,"HUEFS0018447","HUEFS0018447","59403","18",NA,NA,NA,NA,NA,NA,NA,"29630","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2687","2019-10-07 09:37:04-03","UEFS","HUEFS","178539","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Chagas e Silva, F.","1989","12","Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,"HUEFS0178539","HUEFS0178539","FUEL7748","03",NA,NA,NA,"Barra do Imbituzinho.","800","800","Beira da mata.","31827","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2688","2019-10-07 09:37:04-03","UEFS","HUEFS","195386","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Bolson, M.","2010","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0195386","HUEFS0195386","391","31",NA,NA,NA,"Bosque do Alemão - Trilha principal.",NA,NA,"Floresta Ombrófila Mista.","25180","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2689","2019-10-07 09:37:04-03","UEFS","HUEFS","216854","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Silva, N.L.","2014","02","Brasil","Pernambuco","Carpina","-35.2546997070312","-7.850830078125",NA,NA,"HUEFS0216854","HUEFS0216854","10","12",NA,NA,NA,"Estação Experimental de Cana-de açúcar de Carpina.",NA,NA,NA,"19558","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2690","2019-10-07 09:37:04-03","UEFS","HUEFS","222902","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Matos Andrade, P.E.","2016","02","Brasil","Bahia","Mata de São João","-38.2991981506348","-12.5303001403809",NA,NA,"HUEFS0222902","HUEFS0222902","1312","18",NA,NA,NA,"Estrada do Castelo.",NA,NA,"Floresta ombrófila densa.","47329","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2691","2019-10-07 09:37:04-03","UEFS","HUEFS","178709","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Cavalcanti, D.C.","1999","12","Brasil","São Paulo","Analândia","-47.6599998474121","-22.1200008392334",NA,NA,"HUEFS0178709","HUEFS0178709","432","16",NA,NA,NA,"Fazenda Pedra Vermelha.",NA,NA,"Floresta Estacional Semidecidual.","14271","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2692","2019-11-22 16:09:17-03","UEFS","HUEFS","178727","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Prata, E.M.B.","2005","08","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"HUEFS0178727","HUEFS0178727","HRCB51257","15",NA,NA,NA,"Floresta estadual Edmundo Navarro de Andrade - FEENA. Último talhão do Arboreto contorna do pela Trilha da Saúde.",NA,NA,NA,"21773","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2693","2019-10-07 09:37:04-03","UEFS","HUEFS","123380","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Chagas e Silva, F.","1992","10","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"HUEFS0123380","HUEFS0123380","1542","01",NA,NA,NA,"Floresta Godoy.",NA,NA,NA,"63728","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2694","2019-10-07 09:37:04-03","UEFS","HUEFS","195396","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Bolson, M.","2010","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0195396","HUEFS0195396","372","26",NA,NA,NA,"Jardim Botânico Municipal.",NA,NA,"Floresta Ombrófila Mista.","25180","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2695","2019-10-07 09:37:04-03","UEFS","HUEFS","232074","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","M.R.Lima","Carneiro, J.","2012","09","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"HUEFS0232074","HUEFS0232074","1477","24",NA,NA,NA,"Margem do Rio Barra Grande.",NA,NA,NA,"46016","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2696","2019-10-07 09:37:04-03","UEFS","HUEFS","171760","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","A.Cruz","Souza, M.F.L.","2000","05","Brasil","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,NA,"HUEFS0171760","HUEFS0171760","350","03","2000","08",NA,"Mata do Crasto.",NA,NA,"Mata.","26417","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2697","2019-10-07 09:37:04-03","UEFS","HUEFS","171750","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Landim, M.","1996","05","Brasil","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,NA,"HUEFS0171750","HUEFS0171750","934","31",NA,NA,NA,"Mata do Crasto.",NA,NA,"(borda).","26417","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2698","2019-10-07 09:37:04-03","UEFS","HUEFS","173572","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Santos, E.P.","1996","11","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"HUEFS0173572","HUEFS0173572","141","01",NA,NA,NA,"Morro do Anhangava.",NA,NA,NA,"17116","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2699","2019-10-07 09:37:04-03","UEFS","HUEFS","219543","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Santos, V.dos","2013","10","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,"HUEFS0219543","HUEFS0219543","74","28",NA,NA,NA,"Parcelas permanentes, UFSC, Campus.",NA,NA,NA,"25987","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2700","2019-10-07 09:37:04-03","UEFS","HUEFS","219541","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Santos, V.dos","2013","10","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,"HUEFS0219541","HUEFS0219541","69","12",NA,NA,NA,"Parcelas permanentes, UFSC, Campus.",NA,NA,NA,"25987","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2701","2019-10-07 09:37:04-03","UEFS","HUEFS","195391","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Bolson, M.","2010","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0195391","HUEFS0195391","378","27",NA,NA,NA,"Reserva Mata Viva.",NA,NA,"Floresta Ombrófila Mista.","25180","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2702","2019-10-07 09:37:04-03","UEFS","HUEFS","136817","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","O.Cano","Costa e Silva, M.B.","2006","03","Brasil","Pernambuco","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,"HUEFS0136817","HUEFS0136817","2111","28","2006","08",NA,"Serra das Varas Caatinga Mata da jaçu.",NA,NA,NA,"23066","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2703","2019-10-07 09:37:04-03","UEFS","HUEFS","136958","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","O.Cano","Pereira, R.","2006","02","Brasil","Pernambuco","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,"HUEFS0136958","HUEFS0136958","2605","21","2006","03",NA,"Serra das Varas. Caatinga. Mata da Torre - na descida da mata da Torre em direção ao açude.",NA,NA,"Caatinga.","23066","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2704","2019-10-07 09:37:04-03","UEFS","HUEFS","144668","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","M.S.Ferrucci","Silva, E.A.","1986","09","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"HUEFS0144668","HUEFS0144668","30","03","2002",NA,NA,"Sítio do Salto.",NA,NA,"Beira do caminho da mata.","20625","auto","Angiospermae","Sapindales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2705","2015-03-20 12:05:17-03","F","FMNH-SEEDPLANTS","V0299267F","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0299267F","V0299267F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2706","2018-04-04 16:25:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis",NA,"RRC ID Flag","I. G. Vargas C.",NA,NA,"Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"3419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"3419",NA,NA
