"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","infraspecificEpithet"
"196","2019-11-07 11:44:02-03","FUVATES","HVAT","1171","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","H. M. Buneker","E. Musskopf","s.n.","2003","07","18","Brasil","Rio Grande do Sul","Lajeado",NA,"-51.961389","-29.466944","-51º57'41''W","-29º28'1''S",NA,NA,"HVAT00001171",NA,"2013","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-20 15:00:15-03","FUVATES","HVAT","59","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","A. Jasper","C. Rempel; E. Musskopf","s.n.","1996","09","11","Brasil","Rio Grande do Sul","Lajeado","Campus Univates.","-51.961389","-29.466944","51º57'41''W","29º28'1''S",NA,NA,"HVAT00000059",NA,"1996","09","18","epifitando Araucaria angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-07 11:44:02-03","FUVATES","HVAT","1014","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","T. Klein","s.n.","2002","08","19","Brasil","Rio Grande do Sul","Lajeado",NA,"-51.961389","-29.466944","-51º57'41''W","-29º28'1''S",NA,NA,"HVAT00001014",NA,"2002","08","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-07 11:44:02-03","FUVATES","HVAT","1530","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","E. Freitas","s.n.","2004","08","14","Brasil","Rio Grande do Sul","São Francisco de Assis","Fazenda Joaquim Paz.","-55.131111","-29.550278","-55º7'52''W","-29º33'1''S",NA,NA,"HVAT00001530",NA,"2004","09","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-07 11:44:02-03","FUVATES","HVAT","1005","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","J. Bruxel","s.n.","2002","08","15","Brasil","Rio Grande do Sul","Tabaí",NA,"-51.682222","-29.643056","-51º40'56''W","-29º38'35''S",NA,NA,"HVAT00001005",NA,"2002","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-07 11:44:02-03","FUVATES","HVAT","459","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","H. M. Buneker","E. Musskopf","s.n.","2000","10","21","Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,NA,"HVAT00000459",NA,"2013","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-07 11:44:02-03","FUVATES","HVAT","1029","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","R. Eckhardt","s.n.","2002","09","28","Brasil","Rio Grande do Sul","Arvorezinha",NA,"-52.175278","-28.872222","-52º10'31''W","-28º52'20''S",NA,NA,"HVAT00001029",NA,"2002","09","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-07 11:44:02-03","FUVATES","HVAT","399","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","E. Freitas","s.n.","2000","09","20","Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,NA,"HVAT00000399",NA,"2000","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-07 11:44:02-03","FUVATES","HVAT","967","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","E. Santos; J. Bruxel","s.n.","2002","07","16","Brasil","Rio Grande do Sul","Paverama",NA,"-51.730278","-29.551667","-51º43'49''W","-29º33'6''S",NA,NA,"HVAT00000967",NA,"2002","07","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-07 11:44:02-03","FUVATES","HVAT","966","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","J. Bruxel","s.n.","2002","07","16","Brasil","Rio Grande do Sul","Paverama",NA,"-51.730278","-29.551667","-51º43'49''W","-29º33'6''S",NA,NA,"HVAT00000966",NA,"2002","07","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-07 11:44:02-03","FUVATES","HVAT","1174","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","E. Freitas","s.n.","2007","11","26","Brasil","Rio Grande do Sul","São Francisco de Assis",NA,"-55.131111","-29.550278","-55º7'52''W","-29º33'1''S",NA,NA,"HVAT00001174",NA,"2008","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-07 11:44:02-03","FUVATES","HVAT","802","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","E. Musskopf","s.n.","2001","07","27","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,NA,"HVAT00000802",NA,"2001","11","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-07 11:44:02-03","FUVATES","HVAT","1133","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","E. Freitas","s.n.","2003","04","08","Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,NA,"HVAT00001133",NA,"2003","04","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-10-20 15:00:15-03","FUVATES","HVAT","285","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","H. M. Buneker","A. Jasper","s.n.","1999","10","02","Brasil","Rio Grande do Sul","Ilópolis","Ibama.","-52.124167","-28.926667","52º7'27''W","28º55'36''S",NA,NA,"HVAT00000285",NA,"2013","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-07 11:44:02-03","FUVATES","HVAT","816","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","H. M. Buneker","E. Musskopf","s.n.","2001","08","24","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,NA,"HVAT00000816",NA,"2013","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-07 11:44:02-03","FUVATES","HVAT","798","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","E. Musskopf","s.n.","2001","07","27","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,NA,"HVAT00000798",NA,"2001","07","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-07 11:44:02-03","FUVATES","HVAT","1176","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","E. Freitas","s.n.","2003","08","05","Brasil","Rio Grande do Sul","Ilópolis",NA,"-52.124167","-28.926667","-52º7'27''W","-28º55'36''S",NA,NA,"HVAT00001176",NA,"2003","08","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-07 11:44:02-03","FUVATES","HVAT","965","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","H. M. Buneker","E. Freitas","s.n.","2002","05","03","Brasil","Rio Grande do Sul","Cruzeiro do Sul",NA,"-51.985278","-29.512778","-51º59'7''W","-29º30'46''S",NA,NA,"HVAT00000965",NA,"2013","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-07 11:44:02-03","FUVATES","HVAT","150","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","C. Gonçalves; A. Jaer; E. Musskopf","s.n.","1996","09","21","Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.491389","-30.512222","-53º29'29''W","-30º30'44''S",NA,NA,"HVAT00000150",NA,"2000","09","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-07 11:44:02-03","FUVATES","HVAT","407","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","H. M. Buneker","E. Musskopf","s.n.","2000","09","30","Brasil","Rio Grande do Sul","Cruzeiro do Sul","Lagoa Criim.","-51.985278","-29.512778","-51º59'7''W","-29º30'46''S",NA,NA,"HVAT00000407",NA,"2013","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-07 11:44:02-03","FUVATES","HVAT","500","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Musskopf","J. Bruxel","s.n.","2000","11","09","Brasil","Rio Grande do Sul","Lajeado","Campus Univates.","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S",NA,NA,"HVAT00000500",NA,"2000","11","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-06-25 16:06:11-03","FUVATES","HVAT","5640","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","E. Freitas","E. Freitas","1173","2018","09","09","Brasil","Rio Grande do Sul","Arroio do Meio","Palmas.","-51.918056","-29.349444","-51º55'5''W","-29º20'58''S",NA,NA,"HVAT00005640",NA,"2018","09","09","Herbácea, epífita.; Epífita de uma eécie arbórea nativa em potreiro na beira de uma nascente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-06-10 10:10:28-03","FZB-BH","BHZB","11678","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos",NA,"L.Assis","Swerts, M.","36","2016","08","31","Brasil","MG","Belo Horizonte","FZBBH - Coleção de Mata Atlântica e Florestas Tropicais.CVJBFZB 3837","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta com folhas verdes; inflorescência com brácteas rosa e flores roxas. Planta originalmente de Canguçu -RS",NA,NA,"17082",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-01-26 14:12:30-03","CPACT","ECT","1000","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","A.Rossado","G.Heiden","30","2002","08","01","Brasil","Rio Grande do Sul","Pelotas","Fragata. Faculdade de medicina. Nomes comuns: cravo-do-mato e bromélia. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-52.3375","-31.765278","52º20'15''W","31º45'55''S","10","10","ECT0001000","ECT0001000","2016","08","10",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-01-26 14:12:30-03","CPACT","ECT","999","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","V.Klein","V.Klein","8","2014","09","23","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel. Área de Manejo. Altitude obtida a partir das coordenadas geográficas.","-51.3525","-30.534444","51º21'9''W","30º32'4''S","40","40","ECT0000999","ECT0000999","2014","09","23",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-01-26 14:12:30-03","CPACT","ECT","4424","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","M.M.Marchi","M.M.Marchi; I.Goulart | G.Heiden | E.Sosinski","3725","2012","08","23","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 3 de monitoramento. Campo nativo, ecossistema de butiazal.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50","ECT0004424","ECT0004424","2012","08","23",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US","3024399","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"F. Oliveira",NA,"1984","7","29","Brazil","Rio Grande do Sul","Caxias do Sul","Linha 60 - E Flores da Cunha","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"US01913676","US01913676_01",NA,NA,NA,NA,NA,"Bromeliales","49662","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","1234412","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"P. K. Dusén",NA,"1909","6","28","Brazil","Santa Catarina","Laguna",NA,"-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"US01913681","US01913681_01",NA,NA,NA,NA,NA,"Bromeliales","21199","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","2368173","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"J. Marnier-Lapostolle",NA,"1961","5",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01913682","US01913682_01",NA,NA,NA,NA,NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","2045481","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"B. Rambo",NA,"1950","9","22","Brazil","Rio Grande do Sul","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"US01913678","US01913678_01",NA,NA,NA,NA,NA,"Bromeliales","27350","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","3313032","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"A. Butzke",NA,"1993","9","6","Brazil","Rio Grande do Sul","Erechim","URI","-52.2738990783691","-27.6341991424561",NA,NA,"780",NA,"US01913669","US01913669_01",NA,NA,NA,NA,NA,"Bromeliales","46790","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"227","2020-09-12 05:00:02-03","US","US","1421647","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"J. W. Harshberger",NA,"1927","7","31","Brazil","Rio Grande do Sul","Santa Maria","At Convent for Poor","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"US01913680","US01913680_01",NA,NA,NA,NA,NA,"Bromeliales","37819","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","3170117","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"G. Grazziotin",NA,"1989","10","1","Brazil","Rio Grande do Sul","Flores da Cunha","Otavio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,"750",NA,"US01913671","US01913671_01",NA,NA,NA,NA,NA,"Bromeliales","18321","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"229","2020-09-12 05:00:02-03","US","US","3125817","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"R. Wasum & et al.",NA,"1987","10","31","Brazil","Rio Grande do Sul","São Francisco de Paula","Lajeado Grande","-50.5835990905762","-29.4480991363525",NA,NA,"800",NA,"US01913674","US01913674_01",NA,NA,NA,NA,NA,"Bromeliales","76715","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"230","2020-09-12 05:00:02-03","US","US","2368174","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"J. Marnier-Lapostolle",NA,"1961","5",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01913683","US01913683_01",NA,NA,NA,NA,NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"231","2020-09-12 05:00:02-03","US","US","2143819","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"A. A. Beetle",NA,"1952","7","13","Brazil","Rio Grande do Sul","Porto Alegre","Near Belem Novo, 20 kil. South of Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"US01913677","US01913677_01",NA,NA,NA,NA,NA,"Bromeliales","29946","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"232","2020-09-12 05:00:02-03","US","US","3143716","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"R. Wasum",NA,"1988","10","29","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul. Ilhéus","-51.1794013977051","-29.1681003570557",NA,NA,"800",NA,"US01913672","US01913672_01",NA,NA,NA,NA,NA,"Bromeliales","49662","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","3118704","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"S. Steffen",NA,"1988","8",NA,"Brazil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"8",NA,"US01913673","US01913673_01",NA,NA,NA,NA,NA,"Bromeliales","10287","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"234","2020-09-12 05:00:02-03","US","US","3125551","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"R. Wasum",NA,"1987","10","9","Brazil","Rio Grande do Sul","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,"750",NA,"US01913675","US01913675_01",NA,NA,NA,NA,NA,"Bromeliales","49662","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"235","2020-09-12 05:00:02-03","US","US","1705718","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"W. A. Archer",NA,"1936","1","11","Brazil","Rio Grande do Sul","Rio Grande","Bureau of Plant Industry, at Vieira, near Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"US01913679","US01913679_01",NA,NA,NA,NA,NA,"Bromeliales","82892","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"236","2020-09-12 05:00:02-03","US","US","3170115","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.",NA,"R. Wasum & et al.",NA,"1989","10","1","Brazil","Rio Grande do Sul","Flores da Cunha","Otavio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,"750",NA,"US01913670","US01913670_01",NA,NA,NA,NA,NA,"Bromeliales","18321","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA
"237","2018-10-08 09:56:49-03","UFSS","REAL","592","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos",NA,"Hiroki, J.","Hiroki, J.","31","2016","04","02","Brasil","Paraná","Salgado Filho","Linha São Roque - Propriedade do Sr. Leucir Mattana","-53.363167","-26.20025","-53.363167","-26.20025",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-07-09 12:55:11-03","F","FMNH-SEEDPLANTS","V0403022F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0403022F","V0403022F_01",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"239","2019-07-09 12:55:15-03","F","FMNH-SEEDPLANTS","V0403023F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos",NA,NA,"I. Fernandes","361","1987","8","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0403023F","V0403023F_01",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"240","2019-07-09 12:55:13-03","F","FMNH-SEEDPLANTS","V0404442F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea",NA,NA,"P. G. Lorentz",NA,"1878","10",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0404442F","V0404442F_01",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"241","2019-07-09 12:55:13-03","F","FMNH-SEEDPLANTS","V0404443F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea",NA,NA,"C. Diego Legrand","1137","1937","10","3","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0404443F","V0404443F_01",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"242","2019-07-09 12:56:38-03","F","FMNH-SEEDPLANTS","V0045287F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","microxiphion","Tillandsia microxiphion",NA,NA,"E. F. André","K-323",NA,NA,NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0045287F","V0045287F_01",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,"Isotype",NA
"243","2019-09-05 16:45:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","unca","Tillandsia unca",NA,NA,"G. Hieronymus",NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"244","2019-07-09 12:55:24-03","F","FMNH-SEEDPLANTS","V0412160F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","unca","Tillandsia unca",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0412160F","V0412160F_01",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"245","2019-11-12 17:14:50-03","URICER","HPBR","12213","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.",NA,"ARTUSI, A.C.",NA,"2016","07","23","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR012213",NA,NA,NA,NA,NA,NA,NA,"46790",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-12 17:14:50-03","URICER","HPBR","1318","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","BÜNEKER, H.M.","PIRAN,M.A.L.",NA,"1986","08","30","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR001318","HPBR001318","2015","10","02",NA,NA,NA,"46790","1","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 16:04:34-03","UNISANTA","HUSC","692","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel) L.B.Smith","Souza, V.C.","Abrão, S.; Conceição. C.A.","s.n.","1986","07","25","Brasil","São Paulo","Cananéia","Ilha do Cardoso. Jundu, próximo ao alojamento.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"1987","01","31","Jundu, próximo ao alojamento.","Magnoliophyta",NA,"37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
