"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","yearIdentified","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber","sex"
"613","2020-09-02 16:27:30-03","Cenargen","CEN","54079","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","G. Pereira-Silva","Glocimar Pereira-Silva","9090","2004","05","20",NA,"Brasil","BA","CAETITE","BR - 030 - Caetité - Brumado, 16,2 km marcados da praça perto do Posto Vencedor.","-42.393055","-14.130833","Exsicatas",NA,"CEN00054079","CEN00054079","738","738",NA,NA,"-42.393055","-14.130833",NA,NA,"2004","05",NA,NA,NA,"4",NA,NA,NA
"614","2020-09-02 16:27:30-03","Cenargen","CEN","99541","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","M. L. Guedes","Maria Lenise Silva Guedes","24620","2016","05","07",NA,"Brasil","BA","SANTA TERESINHA","Recôncavo Sul, margem do rio Paraguaçu","-39.516666","-12.766666","Exsicatas","Trepadeira voluvel, folhas e foliolos menbranaceos, Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (124957). Projeto Financiado pelo CNPq.","CEN00099541","CEN00099541",NA,NA,NA,NA,"-39.516666","-12.766666",NA,NA,"2016","07",NA,NA,NA,"1",NA,NA,NA
"615","2020-09-02 16:27:30-03","Cenargen","CEN","9107","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","L. Coradin","Lídio Coradin","6009","1983","06","25",NA,"Brasil","BA","JAGUARARI","Rodovia Juazeiro - Senhor do Bonfim (BR-407) km 100.","-40.19580078125","-10.2638998031616","Exsicatas","Apresenta bom potencial como planta forrageira.","CEN00009107","CEN00009107","750","750","60045","auto","-4016667.0","-1031667.0",NA,NA,"1983","06",NA,NA,NA,"5",NA,NA,NA
"616","2020-09-02 16:27:30-03","Cenargen","CEN","106504","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","M. L. Guedes","Maria Lenise Silva Guedes","30055","2017","12","01",NA,"Brasil","BA","CONCEICAO DO COITE","Serra do Mucambo","-39.474166","-11.943888","Exsicatas","Folhas com folíolosmembranáceos, discolores. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (130200). Projeto Financiado pelo CNPq.","CEN00106504","CEN00106504","553","553",NA,NA,"-39.474166","-11.943888","var. pubescens",NA,"2018","01",NA,NA,NA,"1",NA,NA,NA
"617","2020-09-02 16:27:30-03","Cenargen","CEN","28289","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","8594","1992","09","12",NA,"Brasil","BA","ANDARAI","Entroncamento (BR - 242) - Andaraí, km 30.","-41.2",NA,"Exsicatas",NA,"CEN00028289","CEN00028289","320","320",NA,NA,"-41.2","-1268333.0","var. pubescens",NA,"2011","03",NA,NA,NA,"5",NA,NA,NA
"618","2020-09-02 16:27:30-03","Cenargen","CEN","21683","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","8431","1987","09","02",NA,"Brasil","MG","NOVA LIMA","Bairro Jardim Naves, rua coronel Franklin - pequena mata acima da casa 223.","-43.883333","-19.966666","Exsicatas","Germoplasma obtido de 10 plantas.","CEN00021683","CEN00021683","1100","1100",NA,NA,"-43.883333","-19.966666","var. pubescens",NA,"1987","09",NA,NA,NA,"5",NA,NA,NA
"619","2020-09-02 16:27:30-03","Cenargen","CEN","78140","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","L. P. Queiroz","Marcelo Fragomeni Simon","716","2006","03","10",NA,"Brasil","BA","GENTIO DO OURO","Brasil - Bahia - Gentio do Ouro - ao longo da estrada entre Gentio do Ouro - Ipupiara, Vegetação arbustiva densa sob solo rochoso.","-42.610555","-11.623333","Exsicatas","Trepadeira , petalas amarelas, calice verde, anteras amarelos, filetes verde claro. Doação DAUBENY HERBARIUM (FHO) - Flrora do Brasil.","CEN00078140","CEN00078140","912","912",NA,NA,"-42.610555","-11.623333","var. pubescens",NA,"2006","03",NA,NA,NA,"1",NA,NA,NA
"620","2020-09-02 16:27:30-03","Cenargen","CEN","21764","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","8581","1992","09","11",NA,"Brasil","BA","ANDARAI","Entroncamento da (BR-242) - Andaraí, km 10.","-41.3314018249512","-12.8072004318237","Exsicatas",NA,"CEN00021764","CEN00021764","450","450","58558","auto","-4135000.0","-1271667.0","var. pubescens",NA,"2007","08",NA,NA,NA,"5",NA,NA,NA
"621","2020-09-02 16:27:30-03","Cenargen","CEN","3912","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","1173","1978","09","28",NA,"Brasil","BA","BARREIRAS","BR-242 - Km 702, Brasília - Fortaleza, beira de estrada.","-44.9900016784668","-12.1527996063232","Exsicatas",NA,"CEN00003912","CEN00003912",NA,NA,"152720","auto",NA,NA,"var. pubescens",NA,"2011","03",NA,NA,NA,"2",NA,NA,NA
"622","2020-09-02 16:27:30-03","Cenargen","CEN","9637","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","E. Forero","Lídio Coradin","6582","1983","07","07",NA,"Brasil","BA","IBOTIRAMA","Rodovia (BR - 242) Ibotirama - Barreiras km 30.","-43.2206001281738","-12.1852998733521","Exsicatas",NA,"CEN00009637","CEN00009637","540","540","71086","auto","-4350000.0","-1220000.0","var. pubescens",NA,"1992","04",NA,NA,NA,"5",NA,NA,NA
"623","2020-09-02 16:27:30-03","Cenargen","CEN","4207","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","1233","1978","10","03",NA,"Brasil","BA","ITABERABA","BR-242, Brasília-Fortaleza, beira de estrada.","-40.3069000244141","-12.5275001525879","Exsicatas",NA,"CEN00004207","CEN00004207",NA,NA,"39857","auto",NA,NA,"var. pubescens",NA,"2011","03",NA,NA,NA,"2",NA,NA,NA
"624","2020-09-02 16:27:30-03","Cenargen","CEN","8892","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","5741","1983","06","16",NA,"Brasil","BA","RIACHAO DAS NEVES","Estrada Barreiras - Corrente km 73.","-44.9099998474121","-11.7461004257202","Exsicatas","Solo extremamente seco.","CEN00008892","CEN00008892","550","550","123228","auto","-4491667.0","-1161667.0","var. pubescens",NA,"2007","08",NA,NA,NA,"7",NA,NA,NA
"625","2020-09-02 16:27:30-03","Cenargen","CEN","20546","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","L. P. Queiroz","Lídio Coradin","7814","1987","06","26",NA,"Brasil","CE","CRATO","Estrada do Lameiro, localidade Luanda, sítio do Sr. Francisco Ribeiro Parente.","-39.4094009399414","-7.23416996002197","Exsicatas","Germoplasma obtido de 5 plantas.","CEN00020546","CEN00020546","550","550","30071","auto","-3933333.0","-723333.0","var. pubescens",NA,"2011","12",NA,NA,NA,"6",NA,NA,NA
"626","2020-09-02 16:27:30-03","Cenargen","CEN","5838","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","2540","1980","05","23",NA,"Brasil","CE","CRATO","Rodovia Araripina - Crato, descida da serra para Crato.","-39.4094009399414","-7.23416996002197","Exsicatas",NA,"CEN00005838","CEN00005838","780","780","30071","auto",NA,NA,"var. pubescens",NA,"2011","03",NA,NA,NA,"2",NA,NA,NA
"627","2020-09-02 16:27:30-03","Cenargen","CEN","5594","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","2048","1979","06","19",NA,"Brasil","CE","NOVO ORIENTE","Estrada Novo Oriente-São Miguel do Tapuio, km 77, beira de estrada.","-40.7742004394531","-5.53444004058838","Exsicatas",NA,"CEN00005594","CEN00005594",NA,NA,"28544","auto",NA,NA,"var. pubescens",NA,"2011","03",NA,NA,NA,"2",NA,NA,NA
"628","2020-09-02 16:27:30-03","Cenargen","CEN","20613","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","7902","1987","07","01",NA,"Brasil","CE","TIANGUA","Rodovia Tianguá - Teresina (BR - 222), km 25.","-40.99169921875","-3.7322199344635","Exsicatas","Bom desenvolvimento vegetativo. Germoplasma obtido de 5 plantas.","CEN00020613","CEN00020613","680","680","36695","auto","-4116667.0","-388333.0","var. pubescens",NA,"1987","07",NA,NA,NA,"5",NA,NA,NA
"629","2020-09-02 16:27:30-03","Cenargen","CEN","5093","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","2473","1980","05","21",NA,"Brasil","PE","ARCOVERDE","BR-232, Caruarú - Arcoverde, a 20 km de Arcoverde.","-37.0539016723633","-8.41888999938965","Exsicatas","Filotaxia: alternas. Comportamento: independente.","CEN00005093","CEN00005093","875","875","23066","auto",NA,NA,"var. pubescens",NA,"2007","08",NA,NA,NA,"2",NA,NA,NA
"630","2020-09-02 16:27:30-03","Cenargen","CEN","5118","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","2442","1980","05","20",NA,"Brasil","PE","POMBOS","BR-232 Recife - Caruarú, Serra Russa, km 70.","-35.3958015441895","-8.14138984680176","Exsicatas","Divisão geográfica - Agreste.","CEN00005118","CEN00005118",NA,NA,"16427","auto",NA,NA,"var. pubescens",NA,"2007","08",NA,NA,NA,"2",NA,NA,NA
"631","2020-09-02 16:27:30-03","Cenargen","CEN","106504","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","M. L. Guedes","Maria Lenise Silva Guedes","30055","2017","12","01",NA,"Brasil","BA","CONCEICAO DO COITE","Serra do Mucambo","-39.474166","-11.943888","Exsicatas","Folhas com folíolosmembranáceos, discolores. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (130200). Projeto Financiado pelo CNPq.","CEN00106504","CEN00106504","553","553",NA,NA,"-39.474166","-11.943888","var. pubescens",NA,"2018","01",NA,NA,NA,"1",NA,NA,NA
"632","2020-09-02 16:27:30-03","Cenargen","CEN","28289","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","8594","1992","09","12",NA,"Brasil","BA","ANDARAI","Entroncamento (BR - 242) - Andaraí, km 30.","-41.2",NA,"Exsicatas",NA,"CEN00028289","CEN00028289","320","320",NA,NA,"-41.2","-1268333.0","var. pubescens",NA,"2011","03",NA,NA,NA,"5",NA,NA,NA
"633","2020-09-02 16:27:30-03","Cenargen","CEN","21683","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","8431","1987","09","02",NA,"Brasil","MG","NOVA LIMA","Bairro Jardim Naves, rua coronel Franklin - pequena mata acima da casa 223.","-43.883333","-19.966666","Exsicatas","Germoplasma obtido de 10 plantas.","CEN00021683","CEN00021683","1100","1100",NA,NA,"-43.883333","-19.966666","var. pubescens",NA,"1987","09",NA,NA,NA,"5",NA,NA,NA
"634","2020-09-02 16:27:30-03","Cenargen","CEN","78140","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","L. P. Queiroz","Marcelo Fragomeni Simon","716","2006","03","10",NA,"Brasil","BA","GENTIO DO OURO","Brasil - Bahia - Gentio do Ouro - ao longo da estrada entre Gentio do Ouro - Ipupiara, Vegetação arbustiva densa sob solo rochoso.","-42.610555","-11.623333","Exsicatas","Trepadeira , petalas amarelas, calice verde, anteras amarelos, filetes verde claro. Doação DAUBENY HERBARIUM (FHO) - Flrora do Brasil.","CEN00078140","CEN00078140","912","912",NA,NA,"-42.610555","-11.623333","var. pubescens",NA,"2006","03",NA,NA,NA,"1",NA,NA,NA
"635","2020-09-02 16:27:30-03","Cenargen","CEN","21764","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","8581","1992","09","11",NA,"Brasil","BA","ANDARAI","Entroncamento da (BR-242) - Andaraí, km 10.","-41.3314018249512","-12.8072004318237","Exsicatas",NA,"CEN00021764","CEN00021764","450","450","58558","auto","-4135000.0","-1271667.0","var. pubescens",NA,"2007","08",NA,NA,NA,"5",NA,NA,NA
"636","2020-09-02 16:27:30-03","Cenargen","CEN","3912","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","1173","1978","09","28",NA,"Brasil","BA","BARREIRAS","BR-242 - Km 702, Brasília - Fortaleza, beira de estrada.","-44.9900016784668","-12.1527996063232","Exsicatas",NA,"CEN00003912","CEN00003912",NA,NA,"152720","auto",NA,NA,"var. pubescens",NA,"2011","03",NA,NA,NA,"2",NA,NA,NA
"637","2020-09-02 16:27:30-03","Cenargen","CEN","9637","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","E. Forero","Lídio Coradin","6582","1983","07","07",NA,"Brasil","BA","IBOTIRAMA","Rodovia (BR - 242) Ibotirama - Barreiras km 30.","-43.2206001281738","-12.1852998733521","Exsicatas",NA,"CEN00009637","CEN00009637","540","540","71086","auto","-4350000.0","-1220000.0","var. pubescens",NA,"1992","04",NA,NA,NA,"5",NA,NA,NA
"638","2020-09-02 16:27:30-03","Cenargen","CEN","4207","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","1233","1978","10","03",NA,"Brasil","BA","ITABERABA","BR-242, Brasília-Fortaleza, beira de estrada.","-40.3069000244141","-12.5275001525879","Exsicatas",NA,"CEN00004207","CEN00004207",NA,NA,"39857","auto",NA,NA,"var. pubescens",NA,"2011","03",NA,NA,NA,"2",NA,NA,NA
"639","2020-09-02 16:27:30-03","Cenargen","CEN","8892","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","5741","1983","06","16",NA,"Brasil","BA","RIACHAO DAS NEVES","Estrada Barreiras - Corrente km 73.","-44.9099998474121","-11.7461004257202","Exsicatas","Solo extremamente seco.","CEN00008892","CEN00008892","550","550","123228","auto","-4491667.0","-1161667.0","var. pubescens",NA,"2007","08",NA,NA,NA,"7",NA,NA,NA
"640","2020-09-02 16:27:30-03","Cenargen","CEN","20546","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","L. P. Queiroz","Lídio Coradin","7814","1987","06","26",NA,"Brasil","CE","CRATO","Estrada do Lameiro, localidade Luanda, sítio do Sr. Francisco Ribeiro Parente.","-39.4094009399414","-7.23416996002197","Exsicatas","Germoplasma obtido de 5 plantas.","CEN00020546","CEN00020546","550","550","30071","auto","-3933333.0","-723333.0","var. pubescens",NA,"2011","12",NA,NA,NA,"6",NA,NA,NA
"641","2020-09-02 16:27:30-03","Cenargen","CEN","5838","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","2540","1980","05","23",NA,"Brasil","CE","CRATO","Rodovia Araripina - Crato, descida da serra para Crato.","-39.4094009399414","-7.23416996002197","Exsicatas",NA,"CEN00005838","CEN00005838","780","780","30071","auto",NA,NA,"var. pubescens",NA,"2011","03",NA,NA,NA,"2",NA,NA,NA
"642","2020-09-02 16:27:30-03","Cenargen","CEN","5594","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","2048","1979","06","19",NA,"Brasil","CE","NOVO ORIENTE","Estrada Novo Oriente-São Miguel do Tapuio, km 77, beira de estrada.","-40.7742004394531","-5.53444004058838","Exsicatas",NA,"CEN00005594","CEN00005594",NA,NA,"28544","auto",NA,NA,"var. pubescens",NA,"2011","03",NA,NA,NA,"2",NA,NA,NA
"643","2020-09-02 16:27:30-03","Cenargen","CEN","20613","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","7902","1987","07","01",NA,"Brasil","CE","TIANGUA","Rodovia Tianguá - Teresina (BR - 222), km 25.","-40.99169921875","-3.7322199344635","Exsicatas","Bom desenvolvimento vegetativo. Germoplasma obtido de 5 plantas.","CEN00020613","CEN00020613","680","680","36695","auto","-4116667.0","-388333.0","var. pubescens",NA,"1987","07",NA,NA,NA,"5",NA,NA,NA
"644","2020-09-02 16:27:30-03","Cenargen","CEN","5093","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","2473","1980","05","21",NA,"Brasil","PE","ARCOVERDE","BR-232, Caruarú - Arcoverde, a 20 km de Arcoverde.","-37.0539016723633","-8.41888999938965","Exsicatas","Filotaxia: alternas. Comportamento: independente.","CEN00005093","CEN00005093","875","875","23066","auto",NA,NA,"var. pubescens",NA,"2007","08",NA,NA,NA,"2",NA,NA,NA
"645","2020-09-02 16:27:30-03","Cenargen","CEN","5118","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(L.) Urb.","A. P. Fortuna Perez","Lídio Coradin","2442","1980","05","20",NA,"Brasil","PE","POMBOS","BR-232 Recife - Caruarú, Serra Russa, km 70.","-35.3958015441895","-8.14138984680176","Exsicatas","Divisão geográfica - Agreste.","CEN00005118","CEN00005118",NA,NA,"16427","auto",NA,NA,"var. pubescens",NA,"2007","08",NA,NA,NA,"2",NA,NA,NA
"646","2019-11-13 11:21:47-03","USP","SPF","87762","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Anônimo","Ganev, W","984","1992","08","28",NA,"Brasil","Bahia","Piatã",NA,"-41.816667","-13.316667",NA,NA,"SPF00087762",NA,"1050","1050",NA,NA,"-41.816667","-13.316667","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-11-13 11:21:47-03","USP","SPF","129028","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Fortuna-Perez, AP","Harley, RM","PCD3282","1996","07","01",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.010833","-11.358889",NA,NA,"SPF00129028",NA,"886","886",NA,NA,"-41.010833","-11.358889","pubescens",NA,"2006","02",NA,NA,NA,NA,NA,NA,NA
"648","2019-11-13 11:21:47-03","USP","SPF","138354","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Anônimo","Queiroz, LP","5290","1999","04","10",NA,"Brasil","Bahia","Umburanas","Serra do Curral Feio","-41.316667","-10.366667",NA,NA,"SPF00138354",NA,"1000","1200",NA,NA,"-41.316667","-10.366667","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-11-13 11:21:47-03","USP","SPF","201544","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Siniscalchi, CM","Souza, VC","26730","2001","07","29",NA,"Brasil","Bahia","Itatim",NA,"-39.818417","-12.763083",NA,NA,"SPF00201544",NA,NA,NA,NA,NA,"-39.818417","-12.763083","pubescens",NA,"2010","11",NA,NA,NA,NA,NA,NA,NA
"650","2019-11-13 11:21:47-03","USP","SPF","95567","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Queiroz, LP","Sano, PT","CFCR14644","1994","02","27",NA,"Brasil","Bahia","Abaíra",NA,"-41.751944","-13.313056",NA,NA,"SPF00095567",NA,"800","800",NA,NA,"-41.751944","-13.313056","pubescens",NA,"1997","07",NA,NA,NA,NA,NA,NA,NA
"651","2019-11-13 11:21:47-03","USP","SPF","122385","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Queiroz, LP","Carvalho, MG","77","1991","04","23",NA,"Brasil","Minas Gerais","Cristália","Fazenda Curral Feio.","-42.8622016906738","-16.8003005981445",NA,NA,"SPF00122385",NA,NA,NA,"30029","auto",NA,NA,NA,NA,"1997","07",NA,NA,NA,NA,NA,NA,NA
"652","2019-11-13 11:21:47-03","USP","SPF","122388","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Fortuna-Perez, AP","Lombardi, JA","1713","1997","05","23",NA,"Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,"SPF00122388",NA,NA,NA,"148972","auto",NA,NA,"pubescens",NA,"2006","02",NA,NA,NA,NA,NA,NA,NA
"653","2019-11-13 11:21:47-03","USP","SPF","87762","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Anônimo","Ganev, W","984","1992","08","28",NA,"Brasil","Bahia","Piatã",NA,"-41.816667","-13.316667",NA,NA,"SPF00087762",NA,"1050","1050",NA,NA,"-41.816667","-13.316667","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-11-13 11:21:47-03","USP","SPF","129028","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Fortuna-Perez, AP","Harley, RM","PCD3282","1996","07","01",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.010833","-11.358889",NA,NA,"SPF00129028",NA,"886","886",NA,NA,"-41.010833","-11.358889","pubescens",NA,"2006","02",NA,NA,NA,NA,NA,NA,NA
"655","2019-11-13 11:21:47-03","USP","SPF","138354","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Anônimo","Queiroz, LP","5290","1999","04","10",NA,"Brasil","Bahia","Umburanas","Serra do Curral Feio","-41.316667","-10.366667",NA,NA,"SPF00138354",NA,"1000","1200",NA,NA,"-41.316667","-10.366667","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-11-13 11:21:47-03","USP","SPF","201544","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Siniscalchi, CM","Souza, VC","26730","2001","07","29",NA,"Brasil","Bahia","Itatim",NA,"-39.818417","-12.763083",NA,NA,"SPF00201544",NA,NA,NA,NA,NA,"-39.818417","-12.763083","pubescens",NA,"2010","11",NA,NA,NA,NA,NA,NA,NA
"657","2019-11-13 11:21:47-03","USP","SPF","95567","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Queiroz, LP","Sano, PT","CFCR14644","1994","02","27",NA,"Brasil","Bahia","Abaíra",NA,"-41.751944","-13.313056",NA,NA,"SPF00095567",NA,"800","800",NA,NA,"-41.751944","-13.313056","pubescens",NA,"1997","07",NA,NA,NA,NA,NA,NA,NA
"658","2019-11-13 11:21:47-03","USP","SPF","122388","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Fortuna-Perez, AP","Lombardi, JA","1713","1997","05","23",NA,"Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,"SPF00122388",NA,NA,NA,"148972","auto",NA,NA,"pubescens",NA,"2006","02",NA,NA,NA,NA,NA,NA,NA
"659","2020-05-08 11:12:02-03","UEFS","HUEFS","1123","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Grupo Pedra do Cavalo","382","1980","07",NA,NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0001123",NA,"40","120",NA,NA,"39W5'","12S32'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-05-08 11:12:02-03","UEFS","HUEFS","11427","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Ganev, W.","984","1992","08","28",NA,"Brasil","Bahia","Piatã",NA,"-41.816667","-13.316667",NA,NA,"HUEFS0011427",NA,"1050","1050",NA,NA,"41W49'","13S19'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
