"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"550","2021-03-04 15:43:03-03","IF","SPSF","44282","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)","G.A.D.C. Franco","2010","09","22","R.L.Miashike & N.M.Ivanauskas & B.M.Beisiegel & Y.E.Tuermorezow & L.A.Ribeiro & E.T.R.Costa","2010","06","28","Brasil","SP","Iporanga","Parque Estadual de Intervales","-48.469444","-24.359444",NA,NA,"COLETA: Fruto coletado seco.; GEOGRAFIA: Floresta Ombrófila Densa. Base do Alecrim, estrada entre Rio dos Feixos e Base do Alecrim.;",NA,NA,"119","276","276","Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"551","2021-03-04 15:43:03-03","IF","SPSF","52809","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)","L.Rossi",NA,NA,NA,"R. J. Almeida-Scabbia et al.","2012","10","19","Brasil","SP","Guarulhos",NA,"-46.530833","-23.409167",NA,NA,"COLETA: Árvore com 10m de altura. Botões florais verdes e flores velhas marrons. ''''Angi; GEOGRAFIA: Floresta na pirambeira. Instituto Manuel Giesteira;",NA,NA,"756","817","817","Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"552","2021-03-04 15:43:03-03","IF","SPSF","53679","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)","N.M.Ivanauskas","2019","11","29","N.M.Ivanauskas & F.M.Souza & D.Souza","2011","08","30","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.363333","-22.808333",NA,NA,"COLETA: Árvore. Frutos.; GEOGRAFIA: Floresta Ombrófila Densa. TC.II - Trilha do Morro do Carneiro.;",NA,NA,"6863","1314","1314","Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"553","2021-03-04 15:43:03-03","IF","SPSF","26394","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)","G.Hatschbach","1995","11","17","S.R.Ziller & W.Maschio","1995","09","19","Brasil","PR","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"COLETA: Árvore de 7 m de altura. Flores brancas.; GEOGRAFIA: Floresta Ombrófila Densa Submontana. Estrada Guaraqueçaba. Coletada às margensdo Rio Tagaçaba.;",NA,NA,"958","100","100","Magnoliophyta","Fabales","América do Sul",NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA
"554","2021-03-04 15:43:03-03","IF","SPSF","44183","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)",NA,NA,NA,NA,"R.A.F.Lima & A.G.Aguirre","2008","10","24","Brasil","SP","Ibiúna","Parque Estadual de Jurupará","-47.2200012207031","-23.6499996185303",NA,NA,"GEOGRAFIA: Floresta Ombrófila Densa Montana. Antiga Fazenda Tucano.;",NA,NA,"846",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"43112","auto","Magnoliopsida",NA,NA,NA,NA
"555","2021-03-04 15:43:03-03","IF","SPSF","25770","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)",NA,NA,NA,NA,"S. Aragaki et al.","1992","03","12","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: Árvore com aprox. 30 m de altura. DAP 30 cm. Frutos secos, castanho avermelhados internamente, onde ficam alojadas as sementes, que são azuis com pleurograma branco.; GEOGRAFIA: Margem do Rio Verde.;",NA,NA,"8",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA
"556","2021-03-04 15:43:03-03","IF","SPSF","25771","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)","L.Rossi",NA,NA,NA,"I. Cordeiro et al.","1994","12","08","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: Árvore com aprox. 10 m de altura. Estames alvos. Frutos secos, castanho avermelhados internamente.; GEOGRAFIA: Mata de Encosta. À beira do rio. Alto da Cachoeira Grande.;",NA,NA,"1486",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA
"557","2021-03-04 15:43:03-03","IF","SPSF","35562","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) (Barneby & J.W. Grimes)","N.M. Ivanauskas","2007","05","03","J.B.Baitello & D.Souza & E.L.Silva","2005","11","04","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"COLETA: Arvoreta de 4 m de altura. Flores brancas.; GEOGRAFIA: Mata secundária. Na margem da estrada.;",NA,NA,"1789",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"558","2021-03-04 15:43:29-03","IF","SPSF","11850","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"G.A.D.C. Franco & A.Custodio Filho","1988","02","04","Brasil","SP","Salesópolis","R.F.Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"486",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA
"559","2021-03-04 15:43:29-03","IF","SPSF","02120","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"D.Bento Pickel","1945","05","09","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"560","2021-03-04 15:43:29-03","IF","SPSF","07518","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"A. Rodrigues","1937","08","11","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"561","2021-03-04 15:43:29-03","IF","SPSF","01016","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"D.Bento Pickel","1943","01","07","Brasil","SP","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"562","2021-03-04 15:43:29-03","IF","SPSF","00160","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"M.Koscinski","1938","11","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"7",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"563","2021-03-04 15:43:29-03","IF","SPSF","06261","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"D.Bento Pickel","1946","10","29","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"564","2021-03-04 15:43:29-03","IF","SPSF","10204","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"A.Custodio Filho","1983","12","09","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2066",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"565","2021-03-04 15:43:29-03","IF","SPSF","10456","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"A.Custodio Filho","1986","05","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2616",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"566","2021-03-04 15:43:29-03","IF","SPSF","40021","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.","G.A.D.C. Franco","2007","10","31","F.M.Souza & R.Esteves & R.C.Sousa & W. Corrêa","2007","05","24","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.765833","-23.451944",NA,NA,"COLETA: Árvore, 7,5m. Frutos imaturos verde-amarronzados.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"751","1010","1010","Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"567","2021-03-04 15:43:29-03","IF","SPSF","14973","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"G.Hatchbach & J.M.Silva","1991","12","04","Brasil","PR","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"56130",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA
"568","2021-03-04 15:43:29-03","IF","SPSF","07399","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"B.Costa","1952","02","29","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"569","2021-03-04 15:43:29-03","IF","SPSF","07268","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"R.Zaksankas","1935","02","01","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"570","2021-03-04 15:43:29-03","IF","SPSF","07175","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"M.Koscinski",NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"571","2021-03-04 15:43:29-03","IF","SPSF","08826","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"A.C.Dias","1984","11","13","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"23",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"572","2021-03-04 15:43:29-03","IF","SPSF","10743","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii",NA,NA,NA,NA,NA,"A.C.Dias","1986","11","10","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"98",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"573","2017-09-11 17:09:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Burchell, WJ","1825","09","15","Brazil","Rio de Janeiro","Rio de Janeiro","IBB/Convento de Santa Teresa, Along the aqueduct from the Convent of Santa Teresa to the spot where it crosses the ridge in sight of the valley of Laranjeiras","-43.19","-22.919","-43.19","-22.919","Foram encontradas duas coletas com o número de coleta 898, sendo uma referente a Abarema langsdorffi (A Generic System for the Synandrous Mimosaceae of the Americas - Rubert C. Barneby and James W. Grimes) e outra a Solanum caavurana (Flora Neotropic",NA,NA,"898-a",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"574","2021-02-08 12:41:17-03","UFRGS","ICN","121596","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Lima, HC",NA,NA,NA,"Bortoluzzi, RLC; Biondo, E","2001","01","19","Brasil","SC","São Martinho","ca. 11 km de São Martinho estrada para Rio Fortuna. S 28° 07' 37''/W49° 02' 76''","-49.035278","-28.126944","-49.035278","-28.126944","Arvoreta ca. 3m alt.. Flores brancas","ICN00016791","ICN00016791","1005",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"575","2021-02-08 12:41:17-03","UFRGS","ICN","174474","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Molz, M",NA,NA,NA,"Molz, M","2012","07","10","Brasil","RS","Três Cachoeiras","Próximo ERS 494","-49.921667","-29.447222","-49.921667","-29.447222","Árvore 10m altura.","ICN00016796","ICN00016796","s.n.","15","15","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"576","2021-02-08 12:41:17-03","UFRGS","ICN","192264","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Pires, M","2015","08",NA,"Hagelund, K","1973","07","17","Brasil","SP",NA,NA,NA,NA,NA,NA,NA,"ICN00017002","ICN00017002 ICN00017002_1","6711",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"577","2021-02-08 12:41:17-03","UFRGS","ICN","192287","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Molz, M",NA,NA,NA,"Molz, M; Seger, G","2012","09","25","Brasil","RS","Torres","Pirataba","-49.860556","-29.250556","-49.860556","-29.250556","arvoreta com 8m de altura e flores brancas","ICN00016799","ICN00016799","s.n.","14","14","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"578","2021-02-08 12:41:17-03","UFRGS","ICN","192388","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Molz, M",NA,NA,NA,"Molz, M; Seger, GDS","2012","09","25","Brasil","RS","Torres","Pirataba","-49.860278","-29.250556","-49.860278","-29.250556","Arvoreta com 7 m de altura; Floresta paludosa","ICN00016800","ICN00016800 ICN00016800_1","s.n.","13","13","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"579","2021-02-08 12:41:17-03","UFRGS","ICN","193866","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Siqueira, GS","2011","09","16","Folli, DA","2010","10","08","Brasil","ES","Domingos Martins","Estrada Alto Parajú","-40.848889","-20.346944","-40.848889","-20.346944","doação CVRD 13169; Porte arbóreo, 10m de altura, fruto marrom.; mata de altitude, capoeira","ICN00029703",NA,"6718",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"580","2021-02-08 12:41:17-03","UFRGS","ICN","152105","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Lima, HC; Iganci, J",NA,NA,NA,"Hatschbach, G","1986","02","20","Brasil","PR","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,"Doação de Karner Hagelund.; Árvore 5m; estames alvos.; Restinga.","ICN00016792","ICN00016792 ICN00016792_1","50355",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"38300","auto",NA,NA,NA,NA,NA
"581","2021-02-08 12:41:17-03","UFRGS","ICN","191236","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Pires, M","2015","08",NA,"Silva, JM","1987","02","05","Brasil","PR","Guaratuba","Brejatuba","-48.5746994018555","-25.8827991485596",NA,NA,"Doação Karner Hagelund; Árvore 5m, flores alvas.; Restinga arbórea.","ICN00017004","ICN00017004","296",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"41937","auto",NA,NA,NA,NA,NA
"582","2021-02-08 12:41:17-03","UFRGS","ICN","007210","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Iganci, JRV","2006","11","13","Vianna, EC","1969","11","22","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"flores brancas.","ICN00016781","ICN00016781","s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"583","2021-02-08 12:41:17-03","UFRGS","ICN","152106","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Lima, HC; Iganci, J",NA,NA,NA,"Hagelund, K; Baptista, LRM","1985","02","27","Brasil","RS","Torres","Colônia de São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,"Doação de Karner Hagelund.","ICN00016793","ICN00016793 ICN00016793_1","15542",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"584","2021-02-08 12:41:17-03","UFRGS","ICN","033383","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Iganci, JRV","2006","11","13","Lorscheitter, ML; Baptista, LRM","1970","11","21","Brasil","RS","Torres","Colônia de São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,"em mata.","ICN00016784","ICN00016784","s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"585","2021-02-08 12:41:17-03","UFRGS","ICN","033698","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Iganci, JRV",NA,NA,NA,"Baptista, LRM; Lorscheitter, ML","1970","11","21","Brasil","RS","Torres","Colônia de São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,"em mata.","ICN00016785","ICN00016785","s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"586","2021-02-08 12:41:17-03","UFRGS","ICN","192263","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Pires, M","2015","08",NA,"Hagelund, K","1985","02","27","Brasil","RS","Torres","Colonia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,"ICN00017003","ICN00017003","15539",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"587","2021-02-08 12:41:17-03","UFRGS","ICN","047658","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Igance, JRV","2006","11","13","Baptista, LRM; Waechter, JL","1980","06","28","Brasil","RS","Torres","entre Faxinal e Campo Bonito","-49.7268981933594","-29.3353004455566",NA,NA,"pequena árvore; fruto aberto com sementes.; no faxinal","ICN00016786","ICN00016786","s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"588","2021-02-08 12:41:17-03","UFRGS","ICN","119710","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,"Rodrigues, RS; Kindel, A","1998","04","25","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,"Arvoreta ca. 4m, em beira de mata de restinga em encosta de duna; próximo à face leste da mata do Faxinal; frutos maduros, espiralados.","ICN00016790","ICN00016790 ICN00016790_1","684",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"589","2021-02-08 12:41:17-03","UFRGS","ICN","083663","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Iganci, JRV","2006","11","13","Waechter, JL",NA,NA,NA,"Brasil","RS","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,"Árvore 8m; estames brancos.; Em mata de dunas.","ICN00016801","ICN00016801","2281",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"590","2021-02-08 12:41:17-03","UFRGS","ICN","027869","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Iganci, JRV","2006","11","13","Irgang, BE; et al.","1972","07","15","Brasil","RS","Torres","Parque de Torres","-49.7268981933594","-29.3353004455566",NA,NA,"Mato de banhado mexido, limite N.","ICN00016783","ICN00016783 ICN00016783_1","s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"591","2021-02-08 12:41:17-03","UFRGS","ICN","020904","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Lima, HC; Iganci, J",NA,NA,NA,"Lindeman, JC","1972","11","25","Brasil","RS","Torres","parque turístico","-49.7268981933594","-29.3353004455566",NA,NA,"um arbusto de 3 m; cálice e corola esverdeado, filamentos e anteras brancas.; matagal no morrinho ao lado E da Lagoa Simão","ICN00016782","ICN00016782","s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"592","2021-02-08 12:41:17-03","UFRGS","ICN","179757","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB; Gerber, AL","1991","11","10","Brasil","SC","Florianópolis","Costeira do Ribeirão, Ilha de Santa catarina","-48.5491981506348","-27.596700668335",NA,NA,"Doação Herbário FLOR 22140; arvoreta, folíolos levementes discolores, estames brancos; beira de mata secundária","ICN00016798","ICN00016798 ICN00016798_1","5548",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA
