"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","individualCount","relatedCatalogItem"
"149","2021-03-05 18:39:10-03","UFMT","UFMT","6213","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Moraes, E.C.C.; Guarim Neto, G.; Cunha, C.N.; Ferreira, L.A.D.; et al.","193","1983","04","01",NA,"Brasil","Mato Grosso","Alto Paraguai","Região sul. Estrada Cuiabá - Barra do Bugres. Km 47 - Fazenda São Pedro.","-56.4824981689453","-14.5136003494263",NA,NA,NA,"Árvore, 4.5m de altura; frutos verdes globosos.; Mata de galeria.",NA,NA,NA,"2012","05","07",NA,NA,NA,"78022","auto",NA,NA
"150","2021-03-05 18:39:10-03","UFMT","UFMT","18239","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Macedo, M.; Ferreira, A.R.; Somavilla, N.; Lopes, I.","5967","1997","06","21",NA,"Brasil","Mato Grosso","Araguaiana","MT 100, km 40.","-51.8314018249512","-15.7339000701904",NA,NA,NA,"Árvore +- 5 metros. Folhas simples opostas cruzadas, inflorescência terminal, frutos com glândulas no cálice persistente.; Cerradão, solo areno-argiloso.",NA,NA,NA,"2012","05","07",NA,NA,NA,"166004","auto",NA,NA
"151","2021-03-05 18:39:10-03","UFMT","UFMT","6208","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Guarim Neto, G.; Cunha, C.N.; Moraes, E.C.C.; Ferreira, L.A.D.; et al.","783","1983","03","01",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Marco de Geodesia e Topografia do IBGE.","-55.749698638916","-15.460599899292",NA,NA,NA,"Arbusto tortuoso, casca espessa. Folhas coriáceas, pilosas na face inferior. Flores amarelas. Frutos verdes.; Campo limpo.",NA,NA,NA,"2015",NA,NA,NA,NA,NA,"107042","auto",NA,NA
"152","2021-03-05 18:39:10-03","UFMT","UFMT","23144","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Amorim Neto, L.; Aragona, M.; Moraes, D.H.","1062","2000","04","25",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","PARNA Chapada dos Guimarães, Fazenda Pombal - Quilombinho.","-55.749698638916","-15.460599899292",NA,NA,NA,"Árvore, ca. de 7.5m de alt. Folha coriácea glabra, brilhosa na face superior, pubescente esbranquiçada na inferior. Fruto em cacho terminal; esverdeado imaturo, amarelo maturo.",NA,NA,NA,"2012","05","07",NA,NA,NA,"107042","auto",NA,NA
"153","2021-03-05 18:39:10-03","UFMT","UFMT","23150","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Amorim Neto, L.; Aragona, M.","1042","2000","03","25",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","PARNA, morro São Gerônimo.","-55.749698638916","-15.460599899292",NA,NA,NA,"Árvore, ca. de 5m de altura. Folha glabra face superior, pubescente esbranquiçada na inferior. Fruto em cacho terminal, verde imaturo.",NA,NA,NA,"2012","05","07",NA,NA,NA,"107042","auto",NA,NA
"154","2021-03-05 18:39:10-03","UFMT","UFMT","11230","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Dubs, B.","1838","1995","02","02",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Road to Radar Station.","-55.749698638916","-15.460599899292",NA,NA,NA,"Tree, 3m high; calyx glands yellow, petals golden yellow.; Roadside cerrado.",NA,NA,NA,"1997",NA,NA,NA,NA,NA,"107042","auto",NA,NA
"155","2021-03-05 18:39:10-03","UFMT","UFMT","6179","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Oliveira, F.","302","1985","04","17",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Salgadeiro.","-55.749698638916","-15.460599899292",NA,NA,NA,"Arvoreta ca. 2m de altura. Frutos verdes.; Campo rupestre.",NA,NA,NA,"2012","05","07",NA,NA,NA,"107042","auto",NA,NA
"156","2021-03-05 18:39:10-03","UFMT","UFMT","22744","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Macedo, M.; Ferreira, A.; Silva, E.","s.n.","2000","02","08",NA,"Brasil","Mato Grosso","Dom Aquino","Bela Vista.","-54.9178009033203","-15.8106002807617",NA,NA,NA,"Árvore de 3m. Folhas alternas, flores amarelas e frutos verdes.; Cerrado. Solo argilo arenoso.",NA,NA,NA,"2012","05","07",NA,NA,NA,"62371","auto",NA,NA
"157","2021-03-05 18:39:10-03","UFMT","UFMT","23174","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A.","Macedo, M.; Ferreira, A.R.; Silva, E.","7393","2000","03","05",NA,"Brasil","Mato Grosso","Guiratinga","Serra de Guiratinga-Rod. Guiratinga Alto Garças.","-53.75830078125","-16.3493995666504",NA,NA,NA,"Árvore de +- 5m. Folhas opostas cruzadas, flores amarela-alaranjadas. Frutos verdes imaturo.; Cerrado, solo argilo arenoso.",NA,NA,NA,"2012","05","07",NA,NA,NA,"87205","auto",NA,NA
"158","2021-03-04 15:44:42-03","IF","SPSF","43525","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson",NA,"A.C.G.Melo",NA,"2009","11","27","América do Sul","Brasil","SP","Assis","Floresta Estadual","-50.4099998474121","-22.6599998474121",NA,NA,NA,"COLETA: Borda de talhão de Pinus.&nf;Arbusto 3m altura; flores.; GEOGRAFIA: Borda de talhão de Pinus;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","23972","auto",NA,NA
"159","2020-03-04 16:04:52-03","UNESP-IS","HISA","1716","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Tiritan, O; Paiva, M","405","1991","01","23",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerradão.Àrvore, ca 5m, flores amarelas.",NA,NA,NA,"2000","02",NA,"51w24'26''","20s21'40''","Magnoliopsida",NA,NA,NA,NA
"160","2019-11-21 10:08:10-03","IBt","SP","236319","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Mendonça, RC; Walter, BMT; José Dias, B; Pereira Neto, M","1217","1989","02","28",NA,"Brasil","Minas Gerais","Uberlândia","BR-365 (Uberlândia - Patos de Minas)","-46.915278","-18.885",NA,NA,NA,"Árvore 3 m alt., flores alaranjadas, botão floral alaranjado, folhas quebradiças","SP013852","SP013852",NA,"1989","12",NA,"-46.915278","-18.885",NA,NA,NA,NA,NA
"161","2019-11-21 10:08:10-03","IBt","SP","272636","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Caliente, AD","397","1993","05","21",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luiza. Reserva Florestal de Três Lagoas Agroflorestal Ltda","-51.883333","-20.083333",NA,NA,NA,"Árvore ca. 5 m, frutos imaturos (verde-claros) e maturos (amarelos)","SP013864",NA,NA,"2002",NA,NA,"-51.883333","-20.083333",NA,NA,NA,NA,NA
"162","2019-11-21 10:08:10-03","IBt","SP","30244","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Kuhlmann, JG","CLTE532","1914","11",NA,NA,"Brasil","Mato Grosso","Arinos","Caminho do Porto Velho",NA,NA,NA,NA,NA,NA,"SP013863",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:08:10-03","IBt","SP","346226","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Caliente, AD; et al.","508","1993","06","07",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde - Lageado. Reserva Florestal de Três Lagoas Agroflorestal Ltda","-52.133333","-20.916667",NA,NA,NA,"Árvore ca. 5 m alt., frutos amarelos","SP013850",NA,NA,"2002",NA,NA,"-52.133333","-20.916667",NA,NA,NA,NA,NA
"164","2019-11-21 10:08:10-03","IBt","SP","384088","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Souza, JP; Souza, VC; Ferrucci, MS; Duarte, AR; Rando, JG","3940","2005","01","16",NA,"Brasil","Goiás","Jataí","BR 158, 90 Km de Caiapônia em direção a Jataí","-51.832778","-17.716389","735","735",NA,"Árvore ca. 4 m alt. Flores amareladas com uma das pétalas alaranjada externamente, elaióforos amarelos, frutos imaturos verdes","SP013900",NA,NA,"2010","05",NA,"-51.832778","-17.716389",NA,NA,NA,NA,NA
"165","2019-11-21 10:08:10-03","IBt","SP","384143","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Souza, VC; Souza, JP; Scalon, VR; Duarte, AR","16451","1997","05","19",NA,"Brasil","Mato Grosso","Nobres","Ca. 30 km NE de Nobres, BR 242, ca. 2 km do entroncamento com BR 363/163. Serra da Caixa Furada","-56.183333","-14.533333",NA,NA,NA,"Árvore ca. 7 m alt., frutos imaturos verdes, passando a amarelos","SP013902",NA,NA,"2010","05",NA,"-56.183333","-14.533333",NA,NA,NA,NA,NA
"166","2019-11-21 10:08:10-03","IBt","SP","446760","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Francener, A; Hall, CF; Silva, GO","1161","2012","08","13",NA,"Brasil","Mato Grosso","Araguainha","Fazenda Ribeirão das Pedras, na região conhecida como Piçarrinha","-53.115278","-16.7275","740","740",NA,NA,NA,NA,NA,"2015",NA,NA,"-53.115278","-16.7275",NA,NA,NA,NA,NA
"167","2019-11-21 10:08:10-03","IBt","SP","453787","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Francener, A; Araujo, GJM","1416","2013","12","24",NA,"Brasil","Mato Grosso","Araguainha","Fazenda Ribeirão das Pedras, na estrada para a região conhecida como Piçarrinha","-53.115833","-16.728333","742","742",NA,NA,NA,NA,NA,"2013",NA,NA,"-53.115833","-16.728333",NA,NA,NA,NA,NA
"168","2019-11-21 10:08:10-03","IBt","SP","262224","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Lorenzi, H","603","1991","05","04",NA,"Brasil","Goiás","Itumbiara","beira da rodovia Itumbiara - Goiatuba","-49.2153015136719","-18.4192008972168",NA,NA,NA,"Árvore de cerrado de porte médio. Frutos maduros de cor amarela","SP013854",NA,NA,"2002",NA,NA,NA,NA,NA,"77216","auto",NA,NA
"169","2019-11-21 10:08:10-03","IBt","SP","253797","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Tiritan, O; Paiva, M","378","1990","12","20",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP - Campus de Ilha Solteira","-51.4188995361328","-20.3672008514404",NA,NA,NA,"Árvore ca. 3 m, flores amarelas","SP013865",NA,NA,"1992","07",NA,NA,NA,NA,"74358","auto",NA,NA
"170","2019-11-21 10:08:10-03","IBt","SP","253798","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Tiritan, O; Paiva, M","405","1991","01","23",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP - Campus de Ilha Solteira","-51.4188995361328","-20.3672008514404",NA,NA,NA,"Árvore ca. 5 m, flores amarelas","SP013857",NA,NA,"2000","02",NA,NA,NA,NA,"74358","auto",NA,NA
"171","2019-11-21 10:08:10-03","IBt","SP","253803","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Tiritan, O; Paiva, M","470","1991","11","07",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP - Campus de Ilha Solteira","-51.4188995361328","-20.3672008514404",NA,NA,NA,"Árvore ca. 3 m, flores amarelas","SP013858",NA,NA,"2000","02",NA,NA,NA,NA,"74358","auto",NA,NA
"172","2019-11-21 10:08:10-03","IBt","SP","253762","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Santos, J","5258","1991","01","18",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP - Campus de Ilha Solteira","-51.4188995361328","-20.3672008514404",NA,NA,NA,"Árvore ca. 6 m, flores amarelas","SP013856",NA,NA,"2000","02",NA,NA,NA,NA,"74358","auto",NA,NA
"173","2019-11-21 10:08:10-03","IBt","SP","113004","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Lane, F","1","1968","05","12",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda Canaã","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"SP013860",NA,NA,"1987",NA,NA,NA,NA,NA,"150618","auto",NA,NA
"174","2019-11-21 10:08:10-03","IBt","SP","346225","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Nascimento, PT","1490","1994","02","07",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Reserva do Manoel. Reserva Florestal de Três Lagoas Agroflorestal Ltda","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Árvore ca. 7 m alt., botões amarelos","SP013849",NA,NA,"2002",NA,NA,NA,NA,NA,"150618","auto",NA,NA
"175","2019-11-21 10:08:10-03","IBt","SP","315065","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Tameirão Neto, E","1978","1996","03","04",NA,"Brasil","Minas Gerais","Araguari","UHE Capim Branco","-48.187198638916","-18.6471996307373",NA,NA,NA,"Arbóreo","SP013868",NA,NA,"2002",NA,NA,NA,NA,NA,"58653","auto",NA,NA
"176","2019-11-21 10:08:10-03","IBt","SP","51827","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Macedo, A","211","1944","01","19",NA,"Brasil","Minas Gerais","Campina Verde",NA,"-49.486400604248","-19.5356006622314",NA,NA,NA,"Árvore regular do cerrado com grande camada suberosa. Folhas na face dorsal brancas e macias, agrupando-se nos últimos galhos. Flores amarelas terminais, tornando a árvore de belo efeito","SP013862",NA,NA,"2002",NA,NA,NA,NA,NA,"79993","auto",NA,NA
"177","2019-11-21 10:08:10-03","IBt","SP","319069","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Tameirão Neto, E","2315","1997","02","23",NA,"Brasil","Minas Gerais","Nova Ponte","EPDA - JACOB / CEMIG","-47.6747016906738","-19.1525001525879",NA,NA,NA,"Arbóreo","SP013867","SP013867",NA,"2000","02",NA,NA,NA,NA,"47316","auto",NA,NA
"178","2019-11-21 10:08:10-03","IBt","SP","315045","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Tameirão Neto, E; Werneck, MS","1011","1994","05","25",NA,"Brasil","Minas Gerais","Perdizes","Divisa com João Alonso; Unidade de Conservação do Galheiro - CEMIG","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Arbóreo","SP013848",NA,NA,"2002",NA,NA,NA,NA,NA,"45889","auto",NA,NA
"179","2019-11-21 10:08:10-03","IBt","SP","271586","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Araújo, GM; Nakajima, JN; Oliveira, PEAM; Pereira, PR; Ranal, MA; Schiavini, I","FEEP190","1992","05","29",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Arbóreo, ca. 4 m. Frutos verdes","SP013855","SP013855",NA,"2002",NA,NA,NA,NA,NA,"58223","auto",NA,NA
"180","2019-11-21 10:08:10-03","IBt","SP","257877","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Vieira, RC; Araújo, CM","128","1981","03","06",NA,"Brasil","Minas Gerais","Uberlândia","Km 6 da rodovia para Goiânia, BR 365","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore ca. 5 m alt., inflorescência amarela","SP013853",NA,NA,"2002",NA,NA,NA,NA,NA,"58223","auto",NA,NA
"181","2019-11-21 10:08:10-03","IBt","SP","256019","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Martins, SM","s.n.","1989","01","07",NA,"Brasil","Minas Gerais","Uberlândia","Reserva Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore. Pétalas amarelas","SP013859",NA,NA,"1992","10",NA,NA,NA,NA,"58223","auto",NA,NA
"182","2019-11-21 10:08:10-03","IBt","SP","256032","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Mamede, MCH","Araújo, GM","95","1987","01","16",NA,"Brasil","Minas Gerais","Uberlândia","Reserva Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore ca. 4 m alt., flores amarelas","SP013866",NA,NA,"1992","10",NA,NA,NA,NA,"58223","auto",NA,NA
