"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"298","2021-02-11 17:19:32-03","UFPR","UPCB","3318","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Reitz, R.","1961","01","01","Reitz, R.","6737","1958","07","11","Brasil","Santa Catarina","Lauro Müller","Vargem Grande","-49.3967018127441","-28.3927993774414",NA,NA,"350","350","Liana. Mata..",NA,NA,NA,NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA,NA
"299","2012-05-17 05:02:00-03","MO","MOBOT","1156452","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","dasyantha","Marcgravia dasyantha","Gilg",NA,NA,NA,NA,"Carl Schwacke","Schwacke 9363",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"300","2009-11-20 06:16:00-02","MO","MOBOT","3231325","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","dasyantha","Marcgravia dasyantha","Gilg","S.F. Smith",NA,NA,NA,"Gert G. Hatschbach|R. Kummrow","Hatschbach 49669","1985","9","14","Brazil","Minas Gerais",NA,"Córrego do Tigre (Mun. Gouveia).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","1156395","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","A.C. de Roon (Utrecht)",NA,NA,NA,"Per Dusén","Dusén 15284","1914","7","14","Brazil","Paraná",NA,"Tacarehy in silva primseva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","198737","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4711","1987","2","5","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar.","-46","-23.58333",NA,NA,"760.00000000","800.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1","87-13",NA,NA,NA
"303","2018-06-22 05:25:00-03","MO","MOBOT","2477981","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 4108","1951","7","21","Brazil","Santa Catarina",NA,"Biguaçu. Fachinal",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2008-05-27 22:02:00-03","MO","MOBOT","3301939","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","G. Hatschbach",NA,NA,NA,"J.M. Silva|J. Cordeiro","Silva 162","1986","8","28","Brazil","Paraná",NA,"Véu de Noiva (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-07-02 03:32:00-03","MO","MOBOT","3461355","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 51932","1988","4","2","Brazil","Paraná",NA,"Reserva Biol. de Sapitanduva (mun. Antonina).",NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2008-07-02 03:32:00-03","MO","MOBOT","3461359","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Karner Hagelund","Hagelund 11520","1977","9","6","Brazil","Santa Catarina",NA,"Sã João do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2015-03-12 06:15:00-03","MO","MOBOT","100234800","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"H. van der Werff|Rodolfo Vásquez|Antonio Peña|César Rojas","van der Werff 23354","2009","11","7","Peru","Pasco","Oxapampa","La Suiza Vieja.","-75.4622222","-10.4705556",NA,NA,"2170.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","530","occidentalis",NA,NA
"308","2014-07-27 23:22:00-03","MO","MOBOT","100274634","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Rocío Rojas|Rodolfo Vásquez|C. Rojas|J.L. Mateo|Braulio Vásquez R.|J. Chuqui","Rojas Gonzáles 4989","2007","12","20","Peru","Pasco","Oxapampa","Dist. Chontabamba. Alto Gramazú al borde del río Machis.","-75.4994444","-10.5502778",NA,NA,"2087.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"6",NA,"occidentalis",NA,NA
"309","2014-07-27 23:19:00-03","MO","MOBOT","100305690","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|J.L. Mateo","Vásquez Martínez 33872","2008","3","1","Peru","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillen, Sector San Daniel.","-75.4377777","-10.4386111",NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"7","1035","occidentalis",NA,NA
"310","2019-01-25 04:36:00-02","MO","MOBOT","100312640","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Luis Valenzuela G.|J.L. Mateo|R. Rivera","Valenzuela Gamarra 11735","2008","8","25","Peru","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén, la Colmena.","-75.4380555","-10.4422222",NA,NA,"2429.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"7",NA,"occidentalis",NA,NA
"311","2014-07-27 16:09:00-03","MO","MOBOT","100320132","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Abel Monteagudo|J.L. Mateo|R. Rivera","Monteagudo Mendoza 16957","2008","7","24","Peru","Pasco","Oxapampa","Dist. Huancabamba. Zona de amortiguamiento del Parque Nacional Yanachaga Chemillen, al borde de las chacras y pastizales cercanías de la casa del Señor Orlando Quispe.","-75.5183334","-10.2772223",NA,NA,"1894.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"8",NA,"occidentalis",NA,NA
"312","2014-07-27 23:23:00-03","MO","MOBOT","100322509","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|J.L. Mateo|Valerio Flores|R. Rivera","Vásquez Martínez 33567","2008","2","17","Peru","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillen, Sector Tunqui.","-75.5186111","-10.2888889",NA,NA,"1774.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"6","1028","occidentalis",NA,NA
"313","2019-01-25 04:36:00-02","MO","MOBOT","100397260","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Luis Valenzuela G.|Abel Monteagudo|M.A. Cueva|Antonio Peña|J.L. Mateo","Valenzuela Gamarra 13577","2009","10","15","Peru","Pasco","Oxapampa","Dist. Huancabamba. Oso Playa, camino al campamento. Suelo arenoso inundable.","-75.5888889","-10.3241667",NA,NA,"2362.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","31","occidentalis",NA,NA
"314","2019-01-25 04:36:00-02","MO","MOBOT","100397338","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Luis Valenzuela G.|Abel Monteagudo|M.A. Cueva|Antonio Peña|J.L. Mateo","Valenzuela Gamarra 13608","2009","10","15","Peru","Pasco","Oxapampa","Dist. Huancabamba. Oso Playa, camino al campamento. Suelo arenoso inundable.","-75.5888889","-10.3241667",NA,NA,"2362.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"6","31","occidentalis",NA,NA
"315","2019-01-25 04:36:00-02","MO","MOBOT","100401501","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Luis Valenzuela G.|Abel Monteagudo|M.A. Cueva|Antonio Peña|J.L. Mateo|R. Rivera","Valenzuela Gamarra 13824","2009","10","22","Peru","Pasco","Oxapampa","Dist. Huancabamba. Sector Oso Playa, camino hacia el campamento.","-75.5752778","-10.3144444",NA,NA,"2478.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"7","37","occidentalis",NA,NA
"316","2020-06-19 15:50:00-03","MO","MOBOT","1868141","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","S. Dressler (FR)",NA,NA,NA,"Alejandro Araujo M.|Honorio Pariamo|Marcelino Villanueva|Pepe Sevillanos","Araujo Murakami 114","2002","6","26","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Arroyo Chiriuno, 31 km al este de Apolo por el camino a San José de Uchupiamonas.","-68.23","-14.4966666",NA,NA,"1970.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","02-03","occidentalis",NA,NA
"317","2014-07-27 23:21:00-03","MO","MOBOT","1906661","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Rodolfo Vásquez","Vásquez Martínez 27975","2003","3","14","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parque Nacional Yanachaga Chemillén, Sector San Alberto. Bosque primario.","-75.35","-10.53333",NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"9",NA,"occidentalis",NA,NA
"318","2017-08-25 05:21:00-03","MO","MOBOT","1906681","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Abel Monteagudo|Carlos Mateo|Gregorio Ortiz|César Rojas","Monteagudo Mendoza 4510","2003","2","6","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parque Nacional Yanachaga Chemillén, Cercanías del Refugio el Cedro. Bosque primario.","-75.36666","-10.53333",NA,NA,"2200.00000000","2400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"14",NA,"occidentalis",NA,NA
"319","2014-07-27 23:56:00-03","MO","MOBOT","2211259","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","S. Dressler (FR)",NA,NA,NA,"Rodolfo Vásquez","Vásquez Martínez 28230","2003","6","13","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parque Nacional Yanachaga-Chemillen. Quebrada Yanachaga. Bosque primario","-75.46666","-10.38333",NA,NA,"2250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5",NA,"occidentalis",NA,NA
"320","2012-04-12 05:10:00-03","MO","MOBOT","2695607","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","S. Dressler (FR)",NA,NA,NA,"Alfredo F. Fuentes|et al.","Fuentes Claros 7432","2005","4","27","Bolivia","La Paz","Bautista Saavedra","ANMI Apolobamba, Ininlaya, subiendo de Siata por senda de incienseros. Bosque montano pluvial con Ilex sp, Clusia sp y Chaetocarpus myrsinites. Inventario fitosociologico Madidi 20.","-68.6391666","-15.1963889",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"2","05-22","occidentalis",NA,NA
"321","2019-01-25 04:35:00-02","MO","MOBOT","2739665","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Rodolfo Vásquez|Abel Monteagudo|Luis Valenzuela G.|Juan Perea|J.L. Mateo|Estudiantes Curso 2004","Vásquez Martínez 30477","2004","8","21","Peru","Pasco","Oxapampa","Dist. Huancabamba, P.N. Yanachaga-Chemillén, Sector Quebrada Yanachaga. Bosque primario cerca a la quebrada Yanachaga.","-75.48194","-10.39583",NA,NA,"2265.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"6",NA,"occidentalis",NA,NA
"322","2014-04-04 05:52:00-03","MO","MOBOT","2739857","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","S. Dressler (FR)",NA,NA,NA,"Rodolfo Vásquez","Vásquez Martínez 30568","2005","1","11","Peru","Pasco","Oxapampa","Dist. Huancabamba. P.N. Yanachaga-Chemillén, Sector Quebrada Yanachaga. Remanente de Bosque primario.","-75.4844444","-10.4036111",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"10",NA,"occidentalis",NA,NA
"323","2014-07-27 19:28:00-03","MO","MOBOT","2745481","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Juan Perea|J.L. Mateo","Perea 1806","2004","9","22","Peru","Pasco","Oxapampa","Dist. Huancabamba. Sector Quebrada Yanachaga-Chemille4n, al margen del pastal. Bosque secundario.","-75.48055","-10.39638",NA,NA,"2240.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"10",NA,"occidentalis",NA,NA
"324","2014-07-27 19:16:00-03","MO","MOBOT","2746134","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Juan Perea|J.L. Mateo","Perea 1702","2004","9","16","Peru","Pasco","Oxapampa","Dist. Huancabamba. Sector Quebrada Yanachaga-Chemille4n, al margen del pastal. Bosque secundario.","-75.48277","-10.39638",NA,NA,"2120.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5",NA,"occidentalis",NA,NA
"325","2010-11-04 13:12:00-02","MO","MOBOT","3065198","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","S. Dressler (FR)",NA,NA,NA,"Edgardo M. Ortiz V.","Ortiz 491","2005","3","16","Peru","Pasco","Oxapampa","Dist. Oxapampa. Camino desde el refugio El Cedro hacia el Abra Esperanza-Sector San Alberto, Parque Nacional Yanachaga-Chemillén. Bosque montano maduro.","-75.3619444","-10.5427777",NA,NA,"2410.00000000","2520.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"10",NA,"occidentalis",NA,NA
"326","2016-11-04 05:21:00-02","MO","MOBOT","3106194","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","S. Dressler (FR)",NA,NA,NA,"Edwin Becerra González","Becerra González 0558","2005","1","26","Peru","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén. Quebrada Yanachaga. Bosque montano.","-75.2666667","-10.2166667",NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"8",NA,"occidentalis",NA,NA
"327","2009-12-29 19:15:00-02","MO","MOBOT","3108127","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","S. Dressler (FR)",NA,NA,NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|E. Quintuya","Monteagudo Mendoza 9322","2005","8","13","Peru","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén. Cerca de la Laguna San Daniel. Bosque montano húmedo.","-75.2666667","-10.25",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"9",NA,"occidentalis",NA,NA
"328","2009-12-29 19:15:00-02","MO","MOBOT","3108380","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","S. Dressler (FR)",NA,NA,NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|E. Quintuya","Monteagudo Mendoza 9569","2005","8","21","Peru","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén. Sector hito-San Daniel. Bosque montano húmedo.","-75.25","-10.25",NA,NA,"2500.00000000","2750.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"9",NA,"occidentalis",NA,NA
"329","2018-06-15 05:26:00-03","MO","MOBOT","3332491","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","R. Rojas & E. Fernandez",NA,NA,NA,"Samuel Vilca C.","Vilca C. 205","2005","9","1","Peru","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén, Grapanazú-Sector San Daniel, Naciente de la Quebrada Colmena. Bosque montano nublado achaparrado.","-75.43777","-10.44305",NA,NA,"2200.00000000","2500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3",NA,"occidentalis",NA,NA
"330","2018-06-15 05:26:00-03","MO","MOBOT","3332544","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","R. Rojas & E. Fernandez",NA,NA,NA,"Samuel Vilca C.","Vilca C. 263","2005","9","1","Peru","Pasco","Oxapampa","Dist. Huancabamba. Grapanazú, Parque Nacional Yanachaga-Chemillén, Sector San Daniel, camino hacia la Laguna San Daniel. Bosque montano medio maduro.","-75.45277","-10.43777",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3",NA,"occidentalis",NA,NA
"331","2018-06-15 05:26:00-03","MO","MOBOT","3332887","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Samuel Vilca C.","Vilca C. 631","2006","3","14","Peru","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén, Grapanazú-Sector San Daniel, Naciente de la Quebrada Colmena. Bosque montano nublado achaparrado.","-75.43777","-10.44305",NA,NA,"2200.00000000","2500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3",NA,"occidentalis",NA,NA
"332","2008-07-30 03:32:00-03","MO","MOBOT","3477584","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","S. Dressler",NA,NA,NA,"Stephan G. Beck","Beck 24698",NA,NA,NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"occidentalis",NA,NA
"333","2014-07-27 15:57:00-03","MO","MOBOT","3484802","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Abel Monteagudo|Antonio Peña|Valerio Flores","Monteagudo Mendoza 13653","2007","4","20","Peru","Pasco","Oxapampa","Distrito Huancabamba, Parque Nacional Yanachaga-Chemillén, desde la trocha erica hacia la laguna San Daniel. Bosque húmedo montano primario.","-75.45527","-10.43472",NA,NA,"2361.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3",NA,"occidentalis",NA,NA
"334","2014-07-27 23:20:00-03","MO","MOBOT","3489772","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Rodolfo Vásquez","Vásquez Martínez 32023","2007","2","28","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parque Nacional Yanachaga-Chemillén. Sector Abra Esperanza. Bosque primario.","-75.34972","-10.53166",NA,NA,"2550.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4",NA,"occidentalis",NA,NA
"335","2014-07-27 23:21:00-03","MO","MOBOT","3490424","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","(Wittm.) S. Dressler","I. Villalba (HOXA)",NA,NA,NA,"Rodolfo Vásquez","Vásquez Martínez 31756","2007","2","11","Peru","Pasco","Oxapampa","Distrito Huancabamba. Parque Nacional Yanachaga-Chemillén, Sector San Daniel. Bosque primario.","-75.43777","-10.44305",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4",NA,"occidentalis",NA,NA
"336","2014-04-04 05:52:00-03","MO","MOBOT","2211412","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha occidentalis","Wittm.","S. Dressler (FR)",NA,NA,NA,"Rodolfo Vásquez","Vásquez Martínez 28303","2003","6","14","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parque Nacional Yanachaga-Chemillen. Quebrada Yanachaga. Bosque primario","-75.46666","-10.4",NA,NA,"2250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4",NA,"occidentalis",NA,NA
"337","2020-07-09 18:40:02-03","UNESP-IBILCE","SJRP","30071","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.",NA,NA,NA,NA,"Santos,K.",NA,"1996","09","25","Brasil","São Paulo","Campinas","Distrito de Sousas, Ribeirão Cachoeira","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Liana, com frutos",NA,NA,"Tracheophyta","Theales","América do Sul",NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"338","2020-07-09 18:40:02-03","UNESP-IBILCE","SJRP","30070","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.",NA,NA,NA,NA,"Santos,K.",NA,"1996","06","24","Brasil","São Paulo","Campinas","Distrito de Sousas, Ribeirão Cachoeira","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Liana, com frutos",NA,NA,"Tracheophyta","Theales","América do Sul",NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"339","2020-06-22 14:19:14-03","UNESP-IBILCE","SJRP","13828","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","G. Hatschbach",NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,"Brasil","Paraná","Antonina","Reserva Biológica","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Trepadeira agarrada ao tronco de árvores, floresce no alto, altura 50-100 metros;",NA,NA,"Tracheophyta","Theales","América do Sul",NA,"38300","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
