"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"810","2019-10-07 09:36:06-03","UEFS","HUEFS","121737","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Conceição, A.A.","2492","2007","07","07",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0121737","Estrada de Macaúbas para Tinguí.","-42.753333","-13.089722","42W45'12''","13S5'23''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia","943","943","HUEFS0121737 HUEFS0121737_01","Macaúbas",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"811","2019-10-07 09:36:06-03","UEFS","HUEFS","123871","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Guedes, M.L.S.","13562","2007","05","26",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0123871","Médio São Francisco, 1 km da margem do rio Carinhanha.","-44.197778","-14.234722","44W11'52''","14S14'5''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia",NA,NA,"HUEFS0123871","Feira da Mata",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"812","2019-10-07 09:36:06-03","UEFS","HUEFS","171403","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Guimarães, L.L.","30","2008","10","10",NA,"Brasil",NA,NA,"Campo Cerrado / Cerrado Ralo.","HUEFS0171403","Bacia do Tocantins. Sub Bacia : Rio Santo Antônio.","-48.772778","-11.775833","48W46'22''","11S46'33''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Tocantins","260","260","HUEFS0171403","Gurupi",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"813","2019-10-07 09:36:06-03","UEFS","HUEFS","126667","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Valadão, R.de M.","618","2007","07","18",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0126667","Próximo a Faz. Capitão do Mato.","-44.666667","-14.381389","44W40'","14S22'53''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Bahia",NA,NA,"HUEFS0126667",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"814","2019-10-07 09:36:06-03","UEFS","HUEFS","130345","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Cotrim, A.","1110","2007","07","21",NA,"Brasil",NA,NA,"Área antropizada.","HUEFS0130345","Manoel de Souza.","-45.097778","-12.5175","45W5'52''","12S31'3''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia","590","590","HUEFS0130345","São Desidério",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"815","2019-10-07 09:36:06-03","UEFS","HUEFS","130394","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Cotrim, A.","1159","2007","07","21",NA,"Brasil",NA,NA,"Área antropizada.","HUEFS0130394","Manoel de Souza.","-45.098889","-12.518889","45W5'56''","12S31'8''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia","593","593","HUEFS0130394","São Desidério",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"816","2019-10-07 09:36:06-03","UEFS","HUEFS","126411","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Stefane, R.","136","2007","06","17",NA,"Brasil",NA,NA,NA,"HUEFS0126411","Palmeiral.","-45.096111","-12.517222","45W5'46''","12S31'2''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia","601","601","HUEFS0126411","Barreiras",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"817","2019-10-07 09:36:06-03","UEFS","HUEFS","163735","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Melo, E.","8207","2010","05","22",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0163735","Próximo a Ilha do Vitor.","-45.033333","-12.665","45W2'0''","12S39'54''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia","679","679","HUEFS0163735","São Desidério",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"818","2019-10-07 09:36:06-03","UEFS","HUEFS","163794","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Melo, E.","8266","2010","05","22",NA,"Brasil",NA,NA,"Área antropizada.","HUEFS0163794","Cerca de 6 Km da Ilha do Vitor.","-45.055833","-12.658889","45W3'21''","12S39'32''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia","673","673","HUEFS0163794","São Desidério",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"819","2019-10-07 09:36:06-03","UEFS","HUEFS","170195","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Oliveira, F.C.A.","1515","2009","07","05",NA,"Brasil",NA,NA,"Mancha cerradão alterado.","HUEFS0170195","Bacia do Tocantins. Sub-bacia: Manuel Alves da Natividade (T-5, área 4b, ponto 22).","-47.211111","-11.593611","47W12'40''","11S35'37''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Tocantins","423","423","HUEFS0170195","Almas",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"820","2019-10-07 09:36:06-03","UEFS","HUEFS","170251","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Fonseca, M.L.","6263","2009","07","11",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0170251","Bacia do Tocantins. Sub-bacia do Rio Balsas (TA-3, 2 Km da área 3, ponto 166).","-49.828056","-12.506944","49W49'41''","12S30'25''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Tocantins","328","328","HUEFS0170251","Sandolândia",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"821","2019-10-07 09:36:06-03","UEFS","HUEFS","170055","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Moura, I.O.","364","2006","05","21",NA,"Brasil",NA,NA,"Cerrado sensu stricto sobre afloramentos rochosos.","HUEFS0170055","Parque Nacional de Sete Cidades, alto da pedra da capela.","-41.72","-4.135833","41W43'12''","4S8'9''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Piauí","224","224","HUEFS0170055","Piracuruca",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"822","2019-10-07 09:36:06-03","UEFS","HUEFS","17853","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Kirkbride, M.C.G.","1595","1982","08","28",NA,"Brasil",NA,NA,NA,"HUEFS0017853",NA,"-52.333333","-14.75","52W20'","14S45'","Angiospermae","Myrtales","A.St.-Hil.",NA,"Mato Grosso",NA,NA,"HUEFS0017853","Nova Xavantina",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"823","2019-10-07 09:36:06-03","UEFS","HUEFS","206559","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Cordeiro, J.","4922","2013","04","19",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0206559","Serra do Tombador.","-47.664722","-13.630278","47W39'53''","13S37'49''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Goiás","1055","1055","HUEFS0206559","Cavalcante",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"824","2019-10-07 09:36:06-03","UEFS","HUEFS","235568","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Mizushima, M.","96","2017","04","12",NA,"Brasil",NA,NA,"Caatinga","HUEFS0235568",NA,"-41.713889","-4.099722","41W42'50''","4S5'59''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Piauí",NA,NA,"HUEFS0235568","Sete Cidades",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"825","2019-10-07 09:36:06-03","UEFS","HUEFS","31305","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Vieira, R.F.","772","1991","05","28",NA,"Brasil",NA,NA,"Campo rupestre, solo pedregoso. Inclinado.","HUEFS0031305","Beira da estrada para Para Padre Bernado a 10Km de Brazlandia.","-48.2","-15.666667","48W12'","15S40'","Angiospermae","Myrtales","A.St.-Hil.",NA,"Distrito Federal","1024","1024","HUEFS0031305","Brazlandia",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"826","2019-10-07 09:36:06-03","UEFS","HUEFS","237105","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Chagas, D.B.das","89","2016","05","19",NA,"Brasil",NA,NA,"Cerrado stricto sensu","HUEFS0237105","Faz. Providência - Porto Nacional - TO","-48.416667","-10.783333","48W25'","10S47'","Angiospermae","Myrtales","A.St.-Hil.",NA,"Tocantins","261","261","HUEFS0237105","Porto Nacional",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"827","2019-10-07 09:36:06-03","UEFS","HUEFS","38647","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Lima, J.C.M.","13","1997","10","30",NA,"Brasil",NA,NA,"Cerrado mesofítico.","HUEFS0038647","Área em volta do ribeirão Lajeado na estrada p/ Miracema. CENTRO OESTE.","-48.35","-9.75","48W21'0''","9S45'0''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Tocantins","290","290","HUEFS0038647",NA,NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"828","2019-10-07 09:36:06-03","UEFS","HUEFS","25977","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Guedes, M.L.S.","PCD3016","1996","06","24",NA,"Brasil",NA,NA,"Afloramentos rochosos.","HUEFS0025977","Ca. de 5 km para Santo Inácio, na estrada Xique-Xique-Santo Inácio.","-42.720556","-11.106667","42W43'14''","11S6'24''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia","500","500","HUEFS0025977","Gentio do Ouro",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"829","2019-10-07 09:36:06-03","UEFS","HUEFS","27815","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Azevedo, M.L.M.","1029","1996","06","29",NA,"Brasil",NA,NA,"Cerrado. Solo: pedregoso/argiloso. relevo: ondulado.","HUEFS0027815","Km 05 da estrada de chão em direção à reserva do IBAMA","-48.45","-14.496111","48W27'0''","14S29'46''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Goiás",NA,NA,"HUEFS0027815","Niquelândia",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"830","2019-10-07 09:36:06-03","UEFS","HUEFS","246807","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Moonlight, P.W.","821","2018","03","26",NA,"Brasil",NA,NA,"Relatively closed Cerrado, with dense grass layer and scattered to dense trees to around 5m.","HUEFS0246807","Nordeste Plot 1. Around 20m E of western perimeter fence of PN7C.","-41.719167","-41.719167","41W43'9''","41S43'9''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Piauí","236","236",NA,"Piripiri",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"831","2019-10-07 09:36:06-03","UEFS","HUEFS","246870","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Moonlight, P.W.","892","2018","03","29",NA,"Brasil",NA,NA,"Physionomically diverse plot, encompassing mata seca with closed canopy and trees to >20m and open Cerrado with dense grass layer and relatively sparse trees to around 10m.","HUEFS0246870","Nordeste Plot 2. Around 3km onto tourist track through cerrado to the E of the main N-S road through the park.","-41.683889","-41.683889","41W41'2''","41S41'2''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Piauí","412","412",NA,"Piripiri",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"832","2019-10-07 09:36:06-03","UEFS","HUEFS","30407","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","França, F.","2263","1997","05","13",NA,"Brasil",NA,NA,"Cerrado, solo arenoso e pedregoso.","HUEFS0030407",NA,"-44.914167","-11.780833","44W54'51''","11S46'51''","Angiospermae","Myrtales","A.St.-Hil.","F.França","Bahia","684","684","HUEFS0030407","Riachão das Neves",NA,NA,NA,"1997","11",NA,"Rosanae",NA,NA,NA,NA
"833","2019-10-07 09:36:06-03","UEFS","HUEFS","31309","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Vieira, R.F.","1860","1994","04","08",NA,"Brasil",NA,NA,"Cerrado aberto antropizado; solo pedregoso; suave ondulado.","HUEFS0031309","A 22km a esquerda do posto Colorado a 14km a direita do primeiro desvio; a cerca de 500m a frente.","-47.916667","-15.766667","47W55'","15S46'","Angiospermae","Myrtales","A.St.-Hil.",NA,"Distrito Federal","960","960","HUEFS0031309","Brasília",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"834","2019-10-07 09:36:06-03","UEFS","HUEFS","31328","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Cavalcanti, T.B.","1194","1992","03","12",NA,"Brasil",NA,NA,"Solo pedregoso.","HUEFS0031328","A 1 km do entroncamento da estrada que vai a ponte do Rio Tocantins, para Minaçu, a 21 km da usina.","-48.066667","-14.2","48W4'","14S12'","Angiospermae","Myrtales","A.St.-Hil.","F.França","Goiás","500","500","HUEFS0031328","Colinas do Sul",NA,NA,NA,"1997","11",NA,"Rosanae",NA,NA,NA,NA
"835","2019-10-07 09:36:06-03","UEFS","HUEFS","31329","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Vieira, R.F.","731","1991","05","07",NA,"Brasil",NA,NA,"Solo pedregoso.","HUEFS0031329","Chapada da Vargem Grande, a mais ou menos 30 km de Brazlândia.","-48.25","-15.55","48W15'","15S33'","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Goiás","1020","1020","HUEFS0031329","Padre Bernardo",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"836","2019-10-07 09:36:06-03","UEFS","HUEFS","31360","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Silva, G.P.","1133","1992","07","07",NA,"Brasil",NA,NA,"Ecotono cerrado Sensu Strictu; campo sujo; solo arenoso entremeado com pedregulhos.","HUEFS0031360","3.7km sul da GO-237; a 5km da sede da Fazenda Ouro Fino. Área de influência da UHE Serra da Mesa.","-48.966667","-14.55","48W58'0''","14S33'","Angiospermae","Myrtales","A.St.-Hil.",NA,"Goiás","500","500","HUEFS0031360","Niquelândia",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"837","2019-10-07 09:36:06-03","UEFS","HUEFS","31362","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Cavalcanti, T.B.","1540","1995","07","21",NA,"Brasil",NA,NA,"Mata ecotono com cerrado; arenoso; ondulado.","HUEFS0031362","Nas margens do Rio Tocantinzinho.","-48.3","-13.966667","48W18'","13S58'","Angiospermae","Myrtales","A.St.-Hil.",NA,"Goiás","420","420","HUEFS0031362","Niquelândia",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"838","2019-10-07 09:36:06-03","UEFS","HUEFS","33301","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","França, F.","2263","1997","05","13",NA,"Brasil",NA,NA,"Cerrado com solo arenoso e pedregoso.","HUEFS0033301",NA,"-44.914167","-11.780833","44W54'51''","11S46'51''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Bahia","684","684",NA,"Riachão das Neves",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"839","2019-10-07 09:36:06-03","UEFS","HUEFS","35278","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Alvarenga, D.","1206","1998","06","23",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0035278","Fazenda ca. 8Km da cidade em direção ao lago Serra da Mesa; solo argiloso; relevo plano.","-49.104167","-14.295278","49W6'15''","14S17'43''","Angiospermae","Myrtales","A.St.-Hil.","F.França","Goiás","490","490","HUEFS0035278","Campinorte",NA,NA,NA,"1999","04",NA,"Rosanae",NA,NA,NA,NA
"840","2019-10-07 09:36:06-03","UEFS","HUEFS","35291","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Mendonça, R.C.","3442","1998","05","19",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0035291","Parque Nacional Grande Sertão Veredas; 14km da Sede da FUNATURA; numa estrada conhecida como Belém-Brasília (dominação local); relevo plano; solo com textura arenosa (areiaquatzosa).","-45.954167","-15.345833","45W57'15''","15S20'45''","Angiospermae","Myrtales","A.St.-Hil.","F.França","Minas Gerais","745","745","HUEFS0035291","Formoso",NA,NA,NA,"1999","05",NA,"Rosanae",NA,NA,NA,NA
"841","2019-10-07 09:36:06-03","UEFS","HUEFS","40432","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Gomes, S.M.","24","1996","04","24",NA,"Brasil",NA,NA,"Mata ciliar bordo.","HUEFS0040432","Chácara Hilztizar - lado de fora da cerca.","-48.166667","-15.633333","48W10'","15S38'","Angiospermae","Myrtales","A.St.-Hil.","F.França","Distrito Federal",NA,NA,"HUEFS0040432","Brasília",NA,NA,NA,"1999","10",NA,"Rosanae",NA,NA,NA,NA
"842","2019-10-07 09:36:06-03","UEFS","HUEFS","46065","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Lima, J.C.M.","88","1999","02","07",NA,"Brasil",NA,NA,"Cerrado, encosta pedregosa.","HUEFS0046065","Estrada Araquarina - Filadelfia 34 Km, leste de Aquarina, NORTE.","-48.013333","-7.364444","48W0'48''","7S21'52''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Tocantins","288","288","HUEFS0046065","Araquarina",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"843","2019-10-07 09:36:06-03","UEFS","HUEFS","46059","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Lima, J.C.M.","65","1999","02","05",NA,"Brasil",NA,NA,"Cerrado arenoso.","HUEFS0046059","Margem da Belem - Brasília 30 Km ao norte de Araquarina. NORTE.","-48.111667","-7.051389","48W6'42''","7S3'5''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Tocantins","290","290","HUEFS0046059","Araquarina",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"844","2019-10-07 09:36:06-03","UEFS","HUEFS","46050","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Simon, M.F.","184","1999","02","13",NA,"Brasil",NA,NA,"Cerrado denso.","HUEFS0046050",NA,"-45.35","-7.155833","45W21'0''","7S9'21''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Maranhão","300","300","HUEFS0046050","Sambaíba",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"845","2019-10-07 09:36:06-03","UEFS","HUEFS","46052","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Simon, M.F.","129","1999","02","08",NA,"Brasil",NA,NA,"Cerrado denso.","HUEFS0046052","Estrada de Riachão para Balsas.","-46.338889","-7.437778","46W20'20''","7S26'16''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Maranhão","390","390","HUEFS0046052","Riachão",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"846","2019-10-07 09:36:06-03","UEFS","HUEFS","46054","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Simon, M.F.","163","1999","02","12",NA,"Brasil",NA,NA,"Cerrado denso.","HUEFS0046054","Estrada de Loreto para povoado Batatais, Km 20 a Oeste.","-45.065833","-7.0725","45W3'57''","7S4'21''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Maranhão",NA,NA,"HUEFS0046054","Loreto",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"847","2019-10-07 09:36:06-03","UEFS","HUEFS","46075","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Simon, M.F.","270","1999","02","21",NA,"Brasil",NA,NA,"Cerrado s.s. sob latossolo profundo.","HUEFS0046075","Estrada Correntina - Posse.","-45.783333","-13.6575","45W47'0''","13S39'27''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia","800","800","HUEFS0046075","Correntina",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"848","2019-10-07 09:36:06-03","UEFS","HUEFS","46811","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Lima, L.C.L.","15","2000","02","03",NA,"Brasil",NA,NA,"Substrato rochoso.","HUEFS0046811","Faz. Estrondo, reserva.","-46.161667","-11.451111","46W9'42''","11S27'4''","Angiospermae","Myrtales","A.St.-Hil.","F.França","Bahia","810","810","HUEFS0046811","Formosa do Rio Preto",NA,NA,NA,"2001","08",NA,"Rosanae",NA,NA,NA,NA
"849","2019-10-07 09:36:06-03","UEFS","HUEFS","48367","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Walter, B.M.T.","3944","1997","11","14",NA,"Brasil",NA,NA,"Cerrado sentido restrito (Típico). Solo areno-argiloso (Latossolo amarelo).","HUEFS0048367","Lote 16. Área de colonização agrícola (Nova de Carli), cerca de 20 Km da vila Kissy, após o córrego Tem Medo.","-46.716667","-8.633333","46W43'","8S38'","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Maranhão","470","470","HUEFS0048367","Balsas",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"850","2019-10-07 09:36:06-03","UEFS","HUEFS","74605","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Mendonça, R.C.","4692","2002","03","13",NA,"Brasil",NA,NA,"Cerrado. Vegetação de cerrado baixo de encosta.","HUEFS0074605","Estrada de chão entre Corumbá de Goiás e Aparecida, ca. 4 Km de Corumbá (GO).","-48.763056","-15.910556","48W45'47''","15S54'38''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Goiás","1060","1060","HUEFS0074605","Corumbá",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"851","2019-10-07 09:36:06-03","UEFS","HUEFS","54652","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","França, F.","3626","2001","05","16",NA,"Brasil",NA,NA,"Cerrado em Solo arenoso.","HUEFS0054652","c. 24km W de Cocos. Tamanduá.","-44.7225","-14.286944","44W43'21''","14S17'13''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Bahia","575","575","HUEFS0054652",NA,NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"852","2019-10-07 09:36:06-03","UEFS","HUEFS","66203","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Tourinho, R.","39","2002","05","07",NA,"Brasil",NA,NA,NA,"HUEFS0066203","a 47 km de Gentio do Ouro.","-42.725278","-11.18","42W43'31''","11S10'48''","Angiospermae","Myrtales","A.St.-Hil.","F.França","Bahia",NA,NA,"HUEFS0066203","Gentio do Ouro",NA,NA,NA,"2002","12",NA,"Rosanae",NA,NA,NA,NA
"853","2019-10-07 09:36:06-03","UEFS","HUEFS","77012","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Costa, J.M.","73","2003","09","13",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0077012",NA,"-41.683333","-5.216667","41W41'","5S13'","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Piauí","200","200","HUEFS0077012 HUEFS0077012_01","Castelo do Piauí",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
"854","2019-10-07 09:36:06-03","UEFS","HUEFS","8554","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Queiroz, L.P.de","2121","1987","11","03",NA,"Brasil",NA,NA,NA,"HUEFS0008554","46 Km E da cidade de Barreiras.","-44.616667","-12.15","44W37'","12S9'","Angiospermae","Myrtales","A.St.-Hil.",NA,"Bahia",NA,NA,"HUEFS0008554","Barreiras",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"855","2019-10-07 09:36:06-03","UEFS","HUEFS","90276","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Brito, D.S.de","51","2000","06","16",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0090276","Parque Recreativo do Gama. CENTRO OESTE.","-48.055","-16.048333","48W3'18''","16S2'54''","Angiospermae","Myrtales","A.St.-Hil.",NA,"Distrito Federal",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"856","2019-10-07 09:36:06-03","UEFS","HUEFS","95269","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Queiroz, L.P.de","10467","2005","04","19",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0095269","estrada para Água Fria, ca. 15 km de Chapada dos Guimarães.","-55.723889","-15.298611","55W43'26''","15S17'55''","Angiospermae","Myrtales","A.St.-Hil.","D.J.P.Gonçalves & G.H.Shimizu","Mato Grosso","532","532","HUEFS0095269","Chapada dos Guimarães",NA,NA,NA,"2014","07",NA,"Rosanae",NA,NA,NA,NA
