"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","typeStatus","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","sex"
"1816","2020-11-12 17:03:00-03","UEL","FUEL","7567","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Rossetto, EFS","2017","08",NA,"Vieira, AOS; et al.","345","1989","11","17","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"600","600",NA,"FUEL005156",NA,"Usina do rio Apucaraninha, COPEL. Beira da mata","63728","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1817","2020-11-12 17:03:00-03","UEL","FUEL","29615","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Medri, C; Francisco, EM","890","1999","12","11","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"Salto João Nogueira","30511","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1818","2020-11-12 17:03:00-03","UEL","FUEL","23329","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Medri, C","1999",NA,NA,"Kinupp, VF; Medri, C; Dias, MC","s.n.","1998","01","22","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Salto das Orquídeas","21990","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1819","2020-11-12 17:03:00-03","UEL","FUEL","23327","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Medri, C","1999",NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","525","1997","11","08","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Salto das Orquídeas","21990","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1820","2020-11-12 17:03:00-03","UEL","FUEL","21315","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Dias, MC; Medri, C","1999",NA,NA,"Kinupp, VF; Medri, C; Francisco, EM","989","1998","01","22","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Salto das Orquídeas","21990","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1821","2020-11-12 17:03:00-03","UEL","FUEL","33971","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Estevan, DA",NA,NA,NA,"Estevan, DA; et al.","229","2002","03","19","Brasil","Paraná","Tamarana","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,NA,NA,NA,"Reserva Indigena Apucaraninha","23681","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1822","2020-11-12 17:03:00-03","UEL","FUEL","11014","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Pimenta, JA; et al.","s.n.","1990","08","17","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Fazenda Monte Alegre","35037","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1823","2020-11-12 17:03:00-03","UEL","FUEL","37883","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","T.I.N. de Azevedo","2006",NA,NA,"T.I.N. de Azevedo; Carneiro, JS","20","2005","02","10","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Fazenda Monte Alegre, beira do ribeirão Varanal, f, beira do ribeirão Varanal, foz.","35037","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1824","2020-11-12 17:03:00-03","UEL","FUEL","21419","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Dias, MC","1997",NA,NA,"Souza, LRM; Francisco, EM","s.n.","1997","12","04","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Mata ciliar do rio Tibagi, Klabin","35037","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1825","2020-11-12 17:03:00-03","UEL","FUEL","20727","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Rossetto, EFS","2019","08",NA,"Kinupp, VF; Paiva, MRC; Alves, J","s.n.","1996","12","12","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"FUEL018844",NA,"Rio Tibagi, próximo a ponte, próximo a ponte Tibagi","35037","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1826","2020-11-12 17:03:00-03","UEL","FUEL","2038","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","1996","04",NA,"Francisco das Chagas e Silva; Dias, MC; Soares, LHS","1059","1986","03","08","Brasil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,"Beira da estrada","38740","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1827","2020-11-12 17:03:00-03","UEL","FUEL","47415","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Gaglioti, AL","2009","10","22","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10623","1996","01","26","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"Estrada Itararé - Bom Sucesso, mata higrófila de encosta, subosque","27729","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1828","2020-11-12 17:03:00-03","UEL","FUEL","33391","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Franco, GADC","2000",NA,NA,"Pastore, JA; et al.","871","2000","12","08","Brasil","São Paulo","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual Xixová-Japuí, Japuí","25482","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1829","2020-11-12 17:03:00-03","UEL","FUEL","38591","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Souza, VC; et al.",NA,NA,NA,"Gomes, SM; et al.","409","2002","04","21","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Carlos Botelho.","34059","auto",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1830","2019-11-01 15:11:23-03","UnB","UB","158086","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","et al.; Souza, VC",NA,NA,NA,"Gomes, SM; et al.","409","2002","04","21","Brasil","São Paulo","Sete Barras","-47.994167","-24.141667","-47.994167","-24.141667",NA,NA,"Árvore de 3m de altura. Fruto marrom.; Floresta Ombrófita Densa Montana Ribeirinha (Rio Bonito).",NA,NA,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Migual Arcanjo-Sete Barras (SP139, km 69).",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","2019-11-01 15:11:23-03","UnB","UB","158088","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Toledo, JF","1943","03","12","Tamandaré, F; Brade, AC","6948","1914","01","11","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra da Cantaneira.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","2019-11-01 15:11:23-03","UnB","UB","158087","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Brack, P","1985","08","08","Hoehne, W","6253","1968","08","17","Brasil","São Paulo","Águas de Lindóia","-46.6300010681152","-22.4699993133545",NA,NA,NA,NA,"Exemplar masculino.; Arbusto de 2 a 2,5 m. altura.; À beira do córrego ao sol.",NA,NA,NA,"8148","auto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","2019-10-03 10:04:30-03","UFSCar","SORO","1977","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,NA,"442","2002","07","26","Brasil","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,"Serra do Lopo, Torre da Embratel","15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834","2019-10-03 10:04:30-03","UFSCar","SORO","7026","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","L.F. Yamamoto",NA,NA,NA,NA,"581","2002","08","22","Brasil","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,"6m. Flor verde, estames brancos.",NA,NA,"Serra do Lopo, Torre da Embratel. Ao redor da torre, 1500 msm.","15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","2020-03-16 13:44:55-03","UFU","HUFU",NA,"S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Hemsing, P.K.B.; Dias, A.G. & Marques, C.A.","1186","2019","07","29","Brasil","Minas Gerais","Uberlândia","-48.888889","-19.036667","-48.888889","-19.036667",NA,NA,"Árvore, ca. 3 m.; Beira do Rio.",NA,NA,"Projeto Bacia Rio Uberabinha, Ponto Martinésia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","2019-05-06 12:02:42-03","UFU","HUFU","75357","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Dias, A.G.","2017","12",NA,"Dias, A.G.; Justino, G.S. & Nakajima, J.N.","56","2017","08","11","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Arvoreta 2 m. Flores verdes.; Mata semi decídua.","HUFU00073096","HUFU00073096","Parque Estadual Pau Furado, Trilha do córrego do Marimbondo.","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","2019-05-06 12:02:42-03","UFU","HUFU","65988","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Gaglioti, A.L.","2011","08","02","Souza, V.C.; Souza, J.P.; Romão, G.O.; Scalon, V.R.; Lima, M.I.R.G. & Oliveira, A.C.P.","21610","1998","12","17","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUFU00023802","HUFU00023802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","2020-11-27 11:34:20-03","UFU","HUFU","77545","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Hemsing, P.K.B.; Dias, A.G.","714","2018","10","15","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Corola alva, cálice verde.; Cerradão.","HUFU00075163",NA,"Bacia do Rio Uberabinha","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839","2020-11-27 11:34:20-03","UFU","HUFU","74911","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Dias, A.G.","2017","12",NA,"Justino, G.S.; Dias, A.G. & Nakajima, J.N.","17","2017","09","27","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Arvoreta ca. 3 m. botão floral.; Mata de galeria.","HUFU00073123","HUFU00073123","Parque Estadual do Pau Furado","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","2019-05-06 12:02:42-03","UFU","HUFU","75359","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Dias, A.G.","2017","12",NA,"Dias, A.G.; Justino, G.S. & Nakajima, J.N.","58","2017","08","11","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Arvoreta 2 m. Flores verdes.; Mata semi decídua.","HUFU00073098","HUFU00073098","Parque Estadual Pau Furado, Trilha da Cachoeira do Marimbondo.","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","2020-08-04 12:49:14-03","UFU","HUFU","29832","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Bar, P.","1985","08","08","Hoehne, W.","6253","1968","08","17","Brasil","São Paulo","Águas de Lindoia","-46.6300010681152","-22.4699993133545",NA,NA,NA,NA,"Arbusto, ca. 2,5 m.","HUFU00023803","HUFU00023803","A beira do córrego ao sol.","8148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","2020-08-04 12:49:14-03","UFU","HUFU","29831","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Bar, P.","1985","08","08","Hoehne, W.","6252","1968","08","17","Brasil","São Paulo","Águas de Lindoia","-46.6300010681152","-22.4699993133545",NA,NA,NA,NA,"Arbusto, ca. 2,5 m.","HUFU00023804","HUFU00023804","A beira do córrego ao sol.","8148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","2020-08-20 15:00:21-03","UFSC","FLOR","30294","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Lima, M.P.M. de","1987","03",NA,"Pastore, U.; Klein, R.M.","171","1986","10","31","Brasil","Paraná","Terra Roxa","-53.966667","-24.183333","53º58'W","24º11'S","300","300","arbusto, nanofanerófito, 3m altura. Folha SG.22-V-A; ponto 90; diâmetro da copa 2 m; freqüência rara","FLOR0030294",NA,"Rio Açu, BR-364.",NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1844","2020-08-20 20:42:00-03","UFSC","FLOR","33330","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Lovato, M.C.","2003",NA,NA,"Lovato, M.C.; et alii","160","2003","10","16","Brasil","Paraná","Londrina","-50.975556","-23.540833","50º58'32''W","23º32'27''S",NA,NA,"arvoreta, flor creme-esverdeada, 3m altura. Fragmento 08. Recebido de FUEL Nª35755.","FLOR0033330",NA,"Fazenda Figueira-Paiquerê.",NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1845","2020-08-20 15:00:21-03","UFSC","FLOR","3568","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Smith, L.B.",NA,NA,NA,"Smith, L.B.; Klein, R.M.","13141","1964","11","11","Brasil","Santa Catarina","Itapiranga","-53.716667","-27.166667","53º43'W","27º10'S","200","200",NA,"FLOR0003568",NA,"1-2km west of Itapiranga.",NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1846","2020-08-20 15:00:21-03","UFSC","FLOR","3571","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Smith, L.B.; Reitz, R.","12652","1964","10","17","Brasil","Santa Catarina","Itapiranga","-53.733333","-27.166667","53º44'W","27º10'S","200","200",NA,"FLOR0003571",NA,"steep slope by Rio Uruguai, 3 km of Itapiranga.",NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1847","2020-08-20 20:42:00-03","UFSC","FLOR","48647","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Trevisan, R.","2013",NA,NA,"Hassemer, G.N.; Ferreira, J.P.R. & Weber, P.A.P.","34","2013","02","19","Brasil","Santa Catarina","Florianópolis","-48.494444","-27.591944","48º29'40''W","27º35'31''S","8","8","subarbusto, flor esverdeada","FLOR0048647",NA,"margem do canal, no Itacorubi, Ilha de Santa Catarina.",NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1848","2020-08-20 15:00:21-03","UFSC","FLOR","62359","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Reis, A.","2007","10","29","Zuchiwschi, E.","552","2007","07","26","Brasil","Santa Catarina","Anchieta","-53.27","-26.54","53º16'12''W","26º32'24''S",NA,NA,"Arbustiva","FLOR0062359","FLOR0062359",NA,NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1849","2020-08-20 15:00:21-03","UFSC","FLOR","66694","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Santos, R. dos; Klein, A.S.; Citadini-Zanette, V.","s/n.","2001","11","19","Brasil","Santa Catarina","Praia Grande","-49.950556","-29.197222","49º57'2''W","29º11'50''S",NA,NA,NA,"FLOR0066694","FLOR0066694","Aparados da Serra.",NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1850","2020-08-20 20:42:00-03","UFSC","FLOR","8041","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Hatschbach, G.","1985",NA,NA,"Oliveira, P.I.; Cordeiro, J.","839","1985","02","04","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"arbusto, flor esverdeada, 2m altura","FLOR0008041",NA,"Serra do Capivari.","55154","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1851","2020-08-20 20:42:00-03","UFSC","FLOR","27786","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Hatschbach, G.","1995",NA,NA,"Lima, R.X.","130","1993","11","16","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"arbusto, 3m altura","FLOR0027786",NA,"Rio Verde.","37295","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1852","2020-08-20 20:42:00-03","UFSC","FLOR","46447","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Dias, M.C.","1997",NA,NA,"Souza, L.R.M.; Francisco, E.M.","s.n.","1997","12","02","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"árvore, flor verde, 6m altura","FLOR0046447",NA,"Mata ciliar do Rio Tibagi-Klabin.","35037","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1853","2020-08-20 20:42:00-03","UFSC","FLOR","15587","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Smith, S.F.","1985",NA,NA,"Wasum, R.; et alii","1153","1985","10","06","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"arbusto","FLOR0015587",NA,"Estrada para São Roque.","19545","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1854","2020-08-20 15:00:21-03","UFSC","FLOR","46416","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Neves, M.A.; et alii","2122","2000","03","29","Brasil","Rio Grande do Sul","Machadinho","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"flor Inflorecencia esverdeada, flor creme","FLOR0046416",NA,"Balsa p/ Capinzal.","14933","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1855","2020-08-20 20:42:00-03","UFSC","FLOR","19411","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Sobral, M.","1986",NA,NA,"Jarenkow, J.A.","444","1986","08","04","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"arbusto","FLOR0019411",NA,"Mata do Sétimo Céu.","18635","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1856","2020-08-20 20:42:00-03","UFSC","FLOR","26427","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Jarenkow, J.A.","1991",NA,NA,"Jarenkow, J.A.","1908","1991","10","25","Brasil","Rio Grande do Sul","Poço das Antas","-51.6707992553711","-29.4493999481201",NA,NA,NA,NA,"arbusto, flor inflorescência verde, 2m altura","FLOR0026427",NA,"Boa Vista, ca. 2 km em direção a Vinte e Sete da Boa Vista.","9438","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1857","2020-08-20 20:42:00-03","UFSC","FLOR","20332","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Falkenberg, D.B.","1991",NA,NA,"Falkenberg, D.B.; Sobral, M.","5081","1990","02","09","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"arbusto, 1,5m altura","FLOR0020332",NA,"Beira da estrada entre São Francisco de Assis e Santiago, cerca de 15 km após a primeira.","48310","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1858","2020-08-20 20:42:00-03","UFSC","FLOR","25961","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Jarenkow, J.A.","1989",NA,NA,"Jarenkow, J.A.; Bueno, R.M.","1194","1988","12","27","Brasil","Rio Grande do Sul","Taquara","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"arbusto, flor inflorescência verdosa, 1,8m altura","FLOR0025961",NA,"RS-020, a ca. de 8 km depois da cidade, em direção a São Francisco de Paula.","22252","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1859","2020-08-20 20:42:00-03","UFSC","FLOR","9448","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Falkenberg, D.B.","1991",NA,NA,"Falkenberg, D.B.","2940","1985","10","26","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"10","10","arbusto, 2m altura","FLOR0009448",NA,"Colônia São Pedro.","20837","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1860","2020-08-20 20:42:00-03","UFSC","FLOR","15820","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Falkenberg, D.B.","1991",NA,NA,"Falkenberg, D.B.; Hagelund, K.","3404","1986","02","08","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"arbusto, 2m altura","FLOR0015820",NA,"Rio das Pacas.","20837","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1861","2020-08-20 20:42:00-03","UFSC","FLOR","26929","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Jarenkow, J.A.","1990",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1734","1990","10","17","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"arbusto, flor inflorescência verde","FLOR0026929",NA,"Roça da Estância.","20837","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1862","2020-08-20 20:42:00-03","UFSC","FLOR","26642","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.","2160","1992","10","13","Brasil","Rio Grande do Sul","Vale do Sol","-52.6831016540527","-29.6035995483398",NA,NA,NA,NA,"arbusto, flor verde; estames brancos, 1,8m altura","FLOR0026642",NA,"Linha XV de Novembro.","19833","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1863","2020-08-20 15:00:21-03","UFSC","FLOR","65660","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Cabral, F.S.","2019","02","27","Nery, E.K.; Fiaschi, P.; Nuernberg, A.","27","2016","10","02","Brasil","Santa Catarina","Corupá","-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,"Arbusto com aprox. 2m","FLOR0065660","FLOR0065660","Estrada entre Campo Alegre e Corupá, descendo a serra.","23917","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1864","2020-08-20 20:42:00-03","UFSC","FLOR","21310","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Falkenberg, D.B.","1991",NA,NA,"Klein, R.M.","6991","1966","12","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"200","200","arbusto, flor verde, 3m altura","FLOR0021310",NA,"Morro Costa da Lagoa, Ilha de Santa Catarina.","27000","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1865","2020-08-20 20:42:00-03","UFSC","FLOR","21313","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Falkenberg, D.B.","1991",NA,NA,"Klein, R.M.","6917","1966","11","24","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arbusto, 2m altura","FLOR0021313",NA,"Morro do Ribeirão, Ilha de Santa Catarina.","27000","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
"1866","2020-08-20 15:00:21-03","UFSC","FLOR","60858","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Cabral, F.S.","2016","04","06","Avila, J.","s.n.","2014","02","11","Brasil","Santa Catarina","Garopaba","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"Uso medicinal, alimentício. Etnobotânica em comunidades quilombolas de Santa Catarina.","FLOR0060858","FLOR0060858","Morro do Fortunato.","11115","auto",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA
