"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","maximumDepthInMeters","fieldNumber"
"969","2020-09-02 16:34:05-03","Cenargen","CEN","90592","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum var. octandrum","Schott","W. A. Medina","2013",NA,NA,"W. A. Medina","2013","10","09","Argentina",NA,NA,"-57.133888","-29.655277","-57.133888","-29.655277","CEN00090592","CEN00090592","Corrientes, Paso de Los Libres, Predio Forestal Argentina La Florida II, Reserva Natural de Usos Multíples.","509",NA,NA,"Vegetación en márgenes del arroyo Yatay. Caulifloria. Flores con pétalos blancos carnosos, filamentos estaminales púrpuras. Doação do Herbario del Instituto de Botanica del Nordeste (CTES).",NA,NA,"var. octandrum",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA
"970","2020-09-02 16:34:05-03","Cenargen","CEN","90590","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum var. octandrum","Schott","W. A. Medina","2013",NA,NA,"W. A. Medina","2013","10","08","Argentina",NA,NA,"-57.0225","-29.656666","-57.0225","-29.656666","CEN00090590","CEN00090590","Corrientes, Paso de Los Libres, Predio Forestal Argentina La Florida II, Reserva Natural de Usos Multíples.","494",NA,NA,"Borde de bosque secundario. Cauliflora. Flores con pétalos blancos carnosos, filamentos estamínales púrpuras. Doação do Herbario del Instituto de Botanica del Nordeste (CTES).",NA,NA,"var. octandrum",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA
"971","2020-09-02 16:34:05-03","Cenargen","CEN","14451","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","D. Legrand","1960",NA,NA,"Arturo Burkart","1960","04","18","Argentina",NA,NA,NA,NA,NA,NA,"CEN00014451","CEN00014451","Entre Ríos, Depto. Federacion: Salto Grande. Argentina.","21837",NA,NA,"Arbol, selva marginal. Doação do Instituto de Botanica Darwinion (SI) - San Isidro, Argentina.",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA
"972","2019-12-09 17:30:26-03","UFPR","EFC","9625","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Silva, S.M.","2002","01","22","Barddal, M.L.","2001","08","23","Brasil","Paraná","Araucária","-49.3478","-25.5889","-49.3478","-25.5889","EFC009625",NA,"REPAR","73",NA,NA,"Árvore, 4 m, no dique marginal do rio Barigui. __COMMOM_NAME__: Murtilho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-10-15 09:54:00-03","UFPR","EFC","16442","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Kozera, C.","2009","10","06","Kozera, C.","2009","10","06","Brasil","Paraná","Palmas","-51.9695","-26.4849","-51.9695","-26.4849","EFC016442",NA,NA,"3465","1094","1094","Árvore 6m, flores róseo-avermelhadas. Fragmento de Floresta Ombrófila Mista alterado, com supressão do sub-bosque pelo pastoreio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2019-12-09 17:30:26-03","UFPR","EFC","9624","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Silva, S.M.","2002","01","22","Barddal, M.L.","2001","08","08","Brasil","Paraná","Araucária","-49.3478","-25.5889","-49.3478","-25.5889","EFC009624",NA,"REPAR","72",NA,NA,"Árvore, 5 m, em planície inundável, flores púrpuras __COMMOM_NAME__: Murtilho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2020-10-15 09:54:00-03","UFPR","EFC","14505","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Ribeiro, C.L.","2015","05","03","Ribeiro, C.L.","2015","01","14","Brasil","Paraná","Santa Cecília","-50.43247","-26.887117","-50.432470","-26.887117","EFC014505",NA,"Arredores da cidade, BR - 101","209","1130","1130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2019-12-09 17:30:26-03","UFPR","EFC","13066","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Borgo, M.","2014","08","09","Vieira, R.S.; et al.","2014","08","09","Brasil","Paraná","Curitiba","-49.2285","-25.4059","-49.2285","-25.4059","EFC013066",NA,"Bairro Bacacheri","472",NA,NA,"Arvoreta na planície aluvial. Com flores avermelhadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2019-12-09 17:30:26-03","UFPR","EFC","8921","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Blum, C.T.","2013","10","24","Blum, C.T.","2013","10","24","Brasil","Paraná","Curitiba","-49.2404","-25.4481","-49.2404","-25.4481","EFC008921","EFC008921","Capão do Cifloma","1076","900","900","Arvore 6m alt.; flores róseas. Planície aluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2020-10-15 09:54:00-03","UFPR","EFC","6877","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott",NA,NA,NA,NA,NA,"1996","09","14","Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,"EFC006877",NA,"Campina dos Martins",NA,NA,NA,"Arvoreta, cerca de 4 m. de altura na bordadura da floresta",NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA
"979","2020-10-15 09:54:00-03","UFPR","EFC","2994","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Hatschbach, G.","1992","11","01","Ziller, S.R.","1992","09","24","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"EFC002994",NA,"Rio Iraí","297",NA,NA,"Casca grosseira. Comum na floresta de galeria, 900m s.n.m. __COMMOM_NAME__: Veludo",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"980","2020-10-15 09:54:00-03","UFPR","EFC","758","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Schimmelpfeng, L.C.","1987","08","12","Schimmelpfeng, L.C.","1987","08","12","Brasil","Paraná","Curitiba","-49.2492","-25.4114","-49.2492","-25.4114","EFC000758",NA,"Setor de Ciências Biológicas - UFPR",NA,NA,NA,"Material coletado na mata ciliar, 910m s.n.m.. __COMMOM_NAME__: Murtilho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2020-10-15 09:54:00-03","UFPR","EFC","16001","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Souza, I.","2017","10","23","Souza, I.","2017","10","13","Brasil","Rio de Janeiro","Rio de Janeiro","-43.5063","-23.0407","-43.5063","-23.0407","EFC016001",NA,"Prainha",NA,"18","18","Arbusto 2m, flores púrpura, frutos verdes. Na restinga de costão frontal. Formação Pioneira Marinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2020-10-15 09:54:00-03","UFPR","EFC","14648","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Barboza, E.; Völtz, R.R.","2016","01","21","Völtz, R.R.; Bizarro, O.M.R.; Vieira, R.S","2016","01","13","Brasil","Paraná","Curitiba","-49.2125","-25.5084","-49.2125","-25.5084","EFC014648",NA,"Planície do Rio Iguaçu, Bioparque","751","880","880","Árvore 7m alt., crescendo a margem de estrada, sobre aterro; frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2020-10-15 09:54:00-03","UFPR","EFC","16885","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Brotto, M.L.","2015","09","23","Brotto, M.L.; Motta, J.T.","2015","08","19","Brasil","Paraná","Curitiba","-49.2186","-25.4117","-49.2186","-25.4117","EFC016885",NA,"Bosque Santa Clementina, Bairro Alto","1980",NA,NA,"Árvore de 6m de altura; flor com cálice, corola e estames de cor magenta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2020-10-15 09:54:00-03","UFPR","EFC","18260","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Seki M. S.","2019","05","07","Seki M. S.","2019","03","29","Brasil","SC","Correia Pinto","-50.37257","-27.573437","-50.37257","-27.573437","EFC018260",NA,"Faixa de domínio da rodovia BR-116",NA,"837","837","Árvore com 8 m de altura e 47 cm de CAP; ocorrência em fragmento adjacente à faixa de domínio da BR-116. __COMMOM_NAME__: murtilho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2020-10-15 09:54:00-03","UFPR","EFC","6874","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott",NA,NA,NA,NA,"Koehler, A.","1996","11","05","Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,"EFC006874",NA,"Campina dos Martins","96",NA,NA,"Árvore frequente em bordadura da floresta",NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA
"986","2020-10-15 09:54:00-03","UFPR","EFC","3015","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Hatschbach, G.","1992","11","01","Ziller, S.R.","1992","09","10","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"EFC003015",NA,"Rio Iraí","214",NA,NA,"Casca mais ou menos grossa, interna vermelha. Madeira branca. Coletada na floresta de galeria, 900m s.n.m.. __COMMOM_NAME__: Guamirim",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"987","2020-10-15 09:54:00-03","UFPR","EFC","3282","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Hatschbach, G.",NA,NA,NA,"Vicentini, A.; Ziller, S.R.","1993","03","05","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"EFC003282",NA,"Rio Iraí","175",NA,NA,"Árvore. Casca grosseira, interna rosa. Coletado na floresta de galeria, 900m s.n.m.",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"988","2020-10-15 09:54:00-03","UFPR","EFC","1630","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott",NA,NA,NA,NA,"Schimmelpfeng, L.C.","1988","08","16","Brasil","Paraná","Curitiba","-49.2345","-25.4537","-49.2345","-25.4537","EFC001630",NA,"Centro Politécnico UFPR",NA,"910","910","Árvore em capão com araucária, 910m s.n.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2019-12-09 17:30:26-03","UFPR","EFC","13203","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Miller, D.Z.","2014","09","12","Miller, D.Z.","2014","09","12","Brasil","Paraná","Rio Negro","-49.7597","-26.0648","-49.7597","-26.0648","EFC013203",NA,"Estação experimental de Rio Negro (UFPR)","30",NA,NA,"Árvore com 3,5m de altura com flores, pétalas brancas, estames vermelho/roxo, borda de povoamento de Pinus sp. __COMMOM_NAME__: Murtilho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2019-12-09 17:30:26-03","UFPR","EFC","11347","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Saueressig, D.","2011","12","02","Saueressig, D.; Henke, J.M.","2011","11","25","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"EFC011347",NA,"UNICENTRO","1365",NA,NA,"__COMMOM_NAME__: murtilho",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"991","2019-11-13 11:27:20-03","USP","SPF","182810","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Pinho-Ferreira, MA","2007","04","09","Souza, RPM","2007","04","09","Brasil","Santa Catarina","Urupema","-49.826111","-27.977778","-49.826111","-27.977778","SPF00182810",NA,NA,"117","1559","1559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2021-03-15 18:29:03-03","USP","SPF","223786","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Sobral, M","2018","04",NA,"Santos, MF","2011","03","26","Brasil","Santa Catarina","Santa Cecília","-50.363222","-26.824194","-50.363222","-26.824194","SPF00223786",NA,"Rodovia BR-116, entre Ponte Alta do Norte e Santa Cecília. Área florestal na margem direita da rodovia (sentido Monte Castelo).","666","1235","1235","Arvoreta, 4 m alt. Ramo imaturo avermelhado. Gema verde. Pedicelo verde-escuro. Fruto imaturo verde, cálice idem. Material armazenado em sílica gel.; Fragmento com curso d'agua próximo, em meio ao pasto. Planta coletada na borda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2019-11-13 11:27:20-03","USP","SPF","30262","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","Santos, MF","2005","11",NA,"Kummrow, R","1981","09","17","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"SPF00030262",NA,NA,"1564",NA,NA,NA,NA,NA,"octandrum",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"994","2019-11-13 11:27:20-03","USP","SPF","85437","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Rawitscher, FK",NA,NA,NA,"Sem coletor","1947","06","23","Brasil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"SPF00085437",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"995","2019-11-13 11:27:20-03","USP","SPF","143501","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum atropurpureum","Schott","Anônimo",NA,NA,NA,"Hoehne, W","1964","07","13","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00143501",NA,"Barra da Tijuca","5758",NA,NA,NA,NA,NA,"atropurpureum",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"996","2019-11-13 11:27:20-03","USP","SPF","41511","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum atropurpureum","Schott","Santos, MF","2005","11",NA,"Hoehne, W","1964","10","21","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00041511",NA,"Barra da Tijuca","5819",NA,NA,NA,NA,NA,"atropurpureum",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"997","2019-11-13 11:27:20-03","USP","SPF","19588","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum atropurpureum","Schott","Santos, MF","2005","11",NA,"Hoehne, W","1964","10","21","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00019588",NA,"Barra da Tijuca","5819",NA,NA,NA,NA,NA,"atropurpureum",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"998","2019-11-13 11:27:20-03","USP","SPF","41482","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","Santos, MF","2005","11",NA,"Sobral, M","1983","09",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"SPF00041482",NA,NA,"2187",NA,NA,NA,NA,NA,"octandrum",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"999","2019-11-13 11:27:20-03","USP","SPF","30262","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","Santos, MF","2005","11",NA,"Kummrow, R","1981","09","17","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"SPF00030262",NA,NA,"1564",NA,NA,NA,NA,NA,"octandrum",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"1000","2019-11-13 11:27:20-03","USP","SPF","41482","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","Santos, MF","2005","11",NA,"Sobral, M","1983","09",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"SPF00041482",NA,NA,"2187",NA,NA,NA,NA,NA,"octandrum",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"1001","2014-04-04 18:27:59-03","PNFM","IRAI","439","S","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret","Cordeiro, J.; Lozano, E.D.","2009","01","01","Rauth, V.M.","2008","09","02","Brasil","Paraná","Pinhais","-49.118639","-25.37975","-49.118639","-25.37975","IRAI00000439",NA,"Mata ciliar (Rio Canguiri), Parque Newton Freire Maia","034",NA,NA,"Árvore, flores lilás nas gemas","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2021-03-25 13:52:56-03","UNIVILLE","JOI","17767","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Verdi, M.","2010","08","31","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","31","Brasil","Paraná","Ponta Grossa","-50.005278","-25.253611","50º0'19''W","25º15'13''S","JOI017767","JOI017767","Arenitos/ Parque Estadual de Vila Velha.","5612","896","896","Flor púrpura. Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2021-03-25 13:52:56-03","UNIVILLE","JOI","17000","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Sevegnani, L.","2011","10","25","Sevegnani, L.","2011","10","25","Brasil","Santa Catarina","Urubici","-49.65","-27.955556","49º39'0''W","27º57'20''S","JOI017000","JOI017000","Pousada Arroio da Serra.","10","880","880","Flor branca com estames vermelho-púrpura. Habito: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2021-03-25 13:52:56-03","UNIVILLE","JOI","17920","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","Vieira, F.C.S.","2019","01","17","Vieira, F.C.S.","2018","12","15","Brasil","Santa Catarina","Lages",NA,"-28.183611",NA,"28º11'1''S","JOI017920","JOI017920","Fazenda Santo Cristo.","2334","1000","1000","Fruto imaturo Habitat: Floresta Ombrófila Mista Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2021-03-25 13:52:56-03","UNIVILLE","JOI","9573","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott","J. Meirelles",NA,NA,NA,"M.G. Silva","2009","09","04","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"JOI009573","JOI009573","Capão do Jardim Botânico.","5","929","929","; HABITAT: borda do fragmento; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Mista",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"1006","2019-10-07 09:35:50-03","UEFS","HUEFS","201412","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott",NA,NA,NA,NA,"Silva, J.M.","2013","08","29","Brasil","Paraná","Curitiba","-49.2375","-25.441667","49W14'15''","25S26'30''","HUEFS0201412","HUEFS0201412","Jardim Botânico, bosque.","8330","925","925",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1007","2019-10-07 09:35:50-03","UEFS","HUEFS","233072","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum","Schott",NA,NA,NA,NA,"Brotto, M.L.","2015","08","19","Brasil","Paraná","Curitiba","-49.218611","-25.411667","49W13'7''","25S24'42''","HUEFS0233072",NA,"Bosque Santa Clementina, Bairro Alto.","1980","896","896","Remanescente de Floresta Ombrófila Mista.","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1008","2019-10-07 09:35:50-03","UEFS","HUEFS","195218","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret",NA,NA,NA,NA,"Bolson, M.","2010","09","23","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0195218","HUEFS0195218","Jardim Botânico Municipal - Entorno da Mata.","410",NA,NA,"Floresta Ombrófila Mista.","Angiospermae","Myrtales",NA,NA,NA,NA,"25180","auto","Rosanae",NA,NA,NA,NA,NA
"1009","2019-10-07 09:35:50-03","UEFS","HUEFS","7339","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","loranthoides","Myrrhinium loranthoides","(Hook. & Arn.) Burret",NA,NA,NA,NA,"Neto, A.B.C.","1980","09","08","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"HUEFS0007339","HUEFS0007339","Próximo a São Martinho, 3km apósVal de Serra.","17",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"37819","auto","Rosanae",NA,NA,NA,NA,NA
"1010","2015-03-07 08:57:41-03","F","FMNH-SEEDPLANTS","V0120709F","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0120709F","V0120709F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1011","2015-03-07 08:57:41-03","F","FMNH-SEEDPLANTS","V0120710F","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120710F","V0120710F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1012","2015-03-07 08:57:41-03","F","FMNH-SEEDPLANTS","V0120711F","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120711F","V0120711F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1013","2015-03-07 08:57:41-03","F","FMNH-SEEDPLANTS","V0120712F","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120712F","V0120712F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1014","2015-03-07 08:57:41-03","F","FMNH-SEEDPLANTS","V0120713F","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0120713F","V0120713F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1015","2015-03-07 08:57:41-03","F","FMNH-SEEDPLANTS","V0120714F","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0120714F","V0120714F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1016","2015-03-07 08:57:42-03","F","FMNH-SEEDPLANTS","V0120717F","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120717F","V0120717F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1017","2015-03-07 08:57:42-03","F","FMNH-SEEDPLANTS","V0120718F","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120718F","V0120718F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1018","2015-03-07 08:57:42-03","F","FMNH-SEEDPLANTS","V0120719F","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0120719F","V0120719F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
