"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","individualCount","occurrenceRemarks","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","barcode","imagecode","month","day","locality","yearIdentified","monthIdentified","dayIdentified","county","verbatimLongitude","verbatimLatitude","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus"
"210","2019-11-21 10:12:58-03","IBt","SP","175154","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Fazenda Boa Vista, próximo ao rio Jacaré. Cult. em São Paulo, fl. 20/II/1968",NA,NA,NA,"Brotas",NA,NA,"-48.1199989318848","-22.2800006866455","26585","auto",NA,NA,NA,NA,NA,NA,NA
"211","2019-11-21 10:12:58-03","IBt","SP","175153","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Fazenda Boa Vista, próximo ao rio Jacaré. Cult. em São Paulo, fl. 20/II/1968",NA,NA,NA,"Brotas",NA,NA,"-48.1199989318848","-22.2800006866455","26585","auto",NA,NA,NA,NA,NA,NA,NA
"212","2019-11-21 10:12:59-03","IBt","SP","221794","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.","1964",NA,"Brasil","São Paulo",NA,NA,NA,"07","28","Cultivada no Orquidário sob n° 4577",NA,NA,NA,"Colômbia",NA,NA,"-48.6800003051758","-20.1700000762939","31319","auto",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-21 10:12:59-03","IBt","SP","221801","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.","1964",NA,"Brasil","São Paulo",NA,NA,NA,"07","28","Cultivada no Orquidário sob nº 4575",NA,NA,NA,"Colômbia",NA,NA,"-48.6800003051758","-20.1700000762939","31319","auto",NA,NA,NA,NA,NA,NA,NA
"214","2019-11-21 10:12:59-03","IBt","SP","329702","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Brolio, P","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Cultiv. em São Paulo, fl. 14/V/1965",NA,NA,NA,"Colômbia",NA,NA,"-48.6800003051758","-20.1700000762939","31319","auto",NA,NA,NA,NA,NA,NA,NA
"215","2019-11-21 10:12:58-03","IBt","SP","174979","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.","1964",NA,"Brasil","São Paulo",NA,NA,NA,"07","28","Cultiv. em São Paulo, fl. 19/III/1968, sob. nº 4558 da coleção do Orquidário do Estado",NA,NA,NA,"Colômbia",NA,NA,"-48.6800003051758","-20.1700000762939","31319","auto",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-21 10:12:58-03","IBt","SP","110018","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Cultiv. em São Paulo, fl. 25/II/1965",NA,NA,NA,"Colômbia",NA,NA,"-48.6800003051758","-20.1700000762939","31319","auto",NA,NA,NA,NA,NA,NA,NA
"217","2019-11-21 10:12:58-03","IBt","SP","175178","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD","s.n.","1967",NA,"Brasil","São Paulo",NA,NA,NA,"04","18","Cult. em São Paulo, fl. 12/II/1968",NA,NA,NA,"Itapetininga",NA,NA,"-48.0499992370605","-23.5900001525879","40712","auto",NA,NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:12:59-03","IBt","SP","22258","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Hoehne, FC","Hoehne, FC","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itapira",NA,NA,"-46.8199996948242","-22.4300003051758","19933","auto",NA,NA,NA,NA,"fissum",NA,NA
"219","2019-11-21 10:12:59-03","IBt","SP","221795","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Bicalho, HD","s.n.","1967",NA,"Brasil","São Paulo",NA,NA,NA,"03","26","Cultivada no Orquidário sob n° 6134",NA,NA,NA,"Jeriquara",NA,NA,"-47.5800018310547","-20.3099994659424","11595","auto",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:12:58-03","IBt","SP","110042","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Cult. em São Paulo, fl. 22/IV/1965","1970","06","18","Santa Fé do Sul",NA,NA,"-50.9199981689453","-20.2099990844727","21833","auto",NA,NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:12:59-03","IBt","SP","221796","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.",NA,"Bicalho, HD; et al.","s.n.","1964",NA,"Brasil","São Paulo",NA,NA,NA,"03","16","Divisa com Porto Ferreira. Cultivada no Orquidário sob n° 4005",NA,NA,NA,"Santa Rita do Passa Quatro",NA,NA,"-47.4700012207031","-21.7099990844727","24893","auto",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:12:58-03","IBt","SP","109783","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD; Brolio, P","42",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Divisa entre Santa Rita do Passa Quatro e Porto Ferreira. Cult. em São Paulo, fl. 19-I-1965","1970","03","17","Santa Rita do Passa Quatro",NA,NA,"-47.4700012207031","-21.7099990844727","24893","auto",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:12:58-03","IBt","SP","174976","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Bicalho, HD; et al.","s.n.","1964",NA,"Brasil","São Paulo",NA,NA,NA,"03","16","Divisa entre Santa Rita do Passa Quatro e Porto Ferreira. Cult. em São Paulo, nº 4005 da coleção do Orquidário do Estado, fl. 12-XI-1967",NA,NA,NA,"Santa Rita do Passa Quatro",NA,NA,"-47.4700012207031","-21.7099990844727","24893","auto",NA,NA,NA,NA,NA,NA,NA
"224","2019-11-21 10:12:59-03","IBt","SP","37997","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Bicalho, HD","Gehrt, A","s.n.","1935",NA,"Brasil","São Paulo",NA,NA,NA,"04","12","Pinheiros","1963","07","20","São Paulo",NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,"fissum",NA,NA
"225","2019-11-21 10:12:58-03","IBt","SP","110033","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Brolio, P","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Cult. em São Paulo, fl. 23/III/1965","1970","06","18","São Pedro",NA,NA,"-47.9099998474121","-22.5400009155273","19379","auto",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:12:58-03","IBt","SP","110036","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Bicalho, HD","Kuhlmann, M","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Cult. em São Paulo, fl. 15/III/1965","1970","06","18","São Simão",NA,NA,"-47.5499992370605","-21.4699993133545","27881","auto",NA,NA,NA,NA,NA,NA,NA
"227","2020-12-03 09:41:12-03","IBt","SP","320171","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Martuscelli, P","Martuscelli, P","203","1986",NA,"Brasil","São Paulo",NA,NA,NA,"01","22","Parque Estadual Morro do Diabo","1986","01",NA,"Teodoro Sampaio",NA,NA,"-52.1599998474121","-22.5300006866455","54606","auto",NA,NA,NA,NA,NA,NA,NA
"228","2020-12-03 09:41:12-03","IBt","SP","320179","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Martuscelli, P","Martuscelli, P","s.n.","1989",NA,"Brasil","São Paulo",NA,NA,NA,"03","25","Parque Estadual Morro do Diabo","1989","03",NA,"Teodoro Sampaio",NA,NA,"-52.1599998474121","-22.5300006866455","54606","auto",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-03 09:41:12-03","IBt","SP","327269","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Martuscelli, P","Martuscelli, P","222","1986",NA,"Brasil","São Paulo",NA,NA,NA,"02","25","Parque Estadual Morro do Diabo","1986","02",NA,"Teodoro Sampaio",NA,NA,"-52.1599998474121","-22.5300006866455","54606","auto",NA,NA,NA,NA,NA,NA,NA
"230","2020-12-03 09:41:12-03","IBt","SP","327270","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Martuscelli, P","Martuscelli, P","221","1986",NA,"Brasil","São Paulo",NA,NA,NA,"02","25","Parque Estadual Morro do Diabo","1986","02",NA,"Teodoro Sampaio",NA,NA,"-52.1599998474121","-22.5300006866455","54606","auto",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:12:59-03","IBt","SP","37071","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Hoehne, FC","Gehrt, A","s.n.","1936",NA,"Brasil","São Paulo",NA,NA,NA,"12","09","no caminho para Tatuí",NA,NA,NA,"Tietê",NA,NA,"-47.7099990844727","-23.1000003814697","26682","auto",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:12:59-03","IBt","SP","59943","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum",NA,NA,"(É.Morren) Lindl.","Mamede, MCH","Kuhlmann, M","s.n.","1961",NA,"Brasil","São Paulo",NA,NA,NA,"07","21","Entre Planalto e Zacarias","2011","03",NA,"Zacarias",NA,NA,"-50.0499992370605","-21.0499992370605","20292","auto",NA,NA,NA,NA,NA,NA,NA
"233","2019-11-21 10:12:59-03","IBt","SP","28373","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Hoehne, FC","Gehrt, A","s.n.","1931",NA,"Brasil","São Paulo",NA,NA,NA,"10","15","Rio Jaguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fissum",NA,NA
"234","2019-11-21 10:12:59-03","IBt","SP","28784","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Bicalho, HD","Zoéga, F","s.n.","1932",NA,"Brasil","São Paulo",NA,NA,NA,"02","10",NA,"1963","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fissum",NA,NA
"235","2019-11-21 10:12:59-03","IBt","SP","30181","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Bicalho, HD","Muus, R","s.n.","1933",NA,"Brasil","São Paulo",NA,NA,NA,"03","02",NA,"1963","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fissum",NA,NA
"236","2019-11-21 10:12:59-03","IBt","SP","32307","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Bicalho, HD","Figliolini, F","s.n.","1935",NA,"Brasil","São Paulo",NA,NA,NA,"02","21",NA,"1963","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fissum",NA,NA
"237","2019-11-21 10:12:59-03","IBt","SP","316420","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Amaral Jr, A","Amaral Jr, A","1274","1972",NA,"Brasil","São Paulo",NA,NA,NA,"12","08","Margem direita do rio Capivara","1973","01","31","Botucatu",NA,NA,"-48.439998626709","-22.8799991607666","40412","auto",NA,NA,NA,NA,"fissum",NA,NA
"238","2019-11-21 10:12:59-03","IBt","SP","22258","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Hoehne, FC","Hoehne, FC","s.n.",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itapira",NA,NA,"-46.8199996948242","-22.4300003051758","19933","auto",NA,NA,NA,NA,"fissum",NA,NA
"239","2019-11-21 10:12:59-03","IBt","SP","37997","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum fissum",NA,NA,"Rchb.f.","Bicalho, HD","Gehrt, A","s.n.","1935",NA,"Brasil","São Paulo",NA,NA,NA,"04","12","Pinheiros","1963","07","20","São Paulo",NA,NA,"-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,"fissum",NA,NA
"240","2019-11-21 10:12:59-03","IBt","SP","31537","S","Plantae",NA,NA,"Orchidaceae","Catasetum","fimbriatum","Catasetum fimbriatum inconstans",NA,NA,"(Hoehne) Mansf.","Hoehne, FC","Figliolini, F","s.n.","1935",NA,"Brasil","São Paulo",NA,NA,NA,"02","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconstans",NA,NA
