"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"1498","2019-04-13 11:45:31-03","F","FMNH-SEEDPLANTS","V0401232F","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","H. S. Irwin","1965","11","5","South America","Brazil",NA,NA,NA,"V0401232F","Spermatophyta",NA,NA,"9964","Goiás",NA,NA,"-48","-12","V0401232F_01 V0401232F_02","reticulata","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"9964",NA,NA,NA
"1499","2020-04-29 16:29:43-03","UFVJM","HDJF","1214","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Nascimento Júnior I.C.","2005","07",NA,"Southern America","Brasil",NA,NA,NA,"HDJF001214","Dicotyledoneae",NA,"Planch.","1467","Maranhão","Barão de Grajaú","Barão de Grajaú","-43.028333","-6.771389","HDJF001214_01",NA,"Gomes B.M.",NA,NA,NA,NA,"-43.028333","-6.771389","2006",NA,NA,NA,NA,NA,NA,NA,NA
"1500","2020-04-29 16:29:43-03","UFVJM","HDJF","1224","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Nascimento Júnior I.C.","2005","07",NA,"Southern America","Brasil",NA,NA,NA,"HDJF001224","Dicotyledoneae",NA,"Planch.","1527","Maranhão","Barão de Grajaú","Barão de Grajaú","-43.028333","-6.771389","HDJF001224_01",NA,"Gomes B.M.",NA,NA,NA,NA,"-43.028333","-6.771389","2006",NA,NA,NA,NA,NA,NA,NA,NA
"1501","2020-04-29 16:29:43-03","UFVJM","HDJF","4430","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Faria, JEQ","2016","08","26","Southern America","Brasil",NA,NA,NA,"HDJF004430","Dicotyledoneae",NA,"Planch.","6484","Goiás","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","-49.291944","-14.198611","HDJF004430_01",NA,"Faria, JEQ","391","391",NA,NA,"-49.291944","-14.198611","2016","08",NA,NA,NA,NA,NA,NA,NA
"1502","2019-01-25 15:39:28-02","IAC","IAC","26937","S","Plantae","Connaraceae","Rourea","induta","Rourea induta","H.M. Souza","1970","09","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","s/nº","São Paulo","Franca",NA,"-47.4008","-20.5386",NA,NA,"C.B. Costa",NA,NA,NA,NA,"-47.4008","-20.5386","2001","12","15",NA,NA,NA,NA,NA,NA
"1503","2019-01-25 15:39:28-02","IAC","IAC","54465","S","Plantae","Connaraceae","Rourea","induta","Rourea induta","J.Y. Tamashiro & F.R. Martins","2011","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","s/nº","São Paulo","Itirapina","Fazenda Conquista","-47.8228","-22.2528",NA,NA,"J.Y. Tamashiro",NA,NA,NA,NA,"-47.8228","-22.2528","2011","01","21",NA,NA,NA,NA,NA,NA
"1504","2019-01-25 15:39:28-02","IAC","IAC","55581","S","Plantae","Connaraceae","Rourea","induta","Rourea induta","Moarais, F.F. & Monteiro, Reinaldo","2009","11","09",NA,"Brasil",NA,NA,"Projeto: Análise da composição e estrutura da comunidade arbustivo-arbóreo de Savana no Sudoeste de Mata Grosso.&nf;coordenadas do material: UTM 21 KX 03.60.231; Y81.90.633",NA,NA,NA,"Planch.","187","Mato Grosso","Cáceres","Fazenda São Domingos, fronteira Brasil/Bolívia, BR 070","-57.6789","-16.0706",NA,NA,"Moarais, F.F. & Monteiro, Reinaldo",NA,NA,NA,NA,"-57.6789","-16.0706","2009","11","09",NA,NA,NA,NA,NA,NA
"1505","2019-01-25 15:39:28-02","IAC","IAC","34615","S","Plantae","Connaraceae","Rourea","induta","Rourea induta","L.C. Bernacci","1997","08","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.","2469","Mato Grosso","São José do Xingu","Santa Cruz","-52.7442","-10.8044",NA,NA,"E. Forero",NA,NA,NA,NA,"-52.7442","-10.8044","2005","02","15",NA,NA,NA,NA,NA,NA
"1506","2020-07-23 12:03:39-03","CEPLAC","CEPEC","104503","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","L. P. de Queiroz","2000","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"6083","Bahia","CORRENTINA","Ca. 46.3Km ao W de Correntina, na estrada para Brasilia.","-45.099167","-13.519167",NA,NA,"F. do S. Juchum",NA,NA,NA,NA,"45W5'57","13S31'9",NA,NA,NA,NA,NA,NA,NA,"30/03/2006",NA
"1507","2020-07-23 12:03:39-03","CEPLAC","CEPEC","71152","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","J. G. Jardim","1996","08","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"910","Bahia","CORRENTINA","Ca. 17Km ao W da cidade, na Rod. BA-349 no sentido Correntina/Brasilia.","-44.733333","-13.416667",NA,NA,"E. Forero & F. Juchum",NA,NA,NA,NA,"44W44'","13S25'",NA,NA,NA,NA,NA,NA,NA,"30/01/2001",NA
"1508","2020-07-23 12:03:39-03","CEPLAC","CEPEC","72367","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","L. P. de Queiroz","1994","10","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"4104","Bahia","barreiras","70Km W cidade. 19Km da BR-242,estr. p/ Cotias,entrando na BR-242. Prox. Cachoeira.","-45.483333","-11.866667",NA,NA,"F. do S. Juchum",NA,NA,NA,NA,"45W29'","11S52'",NA,NA,NA,NA,NA,NA,NA,"30/04/1998",NA
"1509","2020-07-23 12:03:39-03","CEPLAC","CEPEC","72432","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","L. P. de Queiroz","1994","10","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"4113","Bahia","barreiras","40Km a W cidade, na BR-242.","-45.366667","-12.083333",NA,NA,"F. do S. Juchum",NA,NA,NA,NA,"45W22'","12S5'",NA,NA,NA,NA,NA,NA,NA,"30/04/1998",NA
"1510","2020-07-23 12:03:39-03","CEPLAC","CEPEC","86985","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","L. C. L. Lima","1988","05","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"17","Bahia","FORMOSA DO RIO PRETO","Faz. Estrondo, entre a guarita e a entrada para a sede, milharal.","-46.2125","-11.351111",NA,NA,"L. C. L. Lima",NA,NA,NA,NA,"46W12'45","11S21'4",NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA
"1511","2020-07-23 12:03:39-03","CEPLAC","CEPEC","93405","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","D. M. Loureiro","1995","08","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"298","Bahia","SÃO DESIDÉRIO","Ao oeste da cidade. Assentamento Thainá.","-44.85","-12.6",NA,NA,"M. L. Guedes",NA,NA,NA,NA,"44W51'","12S36'",NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA
"1512","2020-07-23 12:03:39-03","CEPLAC","CEPEC","96598","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","E. de Melo","1999","12","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"3242","Bahia","CORRENTINA","Ca.12Km a W de Correntina, na BR-349.","-44.705556","-13.400278",NA,NA,"F. do S. Juchum",NA,NA,NA,NA,"44W42'20","13S24'1",NA,NA,NA,NA,NA,NA,NA,"13/03/2007",NA
"1513","2020-07-23 12:03:39-03","CEPLAC","CEPEC","98713","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","R. M. Harley","2000","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"53743","Bahia","FORMOSA DO RIO PRETO","24Km da cidade, na estrada para Coaceral.","-45.246111","-10.889722",NA,NA,"F. do S. Juchum",NA,NA,NA,NA,"45W14'46","10S53'23",NA,NA,NA,NA,NA,NA,NA,"13/03/2007",NA
"1514","2020-07-23 12:03:39-03","CEPLAC","CEPEC","37410","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","G. Hatschbach","1979","03","10",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau-de-porco",NA,NA,NA,NA,"42051","Bahia","barreiras","Roda Velha.","-44.9900016784668","-12.1527996063232",NA,NA,"E. Forero",NA,NA,"152720","auto","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA
"1515","2020-07-23 12:03:39-03","CEPLAC","CEPEC","152604","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","G. M. Antar",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"463","Tocantins","MATEIROS",NA,"-46.4211006164551","-10.5474996566772",NA,NA,"G. M. Antar",NA,NA,"87923","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","2020-07-23 12:03:39-03","CEPLAC","CEPEC","152286","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Melo, E.",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"7168","Tocantins","PONTE ALTA DO TOCANTINS",NA,"-47.5360984802246","-10.7439002990723",NA,"reticulata",NA,NA,NA,"134131","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","2020-07-23 12:03:39-03","CEPLAC","CEPEC","152286","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Melo, E.",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"7168","Tocantins","PONTE ALTA DO TOCANTINS",NA,"-47.5360984802246","-10.7439002990723",NA,"reticulata",NA,NA,NA,"134131","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","2020-02-17 11:29:28-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Silva, J.A.","1980","08","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Planch.","426","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Milhomens, L.C.",NA,NA,"70570","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"1519","2020-02-17 11:29:28-03","UEG","HUEG","7212","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Gomes Júnior, J.C.; Santos M.L.","2008","09","01","Southern America","Brasil",NA,NA,"Arvoreta, ca 1,70 m, conducifolia presente; flores creme-branco, ramos jovens ferrugineos; Cerrado, sobre solo cascalhento","HUEG007212","Dicotyledoneae",NA,"Planch.","s.n.","Goiás","Anápolis","Base Aérea de Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,"Proença, C.E.B.",NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2020-02-17 11:29:28-03","UEG","HUEG","6374","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Saddi, N.; Proença, C.","1996","12","26","Southern America","Brasil",NA,NA,"16° 45' 00 S&nf;47° 40' 00 W; Arbusto (1,3m); fruto laranja. Ocasional, dois indivíduos, um com flores velhas e outro cin frutos imaturos.; Campo Cerrado.","HUEG006374","Dicotyledoneae",NA,"Planch.","1573","Distrito Federal","Brasília","Cristalina, RPPN Linda Serra dis Topázios. Centro Oeste.","-47.9296989440918","-15.7797002792358",NA,NA,"Gates, B.; Proença, C.",NA,NA,"70570","auto",NA,NA,"1996","10","26",NA,NA,NA,NA,NA,NA
"1521","2020-02-17 11:29:28-03","UEG","HUEG","5551","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Irwin, H.S.; Cruz, H.C.","2007","09","17","Southern America","Brasil",NA,NA,"48° 58892' W&nf;&nf;16° 14378' S&nf;&nf;Alt 3651 m.; Porte arbóreo (1,2m), folha pequena; caule liso; flores brancas com cinco pétalas.; Cerrado ralo.","HUEG005551","Dicotyledoneae",NA,"Planch.","s.n.","Goiás","Anápolis","Base Aérea de Anápolis.","-48.9528007507324","-16.3267002105713",NA,NA,"Hatschbach, G.","3651","3651","31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","2020-02-17 11:29:28-03","UEG","HUEG","5577","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Heringer, E.P.; Cruz, H.C.","2007","10","01","Southern America","Brasil",NA,NA,"16° 12914' S&nf;&nf;48° 57923' W; Porte arbóreo (1,5m); florescendo/frutificando; tronco liso; rosado; flor rosa.","HUEG005577","Dicotyledoneae",NA,"Planch.","s.n.","Goiás","Anápolis","Base Aérea de Anápolis.","-48.9528007507324","-16.3267002105713",NA,NA,"Incógnito",NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","2020-02-17 11:29:28-03","UEG","HUEG","5549","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Irwin, H.S.; Cruz, H.C.","2007","09","17","Southern America","Brasil",NA,NA,"48° 58892' W&nf;&nf;16° 14378' S&nf;&nf;Alt 3651 m.; Porte arbóreo (1,0m), florescendo ( flores polistêmones) e frutificando, fruto do tipo simples folículo; folhas glabras.; Cerrado ralo.","HUEG005549","Dicotyledoneae",NA,"Planch.","s.n.","Goiás","Anápolis","Base Aérea de Anápolis.","-48.9528007507324","-16.3267002105713",NA,NA,"Ravenna, P.F.","3651","3651","31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","2020-02-17 11:29:28-03","UEG","HUEG","5550","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Heringer, E.P.; Cruz, H.C.","2007","09","17","Southern America","Brasil",NA,NA,"48° 58892' W&nf;&nf;16° 14378' S&nf;&nf;Alt 3651 m.; Porte arbóreo (1,2m), folha pequena; caule liso; flores brancas com cinco pétalas.; Cerrado ralo.","HUEG005550","Dicotyledoneae",NA,"Planch.","s.n.","Goiás","Anápolis","Base Aérea de Anápolis.","-48.9528007507324","-16.3267002105713",NA,NA,"Ravenna, P.F.","3651","3651","31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","2020-02-17 11:29:28-03","UEG","HUEG","3704","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Heringer, E.P.; Franco, T.L.","2005","12","28","Southern America","Brasil",NA,NA,"Frutos","HUEG003704","Dicotyledoneae",NA,"Planch.","129","Goiás","Hidrolândia","Escola Agrícola de Hidrolândia","-49.228099822998","-16.9622001647949",NA,NA,"Ravenna, P.F.",NA,NA,"34335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","2020-02-17 11:29:28-03","UEG","HUEG","3703","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Heringer, E.P.; Franco, T.L.","2005","12","28","Southern America","Brasil",NA,NA,"Frutos","HUEG003703","Dicotyledoneae",NA,"Planch.","129","Goiás","Hidrolândia","Escola Agrícola de Hidrolândia","-49.228099822998","-16.9622001647949",NA,NA,"Incógnito",NA,NA,"34335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","2020-02-17 11:29:28-03","UEG","HUEG","13332","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Faria, J.E.Q.","2015","09","26","Southern America","Brasil",NA,NA,"Arbusto ca. 1,6 m de altura, botões florais verdes e flores cremes.; Região da sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio. Cerrado sensu stricto.","HUEG013332","Dicotyledoneae",NA,"Planch.","5149","Goiás","Alto Horizonte",NA,"-49.292222","-14.198333",NA,NA,"Faria, J.E.Q.",NA,NA,NA,NA,"-49.292222","-14.198333","2015","09",NA,NA,NA,NA,NA,NA,NA
"1528","2020-02-17 11:29:28-03","UEG","HUEG","5548","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Irwin, H.S.; Cruz, H.C.","2007","09","17","Southern America","Brasil",NA,NA,"48° 58892' W&nf;&nf;16° 14378' S&nf;&nf;Alt 3651 m.; Porte arbóreo (1,0m), florescendo ( flores polistêmones) e frutificando, fruto do tipo simples folículo; folhas glabras.; Cerrado ralo.","HUEG005548","Dicotyledoneae",NA,"Planch.","s.n.","Goiás","Anápolis","Base Aérea de Anápolis.","-48.9528007507324","-16.3267002105713",NA,NA,"Ravenna, P.F.","3651","3651","31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","2020-02-17 11:29:28-03","UEG","HUEG","3702","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Heringer, E.P.; Franco, T.L.","2005","12","28","Southern America","Brasil",NA,NA,"Arbusto; frutos.","HUEG003702","Dicotyledoneae",NA,"Planch.","129","Goiás","Hidrolândia","Escola Agrícola de Hidrolândia","-49.228099822998","-16.9622001647949",NA,NA,"Ravenna, P.F.",NA,NA,"34335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","2020-02-17 11:29:28-03","UEG","HUEG","3705","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Heringer, E.P.; Franco, T.L.","2005","11","27","Southern America","Brasil",NA,NA,"Frutos","HUEG003705","Dicotyledoneae",NA,"Planch.","100","Goiás","Hidrolândia","Escola Agrícola de Hidrolândia","-49.228099822998","-16.9622001647949",NA,NA,"Oliveira, R.S.",NA,NA,"34335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","2020-06-24 11:42:23-03","URICER","HPBR","10107","S","Plantae","Connaraceae","Rourea","induta","Rourea induta","TOPPA, R.","2001","05","03",NA,"Brasil",NA,NA,NA,"HPBR010107",NA,NA,"Planch.",NA,"SP","Luiz Antônio","ESTAÇÃO ECOLÓGICA JATAÍ",NA,NA,NA,NA,"TOPPA, R.",NA,NA,NA,NA,NA,NA,"2001","05","03",NA,NA,NA,"1",NA,NA
"1532","2020-11-19 14:06:07-03","Unimontes","MCMG","104","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","2008","05","11",NA,"Brasil",NA,NA,"Regeneração natural",NA,NA,NA,"Planch.","58","Minas Gerais","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,NA,"Santos R.M.",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","2020-11-19 14:06:07-03","Unimontes","MCMG","2583","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Planch.",NA,"Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Rio Cipo","-43.7144012451172","-19.1688995361328",NA,NA,"Santos, R.M.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","2020-11-19 14:06:07-03","Unimontes","MCMG","2701","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Planch.",NA,"Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Usina","-43.7144012451172","-19.1688995361328",NA,NA,"Santos, R.M.",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","2021-04-08 17:12:29-03","UESB","HUESB","12805","S","Plantae","Connaraceae","Rourea","induta","Rourea induta","Xavier, A.B.; Guedes, M.L.; Anjos, B.A. dos; Guedes, M.L.; Anjos, B.A. dos","2003","11","29",NA,"Brasil",NA,NA,"Arbusto 2 m de alt. Folhas com folíolos coriáceos, discolores. Inflorescência axilares. Cálice persistente verde e frutos cor de cereja.; Cerrado arbustivo - Arbóreo","HUESB000012805","Dicotyledoneae",NA,"Planch","194","Bahia","Luis Eduardo Magalhães","Oeste: Moriçoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","2020-11-04 17:28:55-03","UEM","HUEM","20509","S","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, VC; J.P. Souza; I.D.Sanches; F.F. Mazine; M.S. Isaac; J.A.Zandoval","1995","11","10",NA,"Brasil",NA,NA,"Arbusto, até 1,5 m de altura. Pétalas alvas. Frutos de coloração vermelha.","HUEM000003255",NA,NA,"Planch.","9342","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo, Próximo ao pedágio municipal. &nf;&nf;Cerrado.","-47.8899993896484","-22.0100002288818","HUEM000003255",NA,"G.O.Romão",NA,NA,"45913","auto",NA,NA,"2002","06","26",NA,NA,NA,NA,NA,NA
"1537","2021-02-12 15:01:59-03","UFSCar","SPSC","7168","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","M.V. Cianciruso","2003","05",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Planch.",NA,"Goiás",NA,"Parque Nacional das Emas.",NA,NA,NA,NA,"M.V. Cianciruso",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","2021-02-12 15:01:59-03","UFSCar","SPSC","6578","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","C. Urbanetz","1999","11","11",NA,"Brasil",NA,NA,"Cerradão",NA,NA,NA,"Planch.",NA,"São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,"M.A. Batalha",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","2021-02-12 15:01:59-03","UFSCar","SPSC","7830","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","A.V. Fleuri-Jardim ;F.Q. Martins, J. caram","2003","05","25",NA,"Brasil",NA,NA,"Cerrado",NA,NA,NA,"Planch.",NA,"Mato Grosso","Alto Taquari","Parque Nacional das Emas. Corredor Cerrado-Pantanal",NA,NA,NA,NA,"M.A. Batalha",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","2020-11-05 13:53:44-03","UNIRIO","HUNI","2645","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","M. Boaventura; A. Alves","1999","10","01",NA,"Brasil",NA,NA,"Material doado pelo HEPH. Arbusto, flores brancas com cálice creme. Odor suave adocicado. Habitat: Beira de estrada, trilha de saída Habito: Arbusto","HUNI00002645",NA,NA,"Planch.","490","Distrito Federal","Brasília","Jardim Botânico de Brasília.","-47.85","-15.866667",NA,NA,"M. Oliveira","102","102",NA,NA,"47º51'W","15º52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","2020-11-12 17:02:16-03","UEL","FUEL","51413","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Santos, ER; Pereira, CB","2006","10","21",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Oxalidales","Planch.","673","Tocantins","Porto Nacional","Sub-bacia Ribeirão São João, Cerrado strictu senso","-48.333611","-10.4225",NA,NA,NA,NA,NA,NA,NA,"-48.333611","-10.4225",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","2020-11-12 17:02:16-03","UEL","FUEL","54396","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Santos, ER; Pereira, AC","2010","10","10",NA,"Brasil",NA,NA,NA,"OK","Tracheophyta","Oxalidales","Planch.","1873","Tocantins","Palmas","Distrito de Taquaruçú, Estrada Taquaruçú-Santa Tereza","-48.096111","-10.264167",NA,NA,NA,"600","600",NA,NA,"-48.096111","-10.264167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","2020-11-12 17:02:16-03","UEL","FUEL","38549","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, VC; et al.","1995","11","10",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Oxalidales","Planch.","9342","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo.","-47.8899993896484","-22.0100002288818",NA,NA,"Romão, GO; Chaddad Jr, J",NA,NA,"45913","auto",NA,NA,"2002","06","26",NA,NA,NA,NA,NA,NA
"1544","2019-11-01 14:56:42-03","UnB","UB","98181","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Irwin, HS","1965","12","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Planch.","10881",NA,NA,NA,NA,NA,NA,NA,"Milhomens, LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","2019-11-01 14:56:42-03","UnB","UB","98182","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Irwin, HS","1968","03","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Planch.","21471",NA,NA,NA,NA,NA,NA,NA,"Milhomens, LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","2019-11-01 14:56:42-03","UnB","UB","98183","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Irwin, HS","1966","06",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Planch.","17119",NA,NA,NA,NA,NA,NA,NA,"Milhomens, LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","2019-11-01 14:56:42-03","UnB","UB","98159","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Irwin, HS","1965","11","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Planch.","9964",NA,NA,NA,NA,NA,NA,NA,"Milhomens, LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","2019-11-01 14:56:42-03","UnB","UB","98163","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Ramos, AE","1988","01","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Planch.","187","Mato Grosso","Ponte Branca","Ponte Branca","-52.666667","-16.45",NA,NA,"Milhomens, LC",NA,NA,NA,NA,"-52.666667","-16.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
