"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","fieldNumber","sex"
"744","2020-09-02 16:20:17-03","Cenargen","CEN","16152","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Gilberto Pedralli","3047","1989","11","04","Brasil","PR","MISSAL","Próximo a Santa Inês; próximo ao Reservatório Itaipu.","-52.466666","-25.45","-52.466666","-25.45","Espata amarelada; pequena lagoa onde a espécie é dominante.","CEN00016152",NA,NA,NA,"5",NA,"Exsicatas",NA,"CEN00016152","820","820",NA,NA,NA,NA,NA,NA
"745","2019-12-09 17:29:21-03","UFPR","EFC","9228","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Borgo, M.","2000","02","01","Borgo, M.; Silva, S.M.; Bornschein, M.R.","611","2000","02","09","Brasil","São Paulo","Iguape","Canal do Valo Grande","-47.5499992370605","-24.7000007629395",NA,NA,"Herbácea aquática flutuante, inflorescência com bráctea verde, frequente à margem do rio.","EFC009228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"746","2019-12-09 17:29:21-03","UFPR","EFC","14642","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Völtz, R.R.","2016","01","20","Völtz, R.R.; Bizarro, O.M.R.; Vieira, R.S","745","2016","01","13","Brasil","Paraná","Curitiba","Planície do Rio Iguaçu, Bioparque","-49.2129","-25.507","-49.2129","-25.5070","Erva aquática, flutuante, formando densa população; inflorescência minúscula, com espata alvi-verde; meandro abandonado no interior da Floresta Ombrófila Mista Aluvial. __COMMOM_NAME__: Alface-d`água","EFC014642",NA,NA,NA,NA,NA,NA,NA,NA,"880","880",NA,NA,NA,NA,NA,NA
"747","2019-12-09 17:29:21-03","UFPR","EFC","9055","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Svolenski, A.C.","1997","03","30","Svolenski, A.C.","493","1997","03","27","Brasil","Paraná","Matinhos","Rio Guaraguaçu","-48.5428009033203","-25.8174991607666",NA,NA,"Macrófita aquática flutuante livre, comum em todo o rio. __COMMOM_NAME__: Repolho-d'água","EFC009055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA
"748","2021-03-15 18:25:04-03","USP","SPF","231409","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Paula-Souza, J","2009","08",NA,"Paula-Souza, J","10052","2009","07","14","Brasil","Pernambuco","Petrolina","BR 235, ca. 7 km antes da divisa com a Bahia.","-40.670917","-9.339889","-40.670917","-9.339889","Erva flutuante, estéril.","SPF00231409",NA,NA,NA,NA,NA,NA,NA,NA,"396","396",NA,NA,NA,NA,NA,NA
"749","2020-03-05 14:10:43-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliidae",NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2020-03-05 14:10:43-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Carniello, MA","2009","01","16","Carniello, MA; Pinto, LFS; Araujo, LO; Moraes, AR; Cintra, RMR","2570","2009","01","16","Brasil","Mato Grosso","Poconé","Rio Bento Gomes, Próximo a régua hidrométrica","-56.551389","-16.325694","-56.551389","-16.325694",NA,NA,"Magnoliidae",NA,"Alismatales",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2020-03-05 14:10:43-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Pott, VJ","2004","07",NA,"Carniello, MA; Pedroga, JA","337","2004","07","14","Brasil","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Magnoliidae",NA,"Alismatales",NA,"América",NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA
"752","2020-12-02 09:06:50-03","UNITINS","HUTO","7773","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Santos, E.R.","2030","2009","11","13","Brasil","Maranhão","Carolina","Lagoa Ent. Carolina. PBA Macrófitas","-47.454167","-7.327778","-47.454167","-7.327778","Herbácea com cerda de 06 cm de altura. Flutuante livre em lagoa. Flores cremes.; Lagoa","HUTO007773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2020-12-02 09:06:50-03","UNITINS","HUTO","7689","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Santos, E.R.","1881","2009","03","14","Brasil","Maranhão","Estreito","UHE Estreito. PBA Macrofitas. Lagoa do Franciel. Ponto 630","-47.451099395752","-6.56056022644043",NA,NA,"Herbácea com cerda de 12 cm de altura. Flutuante livre em lagoa. Flores cremes.; Lagoa","HUTO007689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75530","auto",NA,NA,NA,NA
"754","2020-12-02 09:06:50-03","UNITINS","HUTO","6005","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Santos, E.R.","1934","2009","06","04","Brasil","Tocantins","Filadélfia","Lagoa do Franciel.","-47.647778","-7.32325","-47.647778","-7.32325","Planta flutuante. Espata verde e inflorescência branca.; Lagoa","HUTO006005",NA,NA,NA,NA,NA,NA,NA,NA,"147","147",NA,NA,NA,NA,NA,NA
"755","2020-12-02 09:06:50-03","UNITINS","HUTO","7688","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Santos, E.R.","s.n.","2009","02","09","Brasil","Maranhão","Estreito","UHE Estreito. PBA Macrofitas. Lagoa do Franciel. Ponto 630","-47.451099395752","-6.56056022644043",NA,NA,"Herbácea aquática cerca de 5 cm de altura. Folhas verde-claras.; Lagoa","HUTO007688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75530","auto",NA,NA,NA,NA
"756","2019-10-07 09:19:36-03","UEFS","HUEFS","112878","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Miranda, A.M.","3642","1999","12","17","Brasil","Pernambuco","Fernando de Noronha","Lagoa da Viração.","-32.4108009338379","-3.84028005599976",NA,NA,NA,"HUEFS0112878","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0112878",NA,NA,"8269","auto",NA,NA,NA,NA
"757","2019-10-07 09:19:36-03","UEFS","HUEFS","65188","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Guedes, M.L.S.","7297","2000","03","25","Brasil","Bahia","Riachão do Jacuípe","Caminho para Gavião.","-39.708333","-11.530278","39W42'30''","11S31'49''","Substrato em cascalho","HUEFS0065188","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0065188","647","647",NA,NA,NA,NA,NA,NA
"758","2019-10-07 09:19:36-03","UEFS","HUEFS","244891","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Santos, R.S.","19","2018","10","20","Brasil","Bahia","Lamarão","Povoado de Cachoeira Grande,fazenda Pau de colher","-38.875278","-11.711667","38W52'31''","11S42'42''","Pasto e caatinga arbustiva a arborizada","HUEFS0244891","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0244891","287","287",NA,NA,NA,NA,NA,NA
"759","2019-10-07 09:19:36-03","UEFS","HUEFS","110834","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Leite, K.R.B","492","2005","12","17","Brasil","Bahia","Anguera","BA 052, KM 17, Estrada do Feijão, Fazenda Caraíba.","-39.150833","-12.193056","39W9'3''","12S11'35''",NA,"HUEFS0110834","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0110834","200","200",NA,NA,NA,NA,NA,NA
"760","2019-10-07 09:19:36-03","UEFS","HUEFS","110839","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Leite, K.R.B","499","2006","07","07","Brasil","Bahia","Anguera","BA 052, Estrada do Feijão. Lagoa 6.","-39.2","-12.166667","39W12'0''","12S10'0''",NA,"HUEFS0110839","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0110839","144","144",NA,NA,NA,NA,NA,NA
"761","2019-10-07 09:19:36-03","UEFS","HUEFS","144541","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Jesus, N.G.","883","2006","08","24","Brasil","Bahia","Alagoinhas","Campus II.","-38.4225","-12.185556","38W25'21''","12S11'8''",NA,"HUEFS0144541","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0144541",NA,NA,NA,NA,NA,NA,NA,NA
"762","2019-10-07 09:19:36-03","UEFS","HUEFS","164947","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Costa-Lima, J.L.","184","2009","08","08","Brasil","Rio Grande do Norte","Santo Antônio","Lajes, Serrote das Lajes.","-35.451667","-6.320833","35W27'6''","6S19'15''",NA,"HUEFS0164947","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0164947","76","76",NA,NA,NA,NA,NA,NA
"763","2019-10-07 09:19:36-03","UEFS","HUEFS","197517","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Melo, E.","12071","2013","07","15","Brasil","Bahia","Ipirá","BA-052. Lagoa a margem da estrada. Área antropizada.","-39.886944","-12.090833","39W53'13''","12S5'27''","Aquática.","HUEFS0197517","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,NA,"253","253",NA,NA,NA,NA,NA,NA
"764","2020-06-19 10:16:10-03","UEFS","HUEFS","197547","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Melo, E.","12101","2013","08","08","Brasil","Bahia","Ipirá","BA-052, Km 74, Lagoa a margem da estrada. Área antropizada.","-39.621111","-12.2025","39W37'16''","12S12'9''","Aquática.","HUEFS0197547","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0197547","254","254",NA,NA,NA,NA,NA,NA
"765","2019-10-07 09:19:36-03","UEFS","HUEFS","202689","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Lima, C.T.","282","2009","10","30","Brasil","Pernambuco","Petrolina","Estrada entre Petrolina e Casa Nova, fazenda Capa Frut-uva.","-40.658333","-9.341667","40W39'30''","9S20'30''",NA,"HUEFS0202689","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0202689",NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-10-07 09:19:36-03","UEFS","HUEFS","214463","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Sobral-Leite, M.","1141","2010","09","28","Brasil","Pernambuco","Agrestina","Bacia Hidrográfica do Una, Riacho Mentirosos, Sítio Capivara, trecho do rio contido por barragem.","-35.928333","-8.493611","35W55'42''","8S29'37''","Caatinga Hipoxerófita.","HUEFS0214463","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0214463","400","400",NA,NA,NA,NA,NA,NA
"767","2020-06-19 10:16:10-03","UEFS","HUEFS","218520","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Mereles, F.","3802","1990","02","15","Paraguai","Presidente Hayes",NA,"PTE Hayes, Ruta Trans Chaco km 120.","-59.266667","-23.166667","59W16'","23S10'",NA,"HUEFS0218520","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0218520",NA,NA,NA,NA,NA,NA,NA,NA
"768","2019-10-07 09:19:36-03","UEFS","HUEFS","221503","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Oliveira, R.P.","2315","2016","04","08","Brasil","Bahia","Conde","Sítio do Conde, Lagoa do lado esquerdo da estrada indo para o Conde.","-37.665556","-11.843056","37w39'56''","11s50'35''",NA,"HUEFS0221503","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA
"769","2019-10-07 09:19:36-03","UEFS","HUEFS","221788","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Araújo, E.","37","2015","07","10","Brasil","Paraíba","São José de Piranhas","Reservatório Cuncas","-38.599167","-7.101944","38W35'57''","7S6'7''","Savana Estépica. Luvissolo Crômico Órtico","HUEFS0221788","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0221788","367","367",NA,NA,NA,NA,NA,NA
"770","2019-10-07 09:19:36-03","UEFS","HUEFS","23261","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.Bezerra","2000","02",NA,"Melo, E.","1666","1996","08","25","Brasil","Bahia","Anguera","Lagoa VI, km 11,5 lado NE.","-39.1","-12.216667","39W6'","12S13'","Margem da lagoa.","HUEFS0023261","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0023261","170","170",NA,NA,NA,NA,NA,NA
"771","2019-10-07 09:19:36-03","UEFS","HUEFS","23270","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Melo, E.","1675","1996","08","25","Brasil","Bahia","Anguera","Lagoa VI, km 23,1 lado SW.","-39.2","-12.166667","39W12'","12S10'",NA,"HUEFS0023270","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0023270","100","100",NA,NA,NA,NA,NA,NA
"772","2019-10-07 09:19:36-03","UEFS","HUEFS","23301","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"França, F.","1730","1996","08","18","Brasil","Bahia","Feira de Santana","Lagoa I, km 03, BA 052.","-39.05","-12.266667","39W3'","12S16'","Lagoa estéril.","HUEFS0023301","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0023301","102","102",NA,NA,NA,NA,NA,NA
"773","2019-10-07 09:19:36-03","UEFS","HUEFS","23331","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"França, F.","1760","1996","08","18","Brasil","Bahia","Feira de Santana","Lagoa 2, km 03, BA 052.","-39.05","-12.266667","39W3'","12S16'",NA,"HUEFS0023331","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0023331","108","108",NA,NA,NA,NA,NA,NA
"774","2019-10-07 09:19:36-03","UEFS","HUEFS","23927","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.Bezerra","2000","02",NA,"França, F.","1908","1996","10","06","Brasil","Bahia","Anguera","Lagoa IV, Km 11.5.","-39.1","-12.216667","39W6'","12S13'","Lagoa.","HUEFS0023927","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0023927","108","108",NA,NA,NA,NA,NA,NA
"775","2019-10-07 09:19:36-03","UEFS","HUEFS","24394","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.Bezerra","2000","02",NA,"Melo, E.","1745","1996","09","15","Brasil","Bahia","Anguera","Lagoa 4.","-39.1","-12.216667","39W6'","12S13'",NA,"HUEFS0024394","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0024394","130","130",NA,NA,NA,NA,NA,NA
"776","2019-10-07 09:19:36-03","UEFS","HUEFS","24402","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.Bezerra","2000","02",NA,"Melo, E.","1753","1996","09","15","Brasil","Bahia","Feira de Santana","Lagoa 3.","-39.1","-12.216667","39W6'","12S13'",NA,"HUEFS0024402","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0024402","160","160",NA,NA,NA,NA,NA,NA
"777","2019-10-07 09:19:36-03","UEFS","HUEFS","24425","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.Bezerra","2000","02",NA,"Melo, E.","1776","1996","09","15","Brasil","Bahia","Anguera","Lagoa 3. BA 052.","-39.1","-12.216667","39W6'","12S13'",NA,"HUEFS0024425","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0024425","130","130",NA,NA,NA,NA,NA,NA
"778","2019-10-07 09:19:36-03","UEFS","HUEFS","24430","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.Bezerra",NA,NA,NA,"Melo, E.","1781","1996","09","15","Brasil","Bahia","Anguera","Lagoa 4. BA 052.","-39.1","-12.216667","39W6'","12S13'",NA,"HUEFS0024430","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0024430",NA,NA,NA,NA,NA,NA,NA,NA
"779","2019-10-07 09:19:36-03","UEFS","HUEFS","24452","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.Bezerra",NA,NA,NA,"Melo, E.","1803","1996","08","18","Brasil","Bahia","Anguera","Lagoa 4, km 11,5.","-39.1","-12.216667","39W6'","12S13'",NA,"HUEFS0024452","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0024452","170","170",NA,NA,NA,NA,NA,NA
"780","2019-10-07 09:19:36-03","UEFS","HUEFS","24460","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Melo, E.","1811","1996","11","03","Brasil","Bahia","Anguera","Lagoa 6, km 23,1, lado SW.","-39.2","-12.166667","39W12'","12S10'",NA,"HUEFS0024460","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0024460",NA,NA,NA,NA,NA,NA,NA,NA
"781","2019-10-07 09:19:36-03","UEFS","HUEFS","248292","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Lima, L.F.","1165","2018","08","01","Brasil","Paraíba","Cajazeiras","Açude da comunidade Sítio Baixio dos Henriques, Fazenda Asa Branca.","-38.531667","-6.836389","38W31'54''","6S50'11''","Caatinga; Nativa; Savana Estépica; Luvissolo Crômico Órtico.","HUEFS0248292","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0248292","302","302",NA,NA,NA,NA,NA,NA
"782","2019-10-07 09:19:36-03","UEFS","HUEFS","25154","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"França, F.","2033","1996","12","08","Brasil","Bahia","Anguera","Lagoa 6, Km 23, BA 052, lado SW.","-39.2","-12.166667","39W12'","12S10'",NA,"HUEFS0025154","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0025154","200","200",NA,NA,NA,NA,NA,NA
"783","2019-10-07 09:19:36-03","UEFS","HUEFS","25671","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.Bezerra","1998","05",NA,"Harley, R.M.","PCD3396","1996","07","04","Brasil","Bahia","Jacobina","Catuaba.","-40.545556","-11.172778","40W32'44''","11S10'22''",NA,"HUEFS0025671","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0025671","728","728",NA,NA,NA,NA,NA,NA
"784","2019-10-07 09:19:36-03","UEFS","HUEFS","26401","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Melo, E.","1995","1997","01","28","Brasil","Bahia","Feira de Santana","Lagoa 2.","-39.05","-12.266667","39W3'","12S16'","Lagoa.","HUEFS0026401","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0026401","174","174",NA,NA,NA,NA,NA,NA
"785","2019-10-07 09:19:36-03","UEFS","HUEFS","30721","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"França, F.","2376","1997","08","24","Brasil","Bahia","Anguera","Lagoa 4.","-39.116389","-12.223333","39W6'59''","12S13'24''",NA,"HUEFS0030721","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0030721",NA,NA,NA,NA,NA,NA,NA,NA
"786","2019-10-07 09:19:36-03","UEFS","HUEFS","30867","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Melo, E.","2283B","1997","01","28","Brasil","Bahia","Anguera","Lagoa 4.","-39.116389","-12.223333","39W6'59''","12S13'24''",NA,"HUEFS0030867","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0030867","170","170",NA,NA,NA,NA,NA,NA
"787","2019-10-07 09:19:36-03","UEFS","HUEFS","30881","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Melo, E.","2296","1997","02","16","Brasil","Bahia","Anguera","Lagoa 4.","-39.116389","-12.223333","39W6'59''","12S13'24''",NA,"HUEFS0030881","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0030881","170","170",NA,NA,NA,NA,NA,NA
"788","2019-10-07 09:19:36-03","UEFS","HUEFS","30902","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Melo, E.","2316","1997","03","02","Brasil","Bahia","Anguera","Lagoa 4.","-39.116389","-12.223333","39W6'59''","12S13'24''",NA,"HUEFS0030902","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0030902","170","170",NA,NA,NA,NA,NA,NA
"789","2019-10-07 09:19:36-03","UEFS","HUEFS","30907","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Melo, E.","2321","1997","03","02","Brasil","Bahia","Anguera","Lagoa 6.","-39.21","-12.166667","39W12'36''","12S10'",NA,"HUEFS0030907","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0030907","200","200",NA,NA,NA,NA,NA,NA
"790","2019-10-07 09:19:36-03","UEFS","HUEFS","59822","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","R.M.Harley & A M.Giulietti","2002","03",NA,"Giulietti, A.M.","2035","2002","03","15","Brasil","Bahia","Feira de Santana","68 Km na estrada Feira de Santana - Ipirá.","-39.453056","-12.178611","39W27'11''","12S10'43''","Em lagoa temporária na beira da estrada.","HUEFS0059822","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0059822","268","268",NA,NA,NA,NA,NA,NA
"791","2019-10-07 09:19:36-03","UEFS","HUEFS","69061","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Pereira, C.M.S.S.","2","2003","09","26","Brasil","Bahia","Itiúba","Margens do Açude de Jacurici.","-39.833333","-10.716667","39W50'","10S43'",NA,"HUEFS0069061","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0069061",NA,NA,NA,NA,NA,NA,NA,NA
"792","2019-10-07 09:19:36-03","UEFS","HUEFS","71748","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Pedersen, T.M.","13388","1982","04","24","Argentina","Corrientes","Concepción","Carambola.",NA,NA,NA,NA,NA,"HUEFS0071748","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0071748",NA,NA,NA,NA,NA,NA,NA,NA
"793","2019-10-07 09:19:36-03","UEFS","HUEFS","75144","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Leite, K.R.B","345","2003","09","02","Brasil","Bahia","Anguera","Km 17. Fazenda Caraíba, BA 052, Estrada do Feijão","-39.150833","-12.193056","39W9'3''","12S11'35''","Lagoa.","HUEFS0075144","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0075144","220","220",NA,NA,NA,NA,NA,NA
"794","2019-10-07 09:19:36-03","UEFS","HUEFS","94625","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Leite, K.R.B","479","2005","02","23","Brasil","Bahia","Feira de Santana","Estrada do Feijão, BA 052, KM 17. Fazenda Caraíba.","-39.150833","-12.193056","39W9'3''","12S11'35''",NA,"HUEFS0094625","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0094625","220","220",NA,NA,NA,NA,NA,NA
"795","2019-10-07 09:19:36-03","UEFS","HUEFS","113823","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Barros, C.S.S.","408","1996","08","01","Brasil","Alagoas","Belém","Área antropizada.","-36.4921989440918","-9.57110977172852",NA,NA,"Área de pastagem.","HUEFS0113823","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0113823",NA,NA,"8349","auto",NA,NA,NA,NA
"796","2019-10-07 09:19:36-03","UEFS","HUEFS","112877","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Miranda, A.M.","2855","1997","09","30","Brasil","Pernambuco","Fernando de Noronha","Baia do Sueste.","-32.4108009338379","-3.84028005599976",NA,NA,NA,"HUEFS0112877","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0112877",NA,NA,"8269","auto",NA,NA,NA,NA
"797","2019-10-07 09:19:36-03","UEFS","HUEFS","33332","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"França, F.","2294","1997","06","01","Brasil","Bahia","Anguera","Lagoa 5.","-39.2463989257812","-12.1511001586914",NA,NA,NA,"HUEFS0033332","Angiospermae","Lilianae","Alismatales",NA,NA,NA,NA,"HUEFS0033332",NA,NA,"20202","auto",NA,NA,NA,NA
