"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"2536","2020-07-23 12:19:00-03","CEPLAC","CEPEC","85490","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"L. Passos","2000","02","01","Brasil","Bahia","RIACHÃO DAS NEVES","-44.91","-11.940556","44W54'36","11S56'26",NA,NA,"Sem informação.",NA,NA,NA,"H. M. Longhi-Wagner",NA,NA,NA,NA,NA,"349",NA,NA,NA,NA,NA,NA,NA,"16/03/2001",NA,NA,NA,NA
"2537","2020-07-23 12:19:00-03","CEPLAC","CEPEC","9873","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"R. M. Harley","1974","01","21","Brasil","Bahia","RIO DE CONTAS","-41.833333","-13.583333","41W50'0","13S35'0",NA,NA,"3Km ao N da cidade.",NA,NA,NA,"J. F. Pensiero",NA,NA,NA,NA,NA,"15395",NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"2538","2020-07-23 12:19:00-03","CEPLAC","CEPEC","113868","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"Xavier, A. B.","2005","02","23","Brasil","Bahia","FORMOSA DO RIO PRETO","-45.1930999755859","-11.0482997894287","4457'","1158'",NA,NA,"Caminho para a Várzea do Anil.",NA,NA,NA,"Sem Informação",NA,NA,NA,"155006","auto","345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2539","2020-07-23 12:19:00-03","CEPLAC","CEPEC","39859","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"J. L. Hage","1986","04","03","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,"Quadra B' do CEPEC, entre a psicultura/revenda de materiais.",NA,NA,NA,"S. A. Renvoize",NA,NA,NA,"61245","auto","1978",NA,NA,NA,NA,NA,NA,NA,"01/09/1990",NA,NA,NA,NA
"2540","2020-07-23 12:19:00-03","CEPLAC","CEPEC","16029","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"T. S. dos Santos","1979","02","13","Brasil","Bahia","ITIRUÇÚ","-40.1502990722656","-13.5317001342773","0W0'0","0S0'0",NA,NA,"Km 7 Rod. Itiruçu/Maracás, BA-554.",NA,NA,NA,"J. F. Pensiero",NA,NA,NA,"22271","auto","3426",NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"2541","2020-07-23 12:19:00-03","CEPLAC","CEPEC","39629","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"J. L. Hage","1986","02","18","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,"Quadra B' do CEPEC em frente a área da psicultura.",NA,NA,NA,"S. A. Renvoize",NA,NA,NA,"61245","auto","1921",NA,NA,NA,NA,NA,NA,NA,"01/09/1990",NA,NA,NA,NA
"2542","2020-07-23 12:19:00-03","CEPLAC","CEPEC","40854","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora",NA,"E. P. Heringer","1976","01","03","Brasil","Goiás","caldas novas","-48.625","-17.74169921875","0W0'0","0S0'0",NA,NA,"Termas do Rio Quente.",NA,NA,"<ll>dwc_commonname:</ll> Rabo-de-raposa","J. F. Pensiero",NA,NA,NA,"36612","auto","15269",NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"2543","2021-03-29 11:47:57-03","URICER","HPBR","7031","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Willd.) P. Beauv.","BUTZKE, A. et al","1993","04","12","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR007031",NA,"IBDF",NA,NA,"40cm de altura","BUTZKE, A.","1993","04","12","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2544","2021-03-09 11:43:29-03","URICER","HPBR","1555","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Willd.) P. Beauv.","BEVILAQUA,F.","1987","03","16","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR001555",NA,"Mato da FAPES, Bairro Frinape.",NA,NA,NA,"BEVILAQUA,F.","1987","03","16","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"2545","2021-03-09 11:43:29-03","URICER","HPBR","95","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Willd.) P. Beauv.","VALMORBIDA,E.","1983","02","17","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR000095",NA,"Parque Municipal Longines Malinowski",NA,NA,"Planta herbácea, ocorrência agrupada, inflorescência verde-amarelada, altura de 50 cm.","BUTZKE,A.","1983","02","17","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2546","2021-03-09 11:43:29-03","URICER","HPBR","765","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Willd.) P. Beauv.","MARCHI,M.L.B.","1985","11","12","Brasil","RS","Getúlio Vargas","-52.2275009155273","-27.8903007507324",NA,NA,"HPBR000765",NA,NA,NA,NA,"Altura de 30 a 50 cm.","MARCHI,M.L.B.","1985","11","12","18803","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2547","2021-03-29 11:47:57-03","URICER","HPBR","7583","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Willd.) P. Beauv.","BUTZKE, A.","1994","03","04","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"HPBR007583",NA,NA,NA,NA,"30cm de altura, flor verde, pouco numeroso, agrupado em beira de curso d'água","BUTZKE, A.","1994","03","04","18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2548","2019-04-02 09:32:26-03","URICER","HPBR","9166","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","RÖHRIG, C. & SILVEIRA, N.","2003","05","20","Brasil","SC","Celso Ramos","-51.3363990783691","-27.6343994140625",NA,NA,"HPBR009166",NA,NA,NA,NA,NA,"MILESI, T. R.",NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2549","2020-11-19 14:06:29-03","Unimontes","MCMG","3789","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) M.Kerguelen","Saraiva, C |",NA,NA,NA,"Brasil","Minas Gerais","Serra das Araras",NA,NA,NA,NA,NA,NA,"Vereda do Acari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2550","2021-04-08 17:13:25-03","UESB","HUESB","6233","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P.Beauv.","F.V. Silva; et A . M. Miranda; et A . M. Miranda","1999","06","18","Brasil","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,"Lagoa do Mariano",NA,NA,"Segmentos vegetativo e reprodutivos verdes.; Erva cespitosa;","S","2009","09",NA,"14606","auto","39",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2551","2021-04-08 17:13:25-03","UESB","HUESB","7008","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguelén","R. Yamasita","1986","05","29","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"HUESB000007008",NA,"Chácara Sossego",NA,NA,"Herbácea 15-50cm, ereta; inflorescência verde.","H.M. Longher-Wagner","2008","10","16","63728","auto","s.n.",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2552","2019-07-02 15:56:25-03","UEM","HUEM","9854","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P.Beauv.","Kelen Silva","1998","05","25","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000010371","HUEM000010371","Câmpus sede da Universidade Estadual de Maringá",NA,NA,"Planta daninha",NA,NA,NA,NA,"19250","auto","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2553","2020-11-04 17:30:25-03","UEM","HUEM","5136","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P.Beauv.","Souza, CL; et al.","1986","11","24","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000010381","HUEM000010381","Câmpus sede da Universidade Estadual de Maringá",NA,NA,NA,NA,NA,NA,NA,"19250","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2554","2020-11-04 17:30:25-03","UEM","HUEM","25804","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P.Beauv.","Milan, E; Miodenki, J","2010","01","31","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"HUEM000010372","HUEM000010372","rio São Jorge",NA,NA,"Erva, perto da mata ripária, com frutos. Doado HUPG 18947.",NA,NA,NA,NA,"46557","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2555","2020-11-04 17:30:25-03","UEM","HUEM","8297","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P.Beauv.","Maglia, SA","2001","05","20","Brasil","Paraná","Sarandi","-51.8739013671875","-23.4435997009277",NA,NA,"HUEM000010373","HUEM000010373","chácara no fim do parque São Pedro, Beira do riacho",NA,NA,"Erva de aproximadamente 2 m de altura; nativa",NA,NA,NA,NA,"13334","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2556","2020-11-04 17:30:25-03","UEM","HUEM","20070","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Milne, J","2000","11","23","Brasil","Mato Grosso do Sul","Taquarussu","-53.229333","-22.724217","-53.229333","-22.724217","HUEM000022772",NA,"Rio Paraná, lagoa das Garças",NA,NA,NA,"K.Kawakita","2013","09",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2557","2020-11-04 17:30:25-03","UEM","HUEM","15481","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","K.Kawakita; V.C.Harthman; J.M.Garcia; L.daS.Santos; S.Rodrigues","2008","12","04","Brasil","Mato Grosso do Sul","Batayporã","-53.233056","-22.689444","-53.233056","-22.689444","HUEM000022785",NA,"rio Baía, ilha do Aurélio","236","236","Herbáceo, cerca de 0,30 m de alt.; espiguetas coloração verde, com cerdas coloração vinácea; 10 m da margem direita; solo argiloso.","K.Kawakita","2009","03",NA,NA,NA,"994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2558","2020-11-04 17:30:25-03","UEM","HUEM","15828","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","K.Kawakita; V.C.Harthman; Rosa, GS; Almeida, CG; S.Rodrigues","2009","05","07","Brasil","Mato Grosso do Sul","Jateí","-53.614122","-22.859328","-53.614122","-22.859328","HUEM000022773",NA,"rio Ivinhema, margem direita, campinho, Parque Estadual do Rio Ivinhema","236","236","Herbácea, espiguetas de coloração verde com cerdas de coloração bege.","K.Kawakita","2013","09",NA,NA,NA,"1045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2559","2020-11-04 17:30:25-03","UEM","HUEM","20075","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Milne, J","2000","11","04","Brasil","Mato Grosso do Sul","Batayporã","-53.288833","-22.712333","-53.288833","-22.712333","HUEM000022788",NA,"rio Baía, lagoa Fechada",NA,NA,NA,"K.Kawakita","2013","09",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2560","2020-11-04 17:30:25-03","UEM","HUEM","20079","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Milne, J","2000","11","06","Brasil","Paraná","Porto Rico","-53.253667","-22.744933","-53.253667","-22.744933","HUEM000022771",NA,"rio Paraná, ilha Porto Rico, lagoa Pousada",NA,NA,"grass.","K.Kawakita","2013","09",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2561","2020-11-04 17:30:25-03","UEM","HUEM","20264","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","K.Kawakita; Almeida, CG; Rosa, GS; J.M.Garcia; L.M.Garcia; Rodrigues, S","2011","04","14","Brasil","Mato Grosso do Sul","Batayporã","-53.266667","-22.7","-53.266667","-22.7","HUEM000022782",NA,"rio Baía, margem esquerda, várzea","236","236","Herbácea; base do ramo arroxeado; espiguetas coloração verde, cerdas coloração bege; anual; solo seco, arenoso.","K.Kawakita","2013","09",NA,NA,NA,"1564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2562","2020-11-04 17:30:25-03","UEM","HUEM","25233","Extra","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","L.M.Garcia; Rodrigues, S; Rosa, GS; Bento Fernandes, CE","2012","11","27","Brasil","Paraná","Porto Rico","-53.369333","-22.793611","-53.369333","-22.793611","HUEM000022775",NA,"rio Paraná, ilha Bandeira, praia do Jeremias","233","233","Herbácea, cerca de 80 cm de altura; espiguetas coloração verde.","K.Kawakita","2012","12",NA,NA,NA,"788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2563","2020-11-04 17:30:25-03","UEM","HUEM","25308","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Romagnolo, MB","2012","12","07","Brasil","Paraná","Maringá","-51.942572","-23.391561","-51.942572","-23.391561","HUEM000010378","HUEM000010378","Parque Cinquentenário","469","469","Herbacea, cerca de 0,4 metros de altura. Inflorescência de coloração verde.; Floresta Estacional Semidecidual","K.Kawakita","2012",NA,NA,NA,NA,"3405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2564","2020-11-04 17:30:25-03","UEM","HUEM","22446","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","S.R.Slursarski; Ma.C.Souza; M.E.C.Asinelli; S.Rodrigues","2006","12","07","Brasil","Mato Grosso do Sul","Batayporã","-53.2710990905762","-22.2952995300293",NA,NA,"HUEM000022787",NA,"rio Baía, ilha do Aurélio",NA,NA,"Herbácea; frequente; margem baixa; solo arenoso, seco, sujeito a alagamento; várzea.","K.Kawakita","2013","09",NA,"52218","auto","594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2565","2020-11-04 17:30:25-03","UEM","HUEM","22303","Extra","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ma.C.Souza; Deprá, GC; Vogel, HF; Tencatt, LFC","2011","11","12","Brasil","Mato Grosso do Sul","Batayporã","-53.2710990905762","-22.2952995300293",NA,NA,"HUEM000022781",NA,"rio Baía, lagoa dos Porcos",NA,NA,"herbácea; espiguetas coloração dourada; cerca de 10m da margem.","K.Kawakita","2013","09",NA,"52218","auto","2584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2566","2020-11-04 17:30:25-03","UEM","HUEM","22445","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ma.C.Souza; P.C.Mencacci","1992","12","13","Brasil","Mato Grosso do Sul","Batayporã","-53.2710990905762","-22.2952995300293",NA,NA,"HUEM000022784",NA,"Rio Baía, margem esquerda",NA,NA,"Herbácea; inflorescência coloração creme; frequente no local; solo seco, sujeito alagamento.",NA,"2013","09",NA,"52218","auto","2606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2567","2020-11-04 17:30:25-03","UEM","HUEM","16828","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","K.Kawakita; Rosa, GS; Ma.C.Souza; Rodrigues, S; Almeida, CG","2009","12","10","Brasil","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,"HUEM000022780",NA,"Rio Curupaí, Parque Estadual do Rio Ivinhema.",NA,NA,"Herbácea; campo, solo seco sujeito a alagamento.","K.Kawakita","2013","09",NA,"85335","auto","1210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2568","2020-11-04 17:30:25-03","UEM","HUEM","16778","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","K.Kawakita; Rosa, GS; Ma.C.Souza; Rodrigues, S; Almeida, CG","2009","12","09","Brasil","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,"HUEM000022786",NA,"rio Ivinhema, Parque Estadual do Rio Ivinhema; Campinho.",NA,NA,"Herbácea, 0,5 m de altura; inflorescência coloração amarelada.; solo úmido, sujeito a alagamento","K.Kawakita","2012","01",NA,"85335","auto","1178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2569","2020-11-04 17:30:25-03","UEM","HUEM","22444","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Romagnolo, MB","1992","04","12","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"HUEM000022774",NA,"rio Baía, fazenda Figueira, planície em frente à lagoa do Guaraná",NA,NA,"Herbácea; inflorescência verde.",NA,"2013","09",NA,"63482","auto","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2570","2020-11-04 17:30:25-03","UEM","HUEM","22474","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Fachini, MP","1998","05","30","Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"HUEM000022777",NA,"rio Paraná, ilha Mutum, margem direita da ilha, ponto 06",NA,NA,NA,"K.Kawakita","2013","09",NA,"63482","auto","607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2571","2020-11-04 17:30:25-03","UEM","HUEM","22475","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Fachini, MP","1998",NA,NA,"Brasil","Mato Grosso do Sul","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,"HUEM000022776",NA,"rio Paraná, ilha Mutum, margem esquerda, ponto 16",NA,NA,NA,"K.Kawakita","2013","09",NA,"63482","auto","357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2572","2019-07-02 15:56:25-03","UEM","HUEM","29281","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Heloisa Krzyzonski","2014","12","17","Brasil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000015430","HUEM000015430","Universidade Estadual de Maringá, bloco G80",NA,NA,"Herbácea; inflorescência plumosa de coloração amarelada.","K.Kawakita","2015","09","13","19250","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2573","2020-11-04 17:30:25-03","UEM","HUEM","22392","Extra","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Campos, JB","1996","03","08","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,"HUEM000022779",NA,"rio Paraná, ilha Porto Rico",NA,NA,"herbácea.","K.Kawakita","2013","09",NA,"18063","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574","2020-11-04 17:30:25-03","UEM","HUEM","4218","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","K.Kawakita","1997","05","12","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,"HUEM000022778",NA,"rio Paraná, lagoa da Figueira, ilha Porto Rico",NA,NA,"Herbácea, cespitosa; inflorescência coloração verde; rara; solo úmido.","K.Kawakita","2013","09",NA,"18063","auto","71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2575","2020-11-04 17:30:25-03","UEM","HUEM","1587","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","S.F.Lolis","1989","02","17","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,"HUEM000022783",NA,"rio Paraná, mata do Araldo, margem esquerda",NA,NA,"Cresce em touceiras, inflorescência verde.","K.Kawakita","2013","09",NA,"18063","auto","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2576","2020-11-04 17:30:25-03","UEM","HUEM","7320","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Sakuragui, CM; et al.","2000","10","25","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Entrada da cidade à direita",NA,NA,"Árvore com até 4 m. de altura; flores amarelas","K.Kawakita","2013","09",NA,"30511","auto","1216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2577","2020-11-04 17:30:25-03","UEM","HUEM","28895","S","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Ma.C.Souza-Stevaux; Negrelle, R","1990","10","11","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"HUEM000010374","HUEM000010374","Rua 11, entre as avenidas 36 e 46",NA,NA,"Herbácia. Ruderal.","Ma.C.Souza","2014","10",NA,"21773","auto","3371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2578","2021-03-10 11:38:52-03","UNILA","EVB","776","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Buttura, E.","1979","03","29","Brasil","Paraná","Foz do Iguaçu","-54.508889","-25.483611","54º30'32''W","25º29'1''S","EVB000776","EVB000776","Três Lagoas.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2579","2021-03-10 11:38:52-03","UNILA","EVB","4063","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Hentz Júnior, E.J.; Lima, L.C.P.; Panizza, A.","2019","07","15","Brasil","Paraná","Foz do Iguaçu","-54.440278","-25.685","54º26'25''W","25º41'6''S","EVB004063",NA,"Parque Nacional do Iguaçu. Final da Trilha do Cânion. Parque Nacional do Iguaçu",NA,NA,"Sementes verdes. Habitat: Vegetação ciliar do Rio Iguaçu. Habito: Erva","Hentz Júnior, E.J.","2019","07","20",NA,NA,"108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2580","2021-03-10 11:38:52-03","UNILA","EVB","4196","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Mano, G.B.","2019","07","23","Brasil","Paraná","Foz do Iguaçu","-54.536667","-25.505833","54º32'12''W","25º30'21''S","EVB004196",NA,NA,NA,NA,NA,"Neves, S.M.; Souza, T.; Pott, V. J.","2019","11","08",NA,NA,"199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2581","2021-03-10 11:38:52-03","UNILA","EVB","3941","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Silva, S.M.; Britez, R.M.","1985","03","09","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"EVB003941",NA,"Ilha do Mel. Morro do Joaquim, próximo ao costão rochoso.",NA,NA,NA,"Britez, R.M.","1985","03","09","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2582","2021-02-12 15:02:25-03","UFSCar","SPSC","2383","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","M.H.A.O. Souza","1973","12","18","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2583","2021-02-12 15:02:25-03","UFSCar","SPSC","2386","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","M.H.A.O. Souza","1975","03","10","Brasil","São Paulo","Itirapina",NA,NA,"9999","9999",NA,NA,"Itaqueri da Serra. Rio Itaqueri/Margem esquerda",NA,NA,NA,"T. Sendeelsky","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2584","2021-02-12 15:02:25-03","UFSCar","SPSC","2384","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","M.H.A.O. Souza","1975","03","10","Brasil","São Paulo","Itirapina",NA,NA,"9999","9999",NA,NA,"Itaqueri da Serra. Rio Itaqueri/Margem esquerda",NA,NA,NA,"T. Sendeelsky","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2585","2021-02-12 15:02:25-03","UFSCar","SPSC","2385","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","M.H.A.O. Souza","1975","03","10","Brasil","São Paulo","Itirapina",NA,NA,"9999","9999",NA,NA,"Itaqueri da Serra. Rio Itaqueri/Margem esquerda",NA,NA,NA,"T. Sendeelsky","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2586","2020-11-12 17:02:39-03","UEL","FUEL","19175","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Lima, JM","1979","04","24","Brasil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Fazenda Coamo",NA,NA,NA,"Longhi-Wagner, HM","2008","10","16","28572","auto","592",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"2587","2020-11-12 17:02:39-03","UEL","FUEL","31668","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Cordeiro, J","2002","05","24","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Guabiratuba",NA,NA,NA,"Cordeiro, J","2002",NA,NA,"25180","auto","2402",NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
