"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","previousCatalogNumber","sex"
"1129","2020-09-12 05:00:02-03","US","US","1853698","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"B. A. Krukoff","10001","1939","7","1","Bolivia","La Paz",NA,"Department of La Paz: Province of S. Yungas: Basin of Rio Bopi, San Bartolome (near Calisaya).",NA,NA,NA,NA,"750","900","US02960913","US02960913_01",NA,NA,"Theales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"1130","2020-09-12 05:00:02-03","US","US","3240336","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"M. Rimachi Y.","7696","1985","1","24","Peru","Loreto",NA,"Maynas. Dtto. Iquitos. Carretera de Zungaro Cocha, cerca de la Quebrada de Shushuna.",NA,NA,NA,NA,"120",NA,"US02960902",NA,NA,NA,"Theales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA
"1131","2020-09-02 16:22:59-03","Cenargen","CEN","59123","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","B. M. T. Walter","2010","02",NA,"Glocimar Pereira-Silva","8780","2004","04","18","Brasil","PA","PALESTINA DO PARA","Fazenda Andorinha sede 2. Início da mata do rio Gameleira.","-48.417222","-6.1188888","-48.417222","-6.1188888","160","160","CEN00059123","CEN00059123",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA
"1132","2020-09-02 16:22:59-03","Cenargen","CEN","102289","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"A.T. Oliveira Filho",NA,"2000","09","08","Brasil","MG","CARRANCAS","Chapada das Perdizes","-44.6425018310547","-21.4874992370605",NA,NA,"1500","1500","CEN00102289","CEN00102289","Doação Herbário - ESAL - Depto. Biologia /UFLA - Lavras - MG (16.237)",NA,NA,NA,"Exsicatas",NA,"21143","auto",NA,NA,NA,"1",NA,NA,NA,NA,NA
"1133","2020-09-02 16:22:59-03","Cenargen","CEN","23425","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","B. M. T. Walter","2009","07",NA,"Haroldo Cavalcante de Lima","3684","1989","09","12","Brasil","RJ","NOVA FRIBURGO","Reserva Ecológica Municipal de Macaé de Cima. Sítio Faz. Velha, margens do Rio Macaé. Coord. entre 22°28' - 22° 33' S e 42°30' - 42°34' O. Alt.: 1000 - 1100 m.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"CEN00023425","CEN00023425","Árvore com copa larga e muito ramificada. Botões esverdeados e flores com cálice e corola alvo-esverdeada, estames alvos. Látex amarelo-esverdeado. Vi um único indivíduo nas margens do rio.&nf;Doação do Jardim Botânico do Rio de Janeiro - RB. Programa Mata Atlantica - Flora de Macaé de Cima Área 1. Projeto financiado pela MacArthur Foundation e Shell Brasil S.A..",NA,NA,NA,"Exsicatas",NA,"33190","auto",NA,NA,NA,"1",NA,NA,NA,NA,NA
"1134","2020-09-02 16:22:59-03","Cenargen","CEN","62047","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","W. Alkimim","2011","04",NA,"Carolyn Elinore Barnes Proença","1065","1994","01","25","Brasil","DF","BRASILIA","Fazenda Água Limpa. Parcelas permanentes da Engenharia Florestal. Corrégo do Gama.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00062047","CEN00062047","Exsudado amarelo no pecíolo e nó. Doação do Sistema Herbário UB (15625). Distrito Federal.",NA,NA,NA,"Exsicatas",NA,"70570","auto",NA,NA,NA,"1",NA,NA,NA,NA,NA
"1135","2020-09-02 16:22:59-03","Cenargen","CEN","46440","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","V. Bittrich","2001",NA,NA,"Gert Guenther Hatschbach","19847","1968","09","25","Brasil","PR","LARANJEIRAS DO SUL","Rio Iguaçú, próximo a barra do Perdido.","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"CEN00046440","CEN00046440","Flor verde-clara. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,NA,NA,"Exsicatas",NA,"28404","auto",NA,NA,NA,"1",NA,NA,NA,NA,NA
"1136","2020-09-02 16:23:04-03","Cenargen","CEN","111661","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Rejan Guedes","453","1983","10","02","Brasil","RJ","MAGE","E 3 c","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"CEN00111661","CEN00111661","Em floração. Folhas simples, opostas cruzadas caulifloria. Infl. em corimbo no nódulo do ramo. Doação do Jardim Botânico do Rio de Janeiro - RB.",NA,NA,NA,"Exsicatas",NA,"20531","auto",NA,NA,NA,"1",NA,NA,NA,NA,NA
"1137","2019-12-09 17:29:41-03","UFPR","EFC","15468","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Völtz, R.R.","2017","04","06","Völtz, R.R.; Brotto, M.L.; Pajewski, F.F.","1215","2017","04","06","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3013","-25.174","-48.3013","-25.1740","100","100","EFC015468",NA,"Árvore 10 m alt.; látex amarelado; frutos amarelos; interior de Floresta Ombrófila Densa Submontana __COMMOM_NAME__: Bacupari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","2019-12-09 17:29:41-03","UFPR","EFC","18069","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Monastier S. H.","2019","04","12","Monastier S.H.","4","2019","04","07","Brasil","Paraná","Goierê","Chácara do Gaúcho",NA,NA,NA,NA,"500","500","EFC018069",NA,"Arvoreta, 2,5 m, cultivada; frutos laranjas __COMMOM_NAME__: Bacupari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2019-12-09 17:29:41-03","UFPR","EFC","4926","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Hatschbach, G.","1995","12","01","Ziller, S.R.","1219","1995","12","12","Brasil","Paraná","Alto Paraíso","APA da Ilha Grande",NA,NA,NA,NA,NA,NA,"EFC004926",NA,"Apa da Ilha Grande, Rio Paraná. Comum, em especial na regeneração de capoeirões. Látex amarelo-ouro nas folhas e tronco. Coletada na Ilha dos Bandeirantes. __COMMOM_NAME__: Bacupari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2019-12-09 17:29:41-03","UFPR","EFC","15450","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Kuniyoshi, Y.S.","2017","03","23","Kuniyoshi, Y.S.","6527","2017","03","23","Brasil","Paraná","Matinhos","Parque Estadual Rio da Onça","-48.5552","-25.8323","-48.5552","-25.8323","24","24","EFC015450",NA,"Arvoreta com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2019-12-09 17:29:41-03","UFPR","EFC","3863","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Sobral, M.","2015","05","08","Portes, M.C.","144","1993","10","18","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"EFC003863",NA,"__COMMOM_NAME__: Guapê",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","2019-12-09 17:29:41-03","UFPR","EFC","3908","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Hatschbach, G.",NA,NA,NA,"Guapyassu, M.","119","1993","11","20","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"EFC003908",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2019-12-09 17:29:41-03","UFPR","EFC","3734","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Kuniyoshi, Y.S.",NA,NA,NA,"Kuniyoshi, Y.S.","5479","1993","10","10","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"EFC003734",NA,"Árvore comum no interior da floresta, próxima a riacho. __COMMOM_NAME__: Bacupari",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2019-12-09 17:29:41-03","UFPR","EFC","4854","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Maschio, W.; Soares, A.","127","1995","12","11","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"EFC004854",NA,"__COMMOM_NAME__: Bacupari",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2019-12-09 17:29:41-03","UFPR","EFC","4215","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Kuniyoshi, Y.S.",NA,NA,NA,"Tiepolo, G.; Kuniyoshi, Y.S.","72","1994","01","05","Brasil","Paraná","Morretes","Faz. Indaiá","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"EFC004215",NA,"Árvore 20m, em floresta de planície. __COMMOM_NAME__: Bacupari",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2020-01-14 12:01:23-03","USP","SPF","230824","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Biral dos Santos, L","2016","01",NA,"Biral dos Santos, L","1127","2015","12","13","Brasil","São Paulo","Juquitiba",NA,"-47.25","-24.533333","-47.25","-24.533333",NA,NA,"SPF00230824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2019-11-13 11:17:58-03","USP","SPF","147388","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Cordeiro, I","1995","08",NA,"Souza, MC","232","1992","10","18","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00147388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2019-11-13 11:17:58-03","USP","SPF","204282","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Anônimo",NA,NA,NA,"Goldenberg, R","1049","2008","05","02","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111","-41.083611","-20.516111","1100","1400","SPF00204282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2019-11-13 11:17:58-03","USP","SPF","72559","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Zappi, DC",NA,NA,NA,"Harley, RM","26645","1988","11","28","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.966667","-13.516667","-41.966667","-13.516667","1500","1550","SPF00072559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","2019-11-13 11:17:58-03","USP","SPF","197042","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Sobral, M; Nadruz, MA","2010","01",NA,"Nadruz, MA","1948","2007","09","25","Brasil","Rio de Janeiro","Magé","Parque Nacional da Serra dos Órgãos","-43.040599822998","-22.6527996063232",NA,NA,"200","500","SPF00197042",NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","2019-11-13 11:17:58-03","USP","SPF","176066","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Silva Neto, SJ",NA,NA,NA,"Silva Neto, SJ","458","1994","09","21","Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"SPF00176066",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2019-11-13 11:17:58-03","USP","SPF","176065","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Silva, IM",NA,NA,NA,"Silva, IM","486","2001","12","13","Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"SPF00176065",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2019-11-13 11:17:58-03","USP","SPF","174511","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Silva, IM",NA,NA,NA,"Silva, IM","486","2001","12","13","Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"SPF00174511",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","2019-11-13 11:17:58-03","USP","SPF","174510","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Silva Neto, SJ",NA,NA,NA,"Silva Neto, SJ","458","1994","09","21","Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"SPF00174510",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","2019-11-13 11:17:58-03","USP","SPF","150621","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Sugiyama, M",NA,NA,NA,"Rossi, L","2174","2000","09","20","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,"100","240","SPF00150621",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","2019-11-13 11:17:58-03","USP","SPF","153485","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Tomasulo, PLB",NA,NA,NA,"Tomasulo, PLB","181",NA,NA,NA,"Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapeti","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"SPF00153485",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","2019-11-13 11:17:58-03","USP","SPF","121078","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Bittrich, V","2009","10",NA,"Ceccantini, GCT","83","1992","04","14","Brasil","São Paulo","Ubatuba","Ilha do Mar Virado","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00121078",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","2019-11-13 11:17:58-03","USP","SPF","105970","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana","Sartori, A",NA,NA,NA,"Sartori, A","33364","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"SPF00105970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","2019-11-13 11:17:58-03","USP","SPF","195446","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana","Vieira, CM","1999","08",NA,"Sylvestre, L","796","1992","04","28","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333","-42.833333","-22.433333",NA,NA,"SPF00195446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2019-11-13 11:17:58-03","USP","SPF","83335","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana","Mattos, J","1967",NA,NA,"Hoehne, FC","s.n.","1923","02","28","Brasil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,NA,"SPF00083335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2019-11-13 11:17:58-03","USP","SPF","182681","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana","Farias, DS",NA,NA,NA,"Farias, DS","356","1994","12","20","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-22.5","-42.25","-22.5",NA,NA,"SPF00182681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2019-11-13 11:17:58-03","USP","SPF","127926","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana","Vasconcelos, RTP","1986","11",NA,"Souza, SAM","477","1986","10","25","Brasil","Pará","Altamira","Rio Xingu","-52.2064018249512","-3.20333003997803",NA,NA,NA,NA,"SPF00127926",NA,NA,NA,NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2019-11-13 11:17:58-03","USP","SPF","83334","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana glaziovii","Engl.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1931","11","11","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00083334",NA,NA,NA,NA,NA,NA,"glaziovii","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2019-11-13 11:17:58-03","USP","SPF","15594","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana glaziovii","Engl.","Berg, ME","1973","08",NA,"Hoehne, W","s.n.","1955","10","10","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"SPF00015594",NA,NA,NA,NA,NA,NA,"glaziovii","25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","2019-11-13 11:17:58-03","USP","SPF","83334","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana glaziovii","Engl.","Hoehne, FC",NA,NA,NA,"Hoehne, FC","s.n.","1931","11","11","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00083334",NA,NA,NA,NA,NA,NA,"glaziovii","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2019-11-13 11:17:58-03","USP","SPF","15594","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana glaziovii","Engl.","Berg, ME","1973","08",NA,"Hoehne, W","s.n.","1955","10","10","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"SPF00015594",NA,NA,NA,NA,NA,NA,"glaziovii","25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2020-03-05 14:12:42-03","UNEMAT","HPAN","1962","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Carniello, MA; Santos-Silva, R","2003","07",NA,"Carniello, MA","404","2003","07",NA,"Brasil","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"HPAN000001962",NA,"HRCB, 41943.","Magnoliidae","Malpighiales","América",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2020-03-05 14:12:42-03","UNEMAT","HPAN","4989","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Moraes, MF","2017","01","23","Moraes, MF; Carniello, MA; Ourives, LAA","29","2015","12","11","Brasil","Mato Grosso","Porto Estrela","Estação Ecológica da Serra das Araras, Bira do rio, 10 m à esquerda da passagem do carro.","-57.214564","-15.677528","-57.214564","-15.677528","348","348",NA,NA,NA,"Magnoliidae","Malpighiales","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2020-03-05 14:12:42-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Carniello, MA; Santos-Silva, R","2003","07",NA,"Carniello, MA","404","2003","07",NA,"Brasil","Mato Grosso","Cáceres","Porto Limão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,NA,"Magnoliidae","Malpighiales","América",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2014-04-04 18:26:58-03","PNFM","IRAI","1144","S","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Cordeiro, J.; Martin, V.C.","2010","01","01","Silva, A.B.","002","2009","09","22","Brasil","Paraná","Curitiba","Guabirotuba",NA,NA,NA,NA,NA,NA,"IRAI00001144",NA,"Árvore, 1.5 m, cultivada","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2020-12-02 09:06:58-03","UNITINS","HUTO","237","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch & Triana",NA,NA,NA,NA,"Cavallare, G.C.","361",NA,NA,NA,"Brasil","Tocantins","Porto Nacional","Sub-bacia do Ribeirão São João","-48.304444","-10.418889","-48.304444","-10.418889",NA,NA,"HUTO000237","HUTO000237","Árvore com cerca de 7 m de altura. Frutos maduros de casca amarela; Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2020-12-02 09:06:58-03","UNITINS","HUTO","1088","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch & Triana",NA,NA,NA,NA,"Santos, E.R.","1457","2007","07","05","Brasil","Tocantins","Marianópolis do Tocantins",NA,"-49.599556","-10.0115","-49.599556","-10.0115",NA,NA,"HUTO001088","HUTO001088","Árvore com cerca de 5 m de altura. Flor de cálice e estames creme.; Mata de galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2021-03-25 13:51:58-03","UNIVILLE","JOI","17712","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Brotto, M.L.","2015","01","15","Brotto, M.L.","1837","2015","01","01","Brasil","Santa Catarina","São Francisco do Sul","Morro da Cruz.","-48.624444","-26.238611","48º37'28''W","26º14'19''S","70","70","JOI017712",NA,"Flores brancas; com látex branco Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2021-03-25 13:51:58-03","UNIVILLE","JOI","6909","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"M.S. Weiers","55","2008","01","24","Brasil","Santa Catarina","Araquari","BR 280.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"JOI006909","JOI006909","; TIPO VEGETACIONAL: Transição restinga - banhado",NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2021-03-25 13:51:58-03","UNIVILLE","JOI","147","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","O.S. Ribas","2004","02","25","Bächtold, A.","117","2004","12","06","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"JOI000147","JOI000147","; HABITAT: sub bosque; HABITO: fanerófita; TIPO VEGETACIONAL: Mata Secundária",NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2021-03-25 13:51:58-03","UNIVILLE","JOI","4216","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","F.C.S. Vieira","2005","11","15","F.C.S. Vieira","1380","2005","11","15","Brasil","Santa Catarina","Garuva","Monte Crista, RIo do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"JOI004216","JOI004216","; HABITAT: mata ciliar; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila de Terras Baixas",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2021-03-25 13:51:58-03","UNIVILLE","JOI","3463","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","G. Hatschbach","1905","06","27","A.C. Cervi","8741","2004","11","04","Brasil","Santa Catarina","Garuva","Rodovia Garuva - Guaratuba, Ponte do XV.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"JOI003463","JOI003463","; HABITAT: beira do rio; HABITO: Árvore",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
