"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","year","month","day","continentOcean","preparationType","previousCatalogNumber","typeStatus","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1329","2008-05-27 22:02:00-03","MO","MOBOT","3204067","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","A. Fuentes",NA,NA,NA,"Carvalho","Brazil","Bahia",NA,"Mun. de Jussari, ca. 2,5 km N de Palmira, na rod. Palmira- Itaju do Colônia. Faz.São Roque (Luis Fernando Verde). Montanha com floresta sub-decidual, trechos disturbados.","-39.56666","-15.13333",NA,NA,NA,NA,NA,"1999","2","27","South America",NA,NA,NA,"Carvalho 6706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","2011-06-09 17:54:00-03","MO","MOBOT","3204133","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","V. Rudd",NA,NA,NA,"C. Vargas C.","Peru","Cusco","La Convención","Potrer. Habitat: ladero.",NA,NA,NA,NA,NA,NA,NA,"1940","3","6","South America",NA,NA,NA,"Vargas Calderón 1854",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","2008-05-27 22:02:00-03","MO","MOBOT","3204184","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","A. Fuentes",NA,NA,NA,"Nélida Soria","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora Parcela lado B, cerca del cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,"1995","1",NA,"South America",NA,NA,NA,"Soria Rey 7169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2014-01-02 05:36:00-02","MO","MOBOT","3204226","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","D. Villarroel",NA,NA,NA,"D. Villarroel","Bolivia","Santa Cruz","Florida","Bella Vista, Sendero Ecologico el Cañadon, presente en las cimas sobre suelos poco profundos con vastantes afloramientloramientos rocosos.",NA,NA,NA,NA,NA,NA,NA,"2005","6","9","South America",NA,NA,NA,"Villarroel Segarra 8",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1333","2011-08-08 16:54:00-03","MO","MOBOT","3204277","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","R. Barneby",NA,NA,NA,"Paolo Bettella","Bolivia","Santa Cruz","Andrés Ibáñez","8 Km al Sur de la plaza central de Santa Cruz rumbo a Palmasola.","-63.18333","-17.85",NA,NA,NA,NA,NA,"1988","3","5","South America",NA,NA,NA,"Bettella 52",NA,NA,"425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2014-01-01 14:41:00-02","MO","MOBOT","3204290","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","V. E. Rudd",NA,NA,NA,"Benedito V. Rabelo|Scott A. Mori","Brazil","Amapá",NA,"road from Macapá to Santana (Estrada Duque de Caxias), 18 km S of Macapá. Cerrado.",NA,NA,NA,NA,NA,NA,NA,"1983","10","19","South America",NA,NA,NA,"Rabelo 2493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2014-02-28 22:04:00-03","MO","MOBOT","3204303","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","M. G. Silva",NA,NA,NA,"João Murça Pires|M.R. dos Santos","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978","7","24","South America",NA,NA,NA,"Pires 16142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","2018-05-26 05:31:00-03","MO","MOBOT","3204340","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","M. Nee",NA,NA,NA,"Michael H. Nee|M. A. Sundue","Bolivia","Santa Cruz","Andrés Ibáñez","Gorge of Río Pirai, along highway from Santa Cruz to Samaipata, ca. 3 km WSW of police checkpoint at Angostura.",NA,NA,NA,NA,NA,NA,NA,"2002","4","20","South America",NA,NA,NA,"Nee 52212",NA,NA,"675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2014-01-02 05:36:00-02","MO","MOBOT","3580898","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","D. Villarroel (USZ)",NA,NA,NA,"D. Villarroel","Bolivia","Santa Cruz","Florida","Bella Vista, Sendero Ecológico el Cañadón, Cima de las montañas con especies como Clusia lechleri, Dodonea viscosa y Cordyline dracaenoides, gran diversidad y abundancia de gramíneas.","-63.7061111","-18.1958333",NA,NA,NA,NA,NA,"2005","8","9","South America",NA,NA,NA,"Villarroel Segarra 44",NA,NA,"1470.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1338","2014-01-02 05:36:00-02","MO","MOBOT","3581634","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","Luzmila Arroyo P",NA,NA,NA,"D. Villarroel","Bolivia","Santa Cruz","Florida","Localidad de Bella Vista, bosque semidecíduo Tucumano-Boliviano, con un dosel de entre 13 y 15 m, conformado por Astronium urundeuva, Parapiptadenia excelsa, Luehea herzogii, Anadenanthera colubrina, Myroxylon peruiferum.","-63.6583333","-18.3263889",NA,NA,NA,NA,NA,"2005","11","9","South America",NA,NA,NA,"Villarroel Segarra 256",NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1339","2008-05-27 22:02:00-03","MO","MOBOT","82879","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.",NA,NA,NA,NA,"David N. Smith|Valentín García|Marianne Buddensiek","Bolivia","Santa Cruz","Florida","Carretera Comarapa-Santa Cruz, 133 km de Comarapa, pasando Samaipata. Laderas secas, matorrales con arboles en los riachuelos. Especimenes preservados en alcohol.","-63.93333","-18.11666",NA,NA,NA,NA,NA,"1989","7","3","South America",NA,NA,NA,"Smith 13618",NA,NA,"1590.00000000",NA,NA,NA,NA,NA,NA,"61","11",NA
"1340","2011-06-09 17:46:00-03","MO","MOBOT","84812","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","A. Fuentes (USZ)",NA,NA,NA,"Israel G. Vargas C.","Bolivia","Santa Cruz","Cordillera","Charagua, 7 km NW del pueblo, orillas del Río Ovai.","-63.23333","-19.75",NA,NA,NA,NA,NA,"1990","4","12","South America",NA,NA,NA,"Vargas Caballero 446",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"83","4",NA
"1341","2013-01-28 05:13:00-02","MO","MOBOT","943345","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","A. Fuentes (USZ)",NA,NA,NA,"René Guillén V.|R. Choré","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, a 2000 m, al NE de la casa, sobre el Cerro La Pista. En bosque seco.","-61.03472","-14.76916",NA,NA,NA,NA,NA,"1994","5","17","South America",NA,NA,NA,"Guillén Villarroel 1213",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2012-04-12 05:10:00-03","MO","MOBOT","965764","PreservedSpecimen","Plantae","Fabaceae","Machaerium","pilosum","Machaerium pilosum","Benth.","A.F. Fuentes",NA,NA,NA,"Alfredo F. Fuentes","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de Santa Cruz, puesto La Pascana. Bosque alto-medio semideciduo de piedemonte. Inmediatamente al N de campamento Pascana WCS.","-61.78333","-17.75",NA,NA,NA,NA,NA,"1995","3","14","South America",NA,NA,NA,"Fuentes Claros 464",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,"6",NA
"1343","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","30408","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Martins, M.V.","Brasil","São Paulo","Santo Antônio do Aracanguá (P1)","Distrito de Vicentinópolis","-50.34861111","-20.92611111","-50.34861111","-20.92611111","Árvore 4,5m;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1344","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","32825","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","Brasil","São Paulo","São João de Iracema (G5)","Fazenda São Francisco","-50.29333333","-20.47361111","-50.29333333","-20.47361111","Árvore, 3m, fruto marrom. Biota",NA,NA,"2008","06","21","América do Sul",NA,NA,NA,"2330.0","Tracheophyta","Fabales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1345","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","30406","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Martins, M.V.","Brasil","São Paulo","Santo Antônio do Aracanguá (P1)","Distrito de Vicentinópolis","-50.34861111","-20.92611111","-50.34861111","-20.92611111","Árvore 5m.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1346","2020-07-08 18:55:02-03","UNESP-IBILCE","SJRP","30381","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"A.A. Rezende & N.T. Ranga","Brasil","São Paulo","Sabino","Fazenda Santo Antonio","-49.5699996948242","-21.4599990844727",NA,NA,"Árvore de 4 metros, flor lilás",NA,NA,"2011","01","06","América do Sul",NA,NA,NA,"868.0","Tracheophyta","Fabales",NA,NA,NA,"18841","auto","Magnoliopsida",NA,NA,NA,NA
"1347","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","12423","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","V. E. Rudd",NA,NA,NA,"G. Hatschbach","Brasil","Mato Grosso do Sul","Miranda","próximo ao rio Miranda","-56.3782997131348","-20.2406005859375",NA,NA,"Pequena árvore 4 m, flor lilás.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"92112","auto","Magnoliopsida",NA,NA,NA,NA
"1348","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","30407","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"Martins, M.V. & Cavassan, O. & Rezende, A.A.","Brasil","São Paulo","Macaubal","Rodovia Rio Preto-Macaubal","-49.9599990844727","-20.7999992370605",NA,NA,"Árvore 6m;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"20957","auto","Magnoliopsida",NA,NA,NA,NA
"1349","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","14067","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","G. Hatschbach",NA,NA,NA,"G. Hatschbach","Brasil","Mato Grosso","Poconé","Serra das Araras","-56.6227989196777","-16.2567005157471",NA,NA,"Arvoreta muito ramificada, 4 m, flor lilás.;",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"200792","auto","Magnoliopsida",NA,NA,NA,NA
"1350","2019-06-28 09:35:50-03","UNIOESTE","UNOP","10067","S","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Lima, L.C.P.; Rauber, C.R.","2019","05","16","Rauber, C.R.; Lima, L.C.P.; Mano, G.B.; Hammes, J.K.; Huergo, E.M.; Lima, L.C.P.; Mano, G.B.; Hammes, J.K.; Huergo, E.M.","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Borda do Parque","-53.724028","-25.088861","-53.724028","-25.088861","Árvore, caule castanho, folha verde discolor, cálice roxo corola lilás",NA,NA,"2019","03","07",NA,NA,NA,NA,"348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2018-09-12 14:48:12-03","UNIOESTE","UNOP","2267","S","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Franco, G.A.D.C.","2015","05","26","Cielo-Filho, R.","Brasil","Paraná","Matelândia","Estrada para Marquesita","-54.216667","-25.341111","-54.216667","-25.341111","Árvore, 10m, fruto imaturo verde.",NA,NA,"2015","05","08",NA,NA,NA,NA,"1669",NA,NA,"360","360",NA,NA,NA,NA,NA,NA,NA,NA
"1352","2018-09-12 14:48:12-03","UNIOESTE","UNOP","9387","S","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Silva, D.R. da","2018","02","21","Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","Brasil","Paraná","Realeza","Troncamento a esquerda cerca de 2,3 Km, sentido Marmelândia-Trevo BR 163/PR 182.","-53.565819","-25.583681","-53.565819","-25.583681","Árvore 15 m de altura. Epinhos nos ramos. Folíolos verde-discolores, cartáceos. Flores de coloração lilás.",NA,NA,"2018","02","21",NA,NA,NA,NA,"664",NA,NA,"319","319",NA,NA,NA,NA,NA,NA,NA,NA
"1353","2019-04-10 10:58:34-03","UNIOESTE","UNOP","10060","S","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Rauber, C.R.","2019","03","19","Rauber, C.R.; Lima, L.C.P.; Mano, G.B.; Hammes, J.K.; Huergo, E.M.; Lima, L.C.P.; Mano, G.B.; Hammes, J.K.; Huergo, E.M.","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Borda do Parque","-53.681472","-25.074444","-53.681472","-25.074444","Arbusto, caule castanho, folha verde discolor cartácea, cálice roxo, corola lilás, fruto verde a lilás",NA,NA,"2019","03","07",NA,NA,NA,NA,"337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2015-05-20 10:35:42-03","UFERSA","MOSS","12294","S","Plantae","Leguminosae-Pap.","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Mendonça-Filho, C.V.","2001","10","01","Forzza, R.C.","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9675","-21.4597",NA,NA,"àrvore cerca de 9 m. de altura; coletada em pasto, próximo à mata; flor com cálice róseo escuro, corola rósea-clara.",NA,NA,"2001","01","24","América do Sul",NA,NA,NA,"1762",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"1355","2020-08-31 09:16:08-03","INPA","INPA","201075","S","Plantae","Leguminosae-Pap","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Polido, CA; Santos, AJB dos","2006","06","13","Ribas, OS","Brasil","Mato Grosso do Sul","Bela Vista","Rod. BR-060, 7 km N de Bela Vista. Mata à margem de córrego.","-56.5210990905762","-22.1089000701904",NA,NA,NA,"INPA0201075","INPA0201075 INPA0201075_e","1998","02","02","Southern America",NA,NA,NA,"2450","Dicotyledon Rosids","Fabales",NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA
"1356","2020-08-31 09:16:08-03","INPA","INPA","151170","S","Plantae","Leguminosae-Pap","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Rudd, VE","1986",NA,NA,"Thomas, WW","Brasil","Mato Grosso","Poconé","50 km S of Poconé on MT060 to Porto Jofre., Pantanal. 41 km S of Poconé on Transpantaneira (MT060) to Porto Jofre.","-56.833333","-16.616667","-56.833333","-16.616667",NA,"INPA0151170","INPA0151170 INPA0151170_e INPA0151170_e1","1985","10","27","Southern America",NA,NA,NA,"4651","Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2020-08-31 09:16:08-03","INPA","INPA","271127","S","Plantae","Leguminosae-Pap","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Lima, HC de","2015","09",NA,"Lima, HC de","Brasil","Mato Grosso","Araputanga","Reserva Legal, Assentamento Florestan Fernandes. Próximo ao sítio do Antonio Professor.","-58.2412","-15.3123","-58.2412","-15.3123",NA,"INPA0271127",NA,"2015","09","01","Southern America",NA,NA,NA,"8058","Dicotyledon Rosids","Fabales","235","235",NA,NA,NA,NA,NA,NA,NA,NA
"1358","2020-08-31 09:16:08-03","INPA","INPA","271244","S","Plantae","Leguminosae-Pap","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Lima, HC de","2015","09",NA,"Lima, HC de","Brasil","Mato Grosso","Araputanga","Reserva Legal, Assentamento Florestan Fernandes. Próximo ao sítio do Antonio Professor.","-58.2412","-15.3123","-58.2412","-15.3123",NA,"INPA0271244",NA,"2015","09","01","Southern America",NA,NA,NA,"8058","Dicotyledon Rosids","Fabales","235","235",NA,NA,NA,NA,NA,NA,NA,NA
"1359","2020-08-31 09:16:10-03","INPA","INPA","22418","S","Plantae","Leguminosae-Pap","Machaerium","pilosum","Machaerium pilosum","Benth.","Carvalho, AMV de","1986","09",NA,"Prance, GT","Brasil","Rondônia",NA,"Mutumparaná, Km 167-169 Madeira-Mamoré railroad near Mutumparaná","-64.972284","-9.645531","-64.972284","-9.645531",NA,"INPA0022418","INPA0022418 INPA0022418_e INPA0022418_e1","1968","07","06","Southern America",NA,NA,NA,"5659","Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2020-08-31 09:16:10-03","INPA","INPA","85987","S","Plantae","Leguminosae-Pap","Machaerium","pilosum","Machaerium pilosum","Benth.",NA,NA,NA,NA,"Meneces, E","Bolivia","Beni","Bollivian","San Borja, cerca rio Maniqui",NA,NA,NA,NA,NA,"INPA0085987","INPA0085987 INPA0085987_e","1976","06","26","Southern America",NA,NA,NA,"241","Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2020-08-31 09:16:10-03","INPA","INPA","134865","S","Plantae","Leguminosae-Pap","Machaerium","pilosum","Machaerium pilosum","Benth.",NA,NA,NA,NA,"Silva, MG da","Brasil","Mato Grosso",NA,"Rio Juruena, Rio Juruena, beira do rio. Mata do barranco do rio.","-59.1","-10","-59.1","-10",NA,"INPA0134865","INPA0134865 INPA0134865_e","1977","07","18","Southern America",NA,NA,NA,"3374","Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","6827",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi/01-XI-2007",NA,NA,NA,"A. M. V. de Carvalho; et al","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"Árvore com ca. 8m de altura, folhas com folíolos discolores com face inferior mais clara, flores com cálice atropurpureo, corola azul-arroxeada.","MBML006827","MBML006827","1993","02","16",NA,NA,NA,NA,"4131",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"1363","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","19963",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi/16-01-2008",NA,NA,NA,"V. Demuner","Brasil","Espírito Santo","Santa Teresa","São Paulo do Rio Perdido","-40.613056","-19.856389","40W36'47","19S51'23","Árvore 6m, fuste 2m, DAP 40cm, botões florais e flores com cálice vinoso, pétalas azuis. Próximo a estrada, área aberta.","MBML019963","MBML019963","2003","03","16",NA,NA,NA,NA,"1585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","21759",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi/01-XI-2007",NA,NA,NA,"A. M. Assis; et al","Brasil","Espírito Santo","Santa Teresa","São Sebastião","-40.722222","-19.848333","40W43'20","19S50'54","Árvore 5m alt. Frutos verdes e secos. Indivíduo isolado na beira da estrada. Expedição Científica Comitê Bacia do Rio Sta Mª Rio Doce.","MBML021759","MBML021759","2003","07","16",NA,NA,NA,NA,"969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","36780",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","J. Gurtler/2018",NA,NA,NA,"R. C. Forzza; et al","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.446389","-18.782778","40W26'47","18S46'58",NA,"MBML036780","MBML036780","2008","02","18",NA,NA,NA,NA,"5088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","4427",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","I. Weiler/03-12-1997",NA,NA,NA,"W. Boone","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis","-40.678056","-19.814167","40W40'41","19S48'51","Arvoreta de 6m, fuste de 3m, flores de pétalas roxas, cálice vinho. Heliófila, campo de pastagem.","MBML004427","MBML004427","1988","03","20",NA,NA,NA,NA,"1145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","44977",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","A.A. Assis",NA,NA,NA,"A. M. Assis; M.D.S.Demuner; M. B. Redighieri","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Pedra do Elefante","-40.457611","-18.767","40W27'27,4","18S46'1,2","Arbusto com frutos verdes. Vegetação de macega sobre as rochas","MBML044977","MBML044977","2010","04","26",NA,NA,NA,NA,"2501",NA,NA,"630","630",NA,NA,NA,NA,NA,NA,NA,NA
"1368","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","45974",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F.L.Santos, J.Freitas & A.M.Assis/2010",NA,NA,NA,"F. L. Santos; R. Raton & A.P. Junior","Brasil","Espírito Santo","Piúma","Ilha do Meio","-40.726389","-20.849167","40W43'35","20S50'57","Legumes verdes, arbusto","MBML045974","MBML045974","2010","04","24",NA,NA,NA,NA,"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","49256",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","André M. Assis/2013",NA,NA,NA,"A. M. Assis; J. Freitas","Brasil","Espírito Santo","Santa Leopoldina","RPPN Rancho Chapadão - Bragança","-40.55525","-20.112139","40W33'18,9","20S6'43,7","Árvore 10m, DAP 10cm. Frutos verdes. Afloramento rochoso próximo a floresta em regeneração.","MBML049256","MBML049256","2013","07","01",NA,NA,NA,NA,"3862",NA,NA,"620","620",NA,NA,NA,NA,NA,NA,NA,NA
"1370","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","53021",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","L. Kollmann/2018",NA,NA,NA,"L. Kollmann; R. Cipriano","Brasil","Minas Gerais","Conselheiro Pena",NA,"-41.442442","-19.169028","41W26'32,79","19S10'8,5","Árvore 7m ao sol, frutos verdes","MBML053021","MBML053021","2018","04","17",NA,NA,NA,NA,"13476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","41057",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","A.P.Fontana","2009","06","02","D.R. Couto; Manhães, V. Kollmann, L. & Fontana, A.","Brasil","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752",NA,NA,"Árvore 6 metros; flores lilás. Comum, próximo a estrada para São João do Norte.","MBML041057","MBML041057","2009","03","17",NA,NA,NA,NA,"1128",NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA
"1372","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","6378",NA,"Plantae","Leguminosae Faboideae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","I. Weiler/03-12-1997",NA,NA,NA,"B. Weinberg","Brasil","Espírito Santo","Vargem Alta","Vargem Alta","-41.0069007873535","-20.6714000701904",NA,NA,"Flores lilás, árvore com espinhos.","MBML006378","MBML006378","1993","08",NA,NA,NA,NA,NA,"739",NA,NA,NA,NA,NA,"27188","auto",NA,NA,NA,NA,NA
"1373","2021-01-04 11:29:46-03","UEMA","SLUI","5340","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"P. R. Farag et al.","Brasil","Rio de Janeiro","Nova Iguaçu","Estrada para a represa de Macuco","-43.451099395752","-22.7591991424561",NA,NA,NA,"SLUI005340",NA,"1996","04","09",NA,NA,NA,NA,"216","Angiospermae",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
