"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"458","2019-11-01 15:14:07-03","UnB","UB","180956","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Burckart, A",NA,NA,NA,"Woolston, AL","1958","05","24","Paraguay","San Pedro",NA,"Alto Paraguay, Primavera.",NA,NA,NA,NA,NA,NA,"UB0010050",NA,"Monocotyledonae",NA,"984","Southern America",NA,"Ex herb Kew.; Cespitose herb, culms 20-70 cm.; Wet low campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-01 15:14:07-03","UnB","UB","184762","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Uittien, H",NA,NA,NA,"Lanjouw, J","1933","09","11","Surinam",NA,NA,"C. oppename River near Raleighfalls. On rocks.",NA,NA,NA,NA,NA,NA,"UB0010045",NA,"Monocotyledonae",NA,"757","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-01 15:14:07-03","UnB","UB","77730","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Koyama, TM",NA,NA,NA,"Anderson, WR","1973","03","06","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 20 km ao N de Alto Paraíso de Goiás","-47.516667","-14.116667","-47.516667","-14.116667",NA,NA,"UB0008513","UB0008513","Monocotyledonae",NA,"6479","Southern America",NA,"Region of rocky (sandstone) hilltop cerrado, seeping hillside, rocky open cerrado in raised places on hillsides, and open mesophytic woods by stream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Correia, C","2018","10","04","Moraes, TM","2018","04","03","Brasil","Bahia","Formosa do Rio Preto","Fazenda Estrondo","-45.900055","-11.266673","-45.900055","-11.266673","514","514","UB0124981","UB0124981","Monocotyledonae",NA,"IFN_39516281.1","Southern America",NA,"Conglomerado BA-395. Subunidade 1. Subparcela 1. indivíduo 1. F9; Herbácea; ht: 7,00; Solo arenoso, relevo plano, cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-01 15:14:07-03","UnB","UB","180952","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Eiten, LT","1962",NA,NA,"Eiten, G; Eiten, LT","1961","04","21","Brasil","São Paulo","Mogi Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3,7 km NNW of Padua Sales. (About 27 km NW of city of Moji-Mirim.)","-48.166667","-22.183333","-48.166667","-22.183333","575","625","UB0008514","UB0008514","Monocotyledonae",NA,"2715","Southern America",NA,"General vegetation: campo cerrado (a type of scrubby woodland originally) on upland, or very rarely forest . Open marsh or dense secondary forest (#?##?#mata#?##?#) along the streams. This habitat : in open sun in moist black sand 2 meters fr",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-10-03 10:03:34-03","UFSCar","SORO","7272","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","S. Honda","2010","05","04","Garcia, R.J.F.; Peña, R.P.S.; Ferreira, S.; Silva, V.S.","2008","02","14","Brasil","São Paulo","São Paulo","Parque Pinheirinho D'Água. Brejo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"3359",NA,NA,"Erva rizomatosa, inflorescências marrons.","53584","auto",NA,NA,NA,NA,NA,NA,NA
"464","2019-05-06 11:55:05-03","UFU","HUFU","41531","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2003","01","20","Brasil","Minas Gerais","Uberaba","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"HUFU00027505","HUFU00027505",NA,NA,"2223",NA,NA,"Herbácea, ca. 0,75 m. Amarela.; Vereda.","73879","auto",NA,NA,NA,NA,NA,NA,NA
"465","2019-05-06 11:55:05-03","UFU","HUFU","41533","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","12","23","Brasil","Minas Gerais","Uberaba","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"HUFU00027507","HUFU00027507",NA,NA,"1947",NA,NA,"Herbácea ca. de 0,70 m.; Vereda.","73879","auto",NA,NA,NA,NA,NA,NA,NA
"466","2019-05-06 11:55:05-03","UFU","HUFU","41534","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","10","21","Brasil","Minas Gerais","Uberaba","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"HUFU00027508","HUFU00027508",NA,NA,"1280",NA,NA,"Herbácea, ca. 0,80 m.; Vereda.","73879","auto",NA,NA,NA,NA,NA,NA,NA
"467","2019-05-06 11:55:05-03","UFU","HUFU","16581","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Vitta, F.A.","1999","02",NA,"Araújo, G.M.","1997","11","17","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027483","HUFU00027483",NA,NA,"s.n.",NA,NA,"Erva.; Vereda oeste, lado pastado.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"468","2019-05-06 11:55:05-03","UFU","HUFU","20382","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Prata, A.P.","2000","08",NA,"Lemos, M.T.O.","1999","01","22","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Borda direita da vereda 4.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027498","HUFU00027498",NA,NA,"s.n.",NA,NA,"Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"469","2019-05-06 11:55:05-03","UFU","HUFU","21905","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Prata, A.P.","2000","08",NA,"Lemos, M.T.O.","1999","11","19","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4, borda do lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027500","HUFU00027500",NA,NA,"s.n.",NA,NA,"Erva rara. Flor marrom.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"470","2019-05-06 11:55:05-03","UFU","HUFU","20380A","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lemos, M.T.O.","1999","01","22","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4, lado direito","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027543","HUFU00027543",NA,NA,"s.n.",NA,NA,"+/- 50 cm de altura; Vereda","58223","auto",NA,NA,NA,NA,NA,NA,NA
"471","2019-05-06 11:55:05-03","UFU","HUFU","20757","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Prata, A.P.","2000","08",NA,"Lemos, M.T.O.","1999","06","25","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda 4, lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027499","HUFU00027499",NA,NA,"s.n.",NA,NA,"Herbácea frequente.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"472","2019-05-06 11:55:05-03","UFU","HUFU","16578","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Prata, A.P.","2000","08",NA,"Araújo, G.M.","1997","11","17","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda oeste, lado pastado / área vizinha.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027515","HUFU00027515",NA,NA,"s.n.",NA,NA,"Erva.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"473","2019-05-06 11:55:05-03","UFU","HUFU","16583","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Prata, A.P.","2000","08",NA,"Araújo, G.M.","1997","11","17","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda oeste, lado pastado / área vizinha.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027514","HUFU00027514",NA,NA,"s.n.",NA,NA,"Erva.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"474","2019-05-06 11:55:05-03","UFU","HUFU","19725","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Barbosa, A.A.A.","1999","03","12","Brasil","Minas Gerais","Uberlândia","Estrada para Campo Florido, A 20 km do centro de Uberlândia, margem direita, meio da vereda.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00028855","HUFU00028855",NA,NA,"1875",NA,NA,"Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"475","2019-05-06 11:55:05-03","UFU","HUFU","41530","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","10","28","Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027504","HUFU00027504",NA,NA,"1395",NA,NA,"Herbácea, ca. de 0,60 m.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"476","2019-05-06 11:55:05-03","UFU","HUFU","41527","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","10","22","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027501","HUFU00027501",NA,NA,"1333",NA,NA,"Herbácea ca. de 0,55 m.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"477","2019-05-06 11:55:05-03","UFU","HUFU","41532","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","05","06","Brasil","Minas Gerais","Uberaba","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"HUFU00027506","HUFU00027506",NA,NA,"600",NA,NA,"Herbácea, ca. de 0,70 m.; Vereda.","73879","auto",NA,NA,NA,NA,NA,NA,NA
"478","2020-03-16 13:44:22-03","UFU","HUFU","41535","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","01","31","Brasil","Minas Gerais","Uberaba","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"HUFU00027509","HUFU00027509",NA,NA,"123",NA,NA,"Herbácea ca. de 0,80 m.; Vereda.","73879","auto",NA,NA,NA,NA,NA,NA,NA
"479","2019-05-06 11:55:05-03","UFU","HUFU","41536","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","09","30","Brasil","Minas Gerais","Uberaba","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"HUFU00027510","HUFU00027510",NA,NA,"1236",NA,NA,"Herbácea ca. de 0,60 m.; Vereda.","73879","auto",NA,NA,NA,NA,NA,NA,NA
"480","2019-05-06 11:55:05-03","UFU","HUFU","41537","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","02","23","Brasil","Minas Gerais","Uberaba","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"HUFU00027492","HUFU00027492",NA,NA,"199",NA,NA,"Herbácea, ca. 0,4 m.; Vereda.","73879","auto",NA,NA,NA,NA,NA,NA,NA
"481","2019-05-06 11:55:05-03","UFU","HUFU","41538","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","11","25","Brasil","Minas Gerais","Uberaba","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"HUFU00027493","HUFU00027493",NA,NA,"1617",NA,NA,"Herbácea ca. de 0,50 m. Amarela.; Vereda.","73879","auto",NA,NA,NA,NA,NA,NA,NA
"482","2019-05-06 11:55:05-03","UFU","HUFU","16568","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Araújo, G.M.","1997","11","10","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda oeste, lado pastado / área vizinha.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027511","HUFU00027511",NA,NA,"s.n.",NA,NA,"Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"483","2019-05-06 11:55:05-03","UFU","HUFU","16580","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Rosa, P.O.","2005","09",NA,"Araújo, G.M.","1997","11","17","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda oeste, lado pastado / área vizinha.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027512","HUFU00027512",NA,NA,"s.n.",NA,NA,"Erva.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"484","2019-05-06 11:55:05-03","UFU","HUFU","41541","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","12","26","Brasil","Minas Gerais","Uberlândia","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027496","HUFU00027496",NA,NA,"2154",NA,NA,"Herbácea ca. de 0,70 m. Amarela.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"485","2019-05-06 11:55:05-03","UFU","HUFU","41540","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","11","27","Brasil","Minas Gerais","Uberlândia","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027495","HUFU00027495",NA,NA,"1777",NA,NA,"Herbácea ca. de 0,40 m.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"486","2019-05-06 11:55:05-03","UFU","HUFU","41539","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2003","01","21","Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027494","HUFU00027494",NA,NA,"2331",NA,NA,"Herbácea, ca. 0,5 m. Amarela.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"487","2019-05-06 11:55:05-03","UFU","HUFU","41542","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","05","06","Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027497","HUFU00027497",NA,NA,"578",NA,NA,"Herbácea, ca. de 0,50 m.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"488","2019-05-06 11:55:05-03","UFU","HUFU","41528","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","12","26","Brasil","Minas Gerais","Uberlândia","Fazenda Rio das Pedras, A 300 metros da BR 497, na altura do km 5.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027502","HUFU00027502",NA,NA,"2096",NA,NA,"Herbácea ca. de 0,55 m. Amarela.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"489","2019-05-06 11:55:05-03","UFU","HUFU","41529","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Oliveira, G.C.","2002","11","27","Brasil","Minas Gerais","Uberlândia","Fazenda Rio das Pedras, A 300 metros da BR 497, na altura do km 5.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027503","HUFU00027503",NA,NA,"1735",NA,NA,"Herbácea ca. de 0,55 m. Amarela.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"490","2019-05-06 11:55:05-03","UFU","HUFU","16950","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Prata, A.P.","2000","08",NA,"Barbosa, A.A.A.; Araújo, G.M.","1998","08","11","Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00027513","HUFU00027513",NA,NA,"s.n.",NA,NA,"Erva.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA
"491","2020-08-20 20:41:06-03","UFSC","FLOR","34421","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Araujo, A.C.","2006",NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","06","Brasil","Santa Catarina","Urubici","Imediações da #?##?#Pousada Rio Canoas-Refúgio de Montanha#?##?#, campo ao lado sul da Pedra da Á.","-49.373889","-28.029444","49º22'26''W","28º1'46''S",NA,NA,"FLOR0034421","FLOR0034421",NA,"Poales","807",NA,NA,"erva",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-08-20 20:41:06-03","UFSC","FLOR","34427","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Araujo, A.C.","2006",NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","2006","03","06","Brasil","Santa Catarina","Urubici","Imediações da #?##?#Pousada Rio Canoas-Refúgio de Montanha#?##?#, campo ao lado sul da Pedra da Á.","-49.373889","-28.029444","49º22'26''W","28º1'46''S",NA,NA,"FLOR0034427","FLOR0034427",NA,"Poales","813",NA,NA,"erva",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2018-02-26 18:32:08-03","UFMT","UFMT","28133","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Muniz, C.F.S.","1999","03",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","1997","03","19","Brasil","Mato Grosso","Luciara","Ca. 8 Km N de Luciara. Fazenda Folha Grande.","-50.706361","-11.184139","-50.706361","-11.184139","140","140",NA,NA,NA,NA,"14615",NA,NA,"Erva, espiguetas castanhas.; Savana Parque. Área arborizada, alagada, com arbustos e árvores concentrados sobre os murundus (cerrado).",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2018-07-12 18:08:11-03","UFMT","UFMT","28156","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Muniz, C.F.S.","1999","03",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","1997","07","10","Brasil","Mato Grosso","Juruena","Ca. 27 Km WSW (em linha reta) de Juruena.","-58.3588981628418","-10.3180999755859",NA,NA,NA,NA,NA,NA,NA,NA,"18673",NA,NA,"Erva, espiguetas verdes.; Contato Floresta Ombrófila-Floresta Estacional.","65163","auto",NA,NA,NA,NA,NA,NA,NA
"495","2018-02-26 18:32:08-03","UFMT","UFMT","39486","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Prado, A.L.; Oliveira, D.M.M.","2008","02","09","Brasil","Mato Grosso","Rosário Oeste","Fazenda Nossa Senhora Conceição, a 30 Km da cidade na segunda entrada da estrada para manso.","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,NA,NA,NA,NA,"8553",NA,NA,"Erva, ca. de 80 cm de altura, espigas marrom.; Cerrado.","187324","auto",NA,NA,NA,NA,NA,NA,NA
"496","2019-09-09 10:56:34-03","UFMT","UFMT","39451","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Prado, A.L.; Oliveira, D.M.M.","2008","02","09","Brasil","Mato Grosso","Rosário Oeste","Fazenda Nossa Senhora Conceição, a 30 Km da cidade na segunda entrada da estrada para manso.","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,NA,NA,NA,NA,"8513",NA,NA,"Erva, ca. de 80 cm de altura, espigas marrom.; Cerrado.","187324","auto",NA,NA,NA,NA,NA,NA,NA
"497","2018-02-26 18:32:08-03","UFMT","UFMT","39492","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Prado, A.L.; Barros, M.C.; Prado, G.L.N.; Almeida, E.","2008","02","14","Brasil","Mato Grosso","Rosário Oeste","Fazenda Nossa Senhora Conceição, a 30 Km da cidade na segunda, entrada da estrada para manso.","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,NA,NA,NA,NA,"8563",NA,NA,"Solo arenoso.; Erva de 40 cm de altura, espiguetas marrom.; Mata ciliar do córrego chalé.","187324","auto",NA,NA,NA,NA,NA,NA,NA
"498","2018-02-26 18:32:08-03","UFMT","UFMT","39445","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Prado, A.L.; Prado, G.L.N.; Almeida, E.","2008","02","11","Brasil","Mato Grosso","Rosário Oeste","Fazenda Nossa Senhora Conceição, a 30 Km de Rosário Oeste, 7 Km após a segunda entrada para usina Manso.","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,NA,NA,NA,NA,"8708",NA,NA,"Erva com 20 cm de altura, com 40 cm de escapo floral. Capítulos com brácteas marrons.; Cerrado.","187324","auto",NA,NA,NA,NA,NA,NA,NA
"499","2021-03-04 15:42:08-03","IF","SPSF","12861","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis",NA,NA,NA,NA,NA,"G.M.Saito","1988","10","20","Brasil","RJ","Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Poales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"500","2021-03-04 15:42:08-03","IF","SPSF","25283","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","C.F.S.Muniz",NA,NA,NA,"M.Sztutman","1999","01","08","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Poales","187","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa, restinga baixa&nf;;","37574","auto",NA,"Liliopsida",NA,NA,NA,NA,NA
