"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"195","2019-10-07 09:19:33-03","UEFS","HUEFS","92889","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5101",NA,"Brasil",NA,NA,"Lagoa","HUEFS0092889","Angiospermae","Alismatales","Phil.",NA,"2004","08",NA,"Piauí","Alegrete do Piauí","c. 1 km SW de Alegrete do Piauí","-40.851389","-7.254167","400","400","HUEFS0092889",NA,"40W51'5''","7S15'15''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-10-07 09:19:33-03","UEFS","HUEFS","92892","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5104",NA,"Brasil",NA,NA,"Lagoa","HUEFS0092892","Angiospermae","Alismatales","Phil.",NA,"2004","09",NA,"Bahia","Feira de Santana",NA,"-39.052778","-12.275556","160","160","HUEFS0092892 HUEFS0092892_01",NA,"39W3'10''","12S16'32''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-10-07 09:19:33-03","UEFS","HUEFS","92896","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5108",NA,"Brasil",NA,NA,"Lagoa","HUEFS0092896","Angiospermae","Alismatales","Phil.",NA,"2004","09",NA,"Bahia","Feira de Santana",NA,"-39.052778","-12.275556","160","160","HUEFS0092896",NA,"39W3'10''","12S16'32''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-10-07 09:19:33-03","UEFS","HUEFS","92898","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5110",NA,"Brasil",NA,NA,"Lagoa","HUEFS0092898","Angiospermae","Alismatales","Phil.",NA,"2004","11",NA,"Bahia","Feira de Santana","Distrito Ipuaaçu, fazenda Capim","-39.075556","-12.243333","190","190","HUEFS0092898 HUEFS0092898_01",NA,"39W4'32''","12S14'36''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-10-07 09:19:33-03","UEFS","HUEFS","92900","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5112",NA,"Brasil",NA,NA,"Lagoa","HUEFS0092900","Angiospermae","Alismatales","Phil.",NA,"2004","11",NA,"Bahia","Feira de Santana","Distrito Ipuaaçu, fazenda Capim","-39.075556","-12.243333","190","190","HUEFS0092900",NA,"39W4'32''","12S14'36''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-10-07 09:19:33-03","UEFS","HUEFS","92902","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","França, F.","5114",NA,"Brasil",NA,NA,"Lagoa","HUEFS0092902","Angiospermae","Alismatales","Phil.",NA,"2004","11",NA,"Bahia","Feira de Santana","Distrito Ipuaaçu, fazenda Capim","-39.075556","-12.243333","190","190","HUEFS0092902 HUEFS0092902_01",NA,"39W4'32''","12S14'36''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2017-09-29 16:26:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","A. Ginzberger","571","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"E. Landolt","1927","7","10","Amazonas",NA,NA,"-63","-5",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2018-04-19 09:35:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","W. G. F. Herter","1302","South America","Uruguay",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1929","11",NA,"Montevideo",NA,NA,"-56.1667","-34.8333",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,"1302",NA,NA,NA
"203","2017-09-29 16:46:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lemnaceae","Lemna","valdiviana","Lemna valdiviana","M. Casari","1","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1979","5","2","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"204","2021-03-10 11:38:21-03","UNILA","EVB","2710","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Pott, V.J.; Pott, A.","8256",NA,"Brasil",NA,NA,NA,"EVB002710",NA,NA,"Phil.","Pott, V.J.","2005","09","22","Mato Grosso do Sul","Corumbá","Fazenda Esperança, Parque estadual do Rio Negro. 10 Km sudeste da sede. Lagoas prox. a divisa com Fazenda São Jorge. Parque Estadual do Pantanal do Rio Negro","-56.556667","-19.49","98","98","EVB002710",NA,"56º33'24''W","19º29'24''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-08-20 20:37:45-03","UFSC","FLOR","53884","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Ferreira, J.P.R.","391",NA,"Brasil",NA,NA,"Hérbáceas flutuantes","FLOR0053884",NA,"Alismatales","Phil.","Ferreira, J.P.R.","2013","10","03","Santa Catarina","Siderópolis","em lago pH 6.1 ao lado de rio pH 2.5 que contem rejeitos de mineração.","-49.400833","-28.622222",NA,NA,"FLOR0053884",NA,"49º24'3''W","28º37'20''S",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
"206","2021-03-04 15:41:55-03","IF","SPSF","04764","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","J.C. Moraes","1229","América do Sul","Brasil",NA,NA,"COLETA: Erva &nf;Nome vulgar: Pasta; GEOGRAFIA: na água;",NA,"Magnoliophyta","Arales",NA,"D.B. Pickel","1954","12","03","PE","Nazaré da Mata",NA,"-35.2277984619141","-7.74167013168335",NA,NA,NA,NA,NA,NA,"9456","auto","Liliopsida",NA,"1956","05","30",NA,NA,NA,NA,NA
"207","2017-09-11 16:26:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana abbreviata","Peckolt, T","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Hegelm.",NA,NA,NA,NA,"Rio de Janeiro","Cantagalo","Canta Gallo","-42.37","-21.98",NA,NA,NA,"abbreviata","-42.37","-21.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana abbreviata","Müller, JFT","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Hegelm.",NA,NA,NA,NA,"Santa Catarina","Itajaí","Crescit praetera in Venezuela, Mexico, America boreali.","-48.6619","-26.9078",NA,NA,NA,"abbreviata",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana pellucida","Müller, JFT","s.n.Herb,","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Hegelm.",NA,"1869","10",NA,"Santa Catarina","Itajaí",NA,"-48.6619","-26.9078",NA,NA,NA,"pellucida",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2017-09-11 16:26:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana abbreviata","Peckolt, T","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Hegelm.",NA,NA,NA,NA,"Rio de Janeiro","Cantagalo","Canta Gallo","-42.37","-21.98",NA,NA,NA,"abbreviata","-42.37","-21.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana abbreviata","Müller, JFT","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Hegelm.",NA,NA,NA,NA,"Santa Catarina","Itajaí","Crescit praetera in Venezuela, Mexico, America boreali.","-48.6619","-26.9078",NA,NA,NA,"abbreviata",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana pellucida","Müller, JFT","s.n.Herb,","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Hegelm.",NA,"1869","10",NA,"Santa Catarina","Itajaí",NA,"-48.6619","-26.9078",NA,NA,NA,"pellucida",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-08 12:50:41-03","UFRGS","ICN","188850","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","?","s.n.","América do Sul","Brasil",NA,NA,"0507294/6713150",NA,"Monocotyledon",NA,"Phil.",NA,"1998","03","06","RS","Uruguaiana","arroio Divisa","-50.924722","-29.711667",NA,NA,NA,NA,"-50.924722","-29.711667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-08 12:50:41-03","UFRGS","ICN","004102a","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Schultz","s.n.","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"Phil.","Pott, VJ","1966","10","18","RS",NA,"Itapoan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","03","18",NA,NA,NA,NA,NA
"215","2021-02-08 12:50:41-03","UFRGS","ICN","008730","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Lindeman, JC; Irgang, BE","s.n.","América do Sul","Brasil",NA,NA,"Junto tem Spirodela intermedia e Wolffiella oblonga.; Flutuando mixtos entre Spirodela e Eichornia.",NA,"Monocotyledon",NA,"Phil.","Pott, VJ","1971","10","17","RS","Campi","Km 158 da BR 210, banhado do Rio Piquirí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","02","18",NA,NA,NA,NA,NA
"216","2021-02-08 12:50:41-03","UFRGS","ICN","049847","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Irgang, B; et alii","s.n.","América do Sul","Brasil",NA,NA,"Junto com Spirodela intermedia W. Koch",NA,"Monocotyledon",NA,"Phil.","Pott, VJ","1981","03",NA,"RS",NA,"Banhado do Taim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","03","19",NA,NA,NA,NA,NA
"217","2021-02-08 12:50:41-03","UFRGS","ICN","164802","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Lima; L.F.; Dettke; G.A.","635","América do Sul","Brasil",NA,NA,"aquática",NA,"Monocotyledon",NA,"Phil.","Lima, LF","2009","08","23","RS","Guaíba","Fazenda São Maximiano 30°10'51''S 51°23'10''W","-51.386111","-30.180833",NA,NA,NA,NA,"-51.386111","-30.180833",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:50:41-03","UFRGS","ICN","010245","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Homrich, M; Porto, ML","s.n.","América do Sul","Brasil",NA,NA,"Local úmido junto a barranco com vertente.",NA,"Monocotyledon",NA,"Phil.","Pott, VJ","1972","08","25","RS","Porto Alegre","Vila Assunção","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,"1993","03","18",NA,NA,NA,NA,NA
"219","2021-04-05 12:30:08-03","UNIVASF","HVASF","12309","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","V.M. Cotarelli","982","América do Sul","Brasil",NA,NA,"Macrófita aquática flutuante livre, coleta próxima a uma nascente dentro da propriedade particular.","HVASF012309",NA,NA,"Phil.","V.J. Pott","2011","07","21","Bahia","Sento Sé","Parque Nacional Boqueirão da Onça, Povoado do Limoeiro",NA,NA,"539","539",NA,NA,"9999.000000","9999.000000",NA,NA,NA,NA,"2011","09","22",NA,NA,NA,NA,"U"
"220","2021-04-05 12:30:08-03","UNIVASF","HVASF","12315","PreservedSpecimen","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","V.M. Cotarelli","988","América do Sul","Brasil",NA,NA,"Macrófita aquática flutuante livre. Planta ocorrendo em agrupamentos homogêneos.","HVASF012315",NA,NA,"Phil.","V.J. Pott","2011","07","22","Bahia","Sento Sé","Parque Nacional Boqueirão da Onça, Brejo da Martinha",NA,NA,"474","474",NA,NA,"9999.000000","9999.000000",NA,NA,NA,NA,"2011","09","22",NA,NA,NA,NA,"U"
"221","2019-11-21 09:59:14-03","IBt","SP","105095","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Eiten, G","1169",NA,"Estados Unidos",NA,NA,NA,"SP049532",NA,NA,"Phil.","Pott, VJ","1957","05","05","New Jersey","Morris","Troy Meadows. Several hundred yards south of Route 46, 6 1/2 mi. NE of center of Morristown.",NA,NA,NA,NA,"SP049532",NA,NA,NA,NA,NA,NA,NA,"1993","03","18",NA,NA,NA,NA,NA
"222","2019-11-21 09:59:14-03","IBt","SP","12280","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Ininteligivel","III-1720",NA,"Desconhecido",NA,NA,NA,NA,NA,NA,"Phil.","Pott, VJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","03","18",NA,NA,NA,NA,NA
"223","2019-11-21 09:59:14-03","IBt","SP","156243","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Sormus, L","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Phil.","Pott, VJ","1974","09","23","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.616667","-22.433333",NA,NA,NA,NA,"-44.616667","-22.433333",NA,NA,NA,NA,"1993","03","18",NA,NA,NA,NA,NA
"224","2019-11-21 09:59:14-03","IBt","SP","267391","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Bueno, NC; Sippel, S; Hamilton, S","398",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Phil.",NA,"1992","07","30","Mato Grosso do Sul","Corumbá","Estrada para Forte Coimbra a 10km da BR262.","-57.316667","-19.2","90","90",NA,NA,"-57.316667","-19.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 09:59:14-03","IBt","SP","30575","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","s.col.","s.n.",NA,"Brasil",NA,NA,NA,"SP049540",NA,NA,"Phil.","Pott, VJ","1933","04","20","Pará",NA,"Cultivada nos Aquários do Departamento de Indústria Animal, Bairro Água Branca, São Paulo, SP",NA,NA,NA,NA,"SP049540",NA,NA,NA,NA,NA,NA,NA,"1993","03","18",NA,NA,NA,NA,NA
"226","2019-11-21 09:59:14-03","IBt","SP","30575a","Extra","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","s.col.","s.n.",NA,"Brasil",NA,NA,NA,"SP049930",NA,NA,"Phil.","Pott, VJ","1933","04","20","Pará",NA,"Cultivada nos Aquários do Departamento de Indústria Animal, Bairro Água Branca, São Paulo, SP",NA,NA,NA,NA,"SP049930",NA,NA,NA,NA,NA,NA,NA,"1993","03","18",NA,NA,NA,NA,NA
"227","2019-11-21 09:59:14-03","IBt","SP","210463","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Abreu, LC","3",NA,"Brasil",NA,NA,NA,"SP049539",NA,NA,"Phil.","Pott, VJ","1974","01","26","Bahia","Itamaraju",NA,"-39.5311012268066","-17.0391998291016",NA,NA,"SP049539",NA,NA,NA,"55932","auto",NA,NA,"1993","03","18",NA,NA,NA,NA,NA
"228","2019-11-21 09:59:14-03","IBt","SP","349093","S","Plantae","Araceae","Lemna","valdiviana","Lemna valdiviana","Hatschbach, G; Silva, JM","54380",NA,"Brasil",NA,NA,NA,"SP049538",NA,NA,"Phil.","Pott, VJ","1990","07","06","Paraná","Guaratuba","Piçarras.","-48.5746994018555","-25.8827991485596","3","5","SP049538",NA,NA,NA,"41937","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
