"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"1372","2021-03-04 15:46:16-03","IF","SPSF","27469","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,"G.A.D.C. Franco","2000","12","30","F.A.R.D.P.Arzolla","199","2000","12","07","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, núcleo Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: brinco-de-mulata&nf;Árvore com 20m altura; cálice vermelho, frutos maduros amarelos.;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1373","2021-03-04 15:46:16-03","IF","SPSF","27848","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,"J.B.Baitello","2001","01","22","J.B.Baitello","973","2001","01","22","Brasil","SP","Mairiporã","P.E.Cantareira, estrada da roseira","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1374","2021-03-04 15:46:16-03","IF","SPSF","37216","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,"G.A.D.C. Franco","2006","10","31","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva & P.D.Fogaça","6156","2006","08","29","Brasil","SP","São Miguel Arcanjo","PECB","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; árvore, 25m alt., botões jovens verdes; GEOGRAFIA: Trilha do Turvinho 4&nf;UTM: X=202305 Y=7340510 ZONA=23J;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1375","2021-03-04 15:46:16-03","IF","SPSF","00751","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1943","11","12","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1376","2021-03-04 15:46:16-03","IF","SPSF","00126","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","J.B.Baitello","1985","03","13","M.Koscinski",NA,"1935","12","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1377","2021-03-04 15:46:16-03","IF","SPSF","11889","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"A.Silva",NA,"1988","02","25","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1378","2021-03-04 15:46:16-03","IF","SPSF","08227","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"O.T. Aguiar & J.A.Pastore",NA,"1983","11","03","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1379","2021-03-04 15:46:16-03","IF","SPSF","07260","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"M.Koscinki",NA,NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1380","2021-03-04 15:46:16-03","IF","SPSF","07320","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"L.Gonzaga",NA,"1941","02","01","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1381","2021-03-04 15:46:16-03","IF","SPSF","35661","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"A.C.Cervi & J.M.Silva","8811","2004","12","22","Brasil","SC","Garuva","estrada para Monte Crista","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"22441","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1382","2021-03-04 15:46:16-03","IF","SPSF","08908","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"D.Araujo & M.Pereira","6577","1985","01","20","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1383","2021-03-04 15:46:16-03","IF","SPSF","25483","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"S.J.Gomes da Silva","101","1990","12","12","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie&nf;;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1384","2021-03-04 15:46:16-03","IF","SPSF","25509","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"S.A.Nicolau & E.A.Anunciacao","864","1997","03","05","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1385","2021-03-04 15:46:16-03","IF","SPSF","52240","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","A.G.Aguirre","2017","07","01","A.G.Aguirre & J.Teixeira","33","2014","02","15","Brasil","SP","Ilhabela","Sul da ilha","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: Árvore, 6 metros, frutos imaturos verdes, com cálice vinho.; GEOGRAFIA: Floresta Ombrófrila Densa, borda de mata.;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1386","2021-03-04 15:46:16-03","IF","SPSF","33969","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzola","649","2005","01","29","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada, interior de mata&nf;;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1387","2021-03-04 15:46:16-03","IF","SPSF","02470","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1946","01","16","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1388","2021-03-04 15:46:16-03","IF","SPSF","33489","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla","630","2004","09","23","Brasil","SP","São Paulo","P.E.Cantareira, regiao da Pedra Grande","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1389","2021-03-04 15:46:16-03","IF","SPSF","05557","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"B.Braga",NA,"1969","02","06","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1390","2021-03-04 15:46:16-03","IF","SPSF","05641","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"O.T. Aguiar & J.B.Baitello",NA,"1977","03","03","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1391","2021-03-04 15:46:16-03","IF","SPSF","07379","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"L.Gonzaga",NA,"1937","10","01","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1392","2021-03-04 15:46:16-03","IF","SPSF","28398","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"J.A.Pastore & C.Moura","1086","2001","08","31","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira&nf;;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1393","2021-03-04 15:46:16-03","IF","SPSF","12044","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"G.A.D.C. Franco","398","1987","12","08","Brasil","SP","Pariqueracu",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1394","2021-03-04 15:46:16-03","IF","SPSF","22780","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"N.M.Ivanauskas","457","1995","09","30","Brasil","SP","Pariquera Açu","Área de propriedade de Antonio Povinski",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1395","2021-03-04 15:46:16-03","IF","SPSF","25246","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"J.R.L.Godoy & P.H.M.Carneiro & C.R.Silva","139","1999","01","13","Brasil","SP","Pariquera Açu","P.E.Pariquera Abaixo",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Floresta Ombrofila Densa&nf;Árvore com 7m altura.; GEOGRAFIA: Mata alta de restinga;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1396","2021-03-04 15:46:16-03","IF","SPSF","53031","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R.J.Almeida-Scabbia","2012","10","23","R.J. Almeida-Scabbia et al.","639","2012","09","25","Brasil","SP","São Paulo","Clube da Sabesp","-47.639167","-23.431111",NA,NA,"859","859","COLETA: Árvore com 10m de altura. Botões na cor verde e flores abertas esverdeadas.; GEOGRAFIA: Floresta Ombrófila Densa. Borda. Floresta perturbada, em terreno íngreme. Emboque do túnel 4.;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1397","2021-03-04 15:46:16-03","IF","SPSF","39099","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G.A.D.C. Franco","2007","01","03","R.T. Polisel","418","2006","02","20","Brasil","SP","Juquitiba","Sítio Canoar","-47.1","-23.966667",NA,NA,NA,NA,"COLETA: Árvore de 6 m. Flores com pétalas vermelhas; GEOGRAFIA: Estrada da Palestina - Km. 4&nf;Rodovia BR 116 - Km. 330&nf;No Estacionamento;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1398","2021-03-04 15:46:16-03","IF","SPSF","39380","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G.A.D.C. Franco","2008","03","24","F.M.Souza & R.C.Sousa & D.Souza & R.L.M.Garcia","1043","2008","01","30","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.761667","-23.453611",NA,NA,"937","937","COLETA: Árvore, 10m. Flores carmim, folhas latescentes (látex branco).; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1399","2021-03-04 15:46:16-03","IF","SPSF","39381","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","G.A.D.C. Franco","2008","02","13","F.M.Souza & R.C.Sousa & H.F.A.Pereira & C.B.Santos","965","2007","11","21","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.756944","-23.460556",NA,NA,"813","813","COLETA: Árvore, 13m. Frutos imaturos verdes.; GEOGRAFIA: Trilha do Lago;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1400","2021-03-04 15:46:16-03","IF","SPSF","39505","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","F. A. R. D. P. Arzolla","2008","03","18","J.B.Baitello & F. A. R. D. P. Arzolla & S.C.P.M. Souza & F.E.S.P.Vilela","2009","2008","02","19","Brasil","SP","Mairiporã","P.E.Cantareira, região do Pinheirinho","-46.606389","-23.398056",NA,NA,"1032","1032","COLETA: Árf&nf;Árvore 25m, frutos maduros;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1401","2021-03-04 15:46:16-03","IF","SPSF","40913","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","F. A. R. D. P. Arzolla","2007","11","30","F. A. R. D. P. Arzolla & G.C.R.de Paula & C.S.Nunes & V.Gregorato","1307","2007","10","04","Brasil","SP","São Paulo","P.E.Jaraguá","-46.765833","-23.452778",NA,NA,NA,NA,"COLETA: Floresta Ombrófila Densa Montana&nf;Árvore 15m, flores.; GEOGRAFIA: Trilha do Pai Zé.;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1402","2021-03-04 15:46:16-03","IF","SPSF","51345","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","F.A.R.D.P. Arzolla","2016","05","05","L.S. Braga & F.A.R.D.P. Arzolla & F.E.S.P.Vilela","01","2015","12","16","Brasil","SP","São Paulo","Parque Estadual da Cantareira, Núcleo Pedra Grande","-46.630833","-23.44",NA,NA,"998","998","COLETA: Árvore, fase inicial de floração; GEOGRAFIA: Floresta Ombrófila Densa Montana, floresta madura;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1403","2021-03-04 15:46:16-03","IF","SPSF","13433","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"G. Hatschbach & O.S.Ribas","53542","1989","10","19","Brasil","PR","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1404","2021-03-04 15:46:16-03","IF","SPSF","33294","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"J.M.Silva","3795","2003","10","29","Brasil","PR","Morretes","floresta atlantica","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1405","2021-03-04 15:46:16-03","IF","SPSF","24423","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"D.Sampaio","58","1999","01","06","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1406","2021-03-04 15:46:16-03","IF","SPSF","27469","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,"G.A.D.C. Franco","2000","12","30","F.A.R.D.P.Arzolla","199","2000","12","07","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, núcleo Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: brinco-de-mulata&nf;Árvore com 20m altura; cálice vermelho, frutos maduros amarelos.;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1407","2021-03-04 15:46:16-03","IF","SPSF","27848","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,"J.B.Baitello","2001","01","22","J.B.Baitello","973","2001","01","22","Brasil","SP","Mairiporã","P.E.Cantareira, estrada da roseira","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"15840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1408","2021-03-04 15:46:16-03","IF","SPSF","37216","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,"G.A.D.C. Franco","2006","10","31","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva & P.D.Fogaça","6156","2006","08","29","Brasil","SP","São Miguel Arcanjo","PECB","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; árvore, 25m alt., botões jovens verdes; GEOGRAFIA: Trilha do Turvinho 4&nf;UTM: X=202305 Y=7340510 ZONA=23J;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1409","2021-03-04 15:46:16-03","IF","SPSF","00751","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1943","11","12","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1410","2021-03-04 15:46:16-03","IF","SPSF","00126","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","J.B.Baitello","1985","03","13","M.Koscinski",NA,"1935","12","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1411","2021-03-04 15:46:16-03","IF","SPSF","11889","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"A.Silva",NA,"1988","02","25","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1412","2021-03-04 15:46:16-03","IF","SPSF","08227","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"O.T. Aguiar & J.A.Pastore",NA,"1983","11","03","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1413","2021-03-04 15:46:16-03","IF","SPSF","07260","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"M.Koscinki",NA,NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1414","2021-03-04 15:46:16-03","IF","SPSF","07320","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii",NA,NA,NA,NA,NA,"L.Gonzaga",NA,"1941","02","01","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Santalales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1415","2021-02-08 12:44:22-03","UFRGS","ICN","163835","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Dettke, GA","247","2010","01","20","Brasil","SC","Siderópolis","próx. à barragem São Bento","-49.565","-28.581389","-49.565","-28.581389",NA,NA,"frutos, cálice vermelho e fruto branco; arbórea, aprox. 6 m alt., margem de rio",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","2021-02-08 12:44:22-03","UFRGS","ICN","183344","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Sampaio, D; et al.","58","1999","01","06","Brasil","SP","Iguapé","Estação Ecológica Chauás 24o47'S 47o42'W","-47.7","-24.783333","-47.7","-24.783333",NA,NA,"Doação ESA (62545); cálice vermelho, frutos creme; Árvore 12m",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","2021-02-08 12:44:22-03","UFRGS","ICN","193667","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","R.; Santos-Jr.","2017","03","12","Rabuske, C; Santos-Jr.; R.","238","2017","03","12","Brasil","SC","Nova Veneza","Área Particular de Preservação Ambiental São Francisco - Recanto do Uru.","-49.631944","-28.6525","-49.631944","-28.6525",NA,NA,"Árvore com frutos.; Área florestal aos fundos do alojamento.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","2021-02-08 12:44:22-03","UFRGS","ICN","120732","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Sobral, M; Jarenkow, JA","8024",NA,NA,NA,"Brasil","RS","Morrinhos do Sul","Morro do Forno","-49.934700012207","-29.3649997711182",NA,NA,"50","50","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore 10-12m. Frutos brancos, com cálice persistene, aumentado, vermelho-claro.; Região de mata atlântica, junto à trilha do Morro do Forno-Josafá. Em beira de estrada.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"1419","2021-02-08 12:44:22-03","UFRGS","ICN","083863","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Falkenberg, DB",NA,NA,NA,"Klein, RM; Bresolin, A","7622","1967","10","25","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"300","300","Espécie ameaçada de extinção (Criticamente em perigo).; Árvore, 15m de altura; flor branca.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1420","2021-02-08 12:44:22-03","UFRGS","ICN","083654","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Waechter, JL; et al.","2272",NA,NA,NA,"Brasil","SC","Florianópolis","Morro da Lagoa da Conceição","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Flores verdes.; Em interior de mata pluvial.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1421","2021-02-08 12:44:22-03","UFRGS","ICN","081994","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA",NA,NA,NA,"Klein, RM; Bresolin, A","6294","1965","10","20","Brasil","SC","Florianópolis","Pântano do Sul","-48.5491981506348","-27.596700668335",NA,NA,"2","2","Arvoreta 5m altura.; Restinga",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA
