"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"874","2021-02-08 12:44:04-03","UFRGS","ICN","161907","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M","Molz, M","s.n.","2008","11","28","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Árvore, 9 m de altura e mais 100 cm de CAP, Com flores; Floresta com Araucária",NA,NA,"2008","11","28","RS 020 caminho para Tainhas","América do Sul",NA,NA,NA,"Dicotyledon",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"875","2021-03-22 16:23:15-03","FEPAGRO","BLA","506","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand ","M. Grings","N. Silveira","3945","1986","12","13","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Doação do HAS-76642","BLA000506",NA,NA,NA,NA,"Parque Nacional Aparados da Serra",NA,NA,NA,NA,"Spermatophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"876","2021-03-22 16:23:15-03","FEPAGRO","BLA","17602","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand ","M. Grings","N. Silveira","4435","1987","02","10","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Doação do HAS-76794-bHabitat: Mytreiros experimentais.","BLA017602",NA,NA,NA,NA,"Próximo de Oswaldo Kroeff",NA,NA,NA,NA,"Spermatophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"877","2021-02-18 17:08:40-03","FEPAGRO","BLA","6160","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand ","B. Rambo","O. R. Camargo",NA,"1957","12","08","Brasil","Rio Grande do Sul","Taquari","-51.8643989562988","-29.7996997833252",NA,NA,"60","60","Habitat: No mato ralo","BLA006160",NA,NA,NA,NA,"Estação Experimental de Pomicultura",NA,NA,NA,NA,"Spermatophyta",NA,NA,"21657","auto",NA,NA,NA,NA,NA
"878","2021-03-22 16:23:15-03","FEPAGRO","BLA","486","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand ","M. Grings","J. R. Mattos & N. Mattos","22332","1981","03","26","Brasil","Santa Catarina","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"Doação do HAS-75957Habitat: Na mata nebular","BLA000486",NA,"2011","08","03","Boca da Serra do Rio do Rastro",NA,NA,NA,NA,"Spermatophyta",NA,NA,"32577","auto",NA,NA,NA,NA,NA
"879","2020-04-30 16:07:27-03","UFMT","CNMT","2588","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(Berg) D.Legrand","Sobral, M.","Kinupp, V.F.",NA,"1996","11","08","Brasil","Paraná","Londrina","-51.233333","-23.383333","51°14'00.0W","23°23'00.0S",NA,NA,"Arbusto 4 metros de altura, botões florais creme, flores brancas com estames abundantesDoação - Herbario Universidade Estadual de Londrina - FUEL","CNMT002588",NA,"2009","07","31","Confepar.",NA,NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","45395","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Nilson, A.D.","1228","1957","11",NA,"Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"HAS0045395",NA,"2017","10","20",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"49965","auto",NA,NA,NA,NA,NA
"881","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","81006","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","12909","1994","10",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"No banhado, na mata, 6m de alt.","HAS0081006",NA,"2017","10","20","Fazenda Velha/Celulosa Cambará",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"882","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76093","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","11869","1964","11",NA,"Brasil","Paraná","Campo do Tenente","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,"Planta com 2m de altura. Frutos imaturos","HAS0076093",NA,NA,NA,NA,"via Curitiba-Lapa",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17005","auto",NA,NA,NA,NA,NA
"883","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","43038","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Dittrich, V.A.","s.n.","1996","01",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore com ca. 4ma, coletada no subbosque da floresta com araucária, pétalas alvas.","HAS0043038",NA,"2017","10","20","Parque Barigui",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"884","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76143","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","8738","1961","02",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Num capão, 4m de altura. Flores brancas","HAS0076143",NA,NA,NA,NA,"Zona sub-urbana",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"885","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76159","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.; Silveira, N.","26924","1984","11",NA,"Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"na mata; arvoreta 5m alt.","HAS0076159",NA,"2017","10","20","32Km dir. Ponta Grossa",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"53832","auto",NA,NA,NA,NA,NA
"886","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76090","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Braga, R.; Moreira, H.","507","1957","11",NA,"Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"HAS0076090",NA,"2017","10","20",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"49965","auto",NA,NA,NA,NA,NA
"887","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","92195","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Kinupp, V.F. ; et al.","s.n.","1996","11",NA,"Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arbusto 4m; botões florais creme; flores brancas com estames abundantes.","HAS0092195",NA,"2017","10","20","Mata 2-Confepar",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"888","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76691","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","6406","1989","01",NA,"Brasil","Paraná","Mangueirinha","-52.1755981445312","-25.9410991668701",NA,NA,NA,NA,"arvoreta de 1,5 m de alt.; frutos imaturos","HAS0076691",NA,NA,NA,NA,"na Fazenda Covózinho",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"42783","auto",NA,NA,NA,NA,NA
"889","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","95643","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg)D.Legrand","Molz, M.","Wasun,R.","3198","2005","11",NA,"Brasil","Paraná","Paulo Frontin","-50.8358001708984","-26.0396995544434",NA,NA,NA,NA,"Orla da mata;Doação HUCS 27026","HAS0095643",NA,"2018","09","10","Vicinal 9",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"20486","auto",NA,NA,NA,NA,NA
"890","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","95638","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg)D. Legrand","Molz, M.","Wasun,R.","3256","2005","11",NA,"Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Orla da mata;Doação HUCS 27021","HAS0095638",NA,"2018","09","10","Fazenda dos Buaski",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"31353","auto",NA,NA,NA,NA,NA
"891","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","75975","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.","Tubino, D.","10","1973",NA,NA,"Brasil","Rio Grande do Sul","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,"HAS0075975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"74087","auto",NA,NA,NA,NA,NA
"892","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76100","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","25680","1982","09",NA,"Brasil","Rio Grande do Sul","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"No mato ca. De 5m de altura. Frutos imaturos cor verde.","HAS0076100",NA,NA,NA,NA,"Faculdade de Agronomia",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"74087","auto",NA,NA,NA,NA,NA
"893","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76677","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","2041","1985","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"no mato; 4m alt.; fr. Roxos","HAS0076677",NA,NA,NA,NA,"10 Km norte do distrito",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"894","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76160","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.; Silveira, N.","2091","1985","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"flores brancas","HAS0076160",NA,"2017","10","20","15Km dir. Vacaria",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"895","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76156","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1976","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"arvoreta 3m alt.","HAS0076156",NA,NA,NA,NA,"4º Distrito, Potreirinhos",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"896","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76686","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","5486","1988","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"3m; flores","HAS0076686",NA,NA,NA,NA,"5Km dir. Lagoa Vermelha",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"897","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76155","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1976","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"mata ciliar rio Silveiras; arvoreta 3m; estéril","HAS0076155",NA,NA,NA,NA,"5º Distrito, Potreirinhos",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"898","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76201","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.; Mattos, N.","17865","1977","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"capão; arbusto 3m alt.","HAS0076201",NA,"2017","10","20","em Vargem",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"899","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76128","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","5519","1977","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"No mato. 4m de alt. Botões florais.","HAS0076128",NA,NA,NA,NA,"Fazenda Potreirinhos",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"900","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76129","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","5513","1977","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"No mato. Estéril","HAS0076129",NA,NA,NA,NA,"Fazenda Potreirinhos",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"901","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76151","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1977","12",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Na matinha da encosta do morro, arbusto com ca. 2.5m de alt.","HAS0076151",NA,NA,NA,NA,"Fazenda Ptreirinhos",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"902","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76152","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1977","12",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Na matinha ciliar do Rio Silveira.","HAS0076152",NA,NA,NA,NA,"Fazenda Ptreirinhos",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"903","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76163","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1976","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"num capão; subarbusto 3m; botões florais","HAS0076163",NA,NA,NA,NA,"Faz. Nabor Velho; Potreirinhos",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"904","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76130","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","5417","1977","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"No mato, flores, 3m de altura.","HAS0076130",NA,NA,NA,NA,"Lajeadinho",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"905","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76140","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","17726","1977","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Num capãozinho ca. De 3m de altura. Frutos imaturos.","HAS0076140",NA,NA,NA,NA,"perto da vargem, na divisa com SC.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"906","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","73146","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1975","08",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"No mato avoreta 5m estéril","HAS0073146",NA,"2017","10","20","Potreirinhos, 4º distrito",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"907","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76107","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Hagelund, K.","9266","1978","01",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"HAS0076107",NA,NA,NA,NA,"Serra da Rocinha",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"908","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76157","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1976","01",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"margem do mato; 3m alt.;","HAS0076157",NA,NA,NA,NA,"Silveiras 4º Distrito",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"909","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76162","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1976","04",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"margem do mato; abundante, fr. imat.","HAS0076162",NA,NA,NA,NA,"Silveiras, Faz. Helio D.R. Velho",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"910","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76101","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.; Mattos, N.","31299","1981","05",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Na mata ciliar","HAS0076101",NA,"2017","10","20",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"50525","auto",NA,NA,NA,NA,NA
"911","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","76108","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","9266","1989","06",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Na capoira 2m de alt.","HAS0076108",NA,NA,NA,NA,"estrada para Porto Alegre",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"50525","auto",NA,NA,NA,NA,NA
"912","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76070","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","24869","1983","11",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"na orla da matinha ciliar; arbusto 3m alt.","HAS0076070",NA,NA,NA,NA,"perto do aeroporto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"50525","auto",NA,NA,NA,NA,NA
"913","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76089","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","3858","1987","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"2m alt.; frutos imaturos","HAS0076089",NA,NA,NA,NA,"15 Km Cambará do Sul, dir. São Chico",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"914","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76173","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","22380","1981","03",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"num capão","HAS0076173",NA,NA,NA,NA,"15Km dir. S.F Paula",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"915","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76169","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.; Silveira, N. & Mondin, C.","30954","1987","03",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"HAS0076169",NA,"2017","10","20","23Km dir. S.F. de Paula",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"916","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76161","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","7119","1987","03",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"no mato; 4m alt.","HAS0076161",NA,NA,NA,NA,"a 5Km dir. Fortaleza",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"917","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76077","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Mattos, J.","28294","1984","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"bordos de capão; arvoreta ramosa, 4m. alt.","HAS0076077",NA,NA,NA,NA,"dir. São Chico",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"918","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","80684","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","12502","1985","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"na mata; 5m alt.; fr. Imat.","HAS0080684",NA,"2017","10","20","Fazenda Velha",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"919","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","80971","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","12875","1994","10",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Na mata, arvoreta 4m de altura","HAS0080971",NA,"2017","10","20","Fazenda Velha/Celulosa Cambará",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"920","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76794A","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.","12502","1995","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Na mata, arvoreta 4m de altura","HAS076794A",NA,"2017","10","20","Fazenda Velha/Celulosa Cambará",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"921","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76153","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Camargo, O.R.","s.n.","1977","10",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"margem do mato; 2m alt.; estéril","HAS0076153",NA,NA,NA,NA,"arredores da cidade",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"922","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","93173","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","10195","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Mata, 6m de altura.","HAS0093173",NA,"2017","08",NA,"Fazenda Velha, Celulose Cambará",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
